time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965237,748500,438175,438175,438175,2186,0,0,0,0,0,70,13,2,1980-01-06T03:07:17,1633357480.381717,2021-10-04T17:24:40
315965262,748500,463175,463175,463175,2311,0,0,0,0,0,110,13,2,1980-01-06T03:07:42,1633357505.314077,2021-10-04T17:25:05
315965588,16700,788175,788175,788175,3936,0,0,0,0,0,126,13,2,1980-01-06T03:13:08,1633357830.7253199,2021-10-04T17:30:30
315965813,143800,1013175,1013175,1013175,5061,0,0,0,0,0,236,13,2,1980-01-06T03:16:53,1633358055.1639879,2021-10-04T17:34:15
