time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian
1633357535,748500,498175,498175,498175,5902,34,-11,0,1,5174,14,13,4,1980-01-06T03:08:17
1633357560,748500,523175,523175,523175,6198,34,-11,0,1,5174,54,13,4,1980-01-06T03:08:42
1633357585,748500,548175,548175,548175,6494,34,-11,0,1,5174,94,13,4,1980-01-06T03:09:07
1633357610,748500,573175,573175,573175,6792,34,-11,0,1,5174,136,13,4,1980-01-06T03:09:32
1633357635,748500,598175,598175,598175,7088,34,-11,0,1,5174,176,13,4,1980-01-06T03:09:57
1633357661,16700,623175,623175,623175,7384,34,-11,0,1,5174,216,13,4,1980-01-06T03:10:23
1633357686,16700,648175,648175,648175,7682,34,-11,0,1,5174,2,13,4,1980-01-06T03:10:48
1633357711,16700,673175,673175,673175,7978,34,-11,0,1,5174,42,13,4,1980-01-06T03:11:13
1633357736,16700,698175,698175,698175,8274,34,-11,0,1,5174,82,13,4,1980-01-06T03:11:38
1633357761,16700,723175,723175,723175,8572,34,-11,0,1,5174,124,13,4,1980-01-06T03:12:03
1633357786,16700,748175,748175,748175,8868,34,-11,0,1,5174,164,13,4,1980-01-06T03:12:28
1633357811,16700,773175,773175,773175,9164,34,-11,0,1,5174,204,13,4,1980-01-06T03:12:53
1633357836,16700,798175,798175,798175,9462,34,-11,0,1,5174,246,13,4,1980-01-06T03:13:18
1633357861,143800,823175,823175,823175,9758,34,-11,0,1,5174,30,13,4,1980-01-06T03:13:43
1633357886,143800,848175,848175,848175,10054,34,-11,0,1,5174,70,13,4,1980-01-06T03:14:08
1633357911,143800,873175,873175,873175,10352,34,-11,0,1,5174,112,13,4,1980-01-06T03:14:33
1633357936,143800,898175,898175,898175,10648,34,-11,0,1,5174,152,13,4,1980-01-06T03:14:58
1633357961,143800,923175,923175,923175,10944,34,-11,0,1,5174,192,13,4,1980-01-06T03:15:23
1633357986,143800,948175,948175,948175,11242,34,-11,0,1,5174,234,13,4,1980-01-06T03:15:48
1633358011,143800,973175,973175,973175,11538,34,-11,0,1,5174,18,13,4,1980-01-06T03:16:13
1633358036,143800,998175,998175,998175,11834,34,-11,0,1,5174,58,13,4,1980-01-06T03:16:38
1633358061,143800,1023175,1023175,1023175,12132,34,-11,0,1,5174,100,13,4,1980-01-06T03:17:03
1633358086,143800,1048175,1048175,1048175,12428,34,-11,0,1,5174,140,13,4,1980-01-06T03:17:28
1633358111,143800,1073175,1073175,1073175,12724,34,-11,0,1,5174,180,13,4,1980-01-06T03:17:53
1633358136,143800,1098175,1098175,1098175,13022,34,-11,0,1,5174,222,13,4,1980-01-06T03:18:18
1633358161,415100,1123175,1123175,1123175,13318,34,-11,0,1,5174,6,13,4,1980-01-06T03:18:43
1633358186,415100,1148175,1148175,1148175,13614,34,-11,0,1,5174,46,13,4,1980-01-06T03:19:08
1633358211,415100,1173175,1173175,1173175,13912,34,-11,0,1,5174,88,13,4,1980-01-06T03:19:33
1633358236,415100,1198175,1198175,1198175,14208,34,-11,0,1,5174,128,13,4,1980-01-06T03:19:58
1633358261,415100,1223175,1223175,1223175,14504,34,-11,0,1,5174,168,13,4,1980-01-06T03:20:23
1633358286,415100,1248175,1248175,1248175,14802,34,-11,0,1,5174,210,13,4,1980-01-06T03:20:48
1633358311,415100,1273175,1273175,1273175,15098,34,-11,0,1,5174,250,13,4,1980-01-06T03:21:13
1633358336,415100,1298175,1298175,1298175,15394,34,-11,0,1,5174,34,13,4,1980-01-06T03:21:38
1633358361,415100,1323175,1323175,1323175,15692,34,-11,0,1,5174,76,13,4,1980-01-06T03:22:03
1633358386,415100,1348175,1348175,1348175,15988,34,-11,0,1,5174,116,13,4,1980-01-06T03:22:28
1633358411,415100,1373175,1373175,1373175,16284,34,-11,0,1,5174,156,13,4,1980-01-06T03:22:53
1633358436,665200,1398175,1398175,1398175,16582,34,-11,0,1,5174,198,13,4,1980-01-06T03:23:18
1633358461,665200,1423175,1423175,1423175,16878,34,-11,0,1,5174,238,13,4,1980-01-06T03:23:43
1633358486,665200,1448175,1448175,1448175,17174,34,-11,0,1,5174,22,13,4,1980-01-06T03:24:08
1633358511,665200,1473175,1473175,1473175,17472,34,-11,0,1,5174,64,13,4,1980-01-06T03:24:33
1633358536,664200,1498174,1498174,1498174,17752,34,-11,0,1,5174,88,13,4,1980-01-06T03:24:58
1633358561,664200,1523174,1523174,1523174,18023,34,-11,0,1,5174,103,13,4,1980-01-06T03:25:23
1633358586,664200,1548174,1548174,1548174,18296,34,-11,0,1,5174,120,13,4,1980-01-06T03:25:48
1633358611,664200,1573174,1573174,1573174,18567,34,-11,0,1,5174,135,13,4,1980-01-06T03:26:13
1633358636,664200,1598174,1598174,1598174,18838,34,-11,0,1,5174,150,13,4,1980-01-06T03:26:38
1633358661,923400,1623174,1623174,1623174,19111,34,-11,0,1,5174,167,13,4,1980-01-06T03:27:03
1633358686,923400,1648174,1648174,1648174,19382,34,-11,0,1,5174,182,13,4,1980-01-06T03:27:28
1633358711,923400,1673174,1673174,1673174,19653,34,-11,0,1,5174,197,13,4,1980-01-06T03:27:53
1633358736,923400,1698174,1698174,1698174,19926,34,-11,0,1,5174,214,13,4,1980-01-06T03:28:18
1633358762,103900,1723174,1723174,1723174,20197,34,-11,0,1,5174,229,13,4,1980-01-06T03:28:44
1633358787,103900,1748174,1748174,1748174,20468,34,-11,0,1,5174,244,13,4,1980-01-06T03:29:09
1633358812,103900,1773174,1773174,1773174,20741,34,-11,0,1,5174,5,13,4,1980-01-06T03:29:34
1633358837,103900,1798174,1798174,1798174,21012,34,-11,0,1,5174,20,13,4,1980-01-06T03:29:59
1633358862,103900,1823174,1823174,1823174,21283,34,-11,0,1,5174,35,13,4,1980-01-06T03:30:24
1633358887,103900,1848174,1848174,1848174,21556,34,-11,0,1,5174,52,13,4,1980-01-06T03:30:49
1633358912,103900,1873174,1873174,1873174,21827,34,-11,0,1,5174,67,13,4,1980-01-06T03:31:14
1633358937,103900,1898174,1898174,1898174,22098,34,-11,0,1,5174,82,13,4,1980-01-06T03:31:39
1633358962,103900,1923174,1923174,1923174,22371,34,-11,0,1,5174,99,13,4,1980-01-06T03:32:04
1633358987,103900,1948174,1948174,1948174,22642,34,-11,0,1,5174,114,13,4,1980-01-06T03:32:29
1633359012,103900,1973174,1973174,1973174,22913,34,-11,0,1,5174,129,13,4,1980-01-06T03:32:54
1633359037,234600,1998174,1998174,1998174,23186,34,-11,0,1,5174,146,13,4,1980-01-06T03:33:19
1633359062,234800,2023174,2023174,2023174,23457,34,-11,0,1,5174,161,13,4,1980-01-06T03:33:44
1633359087,234800,2048174,2048174,2048174,23728,34,-11,0,1,5174,176,13,4,1980-01-06T03:34:09
1633359112,234800,2073174,2073174,2073174,24001,34,-11,0,1,5174,193,13,4,1980-01-06T03:34:34
1633359137,234800,2098174,2098174,2098174,24272,34,-11,0,1,5174,208,13,4,1980-01-06T03:34:59
1633359162,234800,2123174,2123174,2123174,24543,34,-11,0,1,5174,223,13,4,1980-01-06T03:35:24
1633359187,234800,2148174,2148174,2148174,24816,34,-11,0,1,5174,240,13,4,1980-01-06T03:35:49
1633359212,234800,2173174,2173174,2173174,25087,34,-11,0,1,5174,255,13,4,1980-01-06T03:36:14
1633359237,234800,2198174,2198174,2198174,25358,34,-11,0,1,5174,14,13,4,1980-01-06T03:36:39
1633359262,450600,2223174,2223174,2223174,25631,34,-11,0,1,5174,31,13,4,1980-01-06T03:37:04
1633359287,450600,2248174,2248174,2248174,25902,34,-11,0,1,5174,46,13,4,1980-01-06T03:37:29
1633359312,450600,2273174,2273174,2273174,26173,34,-11,0,1,5174,61,13,4,1980-01-06T03:37:54
1633359337,450600,2298174,2298174,2298174,26446,34,-11,0,1,5174,78,13,4,1980-01-06T03:38:19
1633359362,566300,2323174,2323174,2323174,26717,34,-11,0,1,5174,93,13,4,1980-01-06T03:38:44
1633359387,566300,2348174,2348174,2348174,26988,34,-11,0,1,5174,108,13,4,1980-01-06T03:39:09
1633359412,566300,2373174,2373174,2373174,27261,34,-11,0,1,5174,125,13,4,1980-01-06T03:39:34
1633359437,566300,2398174,2398174,2398174,27532,34,-11,0,1,5174,140,13,4,1980-01-06T03:39:59
1633359462,693400,2423174,2423174,2423174,27803,34,-11,0,1,5174,155,13,4,1980-01-06T03:40:24
1633359487,693400,2448174,2448174,2448174,28076,34,-11,0,1,5174,172,13,4,1980-01-06T03:40:49
1633359512,693400,2473174,2473174,2473174,28347,34,-11,0,1,5174,187,13,4,1980-01-06T03:41:14
1633359537,693400,2498174,2498174,2498174,28618,34,-11,0,1,5174,202,13,4,1980-01-06T03:41:39
1633359562,693400,2523174,2523174,2523174,28891,34,-11,0,1,5174,219,13,4,1980-01-06T03:42:04
1633359587,693400,2548174,2548174,2548174,29162,34,-11,0,1,5174,234,13,4,1980-01-06T03:42:29
1633359612,693400,2573174,2573174,2573174,29433,34,-11,0,1,5174,249,13,4,1980-01-06T03:42:54
1633359637,933700,2598174,2598174,2598174,29706,34,-11,0,1,5174,10,13,4,1980-01-06T03:43:19
1633359662,933700,2623174,2623174,2623174,29977,34,-11,0,1,5174,25,13,4,1980-01-06T03:43:44
1633359687,933700,2648174,2648174,2648174,30248,34,-11,0,1,5174,40,13,4,1980-01-06T03:44:09
1633359712,933700,2673174,2673174,2673174,30521,34,-11,0,1,5174,57,13,4,1980-01-06T03:44:34
1633359738,51200,2698174,2698174,2698174,30792,34,-11,0,1,5174,72,13,4,1980-01-06T03:45:00
1633359763,51200,2723174,2723174,2723174,31063,34,-11,0,1,5174,87,13,4,1980-01-06T03:45:25
1633359788,51200,2748174,2748174,2748174,31336,34,-11,0,1,5174,104,13,4,1980-01-06T03:45:50
1633359813,51200,2773174,2773174,2773174,31607,34,-11,0,1,5174,119,13,4,1980-01-06T03:46:15
1633359838,51200,2798174,2798174,2798174,31878,34,-11,0,1,5174,134,13,4,1980-01-06T03:46:40
1633359863,51200,2823174,2823174,2823174,32151,34,-11,0,1,5174,151,13,4,1980-01-06T03:47:05
1633359888,51200,2848174,2848174,2848174,32422,34,-11,0,1,5174,166,13,4,1980-01-06T03:47:30
1633359913,51200,2873174,2873174,2873174,32693,34,-11,0,1,5174,181,13,4,1980-01-06T03:47:55
1633359938,51200,2898174,2898174,2898174,32966,34,-11,0,1,5174,198,13,4,1980-01-06T03:48:20
1633359963,51200,2923174,2923174,2923174,33237,34,-11,0,1,5174,213,13,4,1980-01-06T03:48:45
1633359988,51200,2948174,2948174,2948174,33508,34,-11,0,1,5174,228,13,4,1980-01-06T03:49:10
1633360013,51200,2973174,2973174,2973174,33781,34,-11,0,1,5174,245,13,4,1980-01-06T03:49:35
1633360038,317600,2998174,2998174,2998174,34052,34,-11,0,1,5174,4,13,4,1980-01-06T03:50:00
1633360063,317600,3023174,3023174,3023174,34323,34,-11,0,1,5174,19,13,4,1980-01-06T03:50:25
1633360088,317600,3048174,3048174,3048174,34596,34,-11,0,1,5174,36,13,4,1980-01-06T03:50:50
1633360113,317600,3073174,3073174,3073174,34867,34,-11,0,1,5174,51,13,4,1980-01-06T03:51:15
1633360138,317600,3098174,3098174,3098174,35138,34,-11,0,1,5174,66,13,4,1980-01-06T03:51:40
1633360163,317600,3123174,3123174,3123174,35411,34,-11,0,1,5174,83,13,4,1980-01-06T03:52:05
1633360188,317600,3148174,3148174,3148174,35682,34,-11,0,1,5174,98,13,4,1980-01-06T03:52:30
1633360213,317600,3173174,3173174,3173174,35953,34,-11,0,1,5174,113,13,4,1980-01-06T03:52:55
1633360238,317600,3198174,3198174,3198174,36226,34,-11,0,1,5174,130,13,4,1980-01-06T03:53:20
1633360263,431200,3223174,3223174,3223174,36497,34,-11,0,1,5174,145,13,4,1980-01-06T03:53:45
1633360288,431200,3248174,3248174,3248174,36768,34,-11,0,1,5174,160,13,4,1980-01-06T03:54:10
1633360313,431200,3273174,3273174,3273174,37041,34,-11,0,1,5174,177,13,4,1980-01-06T03:54:35
1633360338,431200,3298174,3298174,3298174,37312,34,-11,0,1,5174,192,13,4,1980-01-06T03:55:00
1633360363,561100,3323174,3323174,3323174,37583,34,-11,0,1,5174,207,13,4,1980-01-06T03:55:25
1633360388,561100,3348174,3348174,3348174,37856,34,-11,0,1,5174,224,13,4,1980-01-06T03:55:50
1633360413,561100,3373174,3373174,3373174,38127,34,-11,0,1,5174,239,13,4,1980-01-06T03:56:15
1633360438,561100,3398174,3398174,3398174,38398,34,-11,0,1,5174,254,13,4,1980-01-06T03:56:40
1633360463,561100,3423174,3423174,3423174,38671,34,-11,0,1,5174,15,13,4,1980-01-06T03:57:05
1633360488,561100,3448174,3448174,3448174,38942,34,-11,0,1,5174,30,13,4,1980-01-06T03:57:30
1633360513,561100,3473174,3473174,3473174,39213,34,-11,0,1,5174,45,13,4,1980-01-06T03:57:55
1633360538,780400,3498174,3498174,3498174,39486,34,-11,0,1,5174,62,13,4,1980-01-06T03:58:20
1633360563,780400,3523174,3523174,3523174,39757,34,-11,0,1,5174,77,13,4,1980-01-06T03:58:45
1633360588,780400,3548174,3548174,3548174,40028,34,-11,0,1,5174,92,13,4,1980-01-06T03:59:10
1633360613,780400,3573174,3573174,3573174,40301,34,-11,0,1,5174,109,13,4,1980-01-06T03:59:35
1633360638,957400,3598174,3598174,3598174,40572,34,-11,0,1,5174,124,13,4,1980-01-06T04:00:00
1633360663,957400,3623174,3623174,3623174,40843,34,-11,0,1,5174,139,13,4,1980-01-06T04:00:25
1633360688,957400,3648174,3648174,3648174,41116,34,-11,0,1,5174,156,13,4,1980-01-06T04:00:50
1633360713,957400,3673174,3673174,3673174,41387,34,-11,0,1,5174,171,13,4,1980-01-06T04:01:15
1633360739,106100,3698174,3698174,3698174,41658,34,-11,0,1,5174,186,13,4,1980-01-06T04:01:41
1633360764,106100,3723174,3723174,3723174,41931,34,-11,0,1,5174,203,13,4,1980-01-06T04:02:06
1633360789,106100,3748174,3748174,3748174,42202,34,-11,0,1,5174,218,13,4,1980-01-06T04:02:31
1633360814,106100,3773174,3773174,3773174,42473,34,-11,0,1,5174,233,13,4,1980-01-06T04:02:56
1633360839,106100,3798174,3798174,3798174,42746,34,-11,0,1,5174,250,13,4,1980-01-06T04:03:21
1633360864,106100,3823174,3823174,3823174,43017,34,-11,0,1,5174,9,13,4,1980-01-06T04:03:46
1633360889,106100,3848174,3848174,3848174,43288,34,-11,0,1,5174,24,13,4,1980-01-06T04:04:11
1633360914,106100,3873174,3873174,3873174,43561,34,-11,0,1,5174,41,13,4,1980-01-06T04:04:36
1633360939,106100,3898174,3898174,3898174,43832,34,-11,0,1,5174,56,13,4,1980-01-06T04:05:01
1633360964,106100,3923174,3923174,3923174,44103,34,-11,0,1,5174,71,13,4,1980-01-06T04:05:26
1633360989,106100,3948174,3948174,3948174,44376,34,-11,0,1,5174,88,13,4,1980-01-06T04:05:51
1633361014,106100,3973174,3973174,3973174,44647,34,-11,0,1,5174,103,13,4,1980-01-06T04:06:16
1633361039,106100,3998174,3998174,3998174,44918,34,-11,0,1,5174,118,13,4,1980-01-06T04:06:41
1633361064,261600,4023174,4023174,4023174,45191,34,-11,0,1,5174,135,13,4,1980-01-06T04:07:06
1633361089,261600,4048174,4048174,4048174,45462,34,-11,0,1,5174,150,13,4,1980-01-06T04:07:31
1633361114,261600,4073174,4073174,4073174,45733,34,-11,0,1,5174,165,13,4,1980-01-06T04:07:56
1633361139,261600,4098174,4098174,4098174,46006,34,-11,0,1,5174,182,13,4,1980-01-06T04:08:21
1633361164,261600,4123174,4123174,4123174,46277,34,-11,0,1,5174,197,13,4,1980-01-06T04:08:46
1633361189,261600,4148174,4148174,4148174,46548,34,-11,0,1,5174,212,13,4,1980-01-06T04:09:11
1633361214,261600,4173174,4173174,4173174,46821,34,-11,0,1,5174,229,13,4,1980-01-06T04:09:36
1633361239,261600,4198174,4198174,4198174,47092,34,-11,0,1,5174,244,13,4,1980-01-06T04:10:01
1633362593,633300,23154,23154,23154,241,29,-11,0,1,5165,241,13,4,1980-01-06T03:00:20
1633362618,633300,48154,48154,48154,514,29,-11,0,1,5165,2,13,4,1980-01-06T03:00:45
1633362643,633300,73154,73154,73154,785,29,-11,0,1,5165,17,13,4,1980-01-06T03:01:10
1633362668,633300,98154,98154,98154,1056,29,-11,0,1,5165,32,13,4,1980-01-06T03:01:35
1633362693,633300,123154,123154,123154,1338,29,-11,0,1,5165,58,13,4,1980-01-06T03:02:00
1633362718,634300,148155,148155,148155,1634,29,-11,0,1,5165,98,13,4,1980-01-06T03:02:25
1633362743,633300,173154,173154,173154,1930,29,-11,0,1,5165,138,13,4,1980-01-06T03:02:50
1633362768,634300,198155,198155,198155,2228,29,-11,0,1,5165,180,13,4,1980-01-06T03:03:15
1633362795,667600,223154,223154,223154,2524,29,-11,0,1,5165,220,13,4,1980-01-06T03:03:42
1633362820,667600,248154,248154,248154,2820,29,-11,0,1,5165,4,13,4,1980-01-06T03:04:07
1633362845,667600,273154,273154,273154,3118,29,-11,0,1,5165,46,13,4,1980-01-06T03:04:32
1633362870,667600,298154,298154,298154,3414,29,-11,0,1,5165,86,13,4,1980-01-06T03:04:57
1633362895,841100,323154,323154,323154,3710,29,-11,0,1,5165,126,13,4,1980-01-06T03:05:22
1633362920,841100,348154,348154,348154,4008,29,-11,0,1,5165,168,13,4,1980-01-06T03:05:47
1633362945,841100,373154,373154,373154,4304,29,-11,0,1,5165,208,13,4,1980-01-06T03:06:12
1633362970,841100,398154,398154,398154,4600,29,-11,0,1,5165,248,13,4,1980-01-06T03:06:37
1633362995,842100,423155,423155,423155,4898,29,-11,0,1,5165,34,13,4,1980-01-06T03:07:02
1633363020,841100,448154,448154,448154,5194,29,-11,0,1,5165,74,13,4,1980-01-06T03:07:27
1633363045,841100,473154,473154,473154,5490,29,-11,0,1,5165,114,13,4,1980-01-06T03:07:52
1633363070,841100,498154,498154,498154,5788,29,-11,0,1,5165,156,13,4,1980-01-06T03:08:17
1633363095,841100,523154,523154,523154,6084,29,-11,0,1,5165,196,13,4,1980-01-06T03:08:42
1633363120,700000,548155,548155,548155,6380,29,-11,0,1,5165,236,13,4,1980-01-06T03:09:07
1633363145,699000,573154,573154,573154,6678,29,-11,0,1,5165,22,13,4,1980-01-06T03:09:32
1633363170,700000,598155,598155,598155,6974,29,-11,0,1,5165,62,13,4,1980-01-06T03:09:57
1633363195,699000,623154,623154,623154,7270,29,-11,0,1,5165,102,13,4,1980-01-06T03:10:22
1633363220,699000,648154,648154,648154,7568,29,-11,0,1,5165,144,13,4,1980-01-06T03:10:47
1633363245,699000,673154,673154,673154,7864,29,-11,0,1,5165,184,13,4,1980-01-06T03:11:12
1633363270,699000,698154,698154,698154,8160,29,-11,0,1,5165,224,13,4,1980-01-06T03:11:37
1633363295,823800,723155,723155,723155,8458,29,-11,0,1,5165,10,13,4,1980-01-06T03:12:02
1633363320,822800,748154,748154,748154,8754,29,-11,0,1,5165,50,13,4,1980-01-06T03:12:27
1633363345,822800,773154,773154,773154,9050,29,-11,0,1,5165,90,13,4,1980-01-06T03:12:52
1633363370,822800,798154,798154,798154,9348,29,-11,0,1,5165,132,13,4,1980-01-06T03:13:17
1633363395,799700,823154,823154,823154,9644,29,-11,0,1,5165,172,13,4,1980-01-06T03:13:42
1633363420,799700,848154,848154,848154,9940,29,-11,0,1,5165,212,13,4,1980-01-06T03:14:07
1633363445,799700,873154,873154,873154,10238,29,-11,0,1,5165,254,13,4,1980-01-06T03:14:32
1633363470,800700,898155,898155,898155,10534,29,-11,0,1,5165,38,13,4,1980-01-06T03:14:57
1633363495,799700,923154,923154,923154,10830,29,-11,0,1,5165,78,13,4,1980-01-06T03:15:22
1633363520,799700,948154,948154,948154,11128,29,-11,0,1,5165,120,13,4,1980-01-06T03:15:47
1633363545,799700,973154,973154,973154,11424,29,-11,0,1,5165,160,13,4,1980-01-06T03:16:12
1633363570,799700,998154,998154,998154,11720,29,-11,0,1,5165,200,13,4,1980-01-06T03:16:37
1633363595,800700,1023155,1023155,1023155,12018,29,-11,0,1,5165,242,13,4,1980-01-06T03:17:02
1633363620,799700,1048154,1048154,1048154,12314,29,-11,0,1,5165,26,13,4,1980-01-06T03:17:27
1633363645,800700,1073155,1073155,1073155,12610,29,-11,0,1,5165,66,13,4,1980-01-06T03:17:52
1633363670,799700,1098154,1098154,1098154,12908,29,-11,0,1,5165,108,13,4,1980-01-06T03:18:17
1633363695,800700,1123155,1123155,1123155,13204,29,-11,0,1,5165,148,13,4,1980-01-06T03:18:42
1633363720,799700,1148154,1148154,1148154,13500,29,-11,0,1,5165,188,13,4,1980-01-06T03:19:07
1633363745,799700,1173154,1173154,1173154,13798,29,-11,0,1,5165,230,13,4,1980-01-06T03:19:32
1633363770,799700,1198154,1198154,1198154,14094,29,-11,0,1,5165,14,13,4,1980-01-06T03:19:57
1633363795,799700,1223154,1223154,1223154,14390,29,-11,0,1,5165,54,13,4,1980-01-06T03:20:22
1633363820,799700,1248154,1248154,1248154,14688,29,-11,0,1,5165,96,13,4,1980-01-06T03:20:47
1633363845,799700,1273154,1273154,1273154,14984,29,-11,0,1,5165,136,13,4,1980-01-06T03:21:12
1633363870,799700,1298154,1298154,1298154,15280,29,-11,0,1,5165,176,13,4,1980-01-06T03:21:37
1633363895,799700,1323154,1323154,1323154,15578,29,-11,0,1,5165,218,13,4,1980-01-06T03:22:02
1633363920,799700,1348154,1348154,1348154,15874,29,-11,0,1,5165,2,13,4,1980-01-06T03:22:27
1633363945,799700,1373154,1373154,1373154,16170,29,-11,0,1,5165,42,13,4,1980-01-06T03:22:52
1633363970,800700,1398155,1398155,1398155,16468,29,-11,0,1,5165,84,13,4,1980-01-06T03:23:17
1633363995,799700,1423154,1423154,1423154,16764,29,-11,0,1,5165,124,13,4,1980-01-06T03:23:42
1633364020,799700,1448154,1448154,1448154,17060,29,-11,0,1,5165,164,13,4,1980-01-06T03:24:07
1633364045,799700,1473154,1473154,1473154,17358,29,-11,0,1,5165,206,13,4,1980-01-06T03:24:32
1633364070,784900,1498154,1498154,1498154,17654,29,-11,0,1,5165,246,13,4,1980-01-06T03:24:57
1633364095,784900,1523154,1523154,1523154,17950,29,-11,0,1,5165,30,13,4,1980-01-06T03:25:22
1633364120,784900,1548154,1548154,1548154,18248,29,-11,0,1,5165,72,13,4,1980-01-06T03:25:47
1633364145,785900,1573155,1573155,1573155,18544,29,-11,0,1,5165,112,13,4,1980-01-06T03:26:12
1633364170,784900,1598154,1598154,1598154,18840,29,-11,0,1,5165,152,13,4,1980-01-06T03:26:37
1633364195,784900,1623154,1623154,1623154,19138,29,-11,0,1,5165,194,13,4,1980-01-06T03:27:02
1633364220,784900,1648154,1648154,1648154,19434,29,-11,0,1,5165,234,13,4,1980-01-06T03:27:27
1633364245,784900,1673154,1673154,1673154,19730,29,-11,0,1,5165,18,13,4,1980-01-06T03:27:52
1633364270,784900,1698154,1698154,1698154,20028,29,-11,0,1,5165,60,13,4,1980-01-06T03:28:17
1633364295,784900,1723154,1723154,1723154,20324,29,-11,0,1,5165,100,13,4,1980-01-06T03:28:42
1633364320,785900,1748155,1748155,1748155,20620,29,-11,0,1,5165,140,13,4,1980-01-06T03:29:07
1633364345,784900,1773154,1773154,1773154,20918,29,-11,0,1,5165,182,13,4,1980-01-06T03:29:32
1633364370,785900,1798155,1798155,1798155,21214,29,-11,0,1,5165,222,13,4,1980-01-06T03:29:57
1633364395,784900,1823154,1823154,1823154,21510,29,-11,0,1,5165,6,13,4,1980-01-06T03:30:22
1633364420,784900,1848154,1848154,1848154,21808,29,-11,0,1,5165,48,13,4,1980-01-06T03:30:47
1633364445,784900,1873154,1873154,1873154,22104,29,-11,0,1,5165,88,13,4,1980-01-06T03:31:12
1633364470,784900,1898154,1898154,1898154,22400,29,-11,0,1,5165,128,13,4,1980-01-06T03:31:37
1633364495,784900,1923154,1923154,1923154,22698,29,-11,0,1,5165,170,13,4,1980-01-06T03:32:02
1633364520,784900,1948154,1948154,1948154,22994,29,-11,0,1,5165,210,13,4,1980-01-06T03:32:27
1633364545,785900,1973155,1973155,1973155,23290,29,-11,0,1,5165,250,13,4,1980-01-06T03:32:52
1633364570,784900,1998154,1998154,1998154,23588,29,-11,0,1,5165,36,13,4,1980-01-06T03:33:17
1633364595,784900,2023154,2023154,2023154,23884,29,-11,0,1,5165,76,13,4,1980-01-06T03:33:42
1633364620,784900,2048154,2048154,2048154,24180,29,-11,0,1,5165,116,13,4,1980-01-06T03:34:07
1633364645,784900,2073154,2073154,2073154,24478,29,-11,0,1,5165,158,13,4,1980-01-06T03:34:32
1633364670,785900,2098155,2098155,2098155,24774,29,-11,0,1,5165,198,13,4,1980-01-06T03:34:57
1633364695,784900,2123154,2123154,2123154,25070,29,-11,0,1,5165,238,13,4,1980-01-06T03:35:22
1633364720,785900,2148155,2148155,2148155,25368,29,-11,0,1,5165,24,13,4,1980-01-06T03:35:47
1633364745,784900,2173154,2173154,2173154,25664,29,-11,0,1,5165,64,13,4,1980-01-06T03:36:12
1633364770,784900,2198154,2198154,2198154,25960,29,-11,0,1,5165,104,13,4,1980-01-06T03:36:37
1633364795,784900,2223154,2223154,2223154,26258,29,-11,0,1,5165,146,13,4,1980-01-06T03:37:02
1633364820,784900,2248154,2248154,2248154,26554,29,-11,0,1,5165,186,13,4,1980-01-06T03:37:27
1633364845,785900,2273155,2273155,2273155,26850,29,-11,0,1,5165,226,13,4,1980-01-06T03:37:52
1633364870,784900,2298154,2298154,2298154,27148,29,-11,0,1,5165,12,13,4,1980-01-06T03:38:17
