time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian
1633358446,66900,1407577,1,213,1407551,140,1301751,9,1360351,16,1370551,53,13,0,1980-01-06T03:23:28
1633358447,66900,1408577,1,218,1408551,140,1301751,9,1360351,16,1370551,65,13,0,1980-01-06T03:23:29
1633358448,67000,1409577,1,223,1409551,140,1301751,9,1360351,16,1370551,77,13,0,1980-01-06T03:23:30
1633358449,66900,1410577,1,228,1410551,140,1301751,9,1360351,16,1370551,89,13,0,1980-01-06T03:23:31
1633358450,66900,1411577,1,233,1411551,140,1301751,9,1360351,16,1370551,100,13,0,1980-01-06T03:23:32
1633358451,67000,1412577,1,238,1412551,140,1301751,9,1360351,16,1370551,112,13,0,1980-01-06T03:23:33
1633358452,66900,1413577,1,243,1413551,140,1301751,9,1360351,16,1370551,125,13,0,1980-01-06T03:23:34
1633358453,66900,1414577,1,248,1414551,140,1301751,9,1360351,16,1370551,136,13,0,1980-01-06T03:23:35
1633358454,67000,1415577,1,253,1415551,140,1301751,9,1360351,16,1370551,148,13,0,1980-01-06T03:23:36
1633358455,66900,1416577,1,2,1416551,140,1301751,9,1360351,16,1370551,160,13,0,1980-01-06T03:23:37
1633358456,66900,1417577,1,7,1417551,140,1301751,9,1360351,16,1370551,171,13,0,1980-01-06T03:23:38
1633358457,67000,1418577,1,12,1418551,140,1301751,9,1360351,16,1370551,184,13,0,1980-01-06T03:23:39
1633358458,66900,1419577,1,17,1419551,140,1301751,9,1360351,16,1370551,196,13,0,1980-01-06T03:23:40
1633358459,66900,1420577,1,22,1420551,140,1301751,9,1360351,16,1370551,207,13,0,1980-01-06T03:23:41
1633358460,67000,1421577,1,27,1421551,140,1301751,9,1360351,16,1370551,219,13,0,1980-01-06T03:23:42
1633358461,66900,1422577,1,32,1422551,140,1301751,9,1360351,16,1370551,231,13,0,1980-01-06T03:23:43
1633358462,66900,1423577,1,37,1423551,140,1301751,9,1360351,16,1370551,243,13,0,1980-01-06T03:23:44
1633358463,67000,1424577,1,42,1424551,140,1301751,9,1360351,16,1370551,255,13,0,1980-01-06T03:23:45
1633358464,66900,1425577,1,47,1425551,140,1301751,9,1360351,16,1370551,11,13,0,1980-01-06T03:23:46
1633358465,66900,1426577,1,52,1426551,140,1301751,9,1360351,16,1370551,22,13,0,1980-01-06T03:23:47
1633358466,67000,1427577,1,57,1427551,140,1301751,9,1360351,16,1370551,34,13,0,1980-01-06T03:23:48
1633358467,66900,1428577,1,62,1428551,140,1301751,9,1360351,16,1370551,47,13,0,1980-01-06T03:23:49
1633358468,66900,1429577,1,67,1429551,140,1301751,9,1360351,16,1370551,58,13,0,1980-01-06T03:23:50
1633358469,67000,1430577,1,72,1430551,140,1301751,9,1360351,16,1370551,70,13,0,1980-01-06T03:23:51
1633358470,66900,1431577,0,72,1430551,141,1430751,9,1360351,17,1430751,82,13,0,1980-01-06T03:23:52
1633358471,66900,1432577,0,72,1430551,141,1430751,9,1360351,17,1430751,93,13,0,1980-01-06T03:23:53
1633358472,67000,1433577,0,72,1430551,141,1430751,9,1360351,17,1430751,106,13,0,1980-01-06T03:23:54
1633358473,66900,1434577,0,72,1430551,141,1430751,9,1360351,17,1430751,118,13,0,1980-01-06T03:23:55
1633358474,66900,1435577,0,72,1430551,141,1430751,9,1360351,17,1430751,129,13,0,1980-01-06T03:23:56
1633358475,67000,1436577,0,72,1430551,141,1430751,9,1360351,17,1430751,141,13,0,1980-01-06T03:23:57
1633358476,66900,1437577,0,72,1430551,141,1430751,9,1360351,17,1430751,153,13,0,1980-01-06T03:23:58
1633358477,66900,1438577,0,72,1430551,141,1430751,9,1360351,17,1430751,165,13,0,1980-01-06T03:23:59
1633358478,67000,1439577,0,72,1430551,141,1430751,9,1360351,17,1430751,177,13,0,1980-01-06T03:24:00
1633358479,66900,1440577,0,72,1430551,141,1430751,9,1360351,17,1430751,189,13,0,1980-01-06T03:24:01
1633358480,66900,1441577,0,72,1430551,141,1430751,9,1360351,17,1430751,200,13,0,1980-01-06T03:24:02
1633358481,67000,1442577,0,72,1430551,141,1430751,9,1360351,17,1430751,212,13,0,1980-01-06T03:24:03
1633358482,66900,1443577,0,72,1430551,141,1430751,9,1360351,17,1430751,225,13,0,1980-01-06T03:24:04
1633358483,66900,1444577,0,72,1430551,141,1430751,9,1360351,17,1430751,236,13,0,1980-01-06T03:24:05
1633358484,67000,1445577,0,72,1430551,141,1430751,9,1360351,17,1430751,248,13,0,1980-01-06T03:24:06
1633358485,66900,1446577,0,72,1430551,141,1430751,9,1360351,17,1430751,4,13,0,1980-01-06T03:24:07
1633358486,66900,1447577,0,72,1430551,141,1430751,9,1360351,17,1430751,15,13,0,1980-01-06T03:24:08
1633358487,67000,1448577,0,72,1430551,141,1430751,9,1360351,17,1430751,28,13,0,1980-01-06T03:24:09
1633358488,66900,1449577,0,72,1430551,141,1430751,9,1360351,17,1430751,40,13,0,1980-01-06T03:24:10
1633358489,66900,1450577,0,72,1430551,141,1430751,9,1360351,17,1430751,51,13,0,1980-01-06T03:24:11
1633358490,67000,1451577,0,72,1430551,141,1430751,9,1360351,17,1430751,63,13,0,1980-01-06T03:24:12
1633358491,66900,1452577,0,72,1430551,141,1430751,9,1360351,17,1430751,75,13,0,1980-01-06T03:24:13
1633358492,66900,1453577,0,72,1430551,141,1430751,9,1360351,17,1430751,87,13,0,1980-01-06T03:24:14
1633358493,67000,1454577,0,72,1430551,141,1430751,9,1360351,17,1430751,99,13,0,1980-01-06T03:24:15
1633358494,66900,1455577,0,72,1430551,141,1430751,9,1360351,17,1430751,111,13,0,1980-01-06T03:24:16
1633358495,66900,1456577,0,72,1430551,141,1430751,9,1360351,17,1430751,122,13,0,1980-01-06T03:24:17
