time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian
1633357039,516999,1066,11.3125,2,12,0,1970-01-01T03:00:01
1633357040,477999,5203,11.3125,57,12,0,1970-01-01T03:00:04
1633357041,435999,6064,11.3125,63,12,0,1970-01-01T03:00:05
1633357042,517000,7066,11.3125,75,12,0,1980-01-06T03:00:04
1633357043,478000,8066,11.3125,115,12,0,1980-01-06T03:00:05
1633357044,436000,9065,11.3125,134,12,0,1980-01-06T03:00:06
1633357045,396000,10065,11.3125,164,12,0,1980-01-06T03:00:07
1633357046,358000,11067,11.3125,175,12,0,1980-01-06T03:00:08
1633357047,318000,12066,11.375,195,12,0,1980-01-06T03:00:09
1633357048,276000,13065,11.3125,223,12,0,1980-01-06T03:00:10
1633357049,236000,14064,11.375,233,12,0,1980-01-06T03:00:11
1633357050,198000,15066,11.375,241,12,0,1980-01-06T03:00:12
1633357051,157000,16066,11.375,251,12,0,1980-01-06T03:00:13
1633357052,424000,17068,11.375,3,12,0,1980-01-06T03:00:14
1633357053,383000,18067,11.375,13,12,0,1980-01-06T03:00:15
1633357054,341000,19065,11.375,21,12,0,1980-01-06T03:00:16
1633357055,300000,20065,11.375,31,12,0,1980-01-06T03:00:17
1633357056,262000,21067,11.375,39,12,0,1980-01-06T03:00:18
1633357057,221000,22066,11.4375,49,12,0,1980-01-06T03:00:19
1633357058,183000,23068,11.4375,57,12,0,1980-01-06T03:00:20
1633357059,142000,24067,11.4375,67,12,0,1980-01-06T03:00:21
1633357060,408000,25065,11.4375,75,12,0,1980-01-06T03:00:22
1633357061,367000,26065,11.4375,85,12,0,1980-01-06T03:00:23
1633357062,329000,27067,11.4375,93,12,0,1980-01-06T03:00:24
1633357063,288000,28066,11.4375,103,12,0,1980-01-06T03:00:25
1633357064,246000,29064,11.5,111,12,0,1980-01-06T03:00:26
1633357065,209000,30067,11.5,121,12,0,1980-01-06T03:00:27
1633357066,167000,31065,11.5,129,12,0,1980-01-06T03:00:28
1633357067,433000,32065,11.5,139,12,0,1980-01-06T03:00:29
1633357068,394000,33067,11.5,147,12,0,1980-01-06T03:00:30
1633357069,354000,34066,11.5,157,12,0,1980-01-06T03:00:31
1633357070,312000,35064,11.5625,165,12,0,1980-01-06T03:00:32
1633357071,275000,36068,11.5625,175,12,0,1980-01-06T03:00:33
1633357072,233000,37066,11.5625,183,12,0,1980-01-06T03:00:34
1633357073,193000,38065,11.5625,193,12,0,1980-01-06T03:00:35
1633357074,154000,39067,11.625,201,12,0,1980-01-06T03:00:36
1633357075,421000,40066,11.625,211,12,0,1980-01-06T03:00:37
1633357076,379000,41065,11.625,219,12,0,1980-01-06T03:00:38
1633357077,339000,42064,11.625,229,12,0,1980-01-06T03:00:39
1633357078,300000,43066,11.625,237,12,0,1980-01-06T03:00:40
1633357079,260000,44065,11.625,247,12,0,1980-01-06T03:00:41
1633357080,222000,45067,11.625,255,12,0,1980-01-06T03:00:42
1633357081,181000,46067,11.6875,9,12,0,1980-01-06T03:00:43
1633357082,139000,47065,11.6875,17,12,0,1980-01-06T03:00:44
1633357083,409000,48064,11.6875,27,12,0,1980-01-06T03:00:45
1633357084,371000,49066,11.6875,35,12,0,1980-01-06T03:00:46
1633357085,331000,50066,11.6875,45,12,0,1980-01-06T03:00:47
1633357086,289000,51064,11.75,53,12,0,1980-01-06T03:00:48
1633357087,252000,52067,11.6875,63,12,0,1980-01-06T03:00:49
1633357088,210000,53065,11.75,71,12,0,1980-01-06T03:00:50
1633357089,169000,54065,11.75,81,12,0,1980-01-06T03:00:51
1633357090,131000,55067,11.75,89,12,0,1980-01-06T03:00:52
1633357091,398000,56066,11.75,99,12,0,1980-01-06T03:00:53
1633357092,356000,57064,11.75,107,12,0,1980-01-06T03:00:54
1633357093,320000,58068,11.8125,117,12,0,1980-01-06T03:00:55
1633357094,278000,59066,11.8125,125,12,0,1980-01-06T03:00:56
1633357095,237000,60065,11.8125,135,12,0,1980-01-06T03:00:57
1633357096,199000,61067,11.8125,143,12,0,1980-01-06T03:00:58
1633357097,158000,62067,11.8125,153,12,0,1980-01-06T03:00:59
1633357098,424000,63065,11.875,161,12,0,1980-01-06T03:01:00
1633357099,384000,64064,11.875,171,12,0,1980-01-06T03:01:01
1633357100,346000,65066,11.875,179,12,0,1980-01-06T03:01:02
1633357101,305000,66066,11.875,189,12,0,1980-01-06T03:01:03
1633357102,267000,67068,11.875,197,12,0,1980-01-06T03:01:04
1633357103,226000,68067,11.9375,207,12,0,1980-01-06T03:01:05
1633357104,184000,69065,11.9375,215,12,0,1980-01-06T03:01:06
1633357105,144000,70065,11.9375,225,12,0,1980-01-06T03:01:07
1633357106,415000,71067,11.9375,233,12,0,1980-01-06T03:01:08
1633357107,374000,72067,11.9375,243,12,0,1980-01-06T03:01:09
1633357108,332000,73065,11.9375,251,12,0,1980-01-06T03:01:10
1633357109,291000,74064,12,5,12,0,1980-01-06T03:01:11
1633357110,253000,75066,12,13,12,0,1980-01-06T03:01:12
1633357111,213000,76066,12,23,12,0,1980-01-06T03:01:13
1633357112,175000,77068,12,31,12,0,1980-01-06T03:01:14
1633357113,134000,78067,12,41,12,0,1980-01-06T03:01:15
1633357114,398000,79065,12,49,12,0,1980-01-06T03:01:16
1633357115,357000,80065,12.0625,59,12,0,1980-01-06T03:01:17
1633357116,319000,81067,12.0625,67,12,0,1980-01-06T03:01:18
1633357117,279000,82066,12.0625,77,12,0,1980-01-06T03:01:19
1633357118,237000,83064,12.0625,85,12,0,1980-01-06T03:01:20
1633357119,196000,84064,12.0625,95,12,0,1980-01-06T03:01:21
1633357120,158000,85066,12.125,103,12,0,1980-01-06T03:01:22
1633357121,117000,86065,12.125,113,12,0,1980-01-06T03:01:23
1633357122,388000,87067,12.125,121,12,0,1980-01-06T03:01:24
1633357123,347000,88067,12.125,131,12,0,1980-01-06T03:01:25
1633357124,305000,89065,12.125,139,12,0,1980-01-06T03:01:26
1633357125,265000,90064,12.125,149,12,0,1980-01-06T03:01:27
1633357126,226000,91067,12.1875,157,12,0,1980-01-06T03:01:28
1633357127,186000,92066,12.1875,167,12,0,1980-01-06T03:01:29
1633357128,144000,93064,12.1875,175,12,0,1980-01-06T03:01:30
1633357129,418000,94068,12.1875,185,12,0,1980-01-06T03:01:31
1633357130,376000,95066,12.1875,193,12,0,1980-01-06T03:01:32
1633357131,335000,96065,12.25,203,12,0,1980-01-06T03:01:33
1633357132,297000,97067,12.25,211,12,0,1980-01-06T03:01:34
1633357133,256000,98067,12.25,221,12,0,1980-01-06T03:01:35
1633357134,214000,99065,12.25,229,12,0,1980-01-06T03:01:36
1633357135,174000,100064,12.25,239,12,0,1980-01-06T03:01:37
1633357136,136000,101066,12.25,247,12,0,1980-01-06T03:01:38
1633357137,405000,102066,12.3125,1,12,0,1980-01-06T03:01:39
1633357138,363000,103064,12.3125,9,12,0,1980-01-06T03:01:40
1633357139,326000,104068,12.3125,19,12,0,1980-01-06T03:01:41
1633357140,284000,105065,12.3125,27,12,0,1980-01-06T03:01:42
1633357141,243000,106065,12.3125,37,12,0,1980-01-06T03:01:43
1633357142,205000,107067,12.375,45,12,0,1980-01-06T03:01:44
1633357143,165000,108067,12.375,55,12,0,1980-01-06T03:01:45
1633357144,123000,109065,12.375,63,12,0,1980-01-06T03:01:46
1633357145,390000,110064,12.375,73,12,0,1980-01-06T03:01:47
1633357146,351000,111066,12.375,81,12,0,1980-01-06T03:01:48
1633357147,311000,112066,12.4375,91,12,0,1980-01-06T03:01:49
1633357148,273000,113068,12.4375,99,12,0,1980-01-06T03:01:50
1633357149,232000,114067,12.4375,109,12,0,1980-01-06T03:01:51
1633357150,190000,115065,12.4375,117,12,0,1980-01-06T03:01:52
1633357151,149000,116065,12.4375,127,12,0,1980-01-06T03:01:53
1633357152,111000,117067,12.5,135,12,0,1980-01-06T03:01:54
1633357153,378000,118066,12.5,145,12,0,1980-01-06T03:01:55
1633357154,336000,119064,12.5,153,12,0,1980-01-06T03:01:56
1633357155,295000,120064,12.5,163,12,0,1980-01-06T03:01:57
1633357156,257000,121066,12.5,171,12,0,1980-01-06T03:01:58
1633357157,217000,122065,12.5625,181,12,0,1980-01-06T03:01:59
1633357158,178000,123067,12.5625,189,12,0,1980-01-06T03:02:00
1633357159,138000,124067,12.5625,199,12,0,1980-01-06T03:02:01
1633357160,96000,125065,12.5625,207,12,0,1980-01-06T03:02:02
1633357161,55000,126064,12.625,217,12,0,1980-01-06T03:02:03
1633357162,17000,127066,12.625,225,12,0,1980-01-06T03:02:04
1633357163,421000,128066,12.625,235,12,0,1980-01-06T03:02:05
1633357164,379000,129064,12.625,244,12,0,1980-01-06T03:02:06
1633357165,342000,130068,12.625,254,12,0,1980-01-06T03:02:07
1633357166,300000,131066,12.6875,6,12,0,1980-01-06T03:02:08
1633357167,260000,132065,12.6875,16,12,0,1980-01-06T03:02:09
1633357168,222000,133067,12.6875,28,12,0,1980-01-06T03:02:10
1633357169,181000,134067,12.6875,38,12,0,1980-01-06T03:02:11
1633357170,139000,135065,12.6875,46,12,0,1980-01-06T03:02:12
1633357171,98000,136064,12.6875,56,12,0,1980-01-06T03:02:13
1633357172,370000,137067,12.75,73,12,0,1980-01-06T03:02:14
1633357173,329000,138066,12.75,83,12,0,1980-01-06T03:02:15
1633357174,287000,139064,12.75,91,12,0,1980-01-06T03:02:16
1633357175,250000,140068,12.75,101,12,0,1980-01-06T03:02:17
1633357176,209000,141066,12.75,112,12,0,1980-01-06T03:02:18
1633357177,168000,142065,12.8125,122,12,0,1980-01-06T03:02:19
1633357178,130000,143067,12.8125,130,12,0,1980-01-06T03:02:20
1633357179,397000,144067,12.8125,140,12,0,1980-01-06T03:02:21
1633357180,355000,145065,12.8125,152,12,0,1980-01-06T03:02:22
1633357181,314000,146065,12.8125,162,12,0,1980-01-06T03:02:23
1633357182,276000,147067,12.875,170,12,0,1980-01-06T03:02:24
1633357183,235000,148066,12.875,180,12,0,1980-01-06T03:02:25
1633357184,194000,149064,12.875,188,12,0,1980-01-06T03:02:26
1633357185,155000,150068,12.875,197,12,0,1980-01-06T03:02:27
1633357186,115000,151066,12.9375,213,12,0,1980-01-06T03:02:28
1633357187,383000,152064,12.9375,221,12,0,1980-01-06T03:02:29
1633357188,343000,153064,12.9375,0,12,0,1980-01-06T03:02:30
1633357189,305000,154066,12.9375,8,12,0,1980-01-06T03:02:31
1633357190,265000,155066,12.9375,32,12,0,1980-01-06T03:02:32
1633357191,223000,156064,12.9375,40,12,0,1980-01-06T03:02:33
1633357192,186000,157068,13,50,12,0,1980-01-06T03:02:34
1633357193,145000,158066,12.9375,58,12,0,1980-01-06T03:02:35
1633357194,104000,159066,13,82,12,0,1980-01-06T03:02:36
1633357195,377000,160068,13,90,12,0,1980-01-06T03:02:37
1633357196,336000,161067,13,104,12,0,1980-01-06T03:02:38
1633357197,295000,162065,13,112,12,0,1980-01-06T03:02:39
1633357198,255000,163065,13,137,12,0,1980-01-06T03:02:40
1633357199,217000,164067,13,145,12,0,1980-01-06T03:02:41
1633357200,176000,165067,13.0625,157,12,0,1980-01-06T03:02:42
1633357201,134000,166065,13.0625,165,12,0,1980-01-06T03:02:43
1633357202,94000,167065,13.0625,194,12,0,1980-01-06T03:02:44
1633357203,363000,168067,13.0625,202,12,0,1980-01-06T03:02:45
1633357204,323000,169067,13.0625,213,12,0,1980-01-06T03:02:46
1633357205,281000,170065,13.0625,221,12,0,1980-01-06T03:02:47
1633357206,241000,171065,13.125,247,12,0,1980-01-06T03:02:48
1633357207,203000,172067,13.125,255,12,0,1980-01-06T03:02:49
1633357208,163000,173067,13.125,17,12,0,1980-01-06T03:02:50
1633357209,121000,174065,13.125,25,12,0,1980-01-06T03:02:51
1633357210,391000,175065,13.125,57,12,0,1980-01-06T03:02:52
1633357211,352000,176067,13.1875,65,12,0,1980-01-06T03:02:53
1633357212,312000,177067,13.1875,87,12,0,1980-01-06T03:02:54
1633357213,270000,178065,13.1875,95,12,0,1980-01-06T03:02:55
1633357214,230000,179064,13.1875,105,12,0,1980-01-06T03:02:56
1633357215,192000,180067,13.1875,113,12,0,1980-01-06T03:02:57
1633357216,152000,181067,13.25,138,12,0,1980-01-06T03:02:58
1633357217,110000,182065,13.25,146,12,0,1980-01-06T03:02:59
1633357218,379000,183064,13.25,161,12,0,1980-01-06T03:03:00
1633357219,341000,184066,13.25,169,12,0,1980-01-06T03:03:01
1633357220,301000,185066,13.25,192,12,0,1980-01-06T03:03:02
1633357221,259000,186064,13.25,200,12,0,1980-01-06T03:03:03
1633357222,219000,187064,13.3125,219,12,0,1980-01-06T03:03:04
1633357223,181000,188066,13.3125,227,12,0,1980-01-06T03:03:05
1633357224,141000,189066,13.3125,237,12,0,1980-01-06T03:03:06
1633357225,102000,190068,13.3125,245,12,0,1980-01-06T03:03:07
1633357226,371000,191068,13.3125,12,12,0,1980-01-06T03:03:08
1633357227,329000,192066,13.375,20,12,0,1980-01-06T03:03:09
1633357228,288000,193065,13.375,35,12,0,1980-01-06T03:03:10
1633357229,250000,194068,13.375,43,12,0,1980-01-06T03:03:11
1633357230,211000,195068,13.375,74,12,0,1980-01-06T03:03:12
1633357231,169000,196066,13.4375,82,12,0,1980-01-06T03:03:13
1633357232,128000,197065,13.4375,95,12,0,1980-01-06T03:03:14
