time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian
1633357037,76359,1490,10.75,7,10,3,1970-01-01T03:00:01
1633357038,86282,2555,10.75,17,10,3,1970-01-01T03:00:02
1633357039,96205,3504,10.8125,23,10,3,1970-01-01T03:00:03
1633357040,106128,4494,10.8125,33,10,3,1970-01-01T03:00:04
1633357041,116051,5484,10.875,43,10,3,1980-01-06T03:00:03
1633357042,125974,6494,10.875,49,10,3,1980-01-06T03:00:04
1633357043,126117,7566,10.875,59,10,3,1980-01-06T03:00:05
1633357044,125959,8495,10.875,69,10,3,1980-01-06T03:00:06
1633357045,136208,9519,10.9375,79,10,3,1980-01-06T03:00:07
1633357046,138822,10594,10.9375,85,10,3,1980-01-06T03:00:08
1633357047,129027,11514,10.9375,95,10,3,1980-01-06T03:00:09
1633357048,135974,12505,10.9375,105,10,3,1980-01-06T03:00:10
1633357049,126071,13502,10.9375,111,10,3,1980-01-06T03:00:11
1633357050,126653,14494,10.9375,121,10,3,1980-01-06T03:00:12
1633357051,125959,15566,11,131,10,3,1980-01-06T03:00:13
1633357052,135943,16524,11,137,10,3,1980-01-06T03:00:14
1633357053,145945,17514,11,147,10,3,1980-01-06T03:00:15
1633357054,146663,18514,11,157,10,3,1980-01-06T03:00:16
1633357055,126037,19515,11,163,10,3,1980-01-06T03:00:17
1633357056,137950,20581,11.0625,173,10,3,1980-01-06T03:00:18
1633357057,145963,21522,11.0625,183,10,3,1980-01-06T03:00:19
1633357058,139237,22516,11.0625,189,10,3,1980-01-06T03:00:20
1633357059,136066,23485,11.0625,199,10,3,1980-01-06T03:00:21
1633357060,138680,24516,11.0625,209,10,3,1980-01-06T03:00:22
1633357061,138676,25582,11.125,215,10,3,1980-01-06T03:00:23
1633357062,146064,26526,11.125,225,10,3,1980-01-06T03:00:24
1633357063,136738,27512,11.125,235,10,3,1980-01-06T03:00:25
1633357064,148756,28614,11.125,245,10,3,1980-01-06T03:00:26
1633357065,148695,29535,11.1875,251,10,3,1980-01-06T03:00:27
1633357066,158767,30544,11.1875,5,10,3,1980-01-06T03:00:28
1633357067,157906,31523,11.1875,15,10,3,1980-01-06T03:00:29
1633357068,148175,32522,11.25,21,10,3,1980-01-06T03:00:30
1633357069,165962,33609,11.25,31,10,3,1980-01-06T03:00:31
1633357070,175952,34553,11.25,41,10,3,1980-01-06T03:00:32
1633357071,166059,35541,11.25,47,10,3,1980-01-06T03:00:33
1633357072,188763,36563,11.25,57,10,3,1980-01-06T03:00:34
1633357073,168839,37553,11.25,67,10,3,1980-01-06T03:00:35
1633357074,177138,38620,11.3125,73,10,3,1980-01-06T03:00:36
1633357075,165957,39541,11.3125,83,10,3,1980-01-06T03:00:37
1633357076,192665,40561,11.3125,93,10,3,1980-01-06T03:00:38
