time_s,time_us,time_steady,update_time_operator,update_time_radio,last_packet_time,last_packet_rssi,last_packet_snr,last_packet_signal_rssi,last_executed_cmd_seq,radio_error_bits,radio_state,count_packet_recieved,count_crc_errors,count_hdr_errors,count_mavlink_msgs_recieved,count_operator_cmds_recieved,count_operator_cmds_executed,count_operator_errors,seq,srcSystem,srcComponent,time_gregorian
1633357036,776130,1013,1003,1013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,3,10,0,1970-01-01T03:00:01
1633357037,776155,2003,2003,2003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,6,10,0,1970-01-01T03:00:02
1633357038,776324,3003,3003,2973,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,9,10,0,1970-01-01T03:00:03
1633357039,776131,4003,4003,3993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,12,10,0,1970-01-01T03:00:04
1633357040,776156,5003,5003,4973,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,15,10,0,1970-01-01T03:00:05
1633357041,776325,6003,6003,5993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,18,10,0,1980-01-06T03:00:03
1633357042,776132,7003,6993,7003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,21,10,0,1980-01-06T03:00:04
1633357043,776157,8003,7993,8003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,24,10,0,1980-01-06T03:00:05
1633357044,776325,9003,9003,8993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,27,10,0,1980-01-06T03:00:06
1633357045,785827,10013,10003,10013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,30,10,0,1980-01-06T03:00:07
1633357046,786636,11014,11003,11014,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,33,10,0,1980-01-06T03:00:08
1633357047,776260,12003,12003,12003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,36,10,0,1980-01-06T03:00:09
1633357048,776326,13003,13003,12953,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,39,10,0,1980-01-06T03:00:10
1633357049,785946,14013,14003,14013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,42,10,0,1980-01-06T03:00:11
1633357050,786927,15014,15003,15014,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,45,10,0,1980-01-06T03:00:12
1633357051,776326,16003,16003,15933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,48,10,0,1980-01-06T03:00:13
1633357052,785789,17013,17003,17013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,51,10,0,1980-01-06T03:00:14
1633357053,785866,18013,18003,18013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,54,10,0,1980-01-06T03:00:15
1633357054,776245,19003,19003,18993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,57,10,0,1980-01-06T03:00:16
1633357055,776326,20003,20003,19993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,60,10,0,1980-01-06T03:00:17
1633357056,776349,21003,21003,20933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,63,10,0,1980-01-06T03:00:18
1633357057,775957,22003,22003,22003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,66,10,0,1980-01-06T03:00:19
1633357058,776301,23003,23003,22993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,69,10,0,1980-01-06T03:00:20
1633357059,785791,24013,24003,24013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,72,10,0,1980-01-06T03:00:21
1633357060,776322,25003,25003,24993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,75,10,0,1980-01-06T03:00:22
1633357061,775938,26003,26003,25993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,78,10,0,1980-01-06T03:00:23
1633357062,775980,27003,27003,26994,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,81,10,0,1980-01-06T03:00:24
1633357063,776237,28003,27993,28003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,84,10,0,1980-01-06T03:00:25
1633357064,776329,29003,29003,28993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,87,10,0,1980-01-06T03:00:26
1633357065,776330,30003,30003,29984,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,90,10,0,1980-01-06T03:00:27
1633357066,776330,31003,31003,30983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,93,10,0,1980-01-06T03:00:28
1633357067,776334,32003,32003,31993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,96,10,0,1980-01-06T03:00:29
1633357068,776333,33003,33003,32863,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,99,10,0,1980-01-06T03:00:30
1633357069,785812,34013,34003,34013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,102,10,0,1980-01-06T03:00:31
1633357070,785847,35013,35003,35013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,105,10,0,1980-01-06T03:00:32
1633357071,775954,36003,36003,35993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,108,10,0,1980-01-06T03:00:33
1633357072,776119,37003,37003,36983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,111,10,0,1980-01-06T03:00:34
1633357073,776304,38003,38003,37853,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,114,10,0,1980-01-06T03:00:35
1633357074,775954,39003,39003,39003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,117,10,0,1980-01-06T03:00:36
1633357075,775926,40003,40003,39993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,120,10,0,1980-01-06T03:00:37
1633357076,776330,41003,41003,40874,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,123,10,0,1980-01-06T03:00:38
1633357077,776321,42003,42003,41993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,126,10,0,1980-01-06T03:00:39
1633357078,776025,43003,43003,42994,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,129,10,0,1980-01-06T03:00:40
1633357079,775934,44003,44003,43993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,132,10,0,1980-01-06T03:00:41
1633357080,776329,45003,45003,44993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,135,10,0,1980-01-06T03:00:42
1633357081,776321,46003,46003,45873,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,138,10,0,1980-01-06T03:00:43
1633357082,776602,47004,46993,47004,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,141,10,0,1980-01-06T03:00:44
1633357083,785790,48013,48003,48013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,144,10,0,1980-01-06T03:00:45
1633357084,776322,49003,49003,48993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,147,10,0,1980-01-06T03:00:46
1633357085,776330,50003,50003,49983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,150,10,0,1980-01-06T03:00:47
1633357086,776326,51003,51003,50903,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,153,10,0,1980-01-06T03:00:48
1633357087,776560,52004,51993,52003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,156,10,0,1980-01-06T03:00:49
1633357088,775933,53003,53003,53003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,159,10,0,1980-01-06T03:00:50
1633357089,776325,54003,54003,53863,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,162,10,0,1980-01-06T03:00:51
1633357090,775938,55003,55003,54993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,165,10,0,1980-01-06T03:00:52
1633357091,776459,56003,56003,55983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,168,10,0,1980-01-06T03:00:53
1633357092,785795,57013,57003,57013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,171,10,0,1980-01-06T03:00:54
1633357093,776333,58003,58003,57993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,174,10,0,1980-01-06T03:00:55
1633357094,776330,59003,59003,58863,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,177,10,0,1980-01-06T03:00:56
1633357095,776318,60003,60003,59983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,180,10,0,1980-01-06T03:00:57
1633357096,776302,61003,61003,60993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,183,10,0,1980-01-06T03:00:58
1633357097,776330,62003,62003,61993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,186,10,0,1980-01-06T03:00:59
1633357098,785789,63013,63003,63013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,189,10,0,1980-01-06T03:01:00
1633357099,776345,64003,64003,63883,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,192,10,0,1980-01-06T03:01:01
1633357100,775953,65003,65003,64993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,195,10,0,1980-01-06T03:01:02
1633357101,785808,66013,66003,66013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,198,10,0,1980-01-06T03:01:03
1633357102,776322,67003,67003,66993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,201,10,0,1980-01-06T03:01:04
1633357103,785943,68013,68003,68013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,204,10,0,1980-01-06T03:01:05
1633357104,776347,69003,69003,68873,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,207,10,0,1980-01-06T03:01:06
1633357105,785794,70013,70003,70013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,210,10,0,1980-01-06T03:01:07
1633357107,776402,72003,72003,71883,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,216,10,0,1980-01-06T03:01:09
1633357108,776325,73003,73003,72993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,219,10,0,1980-01-06T03:01:10
1633357109,785796,74013,74003,74013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,222,10,0,1980-01-06T03:01:11
1633357110,786079,75013,75003,75013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,225,10,0,1980-01-06T03:01:12
1633357111,786546,76014,76003,76013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,228,10,0,1980-01-06T03:01:13
1633357112,776322,77003,77003,76893,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,231,10,0,1980-01-06T03:01:14
1633357113,785859,78013,78003,78013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,234,10,0,1980-01-06T03:01:15
1633357114,775934,79003,79003,78993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,237,10,0,1980-01-06T03:01:16
1633357115,785789,80013,80003,80013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,240,10,0,1980-01-06T03:01:17
1633357116,776329,81003,81003,80983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,243,10,0,1980-01-06T03:01:18
1633357117,776333,82003,82003,81963,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,246,10,0,1980-01-06T03:01:19
1633357118,775942,83003,83003,82993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,249,10,0,1980-01-06T03:01:20
1633357119,776330,84003,84003,83993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,252,10,0,1980-01-06T03:01:21
1633357120,776344,85003,85003,84913,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,255,10,0,1980-01-06T03:01:22
1633357121,776448,86003,85993,86003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,2,10,0,1980-01-06T03:01:23
1633357122,775921,87003,87003,87003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,5,10,0,1980-01-06T03:01:24
1633357123,785841,88013,88003,88013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,8,10,0,1980-01-06T03:01:25
1633357124,786029,89013,89003,89013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,11,10,0,1980-01-06T03:01:26
1633357125,776330,90003,90003,89893,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,14,10,0,1980-01-06T03:01:27
1633357126,775949,91003,91003,91003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,17,10,0,1980-01-06T03:01:28
1633357127,775946,92003,92003,92003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,20,10,0,1980-01-06T03:01:29
1633357128,775981,93003,93003,92993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,23,10,0,1980-01-06T03:01:30
1633357129,775938,94003,94003,93993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,26,10,0,1980-01-06T03:01:31
1633357130,776330,95003,95003,94953,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,29,10,0,1980-01-06T03:01:32
1633357131,775935,96003,96003,95993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,32,10,0,1980-01-06T03:01:33
1633357132,776325,97003,97003,96993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,35,10,0,1980-01-06T03:01:34
1633357133,785839,98013,98003,98013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,38,10,0,1980-01-06T03:01:35
1633357134,775976,99003,98993,99003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,41,10,0,1980-01-06T03:01:36
1633357135,776326,100003,100003,99923,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,44,10,0,1980-01-06T03:01:37
1633357136,776330,101003,101003,100994,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,47,10,0,1980-01-06T03:01:38
1633357137,776329,102003,102003,101993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,50,10,0,1980-01-06T03:01:39
1633357138,776329,103003,103003,102913,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,53,10,0,1980-01-06T03:01:40
1633357139,776481,104003,103993,104003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,56,10,0,1980-01-06T03:01:41
1633357140,775952,105003,105003,105003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,59,10,0,1980-01-06T03:01:42
1633357141,785794,106013,106003,106013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,62,10,0,1980-01-06T03:01:43
1633357142,775955,107003,107003,107003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,65,10,0,1980-01-06T03:01:44
1633357143,776345,108003,108003,107943,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,68,10,0,1980-01-06T03:01:45
1633357144,776361,109003,109003,108993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,71,10,0,1980-01-06T03:01:46
1633357145,776330,110003,110003,109993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,74,10,0,1980-01-06T03:01:47
1633357146,776330,111003,111003,110993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,77,10,0,1980-01-06T03:01:48
1633357147,775933,112003,112003,112003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,80,10,0,1980-01-06T03:01:49
1633357148,776341,113003,113003,112963,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,83,10,0,1980-01-06T03:01:50
1633357149,776330,114003,114003,113993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,86,10,0,1980-01-06T03:01:51
1633357150,785792,115013,115003,115013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,89,10,0,1980-01-06T03:01:52
1633357151,776321,116003,116003,115933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,92,10,0,1980-01-06T03:01:53
1633357152,776330,117003,117003,116984,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,95,10,0,1980-01-06T03:01:54
1633357153,786075,118013,118003,118013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,98,10,0,1980-01-06T03:01:55
1633357154,786477,119013,119003,119013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,101,10,0,1980-01-06T03:01:56
1633357155,785793,120013,120003,120013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,104,10,0,1980-01-06T03:01:57
1633357156,776325,121003,121003,120933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,107,10,0,1980-01-06T03:01:58
1633357157,776060,122003,122003,121973,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,110,10,0,1980-01-06T03:01:59
1633357158,776477,123003,122993,123003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,113,10,0,1980-01-06T03:02:00
1633357159,785788,124013,124003,124013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,116,10,0,1980-01-06T03:02:01
1633357160,776345,125003,125003,124983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,119,10,0,1980-01-06T03:02:02
1633357161,775934,126003,126003,125993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,122,10,0,1980-01-06T03:02:03
1633357162,786529,127014,127003,127013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,125,10,0,1980-01-06T03:02:04
1633357163,785817,128013,128003,128013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,128,10,0,1980-01-06T03:02:05
1633357164,785974,129013,129003,129013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,131,10,0,1980-01-06T03:02:06
1633357165,775965,130003,129993,130003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,134,10,0,1980-01-06T03:02:07
1633357166,776345,131003,131003,130963,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,137,10,0,1980-01-06T03:02:08
1633357167,785788,132013,132003,132013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,140,10,0,1980-01-06T03:02:09
1633357168,776325,133003,133003,132983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,143,10,0,1980-01-06T03:02:10
1633357169,776321,134003,134003,133933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,146,10,0,1980-01-06T03:02:11
1633357170,776345,135003,135003,134993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,149,10,0,1980-01-06T03:02:12
1633357171,776330,136003,136003,135993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,152,10,0,1980-01-06T03:02:13
1633357172,776322,137003,137003,136993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,155,10,0,1980-01-06T03:02:14
1633357173,786158,138013,138003,138013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,158,10,0,1980-01-06T03:02:15
1633357174,776326,139003,139003,138943,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,161,10,0,1980-01-06T03:02:16
1633357175,785939,140013,140003,140013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,164,10,0,1980-01-06T03:02:17
1633357176,785798,141013,141003,141013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,167,10,0,1980-01-06T03:02:18
1633357177,775938,142003,142003,142003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,170,10,0,1980-01-06T03:02:19
1633357178,776001,143003,142993,143003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,173,10,0,1980-01-06T03:02:20
1633357179,776326,144003,144003,143953,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,176,10,0,1980-01-06T03:02:21
1633357180,775933,145003,145003,144993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,179,10,0,1980-01-06T03:02:22
1633357181,776330,146003,146003,145993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,182,10,0,1980-01-06T03:02:23
1633357182,776345,147003,147003,146933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,185,10,0,1980-01-06T03:02:24
1633357183,776325,148003,148003,147983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,188,10,0,1980-01-06T03:02:25
1633357184,776247,149003,149003,149003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,191,10,0,1980-01-06T03:02:26
1633357185,785785,150013,150003,150013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,194,10,0,1980-01-06T03:02:27
1633357186,785850,151013,151003,151013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,197,10,0,1980-01-06T03:02:28
1633357187,776345,152003,152003,151963,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,200,10,0,1980-01-06T03:02:29
1633357188,785805,153013,153003,153013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,203,10,0,1980-01-06T03:02:30
1633357189,776329,154003,154003,153993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,206,10,0,1980-01-06T03:02:31
1633357190,776326,155003,155003,154993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,209,10,0,1980-01-06T03:02:32
1633357191,776321,156003,156003,155993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,212,10,0,1980-01-06T03:02:33
1633357192,776331,157003,157003,156963,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,215,10,0,1980-01-06T03:02:34
1633357193,785794,158013,158003,158013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,218,10,0,1980-01-06T03:02:35
1633357194,775946,159003,159003,158994,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,221,10,0,1980-01-06T03:02:36
1633357195,785947,160013,160003,160013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,224,10,0,1980-01-06T03:02:37
1633357196,785786,161013,161003,161013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,227,10,0,1980-01-06T03:02:38
1633357197,776330,162003,162003,161953,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,230,10,0,1980-01-06T03:02:39
1633357198,775930,163003,163003,162993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,233,10,0,1980-01-06T03:02:40
1633357199,775926,164003,164003,164003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,236,10,0,1980-01-06T03:02:41
1633357200,776345,165003,165003,164933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,239,10,0,1980-01-06T03:02:42
1633357201,776330,166003,166003,165993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,242,10,0,1980-01-06T03:02:43
1633357202,775979,167003,167003,166993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,245,10,0,1980-01-06T03:02:44
1633357203,775930,168003,168003,168003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,248,10,0,1980-01-06T03:02:45
1633357204,785806,169013,169003,169013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,251,10,0,1980-01-06T03:02:46
1633357205,776318,170003,170003,169943,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,254,10,0,1980-01-06T03:02:47
1633357206,775930,171003,171003,171003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,1,10,0,1980-01-06T03:02:48
1633357207,775930,172003,172003,172003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,4,10,0,1980-01-06T03:02:49
1633357208,785830,173013,173003,173013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,7,10,0,1980-01-06T03:02:50
1633357209,776341,174003,174003,173983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,10,10,0,1980-01-06T03:02:51
1633357210,776330,175003,175003,174963,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,13,10,0,1980-01-06T03:02:52
1633357211,776325,176003,176003,175983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,16,10,0,1980-01-06T03:02:53
1633357212,775959,177003,177003,176993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,19,10,0,1980-01-06T03:02:54
1633357213,776330,178003,178003,177943,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,22,10,0,1980-01-06T03:02:55
1633357214,776322,179003,179003,178993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,25,10,0,1980-01-06T03:02:56
1633357215,775930,180003,180003,180003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,28,10,0,1980-01-06T03:02:57
1633357216,775934,181003,181003,180993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,31,10,0,1980-01-06T03:02:58
1633357217,785831,182013,182003,182013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,34,10,0,1980-01-06T03:02:59
1633357218,776325,183003,183003,182953,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,37,10,0,1980-01-06T03:03:00
1633357219,785807,184013,184003,184013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,40,10,0,1980-01-06T03:03:01
1633357220,776232,185003,184993,185003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,43,10,0,1980-01-06T03:03:02
1633357221,775926,186003,186003,186003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,46,10,0,1980-01-06T03:03:03
1633357222,775965,187003,186993,187003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,49,10,0,1980-01-06T03:03:04
1633357223,776330,188003,188003,187963,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,52,10,0,1980-01-06T03:03:05
1633357224,785783,189013,189003,189013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,55,10,0,1980-01-06T03:03:06
1633357225,776330,190003,190003,189983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,58,10,0,1980-01-06T03:03:07
1633357226,775932,191003,191003,190953,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,61,10,0,1980-01-06T03:03:08
1633357227,785786,192013,192003,192013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,64,10,0,1980-01-06T03:03:09
1633357228,776330,193003,193003,192983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,67,10,0,1980-01-06T03:03:10
1633357229,776330,194003,194003,193993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,70,10,0,1980-01-06T03:03:11
1633357230,785944,195013,195013,195013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,73,10,0,1980-01-06T03:03:12
1633357231,776325,196003,196003,195954,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,76,10,0,1980-01-06T03:03:13
1633357232,776326,197003,197003,196993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,79,10,0,1980-01-06T03:03:14
1633357233,775961,198003,198003,198003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,82,10,0,1980-01-06T03:03:15
1633357234,785790,199013,199003,199013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,85,10,0,1980-01-06T03:03:16
1633357237,716683,200013,200003,200013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,88,10,0,1980-01-06T03:03:19
1633357238,707083,201003,201003,200983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,91,10,0,1980-01-06T03:03:20
1633357239,706669,202003,202003,201993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,94,10,0,1980-01-06T03:03:21
1633357240,716585,203013,203003,203013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,97,10,0,1980-01-06T03:03:22
1633357241,707087,204003,204003,203983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,100,10,0,1980-01-06T03:03:23
1633357242,707064,205003,205003,204993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,103,10,0,1980-01-06T03:03:24
1633357243,706659,206003,206003,206003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,106,10,0,1980-01-06T03:03:25
1633357244,707060,207003,207003,206993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,109,10,0,1980-01-06T03:03:26
