time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian
1633357155,286000,119807,104,104,3743,3743,0,0,1376,1376,1376,1376,0,0,887,34,2263,1376,104,0,1,0,0,0,886,0,0,0,131,13,0,1980-01-06T03:01:57
1633357158,286000,122807,107,107,3840,3840,0,0,1411,1411,1411,1411,0,0,911,34,2322,1411,107,0,1,0,0,0,910,0,0,0,166,13,0,1980-01-06T03:02:00
1633357161,286000,125807,109,109,3937,3937,0,0,1447,1447,1447,1447,0,0,934,34,2381,1447,109,0,1,0,0,0,933,0,0,0,202,13,0,1980-01-06T03:02:03
1633357164,286000,128807,112,112,4035,4035,0,0,1483,1483,1483,1483,0,0,957,34,2440,1483,112,0,1,0,0,0,956,0,0,0,238,13,0,1980-01-06T03:02:06
1633357167,286000,131807,115,115,4132,4132,0,0,1518,1518,1518,1518,0,0,981,34,2499,1518,115,0,1,0,0,0,980,0,0,0,17,13,0,1980-01-06T03:02:09
1633357170,286000,134807,117,117,4229,4229,0,0,1554,1554,1554,1554,0,0,1004,34,2558,1554,117,0,1,0,0,0,1003,0,0,0,53,13,0,1980-01-06T03:02:12
1633357173,286000,137807,120,120,4325,4325,0,0,1589,1589,1589,1589,0,0,1027,34,2616,1589,120,0,1,0,0,0,1026,0,0,0,88,13,0,1980-01-06T03:02:15
1633357176,286000,140807,123,123,4423,4423,0,0,1625,1625,1625,1625,0,0,1050,34,2675,1625,123,0,1,0,0,0,1049,0,0,0,124,13,0,1980-01-06T03:02:18
1633357179,286000,143807,126,126,4522,4522,0,0,1661,1661,1661,1661,0,0,1074,34,2735,1661,126,0,1,0,0,0,1073,0,0,0,160,13,0,1980-01-06T03:02:21
1633357182,286000,146807,128,128,4616,4616,0,0,1696,1696,1696,1696,0,0,1096,34,2792,1696,128,0,1,0,0,0,1095,0,0,0,195,13,0,1980-01-06T03:02:24
1633357185,286000,149807,131,131,4714,4714,0,0,1732,1732,1732,1732,0,0,1119,34,2851,1732,131,0,1,0,0,0,1118,0,0,0,231,13,0,1980-01-06T03:02:27
1633357188,286000,152807,134,134,4811,4811,0,0,1767,1767,1767,1767,0,0,1143,34,2910,1767,134,0,1,0,0,0,1142,0,0,0,10,13,0,1980-01-06T03:02:30
1633357191,286000,155807,136,136,4908,4908,0,0,1803,1803,1803,1803,0,0,1166,34,2969,1803,136,0,1,0,0,0,1165,0,0,0,46,13,0,1980-01-06T03:02:33
1633357194,286000,158807,139,139,5006,5006,0,0,1839,1839,1839,1839,0,0,1189,34,3028,1839,139,0,1,0,0,0,1188,0,0,0,82,13,0,1980-01-06T03:02:36
1633357197,286000,161807,142,142,5102,5102,0,0,1874,1874,1874,1874,0,0,1212,34,3086,1874,142,0,1,0,0,0,1211,0,0,0,117,13,0,1980-01-06T03:02:39
1633357200,286000,164807,144,144,5199,5199,0,0,1910,1910,1910,1910,0,0,1235,34,3145,1910,144,0,1,0,0,0,1234,0,0,0,153,13,0,1980-01-06T03:02:42
1633357203,286000,167807,147,147,5296,5296,0,0,1945,1945,1945,1945,0,0,1259,34,3204,1945,147,0,1,0,0,0,1258,0,0,0,188,13,0,1980-01-06T03:02:45
1633357206,286000,170807,150,150,5394,5394,0,0,1981,1981,1981,1981,0,0,1282,34,3263,1981,150,0,1,0,0,0,1281,0,0,0,224,13,0,1980-01-06T03:02:48
1633357209,286000,173807,153,153,5492,5492,0,0,2017,2017,2017,2017,0,0,1305,34,3322,2017,153,0,1,0,0,0,1304,0,0,0,4,13,0,1980-01-06T03:02:51
1633357212,286000,176807,155,155,5587,5587,0,0,2052,2052,2052,2052,0,0,1328,34,3380,2052,155,0,1,0,0,0,1327,0,0,0,39,13,0,1980-01-06T03:02:54
1633357215,286000,179807,158,158,5685,5685,0,0,2088,2088,2088,2088,0,0,1351,34,3439,2088,158,0,1,0,0,0,1350,0,0,0,75,13,0,1980-01-06T03:02:57
1633357218,286000,182807,161,161,5781,5781,0,0,2123,2123,2123,2123,0,0,1374,34,3497,2123,161,0,1,0,0,0,1373,0,0,0,110,13,0,1980-01-06T03:03:00
1633357221,286000,185807,163,163,5878,5878,0,0,2159,2159,2159,2159,0,0,1397,34,3556,2159,163,0,1,0,0,0,1396,0,0,0,146,13,0,1980-01-06T03:03:03
1633357224,286000,188807,166,166,5977,5977,0,0,2195,2195,2195,2195,0,0,1421,34,3616,2195,166,0,1,0,0,0,1420,0,0,0,182,13,0,1980-01-06T03:03:06
1633357227,286000,191807,169,169,6072,6072,0,0,2230,2230,2230,2230,0,0,1443,34,3673,2230,169,0,1,0,0,0,1442,0,0,0,217,13,0,1980-01-06T03:03:09
1633357230,286000,194807,172,172,6171,6171,0,0,2266,2266,2266,2266,0,0,1467,34,3733,2266,172,0,1,0,0,0,1466,0,0,0,253,13,0,1980-01-06T03:03:12
1633357233,286000,197807,174,174,6266,6266,0,0,2301,2301,2301,2301,0,0,1490,34,3791,2301,174,0,1,0,0,0,1489,0,0,0,32,13,0,1980-01-06T03:03:15
1633357238,217000,200807,177,177,6364,6364,0,0,2337,2337,2337,2337,0,0,1513,34,3850,2337,177,0,1,0,0,0,1512,0,0,0,68,13,0,1980-01-06T03:03:20
1633357241,217000,203807,180,180,6462,6462,0,0,2373,2373,2373,2373,0,0,1536,34,3909,2373,180,0,1,0,0,0,1535,0,0,0,104,13,0,1980-01-06T03:03:23
1633357244,217000,206807,182,182,6558,6558,0,0,2408,2408,2408,2408,0,0,1560,34,3968,2408,182,0,1,0,0,0,1559,0,0,0,139,13,0,1980-01-06T03:03:26
1633357247,217000,209807,185,185,6656,6656,0,0,2444,2444,2444,2444,0,0,1583,34,4027,2444,185,0,1,0,0,0,1582,0,0,0,175,13,0,1980-01-06T03:03:29
1633357250,217000,212807,188,188,6752,6752,0,0,2479,2479,2479,2479,0,0,1606,34,4085,2479,188,0,1,0,0,0,1605,0,0,0,210,13,0,1980-01-06T03:03:32
1633357253,217000,215807,191,191,6850,6850,0,0,2515,2515,2515,2515,0,0,1629,34,4144,2515,191,0,1,0,0,0,1628,0,0,0,246,13,0,1980-01-06T03:03:35
1633357256,217000,218807,193,193,6947,6947,0,0,2551,2551,2551,2551,0,0,1652,34,4203,2551,193,0,1,0,0,0,1651,0,0,0,26,13,0,1980-01-06T03:03:38
1633357259,217000,221807,196,196,7043,7043,0,0,2586,2586,2586,2586,0,0,1675,34,4261,2586,196,0,1,0,0,0,1674,0,0,0,61,13,0,1980-01-06T03:03:41
1633357262,217000,224807,199,199,7141,7141,0,0,2622,2622,2622,2622,0,0,1698,34,4320,2622,199,0,1,0,0,0,1697,0,0,0,97,13,0,1980-01-06T03:03:44
1633357265,217000,227807,201,201,7236,7236,0,0,2657,2657,2657,2657,0,0,1721,34,4378,2657,201,0,1,0,0,0,1720,0,0,0,132,13,0,1980-01-06T03:03:47
1633357268,217000,230807,204,204,7334,7334,0,0,2693,2693,2693,2693,0,0,1744,34,4437,2693,204,0,1,0,0,0,1743,0,0,0,168,13,0,1980-01-06T03:03:50
1633357271,217000,233807,207,207,7432,7432,0,0,2729,2729,2729,2729,0,0,1767,34,4496,2729,207,0,1,0,0,0,1766,0,0,0,204,13,0,1980-01-06T03:03:53
1633357274,217000,236807,209,209,7527,7527,0,0,2764,2764,2764,2764,0,0,1790,34,4554,2764,209,0,1,0,0,0,1789,0,0,0,239,13,0,1980-01-06T03:03:56
1633357277,217000,239807,212,212,7625,7625,0,0,2800,2800,2800,2800,0,0,1813,34,4613,2800,212,0,1,0,0,0,1812,0,0,0,19,13,0,1980-01-06T03:03:59
1633357280,217000,242807,215,215,7722,7722,0,0,2835,2835,2835,2835,0,0,1837,34,4672,2835,215,0,1,0,0,0,1836,0,0,0,54,13,0,1980-01-06T03:04:02
1633357283,217000,245807,218,218,7820,7820,0,0,2871,2871,2871,2871,0,0,1860,34,4731,2871,218,0,1,0,0,0,1859,0,0,0,90,13,0,1980-01-06T03:04:05
1633357286,217000,248807,220,220,7917,7917,0,0,2907,2907,2907,2907,0,0,1883,34,4790,2907,220,0,1,0,0,0,1882,0,0,0,126,13,0,1980-01-06T03:04:08
1633357289,217000,251807,223,223,8014,8014,0,0,2942,2942,2942,2942,0,0,1907,34,4849,2942,223,0,1,0,0,0,1906,0,0,0,161,13,0,1980-01-06T03:04:11
1633357292,217000,254807,226,226,8111,8111,0,0,2978,2978,2978,2978,0,0,1929,34,4907,2978,226,0,1,0,0,0,1928,0,0,0,197,13,0,1980-01-06T03:04:14
1633357295,217000,257807,228,228,8207,8207,0,0,3013,3013,3013,3013,0,0,1953,34,4966,3013,228,0,1,0,0,0,1952,0,0,0,232,13,0,1980-01-06T03:04:17
1633357298,217000,260807,231,231,8305,8305,0,0,3049,3049,3049,3049,0,0,1976,34,5025,3049,231,0,1,0,0,0,1975,0,0,0,12,13,0,1980-01-06T03:04:20
1633357301,217000,263807,234,234,8403,8403,0,0,3085,3085,3085,3085,0,0,1999,34,5084,3085,234,0,1,0,0,0,1998,0,0,0,48,13,0,1980-01-06T03:04:23
1633357304,217000,266807,237,237,8499,8499,0,0,3120,3120,3120,3120,0,0,2022,34,5142,3120,237,0,1,0,0,0,2021,0,0,0,83,13,0,1980-01-06T03:04:26
1633357307,217000,269807,239,239,8596,8596,0,0,3156,3156,3156,3156,0,0,2045,34,5201,3156,239,0,1,0,0,0,2044,0,0,0,119,13,0,1980-01-06T03:04:29
1633357310,217000,272807,242,242,8693,8693,0,0,3191,3191,3191,3191,0,0,2069,34,5260,3191,242,0,1,0,0,0,2068,0,0,0,154,13,0,1980-01-06T03:04:32
1633357313,217000,275807,245,245,8791,8791,0,0,3227,3227,3227,3227,0,0,2092,34,5319,3227,245,0,1,0,0,0,2091,0,0,0,190,13,0,1980-01-06T03:04:35
1633357316,217000,278807,248,248,8889,8889,0,0,3263,3263,3263,3263,0,0,2115,34,5378,3263,248,0,1,0,0,0,2114,0,0,0,226,13,0,1980-01-06T03:04:38
1633357319,217000,281807,250,250,8984,8984,0,0,3298,3298,3298,3298,0,0,2138,34,5436,3298,250,0,1,0,0,0,2137,0,0,0,5,13,0,1980-01-06T03:04:41
1633357322,217000,284807,253,253,9083,9083,0,0,3334,3334,3334,3334,0,0,2162,34,5496,3334,253,0,1,0,0,0,2161,0,0,0,41,13,0,1980-01-06T03:04:44
1633357325,217000,287807,256,256,9179,9179,0,0,3369,3369,3369,3369,0,0,2185,34,5554,3369,256,0,1,0,0,0,2184,0,0,0,76,13,0,1980-01-06T03:04:47
1633357328,217000,290807,258,258,9276,9276,0,0,3405,3405,3405,3405,0,0,2208,34,5613,3405,258,0,1,0,0,0,2207,0,0,0,112,13,0,1980-01-06T03:04:50
1633357331,217000,293807,261,261,9374,9374,0,0,3441,3441,3441,3441,0,0,2231,34,5672,3441,261,0,1,0,0,0,2230,0,0,0,148,13,0,1980-01-06T03:04:53
1633357334,217000,296807,264,264,9471,9471,0,0,3476,3476,3476,3476,0,0,2255,34,5731,3476,264,0,1,0,0,0,2254,0,0,0,183,13,0,1980-01-06T03:04:56
1633357337,217000,299807,267,267,9569,9569,0,0,3512,3512,3512,3512,0,0,2278,34,5790,3512,267,0,1,0,0,0,2277,0,0,0,219,13,0,1980-01-06T03:04:59
1633357340,217000,302807,269,269,9664,9664,0,0,3547,3547,3547,3547,0,0,2301,34,5848,3547,269,0,1,0,0,0,2300,0,0,0,254,13,0,1980-01-06T03:05:02
1633357343,217000,305807,272,272,9762,9762,0,0,3583,3583,3583,3583,0,0,2324,34,5907,3583,272,0,1,0,0,0,2323,0,0,0,34,13,0,1980-01-06T03:05:05
1633357346,217000,308807,275,275,9861,9861,0,0,3619,3619,3619,3619,0,0,2348,34,5967,3619,275,0,1,0,0,0,2347,0,0,0,70,13,0,1980-01-06T03:05:08
1633357349,217000,311807,277,277,9956,9956,0,0,3654,3654,3654,3654,0,0,2371,34,6025,3654,277,0,1,0,0,0,2370,0,0,0,105,13,0,1980-01-06T03:05:11
1633357352,217000,314807,280,280,10054,10054,0,0,3690,3690,3690,3690,0,0,2394,34,6084,3690,280,0,1,0,0,0,2393,0,0,0,141,13,0,1980-01-06T03:05:14
1633357355,217000,317807,283,283,10150,10150,0,0,3725,3725,3725,3725,0,0,2417,34,6142,3725,283,0,1,0,0,0,2416,0,0,0,176,13,0,1980-01-06T03:05:17
1633357358,217000,320807,285,285,10248,10248,0,0,3761,3761,3761,3761,0,0,2441,34,6202,3761,285,0,1,0,0,0,2440,0,0,0,212,13,0,1980-01-06T03:05:20
1633357361,217000,323807,288,288,10346,10346,0,0,3797,3797,3797,3797,0,0,2464,34,6261,3797,288,0,1,0,0,0,2463,0,0,0,248,13,0,1980-01-06T03:05:23
1633357364,217000,326807,291,291,10442,10442,0,0,3832,3832,3832,3832,0,0,2487,34,6319,3832,291,0,1,0,0,0,2486,0,0,0,27,13,0,1980-01-06T03:05:26
1633357367,217000,329807,294,294,10540,10540,0,0,3868,3868,3868,3868,0,0,2510,34,6378,3868,294,0,1,0,0,0,2509,0,0,0,63,13,0,1980-01-06T03:05:29
1633357370,217000,332807,296,296,10636,10636,0,0,3903,3903,3903,3903,0,0,2534,34,6437,3903,296,0,1,0,0,0,2533,0,0,0,98,13,0,1980-01-06T03:05:32
1633357373,217000,335807,299,299,10734,10734,0,0,3939,3939,3939,3939,0,0,2557,34,6496,3939,299,0,1,0,0,0,2556,0,0,0,134,13,0,1980-01-06T03:05:35
1633357376,217000,338807,302,302,10832,10832,0,0,3975,3975,3975,3975,0,0,2580,34,6555,3975,302,0,1,0,0,0,2579,0,0,0,170,13,0,1980-01-06T03:05:38
1633357379,217000,341807,304,304,10927,10927,0,0,4010,4010,4010,4010,0,0,2603,34,6613,4010,304,0,1,0,0,0,2602,0,0,0,205,13,0,1980-01-06T03:05:41
1633357382,217000,344807,307,307,11025,11025,0,0,4046,4046,4046,4046,0,0,2626,34,6672,4046,307,0,1,0,0,0,2625,0,0,0,241,13,0,1980-01-06T03:05:44
1633357385,217000,347807,310,310,11122,11122,0,0,4081,4081,4081,4081,0,0,2650,34,6731,4081,310,0,1,0,0,0,2649,0,0,0,20,13,0,1980-01-06T03:05:47
1633357388,217000,350807,313,313,11220,11220,0,0,4117,4117,4117,4117,0,0,2673,34,6790,4117,313,0,1,0,0,0,2672,0,0,0,56,13,0,1980-01-06T03:05:50
1633357391,217000,353807,315,315,11318,11318,0,0,4153,4153,4153,4153,0,0,2697,34,6850,4153,315,0,1,0,0,0,2696,0,0,0,92,13,0,1980-01-06T03:05:53
1633357394,217000,356807,318,318,11414,11414,0,0,4188,4188,4188,4188,0,0,2720,34,6908,4188,318,0,1,0,0,0,2719,0,0,0,127,13,0,1980-01-06T03:05:56
1633357397,217000,359807,321,321,11512,11512,0,0,4224,4224,4224,4224,0,0,2743,34,6967,4224,321,0,1,0,0,0,2742,0,0,0,163,13,0,1980-01-06T03:05:59
1633357400,217000,362807,323,323,11607,11607,0,0,4259,4259,4259,4259,0,0,2766,34,7025,4259,323,0,1,0,0,0,2765,0,0,0,198,13,0,1980-01-06T03:06:02
1633357403,217000,365807,326,326,11705,11705,0,0,4295,4295,4295,4295,0,0,2789,34,7084,4295,326,0,1,0,0,0,2788,0,0,0,234,13,0,1980-01-06T03:06:05
1633357406,217000,368807,329,329,11804,11804,0,0,4331,4331,4331,4331,0,0,2813,34,7144,4331,329,0,1,0,0,0,2812,0,0,0,14,13,0,1980-01-06T03:06:08
1633357409,217000,371807,331,331,11899,11899,0,0,4366,4366,4366,4366,0,0,2836,34,7202,4366,331,0,1,0,0,0,2835,0,0,0,49,13,0,1980-01-06T03:06:11
1633357412,217000,374807,334,334,11997,11997,0,0,4402,4402,4402,4402,0,0,2859,34,7261,4402,334,0,1,0,0,0,2858,0,0,0,85,13,0,1980-01-06T03:06:14
1633357415,217000,377807,337,337,12093,12093,0,0,4437,4437,4437,4437,0,0,2882,34,7319,4437,337,0,1,0,0,0,2881,0,0,0,120,13,0,1980-01-06T03:06:17
1633357418,217000,380807,340,340,12192,12192,0,0,4473,4473,4473,4473,0,0,2906,34,7379,4473,340,0,1,0,0,0,2905,0,0,0,156,13,0,1980-01-06T03:06:20
1633357421,217000,383807,342,342,12289,12289,0,0,4509,4509,4509,4509,0,0,2929,34,7438,4509,342,0,1,0,0,0,2928,0,0,0,192,13,0,1980-01-06T03:06:23
1633357424,217000,386807,345,345,12385,12385,0,0,4544,4544,4544,4544,0,0,2952,34,7496,4544,345,0,1,0,0,0,2951,0,0,0,227,13,0,1980-01-06T03:06:26
1633357427,217000,389807,348,348,12483,12483,0,0,4580,4580,4580,4580,0,0,2975,34,7555,4580,348,0,1,0,0,0,2974,0,0,0,7,13,0,1980-01-06T03:06:29
1633357430,217000,392807,350,350,12579,12579,0,0,4615,4615,4615,4615,0,0,2999,34,7614,4615,350,0,1,0,0,0,2998,0,0,0,42,13,0,1980-01-06T03:06:32
1633357433,217000,395807,353,353,12676,12676,0,0,4651,4651,4651,4651,0,0,3021,34,7672,4651,353,0,1,0,0,0,3020,0,0,0,78,13,0,1980-01-06T03:06:35
1633357436,217000,398807,356,356,12775,12775,0,0,4687,4687,4687,4687,0,0,3045,34,7732,4687,356,0,1,0,0,0,3044,0,0,0,114,13,0,1980-01-06T03:06:38
1633357439,380300,401807,359,359,12871,12871,0,0,4722,4722,4722,4722,0,0,3068,34,7790,4722,359,0,1,0,0,0,3067,0,0,0,149,13,0,1980-01-06T03:06:41
1633357442,380300,404807,361,361,12968,12968,0,0,4758,4758,4758,4758,0,0,3091,34,7849,4758,361,0,1,0,0,0,3090,0,0,0,185,13,0,1980-01-06T03:06:44
1633357445,380300,407807,364,364,13065,13065,0,0,4793,4793,4793,4793,0,0,3115,34,7908,4793,364,0,1,0,0,0,3114,0,0,0,220,13,0,1980-01-06T03:06:47
1633357448,380300,410807,367,367,13163,13163,0,0,4829,4829,4829,4829,0,0,3138,34,7967,4829,367,0,1,0,0,0,3137,0,0,0,0,13,0,1980-01-06T03:06:50
1633357451,380300,413807,369,369,13260,13260,0,0,4865,4865,4865,4865,0,0,3161,34,8026,4865,369,0,1,0,0,0,3160,0,0,0,36,13,0,1980-01-06T03:06:53
1633357454,380300,416807,372,372,13357,13356,0,0,4900,4900,4900,4900,0,0,3184,34,8084,4900,372,0,1,0,0,0,3183,0,0,0,71,13,0,1980-01-06T03:06:56
1633357457,380300,419807,375,375,13454,13454,0,0,4936,4936,4936,4936,0,0,3207,34,8143,4936,375,0,1,0,0,0,3206,0,0,0,107,13,0,1980-01-06T03:06:59
1633357460,380300,422807,377,377,13550,13550,0,0,4971,4971,4971,4971,0,0,3231,34,8202,4971,377,0,1,0,0,0,3230,0,0,0,142,13,0,1980-01-06T03:07:02
1633357463,380300,425807,380,380,13648,13648,0,0,5007,5007,5007,5007,0,0,3254,34,8261,5007,380,0,1,0,0,0,3253,0,0,0,178,13,0,1980-01-06T03:07:05
1633357466,380300,428807,383,383,13746,13746,0,0,5043,5043,5043,5043,0,0,3277,34,8320,5043,383,0,1,0,0,0,3276,0,0,0,214,13,0,1980-01-06T03:07:08
1633357469,380300,431807,386,386,13843,13843,0,0,5078,5078,5078,5078,0,0,3301,34,8379,5078,386,0,1,0,0,0,3300,0,0,0,249,13,0,1980-01-06T03:07:11
1633357472,380300,434807,388,388,13940,13940,0,0,5114,5114,5114,5114,0,0,3324,34,8438,5114,388,0,1,0,0,0,3323,0,0,0,29,13,0,1980-01-06T03:07:14
1633357475,380300,437807,391,391,14036,14036,0,0,5149,5149,5149,5149,0,0,3347,34,8496,5149,391,0,1,0,0,0,3346,0,0,0,64,13,0,1980-01-06T03:07:17
1633357478,380300,440807,394,394,14134,14134,0,0,5185,5185,5185,5185,0,0,3370,34,8555,5185,394,0,1,0,0,0,3369,0,0,0,100,13,0,1980-01-06T03:07:20
1633357481,380300,443807,396,396,14231,14231,0,0,5221,5221,5221,5221,0,0,3393,34,8614,5221,396,0,1,0,0,0,3392,0,0,0,136,13,0,1980-01-06T03:07:23
