time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian
1317392240,572900,1573,56.9036750793457,7,13,0,1970-01-01T03:00:02
1317392241,572900,2573,56.9036750793457,18,13,0,1970-01-01T03:00:03
1317392243,283900,5573,56.917724609375,54,13,0,1970-01-01T03:00:05
1633357042,52200,6573,56.917724609375,67,13,0,1980-01-06T03:00:04
1633357043,52200,7573,56.917724609375,78,13,0,1980-01-06T03:00:05
1633357044,52200,8573,56.9036750793457,90,13,0,1980-01-06T03:00:06
1633357045,52200,9573,56.917724609375,103,13,0,1980-01-06T03:00:07
1633357046,52200,10573,56.9036750793457,114,13,0,1980-01-06T03:00:08
1633357047,52200,11573,56.9317626953125,125,13,0,1980-01-06T03:00:09
1633357048,52200,12573,56.917724609375,138,13,0,1980-01-06T03:00:10
1633357049,52200,13573,56.917724609375,150,13,0,1980-01-06T03:00:11
1633357050,52200,14573,56.9036750793457,161,13,0,1980-01-06T03:00:12
1633357051,52200,15573,56.889625549316406,174,13,0,1980-01-06T03:00:13
1633357052,52200,16573,56.917724609375,185,13,0,1980-01-06T03:00:14
1633357053,52200,17573,56.9036750793457,196,13,0,1980-01-06T03:00:15
1633357054,52200,18573,56.9036750793457,210,13,0,1980-01-06T03:00:16
1633357055,52200,19573,56.917724609375,221,13,0,1980-01-06T03:00:17
1633357056,52200,20573,56.875587463378906,232,13,0,1980-01-06T03:00:18
1633357057,52200,21573,53.65885925292969,245,13,0,1980-01-06T03:00:19
1633357058,52200,22573,48.63010025024414,0,13,0,1980-01-06T03:00:20
1633357059,52200,23573,43.966552734375,12,13,0,1980-01-06T03:00:21
1633357060,52200,24573,39.738460540771484,25,13,0,1980-01-06T03:00:22
1633357061,52200,25573,35.889625549316406,36,13,0,1980-01-06T03:00:23
1633357062,52200,26573,32.434112548828125,47,13,0,1980-01-06T03:00:24
1633357063,52200,27573,29.301671981811523,60,13,0,1980-01-06T03:00:25
1633357064,52200,28573,26.492305755615234,72,13,0,1980-01-06T03:00:26
1633357065,52200,29573,23.935781478881836,83,13,0,1980-01-06T03:00:27
1633357066,52200,30573,21.70233917236328,96,13,0,1980-01-06T03:00:28
1633357067,52200,31573,19.707691192626953,107,13,0,1980-01-06T03:00:29
1633357068,52200,32573,17.93779182434082,118,13,0,1980-01-06T03:00:30
1633357069,52200,33573,16.350500106811523,132,13,0,1980-01-06T03:00:31
1633357070,52200,34573,14.931770324707031,143,13,0,1980-01-06T03:00:32
1633357071,52200,35573,13.68160343170166,154,13,0,1980-01-06T03:00:33
1633357072,52200,36573,12.585951805114746,167,13,0,1980-01-06T03:00:34
1633357073,52200,37573,11.616722106933594,178,13,0,1980-01-06T03:00:35
1633357074,52200,38573,10.745818138122559,190,13,0,1980-01-06T03:00:36
1633357075,52200,39573,9.973243713378906,203,13,0,1980-01-06T03:00:37
1633357076,52200,40573,9.28494930267334,214,13,0,1980-01-06T03:00:38
1633357077,52200,41573,8.709029197692871,225,13,0,1980-01-06T03:00:39
1633357078,52200,42573,8.14715576171875,238,13,0,1980-01-06T03:00:40
1633357079,52200,43573,7.697658538818359,250,13,0,1980-01-06T03:00:41
1633357080,52200,44573,7.290300369262695,5,13,0,1980-01-06T03:00:42
1633357081,52200,45573,6.911036014556885,18,13,0,1980-01-06T03:00:43
1633357082,52200,46573,6.559865951538086,29,13,0,1980-01-06T03:00:44
1633357083,52200,47573,6.2648820877075195,40,13,0,1980-01-06T03:00:45
1633357084,52200,48573,5.983945369720459,54,13,0,1980-01-06T03:00:46
1633357085,52200,49573,5.787290573120117,65,13,0,1980-01-06T03:00:47
1633357086,52200,50573,5.548494815826416,76,13,0,1980-01-06T03:00:48
1633357087,52200,51573,5.365886211395264,89,13,0,1980-01-06T03:00:49
1633357088,52200,52573,5.225417613983154,100,13,0,1980-01-06T03:00:50
1633357089,52200,53573,5.113043308258057,112,13,0,1980-01-06T03:00:51
1633357090,52200,54573,5.028761863708496,125,13,0,1980-01-06T03:00:52
1633357091,52200,55573,4.930434703826904,136,13,0,1980-01-06T03:00:53
1633357092,52200,56573,4.916387557983398,147,13,0,1980-01-06T03:00:54
1633357093,52200,57573,4.874246597290039,160,13,0,1980-01-06T03:00:55
1633357094,52200,58573,4.888294219970703,172,13,0,1980-01-06T03:00:56
1633357095,52200,59573,4.930434703826904,183,13,0,1980-01-06T03:00:57
1633357096,52200,60573,5.014715671539307,196,13,0,1980-01-06T03:00:58
1633357097,52200,61573,5.1692304611206055,207,13,0,1980-01-06T03:00:59
1633357098,52200,62573,5.337791919708252,218,13,0,1980-01-06T03:01:00
1633357099,52200,63573,5.53444766998291,232,13,0,1980-01-06T03:01:01
1633357100,52200,64573,5.787290573120117,243,13,0,1980-01-06T03:01:02
1633357101,52200,65573,6.082274436950684,254,13,0,1980-01-06T03:01:03
1633357102,52200,66573,6.405350685119629,11,13,0,1980-01-06T03:01:04
1633357103,52200,67573,6.7424750328063965,22,13,0,1980-01-06T03:01:05
1633357104,52200,68573,7.121737957000732,34,13,0,1980-01-06T03:01:06
1633357105,52200,69573,7.444815158843994,47,13,0,1980-01-06T03:01:07
1633357106,52200,70573,7.8381266593933105,58,13,0,1980-01-06T03:01:08
1633357108,52200,72573,8.540467262268066,82,13,0,1980-01-06T03:01:10
1633357109,52200,73573,8.891637802124023,94,13,0,1980-01-06T03:01:11
1633357110,52200,74573,9.24280834197998,105,13,0,1980-01-06T03:01:12
1633357111,52200,75573,9.608026504516602,118,13,0,1980-01-06T03:01:13
1633357112,52200,76573,9.9170560836792,129,13,0,1980-01-06T03:01:14
1633357113,52200,77573,10.226086616516113,140,13,0,1980-01-06T03:01:15
1633357114,52200,78573,10.549162864685059,154,13,0,1980-01-06T03:01:16
1633357115,52200,79573,10.844145774841309,165,13,0,1980-01-06T03:01:17
1633357116,52200,80573,11.139129638671875,176,13,0,1980-01-06T03:01:18
1633357117,52200,81573,11.434113502502441,189,13,0,1980-01-06T03:01:19
1633357118,52200,82573,11.6729097366333,200,13,0,1980-01-06T03:01:20
1633357119,52200,83573,11.925751686096191,212,13,0,1980-01-06T03:01:21
1633357120,52200,84573,12.178593635559082,225,13,0,1980-01-06T03:01:22
1633357121,52200,85573,12.417389869689941,236,13,0,1980-01-06T03:01:23
1633357122,52200,86573,12.656185150146484,247,13,0,1980-01-06T03:01:24
1633357123,52200,87573,12.8528413772583,4,13,0,1980-01-06T03:01:25
1633357124,52200,88573,13.0494966506958,16,13,0,1980-01-06T03:01:26
1633357125,52200,89573,13.274247169494629,27,13,0,1980-01-06T03:01:27
1633357126,52200,90573,13.456853866577148,40,13,0,1980-01-06T03:01:28
1633357127,52200,91573,13.611371040344238,51,13,0,1980-01-06T03:01:29
1633357128,52200,92573,13.779932022094727,62,13,0,1980-01-06T03:01:30
1633357129,52200,93573,13.962539672851562,76,13,0,1980-01-06T03:01:31
1633357130,52200,94573,14.103008270263672,87,13,0,1980-01-06T03:01:32
1633357131,52200,95573,14.243475914001465,98,13,0,1980-01-06T03:01:33
1633357132,52200,96573,14.38394546508789,111,13,0,1980-01-06T03:01:34
1633357133,52200,97573,14.552506446838379,122,13,0,1980-01-06T03:01:35
1633357134,52200,98573,14.636788368225098,134,13,0,1980-01-06T03:01:36
1633357135,52200,99573,14.791302680969238,147,13,0,1980-01-06T03:01:37
1633357136,52200,100573,14.875582695007324,158,13,0,1980-01-06T03:01:38
1633357137,52200,101573,15.01605224609375,169,13,0,1980-01-06T03:01:39
1633357138,52200,102573,15.100333213806152,182,13,0,1980-01-06T03:01:40
1633357139,52200,103573,15.198660850524902,194,13,0,1980-01-06T03:01:41
1633357140,52200,104573,15.296987533569336,205,13,0,1980-01-06T03:01:42
1633357141,52200,105573,15.40936279296875,218,13,0,1980-01-06T03:01:43
1633357142,52200,106573,15.479597091674805,229,13,0,1980-01-06T03:01:44
1633357143,52200,107573,15.563879013061523,240,13,0,1980-01-06T03:01:45
1633357144,52200,108573,15.648160934448242,254,13,0,1980-01-06T03:01:46
1633357145,52200,109573,15.76053524017334,9,13,0,1980-01-06T03:01:47
1633357146,52200,110573,15.816722869873047,20,13,0,1980-01-06T03:01:48
1633357147,52200,111573,15.858861923217773,33,13,0,1980-01-06T03:01:49
1633357148,52200,112573,15.929095268249512,44,13,0,1980-01-06T03:01:50
1633357149,52200,113573,16.013378143310547,56,13,0,1980-01-06T03:01:51
1633357150,52200,114573,16.0836124420166,69,13,0,1980-01-06T03:01:52
1633357151,52200,115573,16.125751495361328,80,13,0,1980-01-06T03:01:53
1633357152,52200,116573,16.210031509399414,91,13,0,1980-01-06T03:01:54
1633357153,52200,117573,16.252174377441406,104,13,0,1980-01-06T03:01:55
1633357154,52200,118573,16.28026580810547,116,13,0,1980-01-06T03:01:56
1633357155,52200,119573,16.336454391479492,127,13,0,1980-01-06T03:01:57
1633357156,52200,120573,16.392641067504883,140,13,0,1980-01-06T03:01:58
1633357157,52200,121573,16.43478012084961,151,13,0,1980-01-06T03:01:59
1633357158,52200,122573,16.47692108154297,162,13,0,1980-01-06T03:02:00
1633357159,52200,123573,16.547155380249023,176,13,0,1980-01-06T03:02:01
1633357160,52200,124573,16.561203002929688,187,13,0,1980-01-06T03:02:02
1633357161,52200,125573,16.617389678955078,198,13,0,1980-01-06T03:02:03
1633357162,52200,126573,16.645484924316406,211,13,0,1980-01-06T03:02:04
1633357163,52200,127573,16.715717315673828,222,13,0,1980-01-06T03:02:05
1633357164,52200,128573,16.715717315673828,234,13,0,1980-01-06T03:02:06
1633357165,52200,129573,16.75786018371582,247,13,0,1980-01-06T03:02:07
1633357166,52200,130573,16.785951614379883,2,13,0,1980-01-06T03:02:08
1633357167,52200,131573,16.799999237060547,13,13,0,1980-01-06T03:02:09
1633357168,52200,132573,16.87023162841797,26,13,0,1980-01-06T03:02:10
1633357169,52200,133573,16.884281158447266,38,13,0,1980-01-06T03:02:11
1633357170,52200,134573,16.912372589111328,49,13,0,1980-01-06T03:02:12
1633357171,52200,135573,16.926420211791992,62,13,0,1980-01-06T03:02:13
1633357172,52200,136573,16.96856117248535,73,13,0,1980-01-06T03:02:14
1633357173,52200,137573,16.982606887817383,84,13,0,1980-01-06T03:02:15
1633357174,52200,138573,17.01070213317871,98,13,0,1980-01-06T03:02:16
1633357175,52200,139573,17.052841186523438,109,13,0,1980-01-06T03:02:17
1633357176,52200,140573,17.06688690185547,120,13,0,1980-01-06T03:02:18
1633357177,52200,141573,17.080934524536133,133,13,0,1980-01-06T03:02:19
1633357178,52200,142573,17.109027862548828,144,13,0,1980-01-06T03:02:20
1633357179,52200,143573,17.15117073059082,156,13,0,1980-01-06T03:02:21
1633357180,52200,144573,17.179264068603516,169,13,0,1980-01-06T03:02:22
1633357181,52200,145573,17.179264068603516,180,13,0,1980-01-06T03:02:23
1633357182,52200,146573,17.193309783935547,191,13,0,1980-01-06T03:02:24
1633357183,52200,147573,17.221403121948242,204,13,0,1980-01-06T03:02:25
1633357184,52200,148573,17.2635440826416,216,13,0,1980-01-06T03:02:26
1633357185,52200,149573,17.277591705322266,227,13,0,1980-01-06T03:02:27
1633357186,52200,150573,17.319730758666992,240,13,0,1980-01-06T03:02:28
1633357187,52200,151573,17.347824096679688,251,13,0,1980-01-06T03:02:29
1633357188,52200,152573,17.347824096679688,6,13,0,1980-01-06T03:02:30
1633357189,52200,153573,17.375917434692383,20,13,0,1980-01-06T03:02:31
1633357190,52200,154573,17.418058395385742,31,13,0,1980-01-06T03:02:32
1633357191,52200,155573,17.432106018066406,42,13,0,1980-01-06T03:02:33
1633357192,52200,156573,17.44615364074707,55,13,0,1980-01-06T03:02:34
1633357193,52200,157573,17.50234031677246,66,13,0,1980-01-06T03:02:35
1633357194,52200,158573,17.544479370117188,78,13,0,1980-01-06T03:02:36
1633357195,52200,159573,17.55852699279785,91,13,0,1980-01-06T03:02:37
1633357196,52200,160573,17.60066795349121,102,13,0,1980-01-06T03:02:38
1633357197,52200,161573,17.614715576171875,113,13,0,1980-01-06T03:02:39
1633357198,52200,162573,17.628759384155273,126,13,0,1980-01-06T03:02:40
1633357199,52200,163573,17.69899559020996,138,13,0,1980-01-06T03:02:41
1633357200,52200,164573,17.727088928222656,149,13,0,1980-01-06T03:02:42
1633357201,52200,165573,17.727088928222656,162,13,0,1980-01-06T03:02:43
1633357202,52200,166573,17.741134643554688,173,13,0,1980-01-06T03:02:44
1633357203,52200,167573,17.79732322692871,184,13,0,1980-01-06T03:02:45
1633357204,52200,168573,17.825416564941406,198,13,0,1980-01-06T03:02:46
1633357205,52200,169573,17.85350799560547,209,13,0,1980-01-06T03:02:47
1633357206,52200,170573,17.867555618286133,220,13,0,1980-01-06T03:02:48
1633357207,52200,171573,17.909696578979492,233,13,0,1980-01-06T03:02:49
1633357208,52200,172573,17.92374610900879,244,13,0,1980-01-06T03:02:50
1633357209,52200,173573,17.93779182434082,0,13,0,1980-01-06T03:02:51
1633357210,52200,174573,17.965883255004883,13,13,0,1980-01-06T03:02:52
1633357211,52200,175573,17.965883255004883,24,13,0,1980-01-06T03:02:53
1633357212,52200,176573,18.022071838378906,35,13,0,1980-01-06T03:02:54
1633357213,52200,177573,18.0501651763916,48,13,0,1980-01-06T03:02:55
1633357214,52200,178573,18.0501651763916,60,13,0,1980-01-06T03:02:56
1633357215,52200,179573,18.092308044433594,71,13,0,1980-01-06T03:02:57
1633357216,52200,180573,18.12040138244629,84,13,0,1980-01-06T03:02:58
1633357217,52200,181573,18.14849281311035,95,13,0,1980-01-06T03:02:59
1633357218,52200,182573,18.162540435791016,106,13,0,1980-01-06T03:03:00
1633357219,52200,183573,18.162540435791016,120,13,0,1980-01-06T03:03:01
1633357220,52200,184573,18.190631866455078,131,13,0,1980-01-06T03:03:02
1633357221,52200,185573,18.218725204467773,142,13,0,1980-01-06T03:03:03
1633357222,52200,186573,18.246822357177734,155,13,0,1980-01-06T03:03:04
1633357223,52200,187573,18.260868072509766,166,13,0,1980-01-06T03:03:05
1633357224,52200,188573,18.27491569519043,178,13,0,1980-01-06T03:03:06
1633357225,52200,189573,18.27491569519043,191,13,0,1980-01-06T03:03:07
1633357226,52200,190573,18.31705665588379,202,13,0,1980-01-06T03:03:08
1633357227,52200,191573,18.331100463867188,213,13,0,1980-01-06T03:03:09
1633357228,52200,192573,18.331100463867188,226,13,0,1980-01-06T03:03:10
1633357229,52200,193573,18.331100463867188,238,13,0,1980-01-06T03:03:11
1633357230,52200,194573,18.345149993896484,249,13,0,1980-01-06T03:03:12
1633357231,52200,195573,18.359195709228516,6,13,0,1980-01-06T03:03:13
1633357232,52200,196573,18.401336669921875,17,13,0,1980-01-06T03:03:14
1633357233,52200,197573,18.41538429260254,28,13,0,1980-01-06T03:03:15
1633357234,52200,198573,18.41538429260254,42,13,0,1980-01-06T03:03:16
1633357235,52200,199573,18.4575252532959,53,13,0,1980-01-06T03:03:17
1633357237,983200,200573,18.4575252532959,64,13,0,1980-01-06T03:03:19
1633357238,983200,201573,18.4575252532959,77,13,0,1980-01-06T03:03:20
1633357239,983200,202573,18.4575252532959,88,13,0,1980-01-06T03:03:21
1633357240,983200,203573,18.471569061279297,100,13,0,1980-01-06T03:03:22
1633357241,983200,204573,18.513710021972656,113,13,0,1980-01-06T03:03:23
1633357242,983200,205573,18.52775764465332,124,13,0,1980-01-06T03:03:24
1633357243,983200,206573,18.54180335998535,135,13,0,1980-01-06T03:03:25
1633357244,983200,207573,18.52775764465332,148,13,0,1980-01-06T03:03:26
1633357245,983200,208573,18.55585289001465,160,13,0,1980-01-06T03:03:27
1633357246,983200,209573,18.58394432067871,171,13,0,1980-01-06T03:03:28
1633357247,983200,210573,18.56989860534668,184,13,0,1980-01-06T03:03:29
1633357248,983200,211573,18.61203956604004,195,13,0,1980-01-06T03:03:30
1633357249,983200,212573,18.61203956604004,206,13,0,1980-01-06T03:03:31
1633357250,983200,213573,18.597991943359375,220,13,0,1980-01-06T03:03:32
1633357251,983200,214573,18.52775764465332,231,13,0,1980-01-06T03:03:33
1633357252,983200,215573,18.4575252532959,242,13,0,1980-01-06T03:03:34
1633357253,983200,216573,18.359195709228516,255,13,0,1980-01-06T03:03:35
1633357254,983200,217573,18.190631866455078,10,13,0,1980-01-06T03:03:36
1633357255,983200,218573,18.036117553710938,22,13,0,1980-01-06T03:03:37
1633357256,983200,219573,17.867555618286133,35,13,0,1980-01-06T03:03:38
1633357257,983200,220573,17.713041305541992,46,13,0,1980-01-06T03:03:39
1633357258,983200,221573,17.544479370117188,57,13,0,1980-01-06T03:03:40
1633357259,983200,222573,17.432106018066406,70,13,0,1980-01-06T03:03:41
1633357260,983200,223573,17.305683135986328,82,13,0,1980-01-06T03:03:42
1633357261,983200,224573,17.179264068603516,93,13,0,1980-01-06T03:03:43
1633357262,983200,225573,17.06688690185547,106,13,0,1980-01-06T03:03:44
1633357263,983200,226573,16.95451545715332,117,13,0,1980-01-06T03:03:45
1633357264,983200,227573,16.828092575073242,128,13,0,1980-01-06T03:03:46
1633357265,983200,228573,16.715717315673828,142,13,0,1980-01-06T03:03:47
1633357266,983200,229573,16.645484924316406,153,13,0,1980-01-06T03:03:48
1633357267,983200,230573,16.519062042236328,164,13,0,1980-01-06T03:03:49
1633357268,983200,231573,16.392641067504883,177,13,0,1980-01-06T03:03:50
1633357269,983200,232573,16.2943115234375,188,13,0,1980-01-06T03:03:51
1633357270,983200,233573,16.195985794067383,200,13,0,1980-01-06T03:03:52
1633357271,983200,234573,16.09765625,213,13,0,1980-01-06T03:03:53
1633357272,983200,235573,16.013378143310547,224,13,0,1980-01-06T03:03:54
1633357273,983200,236573,15.886955261230469,235,13,0,1980-01-06T03:03:55
1633357274,983200,237573,15.830767631530762,248,13,0,1980-01-06T03:03:56
1633357275,983200,238573,15.746485710144043,4,13,0,1980-01-06T03:03:57
1633357276,983200,239573,15.690299034118652,15,13,0,1980-01-06T03:03:58
1633357277,983200,240573,15.648160934448242,28,13,0,1980-01-06T03:03:59
1633357278,983200,241573,15.620065689086914,39,13,0,1980-01-06T03:04:00
1633357279,983200,242573,15.563879013061523,50,13,0,1980-01-06T03:04:01
1633357280,983200,243573,15.521737098693848,64,13,0,1980-01-06T03:04:02
1633357281,983200,244573,15.493643760681152,75,13,0,1980-01-06T03:04:03
1633357282,983200,245573,15.465551376342773,86,13,0,1980-01-06T03:04:04
1633357283,983200,246573,15.381269454956055,99,13,0,1980-01-06T03:04:05
1633357284,983200,247573,15.311037063598633,110,13,0,1980-01-06T03:04:06
1633357285,983200,248573,15.268895149230957,122,13,0,1980-01-06T03:04:07
1633357286,983200,249573,15.226755142211914,135,13,0,1980-01-06T03:04:08
1633357287,983200,250573,15.15652084350586,146,13,0,1980-01-06T03:04:09
1633357288,983200,251573,15.17056655883789,157,13,0,1980-01-06T03:04:10
1633357289,983200,252573,15.128426551818848,170,13,0,1980-01-06T03:04:11
1633357290,983200,253573,15.100333213806152,182,13,0,1980-01-06T03:04:12
1633357291,983200,254573,15.07223892211914,193,13,0,1980-01-06T03:04:13
1633357292,983200,255573,15.058192253112793,206,13,0,1980-01-06T03:04:14
1633357293,983200,256573,15.030098915100098,217,13,0,1980-01-06T03:04:15
1633357294,983200,257573,15.01605224609375,228,13,0,1980-01-06T03:04:16
1633357295,983200,258573,15.01605224609375,242,13,0,1980-01-06T03:04:17
1633357296,983200,259573,14.97391128540039,253,13,0,1980-01-06T03:04:18
1633357297,983200,260573,14.945818901062012,8,13,0,1980-01-06T03:04:19
1633357298,983200,261573,14.931770324707031,21,13,0,1980-01-06T03:04:20
1633357299,983200,262573,14.917724609375,32,13,0,1980-01-06T03:04:21
1633357300,983200,263573,14.917724609375,44,13,0,1980-01-06T03:04:22
1633357301,983200,264573,14.903676986694336,57,13,0,1980-01-06T03:04:23
1633357302,983200,265573,14.917724609375,68,13,0,1980-01-06T03:04:24
1633357303,983200,266573,14.903676986694336,79,13,0,1980-01-06T03:04:25
1633357304,983200,267573,14.889630317687988,92,13,0,1980-01-06T03:04:26
1633357305,983200,268573,14.847490310668945,104,13,0,1980-01-06T03:04:27
1633357306,983200,269573,14.847490310668945,115,13,0,1980-01-06T03:04:28
1633357307,983200,270573,14.81939697265625,128,13,0,1980-01-06T03:04:29
1633357308,983200,271573,14.791302680969238,139,13,0,1980-01-06T03:04:30
1633357309,983200,272573,14.791302680969238,150,13,0,1980-01-06T03:04:31
1633357310,983200,273573,14.805350303649902,164,13,0,1980-01-06T03:04:32
1633357311,983200,274573,14.81939697265625,175,13,0,1980-01-06T03:04:33
1633357312,983200,275573,14.791302680969238,186,13,0,1980-01-06T03:04:34
1633357313,983200,276573,14.805350303649902,199,13,0,1980-01-06T03:04:35
1633357314,983200,277573,14.791302680969238,210,13,0,1980-01-06T03:04:36
1633357315,983200,278573,14.76321029663086,222,13,0,1980-01-06T03:04:37
1633357316,983200,279573,14.749162673950195,235,13,0,1980-01-06T03:04:38
1633357317,983200,280573,14.707023620605469,246,13,0,1980-01-06T03:04:39
1633357318,983200,281573,14.67892837524414,1,13,0,1980-01-06T03:04:40
1633357319,983200,282573,14.692975997924805,14,13,0,1980-01-06T03:04:41
1633357320,983200,283573,14.67892837524414,26,13,0,1980-01-06T03:04:42
1633357321,983200,284573,14.664880752563477,37,13,0,1980-01-06T03:04:43
1633357322,983200,285573,14.664880752563477,50,13,0,1980-01-06T03:04:44
1633357323,983200,286573,14.664880752563477,61,13,0,1980-01-06T03:04:45
1633357324,983200,287573,14.664880752563477,72,13,0,1980-01-06T03:04:46
1633357325,983200,288573,14.664880752563477,86,13,0,1980-01-06T03:04:47
1633357326,983200,289573,14.650835990905762,97,13,0,1980-01-06T03:04:48
1633357327,983200,290573,14.650835990905762,108,13,0,1980-01-06T03:04:49
1633357328,983200,291573,14.62274169921875,121,13,0,1980-01-06T03:04:50
1633357329,983200,292573,14.594648361206055,132,13,0,1980-01-06T03:04:51
1633357330,983200,293573,14.594648361206055,144,13,0,1980-01-06T03:04:52
1633357331,983200,294573,14.594648361206055,157,13,0,1980-01-06T03:04:53
1633357332,983200,295573,14.636788368225098,168,13,0,1980-01-06T03:04:54
1633357333,983200,296573,14.608694076538086,179,13,0,1980-01-06T03:04:55
1633357334,983200,297573,14.594648361206055,192,13,0,1980-01-06T03:04:56
1633357335,983200,298573,14.58060073852539,204,13,0,1980-01-06T03:04:57
1633357336,983200,299573,14.566554069519043,215,13,0,1980-01-06T03:04:58
1633357337,983200,300573,14.58060073852539,228,13,0,1980-01-06T03:04:59
1633357338,983200,301573,14.552506446838379,239,13,0,1980-01-06T03:05:00
1633357339,983200,302573,14.538461685180664,250,13,0,1980-01-06T03:05:01
1633357340,983200,303573,14.5244140625,8,13,0,1980-01-06T03:05:02
1633357341,983200,304573,14.552506446838379,19,13,0,1980-01-06T03:05:03
1633357342,983200,305573,14.510368347167969,30,13,0,1980-01-06T03:05:04
1633357343,983200,306573,14.496319770812988,43,13,0,1980-01-06T03:05:05
1633357344,983200,307573,14.482272148132324,54,13,0,1980-01-06T03:05:06
1633357345,983200,308573,14.496319770812988,66,13,0,1980-01-06T03:05:07
1633357346,983200,309573,14.482272148132324,79,13,0,1980-01-06T03:05:08
1633357347,983200,310573,14.454179763793945,90,13,0,1980-01-06T03:05:09
1633357348,983200,311573,14.440132141113281,101,13,0,1980-01-06T03:05:10
1633357349,983200,312573,14.42608642578125,114,13,0,1980-01-06T03:05:11
1633357350,983200,313573,14.42608642578125,126,13,0,1980-01-06T03:05:12
1633357351,983200,314573,14.41203784942627,137,13,0,1980-01-06T03:05:13
1633357352,983200,315573,14.36989974975586,150,13,0,1980-01-06T03:05:14
1633357353,983200,316573,14.355850219726562,161,13,0,1980-01-06T03:05:15
1633357354,983200,317573,14.327757835388184,172,13,0,1980-01-06T03:05:16
1633357355,983200,318573,14.313712120056152,186,13,0,1980-01-06T03:05:17
1633357356,983200,319573,14.327757835388184,197,13,0,1980-01-06T03:05:18
1633357357,983200,320573,14.327757835388184,208,13,0,1980-01-06T03:05:19
1633357358,983200,321573,14.313712120056152,221,13,0,1980-01-06T03:05:20
1633357359,983200,322573,14.327757835388184,232,13,0,1980-01-06T03:05:21
1633357360,983200,323573,14.327757835388184,244,13,0,1980-01-06T03:05:22
1633357361,983200,324573,14.299664497375488,1,13,0,1980-01-06T03:05:23
1633357362,983200,325573,14.299664497375488,12,13,0,1980-01-06T03:05:24
1633357363,983200,326573,14.299664497375488,23,13,0,1980-01-06T03:05:25
1633357364,983200,327573,14.257523536682129,36,13,0,1980-01-06T03:05:26
1633357365,983200,328573,14.28561782836914,48,13,0,1980-01-06T03:05:27
1633357366,983200,329573,14.257523536682129,59,13,0,1980-01-06T03:05:28
1633357367,983200,330573,14.243475914001465,72,13,0,1980-01-06T03:05:29
1633357368,983200,331573,14.22943115234375,83,13,0,1980-01-06T03:05:30
1633357369,983200,332573,14.22943115234375,94,13,0,1980-01-06T03:05:31
1633357370,983200,333573,14.243475914001465,108,13,0,1980-01-06T03:05:32
1633357371,983200,334573,14.22943115234375,119,13,0,1980-01-06T03:05:33
1633357372,983200,335573,14.215383529663086,130,13,0,1980-01-06T03:05:34
1633357373,983200,336573,14.22943115234375,143,13,0,1980-01-06T03:05:35
1633357374,983200,337573,14.215383529663086,154,13,0,1980-01-06T03:05:36
1633357375,983200,338573,14.215383529663086,166,13,0,1980-01-06T03:05:37
1633357376,983200,339573,14.18729019165039,179,13,0,1980-01-06T03:05:38
1633357377,983200,340573,14.18729019165039,190,13,0,1980-01-06T03:05:39
1633357378,983200,341573,14.201337814331055,201,13,0,1980-01-06T03:05:40
1633357379,983200,342573,14.201337814331055,214,13,0,1980-01-06T03:05:41
1633357380,983200,343573,14.201337814331055,226,13,0,1980-01-06T03:05:42
1633357381,983200,344573,14.18729019165039,237,13,0,1980-01-06T03:05:43
1633357382,983200,345573,14.159193992614746,250,13,0,1980-01-06T03:05:44
1633357383,983200,346573,14.201337814331055,5,13,0,1980-01-06T03:05:45
1633357384,983200,347573,14.201337814331055,16,13,0,1980-01-06T03:05:46
1633357385,983200,348573,14.201337814331055,30,13,0,1980-01-06T03:05:47
1633357386,983200,349573,14.201337814331055,41,13,0,1980-01-06T03:05:48
1633357387,983200,350573,14.22943115234375,52,13,0,1980-01-06T03:05:49
1633357388,983200,351573,14.243475914001465,65,13,0,1980-01-06T03:05:50
1633357389,983200,352573,14.257523536682129,76,13,0,1980-01-06T03:05:51
1633357390,983200,353573,14.271570205688477,88,13,0,1980-01-06T03:05:52
1633357391,983200,354573,14.257523536682129,101,13,0,1980-01-06T03:05:53
1633357392,983200,355573,14.28561782836914,112,13,0,1980-01-06T03:05:54
1633357393,983200,356573,14.243475914001465,123,13,0,1980-01-06T03:05:55
1633357394,983200,357573,14.22943115234375,136,13,0,1980-01-06T03:05:56
1633357395,983200,358573,14.215383529663086,148,13,0,1980-01-06T03:05:57
1633357396,983200,359573,14.201337814331055,159,13,0,1980-01-06T03:05:58
1633357397,983200,360573,14.22943115234375,172,13,0,1980-01-06T03:05:59
1633357398,983200,361573,14.215383529663086,183,13,0,1980-01-06T03:06:00
1633357399,983200,362573,14.215383529663086,194,13,0,1980-01-06T03:06:01
1633357400,983200,363573,14.17324161529541,208,13,0,1980-01-06T03:06:02
1633357401,983200,364573,14.17324161529541,219,13,0,1980-01-06T03:06:03
1633357402,983200,365573,14.18729019165039,230,13,0,1980-01-06T03:06:04
1633357403,983200,366573,14.17324161529541,243,13,0,1980-01-06T03:06:05
1633357404,983200,367573,14.18729019165039,254,13,0,1980-01-06T03:06:06
1633357405,983200,368573,14.215383529663086,10,13,0,1980-01-06T03:06:07
1633357406,983200,369573,14.215383529663086,23,13,0,1980-01-06T03:06:08
1633357407,983200,370573,14.215383529663086,34,13,0,1980-01-06T03:06:09
