time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian
1633357098,830600,63373,11.9700002670288,102853,-126.422927856445,229,13,2,1980-01-06T03:01:00
1633357099,830600,64373,11.9799995422363,102815,-123.297561645508,240,13,2,1980-01-06T03:01:01
1633357100,830700,65373,11.9899997711182,102789,-121.159156799316,251,13,2,1980-01-06T03:01:02
1633357101,830700,66373,12,102778,-120.254447937012,8,13,2,1980-01-06T03:01:03
1633357102,830600,67373,12.0100002288818,102771,-119.678413391113,19,13,2,1980-01-06T03:01:04
1633357103,830600,68373,12.0200004577637,102768,-119.431434631348,31,13,2,1980-01-06T03:01:05
1633357104,830600,69373,12.0299997329712,102764,-119.10213470459,44,13,2,1980-01-06T03:01:06
1633357105,830600,70373,12.039999961853,102764,-119.10213470459,55,13,2,1980-01-06T03:01:07
1633357107,830600,72373,12.0600004196167,102763,-119.019805908203,79,13,2,1980-01-06T03:01:09
1633357108,830600,73373,12.0699996948242,102762,-118.937484741211,91,13,2,1980-01-06T03:01:10
1633357109,830600,74373,12.0799999237061,102761,-118.855155944824,102,13,2,1980-01-06T03:01:11
1633357110,830600,75373,12.0900001525879,102760,-118.772834777832,115,13,2,1980-01-06T03:01:12
1633357111,830700,76373,12.0900001525879,102759,-118.690505981445,126,13,2,1980-01-06T03:01:13
1633357112,830700,77373,12.1000003814697,102759,-118.690505981445,137,13,2,1980-01-06T03:01:14
1633357113,830600,78373,12.1099996566772,102760,-118.772834777832,151,13,2,1980-01-06T03:01:15
1633357114,830600,79373,12.1199998855591,102759,-118.690505981445,162,13,2,1980-01-06T03:01:16
1633357115,830600,80373,12.1300001144409,102761,-118.855155944824,173,13,2,1980-01-06T03:01:17
1633357116,830600,81373,12.1400003433228,102761,-118.855155944824,186,13,2,1980-01-06T03:01:18
1633357117,830600,82373,12.1400003433228,102761,-118.855155944824,197,13,2,1980-01-06T03:01:19
1633357118,830600,83373,12.1499996185303,102764,-119.10213470459,209,13,2,1980-01-06T03:01:20
1633357119,830600,84373,12.1599998474121,102760,-118.772834777832,222,13,2,1980-01-06T03:01:21
1633357120,830600,85373,12.1700000762939,102765,-119.184463500977,233,13,2,1980-01-06T03:01:22
1633357121,830700,86373,12.1800003051758,102764,-119.10213470459,244,13,2,1980-01-06T03:01:23
1633357122,830700,87373,12.1899995803833,102764,-119.10213470459,1,13,2,1980-01-06T03:01:24
1633357123,830600,88373,12.1999998092651,102764,-119.10213470459,13,13,2,1980-01-06T03:01:25
1633357124,830600,89373,12.1999998092651,102762,-118.937484741211,24,13,2,1980-01-06T03:01:26
1633357125,830600,90373,12.210000038147,102763,-119.019805908203,37,13,2,1980-01-06T03:01:27
1633357126,830600,91373,12.2200002670288,102763,-119.019805908203,48,13,2,1980-01-06T03:01:28
1633357127,830600,92373,12.2299995422363,102764,-119.10213470459,59,13,2,1980-01-06T03:01:29
1633357128,830600,93373,12.2399997711182,102764,-119.10213470459,73,13,2,1980-01-06T03:01:30
1633357129,830600,94373,12.2399997711182,102764,-119.10213470459,84,13,2,1980-01-06T03:01:31
1633357130,830600,95373,12.25,102764,-119.10213470459,95,13,2,1980-01-06T03:01:32
1633357131,830700,96373,12.2600002288818,102766,-119.266784667969,108,13,2,1980-01-06T03:01:33
1633357132,830700,97373,12.2700004577637,102762,-118.937484741211,119,13,2,1980-01-06T03:01:34
1633357133,830600,98373,12.2700004577637,102763,-119.019805908203,131,13,2,1980-01-06T03:01:35
1633357134,830600,99373,12.2799997329712,102764,-119.10213470459,144,13,2,1980-01-06T03:01:36
1633357135,830600,100373,12.289999961853,102764,-119.10213470459,155,13,2,1980-01-06T03:01:37
1633357136,830600,101373,12.3000001907349,102765,-119.184463500977,166,13,2,1980-01-06T03:01:38
1633357137,830600,102373,12.3000001907349,102766,-119.266784667969,179,13,2,1980-01-06T03:01:39
1633357138,830600,103373,12.3100004196167,102763,-119.019805908203,191,13,2,1980-01-06T03:01:40
1633357139,830600,104373,12.3199996948242,102765,-119.184463500977,202,13,2,1980-01-06T03:01:41
1633357140,830600,105373,12.3299999237061,102764,-119.10213470459,215,13,2,1980-01-06T03:01:42
1633357141,830600,106373,12.3400001525879,102763,-119.019805908203,226,13,2,1980-01-06T03:01:43
1633357142,830700,107373,12.3400001525879,102763,-119.019805908203,237,13,2,1980-01-06T03:01:44
1633357143,830700,108373,12.3500003814697,102762,-118.937484741211,251,13,2,1980-01-06T03:01:45
1633357144,830600,109373,12.3599996566772,102764,-119.10213470459,6,13,2,1980-01-06T03:01:46
1633357145,830600,110373,12.3599996566772,102762,-118.937484741211,17,13,2,1980-01-06T03:01:47
1633357146,830600,111373,12.3699998855591,102766,-119.266784667969,30,13,2,1980-01-06T03:01:48
1633357147,830600,112373,12.3800001144409,102764,-119.10213470459,41,13,2,1980-01-06T03:01:49
1633357148,830600,113373,12.3900003433228,102765,-119.184463500977,53,13,2,1980-01-06T03:01:50
1633357149,830600,114373,12.3900003433228,102765,-119.184463500977,66,13,2,1980-01-06T03:01:51
1633357150,830600,115373,12.3999996185303,102766,-119.266784667969,77,13,2,1980-01-06T03:01:52
1633357151,830600,116373,12.4099998474121,102765,-119.184463500977,88,13,2,1980-01-06T03:01:53
1633357152,830700,117373,12.4099998474121,102763,-119.019805908203,101,13,2,1980-01-06T03:01:54
1633357153,830700,118373,12.4200000762939,102764,-119.10213470459,113,13,2,1980-01-06T03:01:55
1633357154,830600,119373,12.4300003051758,102764,-119.10213470459,124,13,2,1980-01-06T03:01:56
1633357155,830600,120373,12.4399995803833,102765,-119.184463500977,137,13,2,1980-01-06T03:01:57
1633357156,830600,121373,12.4399995803833,102766,-119.266784667969,148,13,2,1980-01-06T03:01:58
1633357157,830600,122373,12.4499998092651,102765,-119.184463500977,159,13,2,1980-01-06T03:01:59
1633357158,830600,123373,12.460000038147,102764,-119.10213470459,173,13,2,1980-01-06T03:02:00
1633357159,830600,124373,12.460000038147,102764,-119.10213470459,184,13,2,1980-01-06T03:02:01
1633357160,830600,125373,12.4700002670288,102765,-119.184463500977,195,13,2,1980-01-06T03:02:02
1633357161,830600,126373,12.4799995422363,102766,-119.266784667969,208,13,2,1980-01-06T03:02:03
1633357162,830700,127373,12.4799995422363,102765,-119.184463500977,219,13,2,1980-01-06T03:02:04
1633357163,830700,128373,12.4899997711182,102765,-119.184463500977,231,13,2,1980-01-06T03:02:05
1633357164,830600,129373,12.5,102764,-119.10213470459,244,13,2,1980-01-06T03:02:06
1633357165,830600,130373,12.5,102766,-119.266784667969,255,13,2,1980-01-06T03:02:07
1633357166,830600,131373,12.5100002288818,102768,-119.431434631348,10,13,2,1980-01-06T03:02:08
1633357167,830600,132373,12.5200004577637,102769,-119.513763427734,23,13,2,1980-01-06T03:02:09
1633357168,830600,133373,12.5200004577637,102767,-119.349113464355,35,13,2,1980-01-06T03:02:10
1633357169,830600,134373,12.5299997329712,102766,-119.266784667969,46,13,2,1980-01-06T03:02:11
1633357170,830600,135373,12.539999961853,102768,-119.431434631348,59,13,2,1980-01-06T03:02:12
1633357171,830600,136373,12.539999961853,102766,-119.266784667969,70,13,2,1980-01-06T03:02:13
1633357172,830600,137373,12.5500001907349,102767,-119.349113464355,81,13,2,1980-01-06T03:02:14
1633357173,830700,138373,12.5600004196167,102766,-119.266784667969,95,13,2,1980-01-06T03:02:15
1633357174,830700,139373,12.5600004196167,102762,-118.937484741211,106,13,2,1980-01-06T03:02:16
1633357175,830600,140373,12.5699996948242,102764,-119.10213470459,117,13,2,1980-01-06T03:02:17
1633357176,830600,141373,12.5799999237061,102765,-119.184463500977,130,13,2,1980-01-06T03:02:18
1633357177,830600,142373,12.5799999237061,102764,-119.10213470459,141,13,2,1980-01-06T03:02:19
1633357178,830600,143373,12.5900001525879,102762,-118.937484741211,153,13,2,1980-01-06T03:02:20
1633357179,830600,144373,12.5900001525879,102762,-118.937484741211,166,13,2,1980-01-06T03:02:21
1633357180,830600,145373,12.6000003814697,102762,-118.937484741211,177,13,2,1980-01-06T03:02:22
1633357181,830600,146373,12.6099996566772,102763,-119.019805908203,188,13,2,1980-01-06T03:02:23
1633357182,830600,147373,12.6099996566772,102761,-118.855155944824,201,13,2,1980-01-06T03:02:24
1633357183,830700,148373,12.6199998855591,102764,-119.10213470459,213,13,2,1980-01-06T03:02:25
1633357184,830700,149373,12.6300001144409,102761,-118.855155944824,224,13,2,1980-01-06T03:02:26
1633357185,830600,150373,12.6300001144409,102764,-119.10213470459,237,13,2,1980-01-06T03:02:27
1633357186,830600,151373,12.6400003433228,102762,-118.937484741211,248,13,2,1980-01-06T03:02:28
1633357187,830600,152373,12.6400003433228,102762,-118.937484741211,3,13,2,1980-01-06T03:02:29
1633357188,830600,153373,12.6499996185303,102763,-119.019805908203,17,13,2,1980-01-06T03:02:30
1633357189,830600,154373,12.6599998474121,102762,-118.937484741211,28,13,2,1980-01-06T03:02:31
1633357190,830600,155373,12.6599998474121,102762,-118.937484741211,39,13,2,1980-01-06T03:02:32
1633357191,830600,156373,12.6700000762939,102766,-119.266784667969,52,13,2,1980-01-06T03:02:33
1633357192,830600,157373,12.6800003051758,102764,-119.10213470459,63,13,2,1980-01-06T03:02:34
1633357193,830700,158373,12.6800003051758,102767,-119.349113464355,75,13,2,1980-01-06T03:02:35
1633357194,830700,159373,12.6899995803833,102764,-119.10213470459,88,13,2,1980-01-06T03:02:36
1633357195,830600,160373,12.6999998092651,102764,-119.10213470459,99,13,2,1980-01-06T03:02:37
1633357196,830600,161373,12.6999998092651,102764,-119.10213470459,110,13,2,1980-01-06T03:02:38
1633357197,830600,162373,12.710000038147,102760,-118.772834777832,123,13,2,1980-01-06T03:02:39
1633357198,830600,163373,12.710000038147,102757,-118.525856018066,135,13,2,1980-01-06T03:02:40
1633357199,830600,164373,12.7200002670288,102758,-118.608177185059,146,13,2,1980-01-06T03:02:41
1633357200,830600,165373,12.7299995422363,102760,-118.772834777832,159,13,2,1980-01-06T03:02:42
1633357201,830600,166373,12.7299995422363,102756,-118.44352722168,170,13,2,1980-01-06T03:02:43
1633357202,830600,167373,12.7399997711182,102756,-118.44352722168,181,13,2,1980-01-06T03:02:44
1633357203,830600,168373,12.75,102758,-118.608177185059,195,13,2,1980-01-06T03:02:45
1633357204,830700,169373,12.75,102755,-118.361206054688,206,13,2,1980-01-06T03:02:46
1633357205,830600,170373,12.7600002288818,102754,-118.278877258301,217,13,2,1980-01-06T03:02:47
1633357206,830600,171373,12.7600002288818,102757,-118.525856018066,230,13,2,1980-01-06T03:02:48
1633357207,830600,172373,12.7700004577637,102755,-118.361206054688,241,13,2,1980-01-06T03:02:49
1633357208,830600,173373,12.7799997329712,102755,-118.361206054688,253,13,2,1980-01-06T03:02:50
1633357209,830600,174373,12.7799997329712,102753,-118.196556091309,10,13,2,1980-01-06T03:02:51
1633357210,830600,175373,12.789999961853,102755,-118.361206054688,21,13,2,1980-01-06T03:02:52
1633357211,830600,176373,12.8000001907349,102757,-118.525856018066,32,13,2,1980-01-06T03:02:53
1633357212,830600,177373,12.8000001907349,102757,-118.525856018066,45,13,2,1980-01-06T03:02:54
1633357213,830600,178373,12.8100004196167,102761,-118.855155944824,57,13,2,1980-01-06T03:02:55
1633357214,830700,179373,12.8100004196167,102759,-118.690505981445,68,13,2,1980-01-06T03:02:56
1633357215,830600,180373,12.8199996948242,102762,-118.937484741211,81,13,2,1980-01-06T03:02:57
1633357216,830600,181373,12.8299999237061,102759,-118.690505981445,92,13,2,1980-01-06T03:02:58
1633357217,830600,182373,12.8299999237061,102762,-118.937484741211,103,13,2,1980-01-06T03:02:59
1633357218,830600,183373,12.8400001525879,102762,-118.937484741211,117,13,2,1980-01-06T03:03:00
1633357219,830600,184373,12.8500003814697,102760,-118.772834777832,128,13,2,1980-01-06T03:03:01
1633357220,830600,185373,12.8500003814697,102761,-118.855155944824,139,13,2,1980-01-06T03:03:02
1633357221,830600,186373,12.8599996566772,102762,-118.937484741211,152,13,2,1980-01-06T03:03:03
1633357222,830600,187373,12.8599996566772,102762,-118.937484741211,163,13,2,1980-01-06T03:03:04
1633357223,830600,188373,12.8699998855591,102763,-119.019805908203,175,13,2,1980-01-06T03:03:05
1633357224,830700,189373,12.8800001144409,102761,-118.855155944824,188,13,2,1980-01-06T03:03:06
1633357225,830700,190373,12.8800001144409,102759,-118.690505981445,199,13,2,1980-01-06T03:03:07
1633357226,830600,191373,12.8900003433228,102761,-118.855155944824,210,13,2,1980-01-06T03:03:08
1633357227,830600,192373,12.8900003433228,102760,-118.772834777832,223,13,2,1980-01-06T03:03:09
1633357228,830600,193373,12.8999996185303,102760,-118.772834777832,235,13,2,1980-01-06T03:03:10
1633357229,830600,194373,12.9099998474121,102759,-118.690505981445,246,13,2,1980-01-06T03:03:11
1633357230,830600,195373,12.9099998474121,102759,-118.690505981445,3,13,2,1980-01-06T03:03:12
1633357231,830600,196373,12.9200000762939,102759,-118.690505981445,14,13,2,1980-01-06T03:03:13
1633357232,830600,197373,12.9200000762939,102758,-118.608177185059,25,13,2,1980-01-06T03:03:14
1633357233,830600,198373,12.9300003051758,102756,-118.44352722168,39,13,2,1980-01-06T03:03:15
1633357234,830600,199373,12.9399995803833,102758,-118.608177185059,50,13,2,1980-01-06T03:03:16
1633357237,761700,200373,12.9399995803833,102758,-118.608177185059,61,13,2,1980-01-06T03:03:19
1633357238,761700,201373,12.9399995803833,102757,-118.525856018066,74,13,2,1980-01-06T03:03:20
1633357239,761600,202373,12.9499998092651,102756,-118.44352722168,85,13,2,1980-01-06T03:03:21
1633357240,761600,203373,12.960000038147,102758,-118.608177185059,97,13,2,1980-01-06T03:03:22
1633357241,761600,204373,12.960000038147,102754,-118.278877258301,110,13,2,1980-01-06T03:03:23
1633357242,761600,205373,12.9700002670288,102759,-118.690505981445,121,13,2,1980-01-06T03:03:24
1633357243,761600,206373,12.9700002670288,102759,-118.690505981445,132,13,2,1980-01-06T03:03:25
1633357244,761600,207373,12.9799995422363,102762,-118.937484741211,145,13,2,1980-01-06T03:03:26
1633357245,761600,208373,12.9799995422363,102763,-119.019805908203,157,13,2,1980-01-06T03:03:27
1633357246,761600,209373,12.9899997711182,102763,-119.019805908203,168,13,2,1980-01-06T03:03:28
1633357247,761600,210373,13,102762,-118.937484741211,181,13,2,1980-01-06T03:03:29
1633357248,761700,211373,13,102756,-118.44352722168,192,13,2,1980-01-06T03:03:30
1633357249,761600,212373,13.0100002288818,102742,-117.290969848633,203,13,2,1980-01-06T03:03:31
1633357250,761600,213373,13.0100002288818,102708,-114.491897583008,217,13,2,1980-01-06T03:03:32
1633357251,761600,214373,13.0200004577637,102657,-110.293281555176,228,13,2,1980-01-06T03:03:33
1633357252,761600,215373,13.0200004577637,102588,-104.607612609863,239,13,2,1980-01-06T03:03:34
1633357253,761600,216373,13.0299997329712,102511,-98.2607269287109,252,13,2,1980-01-06T03:03:35
1633357254,761600,217373,13.039999961853,102427,-91.3320007324219,7,13,2,1980-01-06T03:03:36
1633357255,761600,218373,13.039999961853,102337,-83.902473449707,19,13,2,1980-01-06T03:03:37
1633357256,761600,219373,13.039999961853,102249,-76.6335220336914,32,13,2,1980-01-06T03:03:38
1633357257,761700,220373,13.0500001907349,102162,-69.4429016113281,43,13,2,1980-01-06T03:03:39
1633357258,761700,221373,13.0500001907349,102085,-63.0730934143066,54,13,2,1980-01-06T03:03:40
1633357259,761600,222373,13.0600004196167,102014,-57.1971015930176,67,13,2,1980-01-06T03:03:41
1633357260,761600,223373,13.0699996948242,101931,-50.3247299194336,79,13,2,1980-01-06T03:03:42
1633357261,761600,224373,13.0699996948242,101849,-43.5284576416016,90,13,2,1980-01-06T03:03:43
1633357262,761600,225373,13.0799999237061,101772,-37.1436920166016,103,13,2,1980-01-06T03:03:44
1633357263,761600,226373,13.0799999237061,101685,-29.9260406494141,114,13,2,1980-01-06T03:03:45
1633357264,761600,227373,13.0900001525879,101599,-22.784481048584,125,13,2,1980-01-06T03:03:46
1633357265,761600,228373,13.0900001525879,101513,-15.6386775970459,139,13,2,1980-01-06T03:03:47
1633357266,761600,229373,13.1000003814697,101424,-8.23873615264893,150,13,2,1980-01-06T03:03:48
1633357267,761700,230373,13.1000003814697,101337,-0.998634696006775,161,13,2,1980-01-06T03:03:49
1633357268,761700,231373,13.1099996566772,101249,6.32962465286255,174,13,2,1980-01-06T03:03:50
1633357269,761600,232373,13.1099996566772,101158,13.9120807647705,185,13,2,1980-01-06T03:03:51
1633357270,761600,233373,13.1199998855591,101060,22.0834426879883,197,13,2,1980-01-06T03:03:52
1633357271,761600,234373,13.1199998855591,100965,30.010440826416,210,13,2,1980-01-06T03:03:53
1633357272,761600,235373,13.1300001144409,100874,37.6110916137695,221,13,2,1980-01-06T03:03:54
1633357273,761600,236373,13.1300001144409,100785,45.0496406555176,232,13,2,1980-01-06T03:03:55
1633357274,761600,237373,13.1300001144409,100704,51.8233528137207,245,13,2,1980-01-06T03:03:56
1633357275,761600,238373,13.1400003433228,100631,57.9321403503418,1,13,2,1980-01-06T03:03:57
1633357276,761600,239373,13.1400003433228,100564,63.5423088073731,12,13,2,1980-01-06T03:03:58
1633357277,761600,240373,13.1499996185303,100497,69.1545028686523,25,13,2,1980-01-06T03:03:59
1633357278,761700,241373,13.1499996185303,100424,75.2744674682617,36,13,2,1980-01-06T03:04:00
1633357279,761700,242373,13.1599998474121,100348,81.6484146118164,47,13,2,1980-01-06T03:04:01
1633357280,761600,243373,13.1599998474121,100263,88.7823715209961,61,13,2,1980-01-06T03:04:02
1633357281,761600,244373,13.1700000762939,100179,95.837760925293,72,13,2,1980-01-06T03:04:03
1633357282,761600,245373,13.1700000762939,100092,103.149597167969,83,13,2,1980-01-06T03:04:04
1633357283,761600,246373,13.1700000762939,99998,111.055366516113,96,13,2,1980-01-06T03:04:05
1633357284,761600,247373,13.1800003051758,99910,118.461990356445,107,13,2,1980-01-06T03:04:06
1633357285,761600,248373,13.1800003051758,99828,125.369270324707,119,13,2,1980-01-06T03:04:07
1633357286,761600,249373,13.1800003051758,99747,132.195938110352,132,13,2,1980-01-06T03:04:08
1633357287,761600,250373,13.1800003051758,99667,138.94255065918,143,13,2,1980-01-06T03:04:09
1633357288,761700,251373,13.1899995803833,99589,145.525955200195,154,13,2,1980-01-06T03:04:10
1633357289,761700,252373,13.1800003051758,99516,151.689880371094,167,13,2,1980-01-06T03:04:11
1633357290,761600,253373,13.1899995803833,99454,156.928512573242,179,13,2,1980-01-06T03:04:12
1633357291,761600,254373,13.1899995803833,99383,162.930480957031,190,13,2,1980-01-06T03:04:13
1633357292,761600,255373,13.1999998092651,99309,169.189239501953,203,13,2,1980-01-06T03:04:14
1633357293,761600,256373,13.1999998092651,99232,175.707382202148,214,13,2,1980-01-06T03:04:15
1633357294,761600,257373,13.1999998092651,99153,182.397888183594,225,13,2,1980-01-06T03:04:16
1633357295,761600,258373,13.1999998092651,99074,189.092346191406,239,13,2,1980-01-06T03:04:17
1633357296,761600,259373,13.1999998092651,98993,195.962219238281,250,13,2,1980-01-06T03:04:18
1633357297,761600,260373,13.1999998092651,98914,202.665832519531,5,13,2,1980-01-06T03:04:19
1633357298,761600,261373,13.210000038147,98843,208.693954467773,18,13,2,1980-01-06T03:04:20
1633357299,761700,262373,13.210000038147,98776,214.387115478516,29,13,2,1980-01-06T03:04:21
1633357300,761700,263373,13.210000038147,98713,219.74169921875,41,13,2,1980-01-06T03:04:22
1633357301,761600,264373,13.210000038147,98639,226.036422729492,54,13,2,1980-01-06T03:04:23
1633357302,761600,265373,13.210000038147,98567,232.163391113281,65,13,2,1980-01-06T03:04:24
1633357303,761600,266373,13.210000038147,98487,238.975524902344,76,13,2,1980-01-06T03:04:25
1633357304,761600,267373,13.210000038147,98405,245.963912963867,89,13,2,1980-01-06T03:04:26
1633357305,761600,268373,13.210000038147,98324,252.870758056641,101,13,2,1980-01-06T03:04:27
1633357306,761600,269373,13.2200002670288,98244,259.696075439453,112,13,2,1980-01-06T03:04:28
1633357307,761600,270373,13.2200002670288,98174,265.673858642578,125,13,2,1980-01-06T03:04:29
1633357308,761600,271373,13.2200002670288,98112,270.969757080078,136,13,2,1980-01-06T03:04:30
1633357309,761700,272373,13.2200002670288,98048,276.44091796875,147,13,2,1980-01-06T03:04:31
1633357310,761700,273373,13.2200002670288,97976,282.598266601562,161,13,2,1980-01-06T03:04:32
1633357311,761600,274373,13.2200002670288,97906,288.587554931641,172,13,2,1980-01-06T03:04:33
1633357312,761600,275373,13.2200002670288,97831,295.010040283203,183,13,2,1980-01-06T03:04:34
1633357313,761600,276373,13.2200002670288,97759,301.178161621094,196,13,2,1980-01-06T03:04:35
1633357314,761600,277373,13.2200002670288,97680,307.951110839844,207,13,2,1980-01-06T03:04:36
1633357315,761600,278373,13.2200002670288,97598,314.985931396484,219,13,2,1980-01-06T03:04:37
1633357316,761600,279373,13.2200002670288,97511,322.454193115234,232,13,2,1980-01-06T03:04:38
1633357317,761600,280373,13.2200002670288,97428,329.583923339844,243,13,2,1980-01-06T03:04:39
1633357318,761600,281373,13.2200002670288,97348,336.462005615234,254,13,2,1980-01-06T03:04:40
1633357319,761600,282373,13.210000038147,97276,342.655151367188,11,13,2,1980-01-06T03:04:41
1633357320,761700,283373,13.2200002670288,97214,347.990997314453,23,13,2,1980-01-06T03:04:42
1633357321,761700,284373,13.2200002670288,97146,353.847076416016,34,13,2,1980-01-06T03:04:43
1633357322,761600,285373,13.2200002670288,97077,359.791351318359,47,13,2,1980-01-06T03:04:44
1633357323,761600,286373,13.2200002670288,97004,366.086364746094,58,13,2,1980-01-06T03:04:45
1633357324,761600,287373,13.210000038147,96926,372.8154296875,69,13,2,1980-01-06T03:04:46
1633357325,761600,288373,13.210000038147,96846,379.720825195312,83,13,2,1980-01-06T03:04:47
1633357326,761600,289373,13.210000038147,96757,387.410064697266,94,13,2,1980-01-06T03:04:48
1633357327,761600,290373,13.210000038147,96677,394.326354980469,105,13,2,1980-01-06T03:04:49
1633357328,761600,291373,13.210000038147,96609,400.207641601563,118,13,2,1980-01-06T03:04:50
1633357329,761600,292373,13.210000038147,96543,405.921142578125,129,13,2,1980-01-06T03:04:51
1633357330,761700,293373,13.210000038147,96475,411.809509277344,141,13,2,1980-01-06T03:04:52
