time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian
1633362947,818400,375132,0,30000,0,9177.1826171875,229,13,2,1980-01-06T03:06:14
1633362948,818400,376132,0,30000,0,9177.1826171875,240,13,2,1980-01-06T03:06:15
1633362949,818400,377132,0,30000,0,9177.1826171875,251,13,2,1980-01-06T03:06:16
1633362950,818400,378132,0,30000,0,9177.1826171875,8,13,2,1980-01-06T03:06:17
1633362951,818400,379132,0,30000,0,9177.1826171875,20,13,2,1980-01-06T03:06:18
1633362952,818400,380132,0,30000,0,9177.1826171875,31,13,2,1980-01-06T03:06:19
1633362953,818500,381132,0,30000,0,9177.1826171875,44,13,2,1980-01-06T03:06:20
1633362954,818500,382132,0,30000,0,9177.1826171875,55,13,2,1980-01-06T03:06:21
1633362955,818400,383132,0,30000,0,9177.1826171875,66,13,2,1980-01-06T03:06:22
1633362956,818400,384132,0,30000,0,9177.1826171875,80,13,2,1980-01-06T03:06:23
1633362957,818400,385132,0,30000,0,9177.1826171875,91,13,2,1980-01-06T03:06:24
1633362958,818400,386132,0,30000,0,9177.1826171875,102,13,2,1980-01-06T03:06:25
1633362959,818400,387132,0,30000,0,9177.1826171875,115,13,2,1980-01-06T03:06:26
1633362960,818400,388132,0,30000,0,9177.1826171875,126,13,2,1980-01-06T03:06:27
1633362961,818400,389132,0,30000,0,9177.1826171875,138,13,2,1980-01-06T03:06:28
1633362962,818400,390132,0,30000,0,9177.1826171875,151,13,2,1980-01-06T03:06:29
1633362963,818500,391132,0,30000,0,9177.1826171875,162,13,2,1980-01-06T03:06:30
1633362964,818500,392132,0,30000,0,9177.1826171875,173,13,2,1980-01-06T03:06:31
1633362965,818400,393132,0,30000,0,9177.1826171875,186,13,2,1980-01-06T03:06:32
1633362966,818400,394132,0,30000,0,9177.1826171875,198,13,2,1980-01-06T03:06:33
1633362967,818400,395132,0,30000,0,9177.1826171875,209,13,2,1980-01-06T03:06:34
1633362968,818400,396132,0,30000,0,9177.1826171875,222,13,2,1980-01-06T03:06:35
1633362969,818400,397132,0,30000,0,9177.1826171875,233,13,2,1980-01-06T03:06:36
1633362970,818400,398132,0,30000,0,9177.1826171875,244,13,2,1980-01-06T03:06:37
1633362971,818400,399132,0,30000,0,9177.1826171875,2,13,2,1980-01-06T03:06:38
1633362972,818400,400132,0,30000,0,9177.1826171875,13,13,2,1980-01-06T03:06:39
1633362973,818400,401132,0,30000,0,9177.1826171875,24,13,2,1980-01-06T03:06:40
1633362974,818500,402132,0,30000,0,9177.1826171875,37,13,2,1980-01-06T03:06:41
1633362975,818500,403132,0,30000,0,9177.1826171875,48,13,2,1980-01-06T03:06:42
1633362976,818400,404132,0,30000,0,9177.1826171875,60,13,2,1980-01-06T03:06:43
1633362977,818400,405132,0,30000,0,9177.1826171875,73,13,2,1980-01-06T03:06:44
1633362978,818400,406132,0,30000,0,9177.1826171875,84,13,2,1980-01-06T03:06:45
1633362979,818400,407132,0,30000,0,9177.1826171875,95,13,2,1980-01-06T03:06:46
1633362980,818400,408132,0,30000,0,9177.1826171875,108,13,2,1980-01-06T03:06:47
1633362981,818400,409132,0,30000,0,9177.1826171875,120,13,2,1980-01-06T03:06:48
1633362982,818400,410132,0,30000,0,9177.1826171875,131,13,2,1980-01-06T03:06:49
1633362983,818400,411132,0,30000,0,9177.1826171875,144,13,2,1980-01-06T03:06:50
1633362984,818500,412132,0,30000,0,9177.1826171875,155,13,2,1980-01-06T03:06:51
1633362985,818500,413132,0,30000,0,9177.1826171875,166,13,2,1980-01-06T03:06:52
1633362986,818400,414132,0,30000,0,9177.1826171875,180,13,2,1980-01-06T03:06:53
1633362987,818400,415132,0,30000,0,9177.1826171875,191,13,2,1980-01-06T03:06:54
