time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
1633357037,632000,672,2.24496459960937,7.88800001144409,1,12,1,1970-01-01T03:00:00
1633357038,272000,5184,1.23294067382813,8.03999996185303,50,12,1,1970-01-01T03:00:01
1633357039,972000,5194,1.14999389648438,8.07999992370606,54,12,1,1970-01-01T03:00:04
1633357040,612000,5860,0.9869384765625,8.07999992370606,62,12,1,1970-01-01T03:00:05
1633357041,251000,6526,0.97998046875,8.07999992370606,74,12,1,1970-01-01T03:00:06
1633357042,636000,7197,0.978973388671875,8.07999992370606,110,12,1,1980-01-06T03:00:04
1633357043,278000,7862,0.972930908203125,8.07199954986572,114,12,1,1980-01-06T03:00:05
1633357043,918000,8529,0.868011474609375,8.11999988555908,133,12,1,1980-01-06T03:00:05
1633357044,558000,9196,0.92596435546875,8.10400009155273,161,12,1,1980-01-06T03:00:06
1633357045,200000,9864,0.908935546875,8.0959997177124,163,12,1,1980-01-06T03:00:07
1633357045,840000,10531,0.913970947265625,8.0959997177124,174,12,1,1980-01-06T03:00:07
1633357046,480000,11198,1.74893188476563,7.97200012207031,192,12,1,1980-01-06T03:00:08
1633357047,122000,11866,1.513916015625,8.00399971008301,194,12,1,1980-01-06T03:00:09
1633357047,762000,12533,1.5,8.01200008392334,222,12,1,1980-01-06T03:00:09
1633357048,402000,13200,1.5069580078125,8.00800037384033,230,12,1,1980-01-06T03:00:10
1633357049,43000,13868,1.751953125,7.96799993515015,232,12,1,1980-01-06T03:00:11
1633357049,683000,14535,1.73794555664063,7.97599983215332,240,12,1,1980-01-06T03:00:11
1633357050,323000,15201,1.50494384765625,7.99599981307983,248,12,1,1980-01-06T03:00:12
1633357050,965000,15870,1.6959228515625,8,250,12,1,1980-01-06T03:00:12
1633357051,909000,16536,1.75497436523438,7.97599983215332,2,12,1,1980-01-06T03:00:13
1633357052,549000,17202,1.75094604492188,7.96799993515015,10,12,1,1980-01-06T03:00:14
1633357053,190000,17871,1.49697875976563,8.00800037384033,12,12,1,1980-01-06T03:00:15
1633357053,830000,18537,1.50595092773438,8.00399971008301,20,12,1,1980-01-06T03:00:15
1633357054,470000,19204,1.50393676757813,8,28,12,1,1980-01-06T03:00:16
1633357055,112000,19872,1.75799560546875,7.96400022506714,30,12,1,1980-01-06T03:00:17
1633357055,751000,20539,1.75698852539063,7.96799993515015,38,12,1,1980-01-06T03:00:17
1633357056,391000,21205,1.7589111328125,7.96799993515015,46,12,1,1980-01-06T03:00:18
1633357057,33000,21874,1.73098754882813,7.97200012207031,48,12,1,1980-01-06T03:00:19
1633357057,672000,22540,1.72091674804688,7.98000001907349,56,12,1,1980-01-06T03:00:19
1633357058,312000,23206,1.50091552734375,7.99599981307983,64,12,1,1980-01-06T03:00:20
1633357058,954000,23875,1.50091552734375,8,66,12,1,1980-01-06T03:00:20
1633357059,901000,24541,1.50796508789063,7.99599981307983,74,12,1,1980-01-06T03:00:21
1633357060,540000,25208,1.491943359375,8,82,12,1,1980-01-06T03:00:22
1633357061,182000,25876,1.4769287109375,8,84,12,1,1980-01-06T03:00:23
1633357061,822000,26543,1.56491088867188,8,92,12,1,1980-01-06T03:00:23
1633357062,461000,27209,1.69198608398438,7.96400022506714,100,12,1,1980-01-06T03:00:24
1633357063,103000,27878,1.72393798828125,7.96400022506714,102,12,1,1980-01-06T03:00:25
1633357063,743000,28544,1.71597290039063,7.96400022506714,110,12,1,1980-01-06T03:00:25
1633357064,382000,29210,1.72293090820313,7.96400022506714,118,12,1,1980-01-06T03:00:26
1633357065,24000,29879,1.71798706054688,7.96400022506714,120,12,1,1980-01-06T03:00:27
1633357065,664000,30545,1.49093627929688,7.99599981307983,128,12,1,1980-01-06T03:00:27
1633357066,303000,31212,1.48297119140625,7.99599981307983,136,12,1,1980-01-06T03:00:28
1633357066,945000,31880,1.491943359375,7.99599981307983,138,12,1,1980-01-06T03:00:28
1633357067,891000,32547,1.72293090820313,7.96400022506714,146,12,1,1980-01-06T03:00:29
1633357068,531000,33213,1.70297241210938,7.96400022506714,154,12,1,1980-01-06T03:00:30
1633357069,173000,33882,1.56692504882813,7.96400022506714,156,12,1,1980-01-06T03:00:31
1633357069,813000,34548,1.5,7.99200010299683,164,12,1,1980-01-06T03:00:31
1633357070,452000,35215,1.53396606445313,7.96400022506714,172,12,1,1980-01-06T03:00:32
1633357071,94000,35883,1.70095825195313,7.96400022506714,174,12,1,1980-01-06T03:00:33
1633357071,734000,36550,1.4879150390625,7.99599981307983,182,12,1,1980-01-06T03:00:33
1633357072,373000,37216,1.48599243164063,7.99599981307983,190,12,1,1980-01-06T03:00:34
1633357073,15000,37885,1.47592163085938,7.99599981307983,192,12,1,1980-01-06T03:00:35
1633357073,655000,38551,1.71194458007813,7.96000003814697,200,12,1,1980-01-06T03:00:35
1633357074,295000,39217,1.70993041992188,7.96000003814697,208,12,1,1980-01-06T03:00:36
1633357075,244000,39886,1.70791625976563,7.96400022506714,210,12,1,1980-01-06T03:00:37
1633357075,884000,40552,1.71295166015625,7.96400022506714,218,12,1,1980-01-06T03:00:37
1633357076,523000,41219,1.7149658203125,7.96000003814697,226,12,1,1980-01-06T03:00:38
1633357077,165000,41887,1.614990234375,7.96000003814697,228,12,1,1980-01-06T03:00:39
1633357077,805000,42554,1.4769287109375,7.99200010299683,236,12,1,1980-01-06T03:00:39
1633357078,445000,43220,1.4769287109375,7.99200010299683,244,12,1,1980-01-06T03:00:40
1633357079,87000,43889,1.4769287109375,7.99200010299683,246,12,1,1980-01-06T03:00:41
1633357079,726000,44556,1.48297119140625,7.99200010299683,254,12,1,1980-01-06T03:00:41
1633357080,366000,45222,1.50091552734375,7.98799991607666,6,12,1,1980-01-06T03:00:42
1633357081,8000,45891,1.70095825195313,7.96000003814697,8,12,1,1980-01-06T03:00:43
1633357081,648000,46557,1.699951171875,7.96000003814697,16,12,1,1980-01-06T03:00:43
1633357082,287000,47223,1.70196533203125,7.96000003814697,24,12,1,1980-01-06T03:00:44
1633357083,240000,47892,1.71697998046875,7.96000003814697,26,12,1,1980-01-06T03:00:45
1633357083,879000,48558,1.71990966796875,7.96000003814697,34,12,1,1980-01-06T03:00:45
1633357084,519000,49225,1.47994995117188,7.98799991607666,42,12,1,1980-01-06T03:00:46
1633357085,161000,49894,1.46896362304688,7.98799991607666,44,12,1,1980-01-06T03:00:47
1633357085,801000,50560,1.4739990234375,7.98799991607666,52,12,1,1980-01-06T03:00:47
1633357086,441000,51226,1.70297241210938,7.96000003814697,60,12,1,1980-01-06T03:00:48
1633357087,83000,51895,1.70791625976563,7.97200012207031,62,12,1,1980-01-06T03:00:49
1633357087,722000,52561,1.66497802734375,7.98799991607666,70,12,1,1980-01-06T03:00:49
1633357088,362000,53228,1.48095703125,7.97599983215332,78,12,1,1980-01-06T03:00:50
1633357089,4000,53896,1.6959228515625,7.95599985122681,80,12,1,1980-01-06T03:00:51
1633357089,643000,54563,1.69097900390625,7.95599985122681,88,12,1,1980-01-06T03:00:51
