time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian
1633357043,214000,5215,17.9853477478027,3.29500007629395,2.99780225753784,72,11,0,1980-01-06T03:00:05
1633357044,467000,6468,18.2783870697021,3.29500007629395,2.99941372871399,98,11,0,1980-01-06T03:00:06
1633357045,471000,7472,18.2783870697021,3.29299998283386,3.1202929019928,124,11,0,1980-01-06T03:00:07
1633357046,684000,8685,18.5714282989502,3.29299998283386,3.11868143081665,155,11,0,1980-01-06T03:00:08
1633357047,898000,9899,18.8644676208496,3.29299998283386,3.1009521484375,186,11,0,1980-01-06T03:00:09
1633357049,115000,11116,18.8644676208496,3.29299998283386,2.98490858078003,218,11,0,1980-01-06T03:00:11
1633357050,329000,12330,19.1575088500977,3.29299998283386,2.99619030952454,249,11,0,1980-01-06T03:00:12
1633357051,543000,13544,19.1575088500977,3.29299998283386,3.08161187171936,24,11,0,1980-01-06T03:00:13
1633357052,758000,14757,19.4505481719971,3.29299998283386,3.1009521484375,55,11,0,1980-01-06T03:00:14
1633357053,973000,15971,19.7435894012451,3.29299998283386,3.09128189086914,85,11,0,1980-01-06T03:00:15
1633357055,191000,17188,19.7435894012451,3.29299998283386,2.99780225753784,117,11,0,1980-01-06T03:00:17
1633357056,405000,18402,19.7435894012451,3.29299998283386,2.99619030952454,148,11,0,1980-01-06T03:00:18
1633357057,621000,19615,20.0366287231445,3.29299998283386,2.98974347114563,179,11,0,1980-01-06T03:00:19
1633357058,836000,20829,20.3296699523926,3.29299998283386,2.98490858078003,210,11,0,1980-01-06T03:00:20
1633357060,54000,22046,20.0366287231445,3.29299998283386,2.98007321357727,240,11,0,1980-01-06T03:00:22
1633357061,269000,23260,20.0366287231445,3.29299998283386,2.97846150398254,16,11,0,1980-01-06T03:00:23
1633357062,484000,24474,20.6227111816406,3.29299998283386,2.98652005195618,47,11,0,1980-01-06T03:00:24
1633357063,699000,25687,20.6227111816406,3.29299998283386,3.01391935348511,78,11,0,1980-01-06T03:00:25
1633357064,914000,26901,20.91575050354,3.29299998283386,3.01875448226929,108,11,0,1980-01-06T03:00:26
1633357066,131000,28117,20.91575050354,3.29299998283386,3.01553106307983,140,11,0,1980-01-06T03:00:28
1633357067,343000,29329,21.2087917327881,3.29299998283386,3.03970694541931,171,11,0,1980-01-06T03:00:29
1633357068,556000,30542,21.5018310546875,3.29299998283386,2.98974347114563,202,11,0,1980-01-06T03:00:30
1633357069,770000,31756,21.5018310546875,3.29299998283386,3.02036619186401,233,11,0,1980-01-06T03:00:31
1633357070,984000,32970,21.7948722839355,3.29299998283386,3.02197813987732,7,11,0,1980-01-06T03:00:32
1633357072,202000,34188,22.087911605835,3.29299998283386,3.02681303024292,39,11,0,1980-01-06T03:00:34
1633357073,416000,35402,22.380952835083,3.29099988937378,3.03970694541931,70,11,0,1980-01-06T03:00:35
1633357074,630000,36616,22.380952835083,3.29299998283386,2.99619030952454,101,11,0,1980-01-06T03:00:36
1633357075,845000,37831,22.6739921569824,3.29299998283386,3.00586080551147,132,11,0,1980-01-06T03:00:37
1633357077,62000,39048,22.9670333862305,3.29299998283386,3.00424885749817,162,11,0,1980-01-06T03:00:39
1633357078,276000,40262,22.9670333862305,3.29299998283386,3.00586080551147,194,11,0,1980-01-06T03:00:40
1633357079,490000,41476,23.2600727081299,3.29500007629395,3.0074725151062,225,11,0,1980-01-06T03:00:41
1633357080,704000,42690,23.5531139373779,3.29299998283386,3.00102567672729,0,11,0,1980-01-06T03:00:42
1633357081,918000,43904,23.5531139373779,3.29299998283386,3.00102567672729,30,11,0,1980-01-06T03:00:43
1633357083,135000,45121,23.5531139373779,3.29299998283386,2.99941372871399,62,11,0,1980-01-06T03:00:45
1633357084,347000,46333,23.8461532592773,3.29299998283386,2.99941372871399,93,11,0,1980-01-06T03:00:46
1633357085,559000,47545,24.1391944885254,3.29299998283386,2.99941372871399,124,11,0,1980-01-06T03:00:47
1633357086,772000,48758,24.1391944885254,3.29299998283386,2.99941372871399,155,11,0,1980-01-06T03:00:48
1633357087,984000,49971,24.1391944885254,3.29299998283386,2.99941372871399,185,11,0,1980-01-06T03:00:49
1633357089,200000,51186,24.7252750396729,3.29299998283386,3.02036619186401,217,11,0,1980-01-06T03:00:51
1633357090,414000,52400,24.4322338104248,3.29299998283386,3.01553106307983,248,11,0,1980-01-06T03:00:52
1633357091,626000,53613,24.7252750396729,3.29299998283386,3.03648328781128,23,11,0,1980-01-06T03:00:53
1633357092,839000,54825,24.7252750396729,3.29299998283386,2.99941372871399,54,11,0,1980-01-06T03:00:54
1633357094,57000,56043,24.4322338104248,3.29299998283386,3.00263738632202,84,11,0,1980-01-06T03:00:56
1633357095,271000,57257,24.7252750396729,3.29299998283386,3.04776549339294,116,11,0,1980-01-06T03:00:57
1633357096,484000,58470,24.7252750396729,3.29500007629395,3.05743598937988,147,11,0,1980-01-06T03:00:58
1633357097,698000,59684,24.7252750396729,3.29299998283386,3.06065917015076,178,11,0,1980-01-06T03:00:59
1633357098,912000,60898,24.7252750396729,3.29299998283386,2.99780225753784,209,11,0,1980-01-06T03:01:00
1633357100,129000,62115,24.4322338104248,3.29299998283386,2.99941372871399,241,11,0,1980-01-06T03:01:02
1633357101,343000,63329,25.0183143615723,3.29299998283386,3.0509889125824,16,11,0,1980-01-06T03:01:03
1633357102,557000,64543,24.7252750396729,3.29299998283386,3.05260062217712,47,11,0,1980-01-06T03:01:04
1633357103,770000,65756,24.7252750396729,3.29299998283386,3.04293036460876,78,11,0,1980-01-06T03:01:05
1633357104,984000,66970,24.4322338104248,3.29299998283386,2.99780225753784,108,11,0,1980-01-06T03:01:06
1633357106,202000,68188,24.7252750396729,3.29299998283386,2.99780225753784,140,11,0,1980-01-06T03:01:08
1633357107,416000,69402,24.7252750396729,3.29299998283386,2.99941372871399,171,11,0,1980-01-06T03:01:09
1633357108,629000,70615,24.4322338104248,3.29500007629395,2.99780225753784,202,11,0,1980-01-06T03:01:10
1633357109,843000,71829,25.0183143615723,3.29299998283386,3.02197813987732,233,11,0,1980-01-06T03:01:11
1633357111,60000,73046,24.7252750396729,3.29299998283386,2.99941372871399,7,11,0,1980-01-06T03:01:13
1633357112,274000,74260,24.7252750396729,3.29299998283386,2.99780225753784,39,11,0,1980-01-06T03:01:14
1633357113,488000,75475,25.0183143615723,3.29299998283386,3.00102567672729,70,11,0,1980-01-06T03:01:15
1633357114,702000,76689,25.0183143615723,3.29299998283386,2.99941372871399,101,11,0,1980-01-06T03:01:16
1633357115,916000,77902,25.0183143615723,3.29299998283386,2.99941372871399,131,11,0,1980-01-06T03:01:17
1633357117,134000,79120,25.0183143615723,3.29299998283386,2.99941372871399,163,11,0,1980-01-06T03:01:19
1633357118,348000,80334,25.0183143615723,3.29500007629395,2.99780225753784,194,11,0,1980-01-06T03:01:20
1633357119,562000,81548,25.6043949127197,3.29299998283386,3.04615378379822,225,11,0,1980-01-06T03:01:21
1633357120,775000,82761,25.6043949127197,3.29500007629395,3.00908422470093,0,11,0,1980-01-06T03:01:22
1633357121,987000,83973,25.3113555908203,3.29299998283386,3.00424885749817,30,11,0,1980-01-06T03:01:23
1633357123,204000,85190,25.8974361419678,3.29299998283386,3.0074725151062,62,11,0,1980-01-06T03:01:25
1633357124,417000,86403,25.8974361419678,3.29299998283386,2.99619030952454,93,11,0,1980-01-06T03:01:26
1633357125,630000,87616,25.8974361419678,3.29299998283386,3.00263738632202,124,11,0,1980-01-06T03:01:27
1633357126,842000,88828,26.1904754638672,3.29299998283386,3.00586080551147,155,11,0,1980-01-06T03:01:28
1633357128,57000,90043,26.4835166931152,3.29299998283386,3.0074725151062,185,11,0,1980-01-06T03:01:30
1633357129,269000,91255,26.1904754638672,3.29299998283386,3.01069593429565,217,11,0,1980-01-06T03:01:31
1633357130,481000,92467,26.1904754638672,3.29299998283386,2.99941372871399,248,11,0,1980-01-06T03:01:32
1633357131,693000,93679,26.4835166931152,3.29299998283386,2.99780225753784,23,11,0,1980-01-06T03:01:33
1633357132,905000,94891,26.4835166931152,3.29299998283386,3.01230764389038,54,11,0,1980-01-06T03:01:34
1633357134,120000,96106,26.7765560150146,3.29099988937378,3.01069593429565,86,11,0,1980-01-06T03:01:36
1633357135,333000,97319,26.7765560150146,3.29299998283386,3.00908422470093,117,11,0,1980-01-06T03:01:37
1633357136,545000,98531,26.7765560150146,3.29299998283386,2.99780225753784,148,11,0,1980-01-06T03:01:38
1633357137,757000,99743,27.0695972442627,3.29299998283386,2.99619030952454,179,11,0,1980-01-06T03:01:39
1633357138,970000,100956,27.0695972442627,3.29299998283386,2.99780225753784,209,11,0,1980-01-06T03:01:40
1633357140,186000,102172,27.0695972442627,3.29500007629395,2.99780225753784,241,11,0,1980-01-06T03:01:42
1633357141,398000,103384,27.6556777954102,3.29299998283386,2.99780225753784,16,11,0,1980-01-06T03:01:43
1633357142,610000,104596,27.6556777954102,3.29299998283386,2.99941372871399,47,11,0,1980-01-06T03:01:44
1633357143,822000,105808,27.6556777954102,3.29299998283386,2.99780225753784,78,11,0,1980-01-06T03:01:45
1633357145,40000,107026,27.9487171173096,3.29299998283386,3.01069593429565,108,11,0,1980-01-06T03:01:47
1633357146,253000,108239,27.9487171173096,3.29299998283386,3.01069593429565,140,11,0,1980-01-06T03:01:48
1633357147,466000,109452,27.9487171173096,3.29500007629395,3.01391935348511,171,11,0,1980-01-06T03:01:49
1633357148,680000,110666,27.9487171173096,3.29299998283386,2.99941372871399,202,11,0,1980-01-06T03:01:50
1633357149,894000,111880,28.2417583465576,3.29299998283386,2.99619030952454,233,11,0,1980-01-06T03:01:51
1633357151,111000,113097,28.2417583465576,3.29299998283386,3.00908422470093,7,11,0,1980-01-06T03:01:53
1633357152,324000,114310,28.2417583465576,3.29299998283386,3.01391935348511,38,11,0,1980-01-06T03:01:54
1633357153,537000,115523,28.2417583465576,3.29299998283386,3.01230764389038,70,11,0,1980-01-06T03:01:55
1633357154,749000,116735,28.534797668457,3.29299998283386,2.99780225753784,101,11,0,1980-01-06T03:01:56
1633357155,962000,117948,28.8278388977051,3.29299998283386,2.99780225753784,131,11,0,1980-01-06T03:01:57
1633357157,179000,119165,28.534797668457,3.29299998283386,3.00586080551147,162,11,0,1980-01-06T03:01:59
1633357158,391000,120377,28.8278388977051,3.29299998283386,3.00908422470093,194,11,0,1980-01-06T03:02:00
1633357159,604000,121590,29.1208782196045,3.29299998283386,3.00586080551147,225,11,0,1980-01-06T03:02:01
1633357160,816000,122802,28.8278388977051,3.29299998283386,2.99780225753784,0,11,0,1980-01-06T03:02:02
1633357162,28000,124014,29.1208782196045,3.29299998283386,2.99780225753784,30,11,0,1980-01-06T03:02:04
1633357163,244000,125230,29.1208782196045,3.29299998283386,3.00102567672729,61,11,0,1980-01-06T03:02:05
1633357164,456000,126442,29.4139194488525,3.29299998283386,3.00102567672729,93,11,0,1980-01-06T03:02:06
1633357165,670000,127656,29.706958770752,3.29299998283386,3.00102567672729,124,11,0,1980-01-06T03:02:07
1633357166,883000,128869,29.4139194488525,3.29299998283386,2.99941372871399,155,11,0,1980-01-06T03:02:08
1633357168,101000,130086,30,3.29299998283386,2.99780225753784,185,11,0,1980-01-06T03:02:10
1633357169,315000,131301,30,3.29500007629395,3.01069593429565,216,11,0,1980-01-06T03:02:11
1633357170,529000,132514,30,3.29299998283386,3.00908422470093,248,11,0,1980-01-06T03:02:12
1633357171,742000,133728,30,3.29299998283386,2.99941372871399,23,11,0,1980-01-06T03:02:13
1633357172,956000,134942,30,3.29299998283386,2.99941372871399,53,11,0,1980-01-06T03:02:14
1633357174,174000,136160,30.293041229248,3.29299998283386,2.99780225753784,84,11,0,1980-01-06T03:02:16
1633357175,388000,137374,30.5860805511475,3.29299998283386,3.02036619186401,116,11,0,1980-01-06T03:02:17
1633357176,602000,138588,30.293041229248,3.29299998283386,3.02358961105347,147,11,0,1980-01-06T03:02:18
1633357177,815000,139801,30.293041229248,3.29299998283386,3.03326010704041,178,11,0,1980-01-06T03:02:19
1633357179,29000,141015,30.5860805511475,3.29299998283386,3.02842473983765,208,11,0,1980-01-06T03:02:21
1633357180,246000,142232,30.293041229248,3.29299998283386,2.99941372871399,239,11,0,1980-01-06T03:02:22
1633357181,461000,143447,30.8791217803955,3.29299998283386,3.03648328781128,15,11,0,1980-01-06T03:02:23
1633357182,675000,144661,30.8791217803955,3.29299998283386,3.03648328781128,46,11,0,1980-01-06T03:02:24
1633357183,889000,145875,30.8791217803955,3.29299998283386,3.03003668785095,77,11,0,1980-01-06T03:02:25
1633357185,107000,147093,31.1721611022949,3.29299998283386,3.01069593429565,107,11,0,1980-01-06T03:02:27
1633357186,325000,148311,31.1721611022949,3.29500007629395,2.99941372871399,138,11,0,1980-01-06T03:02:28
1633357187,544000,149530,31.465202331543,3.29299998283386,3.0074725151062,170,11,0,1980-01-06T03:02:29
1633357188,762000,150748,31.465202331543,3.29299998283386,3.01875448226929,201,11,0,1980-01-06T03:02:30
1633357189,980000,151966,31.7582416534424,3.29299998283386,3.00424885749817,231,11,0,1980-01-06T03:02:31
1633357191,203000,153189,31.7582416534424,3.29299998283386,3.0074725151062,6,11,0,1980-01-06T03:02:33
1633357192,422000,154408,31.465202331543,3.29299998283386,2.99941372871399,38,11,0,1980-01-06T03:02:34
1633357193,637000,155623,31.7582416534424,3.29299998283386,2.99780225753784,69,11,0,1980-01-06T03:02:35
1633357194,851000,156836,32.0512809753418,3.29299998283386,2.99941372871399,100,11,0,1980-01-06T03:02:36
1633357196,68000,158054,32.0512809753418,3.29299998283386,2.99941372871399,130,11,0,1980-01-06T03:02:38
1633357197,282000,159268,32.0512809753418,3.29299998283386,3.02197813987732,161,11,0,1980-01-06T03:02:39
1633357198,496000,160482,32.0512809753418,3.29299998283386,2.99941372871399,193,11,0,1980-01-06T03:02:40
1633357199,710000,161696,32.3443222045898,3.29299998283386,2.99780225753784,224,11,0,1980-01-06T03:02:41
1633357200,923000,162909,32.3443222045898,3.29299998283386,3.02842473983765,254,11,0,1980-01-06T03:02:42
1633357202,140000,164125,32.6373634338379,3.29299998283386,3.00102567672729,29,11,0,1980-01-06T03:02:44
1633357203,353000,165339,32.0512809753418,3.29299998283386,2.99780225753784,61,11,0,1980-01-06T03:02:45
1633357204,567000,166553,32.3443222045898,3.29299998283386,2.99780225753784,92,11,0,1980-01-06T03:02:46
1633357205,781000,167767,32.0512809753418,3.29299998283386,2.99780225753784,123,11,0,1980-01-06T03:02:47
1633357206,995000,168981,32.3443222045898,3.29299998283386,3.00424885749817,153,11,0,1980-01-06T03:02:48
1633357208,212000,170198,32.3443222045898,3.29299998283386,3.00102567672729,184,11,0,1980-01-06T03:02:50
1633357209,426000,171412,32.0512809753418,3.29299998283386,3.00424885749817,216,11,0,1980-01-06T03:02:51
1633357210,640000,172626,32.0512809753418,3.29299998283386,2.99780225753784,247,11,0,1980-01-06T03:02:52
1633357211,854000,173840,32.0512809753418,3.29299998283386,2.99780225753784,22,11,0,1980-01-06T03:02:53
1633357213,71000,175057,32.0512809753418,3.29299998283386,3.00424885749817,52,11,0,1980-01-06T03:02:55
1633357214,285000,176271,32.3443222045898,3.29299998283386,3.02197813987732,83,11,0,1980-01-06T03:02:56
1633357215,497000,177483,32.0512809753418,3.29299998283386,3.02520155906677,115,11,0,1980-01-06T03:02:57
1633357216,709000,178695,32.3443222045898,3.29299998283386,2.99941372871399,146,11,0,1980-01-06T03:02:58
1633357217,922000,179908,32.0512809753418,3.29299998283386,2.99457859992981,176,11,0,1980-01-06T03:02:59
1633357219,139000,181125,32.0512809753418,3.29299998283386,3.01875448226929,207,11,0,1980-01-06T03:03:01
1633357220,352000,182337,32.3443222045898,3.29299998283386,3.05421257019043,238,11,0,1980-01-06T03:03:02
1633357221,564000,183550,32.3443222045898,3.29299998283386,3.06549453735352,14,11,0,1980-01-06T03:03:03
1633357222,777000,184762,32.3443222045898,3.29299998283386,2.99941372871399,45,11,0,1980-01-06T03:03:04
1633357223,989000,185975,32.3443222045898,3.29299998283386,2.99780225753784,75,11,0,1980-01-06T03:03:05
1633357225,205000,187191,32.0512809753418,3.29299998283386,2.99941372871399,106,11,0,1980-01-06T03:03:07
1633357226,417000,188403,32.0512809753418,3.29299998283386,2.99619030952454,137,11,0,1980-01-06T03:03:08
1633357227,629000,189615,32.3443222045898,3.29299998283386,2.99780225753784,169,11,0,1980-01-06T03:03:09
1633357228,842000,190827,32.0512809753418,3.29299998283386,2.99780225753784,200,11,0,1980-01-06T03:03:10
1633357230,59000,192045,32.0512809753418,3.29299998283386,2.99780225753784,230,11,0,1980-01-06T03:03:12
1633357231,273000,193259,32.0512809753418,3.29299998283386,3.06227111816406,5,11,0,1980-01-06T03:03:13
1633357232,487000,194473,32.3443222045898,3.29299998283386,3.06227111816406,36,11,0,1980-01-06T03:03:14
1633357233,701000,195687,32.3443222045898,3.29299998283386,3.05260062217712,68,11,0,1980-01-06T03:03:15
1633357234,915000,196901,32.0512809753418,3.29500007629395,3.05904746055603,98,11,0,1980-01-06T03:03:16
1633357236,133000,198118,32.0512809753418,3.29299998283386,2.99780225753784,129,11,0,1980-01-06T03:03:18
1633357237,347000,199333,32.0512809753418,3.29299998283386,3.06388258934021,161,11,0,1980-01-06T03:03:19
1633357238,559000,200545,31.7582416534424,3.29299998283386,3.06710624694824,192,11,0,1980-01-06T03:03:20
1633357239,771000,201757,31.7582416534424,3.29299998283386,3.06227111816406,223,11,0,1980-01-06T03:03:21
1633357240,983000,202969,32.0512809753418,3.29299998283386,3.06549453735352,253,11,0,1980-01-06T03:03:22
1633357242,199000,204185,31.7582416534424,3.29299998283386,2.99619030952454,28,11,0,1980-01-06T03:03:24
1633357243,412000,205397,31.7582416534424,3.29299998283386,2.99780225753784,60,11,0,1980-01-06T03:03:25
1633357244,625000,206611,31.7582416534424,3.29299998283386,2.99941372871399,91,11,0,1980-01-06T03:03:26
1633357245,839000,207825,32.0512809753418,3.29299998283386,3.01069593429565,122,11,0,1980-01-06T03:03:27
1633357247,56000,209042,31.7582416534424,3.29299998283386,2.99941372871399,152,11,0,1980-01-06T03:03:29
1633357248,270000,210256,32.0512809753418,3.29299998283386,2.99780225753784,183,11,0,1980-01-06T03:03:30
1633357249,486000,211471,31.7582416534424,3.29299998283386,2.99619030952454,215,11,0,1980-01-06T03:03:31
1633357250,700000,212686,31.7582416534424,3.29299998283386,2.99780225753784,246,11,0,1980-01-06T03:03:32
1633357251,914000,213900,31.465202331543,3.29299998283386,3.00263738632202,20,11,0,1980-01-06T03:03:33
1633357253,131000,215117,31.1721611022949,3.29500007629395,3.0074725151062,51,11,0,1980-01-06T03:03:35
1633357254,345000,216331,30.8791217803955,3.29299998283386,3.00424885749817,83,11,0,1980-01-06T03:03:36
1633357255,558000,217544,30.5860805511475,3.29299998283386,2.99780225753784,114,11,0,1980-01-06T03:03:37
1633357256,771000,218757,30.293041229248,3.29299998283386,2.99457859992981,145,11,0,1980-01-06T03:03:38
1633357257,985000,219970,30.293041229248,3.29299998283386,2.99780225753784,175,11,0,1980-01-06T03:03:39
1633357259,200000,221186,29.706958770752,3.29299998283386,3.0074725151062,206,11,0,1980-01-06T03:03:41
1633357260,413000,222399,29.4139194488525,3.29299998283386,3.00263738632202,238,11,0,1980-01-06T03:03:42
1633357261,626000,223612,29.1208782196045,3.29299998283386,2.99941372871399,13,11,0,1980-01-06T03:03:43
1633357262,840000,224826,28.534797668457,3.29299998283386,2.99780225753784,44,11,0,1980-01-06T03:03:44
1633357264,58000,226043,28.2417583465576,3.29299998283386,3.00263738632202,74,11,0,1980-01-06T03:03:46
1633357265,271000,227256,27.6556777954102,3.29299998283386,3.00424885749817,105,11,0,1980-01-06T03:03:47
1633357266,485000,228470,27.3626365661621,3.29299998283386,3.01069593429565,137,11,0,1980-01-06T03:03:48
1633357267,698000,229683,26.7765560150146,3.29299998283386,3.01069593429565,168,11,0,1980-01-06T03:03:49
1633357268,911000,230897,27.0695972442627,3.29299998283386,2.99457859992981,199,11,0,1980-01-06T03:03:50
1633357270,129000,232115,26.1904754638672,3.29299998283386,2.99457859992981,230,11,0,1980-01-06T03:03:52
1633357271,342000,233328,25.6043949127197,3.29299998283386,3.00586080551147,6,11,0,1980-01-06T03:03:53
1633357272,556000,234542,25.6043949127197,3.29299998283386,3.00424885749817,37,11,0,1980-01-06T03:03:54
1633357273,770000,235755,25.6043949127197,3.29299998283386,3.00102567672729,68,11,0,1980-01-06T03:03:55
1633357274,983000,236969,25.3113555908203,3.29299998283386,2.99296712875366,98,11,0,1980-01-06T03:03:56
1633357276,202000,238186,24.7252750396729,3.29299998283386,2.99457859992981,129,11,0,1980-01-06T03:03:58
1633357277,415000,239398,24.7252750396729,3.29299998283386,2.99457859992981,161,11,0,1980-01-06T03:03:59
1633357278,631000,240612,24.7252750396729,3.29299998283386,2.99457859992981,192,11,0,1980-01-06T03:04:00
1633357279,845000,241826,24.4322338104248,3.29099988937378,2.99457859992981,223,11,0,1980-01-06T03:04:01
1633357281,63000,243043,24.1391944885254,3.29299998283386,2.99619030952454,253,11,0,1980-01-06T03:04:03
1633357282,278000,244257,24.1391944885254,3.29299998283386,2.99619030952454,28,11,0,1980-01-06T03:04:04
1633357283,493000,245470,24.1391944885254,3.29299998283386,3.00102567672729,60,11,0,1980-01-06T03:04:05
1633357284,709000,246684,23.8461532592773,3.29299998283386,3.0074725151062,91,11,0,1980-01-06T03:04:06
1633357285,923000,247898,23.8461532592773,3.29299998283386,3.00263738632202,121,11,0,1980-01-06T03:04:07
1633357287,141000,249114,23.8461532592773,3.29299998283386,2.99296712875366,152,11,0,1980-01-06T03:04:09
1633357288,356000,250328,23.2600727081299,3.29299998283386,2.99457859992981,183,11,0,1980-01-06T03:04:10
1633357289,572000,251542,22.9670333862305,3.29299998283386,2.99941372871399,215,11,0,1980-01-06T03:04:11
1633357290,786000,252756,22.9670333862305,3.29500007629395,3.00263738632202,246,11,0,1980-01-06T03:04:12
1633357292,1000,253969,22.6739921569824,3.29500007629395,3.00586080551147,20,11,0,1980-01-06T03:04:14
1633357293,219000,255187,22.380952835083,3.29299998283386,2.99296712875366,51,11,0,1980-01-06T03:04:15
1633357294,433000,256400,22.380952835083,3.29299998283386,2.99457859992981,83,11,0,1980-01-06T03:04:16
1633357295,649000,257614,22.6739921569824,3.29299998283386,3.0074725151062,114,11,0,1980-01-06T03:04:17
1633357296,864000,258828,22.380952835083,3.29299998283386,2.99941372871399,145,11,0,1980-01-06T03:04:18
1633357298,82000,260045,22.380952835083,3.29299998283386,2.99941372871399,175,11,0,1980-01-06T03:04:20
1633357299,296000,261258,22.380952835083,3.29299998283386,2.99619030952454,206,11,0,1980-01-06T03:04:21
1633357300,511000,262472,22.087911605835,3.29299998283386,2.99457859992981,238,11,0,1980-01-06T03:04:22
