time_s,time_us,time_steady,dna_temp,heater_is_on,seq,srcSystem,srcComponent,time_gregorian
1633357314,805200,277395,17.898681640625,0,209,13,0,1980-01-06T03:04:36
1633357315,805200,278395,17.7666931152344,0,221,13,0,1980-01-06T03:04:37
1633357316,805200,279395,17.545654296875,0,234,13,0,1980-01-06T03:04:38
1633357317,805200,280395,17.5012512207031,0,245,13,0,1980-01-06T03:04:39
1633357318,805200,281395,17.3678588867188,0,0,13,0,1980-01-06T03:04:40
1633357319,805200,282395,17.189208984375,0,13,13,0,1980-01-06T03:04:41
1633357320,805200,283395,16.9195556640625,0,25,13,0,1980-01-06T03:04:42
1633357321,805200,284395,16.7386779785156,0,36,13,0,1980-01-06T03:04:43
1633357322,805200,285395,16.5112915039062,0,49,13,0,1980-01-06T03:04:44
1633357323,805200,286395,16.3741455078125,0,60,13,0,1980-01-06T03:04:45
1633357324,805200,287395,16.3283386230469,0,71,13,0,1980-01-06T03:04:46
1633357325,805200,288395,16.2365112304688,0,85,13,0,1980-01-06T03:04:47
1633357326,805200,289395,15.8203125,0,96,13,0,1980-01-06T03:04:48
1633357327,805200,290395,15.6804809570313,0,107,13,0,1980-01-06T03:04:49
1633357328,805200,291395,15.8667907714844,0,120,13,0,1980-01-06T03:04:50
1633357329,805200,292395,15.4461669921875,0,131,13,0,1980-01-06T03:04:51
1633357330,805200,293395,15.5869445800781,0,143,13,0,1980-01-06T03:04:52
1633357331,805200,294395,15.4461669921875,0,156,13,0,1980-01-06T03:04:53
1633357332,805200,295395,15.1629333496094,0,167,13,0,1980-01-06T03:04:54
1633357333,805200,296395,15.1629333496094,0,178,13,0,1980-01-06T03:04:55
1633357334,805200,297395,15.9595947265625,1,191,13,0,1980-01-06T03:04:56
1633357335,805200,298395,16.0521240234375,1,203,13,0,1980-01-06T03:04:57
1633357336,805200,299395,16.9195556640625,1,214,13,0,1980-01-06T03:04:58
1633357337,805200,300395,17.7225646972656,1,227,13,0,1980-01-06T03:04:59
1633357338,805200,301395,18.637939453125,1,238,13,0,1980-01-06T03:05:00
1633357339,805200,302395,19.5737915039063,1,249,13,0,1980-01-06T03:05:01
1633357340,805200,303395,19.8251342773438,0,7,13,0,1980-01-06T03:05:02
1633357341,805200,304395,20.6106872558594,0,18,13,0,1980-01-06T03:05:03
1633357342,805200,305395,20.8555603027344,0,29,13,0,1980-01-06T03:05:04
1633357343,805200,306395,20.896240234375,0,42,13,0,1980-01-06T03:05:05
1633357344,805200,307395,20.7741088867188,0,53,13,0,1980-01-06T03:05:06
1633357345,805200,308395,20.8148498535156,0,65,13,0,1980-01-06T03:05:07
1633357346,805200,309395,20.7741088867188,0,78,13,0,1980-01-06T03:05:08
1633357347,805200,310395,20.5697326660156,0,89,13,0,1980-01-06T03:05:09
1633357348,805200,311395,20.4876708984375,0,100,13,0,1980-01-06T03:05:10
1633357349,805200,312395,20.1991882324219,0,113,13,0,1980-01-06T03:05:11
1633357350,805200,313395,19.7833557128906,0,125,13,0,1980-01-06T03:05:12
1633357351,805200,314395,19.5737915039063,0,136,13,0,1980-01-06T03:05:13
1633357352,805200,315395,19.32080078125,0,149,13,0,1980-01-06T03:05:14
1633357353,805200,316395,18.9808959960937,0,160,13,0,1980-01-06T03:05:15
1633357354,805200,317395,18.8526611328125,0,171,13,0,1980-01-06T03:05:16
1633357355,805200,318395,18.809814453125,0,185,13,0,1980-01-06T03:05:17
1633357356,805200,319395,18.4653015136719,0,196,13,0,1980-01-06T03:05:18
1633357357,805200,320395,18.1612548828125,0,207,13,0,1980-01-06T03:05:19
1633357358,805200,321395,18.2048645019531,0,220,13,0,1980-01-06T03:05:20
1633357359,805200,322395,18.2048645019531,0,231,13,0,1980-01-06T03:05:21
1633357360,805200,323395,17.8107299804687,0,243,13,0,1980-01-06T03:05:22
1633357361,805200,324395,17.7225646972656,0,0,13,0,1980-01-06T03:05:23
1633357362,805200,325395,17.5012512207031,0,11,13,0,1980-01-06T03:05:24
1633357363,805200,326395,17.2339172363281,0,22,13,0,1980-01-06T03:05:25
1633357364,805200,327395,17.0995483398438,0,35,13,0,1980-01-06T03:05:26
1633357365,805200,328395,16.6933288574219,0,47,13,0,1980-01-06T03:05:27
1633357366,805200,329395,16.556884765625,0,58,13,0,1980-01-06T03:05:28
1633357367,805200,330395,16.5112915039062,0,71,13,0,1980-01-06T03:05:29
1633357368,805200,331395,16.3741455078125,0,82,13,0,1980-01-06T03:05:30
1633357369,805200,332395,16.1905212402344,0,93,13,0,1980-01-06T03:05:31
1633357370,805200,333395,15.9132080078125,0,107,13,0,1980-01-06T03:05:32
1633357371,805200,334395,15.8667907714844,0,118,13,0,1980-01-06T03:05:33
1633357372,805200,335395,15.8667907714844,0,129,13,0,1980-01-06T03:05:34
1633357373,805200,336395,15.5869445800781,0,142,13,0,1980-01-06T03:05:35
1633357374,805200,337395,15.3991394042969,0,153,13,0,1980-01-06T03:05:36
1633357375,805200,338395,15.0204162597656,0,165,13,0,1980-01-06T03:05:37
1633357376,805200,339395,15.8667907714844,1,178,13,0,1980-01-06T03:05:38
1633357377,805200,340395,16.3283386230469,1,189,13,0,1980-01-06T03:05:39
1633357378,805200,341395,16.9195556640625,1,200,13,0,1980-01-06T03:05:40
1633357379,805200,342395,17.7666931152344,1,213,13,0,1980-01-06T03:05:41
1633357380,805200,343395,18.7239685058594,1,225,13,0,1980-01-06T03:05:42
1633357381,805200,344395,19.6158142089844,1,236,13,0,1980-01-06T03:05:43
1633357382,805200,345395,19.8251342773438,0,249,13,0,1980-01-06T03:05:44
1633357383,805200,346395,20.4465942382812,0,4,13,0,1980-01-06T03:05:45
1633357384,805200,347395,20.7333068847656,0,15,13,0,1980-01-06T03:05:46
1633357385,805200,348395,20.896240234375,0,29,13,0,1980-01-06T03:05:47
1633357386,805200,349395,20.896240234375,0,40,13,0,1980-01-06T03:05:48
1633357387,805200,350395,20.8148498535156,0,51,13,0,1980-01-06T03:05:49
1633357388,805200,351395,20.6106872558594,0,64,13,0,1980-01-06T03:05:50
