time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965019,17000,220064,13.5625,162,12,0,1980-01-06T03:03:39,1633357262.194969,2021-10-04T17:21:02
315965026,49000,227066,13.4375,3,12,0,1980-01-06T03:03:46,1633357268.9566078,2021-10-04T17:21:08
315965033,79000,234064,13.25,70,12,0,1980-01-06T03:03:53,1633357276.355053,2021-10-04T17:21:16
315965040,110000,241066,13.0625,167,12,0,1980-01-06T03:04:00,1633357283.1852598,2021-10-04T17:21:23
315965047,135000,248065,12.8125,242,12,0,1980-01-06T03:04:07,1633357289.4052489,2021-10-04T17:21:29
315965054,164000,255065,12.5625,50,12,0,1980-01-06T03:04:14,1633357296.205564,2021-10-04T17:21:36
315965060,232000,261066,12.3125,105,12,0,1980-01-06T03:04:20,1633357302.3958719,2021-10-04T17:21:42
315965067,256000,268064,12.0625,167,12,0,1980-01-06T03:04:27,1633357309.215761,2021-10-04T17:21:49
315965074,283000,275064,11.75,231,12,0,1980-01-06T03:04:34,1633357318.055296,2021-10-04T17:21:58
315965082,271000,283067,11.4375,47,12,0,1980-01-06T03:04:42,1633357324.8352919,2021-10-04T17:22:04
315965088,32000,289067,11.1875,101,12,0,1980-01-06T03:04:48,1633357331.035529,2021-10-04T17:22:11
315965095,58000,296066,10.9375,163,12,0,1980-01-06T03:04:55,1633357337.8067439,2021-10-04T17:22:17
315965101,123000,302066,10.75,217,12,0,1980-01-06T03:05:01,1633357344.0064409,2021-10-04T17:22:24
315965108,147000,309067,10.375,25,12,0,1980-01-06T03:05:08,1633357351.415817,2021-10-04T17:22:31
315965115,173000,316065,10.0625,87,12,0,1980-01-06T03:05:15,1633357357.5856209,2021-10-04T17:22:37
315965123,206000,324067,9.6875,159,12,0,1980-01-06T03:05:23,1633357364.936173,2021-10-04T17:22:44
315965129,272000,330067,9.4375,213,12,0,1980-01-06T03:05:29,1633357371.1257489,2021-10-04T17:22:51
315965137,258000,338064,9.0,29,12,0,1980-01-06T03:05:37,1633357380.046073,2021-10-04T17:23:00
315965143,18000,344064,8.75,83,12,0,1980-01-06T03:05:43,1633357386.1863048,2021-10-04T17:23:06
315965150,46000,351066,8.5,150,12,0,1980-01-06T03:05:50,1633357392.976553,2021-10-04T17:23:12
315965156,110000,357065,8.25,207,12,0,1980-01-06T03:05:56,1633357399.7858489,2021-10-04T17:23:19
315965164,94000,365064,8.0,28,12,0,1980-01-06T03:06:04,1633357406.626093,2021-10-04T17:23:26
315965170,163000,371066,7.875,105,12,0,1980-01-06T03:06:10,1633357412.816872,2021-10-04T17:23:32
315965177,187000,378065,7.75,216,12,0,1980-01-06T03:06:17,1633357419.7262769,2021-10-04T17:23:39
315965184,214000,385066,7.625,59,12,0,1980-01-06T03:06:24,1633357425.90698,2021-10-04T17:23:45
315965191,242000,392065,7.4375,160,12,0,1980-01-06T03:06:31,1633357432.666769,2021-10-04T17:23:52
315965198,266000,399067,7.25,2,12,0,1980-01-06T03:06:38,1633357439.4577239,2021-10-04T17:23:59
315965204,364000,405066,7.0625,75,12,0,1980-01-06T03:06:44,1633357448.3561609,2021-10-04T17:24:08
