time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965315,765000,516663,1.346923828125,7.915999889373779,125,12,1,1980-01-06T03:08:35,1633357557.048204,2021-10-04T17:25:57
315965321,940000,522737,2.864959716796875,7.708000183105469,203,12,1,1980-01-06T03:08:41,1633357563.246428,2021-10-04T17:26:03
315965328,651000,529414,2.57391357421875,7.71999979019165,53,12,1,1980-01-06T03:08:48,1633357570.046769,2021-10-04T17:26:10
315965341,789000,542778,1.321929931640625,7.9079999923706055,227,12,1,1980-01-06T03:09:01,1633357585.1869009,2021-10-04T17:26:25
315965349,142000,550125,1.564910888671875,7.875999927520752,55,12,1,1980-01-06T03:09:09,1633357592.01668,2021-10-04T17:26:32
315965356,494000,557469,1.533966064453125,7.875999927520752,124,12,1,1980-01-06T03:09:16,1633357598.886509,2021-10-04T17:26:38
315965362,564000,563479,1.373931884765625,7.9120001792907715,181,12,1,1980-01-06T03:09:22,1633357605.1073048,2021-10-04T17:26:45
315965369,913000,570820,1.81494140625,7.8520002365112305,250,12,1,1980-01-06T03:09:29,1633357611.936681,2021-10-04T17:26:51
315965375,983000,576830,1.532958984375,7.872000217437744,48,12,1,1980-01-06T03:09:35,1633357618.7476208,2021-10-04T17:26:58
315965383,972000,584837,1.520965576171875,7.875999927520752,123,12,1,1980-01-06T03:09:43,1633357625.5767279,2021-10-04T17:27:05
315965390,679000,591509,1.35296630859375,7.900000095367432,185,12,1,1980-01-06T03:09:50,1633357631.7967288,2021-10-04T17:27:11
315965398,669000,599515,1.35498046875,7.900000095367432,1,12,1,1980-01-06T03:09:58,1633357641.3269448,2021-10-04T17:27:21
315965404,439000,605521,1.602996826171875,7.860000133514404,55,12,1,1980-01-06T03:10:04,1633357647.587189,2021-10-04T17:27:27
315965411,977000,612862,1.303985595703125,7.880000114440918,119,12,1,1980-01-06T03:10:11,1633357654.4067729,2021-10-04T17:27:34
315965418,44000,618868,1.583953857421875,7.863999843597412,173,12,1,1980-01-06T03:10:18,1633357660.6079,2021-10-04T17:27:40
315965425,392000,626209,1.533966064453125,7.872000217437744,241,12,1,1980-01-06T03:10:25,1633357667.4267719,2021-10-04T17:27:47
315965431,457000,632215,1.82794189453125,7.840000152587891,39,12,1,1980-01-06T03:10:31,1633357673.6771078,2021-10-04T17:27:53
315965439,447000,640226,1.573974609375,7.888000011444092,111,12,1,1980-01-06T03:10:39,1633357681.0367608,2021-10-04T17:28:01
315965445,513000,646232,1.39892578125,7.860000133514404,165,12,1,1980-01-06T03:10:45,1633357687.226645,2021-10-04T17:28:07
315965452,858000,653569,1.49798583984375,7.855999946594238,231,12,1,1980-01-06T03:10:52,1633357694.016748,2021-10-04T17:28:14
315965458,630000,659575,1.614990234375,7.8520002365112305,29,12,1,1980-01-06T03:10:58,1633357700.847249,2021-10-04T17:28:20
315965466,200000,666916,2.626922607421875,7.696000099182129,93,12,1,1980-01-06T03:11:06,1633357707.057005,2021-10-04T17:28:27
315965479,961000,680937,1.53094482421875,7.8520002365112305,219,12,1,1980-01-06T03:11:19,1633357722.7680478,2021-10-04T17:28:42
315965487,307000,688274,1.869964599609375,7.800000190734863,31,12,1,1980-01-06T03:11:27,1633357729.5785449,2021-10-04T17:28:49
315965494,658000,695620,1.529937744140625,7.8520002365112305,97,12,1,1980-01-06T03:11:34,1633357736.36702,2021-10-04T17:28:56
315965500,721000,701626,1.572967529296875,7.8520002365112305,151,12,1,1980-01-06T03:11:40,1633357742.5968769,2021-10-04T17:29:02
315965508,121000,708966,1.524993896484375,7.8520002365112305,215,12,1,1980-01-06T03:11:48,1633357749.4681199,2021-10-04T17:29:09
315965514,821000,715638,1.839935302734375,7.803999900817871,21,12,1,1980-01-06T03:11:54,1633357756.216804,2021-10-04T17:29:16
315965521,528000,722314,1.2989501953125,7.883999824523926,81,12,1,1980-01-06T03:12:01,1633357763.1071649,2021-10-04T17:29:23
315965528,231000,728985,1.295928955078125,7.883999824523926,140,12,1,1980-01-06T03:12:08,1633357769.3076198,2021-10-04T17:29:29
315965535,584000,736330,1.29400634765625,7.883999824523926,220,12,1,1980-01-06T03:12:15,1633357778.287588,2021-10-04T17:29:38
315965549,46000,749735,1.819976806640625,7.803999900817871,110,12,1,1980-01-06T03:12:29,1633357791.3578088,2021-10-04T17:29:51
315965555,470000,756415,1.51995849609375,7.8480000495910645,209,12,1,1980-01-06T03:12:35,1633357798.21796,2021-10-04T17:29:58
315965562,182000,763172,1.4879150390625,7.880000114440918,52,12,1,1980-01-06T03:12:42,1633357804.459132,2021-10-04T17:30:04
315965569,524000,770433,1.31597900390625,7.8520002365112305,131,12,1,1980-01-06T03:12:49,1633357811.2685769,2021-10-04T17:30:11
315965577,506000,778437,1.700958251953125,7.796000003814697,233,12,1,1980-01-06T03:12:57,1633357818.758241,2021-10-04T17:30:18
315965583,567000,784440,1.52398681640625,7.831999778747559,63,12,1,1980-01-06T03:13:03,1633357825.0374439,2021-10-04T17:30:25
315965590,910000,791779,1.29693603515625,7.872000217437744,160,12,1,1980-01-06T03:13:10,1633357831.969585,2021-10-04T17:30:31
315965597,616000,798454,1.290985107421875,7.872000217437744,230,12,1,1980-01-06T03:13:17,1633357838.2468889,2021-10-04T17:30:38
315965604,973000,805793,1.590911865234375,7.828000068664551,62,12,1,1980-01-06T03:13:24,1633357847.1870089,2021-10-04T17:30:47
315965617,477000,818468,2.698883056640625,7.6479997634887695,212,12,1,1980-01-06T03:13:37,1633357860.816985,2021-10-04T17:31:00
315965624,829000,825815,1.31396484375,7.823999881744385,42,12,1,1980-01-06T03:13:44,1633357867.0671809,2021-10-04T17:31:07
315965632,154000,833153,1.71295166015625,7.808000087738037,110,12,1,1980-01-06T03:13:52,1633357873.88686,2021-10-04T17:31:13
315965638,235000,839155,1.546966552734375,7.815999984741211,167,12,1,1980-01-06T03:13:58,1633357880.1670399,2021-10-04T17:31:20
