time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966627,490000,1825895,5,5,42853,42853,1641,1641,46304,46304,46301,46301,0,0,14138,72,60442,46301,1646,0,0,0,0,0,14138,0,0,0,9,11,0,1980-01-06T03:30:27,1633358867.3007998,2021-10-04T17:47:47
315966641,740000,1840131,5,5,43703,43703,1654,1654,46667,46667,46664,46664,0,0,14249,72,60916,46664,1659,0,0,0,0,0,14249,0,0,0,117,11,0,1980-01-06T03:30:41,1633358883.4312599,2021-10-04T17:48:03
315966654,967000,1853345,5,5,44491,44491,1666,1666,47005,47005,47000,47000,0,0,14351,72,61356,47000,1671,0,1,1,0,0,14351,0,0,0,196,11,0,1980-01-06T03:30:54,1633358896.778612,2021-10-04T17:48:16
315966668,187000,1866551,5,5,45263,45263,1678,1678,47333,47333,47329,47329,0,0,14454,72,61787,47329,1683,0,1,1,0,0,14454,0,0,0,14,11,0,1980-01-06T03:31:08,1633358910.089944,2021-10-04T17:48:30
315966681,411000,1879763,5,5,46057,46057,1690,1690,47672,47672,47668,47668,0,0,14558,72,62230,47668,1695,0,1,1,0,0,14558,0,0,0,96,11,0,1980-01-06T03:31:21,1633358922.818212,2021-10-04T17:48:42
315966695,651000,1893988,5,5,46881,46881,1701,1701,48028,48028,48024,48023,0,0,14658,84,62687,48024,1706,0,2,2,0,0,14658,0,0,0,204,11,0,1980-01-06T03:31:35,1633358936.116804,2021-10-04T17:48:56
315966709,899000,1908223,5,5,47732,47732,1714,1714,48391,48391,48387,48387,0,0,14770,84,63162,48387,1719,0,2,2,0,0,14770,0,0,0,56,11,0,1980-01-06T03:31:49,1633358949.396013,2021-10-04T17:49:09
315966723,129000,1921440,5,5,48502,48502,1726,1726,48718,48718,48714,48714,0,0,14874,84,63593,48714,1731,0,2,2,0,0,14874,0,0,0,127,11,0,1980-01-06T03:32:03,1633358962.695281,2021-10-04T17:49:22
315966736,352000,1934648,5,5,49291,49291,1738,1738,49055,49055,49051,49051,0,0,14977,84,64033,49051,1743,0,2,2,0,0,14977,0,0,0,209,11,0,1980-01-06T03:32:16,1633358980.185773,2021-10-04T17:49:40
315966752,630000,1950910,5,5,50263,50263,1753,1753,49470,49470,49466,49466,0,0,15104,84,64575,49466,1758,0,2,2,0,0,15104,0,0,0,113,11,0,1980-01-06T03:32:32,1633358993.504305,2021-10-04T17:49:53
315966765,859000,1964127,5,5,51060,51060,1765,1765,49811,49811,49807,49806,0,0,15207,84,65019,49807,1770,0,2,2,0,0,15207,0,0,0,195,11,0,1980-01-06T03:32:45,1633359007.3935568,2021-10-04T17:50:07
315966780,105000,1978358,5,5,51891,51891,1778,1778,50164,50164,50160,50160,0,0,15319,84,65484,50160,1783,0,2,2,0,0,15319,0,0,0,37,11,0,1980-01-06T03:33:00,1633359020.792985,2021-10-04T17:50:20
315966793,326000,1991566,5,5,52682,52682,1790,1790,50502,50502,50498,50498,0,0,15422,84,389,50498,1795,0,2,2,0,0,15422,0,0,0,119,11,0,1980-01-06T03:33:13,1633359033.582129,2021-10-04T17:50:33
315966806,553000,2004780,5,5,53472,53472,1801,1801,50840,50840,50836,50836,0,0,15525,84,830,50836,1806,0,2,2,0,0,15525,0,0,0,201,11,0,1980-01-06T03:33:26,1633359046.8118439,2021-10-04T17:50:46
315966820,794000,2019007,5,5,54322,54322,1814,1814,51203,51203,51199,51199,0,0,15636,84,1304,51199,1819,0,2,2,0,0,15636,0,0,0,53,11,0,1980-01-06T03:33:40,1633359060.0328128,2021-10-04T17:51:00
315966833,4000,2031206,5,5,55045,55045,1825,1825,51513,51513,51507,51507,0,0,15730,84,1708,51507,1830,0,2,2,0,0,15730,0,0,0,103,11,0,1980-01-06T03:33:53,1633359075.541385,2021-10-04T17:51:15
315966847,250000,2045438,5,5,55885,55885,1838,1838,51870,51870,51865,51865,0,0,15842,84,2177,51865,1843,0,2,2,0,0,15842,0,0,0,206,11,0,1980-01-06T03:34:07,1633359088.241132,2021-10-04T17:51:28
315966861,495000,2059667,5,5,56737,56737,1851,1851,52234,52234,52229,52229,0,0,15953,84,2652,52229,1856,0,2,2,0,0,15953,0,0,0,58,11,0,1980-01-06T03:34:21,1633359102.209688,2021-10-04T17:51:42
315966876,753000,2074911,5,5,57647,57647,1865,1865,52623,52623,52618,52618,0,0,16071,84,3159,52618,1870,0,2,2,0,0,16071,0,0,0,192,11,0,1980-01-06T03:34:36,1633359117.3191679,2021-10-04T17:51:57
315966890,999000,2089143,5,5,58489,58489,1878,1878,52982,52982,52977,52977,0,0,16182,84,3629,52977,1883,0,2,2,0,0,16182,0,0,0,38,11,0,1980-01-06T03:34:50,1633359130.5883648,2021-10-04T17:52:10
315966903,202000,2101333,5,5,59208,59208,1889,1889,53288,53288,53283,53283,0,0,16278,84,4031,53283,1894,0,2,2,0,0,16278,0,0,0,88,11,0,1980-01-06T03:35:03,1633359145.7585368,2021-10-04T17:52:25
315966918,456000,2116571,5,5,60122,60122,1902,1902,53679,53679,53674,53674,0,0,16397,84,4541,53674,1907,0,2,2,0,0,16397,0,0,0,223,11,0,1980-01-06T03:35:18,1633359158.9777129,2021-10-04T17:52:38
315966933,717000,2131817,5,5,61035,61035,1916,1916,54069,54069,54064,54064,0,0,16516,84,5050,54064,1921,0,2,2,0,0,16516,0,0,0,101,11,0,1980-01-06T03:35:33,1633359174.5585198,2021-10-04T17:52:54
315966946,943000,2145031,5,5,61822,61822,1928,1928,54405,54405,54400,54400,0,0,16619,84,5489,54400,1933,0,2,2,0,0,16619,0,0,0,181,11,0,1980-01-06T03:35:46,1633359187.8864639,2021-10-04T17:53:07
315966960,164000,2158239,5,5,62594,62594,1940,1940,54733,54733,54728,54728,0,0,16723,84,5921,54728,1945,0,2,2,0,0,16723,0,0,0,253,11,0,1980-01-06T03:36:00,1633359201.09604,2021-10-04T17:53:21
315966974,408000,2172469,5,5,63446,63446,1953,1953,55097,55097,55092,55092,0,0,16834,84,6396,55092,1958,0,2,2,0,0,16834,0,0,0,106,11,0,1980-01-06T03:36:14,1633359214.3456159,2021-10-04T17:53:34
315966987,632000,2185679,5,5,64237,64237,1965,1965,55435,55435,55430,55430,0,0,16937,84,6837,55430,1970,0,2,2,0,0,16937,0,0,0,188,11,0,1980-01-06T03:36:27,1633359227.5956159,2021-10-04T17:53:47
315967000,860000,2198895,5,5,65031,65031,1977,1977,55774,55774,55769,55769,0,0,17041,84,7280,55769,1982,0,2,2,0,0,17041,0,0,0,14,11,0,1980-01-06T03:36:40,1633359240.8455598,2021-10-04T17:54:00
315967014,88000,2212110,5,5,263,263,1988,1988,56101,56101,56096,56096,0,0,17144,84,7710,56096,1993,0,2,2,0,0,17144,0,0,0,85,11,0,1980-01-06T03:36:54,1633359254.095008,2021-10-04T17:54:14
315967028,554000,2226560,5,5,1129,1129,2002,2002,56470,56470,56465,56465,0,0,17258,84,8193,56465,2007,0,2,2,0,0,17258,0,0,0,198,11,0,1980-01-06T03:37:08,1633359269.6745439,2021-10-04T17:54:29
315967041,776000,2239769,5,5,1919,1919,2013,2013,56808,56808,56803,56803,0,0,17361,84,8634,56803,2018,0,2,2,0,0,17361,0,0,0,24,11,0,1980-01-06T03:37:21,1633359282.974141,2021-10-04T17:54:42
315967056,19000,2253998,5,5,2757,2757,2026,2026,57165,57165,57160,57160,0,0,17472,84,9102,57160,2031,0,2,2,0,0,17472,0,0,0,125,11,0,1980-01-06T03:37:36,1633359296.273464,2021-10-04T17:54:56
315967069,241000,2267207,5,5,3539,3539,2038,2038,57498,57498,57493,57493,0,0,17576,84,9539,57493,2043,0,2,2,0,0,17576,0,0,0,202,11,0,1980-01-06T03:37:49,1633359309.473237,2021-10-04T17:55:09
315967082,450000,2280404,5,5,4328,4328,2050,2050,57835,57835,57830,57830,0,0,17679,84,9979,57830,2055,0,2,2,0,0,17679,0,0,0,29,11,0,1980-01-06T03:38:02,1633359322.712296,2021-10-04T17:55:22
315967095,670000,2293610,5,5,5121,5121,2062,2062,58174,58174,58169,58169,0,0,17782,84,10421,58169,2067,0,2,2,0,0,17782,0,0,0,111,11,0,1980-01-06T03:38:15,1633359336.051888,2021-10-04T17:55:36
315967108,887000,2306814,5,5,5914,5914,2074,2074,58513,58513,58508,58508,0,0,17885,84,10863,58508,2079,0,2,2,0,0,17885,0,0,0,193,11,0,1980-01-06T03:38:28,1633359349.291913,2021-10-04T17:55:49
315967124,146000,2322058,5,5,6801,6801,2088,2088,58890,58890,58885,58885,0,0,18004,84,11359,58885,2093,0,2,2,0,0,18004,0,0,0,59,11,0,1980-01-06T03:38:44,1633359364.781949,2021-10-04T17:56:04
315967137,368000,2335267,5,5,7592,7592,2100,2100,59228,59228,59223,59223,0,0,18107,84,11800,59223,2105,0,2,2,0,0,18107,0,0,0,141,11,0,1980-01-06T03:38:57,1633359377.990841,2021-10-04T17:56:17
315967150,579000,2348466,5,5,8390,8390,2112,2112,59569,59569,59564,59564,0,0,18211,84,12245,59564,2117,0,2,2,0,0,18211,0,0,0,223,11,0,1980-01-06T03:39:10,1633359391.290524,2021-10-04T17:56:31
315967163,798000,2361671,5,5,9180,9180,2124,2124,59907,59907,59902,59901,0,0,18313,84,12685,59902,2129,0,2,2,0,0,18313,0,0,0,50,11,0,1980-01-06T03:39:23,1633359404.520344,2021-10-04T17:56:44
315967177,244000,2375104,5,5,9975,9975,2136,2136,60246,60246,60241,60240,0,0,18418,84,13129,60241,2141,0,2,2,0,0,18418,0,0,0,135,11,0,1980-01-06T03:39:37,1633359417.8102238,2021-10-04T17:56:57
315967190,905000,2388750,5,5,10795,10795,2148,2148,60597,60597,60591,60591,0,0,18524,84,13586,60592,2153,0,2,2,0,0,18524,0,0,0,228,11,0,1980-01-06T03:39:50,1633359431.13986,2021-10-04T17:57:11
315967203,778000,2401613,5,5,11548,11548,2160,2160,60917,60917,60912,60912,0,0,18625,84,14007,60912,2165,0,2,2,0,0,18625,0,0,0,37,11,0,1980-01-06T03:40:03,1633359444.4995,2021-10-04T17:57:24
315967218,248000,2416072,5,5,12379,12379,2173,2173,61269,61269,61264,61264,0,0,18739,84,14473,61264,2178,0,2,2,0,0,18739,0,0,0,133,11,0,1980-01-06T03:40:18,1633359459.9495158,2021-10-04T17:57:39
315967233,117000,2430926,5,5,13265,13265,2186,2186,61648,61648,61643,61643,0,0,18854,84,14967,61643,2191,0,2,2,0,0,18854,0,0,0,1,11,0,1980-01-06T03:40:33,1633359473.3293529,2021-10-04T17:57:53
315967245,143000,2442940,5,5,13981,13981,2197,2197,61954,61954,61949,61948,0,0,18947,84,15366,61949,2202,0,2,2,0,0,18947,0,0,0,51,11,0,1980-01-06T03:40:45,1633359486.628473,2021-10-04T17:58:06
315967259,373000,2457156,5,5,14836,14836,2210,2210,62320,62320,62315,62314,0,0,19057,84,15842,62315,2215,0,2,2,0,0,19057,0,0,0,159,11,0,1980-01-06T03:40:59,1633359499.277957,2021-10-04T17:58:19
315967273,9000,2470778,5,5,15648,15648,2222,2222,62667,62667,62662,62662,0,0,19163,84,16295,62662,2227,0,2,2,0,0,19163,0,0,0,251,11,0,1980-01-06T03:41:13,1633359512.5492768,2021-10-04T17:58:32
315967286,492000,2484248,5,5,16439,16439,2234,2234,63004,63004,62999,62999,0,0,19268,84,16737,62999,2239,0,2,2,0,0,19268,0,0,0,77,11,0,1980-01-06T03:41:26,1633359525.788141,2021-10-04T17:58:45
315967299,912000,2497654,5,5,17246,17246,2246,2246,63349,63349,63344,63344,0,0,19373,84,17187,63344,2251,0,2,2,0,0,19373,0,0,0,164,11,0,1980-01-06T03:41:39,1633359539.617596,2021-10-04T17:58:59
315967313,125000,2510855,5,5,18011,18011,2258,2258,63674,63674,63669,63669,0,0,19476,84,17615,63669,2263,0,2,2,0,0,19476,0,0,0,234,11,0,1980-01-06T03:41:53,1633359552.376909,2021-10-04T17:59:12
315967327,323000,2525039,5,5,18860,18860,2271,2271,64037,64037,64032,64032,0,0,19586,84,18088,64032,2276,0,2,2,0,0,19586,0,0,0,86,11,0,1980-01-06T03:42:07,1633359567.9175558,2021-10-04T17:59:27
315967340,950000,2538652,5,5,19674,19674,2283,2283,64385,64385,64380,64380,0,0,19692,84,18542,64380,2288,0,2,2,0,0,19692,0,0,0,176,11,0,1980-01-06T03:42:20,1633359581.19644,2021-10-04T17:59:41
315967354,148000,2551836,5,5,20440,20440,2295,2295,64711,64711,64706,64706,0,0,19794,84,18970,64706,2300,0,2,2,0,0,19794,0,0,0,248,11,0,1980-01-06T03:42:34,1633359594.446204,2021-10-04T17:59:54
315967368,333000,2566008,5,5,21293,21293,2308,2308,65076,65076,65071,65070,0,0,19904,84,19445,65071,2313,0,2,2,0,0,19904,0,0,0,100,11,0,1980-01-06T03:42:48,1633359607.746224,2021-10-04T18:00:07
315967381,513000,2579175,5,5,22084,22084,2320,2320,65414,65414,65409,65409,0,0,20007,84,19886,65409,2325,0,2,2,0,0,20007,0,0,0,182,11,0,1980-01-06T03:43:01,1633359620.9554849,2021-10-04T18:00:20
315967394,703000,2592353,5,5,22874,22874,2332,2332,216,216,211,211,0,0,20109,84,20326,211,2337,0,2,2,0,0,20109,0,0,0,9,11,0,1980-01-06T03:43:14,1633359634.2350118,2021-10-04T18:00:34
315967408,114000,2605750,5,5,23667,23667,2344,2344,554,554,549,549,0,0,20214,84,20769,549,2349,0,2,2,0,0,20214,0,0,0,90,11,0,1980-01-06T03:43:28,1633359647.5053039,2021-10-04T18:00:47
315967421,753000,2619376,5,5,24479,24479,2356,2356,901,901,896,896,0,0,20320,84,21222,896,2361,0,2,2,0,0,20320,0,0,0,183,11,0,1980-01-06T03:43:41,1633359662.915621,2021-10-04T18:01:02
315967435,962000,2633569,5,5,25327,25327,2369,2369,1263,1263,1258,1258,0,0,20431,84,21695,1258,2374,0,2,2,0,0,20431,0,0,0,31,11,0,1980-01-06T03:43:55,1633359676.1543279,2021-10-04T18:01:16
315967448,136000,2645732,5,5,26035,26035,2380,2380,1564,1564,1559,1559,0,0,20526,84,22091,1559,2385,0,2,2,0,0,20526,0,0,0,77,11,0,1980-01-06T03:44:08,1633359689.4442809,2021-10-04T18:01:29
315967461,970000,2659551,5,5,26860,26860,2393,2393,1916,1916,1911,1911,0,0,20634,84,22551,1911,2398,0,2,2,0,0,20634,0,0,0,171,11,0,1980-01-06T03:44:21,1633359702.7358,2021-10-04T18:01:42
315967476,469000,2674037,5,5,27717,27717,2406,2406,2282,2282,2277,2277,0,0,20746,84,23029,2277,2411,0,2,2,0,0,20746,0,0,0,27,11,0,1980-01-06T03:44:36,1633359715.9634879,2021-10-04T18:01:55
315967489,628000,2687183,5,5,28510,28510,2418,2418,2621,2621,2616,2616,0,0,20849,84,23471,2616,2423,0,2,2,0,0,20849,0,0,0,109,11,0,1980-01-06T03:44:49,1633359729.2235599,2021-10-04T18:02:09
315967502,800000,2700342,5,5,29300,29300,2430,2430,2959,2959,2954,2954,0,0,20951,84,23911,2954,2435,0,2,2,0,0,20951,0,0,0,192,11,0,1980-01-06T03:45:02,1633359742.433045,2021-10-04T18:02:22
315967515,987000,2713516,5,5,30084,30084,2441,2441,3294,3294,3289,3289,0,0,21054,84,24349,3289,2446,0,2,2,0,0,21054,0,0,0,12,11,0,1980-01-06T03:45:15,1633359757.9537609,2021-10-04T18:02:37
315967530,434000,2727948,5,5,30925,30925,2454,2454,3652,3652,3647,3647,0,0,21166,84,24819,3647,2459,0,2,2,0,0,21166,0,0,0,117,11,0,1980-01-06T03:45:30,1633359771.312516,2021-10-04T18:02:51
315967543,631000,2741132,5,5,31718,31718,2466,2466,3992,3992,3986,3986,0,0,21268,84,25261,3986,2471,0,2,2,0,0,21268,0,0,0,199,11,0,1980-01-06T03:45:43,1633359783.992744,2021-10-04T18:03:03
315967556,775000,2754264,5,5,32506,32506,2478,2478,4329,4329,4323,4323,0,0,21370,84,25700,4323,2483,0,2,2,0,0,21370,0,0,0,25,11,0,1980-01-06T03:45:56,1633359797.2723808,2021-10-04T18:03:17
315967571,859000,2769333,5,5,33395,33395,2492,2492,4708,4708,4702,4702,0,0,21487,84,26196,4702,2497,0,2,2,0,0,21487,0,0,0,148,11,0,1980-01-06T03:46:11,1633359811.1021118,2021-10-04T18:03:31
315967584,258000,2781719,5,5,34129,34129,2503,2503,5021,5021,5015,5015,0,0,21584,84,26606,5015,2508,0,2,2,0,0,21584,0,0,0,204,11,0,1980-01-06T03:46:24,1633359824.391661,2021-10-04T18:03:44
315967598,423000,2795870,5,5,34978,34978,2516,2516,5384,5384,5378,5378,0,0,21694,84,27079,5378,2521,0,2,2,0,0,21694,0,0,0,56,11,0,1980-01-06T03:46:38,1633359837.6016488,2021-10-04T18:03:57
315967611,463000,2808897,5,5,35758,35758,2528,2528,5717,5717,5711,5711,0,0,21796,84,27514,5711,2533,0,2,2,0,0,21796,0,0,0,130,11,0,1980-01-06T03:46:51,1633359853.041961,2021-10-04T18:04:13
315967625,509000,2822929,5,5,36587,36587,2540,2540,6071,6071,6065,6065,0,0,21905,84,27977,6065,2545,0,2,2,0,0,21905,0,0,0,230,11,0,1980-01-06T03:47:05,1633359865.661453,2021-10-04T18:04:25
315967638,884000,2836291,5,5,37387,37387,2552,2552,6413,6413,6407,6407,0,0,22009,84,28423,6407,2557,0,2,2,0,0,22009,0,0,0,61,11,0,1980-01-06T03:47:18,1633359878.8708959,2021-10-04T18:04:38
315967651,253000,2848648,5,5,38125,38125,2563,2563,6728,6728,6722,6722,0,0,22106,84,28835,6722,2568,0,2,2,0,0,22106,0,0,0,120,11,0,1980-01-06T03:47:31,1633359892.680825,2021-10-04T18:04:52
315967665,834000,2863215,5,5,39001,39001,2577,2577,7102,7102,7096,7096,0,0,22220,84,29323,7096,2582,0,2,2,0,0,22220,0,0,0,238,11,0,1980-01-06T03:47:45,1633359905.990336,2021-10-04T18:05:05
315967679,300000,2876666,5,5,39805,39805,2589,2589,7445,7445,7439,7439,0,0,22326,84,29772,7439,2594,0,2,2,0,0,22326,0,0,0,68,11,0,1980-01-06T03:47:59,1633359918.6003158,2021-10-04T18:05:18
315967692,951000,2890305,5,5,40609,40609,2601,2601,7788,7788,7782,7782,0,0,22432,84,30221,7782,2606,0,2,2,0,0,22432,0,0,0,154,11,0,1980-01-06T03:48:12,1633359931.8410568,2021-10-04T18:05:31
315967706,5000,2903346,5,5,41385,41385,2613,2613,8119,8119,8113,8113,0,0,22534,84,30654,8113,2618,0,2,2,0,0,22534,0,0,0,230,11,0,1980-01-06T03:48:26,1633359945.0903928,2021-10-04T18:05:45
315967719,213000,2916540,5,5,42172,42172,2625,2625,8455,8455,8449,8449,0,0,22637,84,31093,8449,2630,0,2,2,0,0,22637,0,0,0,55,11,0,1980-01-06T03:48:39,1633359960.5603719,2021-10-04T18:06:00
315967732,999000,2930313,5,5,42988,42988,2637,2637,8803,8803,8797,8797,0,0,22745,84,31549,8797,2642,0,2,2,0,0,22745,0,0,0,144,11,0,1980-01-06T03:48:52,1633359973.889693,2021-10-04T18:06:13
315967747,359000,2944658,5,5,43823,43823,2650,2650,9158,9158,9152,9152,0,0,22857,84,32016,9152,2655,0,2,2,0,0,22857,0,0,0,245,11,0,1980-01-06T03:49:07,1633359987.2193558,2021-10-04T18:06:27
315967760,535000,2957822,5,5,44605,44605,2662,2662,9492,9492,9486,9486,0,0,22959,84,32452,9486,2667,0,2,2,0,0,22959,0,0,0,68,11,0,1980-01-06T03:49:20,1633360000.5194318,2021-10-04T18:06:40
315967774,197000,2971470,5,5,45413,45413,2674,2674,9837,9837,9831,9831,0,0,23065,84,32903,9831,2679,0,2,2,0,0,23065,0,0,0,157,11,0,1980-01-06T03:49:34,1633360013.8086839,2021-10-04T18:06:53
315967787,391000,2984650,5,5,46204,46204,2686,2686,10175,10175,10169,10169,0,0,23168,84,33344,10169,2691,0,2,2,0,0,23168,0,0,0,239,11,0,1980-01-06T03:49:47,1633360027.1287289,2021-10-04T18:07:07
315967800,624000,2997871,5,5,46996,46996,2698,2698,10514,10514,10508,10507,0,0,23270,84,33785,10508,2703,0,2,2,0,0,23270,0,0,0,65,11,0,1980-01-06T03:50:00,1633360040.358412,2021-10-04T18:07:20
315967814,669000,3011902,5,5,47828,47828,2711,2711,10869,10869,10863,10863,0,0,23379,84,34249,10863,2716,0,2,2,0,0,23379,0,0,0,165,11,0,1980-01-06T03:50:14,1633360053.0186448,2021-10-04T18:07:33
315967829,131000,3026350,5,5,48691,48691,2724,2724,11238,11238,11232,11232,0,0,23491,84,34730,11232,2729,0,2,2,0,0,23491,0,0,0,22,11,0,1980-01-06T03:50:29,1633360069.038233,2021-10-04T18:07:49
315967843,77000,3040282,5,5,49523,49523,2737,2737,11593,11593,11587,11587,0,0,23600,84,35194,11587,2742,0,2,2,0,0,23600,0,0,0,119,11,0,1980-01-06T03:50:43,1633360082.298292,2021-10-04T18:08:02
315967855,723000,3052916,5,5,50273,50273,2748,2748,11913,11913,11907,11907,0,0,23699,84,35613,11907,2753,0,2,2,0,0,23699,0,0,0,184,11,0,1980-01-06T03:50:55,1633360095.567781,2021-10-04T18:08:15
315967868,591000,3065770,5,5,51036,51036,2760,2760,12239,12239,12233,12233,0,0,23798,84,36038,12233,2765,0,2,2,0,0,23798,0,0,0,255,11,0,1980-01-06T03:51:08,1633360108.277957,2021-10-04T18:08:28
315967882,479000,3079645,5,5,51858,51858,2772,2772,12590,12590,12584,12584,0,0,23906,84,36497,12584,2777,0,2,2,0,0,23906,0,0,0,93,11,0,1980-01-06T03:51:22,1633360122.097172,2021-10-04T18:08:42
315967896,416000,3093567,5,5,52684,52684,2785,2785,12942,12942,12936,12936,0,0,24015,84,36958,12936,2790,0,2,2,0,0,24015,0,0,0,189,11,0,1980-01-06T03:51:36,1633360134.7987878,2021-10-04T18:08:54
315967910,26000,3107165,5,5,53493,53493,2797,2797,13288,13288,13282,13282,0,0,24120,84,37409,13282,2802,0,2,2,0,0,24120,0,0,0,23,11,0,1980-01-06T03:51:50,1633360147.986765,2021-10-04T18:09:07
315967923,75000,3120201,5,5,54268,54268,2809,2809,13619,13619,13613,13613,0,0,24221,84,37841,13613,2814,0,2,2,0,0,24221,0,0,0,98,11,0,1980-01-06T03:52:03,1633360163.517588,2021-10-04T18:09:23
315967937,305000,3134417,5,5,55113,55113,2822,2822,13980,13980,13974,13974,0,0,24331,84,38312,13974,2827,0,2,2,0,0,24331,0,0,0,204,11,0,1980-01-06T03:52:17,1633360176.7585208,2021-10-04T18:09:36
315967949,320000,3146420,5,5,55824,55824,2832,2832,14284,14284,14278,14278,0,0,24424,84,38709,14278,2837,0,2,2,0,0,24424,0,0,0,253,11,0,1980-01-06T03:52:29,1633360189.957064,2021-10-04T18:09:49
315967962,784000,3159870,5,5,56632,56632,2845,2845,14630,14629,14623,14623,0,0,24528,84,39159,14623,2850,0,2,2,0,0,24528,0,0,0,83,11,0,1980-01-06T03:52:42,1633360203.166357,2021-10-04T18:10:03
315967976,214000,3173287,5,5,57426,57426,2857,2857,14968,14968,14962,14962,0,0,24633,84,39602,14962,2862,0,2,2,0,0,24633,0,0,0,167,11,0,1980-01-06T03:52:56,1633360216.405905,2021-10-04T18:10:16
315967989,597000,3186656,5,5,58223,58223,2869,2869,15309,15309,15303,15303,0,0,24736,84,40046,15303,2874,0,2,2,0,0,24736,0,0,0,253,11,0,1980-01-06T03:53:09,1633360229.6558409,2021-10-04T18:10:29
315968004,229000,3201274,5,5,59095,59095,2882,2882,15682,15682,15676,15675,0,0,24849,84,40532,15676,2887,0,2,2,0,0,24849,0,0,0,112,11,0,1980-01-06T03:53:24,1633360242.8258638,2021-10-04T18:10:42
315968017,638000,3214670,5,5,59891,59891,2894,2894,16022,16022,16016,16016,0,0,24953,84,40976,16016,2899,0,2,2,0,0,24953,0,0,0,198,11,0,1980-01-06T03:53:37,1633360258.2761118,2021-10-04T18:10:58
315968032,239000,3229257,5,5,60758,60758,2907,2907,16392,16392,16386,16386,0,0,25066,84,41460,16386,2912,0,2,2,0,0,25066,0,0,0,57,11,0,1980-01-06T03:53:52,1633360271.545089,2021-10-04T18:11:11
315968044,399000,3241405,5,5,61490,61490,2918,2918,16706,16706,16700,16699,0,0,25160,84,41867,16700,2923,0,2,2,0,0,25160,0,0,0,112,11,0,1980-01-06T03:54:04,1633360285.6615489,2021-10-04T18:11:25
315968057,773000,3254765,5,5,62288,62288,2930,2930,17047,17047,17041,17041,0,0,25264,84,42312,17041,2935,0,2,2,0,0,25264,0,0,0,198,11,0,1980-01-06T03:54:17,1633360298.144932,2021-10-04T18:11:38
315968071,149000,3268128,5,5,63079,63079,2942,2942,17385,17385,17379,17379,0,0,25367,84,42753,17379,2947,0,2,2,0,0,25367,0,0,0,26,11,0,1980-01-06T03:54:31,1633360310.8548849,2021-10-04T18:11:50
315968085,736000,3282700,5,5,63958,63958,2956,2956,17761,17761,17755,17754,0,0,25480,84,43242,17755,2961,0,2,2,0,0,25480,0,0,0,143,11,0,1980-01-06T03:54:45,1633360324.054709,2021-10-04T18:12:04
315968099,110000,3296062,5,5,64754,64754,2968,2968,18101,18101,18095,18095,0,0,25584,84,43686,18095,2973,0,2,2,0,0,25584,0,0,0,227,11,0,1980-01-06T03:54:59,1633360337.994381,2021-10-04T18:12:17
315968112,480000,3309419,5,5,11,11,2980,2980,18440,18440,18434,18434,0,0,25687,84,44128,18434,2985,0,2,2,0,0,25687,0,0,0,57,11,0,1980-01-06T03:55:12,1633360353.464644,2021-10-04T18:12:33
315968125,851000,3322776,5,5,815,815,2992,2992,18784,18784,18778,18778,0,0,25791,84,44576,18778,2997,0,2,2,0,0,25791,0,0,0,143,11,0,1980-01-06T03:55:25,1633360366.7943048,2021-10-04T18:12:46
315968139,224000,3336136,5,5,1608,1608,3004,3004,19123,19123,19117,19117,0,0,25894,84,45018,19117,3009,0,2,2,0,0,25894,0,0,0,227,11,0,1980-01-06T03:55:39,1633360379.384032,2021-10-04T18:12:59
315968152,595000,3349494,5,5,2410,2410,3016,3016,19466,19466,19460,19460,0,0,25998,84,45465,19460,3021,0,2,2,0,0,25998,0,0,0,57,11,0,1980-01-06T03:55:52,1633360392.6737359,2021-10-04T18:13:12
315968168,397000,3365281,5,5,3348,3348,3030,3030,19867,19867,19861,19861,0,0,26120,84,45988,19861,3035,0,2,2,0,0,26120,0,0,0,203,11,0,1980-01-06T03:56:08,1633360408.4233608,2021-10-04T18:13:28
315968181,768000,3378637,5,5,4150,4150,3042,3042,20210,20210,20204,20204,0,0,26224,84,46435,20204,3047,0,2,2,0,0,26224,0,0,0,34,11,0,1980-01-06T03:56:21,1633360421.05338,2021-10-04T18:13:41
315968195,136000,3391993,5,5,4945,4945,3054,3054,20550,20550,20544,20544,0,0,26327,84,46878,20544,3059,0,2,2,0,0,26327,0,0,0,118,11,0,1980-01-06T03:56:35,1633360434.863412,2021-10-04T18:13:54
315968209,726000,3406568,5,5,5817,5817,3067,3067,20923,20923,20917,20917,0,0,26440,84,47364,20917,3072,0,2,2,0,0,26440,0,0,0,235,11,0,1980-01-06T03:56:49,1633360450.283632,2021-10-04T18:14:10
