time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315967598,423000,2795870,2795870,2795870,70927,9,-11,0,0,0,57,11,0,1980-01-06T03:46:38,1633359837.6016488,2021-10-04T18:03:57
315967612,481000,2809915,2809915,2809915,71283,9,-11,0,0,0,157,11,0,1980-01-06T03:46:52,1633359853.041961,2021-10-04T18:04:13
315967625,509000,2822929,2822929,2822929,71613,9,-11,0,0,0,231,11,0,1980-01-06T03:47:05,1633359866.2411919,2021-10-04T18:04:26
315967638,884000,2836291,2836291,2836291,71956,9,-11,0,0,0,62,11,0,1980-01-06T03:47:18,1633359878.8708959,2021-10-04T18:04:38
315967653,269000,2850661,2850661,2850661,72323,9,-11,0,0,0,173,11,0,1980-01-06T03:47:33,1633359892.680825,2021-10-04T18:04:52
315967667,73000,2864452,2864452,2864452,72675,9,-11,0,0,0,13,11,0,1980-01-06T03:47:47,1633359905.990336,2021-10-04T18:05:05
315967679,300000,2876666,2876666,2876666,72987,9,-11,0,0,0,69,11,0,1980-01-06T03:47:59,1633359919.21064,2021-10-04T18:05:19
315967692,951000,2890305,2890305,2890305,73329,9,-11,0,0,0,155,11,0,1980-01-06T03:48:12,1633359932.440088,2021-10-04T18:05:32
315967706,5000,2903346,2903346,2903346,73661,9,-11,0,0,0,231,11,0,1980-01-06T03:48:26,1633359947.860949,2021-10-04T18:05:47
315967720,434000,2917760,2917760,2917760,74029,9,-11,0,0,0,87,11,0,1980-01-06T03:48:40,1633359960.5603719,2021-10-04T18:06:00
315967734,7000,2931321,2931321,2931321,74368,9,-11,0,0,0,170,11,0,1980-01-06T03:48:54,1633359973.889693,2021-10-04T18:06:13
315967747,359000,2944658,2944658,2944658,74700,9,-11,0,0,0,246,11,0,1980-01-06T03:49:07,1633359987.2193558,2021-10-04T18:06:27
315967760,535000,2957822,2957822,2957822,75035,9,-11,0,0,0,69,11,0,1980-01-06T03:49:20,1633360000.5194318,2021-10-04T18:06:40
315967774,197000,2971470,2971470,2971470,75380,9,-11,0,0,0,158,11,0,1980-01-06T03:49:34,1633360013.8086839,2021-10-04T18:06:53
315967788,397000,2985655,2985655,2985655,75744,9,-11,0,0,0,10,11,0,1980-01-06T03:49:48,1633360027.1287289,2021-10-04T18:07:07
315967801,842000,2999088,2999088,2999088,76087,9,-11,0,0,0,97,11,0,1980-01-06T03:50:01,1633360040.358412,2021-10-04T18:07:20
315967814,669000,3011902,3011902,3011902,76412,9,-11,0,0,0,166,11,0,1980-01-06T03:50:14,1633360055.788545,2021-10-04T18:07:35
315967829,132000,3026351,3026351,3026351,76781,9,-11,0,0,0,23,11,0,1980-01-06T03:50:29,1633360069.038233,2021-10-04T18:07:49
315967843,77000,3040282,3040282,3040282,77134,9,-11,0,0,0,120,11,0,1980-01-06T03:50:43,1633360082.298292,2021-10-04T18:08:02
315967855,723000,3052916,3052916,3052916,77455,9,-11,0,0,0,185,11,0,1980-01-06T03:50:55,1633360095.567781,2021-10-04T18:08:15
315967869,833000,3067011,3067011,3067011,77813,9,-11,0,0,0,31,11,0,1980-01-06T03:51:09,1633360108.887641,2021-10-04T18:08:28
315967883,727000,3080891,3080891,3080891,78163,9,-11,0,0,0,125,11,0,1980-01-06T03:51:23,1633360122.097172,2021-10-04T18:08:42
315967896,416000,3093567,3093567,3093567,78484,9,-11,0,0,0,190,11,0,1980-01-06T03:51:36,1633360135.3788478,2021-10-04T18:08:55
315967910,26000,3107165,3107165,3107165,78830,9,-11,0,0,0,24,11,0,1980-01-06T03:51:50,1633360147.986765,2021-10-04T18:09:07
315967924,293000,3121418,3121418,3121418,79193,9,-11,0,0,0,131,11,0,1980-01-06T03:52:04,1633360164.126716,2021-10-04T18:09:24
315967937,305000,3134417,3134417,3134417,79523,9,-11,0,0,0,205,11,0,1980-01-06T03:52:17,1633360177.3381128,2021-10-04T18:09:37
315967951,781000,3148878,3148878,3148878,79891,9,-11,0,0,0,61,11,0,1980-01-06T03:52:31,1633360190.538785,2021-10-04T18:09:50
315967964,3000,3161088,3161088,3161088,80200,9,-11,0,0,0,114,11,0,1980-01-06T03:52:44,1633360203.7567399,2021-10-04T18:10:03
315967977,437000,3174509,3174509,3174509,80542,9,-11,0,0,0,200,11,0,1980-01-06T03:52:57,1633360216.405905,2021-10-04T18:10:16
315967990,822000,3187880,3187880,3187880,80883,9,-11,0,0,0,29,11,0,1980-01-06T03:53:10,1633360230.275769,2021-10-04T18:10:30
315968005,444000,3202488,3202488,3202488,81255,9,-11,0,0,0,145,11,0,1980-01-06T03:53:25,1633360245.5762649,2021-10-04T18:10:45
315968018,853000,3215884,3215884,3215884,81596,9,-11,0,0,0,230,11,0,1980-01-06T03:53:38,1633360258.8655238,2021-10-04T18:10:58
315968032,239000,3229257,3229257,3229257,81936,9,-11,0,0,0,58,11,0,1980-01-06T03:53:52,1633360272.1259398,2021-10-04T18:11:12
315968045,615000,3242619,3242619,3242619,82278,9,-11,0,0,0,144,11,0,1980-01-06T03:54:05,1633360285.679597,2021-10-04T18:11:25
315968058,988000,3255979,3255979,3255979,82619,9,-11,0,0,0,229,11,0,1980-01-06T03:54:18,1633360298.7350879,2021-10-04T18:11:38
315968072,363000,3269341,3269341,3269341,82960,9,-11,0,0,0,58,11,0,1980-01-06T03:54:32,1633360311.454805,2021-10-04T18:11:51
315968085,736000,3282700,3282700,3282700,83302,9,-11,0,0,0,144,11,0,1980-01-06T03:54:45,1633360324.6344569,2021-10-04T18:12:04
315968099,110000,3296062,3296062,3296062,83642,9,-11,0,0,0,228,11,0,1980-01-06T03:54:59,1633360337.994381,2021-10-04T18:12:17
315968113,696000,3310633,3310633,3310633,84015,9,-11,0,0,0,89,11,0,1980-01-06T03:55:13,1633360353.464644,2021-10-04T18:12:33
315968127,66000,3323990,3323990,3323990,84356,9,-11,0,0,0,174,11,0,1980-01-06T03:55:27,1633360366.7943048,2021-10-04T18:12:46
315968140,439000,3337350,3337350,3337350,84698,9,-11,0,0,0,4,11,0,1980-01-06T03:55:40,1633360379.9839969,2021-10-04T18:12:59
315968153,810000,3350707,3350707,3350707,85039,9,-11,0,0,0,89,11,0,1980-01-06T03:55:53,1633360393.283864,2021-10-04T18:13:13
315968169,611000,3366493,3366493,3366493,85442,9,-11,0,0,0,236,11,0,1980-01-06T03:56:09,1633360408.4233608,2021-10-04T18:13:28
315968182,981000,3379850,3379850,3379850,85783,9,-11,0,0,0,65,11,0,1980-01-06T03:56:22,1633360421.6733248,2021-10-04T18:13:41
315968196,355000,3393210,3393210,3393210,86124,9,-11,0,0,0,150,11,0,1980-01-06T03:56:36,1633360434.863412,2021-10-04T18:13:54
315968209,727000,3406568,3406568,3406568,86466,9,-11,0,0,0,236,11,0,1980-01-06T03:56:49,1633360450.283632,2021-10-04T18:14:10
315968224,316000,3421143,3421143,3421143,86837,9,-11,0,0,0,95,11,0,1980-01-06T03:57:04,1633360463.50266,2021-10-04T18:14:23
315968237,686000,3434501,3434501,3434501,87178,9,-11,0,0,0,180,11,0,1980-01-06T03:57:17,1633360476.77248,2021-10-04T18:14:36
315968249,843000,3446645,3446645,3446645,87490,9,-11,0,0,0,236,11,0,1980-01-06T03:57:29,1633360489.384433,2021-10-04T18:14:49
315968263,215000,3460004,3460004,3460004,87830,9,-11,0,0,0,64,11,0,1980-01-06T03:57:43,1633360502.613812,2021-10-04T18:15:02
315968277,807000,3474581,3474581,3474581,88203,9,-11,0,0,0,181,11,0,1980-01-06T03:57:57,1633360516.352093,2021-10-04T18:15:16
315968291,178000,3487939,3487939,3487939,88543,9,-11,0,0,0,9,11,0,1980-01-06T03:58:11,1633360529.65292,2021-10-04T18:15:29
315968304,552000,3501301,3501301,3501301,88885,9,-11,0,0,0,95,11,0,1980-01-06T03:58:24,1633360542.292989,2021-10-04T18:15:42
315968317,923000,3514658,3514658,3514658,89226,9,-11,0,0,0,180,11,0,1980-01-06T03:58:37,1633360558.331405,2021-10-04T18:15:58
315968331,293000,3528015,3528015,3528015,89567,9,-11,0,0,0,9,11,0,1980-01-06T03:58:51,1633360571.522704,2021-10-04T18:16:11
315968344,666000,3541375,3541375,3541375,89909,9,-11,0,0,0,95,11,0,1980-01-06T03:59:04,1633360584.211421,2021-10-04T18:16:24
315968358,38000,3554733,3554733,3554733,90249,9,-11,0,0,0,179,11,0,1980-01-06T03:59:18,1633360597.381,2021-10-04T18:16:37
315968371,408000,3568091,3568091,3568091,90591,9,-11,0,0,0,9,11,0,1980-01-06T03:59:31,1633360611.27104,2021-10-04T18:16:51
315968385,991000,3582659,3582659,3582659,90963,9,-11,0,0,0,125,11,0,1980-01-06T03:59:45,1633360624.5214329,2021-10-04T18:17:04
315968399,359000,3596014,3596014,3596014,91304,9,-11,0,0,0,210,11,0,1980-01-06T03:59:59,1633360637.2005959,2021-10-04T18:17:17
315968413,456000,3610102,3610102,3610102,91643,9,-11,0,0,0,37,11,0,1980-01-06T04:00:13,1633360652.6909769,2021-10-04T18:17:32
315968426,823000,3623457,3623457,3623457,91985,9,-11,0,0,0,123,11,0,1980-01-06T04:00:26,1633360665.8604999,2021-10-04T18:17:45
315968440,192000,3636812,3636812,3636812,92326,9,-11,0,0,0,208,11,0,1980-01-06T04:00:40,1633360679.070272,2021-10-04T18:17:59
315968453,564000,3650171,3650171,3650171,92667,9,-11,0,0,0,37,11,0,1980-01-06T04:00:53,1633360692.291625,2021-10-04T18:18:12
315968466,930000,3663524,3663524,3663524,93008,9,-11,0,0,0,122,11,0,1980-01-06T04:01:06,1633360705.469704,2021-10-04T18:18:25
315968480,297000,3676878,3676878,3676878,93349,9,-11,0,0,0,207,11,0,1980-01-06T04:01:20,1633360718.789628,2021-10-04T18:18:38
315968493,666000,3690233,3690233,3690233,93690,9,-11,0,0,0,36,11,0,1980-01-06T04:01:33,1633360732.0292969,2021-10-04T18:18:52
315968508,249000,3704802,3704802,3704802,94062,9,-11,0,0,0,152,11,0,1980-01-06T04:01:48,1633360747.4104,2021-10-04T18:19:07
315968520,400000,3716941,3716941,3716941,94372,9,-11,0,0,0,206,11,0,1980-01-06T04:02:00,1633360760.549933,2021-10-04T18:19:20
315968533,775000,3730303,3730303,3730303,94714,9,-11,0,0,0,36,11,0,1980-01-06T04:02:13,1633360773.7388399,2021-10-04T18:19:33
315968548,356000,3744869,3744869,3744869,95086,9,-11,0,0,0,152,11,0,1980-01-06T04:02:28,1633360786.998673,2021-10-04T18:19:46
315968561,727000,3758227,3758227,3758227,95427,9,-11,0,0,0,237,11,0,1980-01-06T04:02:41,1633360800.1700919,2021-10-04T18:20:00
315968575,94000,3771580,3771580,3771580,95768,9,-11,0,0,0,66,11,0,1980-01-06T04:02:55,1633360813.448544,2021-10-04T18:20:13
315968588,460000,3784933,3784933,3784933,96109,9,-11,0,0,0,151,11,0,1980-01-06T04:03:08,1633360826.6182358,2021-10-04T18:20:26
315968602,477000,3798937,3798937,3798937,96430,9,-11,0,0,0,216,11,0,1980-01-06T04:03:22,1633360842.038497,2021-10-04T18:20:42
315968615,718000,3812165,3812165,3812165,96766,9,-11,0,0,0,40,11,0,1980-01-06T04:03:35,1633360854.718729,2021-10-04T18:20:54
315968628,248000,3824682,3824682,3824682,97031,9,-11,0,0,0,49,11,0,1980-01-06T04:03:48,1633360868.077569,2021-10-04T18:21:08
315968642,832000,3839252,3839252,3839252,97239,9,-11,0,0,0,1,11,0,1980-01-06T04:04:02,1633360881.977836,2021-10-04T18:21:21
315968657,447000,3853851,3853851,3853851,97446,9,-11,0,0,0,208,11,0,1980-01-06T04:04:17,1633360895.297356,2021-10-04T18:21:35
315968669,740000,3866133,3866133,3866133,97621,9,-11,0,0,0,127,11,0,1980-01-06T04:04:29,1633360907.9674048,2021-10-04T18:21:47
315968683,378000,3879757,3879757,3879757,97812,9,-11,0,0,0,62,11,0,1980-01-06T04:04:43,1633360921.266888,2021-10-04T18:22:01
315968696,791000,3893157,3893157,3893157,98003,9,-11,0,0,0,253,11,0,1980-01-06T04:04:56,1633360934.6467319,2021-10-04T18:22:14
315968710,198000,3906550,3906550,3906550,98194,9,-11,0,0,0,188,11,0,1980-01-06T04:05:10,1633360950.197533,2021-10-04T18:22:30
315968724,728000,3921066,3921066,3921066,98402,9,-11,0,0,0,140,11,0,1980-01-06T04:05:24,1633360963.526677,2021-10-04T18:22:43
315968738,135000,3934460,3934460,3934460,98593,9,-11,0,0,0,75,11,0,1980-01-06T04:05:38,1633360977.4465039,2021-10-04T18:22:57
315968751,544000,3947855,3947855,3947855,98784,9,-11,0,0,0,10,11,0,1980-01-06T04:05:51,1633360990.246101,2021-10-04T18:23:10
315968764,954000,3961253,3961253,3961253,98975,9,-11,0,0,0,201,11,0,1980-01-06T04:06:04,1633361003.576248,2021-10-04T18:23:23
315968779,463000,3975762,3975762,3975762,99183,9,-11,0,0,0,153,11,0,1980-01-06T04:06:19,1633361016.9459958,2021-10-04T18:23:36
315968792,864000,3989163,3989163,3989163,99374,9,-11,0,0,0,88,11,0,1980-01-06T04:06:32,1633361030.256173,2021-10-04T18:23:50
315968805,281000,4001581,4001581,4001581,99531,9,-11,0,0,0,245,11,0,1980-01-06T04:06:45,1633361045.77682,2021-10-04T18:24:05
315968820,93000,4016392,4016392,4016392,99735,9,-11,0,0,0,193,11,0,1980-01-06T04:07:00,1633361059.116261,2021-10-04T18:24:19
315968833,513000,4029812,4029812,4029812,99910,9,-11,0,0,0,112,11,0,1980-01-06T04:07:13,1633361072.526053,2021-10-04T18:24:32
315968846,911000,4043210,4043210,4043210,100101,9,-11,0,0,0,47,11,0,1980-01-06T04:07:26,1633361085.945284,2021-10-04T18:24:45
315968861,598000,4057897,4057897,4057897,100308,9,-11,0,0,0,254,11,0,1980-01-06T04:07:41,1633361099.3155448,2021-10-04T18:24:59
315968873,880000,4070179,4070179,4070179,100483,9,-11,0,0,0,173,11,0,1980-01-06T04:07:53,1633361112.6852849,2021-10-04T18:25:12
315968887,275000,4083574,4083574,4083574,100673,9,-11,0,0,0,107,11,0,1980-01-06T04:08:07,1633361126.0548198,2021-10-04T18:25:26
315968901,788000,4098087,4098087,4098087,100880,9,-11,0,0,0,58,11,0,1980-01-06T04:08:21,1633361141.695529,2021-10-04T18:25:41
315968916,299000,4112598,4112598,4112598,101087,9,-11,0,0,0,9,11,0,1980-01-06T04:08:36,1633361155.075604,2021-10-04T18:25:55
315968929,692000,4125991,4125991,4125991,101279,9,-11,0,0,0,201,11,0,1980-01-06T04:08:49,1633361168.4147248,2021-10-04T18:26:08
315968943,91000,4139390,4139390,4139390,101469,9,-11,0,0,0,135,11,0,1980-01-06T04:09:03,1633361181.81444,2021-10-04T18:26:21
315968956,484000,4152783,4152783,4152783,101661,9,-11,0,0,0,71,11,0,1980-01-06T04:09:16,1633361195.2049,2021-10-04T18:26:35
315968969,881000,4166180,4166180,4166180,101852,9,-11,0,0,0,6,11,0,1980-01-06T04:09:29,1633361208.026629,2021-10-04T18:26:48
315968983,276000,4179575,4179575,4179575,102042,9,-11,0,0,0,196,11,0,1980-01-06T04:09:43,1633361221.414425,2021-10-04T18:27:01
315968997,790000,4194089,4194089,4194089,102249,9,-11,0,0,0,147,11,0,1980-01-06T04:09:57,1633361237.605453,2021-10-04T18:27:17
315969012,301000,4208600,4208600,4208600,102456,9,-11,0,0,0,98,11,0,1980-01-06T04:10:12,1633361250.903949,2021-10-04T18:27:30
