time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965763,143800,963175,963175,963175,4811,0,0,0,0,0,156,13,2,1980-01-06T03:16:03,1633358004.966852,2021-10-04T17:33:24
315965788,143800,988175,988175,988175,4936,0,0,0,0,0,196,13,2,1980-01-06T03:16:28,1633358029.82722,2021-10-04T17:33:49
315965813,143800,1013175,1013175,1013175,5061,0,0,0,0,0,236,13,2,1980-01-06T03:16:53,1633358054.787344,2021-10-04T17:34:14
315965838,143800,1038175,1038175,1038175,5186,0,0,0,0,0,22,13,2,1980-01-06T03:17:18,1633358079.866868,2021-10-04T17:34:39
315965863,143800,1063175,1063175,1063175,5311,0,0,0,0,0,62,13,2,1980-01-06T03:17:43,1633358104.7971559,2021-10-04T17:35:04
315965888,143800,1088175,1088175,1088175,5436,0,0,0,0,0,102,13,2,1980-01-06T03:18:08,1633358130.546948,2021-10-04T17:35:30
315965913,415100,1113175,1113175,1113175,5561,0,0,0,0,0,144,13,2,1980-01-06T03:18:33,1633358155.7387478,2021-10-04T17:35:55
315965938,415100,1138175,1138175,1138175,5686,0,0,0,0,0,184,13,2,1980-01-06T03:18:58,1633358182.7570288,2021-10-04T17:36:22
315965963,415100,1163175,1163175,1163175,5811,0,0,0,0,0,224,13,2,1980-01-06T03:19:23,1633358203.97668,2021-10-04T17:36:43
315965988,415100,1188175,1188175,1188175,5936,0,0,0,0,0,10,13,2,1980-01-06T03:19:48,1633358230.8972409,2021-10-04T17:37:10
315966013,415100,1213175,1213175,1213175,6061,0,0,0,0,0,50,13,2,1980-01-06T03:20:13,1633358254.807344,2021-10-04T17:37:34
315966038,415100,1238175,1238175,1238175,6186,0,0,0,0,0,90,13,2,1980-01-06T03:20:38,1633358280.618105,2021-10-04T17:38:00
315966063,415100,1263175,1263175,1263175,6311,0,0,0,0,0,132,13,2,1980-01-06T03:21:03,1633358305.286917,2021-10-04T17:38:25
315966088,415100,1288175,1288175,1288175,6436,0,0,0,0,0,172,13,2,1980-01-06T03:21:28,1633358330.5367448,2021-10-04T17:38:50
315966113,415100,1313175,1313175,1313175,6561,0,0,0,0,0,212,13,2,1980-01-06T03:21:53,1633358355.7364888,2021-10-04T17:39:15
315966138,415100,1338175,1338175,1338175,6686,0,0,0,0,0,254,13,2,1980-01-06T03:22:18,1633358380.7766728,2021-10-04T17:39:40
315966163,415100,1363175,1363175,1363175,6811,0,0,0,0,0,38,13,2,1980-01-06T03:22:43,1633358405.956528,2021-10-04T17:40:05
315966188,415100,1388175,1388175,1388175,6936,0,0,0,0,0,78,13,2,1980-01-06T03:23:08,1633358431.096597,2021-10-04T17:40:31
315966213,665200,1413175,1413175,1413175,7061,0,0,0,0,0,120,13,2,1980-01-06T03:23:33,1633358453.576556,2021-10-04T17:40:53
315966238,665200,1438175,1438175,1438175,7186,0,0,0,0,0,160,13,2,1980-01-06T03:23:58,1633358478.8357918,2021-10-04T17:41:18
315966263,665200,1463175,1463175,1463175,7311,0,0,0,0,0,200,13,2,1980-01-06T03:24:23,1633358504.125809,2021-10-04T17:41:44
315966288,664200,1488174,1488174,1488174,7436,0,0,0,0,0,236,13,2,1980-01-06T03:24:48,1633358528.915752,2021-10-04T17:42:08
315966313,664200,1513174,1513174,1513174,7561,0,0,0,0,0,251,13,2,1980-01-06T03:25:13,1633358554.245857,2021-10-04T17:42:34
315966338,664200,1538174,1538174,1538174,7686,0,0,0,0,0,10,13,2,1980-01-06T03:25:38,1633358579.655669,2021-10-04T17:42:59
315966363,664200,1563174,1563174,1563174,7811,0,0,0,0,0,27,13,2,1980-01-06T03:26:03,1633358604.276432,2021-10-04T17:43:24
315966388,664200,1588174,1588174,1588174,7936,0,0,0,0,0,42,13,2,1980-01-06T03:26:28,1633358629.5459769,2021-10-04T17:43:49
315966413,923400,1613174,1613174,1613174,8061,0,0,0,0,0,57,13,2,1980-01-06T03:26:53,1633358654.806537,2021-10-04T17:44:14
315966438,923400,1638174,1638174,1638174,8186,0,0,0,0,0,74,13,2,1980-01-06T03:27:18,1633358679.6073809,2021-10-04T17:44:39
315966463,923400,1663174,1663174,1663174,8311,0,0,0,0,0,89,13,2,1980-01-06T03:27:43,1633358705.0373719,2021-10-04T17:45:05
315966488,923400,1688174,1688174,1688174,8436,0,0,0,0,0,104,13,2,1980-01-06T03:28:08,1633358729.825973,2021-10-04T17:45:29
315966514,103900,1713174,1713174,1713174,8561,0,0,0,0,0,121,13,2,1980-01-06T03:28:34,1633358755.156272,2021-10-04T17:45:55
315966539,103900,1738174,1738174,1738174,8686,0,0,0,0,0,136,13,2,1980-01-06T03:28:59,1633358781.225941,2021-10-04T17:46:21
315966564,103900,1763174,1763174,1763174,8811,0,0,0,0,0,151,13,2,1980-01-06T03:29:24,1633358803.814076,2021-10-04T17:46:43
315966589,103900,1788174,1788174,1788174,8936,0,0,0,0,0,168,13,2,1980-01-06T03:29:49,1633358829.1924279,2021-10-04T17:47:09
315966614,103900,1813174,1813174,1813174,9061,0,0,0,0,0,183,13,2,1980-01-06T03:30:14,1633358853.9711049,2021-10-04T17:47:33
315966639,103900,1838174,1838174,1838174,9186,0,0,0,0,0,198,13,2,1980-01-06T03:30:39,1633358879.4394689,2021-10-04T17:47:59
315966664,103900,1863174,1863174,1863174,9311,0,0,0,0,0,215,13,2,1980-01-06T03:31:04,1633358904.328361,2021-10-04T17:48:24
315966689,103900,1888174,1888174,1888174,9436,0,0,0,0,0,230,13,2,1980-01-06T03:31:29,1633358929.7869248,2021-10-04T17:48:49
315966714,103900,1913174,1913174,1913174,9561,0,0,0,0,0,245,13,2,1980-01-06T03:31:54,1633358954.576061,2021-10-04T17:49:14
315966739,103900,1938174,1938174,1938174,9686,0,0,0,0,0,6,13,2,1980-01-06T03:32:19,1633358980.7845168,2021-10-04T17:49:40
315966764,103900,1963174,1963174,1963174,9811,0,0,0,0,0,21,13,2,1980-01-06T03:32:44,1633359005.6043398,2021-10-04T17:50:05
315966789,103900,1988174,1988174,1988174,9936,0,0,0,0,0,36,13,2,1980-01-06T03:33:09,1633359031.173424,2021-10-04T17:50:31
315966814,234800,2013174,2013174,2013174,10061,0,0,0,0,0,53,13,2,1980-01-06T03:33:34,1633359053.7012649,2021-10-04T17:50:53
315966839,234800,2038174,2038174,2038174,10186,0,0,0,0,0,68,13,2,1980-01-06T03:33:59,1633359079.1103568,2021-10-04T17:51:19
315966864,234800,2063174,2063174,2063174,10311,0,0,0,0,0,83,13,2,1980-01-06T03:34:24,1633359103.9601529,2021-10-04T17:51:43
315966889,234800,2088174,2088174,2088174,10436,0,0,0,0,0,100,13,2,1980-01-06T03:34:49,1633359130.0105278,2021-10-04T17:52:10
315966914,234800,2113174,2113174,2113174,10561,0,0,0,0,0,115,13,2,1980-01-06T03:35:14,1633359155.4396079,2021-10-04T17:52:35
315966939,234800,2138174,2138174,2138174,10686,0,0,0,0,0,130,13,2,1980-01-06T03:35:39,1633359180.9278798,2021-10-04T17:53:00
315966964,234800,2163174,2163174,2163174,10811,0,0,0,0,0,147,13,2,1980-01-06T03:36:04,1633359206.2367399,2021-10-04T17:53:26
315966989,234800,2188174,2188174,2188174,10936,0,0,0,0,0,162,13,2,1980-01-06T03:36:29,1633359228.765436,2021-10-04T17:53:48
315967014,450600,2213174,2213174,2213174,11061,0,0,0,0,0,177,13,2,1980-01-06T03:36:54,1633359254.095008,2021-10-04T17:54:14
315967039,450600,2238174,2238174,2238174,11186,0,0,0,0,0,194,13,2,1980-01-06T03:37:19,1633359278.9935448,2021-10-04T17:54:38
315967064,450600,2263174,2263174,2263174,11311,0,0,0,0,0,209,13,2,1980-01-06T03:37:44,1633359304.342865,2021-10-04T17:55:04
315967089,450600,2288174,2288174,2288174,11436,0,0,0,0,0,224,13,2,1980-01-06T03:38:09,1633359329.692404,2021-10-04T17:55:29
315967114,566300,2313174,2313174,2313174,11561,0,0,0,0,0,241,13,2,1980-01-06T03:38:34,1633359354.451388,2021-10-04T17:55:54
315967139,566300,2338174,2338174,2338174,11686,0,0,0,0,0,0,13,2,1980-01-06T03:38:59,1633359379.770768,2021-10-04T17:56:19
315967164,566300,2363174,2363174,2363174,11811,0,0,0,0,0,15,13,2,1980-01-06T03:39:24,1633359404.520344,2021-10-04T17:56:44
315967189,566300,2388174,2388174,2388174,11936,0,0,0,0,0,32,13,2,1980-01-06T03:39:49,1633359429.951781,2021-10-04T17:57:09
315967214,693400,2413174,2413174,2413174,12061,0,0,0,0,0,47,13,2,1980-01-06T03:40:14,1633359454.809265,2021-10-04T17:57:34
315967239,693400,2438174,2438174,2438174,12186,0,0,0,0,0,62,13,2,1980-01-06T03:40:39,1633359480.288657,2021-10-04T17:58:00
315967264,693400,2463174,2463174,2463174,12311,0,0,0,0,0,79,13,2,1980-01-06T03:41:04,1633359505.027824,2021-10-04T17:58:25
315967289,693400,2488174,2488174,2488174,12436,0,0,0,0,0,94,13,2,1980-01-06T03:41:29,1633359530.3380358,2021-10-04T17:58:50
315967314,693400,2513174,2513174,2513174,12561,0,0,0,0,0,109,13,2,1980-01-06T03:41:54,1633359555.736665,2021-10-04T17:59:15
315967339,693400,2538174,2538174,2538174,12686,0,0,0,0,0,126,13,2,1980-01-06T03:42:19,1633359580.5969288,2021-10-04T17:59:40
315967364,693400,2563174,2563174,2563174,12811,0,0,0,0,0,141,13,2,1980-01-06T03:42:44,1633359605.976692,2021-10-04T18:00:05
315967389,693400,2588174,2588174,2588174,12936,0,0,0,0,0,156,13,2,1980-01-06T03:43:09,1633359628.495297,2021-10-04T18:00:28
315967414,933700,2613174,2613174,2613174,13061,0,0,0,0,0,173,13,2,1980-01-06T03:43:34,1633359653.815037,2021-10-04T18:00:53
315967439,933700,2638174,2638174,2638174,13186,0,0,0,0,0,188,13,2,1980-01-06T03:43:59,1633359679.114264,2021-10-04T18:01:19
315967464,933700,2663174,2663174,2663174,13311,0,0,0,0,0,203,13,2,1980-01-06T03:44:24,1633359703.945708,2021-10-04T18:01:43
315967489,933700,2688174,2688174,2688174,13436,0,0,0,0,0,220,13,2,1980-01-06T03:44:49,1633359729.2235599,2021-10-04T18:02:09
315967515,51200,2713174,2713174,2713174,13561,0,0,0,0,0,235,13,2,1980-01-06T03:45:15,1633359754.553408,2021-10-04T18:02:34
315967540,51200,2738174,2738174,2738174,13686,0,0,0,0,0,250,13,2,1980-01-06T03:45:40,1633359779.3923519,2021-10-04T18:02:59
315967565,51200,2763174,2763174,2763174,13811,0,0,0,0,0,11,13,2,1980-01-06T03:46:05,1633359804.74202,2021-10-04T18:03:24
315967590,51200,2788174,2788174,2788174,13936,0,0,0,0,0,26,13,2,1980-01-06T03:46:30,1633359829.531664,2021-10-04T18:03:49
315967615,51200,2813174,2813174,2813174,14061,0,0,0,0,0,41,13,2,1980-01-06T03:46:55,1633359854.811153,2021-10-04T18:04:14
315967640,51200,2838174,2838174,2838174,14186,0,0,0,0,0,58,13,2,1980-01-06T03:47:20,1633359880.04108,2021-10-04T18:04:40
315967665,51200,2863174,2863174,2863174,14311,0,0,0,0,0,73,13,2,1980-01-06T03:47:45,1633359904.810972,2021-10-04T18:05:04
315967690,51200,2888174,2888174,2888174,14436,0,0,0,0,0,88,13,2,1980-01-06T03:48:10,1633359930.079865,2021-10-04T18:05:30
315967715,51200,2913174,2913174,2913174,14561,0,0,0,0,0,105,13,2,1980-01-06T03:48:35,1633359955.399852,2021-10-04T18:05:55
315967740,51200,2938174,2938174,2938174,14686,0,0,0,0,0,120,13,2,1980-01-06T03:49:00,1633359980.219645,2021-10-04T18:06:20
315967765,51200,2963174,2963174,2963174,14811,0,0,0,0,0,135,13,2,1980-01-06T03:49:25,1633360005.699048,2021-10-04T18:06:45
315967790,51200,2988174,2988174,2988174,14936,0,0,0,0,0,152,13,2,1980-01-06T03:49:50,1633360030.489461,2021-10-04T18:07:10
315967815,317600,3013174,3013174,3013174,15061,0,0,0,0,0,167,13,2,1980-01-06T03:50:15,1633360055.788545,2021-10-04T18:07:35
315967840,317600,3038174,3038174,3038174,15186,0,0,0,0,0,182,13,2,1980-01-06T03:50:40,1633360081.109005,2021-10-04T18:08:01
315967865,317600,3063174,3063174,3063174,15311,0,0,0,0,0,199,13,2,1980-01-06T03:51:05,1633360103.727664,2021-10-04T18:08:23
315967890,317600,3088174,3088174,3088174,15436,0,0,0,0,0,214,13,2,1980-01-06T03:51:30,1633360128.997421,2021-10-04T18:08:48
315967915,317600,3113174,3113174,3113174,15561,0,0,0,0,0,229,13,2,1980-01-06T03:51:55,1633360154.3667128,2021-10-04T18:09:14
315967940,317600,3138174,3138174,3138174,15686,0,0,0,0,0,246,13,2,1980-01-06T03:52:20,1633360179.0767329,2021-10-04T18:09:39
315967965,317600,3163174,3163174,3163174,15811,0,0,0,0,0,5,13,2,1980-01-06T03:52:45,1633360204.3361409,2021-10-04T18:10:04
315967990,317600,3188174,3188174,3188174,15936,0,0,0,0,0,20,13,2,1980-01-06T03:53:10,1633360229.0663319,2021-10-04T18:10:29
315968015,431200,3213174,3213174,3213174,16061,0,0,0,0,0,37,13,2,1980-01-06T03:53:35,1633360254.305728,2021-10-04T18:10:54
315968040,431200,3238174,3238174,3238174,16186,0,0,0,0,0,52,13,2,1980-01-06T03:54:00,1633360279.6852689,2021-10-04T18:11:19
315968065,431200,3263174,3263174,3263174,16311,0,0,0,0,0,67,13,2,1980-01-06T03:54:25,1633360304.544585,2021-10-04T18:11:44
315968090,431200,3288174,3288174,3288174,16436,0,0,0,0,0,84,13,2,1980-01-06T03:54:50,1633360329.804653,2021-10-04T18:12:09
315968115,561100,3313174,3313174,3313174,16561,0,0,0,0,0,99,13,2,1980-01-06T03:55:15,1633360355.2041008,2021-10-04T18:12:35
315968140,561100,3338174,3338174,3338174,16686,0,0,0,0,0,114,13,2,1980-01-06T03:55:40,1633360379.9839969,2021-10-04T18:12:59
315968165,561100,3363174,3363174,3363174,16811,0,0,0,0,0,131,13,2,1980-01-06T03:56:05,1633360406.084409,2021-10-04T18:13:26
315968190,561100,3388174,3388174,3388174,16936,0,0,0,0,0,146,13,2,1980-01-06T03:56:30,1633360428.58322,2021-10-04T18:13:48
315968215,561100,3413174,3413174,3413174,17061,0,0,0,0,0,161,13,2,1980-01-06T03:56:55,1633360453.843149,2021-10-04T18:14:13
315968240,561100,3438174,3438174,3438174,17186,0,0,0,0,0,178,13,2,1980-01-06T03:57:20,1633360479.142773,2021-10-04T18:14:39
315968265,561100,3463174,3463174,3463174,17311,0,0,0,0,0,193,13,2,1980-01-06T03:57:45,1633360503.7725198,2021-10-04T18:15:03
315968290,561100,3488174,3488174,3488174,17436,0,0,0,0,0,208,13,2,1980-01-06T03:58:10,1633360529.0523,2021-10-04T18:15:29
315968315,780400,3513174,3513174,3513174,17561,0,0,0,0,0,225,13,2,1980-01-06T03:58:35,1633360554.351665,2021-10-04T18:15:54
315968340,780400,3538174,3538174,3538174,17686,0,0,0,0,0,240,13,2,1980-01-06T03:59:00,1633360579.641388,2021-10-04T18:16:19
315968365,780400,3563174,3563174,3563174,17811,0,0,0,0,0,255,13,2,1980-01-06T03:59:25,1633360604.331285,2021-10-04T18:16:44
315968390,780400,3588174,3588174,3588174,17936,0,0,0,0,0,16,13,2,1980-01-06T03:59:50,1633360629.6508849,2021-10-04T18:17:09
315968415,957400,3613174,3613174,3613174,18061,0,0,0,0,0,31,13,2,1980-01-06T04:00:15,1633360654.4606879,2021-10-04T18:17:34
315968440,957400,3638174,3638174,3638174,18186,0,0,0,0,0,46,13,2,1980-01-06T04:00:40,1633360679.659965,2021-10-04T18:17:59
315968465,957400,3663174,3663174,3663174,18311,0,0,0,0,0,63,13,2,1980-01-06T04:01:05,1633360704.8896759,2021-10-04T18:18:24
315968490,957400,3688174,3688174,3688174,18436,0,0,0,0,0,78,13,2,1980-01-06T04:01:30,1633360730.239632,2021-10-04T18:18:50
315968516,106100,3713174,3713174,3713174,18561,0,0,0,0,0,93,13,2,1980-01-06T04:01:56,1633360754.859061,2021-10-04T18:19:14
315968541,106100,3738174,3738174,3738174,18686,0,0,0,0,0,110,13,2,1980-01-06T04:02:21,1633360780.0792248,2021-10-04T18:19:40
315968566,106100,3763174,3763174,3763174,18811,0,0,0,0,0,125,13,2,1980-01-06T04:02:46,1633360805.328449,2021-10-04T18:20:05
315968591,106100,3788174,3788174,3788174,18936,0,0,0,0,0,140,13,2,1980-01-06T04:03:11,1633360829.968493,2021-10-04T18:20:29
315968616,106100,3813174,3813174,3813174,19061,0,0,0,0,0,157,13,2,1980-01-06T04:03:36,1633360855.318444,2021-10-04T18:20:55
315968641,106100,3838174,3838174,3838174,19186,0,0,0,0,0,172,13,2,1980-01-06T04:04:01,1633360880.777693,2021-10-04T18:21:20
315968666,106100,3863174,3863174,3863174,19311,0,0,0,0,0,187,13,2,1980-01-06T04:04:26,1633360905.6178079,2021-10-04T18:21:45
315968691,106100,3888174,3888174,3888174,19436,0,0,0,0,0,204,13,2,1980-01-06T04:04:51,1633360931.0979998,2021-10-04T18:22:11
315968716,106100,3913174,3913174,3913174,19561,0,0,0,0,0,219,13,2,1980-01-06T04:05:16,1633360953.767412,2021-10-04T18:22:33
315968741,106100,3938174,3938174,3938174,19686,0,0,0,0,0,234,13,2,1980-01-06T04:05:41,1633360979.216228,2021-10-04T18:22:59
315968766,106100,3963174,3963174,3963174,19811,0,0,0,0,0,251,13,2,1980-01-06T04:06:06,1633361004.166244,2021-10-04T18:23:24
315968791,106100,3988174,3988174,3988174,19936,0,0,0,0,0,10,13,2,1980-01-06T04:06:31,1633361029.6568968,2021-10-04T18:23:49
315968816,261600,4013174,4013174,4013174,20061,0,0,0,0,0,25,13,2,1980-01-06T04:06:56,1633361054.4756238,2021-10-04T18:24:14
315968841,261600,4038174,4038174,4038174,20186,0,0,0,0,0,42,13,2,1980-01-06T04:07:21,1633361079.5251958,2021-10-04T18:24:39
315968866,261600,4063174,4063174,4063174,20311,0,0,0,0,0,57,13,2,1980-01-06T04:07:46,1633361105.1149929,2021-10-04T18:25:05
315968891,261600,4088174,4088174,4088174,20436,0,0,0,0,0,72,13,2,1980-01-06T04:08:11,1633361130.106068,2021-10-04T18:25:30
315968916,261600,4113174,4113174,4113174,20561,0,0,0,0,0,89,13,2,1980-01-06T04:08:36,1633361155.075604,2021-10-04T18:25:55
315968941,261600,4138174,4138174,4138174,20686,0,0,0,0,0,104,13,2,1980-01-06T04:09:01,1633361180.6463518,2021-10-04T18:26:20
315968966,261600,4163174,4163174,4163174,20811,0,0,0,0,0,119,13,2,1980-01-06T04:09:26,1633361205.645632,2021-10-04T18:26:45
315968991,261600,4188174,4188174,4188174,20936,0,0,0,0,0,136,13,2,1980-01-06T04:09:51,1633361231.265889,2021-10-04T18:27:11
315969016,261600,4213174,4213174,4213174,21061,0,0,0,0,0,151,13,2,1980-01-06T04:10:16,1633361253.844333,2021-10-04T18:27:33
