time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965168,863000,369711,12.579657554626465,3.281644582748413,0.0,112,12,0,1980-01-06T03:06:08,1633357412.225973,2021-10-04T17:23:32
315965178,789000,379733,11.88101863861084,3.309224843978882,0.0,122,12,0,1980-01-06T03:06:18,1633357420.30592,2021-10-04T17:23:40
315965187,751000,388749,11.77283000946045,3.2863190174102783,0.0,131,12,0,1980-01-06T03:06:27,1633357430.896481,2021-10-04T17:23:50
315965195,762000,396770,11.489229202270508,3.2858574390411377,0.0,139,12,0,1980-01-06T03:06:35,1633357438.276541,2021-10-04T17:23:58
315965206,26000,406795,11.34529972076416,3.2913596630096436,0.0,149,12,0,1980-01-06T03:06:46,1633357448.956089,2021-10-04T17:24:08
315965215,953000,416815,10.968840599060059,3.2848472595214844,0.0,159,12,0,1980-01-06T03:06:55,1633357457.536628,2021-10-04T17:24:17
315965224,920000,425837,10.438799858093262,3.289729118347168,0.0,168,12,0,1980-01-06T03:07:04,1633357467.5466769,2021-10-04T17:24:27
315965233,882000,434855,10.317978858947754,3.286187171936035,0.0,177,12,0,1980-01-06T03:07:13,1633357475.566457,2021-10-04T17:24:35
315965243,144000,443876,9.629984855651855,3.2902579307556152,0.0,186,12,0,1980-01-06T03:07:23,1633357486.236845,2021-10-04T17:24:46
315965252,108000,452898,9.20080852508545,3.284825086593628,0.0,195,12,0,1980-01-06T03:07:32,1633357494.216477,2021-10-04T17:24:54
315965270,996000,471943,8.81140422821045,3.283837080001831,0.0,214,12,0,1980-01-06T03:07:50,1633357512.9476209,2021-10-04T17:25:12
315965279,959000,480963,8.708353996276855,3.2782511711120605,0.0,223,12,0,1980-01-06T03:07:59,1633357522.936616,2021-10-04T17:25:22
315965289,217000,489985,8.890238761901855,3.285308361053467,0.0,232,12,0,1980-01-06T03:08:09,1633357530.90652,2021-10-04T17:25:30
315965298,240000,499069,8.949655532836914,3.281184434890747,0.0,241,12,0,1980-01-06T03:08:18,1633357541.606745,2021-10-04T17:25:41
315965306,272000,507085,9.002458572387695,3.2828280925750732,0.0,249,12,0,1980-01-06T03:08:26,1633357549.588213,2021-10-04T17:25:49
315965311,88000,512097,9.055317878723145,3.280330181121826,0.0,254,12,0,1980-01-06T03:08:31,1633357557.6465678,2021-10-04T17:25:57
315965326,163000,527128,8.906789779663086,3.3057961463928223,0.0,13,12,0,1980-01-06T03:08:46,1633357568.266705,2021-10-04T17:26:08
315965333,203000,534146,8.958484649658203,3.293830633163452,0.0,20,12,0,1980-01-06T03:08:53,1633357576.236924,2021-10-04T17:26:16
315965343,131000,544170,9.010066986083984,3.2848472595214844,0.0,30,12,0,1980-01-06T03:09:03,1633357586.3865168,2021-10-04T17:26:26
315965353,353000,554194,9.05724811553955,3.2763712406158447,0.0,40,12,0,1980-01-06T03:09:13,1633357594.9767609,2021-10-04T17:26:34
315965361,345000,562204,8.974041938781738,3.2770485877990723,0.0,48,12,0,1980-01-06T03:09:21,1633357604.49664,2021-10-04T17:26:44
315965370,307000,571225,8.849984169006348,3.2939188480377197,0.0,57,12,0,1980-01-06T03:09:30,1633357613.126853,2021-10-04T17:26:53
315965380,233000,581248,8.731660842895508,3.288738250732422,0.0,67,12,0,1980-01-06T03:09:40,1633357623.2373998,2021-10-04T17:27:03
315965389,198000,590270,8.520081520080566,3.2898170948028564,0.0,76,12,0,1980-01-06T03:09:49,1633357631.216616,2021-10-04T17:27:11
315965399,421000,600293,8.356962203979492,3.2949347496032715,0.0,86,12,0,1980-01-06T03:09:59,1633357641.927316,2021-10-04T17:27:21
315965409,536000,610317,8.282272338867188,3.2765023708343506,0.0,96,12,0,1980-01-06T03:10:09,1633357650.516636,2021-10-04T17:27:30
315965426,499000,627355,7.9038825035095215,3.2845840454101562,0.0,113,12,0,1980-01-06T03:10:26,1633357668.617177,2021-10-04T17:27:48
315965436,716000,637379,7.867374897003174,3.2851548194885254,0.0,123,12,0,1980-01-06T03:10:36,1633357679.256856,2021-10-04T17:27:59
315965444,716000,645397,7.969431400299072,3.2897069454193115,0.0,131,12,0,1980-01-06T03:10:44,1633357686.61686,2021-10-04T17:28:06
315965454,642000,655421,7.8196821212768555,3.2822580337524414,0.0,141,12,0,1980-01-06T03:10:54,1633357697.319661,2021-10-04T17:28:17
315965464,791000,665444,7.327540397644043,3.286736488342285,0.0,151,12,0,1980-01-06T03:11:04,1633357705.866864,2021-10-04T17:28:25
315965471,535000,672461,7.177024841308594,3.307309150695801,0.0,158,12,0,1980-01-06T03:11:11,1633357713.2667398,2021-10-04T17:28:33
315965481,747000,682485,7.018418312072754,3.2898831367492676,0.0,168,12,0,1980-01-06T03:11:21,1633357723.937144,2021-10-04T17:28:43
315965491,664000,692500,6.928086280822754,3.2816007137298584,0.0,178,12,0,1980-01-06T03:11:31,1633357734.60702,2021-10-04T17:28:54
315965500,625000,701520,6.904722690582275,3.2893548011779785,0.0,187,12,0,1980-01-06T03:11:40,1633357742.5968769,2021-10-04T17:29:02
315965509,637000,710538,6.4613237380981445,3.278754234313965,0.0,196,12,0,1980-01-06T03:11:49,1633357750.6272209,2021-10-04T17:29:10
315965519,845000,720557,6.096872806549072,3.2898170948028564,0.0,206,12,0,1980-01-06T03:11:59,1633357761.3273199,2021-10-04T17:29:21
315965527,843000,728576,6.286394119262695,3.2755415439605713,0.0,214,12,0,1980-01-06T03:12:07,1633357769.3076198,2021-10-04T17:29:29
315965536,803000,737593,6.134118556976318,3.2840569019317627,0.0,223,12,0,1980-01-06T03:12:16,1633357779.467201,2021-10-04T17:29:39
315965545,761000,746611,5.878395080566406,3.2800233364105225,0.0,232,12,0,1980-01-06T03:12:25,1633357788.0671809,2021-10-04T17:29:48
315965554,723000,755633,5.59635591506958,3.283245086669922,0.0,241,12,0,1980-01-06T03:12:34,1633357797.627512,2021-10-04T17:29:57
315965564,933000,765653,5.672664165496826,3.2839250564575195,0.0,251,12,0,1980-01-06T03:12:44,1633357806.238816,2021-10-04T17:30:06
315965574,855000,775674,5.443171977996826,3.288210153579712,0.0,5,12,0,1980-01-06T03:12:54,1633357816.986912,2021-10-04T17:30:16
315965583,819000,784697,5.192814350128174,3.2761964797973633,0.0,14,12,0,1980-01-06T03:13:03,1633357825.0374439,2021-10-04T17:30:25
315965592,780000,793718,5.193353652954102,3.275672674179077,0.0,23,12,0,1980-01-06T03:13:12,1633357835.276885,2021-10-04T17:30:35
315965602,703000,803739,4.887496471405029,3.2819292545318604,0.0,33,12,0,1980-01-06T03:13:22,1633357843.898977,2021-10-04T17:30:43
315965611,987000,812758,4.1748046875,3.283442735671997,0.0,42,12,0,1980-01-06T03:13:31,1633357853.9573848,2021-10-04T17:30:53
315965620,950000,821780,3.5203943252563477,3.301753520965576,0.0,51,12,0,1980-01-06T03:13:40,1633357861.986889,2021-10-04T17:31:01
315965629,889000,830794,2.792003631591797,3.2925727367401123,0.0,60,12,0,1980-01-06T03:13:49,1633357872.686944,2021-10-04T17:31:12
315965638,876000,839815,2.1142578125,3.2862532138824463,0.0,69,12,0,1980-01-06T03:13:58,1633357880.757053,2021-10-04T17:31:20
315965647,880000,848838,2.3618619441986084,3.2764804363250732,0.0,78,12,0,1980-01-06T03:14:07,1633357891.396941,2021-10-04T17:31:31
315965657,839000,858854,2.2752487659454346,3.29195499420166,0.0,88,12,0,1980-01-06T03:14:17,1633357899.366793,2021-10-04T17:31:39
315965666,838000,867874,2.3963820934295654,3.2769174575805664,0.0,97,12,0,1980-01-06T03:14:26,1633357909.517549,2021-10-04T17:31:49
315965676,807000,877899,2.258527994155884,3.2847812175750732,0.0,107,12,0,1980-01-06T03:14:36,1633357918.107748,2021-10-04T17:31:58
315965684,842000,885919,1.9952250719070435,3.281512975692749,0.0,115,12,0,1980-01-06T03:14:44,1633357928.1992319,2021-10-04T17:32:08
315965693,840000,894937,2.0399651527404785,3.276240348815918,0.0,124,12,0,1980-01-06T03:14:53,1633357936.1770809,2021-10-04T17:32:16
315965703,803000,904956,1.5867153406143188,3.276764392852783,0.0,134,12,0,1980-01-06T03:15:03,1633357946.8779159,2021-10-04T17:32:26
315965712,804000,913973,1.4263774156570435,3.2842323780059814,0.0,143,12,0,1980-01-06T03:15:12,1633357955.5074399,2021-10-04T17:32:35
315965721,801000,922989,1.3228731155395508,3.275956392288208,0.0,152,12,0,1980-01-06T03:15:21,1633357965.657692,2021-10-04T17:32:45
315965732,132000,933070,0.932673990726471,3.2790822982788086,0.0,162,12,0,1980-01-06T03:15:32,1633357973.688901,2021-10-04T17:32:53
315965741,131000,942088,0.6365541219711304,3.2804176807403564,0.0,171,12,0,1980-01-06T03:15:41,1633357981.75688,2021-10-04T17:33:01
315965750,124000,951101,0.4410712718963623,3.2899935245513916,0.0,180,12,0,1980-01-06T03:15:50,1633357992.4492688,2021-10-04T17:33:12
315965759,117000,960112,0.09033203125,3.3071532249450684,0.0,189,12,0,1980-01-06T03:15:59,1633358000.527173,2021-10-04T17:33:20
315965768,116000,969127,-0.5094590187072754,3.283837080001831,0.0,198,12,0,1980-01-06T03:16:08,1633358011.216908,2021-10-04T17:33:31
315965778,76000,979140,-0.9123478531837463,3.275454044342041,0.0,208,12,0,1980-01-06T03:16:18,1633358021.8373039,2021-10-04T17:33:41
315965787,69000,988149,-1.4767100811004639,3.2818198204040527,0.0,217,12,0,1980-01-06T03:16:27,1633358029.82722,2021-10-04T17:33:49
315965796,67000,997165,-1.8464412689208984,3.2916243076324463,0.0,226,12,0,1980-01-06T03:16:36,1633358037.7970319,2021-10-04T17:33:57
315965806,51000,1007177,-2.0445358753204346,3.286055088043213,0.0,236,12,0,1980-01-06T03:16:46,1633358047.9072158,2021-10-04T17:34:07
315965815,40000,1016187,-2.007801055908203,3.275825262069702,0.0,245,12,0,1980-01-06T03:16:55,1633358055.9771168,2021-10-04T17:34:15
315965824,999000,1026200,-2.331571340560913,3.281644582748413,0.0,255,12,0,1980-01-06T03:17:04,1633358066.7383208,2021-10-04T17:34:26
315965833,992000,1035212,-2.472292900085449,3.2756507396698,0.0,8,12,0,1980-01-06T03:17:13,1633358074.8188598,2021-10-04T17:34:34
315965842,985000,1044223,-2.786921977996826,3.2903459072113037,0.0,17,12,0,1980-01-06T03:17:22,1633358085.506712,2021-10-04T17:34:45
315965851,981000,1053236,-2.80245041847229,3.2837276458740234,0.0,26,12,0,1980-01-06T03:17:31,1633358093.5167959,2021-10-04T17:34:53
315965862,55000,1063248,-3.0272018909454346,3.2830913066864014,0.0,36,12,0,1980-01-06T03:17:42,1633358104.206773,2021-10-04T17:35:04
315965870,72000,1071258,-3.286700487136841,3.2857255935668945,0.0,44,12,0,1980-01-06T03:17:50,1633358111.6367278,2021-10-04T17:35:11
315965880,33000,1081270,-3.8573367595672607,3.2919771671295166,0.0,54,12,0,1980-01-06T03:18:00,1633358124.25682,2021-10-04T17:35:24
315965891,929000,1093285,-4.172845840454102,3.2927048206329346,0.0,66,12,0,1980-01-06T03:18:11,1633358132.9469879,2021-10-04T17:35:32
315965899,950000,1101294,-4.331253528594971,3.3133304119110107,0.0,74,12,0,1980-01-06T03:18:19,1633358142.5174038,2021-10-04T17:35:42
315965910,159000,1111309,-4.750465393066406,3.302863121032715,0.0,84,12,0,1980-01-06T03:18:30,1633358151.186765,2021-10-04T17:35:51
315965919,152000,1120319,-5.0303754806518555,3.2811403274536133,0.0,93,12,0,1980-01-06T03:18:39,1633358162.00666,2021-10-04T17:36:02
315965928,151000,1129334,-5.2415289878845215,3.2892887592315674,0.0,102,12,0,1980-01-06T03:18:48,1633358169.436781,2021-10-04T17:36:09
315965937,142000,1138345,-5.505002021789551,3.2858574390411377,0.0,111,12,0,1980-01-06T03:18:57,1633358182.1679878,2021-10-04T17:36:22
315965949,314000,1150362,-6.097837924957275,3.3014211654663086,0.0,123,12,0,1980-01-06T03:19:09,1633358190.857041,2021-10-04T17:36:30
315965958,342000,1159375,-7.096458435058594,3.3095145225524902,0.0,132,12,0,1980-01-06T03:19:18,1633358201.019008,2021-10-04T17:36:41
315965967,76000,1168387,-7.146762371063232,3.2993593215942383,0.0,141,12,0,1980-01-06T03:19:27,1633358209.6266809,2021-10-04T17:36:49
315965977,364000,1178400,-7.380967140197754,3.2824556827545166,0.0,151,12,0,1980-01-06T03:19:37,1633358219.756757,2021-10-04T17:36:59
315965986,103000,1187413,-7.7748284339904785,3.29036808013916,0.0,160,12,0,1980-01-06T03:19:46,1633358229.727077,2021-10-04T17:37:09
315965997,358000,1198427,-8.175333023071289,3.2935879230499268,0.0,171,12,0,1980-01-06T03:19:57,1633358240.4484558,2021-10-04T17:37:20
315966007,359000,1208440,-8.465888023376465,3.3068418502807617,0.0,181,12,0,1980-01-06T03:20:07,1633358248.4765089,2021-10-04T17:37:28
315966016,391000,1217457,-9.000244140625,3.2776825428009033,0.0,190,12,0,1980-01-06T03:20:16,1633358256.5871248,2021-10-04T17:37:36
315966025,145000,1226474,-9.158026695251465,3.290874719619751,0.0,199,12,0,1980-01-06T03:20:25,1633358267.3363879,2021-10-04T17:37:47
315966037,368000,1238496,-9.899334907531738,3.3136208057403564,0.0,211,12,0,1980-01-06T03:20:37,1633358280.037164,2021-10-04T17:38:00
315966046,394000,1247511,-9.968006134033203,3.31112003326416,0.0,220,12,0,1980-01-06T03:20:46,1633358288.157996,2021-10-04T17:38:08
315966055,152000,1256525,-9.995457649230957,3.30029034614563,0.0,229,12,0,1980-01-06T03:20:55,1633358298.986548,2021-10-04T17:38:18
315966065,257000,1266543,-10.18196964263916,3.2990715503692627,0.0,239,12,0,1980-01-06T03:21:05,1633358307.106549,2021-10-04T17:38:27
315966074,297000,1275555,-10.423754692077637,3.2949790954589844,0.0,248,12,0,1980-01-06T03:21:14,1633358315.14658,2021-10-04T17:38:35
315966083,321000,1284571,-10.405982971191406,3.2917566299438477,0.0,1,12,0,1980-01-06T03:21:23,1633358325.3967369,2021-10-04T17:38:45
315966093,321000,1294587,-11.286365509033203,3.29058837890625,0.0,11,12,0,1980-01-06T03:21:33,1633358334.096508,2021-10-04T17:38:54
315966102,374000,1303599,-11.764455795288086,3.280592679977417,0.0,20,12,0,1980-01-06T03:21:42,1633358344.2966518,2021-10-04T17:39:04
315966111,151000,1312615,-12.119623184204102,3.291734457015991,0.0,29,12,0,1980-01-06T03:21:51,1633358352.3968039,2021-10-04T17:39:12
315966120,360000,1321627,-12.665362358093262,3.287550210952759,0.0,38,12,0,1980-01-06T03:22:00,1633358363.177964,2021-10-04T17:39:23
315966130,388000,1331643,-12.66646957397461,3.293323040008545,0.0,48,12,0,1980-01-06T03:22:10,1633358371.146016,2021-10-04T17:39:31
315966140,153000,1341662,-13.218000411987305,3.2922418117523193,0.0,58,12,0,1980-01-06T03:22:20,1633358381.9759889,2021-10-04T17:39:41
315966150,182000,1351682,-13.535042762756348,3.2764368057250977,0.0,68,12,0,1980-01-06T03:22:30,1633358390.627928,2021-10-04T17:39:50
315966158,252000,1359692,-14.308032035827637,3.28317928314209,0.0,76,12,0,1980-01-06T03:22:38,1633358400.9697049,2021-10-04T17:40:00
315966168,268000,1369701,-14.657238006591797,3.2974555492401123,0.0,86,12,0,1980-01-06T03:22:48,1633358408.8961,2021-10-04T17:40:08
315966177,335000,1378712,-14.989553451538086,3.303840398788452,0.0,95,12,0,1980-01-06T03:22:57,1633358419.076156,2021-10-04T17:40:19
315966186,135000,1387724,-14.951029777526855,3.2959957122802734,0.0,104,12,0,1980-01-06T03:23:06,1633358427.156044,2021-10-04T17:40:27
315966195,204000,1396738,-15.259442329406738,3.2909188270568848,0.0,113,12,0,1980-01-06T03:23:15,1633358437.9665399,2021-10-04T17:40:37
315966205,370000,1406748,-15.339015007019043,3.287814140319824,0.0,123,12,0,1980-01-06T03:23:25,1633358446.6958199,2021-10-04T17:40:46
315966214,427000,1415760,-16.01959991455078,3.287066698074341,0.0,132,12,0,1980-01-06T03:23:34,1633358456.316412,2021-10-04T17:40:56
315966224,475000,1425777,-16.44014549255371,3.292329788208008,0.0,142,12,0,1980-01-06T03:23:44,1633358465.578193,2021-10-04T17:41:05
315966233,538000,1434790,-17.01770782470703,3.2764804363250732,0.0,151,12,0,1980-01-06T03:23:53,1633358476.4359438,2021-10-04T17:41:16
315966242,365000,1443805,-17.81954002380371,3.294360637664795,0.0,160,12,0,1980-01-06T03:24:02,1633358483.95606,2021-10-04T17:41:23
315966252,436000,1453821,-18.494049072265625,3.2786448001861572,0.0,170,12,0,1980-01-06T03:24:12,1633358494.865965,2021-10-04T17:41:34
315966261,529000,1462834,-18.801240921020508,3.292506694793701,0.0,179,12,0,1980-01-06T03:24:21,1633358502.925861,2021-10-04T17:41:42
315966271,358000,1472850,-19.531391143798828,3.2784039974212646,0.0,189,12,0,1980-01-06T03:24:31,1633358513.1967928,2021-10-04T17:41:53
315966280,448000,1481864,-19.626379013061523,3.3021531105041504,0.0,198,12,0,1980-01-06T03:24:40,1633358521.296296,2021-10-04T17:42:01
315966290,534000,1491880,-19.96885871887207,3.306663990020752,0.0,208,12,0,1980-01-06T03:24:50,1633358532.296424,2021-10-04T17:42:12
315966298,405000,1499892,-20.16417121887207,3.3114547729492188,0.0,216,12,0,1980-01-06T03:24:58,1633358540.336045,2021-10-04T17:42:20
315966308,509000,1509907,-20.915924072265625,3.300201416015625,0.0,226,12,0,1980-01-06T03:25:08,1633358548.495904,2021-10-04T17:42:28
315966318,361000,1519922,-21.557758331298828,3.3073537349700928,0.0,236,12,0,1980-01-06T03:25:18,1633358559.37724,2021-10-04T17:42:39
315966326,494000,1527934,-21.812063217163086,3.301443338394165,0.0,244,12,0,1980-01-06T03:25:26,1633358566.9059088,2021-10-04T17:42:46
315966335,372000,1536947,-22.018049240112305,3.2941837310791016,0.0,253,12,0,1980-01-06T03:25:35,1633358577.256217,2021-10-04T17:42:57
315966345,477000,1546963,-22.599557876586914,3.300955057144165,0.0,7,12,0,1980-01-06T03:25:45,1633358585.99642,2021-10-04T17:43:05
315966353,374000,1554975,-22.754161834716797,3.2915360927581787,0.0,15,12,0,1980-01-06T03:25:53,1633358595.6469,2021-10-04T17:43:15
315966362,497000,1563990,-22.552518844604492,3.2985622882843018,0.0,24,12,0,1980-01-06T03:26:02,1633358603.6758199,2021-10-04T17:43:23
315966371,450000,1573070,-23.162586212158203,3.2925949096679688,0.0,33,12,0,1980-01-06T03:26:11,1633358611.7591999,2021-10-04T17:43:31
315966379,595000,1581085,-23.24522590637207,3.3000683784484863,0.0,41,12,0,1980-01-06T03:26:19,1633358621.456449,2021-10-04T17:43:41
315966388,492000,1590102,-23.312419891357422,3.29902720451355,0.0,50,12,0,1980-01-06T03:26:28,1633358630.1256728,2021-10-04T17:43:50
315966399,588000,1601119,-23.370729446411133,3.3037736415863037,0.0,61,12,0,1980-01-06T03:26:39,1633358641.0064878,2021-10-04T17:44:01
315966407,789000,1609132,-23.4895076751709,3.320225238800049,0.0,69,12,0,1980-01-06T03:26:47,1633358648.5160449,2021-10-04T17:44:08
315966415,702000,1617146,-24.034849166870117,3.3020198345184326,0.0,77,12,0,1980-01-06T03:26:55,1633358658.806736,2021-10-04T17:44:18
315966425,820000,1627161,-23.77779197692871,3.3091132640838623,0.0,87,12,0,1980-01-06T03:27:05,1633358666.936112,2021-10-04T17:44:26
315966433,735000,1635173,-23.874710083007812,3.3095145225524902,0.0,95,12,0,1980-01-06T03:27:13,1633358675.056113,2021-10-04T17:44:35
315966443,630000,1645189,-24.1987361907959,3.3166401386260986,0.0,105,12,0,1980-01-06T03:27:23,1633358685.42586,2021-10-04T17:44:45
315966452,777000,1654204,-24.568666458129883,3.3117001056671143,0.0,114,12,0,1980-01-06T03:27:32,1633358693.526357,2021-10-04T17:44:53
315966461,689000,1663216,-24.775333404541016,3.3037514686584473,0.0,123,12,0,1980-01-06T03:27:41,1633358703.256837,2021-10-04T17:45:03
315966471,599000,1673232,-25.524250030517578,3.295973300933838,0.0,133,12,0,1980-01-06T03:27:51,1633358711.957676,2021-10-04T17:45:11
315966480,750000,1682247,-26.157907485961914,3.292175531387329,0.0,142,12,0,1980-01-06T03:28:00,1633358722.3066769,2021-10-04T17:45:22
315966488,688000,1690259,-25.84776496887207,3.3064634799957275,0.0,150,12,0,1980-01-06T03:28:08,1633358730.406165,2021-10-04T17:45:30
315966498,616000,1700274,-26.73921775817871,3.2928152084350586,0.0,160,12,0,1980-01-06T03:28:18,1633358738.536285,2021-10-04T17:45:38
315966507,953000,1709287,-26.415817260742188,3.3065524101257324,0.0,169,12,0,1980-01-06T03:28:27,1633358748.82622,2021-10-04T17:45:48
315966515,899000,1717299,-26.67142677307129,3.3095145225524902,0.0,177,12,0,1980-01-06T03:28:35,1633358756.3769848,2021-10-04T17:45:56
315966524,843000,1726314,-27.00149917602539,3.3094921112060547,0.0,186,12,0,1980-01-06T03:28:44,1633358767.255909,2021-10-04T17:46:07
315966534,781000,1736329,-26.988496780395508,3.316707134246826,0.0,196,12,0,1980-01-06T03:28:54,1633358777.2458959,2021-10-04T17:46:17
315966544,939000,1746346,-27.853351593017578,3.308511734008789,0.0,206,12,0,1980-01-06T03:29:04,1633358784.815033,2021-10-04T17:46:24
315966553,891000,1755361,-27.589025497436523,3.308823585510254,0.0,215,12,0,1980-01-06T03:29:13,1633358795.7044199,2021-10-04T17:46:35
315966562,844000,1764377,-27.279563903808594,3.318924903869629,0.0,224,12,0,1980-01-06T03:29:22,1633358803.814076,2021-10-04T17:46:43
315966570,801000,1772390,-27.613525390625,3.301398992538452,0.0,232,12,0,1980-01-06T03:29:30,1633358813.5733008,2021-10-04T17:46:53
315966580,747000,1782407,-27.22412109375,3.3202028274536133,0.0,242,12,0,1980-01-06T03:29:40,1633358822.273445,2021-10-04T17:47:02
315966590,907000,1792424,-27.029687881469727,3.3139779567718506,0.0,252,12,0,1980-01-06T03:29:50,1633358832.6124048,2021-10-04T17:47:12
315966598,860000,1800438,-27.140119552612305,3.292837381362915,0.0,4,12,0,1980-01-06T03:29:58,1633358840.141605,2021-10-04T17:47:20
315966607,803000,1809452,-27.1455135345459,3.299957752227783,0.0,13,12,0,1980-01-06T03:30:07,1633358848.221484,2021-10-04T17:47:28
315966617,741000,1819467,-27.05367660522461,3.294692039489746,0.0,23,12,0,1980-01-06T03:30:17,1633358858.5309439,2021-10-04T17:47:38
315966625,908000,1827480,-26.659587860107422,3.3119232654571533,0.0,31,12,0,1980-01-06T03:30:25,1633358866.7204719,2021-10-04T17:47:46
315966635,845000,1837497,-26.858591079711914,3.305596351623535,0.0,41,12,0,1980-01-06T03:30:35,1633358877.109717,2021-10-04T17:47:57
315966645,782000,1847513,-27.045812606811523,3.2985401153564453,0.0,51,12,0,1980-01-06T03:30:45,1633358885.851353,2021-10-04T17:48:05
315966653,731000,1855525,-26.949462890625,3.3128163814544678,0.0,59,12,0,1980-01-06T03:30:53,1633358895.5898678,2021-10-04T17:48:15
315966662,890000,1864540,-27.237577438354492,3.3232340812683105,0.0,68,12,0,1980-01-06T03:31:02,1633358903.738716,2021-10-04T17:48:23
315966672,835000,1874555,-27.90831184387207,3.30940318107605,0.0,78,12,0,1980-01-06T03:31:12,1633358914.700584,2021-10-04T17:48:34
315966680,794000,1882568,-27.376623153686523,3.3151180744171143,0.0,86,12,0,1980-01-06T03:31:20,1633358922.217296,2021-10-04T17:48:42
315966689,745000,1891579,-27.435955047607422,3.3193955421447754,0.0,95,12,0,1980-01-06T03:31:29,1633358930.3971848,2021-10-04T17:48:50
315966699,694000,1901595,-27.506017684936523,3.314984083175659,0.0,105,12,0,1980-01-06T03:31:39,1633358941.288029,2021-10-04T17:49:01
315966707,906000,1909607,-27.70201301574707,3.3169310092926025,0.0,113,12,0,1980-01-06T03:31:47,1633358948.807052,2021-10-04T17:49:08
315966717,856000,1919622,-27.807361602783203,3.3114101886749268,0.0,123,12,0,1980-01-06T03:31:57,1633358959.156241,2021-10-04T17:49:19
315966726,813000,1928638,-27.96985626220703,3.3102054595947266,0.0,132,12,0,1980-01-06T03:32:06,1633358967.9152079,2021-10-04T17:49:27
315966735,768000,1937650,-27.80656623840332,3.2919328212738037,0.0,141,12,0,1980-01-06T03:32:15,1633358977.364601,2021-10-04T17:49:37
315966746,715000,1948668,-27.842761993408203,3.300600528717041,0.0,152,12,0,1980-01-06T03:32:26,1633358987.704197,2021-10-04T17:49:47
315966756,867000,1958678,-27.619714736938477,3.29008150100708,0.0,162,12,0,1980-01-06T03:32:36,1633358996.4840329,2021-10-04T17:49:56
315966765,810000,1967684,-27.176485061645508,3.2994039058685303,0.0,171,12,0,1980-01-06T03:32:45,1633359006.8033168,2021-10-04T17:50:06
315966774,759000,1976697,-27.131689071655273,3.3055074214935303,0.0,180,12,0,1980-01-06T03:32:54,1633359015.0028489,2021-10-04T17:50:15
315966784,697000,1986707,-27.182872772216797,3.3179609775543213,0.0,190,12,0,1980-01-06T03:33:04,1633359026.022656,2021-10-04T17:50:26
315966792,657000,1994722,-27.145143508911133,3.312995195388794,0.0,198,12,0,1980-01-06T03:33:12,1633359033.582129,2021-10-04T17:50:33
315966801,820000,2003732,-27.671777725219727,3.2976768016815186,0.0,207,12,0,1980-01-06T03:33:21,1633359043.902868,2021-10-04T17:50:43
315966810,772000,2012746,-27.462697982788086,3.3095145225524902,0.0,216,12,0,1980-01-06T03:33:30,1633359051.931344,2021-10-04T17:50:51
315966818,937000,2020755,-27.615171432495117,3.2950453758239746,0.0,224,12,0,1980-01-06T03:33:38,1633359060.0328128,2021-10-04T17:51:00
