time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965843,143800,1043175,1042395,1042395,1042,0,0,0,0,0,80,13,3,1980-01-06T03:17:23,1633358084.916733,2021-10-04T17:34:44
315965868,143800,1068175,1067395,1067395,1067,0,0,0,0,0,122,13,3,1980-01-06T03:17:48,1633358110.4770849,2021-10-04T17:35:10
315965893,143800,1093175,1092395,1092395,1092,0,0,0,0,0,162,13,3,1980-01-06T03:18:13,1633358133.537353,2021-10-04T17:35:33
315965918,415100,1118175,1117395,1117395,1117,0,0,0,0,0,202,13,3,1980-01-06T03:18:38,1633358158.708129,2021-10-04T17:35:58
315965943,415100,1143175,1142395,1142395,1142,0,0,0,0,0,244,13,3,1980-01-06T03:19:03,1633358185.7274048,2021-10-04T17:36:25
315965968,415100,1168175,1167395,1167395,1167,0,0,0,0,0,28,13,3,1980-01-06T03:19:28,1633358209.6266809,2021-10-04T17:36:49
315965993,415100,1193175,1192395,1192395,1192,0,0,0,0,0,68,13,3,1980-01-06T03:19:53,1633358235.398416,2021-10-04T17:37:15
315966018,415100,1218175,1217395,1217395,1217,0,0,0,0,0,110,13,3,1980-01-06T03:20:18,1633358260.486788,2021-10-04T17:37:40
315966043,415100,1243175,1242395,1242395,1242,0,0,0,0,0,150,13,3,1980-01-06T03:20:43,1633358283.626492,2021-10-04T17:38:03
315966068,415100,1268175,1267395,1267395,1267,0,0,0,0,0,190,13,3,1980-01-06T03:21:08,1633358308.879,2021-10-04T17:38:28
315966093,415100,1293175,1292395,1292395,1292,0,0,0,0,0,232,13,3,1980-01-06T03:21:33,1633358334.096508,2021-10-04T17:38:54
315966118,415100,1318175,1317395,1317395,1317,0,0,0,0,0,16,13,3,1980-01-06T03:21:58,1633358359.3061478,2021-10-04T17:39:19
315966143,415100,1343175,1342395,1342395,1342,0,0,0,0,0,56,13,3,1980-01-06T03:22:23,1633358384.336369,2021-10-04T17:39:44
315966168,415100,1368175,1367395,1367395,1367,0,0,0,0,0,98,13,3,1980-01-06T03:22:48,1633358408.8961,2021-10-04T17:40:08
315966193,415100,1393175,1392395,1392395,1392,0,0,0,0,0,138,13,3,1980-01-06T03:23:13,1633358434.036252,2021-10-04T17:40:34
315966218,665200,1418175,1417395,1417395,1417,0,0,0,0,0,178,13,3,1980-01-06T03:23:38,1633358459.2765439,2021-10-04T17:40:59
315966243,665200,1443175,1442395,1442395,1442,0,0,0,0,0,220,13,3,1980-01-06T03:24:03,1633358484.556416,2021-10-04T17:41:24
315966268,665200,1468175,1467395,1467395,1467,0,0,0,0,0,4,13,3,1980-01-06T03:24:28,1633358509.235836,2021-10-04T17:41:49
315966293,664200,1493174,1492395,1492395,1492,0,0,0,0,0,33,13,3,1980-01-06T03:24:53,1633358534.628288,2021-10-04T17:42:14
315966318,664200,1518174,1517395,1517395,1517,0,0,0,0,0,50,13,3,1980-01-06T03:25:18,1633358559.37724,2021-10-04T17:42:39
315966343,664200,1543174,1542395,1542395,1542,0,0,0,0,0,65,13,3,1980-01-06T03:25:43,1633358584.8061569,2021-10-04T17:43:04
315966368,664200,1568174,1567395,1567395,1567,0,0,0,0,0,80,13,3,1980-01-06T03:26:08,1633358609.9956799,2021-10-04T17:43:29
315966393,664200,1593174,1592395,1592395,1592,0,0,0,0,0,97,13,3,1980-01-06T03:26:33,1633358635.256032,2021-10-04T17:43:55
315966418,923400,1618174,1617395,1617395,1617,0,0,0,0,0,112,13,3,1980-01-06T03:26:58,1633358659.9958248,2021-10-04T17:44:19
315966443,923400,1643174,1642395,1642395,1642,0,0,0,0,0,127,13,3,1980-01-06T03:27:23,1633358685.42586,2021-10-04T17:44:45
315966468,923400,1668174,1667395,1667395,1667,0,0,0,0,0,144,13,3,1980-01-06T03:27:48,1633358710.186185,2021-10-04T17:45:10
315966493,923400,1693174,1692395,1692395,1692,0,0,0,0,0,159,13,3,1980-01-06T03:28:13,1633358735.538225,2021-10-04T17:45:35
315966519,103900,1718174,1717395,1717395,1717,0,0,0,0,0,174,13,3,1980-01-06T03:28:39,1633358760.346689,2021-10-04T17:46:00
315966544,103900,1743174,1742395,1742395,1742,0,0,0,0,0,191,13,3,1980-01-06T03:29:04,1633358784.214972,2021-10-04T17:46:24
315966569,103900,1768174,1767395,1767395,1767,0,0,0,0,0,206,13,3,1980-01-06T03:29:29,1633358809.5835729,2021-10-04T17:46:49
315966594,103900,1793174,1792395,1792395,1792,0,0,0,0,0,221,13,3,1980-01-06T03:29:54,1633358834.372357,2021-10-04T17:47:14
315966619,103900,1818174,1817395,1817395,1817,0,0,0,0,0,238,13,3,1980-01-06T03:30:19,1633358859.7110078,2021-10-04T17:47:39
315966644,103900,1843174,1842395,1842395,1842,0,0,0,0,0,253,13,3,1980-01-06T03:30:44,1633358884.641425,2021-10-04T17:48:04
315966669,103900,1868174,1867395,1867395,1867,0,0,0,0,0,12,13,3,1980-01-06T03:31:09,1633358910.089944,2021-10-04T17:48:30
315966694,103900,1893174,1892395,1892395,1892,0,0,0,0,0,29,13,3,1980-01-06T03:31:34,1633358934.947497,2021-10-04T17:48:54
315966719,103900,1918174,1917395,1917395,1917,0,0,0,0,0,44,13,3,1980-01-06T03:31:59,1633358960.335608,2021-10-04T17:49:20
315966744,103900,1943174,1942395,1942395,1942,0,0,0,0,0,59,13,3,1980-01-06T03:32:24,1633358983.706724,2021-10-04T17:49:43
315966769,103900,1968174,1967395,1967395,1967,0,0,0,0,0,76,13,3,1980-01-06T03:32:49,1633359009.203785,2021-10-04T17:50:09
315966794,103900,1993174,1992395,1992395,1992,0,0,0,0,0,91,13,3,1980-01-06T03:33:14,1633359034.162209,2021-10-04T17:50:34
315966819,234800,2018174,2017395,2017395,2017,0,0,0,0,0,106,13,3,1980-01-06T03:33:39,1633359059.451149,2021-10-04T17:50:59
315966844,234800,2043174,2042395,2042395,2042,0,0,0,0,0,123,13,3,1980-01-06T03:34:04,1633359084.2707288,2021-10-04T17:51:24
315966869,234800,2068174,2067395,2067395,2067,0,0,0,0,0,138,13,3,1980-01-06T03:34:29,1633359111.589344,2021-10-04T17:51:51
315966894,234800,2093174,2092395,2092395,2092,0,0,0,0,0,153,13,3,1980-01-06T03:34:54,1633359135.138556,2021-10-04T17:52:15
315966919,234800,2118174,2117395,2117395,2117,0,0,0,0,0,170,13,3,1980-01-06T03:35:19,1633359158.9777129,2021-10-04T17:52:38
315966944,234800,2143174,2142395,2142395,2142,0,0,0,0,0,185,13,3,1980-01-06T03:35:44,1633359183.8871849,2021-10-04T17:53:03
315966969,234800,2168174,2167395,2167395,2167,0,0,0,0,0,200,13,3,1980-01-06T03:36:09,1633359209.196117,2021-10-04T17:53:29
315966994,234800,2193174,2192395,2192395,2192,0,0,0,0,0,217,13,3,1980-01-06T03:36:34,1633359234.555476,2021-10-04T17:53:54
315967019,450600,2218174,2217395,2217395,2217,0,0,0,0,0,232,13,3,1980-01-06T03:36:59,1633359259.314292,2021-10-04T17:54:19
315967044,450600,2243174,2242395,2242395,2242,0,0,0,0,0,247,13,3,1980-01-06T03:37:24,1633359284.743453,2021-10-04T17:54:44
315967069,450600,2268174,2267395,2267395,2267,0,0,0,0,0,8,13,3,1980-01-06T03:37:49,1633359309.473237,2021-10-04T17:55:09
315967094,450600,2293174,2292395,2292395,2292,0,0,0,0,0,23,13,3,1980-01-06T03:38:14,1633359334.852836,2021-10-04T17:55:34
315967119,566300,2318174,2317395,2317395,2317,0,0,0,0,0,38,13,3,1980-01-06T03:38:39,1633359360.212072,2021-10-04T17:56:00
315967144,566300,2343174,2342395,2342395,2342,0,0,0,0,0,55,13,3,1980-01-06T03:39:04,1633359384.90064,2021-10-04T17:56:24
315967169,566300,2368174,2367395,2367395,2367,0,0,0,0,0,70,13,3,1980-01-06T03:39:29,1633359410.35036,2021-10-04T17:56:50
315967194,566300,2393174,2392395,2392395,2392,0,0,0,0,0,85,13,3,1980-01-06T03:39:54,1633359435.159777,2021-10-04T17:57:15
315967219,693400,2418174,2417395,2417395,2417,0,0,0,0,0,102,13,3,1980-01-06T03:40:19,1633359460.539204,2021-10-04T17:57:40
315967244,693400,2443174,2442395,2442395,2442,0,0,0,0,0,117,13,3,1980-01-06T03:40:44,1633359485.546521,2021-10-04T17:58:05
315967269,693400,2468174,2467395,2467395,2467,0,0,0,0,0,132,13,3,1980-01-06T03:41:09,1633359510.758297,2021-10-04T17:58:30
315967294,693400,2493174,2492395,2492395,2492,0,0,0,0,0,149,13,3,1980-01-06T03:41:34,1633359536.0881479,2021-10-04T17:58:56
315967319,693400,2518174,2517395,2517395,2517,0,0,0,0,0,164,13,3,1980-01-06T03:41:59,1633359558.717025,2021-10-04T17:59:18
315967344,693400,2543174,2542395,2542395,2542,0,0,0,0,0,179,13,3,1980-01-06T03:42:24,1633359584.126128,2021-10-04T17:59:44
315967369,693400,2568174,2567395,2567395,2567,0,0,0,0,0,196,13,3,1980-01-06T03:42:49,1633359608.926421,2021-10-04T18:00:08
315967394,693400,2593174,2592395,2592395,2592,0,0,0,0,0,211,13,3,1980-01-06T03:43:14,1633359634.2350118,2021-10-04T18:00:34
315967419,933700,2618174,2617395,2617395,2617,0,0,0,0,0,226,13,3,1980-01-06T03:43:39,1633359659.5452049,2021-10-04T18:00:59
315967444,933700,2643174,2642395,2642395,2642,0,0,0,0,0,243,13,3,1980-01-06T03:44:04,1633359684.234205,2021-10-04T18:01:24
315967469,933700,2668174,2667395,2667395,2667,0,0,0,0,0,2,13,3,1980-01-06T03:44:29,1633359709.644937,2021-10-04T18:01:49
315967494,933700,2693174,2692395,2692395,2692,0,0,0,0,0,17,13,3,1980-01-06T03:44:54,1633359734.384096,2021-10-04T18:02:14
315967520,51200,2718174,2717395,2717395,2717,0,0,0,0,0,34,13,3,1980-01-06T03:45:20,1633359759.715512,2021-10-04T18:02:39
315967545,51200,2743174,2742395,2742395,2742,0,0,0,0,0,49,13,3,1980-01-06T03:45:45,1633359785.1927888,2021-10-04T18:03:05
315967570,51200,2768174,2767395,2767395,2767,0,0,0,0,0,64,13,3,1980-01-06T03:46:10,1633359809.942448,2021-10-04T18:03:29
315967620,51200,2818174,2817395,2817395,2817,0,0,0,0,0,96,13,3,1980-01-06T03:47:00,1633359859.931141,2021-10-04T18:04:19
315967645,51200,2843174,2842395,2842395,2842,0,0,0,0,0,111,13,3,1980-01-06T03:47:25,1633359885.1821039,2021-10-04T18:04:45
315967670,51200,2868174,2867395,2867395,2867,0,0,0,0,0,128,13,3,1980-01-06T03:47:50,1633359910.540521,2021-10-04T18:05:10
315967695,51200,2893174,2892395,2892395,2892,0,0,0,0,0,143,13,3,1980-01-06T03:48:15,1633359935.211161,2021-10-04T18:05:35
315967720,51200,2918174,2917395,2917395,2917,0,0,0,0,0,158,13,3,1980-01-06T03:48:40,1633359960.5603719,2021-10-04T18:06:00
315967745,51200,2943174,2942395,2942395,2942,0,0,0,0,0,175,13,3,1980-01-06T03:49:05,1633359986.0099208,2021-10-04T18:06:26
315967770,51200,2968174,2967395,2967395,2967,0,0,0,0,0,190,13,3,1980-01-06T03:49:30,1633360008.65902,2021-10-04T18:06:48
315967795,51200,2993174,2992395,2992395,2992,0,0,0,0,0,205,13,3,1980-01-06T03:49:55,1633360034.048717,2021-10-04T18:07:14
315967820,317600,3018174,3017395,3017395,3017,0,0,0,0,0,222,13,3,1980-01-06T03:50:20,1633360058.748056,2021-10-04T18:07:38
315967845,317600,3043174,3042395,3042395,3042,0,0,0,0,0,237,13,3,1980-01-06T03:50:45,1633360084.1076689,2021-10-04T18:08:04
315967870,317600,3068174,3067395,3067395,3067,0,0,0,0,0,252,13,3,1980-01-06T03:51:10,1633360109.479393,2021-10-04T18:08:29
315967895,317600,3093174,3092395,3092395,3092,0,0,0,0,0,13,13,3,1980-01-06T03:51:35,1633360134.178828,2021-10-04T18:08:54
315967920,317600,3118174,3117395,3117395,3117,0,0,0,0,0,28,13,3,1980-01-06T03:52:00,1633360159.5373359,2021-10-04T18:09:19
315967945,317600,3143174,3142395,3142395,3142,0,0,0,0,0,43,13,3,1980-01-06T03:52:25,1633360184.7863479,2021-10-04T18:09:44
315967970,317600,3168174,3167395,3167395,3167,0,0,0,0,0,60,13,3,1980-01-06T03:52:50,1633360209.4759848,2021-10-04T18:10:09
315967995,317600,3193174,3192395,3192395,3192,0,0,0,0,0,75,13,3,1980-01-06T03:53:15,1633360234.8062,2021-10-04T18:10:34
315968020,431200,3218174,3217395,3217395,3217,0,0,0,0,0,90,13,3,1980-01-06T03:53:40,1633360260.075268,2021-10-04T18:11:00
315968045,431200,3243174,3242395,3242395,3242,0,0,0,0,0,107,13,3,1980-01-06T03:54:05,1633360285.6615489,2021-10-04T18:11:25
315968070,431200,3268174,3267395,3267395,3267,0,0,0,0,0,122,13,3,1980-01-06T03:54:30,1633360310.234669,2021-10-04T18:11:50
315968095,431200,3293174,3292395,3292395,3292,0,0,0,0,0,137,13,3,1980-01-06T03:54:55,1633360335.5742838,2021-10-04T18:12:15
315968120,561100,3318174,3317395,3317395,3317,0,0,0,0,0,154,13,3,1980-01-06T03:55:20,1633360360.4238648,2021-10-04T18:12:40
315968145,561100,3343174,3342395,3342395,3342,0,0,0,0,0,169,13,3,1980-01-06T03:55:45,1633360385.7039728,2021-10-04T18:13:05
315968170,561100,3368174,3367395,3367395,3367,0,0,0,0,0,184,13,3,1980-01-06T03:56:10,1633360409.013432,2021-10-04T18:13:29
315968195,561100,3393174,3392395,3392395,3392,0,0,0,0,0,201,13,3,1980-01-06T03:56:35,1633360434.2632089,2021-10-04T18:13:54
315968220,561100,3418174,3417395,3417395,3417,0,0,0,0,0,216,13,3,1980-01-06T03:57:00,1633360459.542629,2021-10-04T18:14:19
315968245,561100,3443174,3442395,3442395,3442,0,0,0,0,0,231,13,3,1980-01-06T03:57:25,1633360484.282204,2021-10-04T18:14:44
315968270,561100,3468174,3467395,3467395,3467,0,0,0,0,0,248,13,3,1980-01-06T03:57:50,1633360509.4722009,2021-10-04T18:15:09
315968295,561100,3493174,3492395,3492395,3492,0,0,0,0,0,7,13,3,1980-01-06T03:58:15,1633360534.8222558,2021-10-04T18:15:34
315968320,780400,3518174,3517395,3517395,3517,0,0,0,0,0,22,13,3,1980-01-06T03:58:40,1633360559.521577,2021-10-04T18:15:59
315968345,780400,3543174,3542395,3542395,3542,0,0,0,0,0,39,13,3,1980-01-06T03:59:05,1633360584.9612,2021-10-04T18:16:24
315968370,780400,3568174,3567395,3567395,3567,0,0,0,0,0,54,13,3,1980-01-06T03:59:30,1633360610.0808718,2021-10-04T18:16:50
315968395,780400,3593174,3592395,3592395,3592,0,0,0,0,0,69,13,3,1980-01-06T03:59:55,1633360634.810665,2021-10-04T18:17:14
315968420,957400,3618174,3617395,3617395,3617,0,0,0,0,0,86,13,3,1980-01-06T04:00:20,1633360660.180521,2021-10-04T18:17:40
315968445,957400,3643174,3642395,3642395,3642,0,0,0,0,0,101,13,3,1980-01-06T04:00:45,1633360685.340065,2021-10-04T18:18:05
315968470,957400,3668174,3667395,3667395,3667,0,0,0,0,0,116,13,3,1980-01-06T04:01:10,1633360710.029541,2021-10-04T18:18:30
315968495,957400,3693174,3692395,3692395,3692,0,0,0,0,0,133,13,3,1980-01-06T04:01:35,1633360735.3894129,2021-10-04T18:18:55
315968521,106100,3718174,3717395,3717395,3717,0,0,0,0,0,148,13,3,1980-01-06T04:02:01,1633360760.549933,2021-10-04T18:19:20
315968546,106100,3743174,3742395,3742395,3742,0,0,0,0,0,163,13,3,1980-01-06T04:02:26,1633360785.838852,2021-10-04T18:19:45
315968571,106100,3768174,3767395,3767395,3767,0,0,0,0,0,180,13,3,1980-01-06T04:02:51,1633360810.508949,2021-10-04T18:20:10
315968596,106100,3793174,3792395,3792395,3792,0,0,0,0,0,195,13,3,1980-01-06T04:03:16,1633360835.7192159,2021-10-04T18:20:35
315968621,106100,3818174,3817395,3817395,3817,0,0,0,0,0,210,13,3,1980-01-06T04:03:41,1633360861.088536,2021-10-04T18:21:01
315968646,106100,3843174,3842395,3842395,3842,0,0,0,0,0,227,13,3,1980-01-06T04:04:06,1633360883.7576609,2021-10-04T18:21:23
315968671,106100,3868174,3867395,3867395,3867,0,0,0,0,0,242,13,3,1980-01-06T04:04:31,1633360909.14746,2021-10-04T18:21:49
315968696,106100,3893174,3892395,3892395,3892,0,0,0,0,0,1,13,3,1980-01-06T04:04:56,1633360934.0568168,2021-10-04T18:22:14
315968721,106100,3918174,3917395,3917395,3917,0,0,0,0,0,18,13,3,1980-01-06T04:05:21,1633360959.506788,2021-10-04T18:22:39
315968746,106100,3943174,3942395,3942395,3942,0,0,0,0,0,33,13,3,1980-01-06T04:05:46,1633360984.396853,2021-10-04T18:23:04
315968771,106100,3968174,3967395,3967395,3967,0,0,0,0,0,48,13,3,1980-01-06T04:06:11,1633361010.005861,2021-10-04T18:23:30
315968796,106100,3993174,3992395,3992395,3992,0,0,0,0,0,65,13,3,1980-01-06T04:06:36,1633361034.865869,2021-10-04T18:23:54
315968821,261600,4018174,4017395,4017395,4017,0,0,0,0,0,80,13,3,1980-01-06T04:07:01,1633361060.285789,2021-10-04T18:24:20
315968846,261600,4043174,4042395,4042395,4042,0,0,0,0,0,95,13,3,1980-01-06T04:07:26,1633361085.3656769,2021-10-04T18:24:45
315968871,261600,4068174,4067395,4067395,4067,0,0,0,0,0,112,13,3,1980-01-06T04:07:51,1633361110.3071089,2021-10-04T18:25:10
315968896,261600,4093174,4092395,4092395,4092,0,0,0,0,0,127,13,3,1980-01-06T04:08:16,1633361135.2960289,2021-10-04T18:25:35
315968921,261600,4118174,4117395,4117395,4117,0,0,0,0,0,142,13,3,1980-01-06T04:08:41,1633361160.896384,2021-10-04T18:26:00
315968946,261600,4143174,4142395,4142395,4142,0,0,0,0,0,159,13,3,1980-01-06T04:09:06,1633361183.634605,2021-10-04T18:26:23
315968971,261600,4168174,4167395,4167395,4167,0,0,0,0,0,174,13,3,1980-01-06T04:09:31,1633361209.206233,2021-10-04T18:26:49
315968996,261600,4193174,4192395,4192395,4192,0,0,0,0,0,189,13,3,1980-01-06T04:09:56,1633361234.185073,2021-10-04T18:27:14
315969021,261600,4218174,4217395,4217395,4217,0,0,0,0,0,206,13,3,1980-01-06T04:10:21,1633361259.6244729,2021-10-04T18:27:39
