time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965274,290000,475073,6.625,207,12,2,1980-01-06T03:07:54,1633357517.367064,2021-10-04T17:25:17
315965281,314000,482074,6.5625,15,12,2,1980-01-06T03:08:01,1633357524.1167839,2021-10-04T17:25:24
315965288,40000,489078,6.4375,80,12,2,1980-01-06T03:08:08,1633357530.90652,2021-10-04T17:25:30
315965295,60000,496075,6.375,146,12,2,1980-01-06T03:08:15,1633357537.1667209,2021-10-04T17:25:37
315965303,38000,504072,6.3125,12,12,2,1980-01-06T03:08:23,1633357544.586736,2021-10-04T17:25:44
315965310,97000,511075,6.3125,74,12,2,1980-01-06T03:08:30,1633357551.3469808,2021-10-04T17:25:51
315965316,155000,517073,6.3125,128,12,2,1980-01-06T03:08:36,1633357557.6465678,2021-10-04T17:25:57
315965337,265000,538073,6.3125,176,12,2,1980-01-06T03:08:57,1633357579.496728,2021-10-04T17:26:19
315965344,287000,545075,6.3125,250,12,2,1980-01-06T03:09:04,1633357586.3865168,2021-10-04T17:26:26
315965351,12000,552075,6.25,70,12,2,1980-01-06T03:09:11,1633357593.216696,2021-10-04T17:26:33
315965357,70000,558073,6.125,127,12,2,1980-01-06T03:09:17,1633357599.4669719,2021-10-04T17:26:39
315965364,93000,565074,6.125,194,12,2,1980-01-06T03:09:24,1633357606.2868009,2021-10-04T17:26:46
315965370,151000,571072,6.125,253,12,2,1980-01-06T03:09:30,1633357612.546881,2021-10-04T17:26:52
315965378,135000,579075,6.0625,69,12,2,1980-01-06T03:09:38,1633357619.96656,2021-10-04T17:26:59
315965385,158000,586074,6.0,134,12,2,1980-01-06T03:09:45,1633357626.156796,2021-10-04T17:27:06
315965392,181000,593075,5.875,198,12,2,1980-01-06T03:09:52,1633357635.076848,2021-10-04T17:27:15
315965399,202000,600075,5.8125,4,12,2,1980-01-06T03:09:59,1633357641.927316,2021-10-04T17:27:21
315965406,409000,607072,5.6875,68,12,2,1980-01-06T03:10:06,1633357648.7466679,2021-10-04T17:27:28
315965412,177000,613074,5.5625,122,12,2,1980-01-06T03:10:12,1633357654.986733,2021-10-04T17:27:34
315965420,159000,621073,5.5,194,12,2,1980-01-06T03:10:20,1633357661.7872639,2021-10-04T17:27:41
315965427,179000,628072,5.4375,0,12,2,1980-01-06T03:10:27,1633357668.617177,2021-10-04T17:27:48
315965434,200000,635073,5.3125,64,12,2,1980-01-06T03:10:34,1633357675.4377449,2021-10-04T17:27:55
315965440,260000,641076,5.3125,118,12,2,1980-01-06T03:10:40,1633357681.616976,2021-10-04T17:28:01
315965447,281000,648075,5.1875,180,12,2,1980-01-06T03:10:47,1633357688.388445,2021-10-04T17:28:08
315965453,338000,654073,5.125,234,12,2,1980-01-06T03:10:53,1633357697.319661,2021-10-04T17:28:17
315965468,269000,669073,5.0625,114,12,2,1980-01-06T03:11:08,1633357710.346792,2021-10-04T17:28:30
315965475,281000,676073,5.0,176,12,2,1980-01-06T03:11:15,1633357717.1769478,2021-10-04T17:28:37
315965482,304000,683074,4.8125,240,12,2,1980-01-06T03:11:22,1633357723.937144,2021-10-04T17:28:43
315965489,323000,690073,4.6875,46,12,2,1980-01-06T03:11:29,1633357730.7485929,2021-10-04T17:28:50
315965495,92000,696075,4.625,100,12,2,1980-01-06T03:11:35,1633357736.947433,2021-10-04T17:28:56
315965502,108000,703073,4.5,164,12,2,1980-01-06T03:11:42,1633357743.797025,2021-10-04T17:29:03
315965509,180000,710072,4.375,226,12,2,1980-01-06T03:11:49,1633357750.6272209,2021-10-04T17:29:10
315965516,196000,717073,4.1875,34,12,2,1980-01-06T03:11:56,1633357759.518873,2021-10-04T17:29:19
315965523,216000,724073,3.9375,96,12,2,1980-01-06T03:12:03,1633357765.787772,2021-10-04T17:29:25
315965530,236000,731074,3.8125,161,12,2,1980-01-06T03:12:10,1633357772.5988688,2021-10-04T17:29:32
315965536,293000,737072,3.625,227,12,2,1980-01-06T03:12:16,1633357778.8874118,2021-10-04T17:29:38
315965543,311000,744072,3.4375,46,12,2,1980-01-06T03:12:23,1633357785.7073278,2021-10-04T17:29:45
315965550,329000,751074,3.3125,123,12,2,1980-01-06T03:12:30,1633357792.5371568,2021-10-04T17:29:52
315965557,350000,758075,3.1875,224,12,2,1980-01-06T03:12:37,1633357798.7990918,2021-10-04T17:29:58
315965564,82000,765075,3.0625,67,12,2,1980-01-06T03:12:44,1633357805.658529,2021-10-04T17:30:05
315965571,97000,772074,2.875,164,12,2,1980-01-06T03:12:51,1633357812.4872649,2021-10-04T17:30:12
315965578,115000,779074,2.75,238,12,2,1980-01-06T03:12:58,1633357819.359652,2021-10-04T17:30:19
315965585,132000,786072,2.6875,78,12,2,1980-01-06T03:13:05,1633357828.357137,2021-10-04T17:30:28
315965592,150000,793073,2.625,171,12,2,1980-01-06T03:13:12,1633357835.276885,2021-10-04T17:30:35
315965599,170000,800074,2.5,253,12,2,1980-01-06T03:13:19,1633357841.539052,2021-10-04T17:30:41
315965606,202000,807074,2.3125,73,12,2,1980-01-06T03:13:26,1633357848.3671088,2021-10-04T17:30:48
315965613,244000,814073,2.1875,169,12,2,1980-01-06T03:13:33,1633357855.7468688,2021-10-04T17:30:55
315965619,298000,820072,2.0625,227,12,2,1980-01-06T03:13:39,1633357861.3972769,2021-10-04T17:31:01
315965627,259000,828072,1.875,63,12,2,1980-01-06T03:13:47,1633357868.8070838,2021-10-04T17:31:08
315965634,300000,835072,1.75,125,12,2,1980-01-06T03:13:54,1633357875.0671399,2021-10-04T17:31:15
315965641,42000,842074,1.625,193,12,2,1980-01-06T03:14:01,1633357881.927229,2021-10-04T17:31:21
315965647,134000,848072,1.5,247,12,2,1980-01-06T03:14:07,1633357888.1069129,2021-10-04T17:31:28
315965654,188000,855073,1.3125,53,12,2,1980-01-06T03:14:14,1633357897.598268,2021-10-04T17:31:37
315965661,245000,862075,1.0625,117,12,2,1980-01-06T03:14:21,1633357903.846961,2021-10-04T17:31:43
315965668,948000,870075,0.9375,189,12,2,1980-01-06T03:14:28,1633357911.286849,2021-10-04T17:31:51
315965676,2000,877072,0.75,251,12,2,1980-01-06T03:14:36,1633357917.517928,2021-10-04T17:31:57
315965683,57000,884074,0.5625,59,12,2,1980-01-06T03:14:43,1633357924.307065,2021-10-04T17:32:04
315965689,147000,890073,0.4375,113,12,2,1980-01-06T03:14:49,1633357930.556972,2021-10-04T17:32:10
315965696,203000,897075,0.3125,175,12,2,1980-01-06T03:14:56,1633357937.36706,2021-10-04T17:32:17
315965702,945000,904074,0.0625,239,12,2,1980-01-06T03:15:02,1633357944.1968088,2021-10-04T17:32:24
315965717,55000,918072,-0.3125,109,12,2,1980-01-06T03:15:17,1633357959.397444,2021-10-04T17:32:39
315965724,113000,925075,-0.4375,171,12,2,1980-01-06T03:15:24,1633357966.2474558,2021-10-04T17:32:46
315965729,895000,931076,-0.5625,225,12,2,1980-01-06T03:15:29,1633357973.0990438,2021-10-04T17:32:53
315965736,945000,938074,-0.6875,33,12,2,1980-01-06T03:15:36,1633357979.987764,2021-10-04T17:32:59
315965743,999000,945073,-0.8125,95,12,2,1980-01-06T03:15:43,1633357986.216888,2021-10-04T17:33:06
315965751,53000,952074,-1.0,162,12,2,1980-01-06T03:15:51,1633357993.028972,2021-10-04T17:33:13
315965759,70000,960073,-1.25,236,12,2,1980-01-06T03:15:59,1633357999.927945,2021-10-04T17:33:19
315965765,819000,967073,-1.4375,53,12,2,1980-01-06T03:16:05,1633358006.737565,2021-10-04T17:33:26
315965771,913000,973074,-1.5625,197,12,2,1980-01-06T03:16:11,1633358012.9870849,2021-10-04T17:33:32
315965778,967000,980077,-1.6875,50,12,2,1980-01-06T03:16:18,1633358022.427129,2021-10-04T17:33:42
315965785,59000,986078,-1.8125,129,12,2,1980-01-06T03:16:25,1633358028.067288,2021-10-04T17:33:48
315965792,778000,994075,-2.125,255,12,2,1980-01-06T03:16:32,1633358035.4568279,2021-10-04T17:33:55
315965799,831000,1001073,-2.3125,111,12,2,1980-01-06T03:16:39,1633358041.6370208,2021-10-04T17:34:01
315965806,908000,1008074,-2.625,196,12,2,1980-01-06T03:16:46,1633358048.527232,2021-10-04T17:34:08
315965812,991000,1014074,-2.75,22,12,2,1980-01-06T03:16:52,1633358054.787344,2021-10-04T17:34:14
315965819,749000,1021074,-2.9375,144,12,2,1980-01-06T03:16:59,1633358062.256793,2021-10-04T17:34:22
315965825,833000,1027073,-3.0625,253,12,2,1980-01-06T03:17:05,1633358068.5368,2021-10-04T17:34:28
315965834,815000,1036074,-3.4375,129,12,2,1980-01-06T03:17:14,1633358075.40694,2021-10-04T17:34:35
315965840,900000,1042073,-3.625,217,12,2,1980-01-06T03:17:20,1633358081.617153,2021-10-04T17:34:41
315965848,920000,1050076,-3.875,94,12,2,1980-01-06T03:17:28,1633358091.1476169,2021-10-04T17:34:51
315965854,715000,1056076,-4.0625,199,12,2,1980-01-06T03:17:34,1633358097.3878288,2021-10-04T17:34:57
315965861,879000,1063075,-4.25,30,12,2,1980-01-06T03:17:41,1633358104.206773,2021-10-04T17:35:04
315965868,918000,1070073,-4.375,126,12,2,1980-01-06T03:17:48,1633358110.4770849,2021-10-04T17:35:10
315965875,685000,1077076,-4.5,228,12,2,1980-01-06T03:17:55,1633358117.896749,2021-10-04T17:35:17
315965881,769000,1083075,-4.625,42,12,2,1980-01-06T03:18:01,1633358126.0166838,2021-10-04T17:35:26
315965891,718000,1093076,-4.8125,179,12,2,1980-01-06T03:18:11,1633358132.9469879,2021-10-04T17:35:32
315965897,795000,1099075,-5.0,247,12,2,1980-01-06T03:18:17,1633358139.2170238,2021-10-04T17:35:39
315965905,88000,1106076,-5.125,79,12,2,1980-01-06T03:18:25,1633358148.8473039,2021-10-04T17:35:48
315965911,857000,1113074,-5.125,160,12,2,1980-01-06T03:18:31,1633358155.136977,2021-10-04T17:35:55
315965919,876000,1121076,-5.1875,23,12,2,1980-01-06T03:18:39,1633358162.00666,2021-10-04T17:36:02
315965925,955000,1127075,-5.3125,93,12,2,1980-01-06T03:18:45,1633358168.256672,2021-10-04T17:36:08
315965932,999000,1134073,-5.5,181,12,2,1980-01-06T03:18:52,1633358175.1667929,2021-10-04T17:36:15
315965940,45000,1141074,-5.75,50,12,2,1980-01-06T03:19:00,1633358183.927284,2021-10-04T17:36:23
315965950,963000,1152074,-6.1875,224,12,2,1980-01-06T03:19:10,1633358191.437001,2021-10-04T17:36:31
315965956,776000,1158074,-6.375,58,12,2,1980-01-06T03:19:16,1633358197.6868129,2021-10-04T17:36:37
315965963,857000,1165075,-6.6875,171,12,2,1980-01-06T03:19:23,1633358204.578541,2021-10-04T17:36:44
315965969,963000,1171075,-7.0,244,12,2,1980-01-06T03:19:29,1633358210.7867968,2021-10-04T17:36:50
315965976,748000,1178073,-7.3125,96,12,2,1980-01-06T03:19:36,1633358219.756757,2021-10-04T17:36:59
315965983,825000,1185073,-7.625,187,12,2,1980-01-06T03:19:43,1633358228.5367079,2021-10-04T17:37:08
315965993,813000,1195075,-8.0625,75,12,2,1980-01-06T03:19:53,1633358235.398416,2021-10-04T17:37:15
315965999,918000,1201075,-8.125,159,12,2,1980-01-06T03:19:59,1633358241.61692,2021-10-04T17:37:21
315966006,994000,1208074,-8.25,253,12,2,1980-01-06T03:20:06,1633358248.4765089,2021-10-04T17:37:28
315966012,816000,1214073,-8.375,59,12,2,1980-01-06T03:20:12,1633358255.406345,2021-10-04T17:37:35
315966020,865000,1222075,-8.625,142,12,2,1980-01-06T03:20:20,1633358262.236644,2021-10-04T17:37:42
315966027,934000,1229074,-8.875,210,12,2,1980-01-06T03:20:27,1633358268.5180569,2021-10-04T17:37:48
315966037,921000,1239074,-9.1875,44,12,2,1980-01-06T03:20:37,1633358280.037164,2021-10-04T17:38:00
315966043,749000,1245074,-9.4375,99,12,2,1980-01-06T03:20:43,1633358286.36724,2021-10-04T17:38:06
315966050,818000,1252073,-9.6875,161,12,2,1980-01-06T03:20:50,1633358293.8765318,2021-10-04T17:38:13
315966057,619000,1259074,-9.875,226,12,2,1980-01-06T03:20:57,1633358299.576484,2021-10-04T17:38:19
315966065,763000,1267073,-10.125,42,12,2,1980-01-06T03:21:05,1633358307.106549,2021-10-04T17:38:27
315966070,903000,1272074,-10.3125,86,12,2,1980-01-06T03:21:10,1633358313.3588688,2021-10-04T17:38:33
315966078,680000,1280075,-10.5,158,12,2,1980-01-06T03:21:18,1633358320.246608,2021-10-04T17:38:40
315966085,748000,1287076,-10.6875,222,12,2,1980-01-06T03:21:25,1633358326.586236,2021-10-04T17:38:46
315966092,816000,1294077,-10.9375,28,12,2,1980-01-06T03:21:32,1633358333.486485,2021-10-04T17:38:53
315966098,651000,1300074,-11.1875,82,12,2,1980-01-06T03:21:38,1633358340.3775408,2021-10-04T17:39:00
315966106,721000,1308074,-11.5,154,12,2,1980-01-06T03:21:46,1633358349.426728,2021-10-04T17:39:09
315966113,539000,1315076,-11.625,218,12,2,1980-01-06T03:21:53,1633358355.7364888,2021-10-04T17:39:15
315966120,788000,1322076,-11.8125,25,12,2,1980-01-06T03:22:00,1633358362.588045,2021-10-04T17:39:22
315966127,604000,1329074,-12.0625,89,12,2,1980-01-06T03:22:07,1633358369.396301,2021-10-04T17:39:29
315966134,697000,1336074,-12.375,151,12,2,1980-01-06T03:22:14,1633358376.266145,2021-10-04T17:39:36
315966140,546000,1342075,-12.6875,205,12,2,1980-01-06T03:22:20,1633358382.5761878,2021-10-04T17:39:42
315966148,603000,1350073,-13.1875,66,12,2,1980-01-06T03:22:28,1633358390.0460088,2021-10-04T17:39:50
315966155,688000,1357076,-13.5625,172,12,2,1980-01-06T03:22:35,1633358396.3060079,2021-10-04T17:39:56
315966162,518000,1364073,-13.875,39,12,2,1980-01-06T03:22:42,1633358403.2159688,2021-10-04T17:40:03
315966168,624000,1370075,-14.1875,128,12,2,1980-01-06T03:22:48,1633358409.4767969,2021-10-04T17:40:09
315966175,726000,1377075,-14.5625,241,12,2,1980-01-06T03:22:55,1633358419.076156,2021-10-04T17:40:19
315966182,563000,1384076,-14.875,94,12,2,1980-01-06T03:23:02,1633358424.786676,2021-10-04T17:40:24
315966190,638000,1392074,-15.5,203,12,2,1980-01-06T03:23:10,1633358432.285873,2021-10-04T17:40:32
315966196,501000,1398076,-16.0,45,12,2,1980-01-06T03:23:16,1633358438.57596,2021-10-04T17:40:38
315966203,725000,1405074,-16.25,152,12,2,1980-01-06T03:23:23,1633358445.5263329,2021-10-04T17:40:45
315966210,818000,1412076,-16.4375,242,12,2,1980-01-06T03:23:30,1633358451.825837,2021-10-04T17:40:51
315966217,656000,1419073,-16.625,57,12,2,1980-01-06T03:23:37,1633358459.2765439,2021-10-04T17:40:59
315966224,758000,1426076,-16.875,164,12,2,1980-01-06T03:23:44,1633358465.578193,2021-10-04T17:41:05
315966232,830000,1434076,-17.0625,255,12,2,1980-01-06T03:23:52,1633358475.248941,2021-10-04T17:41:15
315966239,683000,1441076,-17.1875,63,12,2,1980-01-06T03:23:59,1633358481.596657,2021-10-04T17:41:21
315966246,792000,1448074,-17.3125,132,12,2,1980-01-06T03:24:06,1633358488.5259838,2021-10-04T17:41:28
315966252,677000,1454076,-17.5625,186,12,2,1980-01-06T03:24:12,1633358494.865965,2021-10-04T17:41:34
315966260,776000,1462076,-17.8125,5,12,2,1980-01-06T03:24:20,1633358502.3357959,2021-10-04T17:41:42
315966266,660000,1468074,-17.9375,59,12,2,1980-01-06T03:24:26,1633358508.036721,2021-10-04T17:41:48
315966274,754000,1476074,-17.9375,131,12,2,1980-01-06T03:24:34,1633358515.576129,2021-10-04T17:41:55
315966280,646000,1482075,-18.0625,185,12,2,1980-01-06T03:24:40,1633358521.916805,2021-10-04T17:42:01
315966287,519000,1489075,-18.25,247,12,2,1980-01-06T03:24:47,1633358528.915752,2021-10-04T17:42:08
315966294,646000,1496076,-18.625,55,12,2,1980-01-06T03:24:54,1633358535.2158089,2021-10-04T17:42:15
315966301,525000,1503076,-18.875,117,12,2,1980-01-06T03:25:01,1633358542.095916,2021-10-04T17:42:22
315966307,680000,1509074,-19.0,171,12,2,1980-01-06T03:25:07,1633358548.495904,2021-10-04T17:42:28
315966316,533000,1518074,-19.1875,253,12,2,1980-01-06T03:25:16,1633358558.206176,2021-10-04T17:42:38
315966322,684000,1524074,-19.3125,51,12,2,1980-01-06T03:25:22,1633358564.53618,2021-10-04T17:42:44
315966329,578000,1531075,-19.5,113,12,2,1980-01-06T03:25:29,1633358571.476481,2021-10-04T17:42:51
315966336,475000,1538077,-19.625,177,12,2,1980-01-06T03:25:36,1633358577.8758008,2021-10-04T17:42:57
315966342,621000,1544074,-19.8125,231,12,2,1980-01-06T03:25:42,1633358584.216588,2021-10-04T17:43:04
315966349,520000,1551074,-20.0,37,12,2,1980-01-06T03:25:49,1633358591.126904,2021-10-04T17:43:11
315966356,657000,1558075,-20.25,101,12,2,1980-01-06T03:25:56,1633358597.395949,2021-10-04T17:43:17
315966362,573000,1564077,-20.375,155,12,2,1980-01-06T03:26:02,1633358603.6758199,2021-10-04T17:43:23
315966369,477000,1571078,-20.5625,2,12,2,1980-01-06T03:26:09,1633358610.597096,2021-10-04T17:43:30
315966375,392000,1577075,-20.6875,126,12,2,1980-01-06T03:26:15,1633358616.906,2021-10-04T17:43:36
315966383,521000,1585073,-21.0,12,12,2,1980-01-06T03:26:23,1633358623.786044,2021-10-04T17:43:43
315966389,443000,1591076,-21.1875,100,12,2,1980-01-06T03:26:29,1633358630.1256728,2021-10-04T17:43:50
315966396,572000,1598073,-21.4375,186,12,2,1980-01-06T03:26:36,1633358637.0359209,2021-10-04T17:43:57
315966402,495000,1604074,-21.6875,3,12,2,1980-01-06T03:26:42,1633358646.1266608,2021-10-04T17:44:06
315966410,685000,1612075,-22.0625,97,12,2,1980-01-06T03:26:50,1633358653.035965,2021-10-04T17:44:13
315966416,613000,1618078,-22.25,202,12,2,1980-01-06T03:26:56,1633358659.3959239,2021-10-04T17:44:19
315966423,522000,1625075,-22.5,119,12,2,1980-01-06T03:27:03,1633358666.3463569,2021-10-04T17:44:26
315966430,663000,1632073,-22.8125,187,12,2,1980-01-06T03:27:10,1633358672.705893,2021-10-04T17:44:32
315966437,580000,1639074,-23.125,251,12,2,1980-01-06T03:27:17,1633358679.0257719,2021-10-04T17:44:39
315966443,509000,1645076,-23.1875,49,12,2,1980-01-06T03:27:23,1633358685.42586,2021-10-04T17:44:45
315966451,653000,1653076,-23.3125,121,12,2,1980-01-06T03:27:31,1633358692.356492,2021-10-04T17:44:52
315966457,583000,1659073,-23.375,175,12,2,1980-01-06T03:27:37,1633358698.70644,2021-10-04T17:44:58
315966464,505000,1666073,-23.6875,237,12,2,1980-01-06T03:27:44,1633358705.6357088,2021-10-04T17:45:05
315966471,434000,1673074,-23.9375,45,12,2,1980-01-06T03:27:51,1633358711.957676,2021-10-04T17:45:11
315966478,589000,1680075,-24.25,107,12,2,1980-01-06T03:27:58,1633358718.935961,2021-10-04T17:45:18
315966484,534000,1686075,-24.5625,161,12,2,1980-01-06T03:28:04,1633358725.236253,2021-10-04T17:45:25
315966491,468000,1693073,-24.875,225,12,2,1980-01-06T03:28:11,1633358732.1658158,2021-10-04T17:45:32
315966498,407000,1700073,-25.125,31,12,2,1980-01-06T03:28:18,1633358738.536285,2021-10-04T17:45:38
315966505,750000,1707075,-25.3125,95,12,2,1980-01-06T03:28:25,1633358747.626673,2021-10-04T17:45:47
315966512,692000,1714074,-25.5,157,12,2,1980-01-06T03:28:32,1633358753.9669409,2021-10-04T17:45:53
315966519,637000,1721076,-25.6875,221,12,2,1980-01-06T03:28:39,1633358760.9258568,2021-10-04T17:46:00
315966525,588000,1727073,-25.75,32,12,2,1980-01-06T03:28:45,1633358767.255909,2021-10-04T17:46:07
315966532,533000,1734073,-25.8125,94,12,2,1980-01-06T03:28:52,1633358776.085609,2021-10-04T17:46:16
315966541,679000,1743075,-25.9375,216,12,2,1980-01-06T03:29:01,1633358782.385169,2021-10-04T17:46:22
315966548,633000,1750077,-26.0625,80,12,2,1980-01-06T03:29:08,1633358789.3462799,2021-10-04T17:46:29
315966554,590000,1756075,-26.1875,178,12,2,1980-01-06T03:29:14,1633358795.7044199,2021-10-04T17:46:35
315966561,542000,1763077,-26.25,254,12,2,1980-01-06T03:29:21,1633358802.634013,2021-10-04T17:46:42
315966567,498000,1769075,-26.375,76,12,2,1980-01-06T03:29:27,1633358808.413837,2021-10-04T17:46:48
315966575,444000,1777077,-26.5,193,12,2,1980-01-06T03:29:35,1633358815.933265,2021-10-04T17:46:55
315966581,399000,1783073,-26.5625,20,12,2,1980-01-06T03:29:41,1633358822.273445,2021-10-04T17:47:02
315966589,558000,1791075,-26.625,137,12,2,1980-01-06T03:29:49,1633358829.1924279,2021-10-04T17:47:09
315966595,511000,1797073,-26.625,212,12,2,1980-01-06T03:29:55,1633358835.55224,2021-10-04T17:47:15
315966602,460000,1804076,-26.5625,42,12,2,1980-01-06T03:30:02,1633358844.7021768,2021-10-04T17:47:24
315966609,403000,1811073,-26.5625,125,12,2,1980-01-06T03:30:09,1633358851.061709,2021-10-04T17:47:31
315966616,349000,1818074,-26.625,198,12,2,1980-01-06T03:30:16,1633358857.9510279,2021-10-04T17:47:37
315966622,521000,1824076,-26.6875,8,12,2,1980-01-06T03:30:22,1633358864.310612,2021-10-04T17:47:44
315966630,454000,1832073,-26.75,85,12,2,1980-01-06T03:30:30,1633358871.507088,2021-10-04T17:47:51
315966636,409000,1838075,-26.8125,155,12,2,1980-01-06T03:30:36,1633358877.690089,2021-10-04T17:47:57
315966643,355000,1845075,-26.9375,223,12,2,1980-01-06T03:30:43,1633358884.641425,2021-10-04T17:48:04
315966649,308000,1851077,-27.0,21,12,2,1980-01-06T03:30:49,1633358890.98946,2021-10-04T17:48:10
315966657,246000,1859076,-27.0625,93,12,2,1980-01-06T03:30:57,1633358897.958992,2021-10-04T17:48:17
315966662,420000,1864075,-27.125,139,12,2,1980-01-06T03:31:02,1633358903.738716,2021-10-04T17:48:23
315966671,355000,1873074,-27.125,219,12,2,1980-01-06T03:31:11,1633358911.277909,2021-10-04T17:48:31
315966677,316000,1879076,-27.1875,17,12,2,1980-01-06T03:31:17,1633358917.638048,2021-10-04T17:48:37
315966684,269000,1886076,-27.1875,174,12,2,1980-01-06T03:31:24,1633358924.5775368,2021-10-04T17:48:44
315966691,219000,1893073,-27.1875,236,12,2,1980-01-06T03:31:31,1633358930.9871569,2021-10-04T17:48:50
315966698,174000,1900074,-27.25,44,12,2,1980-01-06T03:31:38,1633358940.0872009,2021-10-04T17:49:00
315966704,387000,1906075,-27.3125,98,12,2,1980-01-06T03:31:44,1633358946.4668279,2021-10-04T17:49:06
315966712,336000,1914075,-27.4375,170,12,2,1980-01-06T03:31:52,1633358953.4062529,2021-10-04T17:49:13
315966717,304000,1919076,-27.5,214,12,2,1980-01-06T03:31:57,1633358959.7356129,2021-10-04T17:49:19
315966725,249000,1927073,-27.625,30,12,2,1980-01-06T03:32:05,1633358966.745813,2021-10-04T17:49:26
315966731,212000,1933074,-27.75,84,12,2,1980-01-06T03:32:11,1633358975.0352368,2021-10-04T17:49:35
315966741,147000,1943074,-27.9375,182,12,2,1980-01-06T03:32:21,1633358981.954768,2021-10-04T17:49:41
315966746,115000,1948076,-28.0625,228,12,2,1980-01-06T03:32:26,1633358987.704197,2021-10-04T17:49:47
315966755,264000,1957073,-28.1875,111,12,2,1980-01-06T03:32:35,1633358995.30374,2021-10-04T17:49:55
