time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian
315965851,927000,1053181,1,2,1,1,945,131,1047777,0,363,154,12,0,1980-01-06T03:17:31
315965852,894000,1054181,1,2,1,1,946,131,1047777,0,363,185,12,0,1980-01-06T03:17:32
315965853,862000,1055183,1,2,1,1,947,131,1047777,0,363,193,12,0,1980-01-06T03:17:33
315965854,828000,1056183,1,2,1,1,948,131,1047777,0,363,211,12,0,1980-01-06T03:17:34
315965855,796000,1057186,1,2,1,1,949,131,1047777,0,363,219,12,0,1980-01-06T03:17:35
315965856,766000,1058189,1,2,1,1,950,131,1047777,0,363,229,12,0,1980-01-06T03:17:36
315965858,137000,1059192,1,2,1,1,951,132,1058893,0,431,237,12,0,1980-01-06T03:17:38
315965859,103000,1060192,1,2,1,1,952,132,1058893,0,431,6,12,0,1980-01-06T03:17:39
315965860,72000,1061195,1,2,1,1,953,132,1058893,0,431,14,12,0,1980-01-06T03:17:40
315965861,41000,1062198,1,2,1,1,953,132,1058893,0,431,24,12,0,1980-01-06T03:17:41
315965862,10000,1063201,1,2,1,1,954,132,1058893,0,431,32,12,0,1980-01-06T03:17:42
315965862,976000,1064201,1,2,1,1,955,132,1058893,0,431,60,12,0,1980-01-06T03:17:42
315965863,944000,1065204,1,2,1,1,956,132,1058893,0,431,68,12,0,1980-01-06T03:17:43
315965864,910000,1066204,1,2,1,1,957,132,1058893,0,431,78,12,0,1980-01-06T03:17:44
315965865,879000,1067206,1,2,1,1,958,132,1058893,0,431,86,12,0,1980-01-06T03:17:45
315965866,845000,1068206,1,2,1,1,959,132,1058893,0,431,112,12,0,1980-01-06T03:17:46
315965868,92000,1069208,1,2,1,1,960,133,1068870,0,351,120,12,0,1980-01-06T03:17:48
315965869,58000,1070208,1,2,1,1,961,133,1068870,0,351,132,12,0,1980-01-06T03:17:49
315965870,27000,1071211,1,2,1,1,962,133,1068870,0,351,140,12,0,1980-01-06T03:17:50
315965870,993000,1072211,1,2,1,1,963,133,1068870,0,351,167,12,0,1980-01-06T03:17:50
315965871,961000,1073213,1,2,1,1,963,133,1068870,0,351,175,12,0,1980-01-06T03:17:51
315965872,928000,1074213,1,2,1,1,964,133,1068870,0,351,186,12,0,1980-01-06T03:17:52
315965873,896000,1075215,1,2,1,1,965,133,1068870,0,351,194,12,0,1980-01-06T03:17:53
315965874,863000,1076216,1,2,1,1,966,133,1068870,0,351,222,12,0,1980-01-06T03:17:54
315965875,831000,1077218,1,2,1,1,967,133,1068870,0,351,230,12,0,1980-01-06T03:17:55
315965877,83000,1078218,1,2,1,1,968,134,1077734,0,357,240,12,0,1980-01-06T03:17:57
315965878,51000,1079220,1,2,1,1,969,134,1077734,0,357,248,12,0,1980-01-06T03:17:58
315965879,18000,1080220,1,2,1,1,970,134,1077734,0,357,16,12,0,1980-01-06T03:17:59
315965879,987000,1081223,1,2,1,1,971,134,1077734,0,357,24,12,0,1980-01-06T03:17:59
315965880,954000,1082223,1,2,1,1,972,134,1077734,0,357,36,12,0,1980-01-06T03:18:00
315965881,923000,1083225,1,2,1,1,972,134,1077734,0,357,44,12,0,1980-01-06T03:18:01
315965882,889000,1084225,1,2,1,1,973,134,1077734,0,357,70,12,0,1980-01-06T03:18:02
315965883,858000,1085228,1,2,1,1,974,134,1077734,0,357,78,12,0,1980-01-06T03:18:03
315965884,825000,1086228,1,2,1,1,975,134,1077734,0,357,88,12,0,1980-01-06T03:18:04
315965886,76000,1087230,1,2,1,1,976,135,1086563,0,352,96,12,0,1980-01-06T03:18:06
315965887,43000,1088231,1,2,1,1,977,135,1086563,0,352,126,12,0,1980-01-06T03:18:07
315965888,12000,1089233,1,2,1,1,978,135,1086563,0,352,134,12,0,1980-01-06T03:18:08
315965888,978000,1090233,1,2,1,1,979,135,1086563,0,352,144,12,0,1980-01-06T03:18:08
315965889,947000,1091235,1,2,1,1,980,135,1086563,0,352,152,12,0,1980-01-06T03:18:09
315965890,914000,1092236,1,2,1,1,981,135,1086563,0,352,173,12,0,1980-01-06T03:18:10
315965891,883000,1093238,1,2,1,1,982,135,1086563,0,352,181,12,0,1980-01-06T03:18:11
315965892,850000,1094238,1,2,1,1,982,135,1086563,0,352,191,12,0,1980-01-06T03:18:12
315965893,819000,1095240,1,2,1,1,983,135,1086563,0,352,199,12,0,1980-01-06T03:18:13
315965895,64000,1096240,1,2,1,1,984,136,1095387,0,349,223,12,0,1980-01-06T03:18:15
315965896,33000,1097243,1,2,1,1,985,136,1095387,0,349,231,12,0,1980-01-06T03:18:16
315965897,0,1098243,1,2,1,1,986,136,1095387,0,349,241,12,0,1980-01-06T03:18:17
315965897,969000,1099245,1,2,1,1,987,136,1095387,0,349,249,12,0,1980-01-06T03:18:17
315965898,936000,1100245,1,2,1,1,988,136,1095387,0,349,20,12,0,1980-01-06T03:18:18
315965899,905000,1101247,1,2,1,1,989,136,1095387,0,349,28,12,0,1980-01-06T03:18:19
315965900,871000,1102247,1,2,1,1,990,136,1095387,0,349,38,12,0,1980-01-06T03:18:20
315965901,840000,1103249,1,2,1,1,991,136,1095387,0,349,46,12,0,1980-01-06T03:18:21
315965903,331000,1104249,1,2,1,1,992,137,1104223,0,596,65,12,0,1980-01-06T03:18:23
315965904,300000,1105251,1,2,1,1,992,137,1104223,0,596,73,12,0,1980-01-06T03:18:24
315965905,267000,1106251,1,2,1,1,993,137,1104223,0,596,83,12,0,1980-01-06T03:18:25
315965906,236000,1107253,1,2,1,1,994,137,1104223,0,596,91,12,0,1980-01-06T03:18:26
315965907,203000,1108253,1,2,1,1,995,137,1104223,0,596,102,12,0,1980-01-06T03:18:27
315965908,173000,1109255,1,2,1,1,996,137,1104223,0,596,110,12,0,1980-01-06T03:18:28
315965909,140000,1110256,1,2,1,1,997,137,1104223,0,596,135,12,0,1980-01-06T03:18:29
315965910,110000,1111258,1,2,1,1,998,137,1104223,0,596,143,12,0,1980-01-06T03:18:30
315965911,77000,1112258,1,2,1,1,999,137,1104223,0,596,154,12,0,1980-01-06T03:18:31
315965912,323000,1113260,1,2,1,1,1000,138,1113119,0,348,162,12,0,1980-01-06T03:18:32
315965913,291000,1114261,1,2,1,1,1001,138,1113119,0,348,189,12,0,1980-01-06T03:18:33
315965914,261000,1115263,1,2,1,1,1001,138,1113119,0,348,197,12,0,1980-01-06T03:18:34
315965915,228000,1116263,1,2,1,1,1002,138,1113119,0,348,209,12,0,1980-01-06T03:18:35
315965916,197000,1117265,1,2,1,1,1003,138,1113119,0,348,217,12,0,1980-01-06T03:18:36
315965917,165000,1118265,1,2,1,1,1004,138,1113119,0,348,247,12,0,1980-01-06T03:18:37
315965918,135000,1119267,1,2,1,1,1005,138,1113119,0,348,255,12,0,1980-01-06T03:18:38
315965919,103000,1120267,1,2,1,1,1006,138,1113119,0,348,17,12,0,1980-01-06T03:18:39
315965920,73000,1121270,1,2,1,1,1007,138,1113119,0,348,25,12,0,1980-01-06T03:18:40
315965921,314000,1122270,1,2,1,1,1008,139,1121942,0,342,35,12,0,1980-01-06T03:18:41
315965922,284000,1123272,1,2,1,1,1009,139,1121942,0,342,43,12,0,1980-01-06T03:18:42
315965923,252000,1124272,1,2,1,1,1010,139,1121942,0,342,64,12,0,1980-01-06T03:18:43
315965924,222000,1125274,1,2,1,1,1011,139,1121942,0,342,72,12,0,1980-01-06T03:18:44
315965925,189000,1126274,1,2,1,1,1011,139,1121942,0,342,87,12,0,1980-01-06T03:18:45
315965926,159000,1127277,1,2,1,1,1012,139,1121942,0,342,95,12,0,1980-01-06T03:18:46
315965927,128000,1128277,1,2,1,1,1013,139,1121942,0,342,118,12,0,1980-01-06T03:18:47
315965928,98000,1129279,1,2,1,1,1014,139,1121942,0,342,126,12,0,1980-01-06T03:18:48
315965929,65000,1130279,1,2,1,1,1015,139,1121942,0,342,136,12,0,1980-01-06T03:18:49
315965930,306000,1131281,1,2,1,1,1016,140,1130799,0,339,144,12,0,1980-01-06T03:18:50
315965931,274000,1132282,1,2,1,1,1017,140,1130799,0,339,167,12,0,1980-01-06T03:18:51
315965932,245000,1133284,1,2,1,1,1018,140,1130799,0,339,175,12,0,1980-01-06T03:18:52
315965933,213000,1134284,1,2,1,1,1019,140,1130799,0,339,192,12,0,1980-01-06T03:18:53
315965934,183000,1135286,1,2,1,1,1019,140,1130799,0,339,200,12,0,1980-01-06T03:18:54
315965935,151000,1136287,1,2,1,1,1020,140,1130799,0,339,229,12,0,1980-01-06T03:18:55
315965936,121000,1137289,1,2,1,1,1021,140,1130799,0,339,237,12,0,1980-01-06T03:18:56
315965937,89000,1138290,1,2,1,1,1022,140,1130799,0,339,2,12,0,1980-01-06T03:18:57
315965938,59000,1139292,1,2,1,1,1023,140,1130799,0,339,10,12,0,1980-01-06T03:18:58
315965939,299000,1140293,1,2,1,1,1024,141,1139692,0,339,44,12,0,1980-01-06T03:18:59
315965940,269000,1141295,1,2,1,1,1025,141,1139692,0,339,52,12,0,1980-01-06T03:19:00
315965941,237000,1142296,1,2,1,1,1026,141,1139692,0,339,80,12,0,1980-01-06T03:19:01
315965942,207000,1143298,1,2,1,1,1027,141,1139692,0,339,88,12,0,1980-01-06T03:19:02
315965943,176000,1144299,1,2,1,1,1028,141,1139692,0,339,124,12,0,1980-01-06T03:19:03
315965944,147000,1145302,1,2,1,1,1029,141,1139692,0,339,132,12,0,1980-01-06T03:19:04
315965945,115000,1146302,1,2,1,1,1029,141,1139692,0,339,148,12,0,1980-01-06T03:19:05
315965946,86000,1147304,1,2,1,1,1030,141,1139692,0,339,156,12,0,1980-01-06T03:19:06
315965947,55000,1148305,1,2,1,1,1031,141,1139692,0,339,186,12,0,1980-01-06T03:19:07
315965948,293000,1149307,1,2,1,1,1032,142,1148516,0,335,194,12,0,1980-01-06T03:19:08
315965949,261000,1150307,1,2,1,1,1033,142,1148516,0,335,210,12,0,1980-01-06T03:19:09
315965950,232000,1151309,1,2,1,1,1034,142,1148516,0,335,218,12,0,1980-01-06T03:19:10
315965951,200000,1152309,1,2,1,1,1035,142,1148516,0,335,228,12,0,1980-01-06T03:19:11
315965952,171000,1153312,1,2,1,1,1036,142,1148516,0,335,236,12,0,1980-01-06T03:19:12
315965953,140000,1154312,1,2,1,1,1037,142,1148516,0,335,4,12,0,1980-01-06T03:19:13
315965954,111000,1155314,1,2,1,1,1038,142,1148516,0,335,12,12,0,1980-01-06T03:19:14
315965955,81000,1156315,1,2,1,1,1039,142,1148516,0,335,44,12,0,1980-01-06T03:19:15
315965956,52000,1157317,1,2,1,1,1039,142,1148516,0,335,52,12,0,1980-01-06T03:19:16
315965957,21000,1158317,1,2,1,1,1040,142,1148516,0,335,67,12,0,1980-01-06T03:19:17
315965958,289000,1159320,1,2,1,1,1041,143,1158453,0,362,75,12,0,1980-01-06T03:19:18
315965959,259000,1160321,1,2,1,1,1042,143,1158453,0,362,106,12,0,1980-01-06T03:19:19
315965960,230000,1161323,1,2,1,1,1043,143,1158453,0,362,114,12,0,1980-01-06T03:19:20
315965961,199000,1162323,1,2,1,1,1044,143,1158453,0,362,131,12,0,1980-01-06T03:19:21
315965962,171000,1163326,1,2,1,1,1045,143,1158453,0,362,139,12,0,1980-01-06T03:19:22
315965963,140000,1164326,1,2,1,1,1046,143,1158453,0,362,165,12,0,1980-01-06T03:19:23
315965964,112000,1165329,1,2,1,1,1047,143,1158453,0,362,173,12,0,1980-01-06T03:19:24
315965965,81000,1166329,1,2,1,1,1048,143,1158453,0,362,183,12,0,1980-01-06T03:19:25
315965966,53000,1167331,1,2,1,1,1049,143,1158453,0,362,191,12,0,1980-01-06T03:19:26
315965967,22000,1168332,1,2,1,1,1049,143,1158453,0,362,220,12,0,1980-01-06T03:19:27
315965968,285000,1169334,1,2,1,1,1050,144,1168391,0,356,228,12,0,1980-01-06T03:19:28
315965969,254000,1170334,1,2,1,1,1051,144,1168391,0,356,238,12,0,1980-01-06T03:19:29
315965970,225000,1171336,1,2,1,1,1052,144,1168391,0,356,246,12,0,1980-01-06T03:19:30
315965971,195000,1172336,1,2,1,1,1053,144,1168391,0,356,14,12,0,1980-01-06T03:19:31
315965972,167000,1173339,1,2,1,1,1054,144,1168391,0,356,22,12,0,1980-01-06T03:19:32
315965973,137000,1174340,1,2,1,1,1055,144,1168391,0,356,57,12,0,1980-01-06T03:19:33
315965974,109000,1175342,1,2,1,1,1056,144,1168391,0,356,65,12,0,1980-01-06T03:19:34
315965975,79000,1176342,1,2,1,1,1057,144,1168391,0,356,82,12,0,1980-01-06T03:19:35
315965976,50000,1177345,1,2,1,1,1058,144,1168391,0,356,90,12,0,1980-01-06T03:19:36
315965977,24000,1178348,1,2,1,1,1058,144,1168391,0,356,100,12,0,1980-01-06T03:19:37
315965978,286000,1179351,1,2,1,1,1059,145,1178385,0,355,108,12,0,1980-01-06T03:19:38
315965979,256000,1180351,1,2,1,1,1060,145,1178385,0,355,126,12,0,1980-01-06T03:19:39
315965980,228000,1181354,1,2,1,1,1061,145,1178385,0,355,134,12,0,1980-01-06T03:19:40
315965981,198000,1182354,1,2,1,1,1062,145,1178385,0,355,163,12,0,1980-01-06T03:19:41
315965982,170000,1183357,1,2,1,1,1063,145,1178385,0,355,171,12,0,1980-01-06T03:19:42
315965983,140000,1184357,1,2,1,1,1064,145,1178385,0,355,181,12,0,1980-01-06T03:19:43
315965984,112000,1185359,1,2,1,1,1065,145,1178385,0,355,189,12,0,1980-01-06T03:19:44
315965985,82000,1186360,1,2,1,1,1066,145,1178385,0,355,217,12,0,1980-01-06T03:19:45
315965986,54000,1187362,1,2,1,1,1067,145,1178385,0,355,225,12,0,1980-01-06T03:19:46
315965987,23000,1188362,1,2,1,1,1067,145,1178385,0,355,237,12,0,1980-01-06T03:19:47
315965988,284000,1189364,1,2,1,1,1068,146,1188417,0,353,245,12,0,1980-01-06T03:19:48
315965989,255000,1190365,1,2,1,1,1069,146,1188417,0,353,24,12,0,1980-01-06T03:19:49
315965990,227000,1191368,1,2,1,1,1070,146,1188417,0,353,32,12,0,1980-01-06T03:19:50
315965991,197000,1192368,1,2,1,1,1071,146,1188417,0,353,51,12,0,1980-01-06T03:19:51
315965992,169000,1193370,1,2,1,1,1072,146,1188417,0,353,59,12,0,1980-01-06T03:19:52
315965993,139000,1194370,1,2,1,1,1073,146,1188417,0,353,69,12,0,1980-01-06T03:19:53
315965994,111000,1195372,1,2,1,1,1074,146,1188417,0,353,77,12,0,1980-01-06T03:19:54
315965995,81000,1196372,1,2,1,1,1075,146,1188417,0,353,93,12,0,1980-01-06T03:19:55
315965996,54000,1197375,1,2,1,1,1076,146,1188417,0,353,101,12,0,1980-01-06T03:19:56
315965997,24000,1198375,1,2,1,1,1076,146,1188417,0,353,133,12,0,1980-01-06T03:19:57
315965998,281000,1199378,1,2,1,1,1077,147,1198380,0,347,141,12,0,1980-01-06T03:19:58
315965999,251000,1200378,1,2,1,1,1078,147,1198380,0,347,153,12,0,1980-01-06T03:19:59
315966000,223000,1201380,1,2,1,1,1079,147,1198380,0,347,161,12,0,1980-01-06T03:20:00
315966001,194000,1202381,1,2,1,1,1080,147,1198380,0,347,183,12,0,1980-01-06T03:20:01
315966002,166000,1203383,1,2,1,1,1081,147,1198380,0,347,191,12,0,1980-01-06T03:20:02
315966003,136000,1204383,1,2,1,1,1082,147,1198380,0,347,201,12,0,1980-01-06T03:20:03
315966004,109000,1205386,1,2,1,1,1083,147,1198380,0,347,209,12,0,1980-01-06T03:20:04
315966005,80000,1206386,1,2,1,1,1084,147,1198380,0,347,239,12,0,1980-01-06T03:20:05
315966006,339000,1207389,1,2,1,1,1085,148,1207275,0,350,247,12,0,1980-01-06T03:20:06
315966007,309000,1208389,1,2,1,1,1086,148,1207275,0,350,6,12,0,1980-01-06T03:20:07
315966008,282000,1209391,1,2,1,1,1086,148,1207275,0,350,14,12,0,1980-01-06T03:20:08
315966009,252000,1210391,1,2,1,1,1087,148,1207275,0,350,24,12,0,1980-01-06T03:20:09
315966010,225000,1211394,1,2,1,1,1088,148,1207275,0,350,32,12,0,1980-01-06T03:20:10
315966011,196000,1212394,1,2,1,1,1089,148,1207275,0,350,45,12,0,1980-01-06T03:20:11
315966012,168000,1213396,1,2,1,1,1090,148,1207275,0,350,53,12,0,1980-01-06T03:20:12
315966013,139000,1214396,1,2,1,1,1091,148,1207275,0,350,63,12,0,1980-01-06T03:20:13
315966014,112000,1215399,1,2,1,1,1092,148,1207275,0,350,71,12,0,1980-01-06T03:20:14
315966015,82000,1216399,1,2,1,1,1093,148,1207275,0,350,85,12,0,1980-01-06T03:20:15
315966016,336000,1217401,1,2,1,1,1094,149,1217303,0,343,93,12,0,1980-01-06T03:20:16
315966017,307000,1218401,1,2,1,1,1094,149,1217303,0,343,103,12,0,1980-01-06T03:20:17
315966018,280000,1219403,1,2,1,1,1095,149,1217303,0,343,111,12,0,1980-01-06T03:20:18
315966019,251000,1220403,1,2,1,1,1096,149,1217303,0,343,128,12,0,1980-01-06T03:20:19
315966020,224000,1221406,1,2,1,1,1097,149,1217303,0,343,136,12,0,1980-01-06T03:20:20
315966021,195000,1222406,1,2,1,1,1098,149,1217303,0,343,146,12,0,1980-01-06T03:20:21
315966022,169000,1223408,1,2,1,1,1099,149,1217303,0,343,154,12,0,1980-01-06T03:20:22
315966023,140000,1224408,1,2,1,1,1100,149,1217303,0,343,168,12,0,1980-01-06T03:20:23
315966024,113000,1225411,1,2,1,1,1101,149,1217303,0,343,176,12,0,1980-01-06T03:20:24
315966025,84000,1226411,1,2,1,1,1102,149,1217303,0,343,186,12,0,1980-01-06T03:20:25
315966026,330000,1227413,1,2,1,1,1103,150,1227280,0,335,194,12,0,1980-01-06T03:20:26
315966027,301000,1228413,1,2,1,1,1104,150,1227280,0,335,204,12,0,1980-01-06T03:20:27
315966028,275000,1229415,1,2,1,1,1104,150,1227280,0,335,212,12,0,1980-01-06T03:20:28
315966029,247000,1230415,1,2,1,1,1105,150,1227280,0,335,222,12,0,1980-01-06T03:20:29
315966030,220000,1231418,1,2,1,1,1106,150,1227280,0,335,230,12,0,1980-01-06T03:20:30
315966031,192000,1232418,1,2,1,1,1107,150,1227280,0,335,240,12,0,1980-01-06T03:20:31
315966032,166000,1233420,1,2,1,1,1108,150,1227280,0,335,248,12,0,1980-01-06T03:20:32
315966033,141000,1234424,1,2,1,1,1109,150,1227280,0,335,2,12,0,1980-01-06T03:20:33
315966034,115000,1235427,1,2,1,1,1110,150,1227280,0,335,10,12,0,1980-01-06T03:20:34
315966035,86000,1236427,1,2,1,1,1111,150,1227280,0,335,20,12,0,1980-01-06T03:20:35
315966036,332000,1237429,1,2,1,1,1112,151,1237348,0,332,28,12,0,1980-01-06T03:20:36
315966037,303000,1238429,1,2,1,1,1112,151,1237348,0,332,38,12,0,1980-01-06T03:20:37
315966038,277000,1239432,1,2,1,1,1113,151,1237348,0,332,46,12,0,1980-01-06T03:20:38
315966039,249000,1240432,1,2,1,1,1114,151,1237348,0,332,56,12,0,1980-01-06T03:20:39
315966040,222000,1241434,1,2,1,1,1115,151,1237348,0,332,64,12,0,1980-01-06T03:20:40
315966041,194000,1242434,1,2,1,1,1116,151,1237348,0,332,75,12,0,1980-01-06T03:20:41
315966042,168000,1243437,1,2,1,1,1117,151,1237348,0,332,83,12,0,1980-01-06T03:20:42
315966043,139000,1244437,1,2,1,1,1118,151,1237348,0,332,93,12,0,1980-01-06T03:20:43
315966044,113000,1245440,1,2,1,1,1119,151,1237348,0,332,101,12,0,1980-01-06T03:20:44
315966045,85000,1246440,1,2,1,1,1120,151,1237348,0,332,111,12,0,1980-01-06T03:20:45
315966046,328000,1247442,1,2,1,1,1121,152,1247293,0,329,119,12,0,1980-01-06T03:20:46
315966047,299000,1248443,1,2,1,1,1122,152,1247293,0,329,129,12,0,1980-01-06T03:20:47
315966048,273000,1249445,1,2,1,1,1122,152,1247293,0,329,137,12,0,1980-01-06T03:20:48
315966049,245000,1250445,1,2,1,1,1123,152,1247293,0,329,147,12,0,1980-01-06T03:20:49
315966050,219000,1251448,1,2,1,1,1124,152,1247293,0,329,155,12,0,1980-01-06T03:20:50
315966051,191000,1252448,1,2,1,1,1125,152,1247293,0,329,165,12,0,1980-01-06T03:20:51
315966052,165000,1253451,1,2,1,1,1126,152,1247293,0,329,173,12,0,1980-01-06T03:20:52
315966053,137000,1254451,1,2,1,1,1127,152,1247293,0,329,184,12,0,1980-01-06T03:20:53
315966054,111000,1255454,1,2,1,1,1128,152,1247293,0,329,192,12,0,1980-01-06T03:20:54
315966055,83000,1256454,1,2,1,1,1129,152,1247293,0,329,202,12,0,1980-01-06T03:20:55
315966056,57000,1257456,1,2,1,1,1130,152,1247293,0,329,210,12,0,1980-01-06T03:20:56
315966057,29000,1258456,1,2,1,1,1131,152,1247293,0,329,220,12,0,1980-01-06T03:20:57
315966058,3000,1259459,1,2,1,1,1131,152,1247293,0,329,228,12,0,1980-01-06T03:20:58
315966059,344000,1260459,1,2,1,1,1132,153,1259523,0,387,238,12,0,1980-01-06T03:20:59
315966060,318000,1261462,1,2,1,1,1133,153,1259523,0,387,246,12,0,1980-01-06T03:21:00
315966061,290000,1262462,1,2,1,1,1134,153,1259523,0,387,0,12,0,1980-01-06T03:21:01
315966062,265000,1263465,1,2,1,1,1135,153,1259523,0,387,8,12,0,1980-01-06T03:21:02
315966063,237000,1264465,1,2,1,1,1136,153,1259523,0,387,18,12,0,1980-01-06T03:21:03
315966064,212000,1265468,1,2,1,1,1137,153,1259523,0,387,26,12,0,1980-01-06T03:21:04
315966065,184000,1266468,1,2,1,1,1138,153,1259523,0,387,36,12,0,1980-01-06T03:21:05
315966066,159000,1267471,1,2,1,1,1139,153,1259523,0,387,44,12,0,1980-01-06T03:21:06
315966067,131000,1268471,1,2,1,1,1140,153,1259523,0,387,54,12,0,1980-01-06T03:21:07
315966068,105000,1269473,1,2,1,1,1140,153,1259523,0,387,62,12,0,1980-01-06T03:21:08
315966069,77000,1270474,1,2,1,1,1141,153,1259523,0,387,72,12,0,1980-01-06T03:21:09
315966070,52000,1271476,1,2,1,1,1142,153,1259523,0,387,80,12,0,1980-01-06T03:21:10
315966071,304000,1272477,1,2,1,1,1143,154,1271693,0,339,90,12,0,1980-01-06T03:21:11
315966072,279000,1273480,1,2,1,1,1144,154,1271693,0,339,98,12,0,1980-01-06T03:21:12
315966073,251000,1274480,1,2,1,1,1145,154,1271693,0,339,108,12,0,1980-01-06T03:21:13
315966074,226000,1275483,1,2,1,1,1146,154,1271693,0,339,116,12,0,1980-01-06T03:21:14
315966075,199000,1276483,1,2,1,1,1147,154,1271693,0,339,126,12,0,1980-01-06T03:21:15
315966076,174000,1277486,1,2,1,1,1148,154,1271693,0,339,134,12,0,1980-01-06T03:21:16
315966077,146000,1278486,1,2,1,1,1149,154,1271693,0,339,144,12,0,1980-01-06T03:21:17
315966078,121000,1279489,1,2,1,1,1150,154,1271693,0,339,152,12,0,1980-01-06T03:21:18
315966079,93000,1280489,1,2,1,1,1150,154,1271693,0,339,162,12,0,1980-01-06T03:21:19
315966080,68000,1281492,1,2,1,1,1151,154,1271693,0,339,170,12,0,1980-01-06T03:21:20
315966081,301000,1282493,1,2,1,1,1152,155,1281661,0,320,180,12,0,1980-01-06T03:21:21
315966082,276000,1283496,1,2,1,1,1153,155,1281661,0,320,188,12,0,1980-01-06T03:21:22
315966083,248000,1284496,1,2,1,1,1154,155,1281661,0,320,198,12,0,1980-01-06T03:21:23
315966084,223000,1285499,1,2,1,1,1155,155,1281661,0,320,206,12,0,1980-01-06T03:21:24
315966085,196000,1286499,1,2,1,1,1156,155,1281661,0,320,216,12,0,1980-01-06T03:21:25
315966086,171000,1287502,1,2,1,1,1157,155,1281661,0,320,224,12,0,1980-01-06T03:21:26
315966087,143000,1288502,1,2,1,1,1158,155,1281661,0,320,234,12,0,1980-01-06T03:21:27
315966088,119000,1289505,1,2,1,1,1159,155,1281661,0,320,242,12,0,1980-01-06T03:21:28
315966089,91000,1290505,1,2,1,1,1159,155,1281661,0,320,252,12,0,1980-01-06T03:21:29
315966090,67000,1291508,1,2,1,1,1160,155,1281661,0,320,4,12,0,1980-01-06T03:21:30
315966091,300000,1292508,1,2,1,1,1161,156,1291661,0,318,14,12,0,1980-01-06T03:21:31
315966092,275000,1293511,1,2,1,1,1162,156,1291661,0,318,22,12,0,1980-01-06T03:21:32
315966093,248000,1294512,1,2,1,1,1163,156,1291661,0,318,32,12,0,1980-01-06T03:21:33
315966094,224000,1295514,1,2,1,1,1164,156,1291661,0,318,40,12,0,1980-01-06T03:21:34
315966095,197000,1296515,1,2,1,1,1165,156,1291661,0,318,50,12,0,1980-01-06T03:21:35
315966096,173000,1297517,1,2,1,1,1166,156,1291661,0,318,58,12,0,1980-01-06T03:21:36
315966097,146000,1298518,1,2,1,1,1167,156,1291661,0,318,68,12,0,1980-01-06T03:21:37
315966098,122000,1299520,1,2,1,1,1168,156,1291661,0,318,76,12,0,1980-01-06T03:21:38
315966099,95000,1300520,1,2,1,1,1168,156,1291661,0,318,86,12,0,1980-01-06T03:21:39
315966100,71000,1301523,1,2,1,1,1169,156,1291661,0,318,94,12,0,1980-01-06T03:21:40
315966101,45000,1302524,1,2,1,1,1170,156,1291661,0,318,104,12,0,1980-01-06T03:21:41
315966102,303000,1303526,1,2,1,1,1171,157,1302767,0,340,112,12,0,1980-01-06T03:21:42
315966103,277000,1304527,1,2,1,1,1172,157,1302767,0,340,122,12,0,1980-01-06T03:21:43
315966104,253000,1305530,1,2,1,1,1173,157,1302767,0,340,130,12,0,1980-01-06T03:21:44
315966105,227000,1306530,1,2,1,1,1174,157,1302767,0,340,140,12,0,1980-01-06T03:21:45
315966106,203000,1307533,1,2,1,1,1175,157,1302767,0,340,148,12,0,1980-01-06T03:21:46
315966107,177000,1308533,1,2,1,1,1176,157,1302767,0,340,158,12,0,1980-01-06T03:21:47
315966108,154000,1309536,1,2,1,1,1177,157,1302767,0,340,166,12,0,1980-01-06T03:21:48
315966109,128000,1310536,1,2,1,1,1178,157,1302767,0,340,176,12,0,1980-01-06T03:21:49
315966110,104000,1311539,1,2,1,1,1178,157,1302767,0,340,184,12,0,1980-01-06T03:21:50
315966111,78000,1312539,1,2,1,1,1179,157,1302767,0,340,194,12,0,1980-01-06T03:21:51
315966112,54000,1313542,1,2,1,1,1180,157,1302767,0,340,202,12,0,1980-01-06T03:21:52
315966113,29000,1314543,1,2,1,1,1181,157,1302767,0,340,212,12,0,1980-01-06T03:21:53
315966114,5000,1315546,1,2,1,1,1182,157,1302767,0,340,220,12,0,1980-01-06T03:21:54
315966114,979000,1316546,1,2,1,1,1183,157,1302767,0,340,230,12,0,1980-01-06T03:21:54
315966116,387000,1317549,1,2,1,1,1184,158,1317211,0,313,238,12,0,1980-01-06T03:21:56
315966117,361000,1318549,1,2,1,1,1185,158,1317211,0,313,248,12,0,1980-01-06T03:21:57
315966118,338000,1319552,1,2,1,1,1186,158,1317211,0,313,0,12,0,1980-01-06T03:21:58
315966119,312000,1320552,1,2,1,1,1187,158,1317211,0,313,10,12,0,1980-01-06T03:21:59
315966120,289000,1321555,1,2,1,1,1187,158,1317211,0,313,19,12,0,1980-01-06T03:22:00
315966121,263000,1322555,1,2,1,1,1188,158,1317211,0,313,29,12,0,1980-01-06T03:22:01
315966122,240000,1323558,1,2,1,1,1189,158,1317211,0,313,37,12,0,1980-01-06T03:22:02
315966123,215000,1324558,1,2,1,1,1190,158,1317211,0,313,47,12,0,1980-01-06T03:22:03
315966124,192000,1325561,1,2,1,1,1191,158,1317211,0,313,55,12,0,1980-01-06T03:22:04
