time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
315965158,688680,358943,0.0054931640625,7.699999809265137,52,10,2,1980-01-06T03:05:58
315965160,160324,360415,nan,nan,68,10,2,1980-01-06T03:06:00
315965161,631296,361886,0.00457763671875,7.763999938964844,78,10,2,1980-01-06T03:06:01
315965163,61943,363316,0.00640869140625,7.699999809265137,94,10,2,1980-01-06T03:06:03
315965164,508886,364763,nan,nan,104,10,2,1980-01-06T03:06:04
315965165,998656,366253,0.00640869140625,7.699999809265137,120,10,2,1980-01-06T03:06:05
315965167,461485,367716,nan,nan,130,10,2,1980-01-06T03:06:07
315965168,931300,369186,nan,nan,146,10,2,1980-01-06T03:06:08
315965170,378787,370633,0.00640869140625,7.696000099182129,156,10,2,1980-01-06T03:06:10
315965171,901400,372156,0.00457763671875,7.748000144958496,172,10,2,1980-01-06T03:06:11
315965173,378661,373633,0.00457763671875,7.763999938964844,182,10,2,1980-01-06T03:06:13
315965174,818852,375073,0.0054931640625,7.696000099182129,192,10,2,1980-01-06T03:06:14
315965176,248758,376503,0.00457763671875,7.644000053405762,208,10,2,1980-01-06T03:06:16
315965177,744682,377999,nan,nan,218,10,2,1980-01-06T03:06:17
315965179,198531,379453,0.00457763671875,7.435999870300293,234,10,2,1980-01-06T03:06:19
315965180,631293,380886,0.00457763671875,7.440000057220459,244,10,2,1980-01-06T03:06:20
315965182,210830,382465,nan,nan,4,10,2,1980-01-06T03:06:22
315965183,641947,383896,0.0054931640625,7.372000217437744,14,10,2,1980-01-06T03:06:23
315965185,108712,385363,0.00457763671875,7.443999767303467,30,10,2,1980-01-06T03:06:25
315965186,541296,386796,0.00457763671875,7.443999767303467,40,10,2,1980-01-06T03:06:26
315965187,971296,388226,0.00640869140625,7.679999828338623,50,10,2,1980-01-06T03:06:27
315965189,458659,389713,0.00457763671875,7.708000183105469,66,10,2,1980-01-06T03:06:29
315965190,938680,391193,0.0054931640625,7.679999828338623,76,10,2,1980-01-06T03:06:30
315965192,378682,392633,0.00457763671875,7.751999855041504,92,10,2,1980-01-06T03:06:32
315965193,818543,394073,nan,nan,102,10,2,1980-01-06T03:06:33
315965195,338649,395593,0.00640869140625,7.688000202178955,118,10,2,1980-01-06T03:06:35
315965196,788672,397043,nan,nan,128,10,2,1980-01-06T03:06:36
315965198,298646,398553,nan,nan,144,10,2,1980-01-06T03:06:38
315965199,859489,399993,0.00640869140625,7.607999801635742,154,10,2,1980-01-06T03:06:39
315965201,329633,401463,0.00457763671875,7.599999904632568,170,10,2,1980-01-06T03:06:41
315965202,809626,402943,0.0054931640625,7.5879998207092285,180,10,2,1980-01-06T03:06:42
315965204,279592,404413,nan,nan,196,10,2,1980-01-06T03:06:44
315965205,742236,405876,nan,nan,206,10,2,1980-01-06T03:06:45
315965207,200037,407333,0.00640869140625,7.684000015258789,222,10,2,1980-01-06T03:06:47
315965208,629481,408763,nan,nan,232,10,2,1980-01-06T03:06:48
315965210,129623,410263,nan,nan,248,10,2,1980-01-06T03:06:50
315965211,549615,411683,0.00457763671875,7.75600004196167,2,10,2,1980-01-06T03:06:51
315965212,999474,413133,0.00640869140625,7.691999912261963,12,10,2,1980-01-06T03:06:52
315965214,531777,414665,0.00640869140625,7.691999912261963,28,10,2,1980-01-06T03:06:54
315965215,969478,416103,0.00640869140625,7.691999912261963,38,10,2,1980-01-06T03:06:55
315965217,392235,417526,0.00457763671875,7.751999855041504,54,10,2,1980-01-06T03:06:57
315965218,819626,418953,0.00457763671875,7.723999977111816,64,10,2,1980-01-06T03:06:58
315965220,280200,420413,0.00640869140625,7.691999912261963,80,10,2,1980-01-06T03:07:00
315965221,759603,421893,0.00457763671875,7.748000144958496,90,10,2,1980-01-06T03:07:01
315965223,239604,423373,nan,7.748000144958496,106,10,2,1980-01-06T03:07:03
315965224,759480,424893,0.00640869140625,7.688000202178955,116,10,2,1980-01-06T03:07:04
315965226,192351,426326,nan,nan,132,10,2,1980-01-06T03:07:06
315965227,699484,427833,0.00640869140625,7.688000202178955,142,10,2,1980-01-06T03:07:07
315965229,149630,429283,0.00457763671875,7.751999855041504,152,10,2,1980-01-06T03:07:09
315965230,589816,430723,nan,nan,168,10,2,1980-01-06T03:07:10
315965232,109626,432243,0.00640869140625,7.611999988555908,178,10,2,1980-01-06T03:07:12
315965233,570111,433703,nan,nan,194,10,2,1980-01-06T03:07:13
315965235,62282,435196,0.00457763671875,7.676000118255615,204,10,2,1980-01-06T03:07:15
315965236,509477,436643,0.00457763671875,7.676000118255615,220,10,2,1980-01-06T03:07:16
315965237,980012,438113,0.0054931640625,7.74399995803833,230,10,2,1980-01-06T03:07:17
315965239,405859,439539,0.00640869140625,7.688000202178955,246,10,2,1980-01-06T03:07:19
315965240,832526,440966,nan,nan,0,10,2,1980-01-06T03:07:20
315965242,289601,442423,0.00457763671875,7.748000144958496,16,10,2,1980-01-06T03:07:22
315965243,712238,443846,0.00457763671875,7.748000144958496,26,10,2,1980-01-06T03:07:23
315965245,130095,445263,0.00640869140625,7.684000015258789,36,10,2,1980-01-06T03:07:25
315965246,609571,446743,0.0054931640625,7.748000144958496,52,10,2,1980-01-06T03:07:26
315965248,102370,448236,nan,nan,62,10,2,1980-01-06T03:07:28
315965249,569605,449703,0.00640869140625,7.684000015258789,78,10,2,1980-01-06T03:07:29
315965251,62381,451196,0.0054931640625,7.75600004196167,88,10,2,1980-01-06T03:07:31
315965252,571126,452704,0.00640869140625,7.691999912261963,104,10,2,1980-01-06T03:07:32
315965254,39600,454173,nan,nan,114,10,2,1980-01-06T03:07:34
315965255,502298,455636,0.00640869140625,7.75600004196167,130,10,2,1980-01-06T03:07:35
315965257,2920,457136,nan,nan,140,10,2,1980-01-06T03:07:37
315965258,472265,458606,0.00457763671875,7.691999912261963,156,10,2,1980-01-06T03:07:38
315965259,949631,460083,0.00457763671875,7.684000015258789,166,10,2,1980-01-06T03:07:39
315965261,390147,461523,0.00457763671875,7.688000202178955,182,10,2,1980-01-06T03:07:41
315965262,912244,463046,0.00457763671875,7.631999969482422,192,10,2,1980-01-06T03:07:42
315965264,349623,464483,-0.0201416015625,7.619999885559082,208,10,2,1980-01-06T03:07:44
315965265,799607,465933,nan,nan,218,10,2,1980-01-06T03:07:45
315965267,229604,467363,nan,nan,228,10,2,1980-01-06T03:07:47
315965268,781656,468915,nan,nan,244,10,2,1980-01-06T03:07:48
315965270,222231,470356,-0.01922607421875,7.696000099182129,254,10,2,1980-01-06T03:07:50
315965271,721772,471855,nan,nan,14,10,2,1980-01-06T03:07:51
315965273,202272,473336,0.00457763671875,7.760000228881836,24,10,2,1980-01-06T03:07:53
315965274,639477,474773,0.0054931640625,7.751999855041504,40,10,2,1980-01-06T03:07:54
315965276,206880,476340,0.00640869140625,7.699999809265137,50,10,2,1980-01-06T03:07:56
315965277,622460,477756,-0.01007080078125,7.716000080108643,66,10,2,1980-01-06T03:07:57
315965279,162902,479296,0.00457763671875,7.763999938964844,76,10,2,1980-01-06T03:07:59
