time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian
315964838,830600,41373,11.770000457763672,112442,-886.7003173828125,222,13,2,1980-01-06T03:00:38
315964839,830600,42373,11.779999732971191,111825,-839.4006958007812,235,13,2,1980-01-06T03:00:39
315964840,830600,43373,11.789999961853027,111224,-793.121337890625,247,13,2,1980-01-06T03:00:40
315964841,830700,44373,11.800000190734863,110632,-747.3369140625,2,13,2,1980-01-06T03:00:41
315964842,830700,45373,11.8100004196167,110048,-701.9759521484375,15,13,2,1980-01-06T03:00:42
315964843,830600,46373,11.819999694824219,109474,-657.2005615234375,26,13,2,1980-01-06T03:00:43
315964844,830600,47373,11.829999923706055,108910,-613.0187377929688,37,13,2,1980-01-06T03:00:44
315964845,830600,48373,11.84000015258789,108355,-569.361083984375,51,13,2,1980-01-06T03:00:45
315964846,830600,49373,11.850000381469727,107807,-526.07421875,62,13,2,1980-01-06T03:00:46
315964847,830600,50373,11.850000381469727,107271,-483.56219482421875,73,13,2,1980-01-06T03:00:47
315964848,830600,51373,11.859999656677246,106750,-442.0751647949219,86,13,2,1980-01-06T03:00:48
315964849,830600,52373,11.869999885559082,106243,-401.5438537597656,97,13,2,1980-01-06T03:00:49
315964850,830600,53373,11.880000114440918,105747,-361.7400207519531,109,13,2,1980-01-06T03:00:50
315964851,830600,54373,11.890000343322754,105279,-324.0431213378906,122,13,2,1980-01-06T03:00:51
315964852,830700,55373,11.899999618530273,104835,-288.1541442871094,133,13,2,1980-01-06T03:00:52
315964853,830700,56373,11.90999984741211,104416,-254.17184448242188,144,13,2,1980-01-06T03:00:53
315964854,830600,57373,11.920000076293945,104038,-223.42010498046875,157,13,2,1980-01-06T03:00:54
315964855,830600,58373,11.930000305175781,103703,-196.09011840820312,169,13,2,1980-01-06T03:00:55
315964856,830600,59373,11.9399995803833,103421,-173.02871704101562,180,13,2,1980-01-06T03:00:56
315964857,830600,60373,11.949999809265137,103195,-154.50987243652344,193,13,2,1980-01-06T03:00:57
315964858,830600,61373,11.960000038146973,103032,-141.13327026367188,204,13,2,1980-01-06T03:00:58
315964859,830600,62373,11.970000267028809,102924,-132.26023864746094,215,13,2,1980-01-06T03:00:59
315964860,830600,63373,11.970000267028809,102853,-126.42292785644531,229,13,2,1980-01-06T03:01:00
315964861,830600,64373,11.979999542236328,102815,-123.29756164550781,240,13,2,1980-01-06T03:01:01
315964862,830700,65373,11.989999771118164,102789,-121.1591567993164,251,13,2,1980-01-06T03:01:02
315964863,830700,66373,12.0,102778,-120.25444793701172,8,13,2,1980-01-06T03:01:03
315964864,830600,67373,12.010000228881836,102771,-119.67841339111328,19,13,2,1980-01-06T03:01:04
315964865,830600,68373,12.020000457763672,102768,-119.43143463134766,31,13,2,1980-01-06T03:01:05
315964866,830600,69373,12.029999732971191,102764,-119.10213470458984,44,13,2,1980-01-06T03:01:06
315964867,830600,70373,12.039999961853027,102764,-119.10213470458984,55,13,2,1980-01-06T03:01:07
315964869,830600,72373,12.0600004196167,102763,-119.01980590820312,79,13,2,1980-01-06T03:01:09
315964870,830600,73373,12.069999694824219,102762,-118.93748474121094,91,13,2,1980-01-06T03:01:10
315964871,830600,74373,12.079999923706055,102761,-118.85515594482422,102,13,2,1980-01-06T03:01:11
315964872,830600,75373,12.09000015258789,102760,-118.77283477783203,115,13,2,1980-01-06T03:01:12
315964873,830700,76373,12.09000015258789,102759,-118.69050598144531,126,13,2,1980-01-06T03:01:13
315964874,830700,77373,12.100000381469727,102759,-118.69050598144531,137,13,2,1980-01-06T03:01:14
315964875,830600,78373,12.109999656677246,102760,-118.77283477783203,151,13,2,1980-01-06T03:01:15
315964876,830600,79373,12.119999885559082,102759,-118.69050598144531,162,13,2,1980-01-06T03:01:16
315964877,830600,80373,12.130000114440918,102761,-118.85515594482422,173,13,2,1980-01-06T03:01:17
315964878,830600,81373,12.140000343322754,102761,-118.85515594482422,186,13,2,1980-01-06T03:01:18
315964879,830600,82373,12.140000343322754,102761,-118.85515594482422,197,13,2,1980-01-06T03:01:19
315964880,830600,83373,12.149999618530273,102764,-119.10213470458984,209,13,2,1980-01-06T03:01:20
315964881,830600,84373,12.15999984741211,102760,-118.77283477783203,222,13,2,1980-01-06T03:01:21
315964882,830600,85373,12.170000076293945,102765,-119.18446350097656,233,13,2,1980-01-06T03:01:22
315964883,830700,86373,12.180000305175781,102764,-119.10213470458984,244,13,2,1980-01-06T03:01:23
315964884,830700,87373,12.1899995803833,102764,-119.10213470458984,1,13,2,1980-01-06T03:01:24
315964885,830600,88373,12.199999809265137,102764,-119.10213470458984,13,13,2,1980-01-06T03:01:25
315964886,830600,89373,12.199999809265137,102762,-118.93748474121094,24,13,2,1980-01-06T03:01:26
315964887,830600,90373,12.210000038146973,102763,-119.01980590820312,37,13,2,1980-01-06T03:01:27
315964888,830600,91373,12.220000267028809,102763,-119.01980590820312,48,13,2,1980-01-06T03:01:28
315964889,830600,92373,12.229999542236328,102764,-119.10213470458984,59,13,2,1980-01-06T03:01:29
315964890,830600,93373,12.239999771118164,102764,-119.10213470458984,73,13,2,1980-01-06T03:01:30
315964891,830600,94373,12.239999771118164,102764,-119.10213470458984,84,13,2,1980-01-06T03:01:31
315964892,830600,95373,12.25,102764,-119.10213470458984,95,13,2,1980-01-06T03:01:32
315964893,830700,96373,12.260000228881836,102766,-119.26678466796875,108,13,2,1980-01-06T03:01:33
315964894,830700,97373,12.270000457763672,102762,-118.93748474121094,119,13,2,1980-01-06T03:01:34
315964895,830600,98373,12.270000457763672,102763,-119.01980590820312,131,13,2,1980-01-06T03:01:35
315964896,830600,99373,12.279999732971191,102764,-119.10213470458984,144,13,2,1980-01-06T03:01:36
315964897,830600,100373,12.289999961853027,102764,-119.10213470458984,155,13,2,1980-01-06T03:01:37
315964898,830600,101373,12.300000190734863,102765,-119.18446350097656,166,13,2,1980-01-06T03:01:38
315964899,830600,102373,12.300000190734863,102766,-119.26678466796875,179,13,2,1980-01-06T03:01:39
315964900,830600,103373,12.3100004196167,102763,-119.01980590820312,191,13,2,1980-01-06T03:01:40
315964901,830600,104373,12.319999694824219,102765,-119.18446350097656,202,13,2,1980-01-06T03:01:41
315964902,830600,105373,12.329999923706055,102764,-119.10213470458984,215,13,2,1980-01-06T03:01:42
315964903,830600,106373,12.34000015258789,102763,-119.01980590820312,226,13,2,1980-01-06T03:01:43
315964904,830700,107373,12.34000015258789,102763,-119.01980590820312,237,13,2,1980-01-06T03:01:44
315964905,830700,108373,12.350000381469727,102762,-118.93748474121094,251,13,2,1980-01-06T03:01:45
315964906,830600,109373,12.359999656677246,102764,-119.10213470458984,6,13,2,1980-01-06T03:01:46
315964907,830600,110373,12.359999656677246,102762,-118.93748474121094,17,13,2,1980-01-06T03:01:47
315964908,830600,111373,12.369999885559082,102766,-119.26678466796875,30,13,2,1980-01-06T03:01:48
315964909,830600,112373,12.380000114440918,102764,-119.10213470458984,41,13,2,1980-01-06T03:01:49
315964910,830600,113373,12.390000343322754,102765,-119.18446350097656,53,13,2,1980-01-06T03:01:50
315964911,830600,114373,12.390000343322754,102765,-119.18446350097656,66,13,2,1980-01-06T03:01:51
315964912,830600,115373,12.399999618530273,102766,-119.26678466796875,77,13,2,1980-01-06T03:01:52
315964913,830600,116373,12.40999984741211,102765,-119.18446350097656,88,13,2,1980-01-06T03:01:53
315964914,830700,117373,12.40999984741211,102763,-119.01980590820312,101,13,2,1980-01-06T03:01:54
315964915,830700,118373,12.420000076293945,102764,-119.10213470458984,113,13,2,1980-01-06T03:01:55
315964916,830600,119373,12.430000305175781,102764,-119.10213470458984,124,13,2,1980-01-06T03:01:56
315964917,830600,120373,12.4399995803833,102765,-119.18446350097656,137,13,2,1980-01-06T03:01:57
315964918,830600,121373,12.4399995803833,102766,-119.26678466796875,148,13,2,1980-01-06T03:01:58
315964919,830600,122373,12.449999809265137,102765,-119.18446350097656,159,13,2,1980-01-06T03:01:59
315964920,830600,123373,12.460000038146973,102764,-119.10213470458984,173,13,2,1980-01-06T03:02:00
315964921,830600,124373,12.460000038146973,102764,-119.10213470458984,184,13,2,1980-01-06T03:02:01
315964922,830600,125373,12.470000267028809,102765,-119.18446350097656,195,13,2,1980-01-06T03:02:02
315964923,830600,126373,12.479999542236328,102766,-119.26678466796875,208,13,2,1980-01-06T03:02:03
315964924,830700,127373,12.479999542236328,102765,-119.18446350097656,219,13,2,1980-01-06T03:02:04
315964925,830700,128373,12.489999771118164,102765,-119.18446350097656,231,13,2,1980-01-06T03:02:05
315964926,830600,129373,12.5,102764,-119.10213470458984,244,13,2,1980-01-06T03:02:06
315964927,830600,130373,12.5,102766,-119.26678466796875,255,13,2,1980-01-06T03:02:07
315964928,830600,131373,12.510000228881836,102768,-119.43143463134766,10,13,2,1980-01-06T03:02:08
315964929,830600,132373,12.520000457763672,102769,-119.51376342773438,23,13,2,1980-01-06T03:02:09
315964930,830600,133373,12.520000457763672,102767,-119.34911346435547,35,13,2,1980-01-06T03:02:10
315964931,830600,134373,12.529999732971191,102766,-119.26678466796875,46,13,2,1980-01-06T03:02:11
315964932,830600,135373,12.539999961853027,102768,-119.43143463134766,59,13,2,1980-01-06T03:02:12
315964933,830600,136373,12.539999961853027,102766,-119.26678466796875,70,13,2,1980-01-06T03:02:13
315964934,830600,137373,12.550000190734863,102767,-119.34911346435547,81,13,2,1980-01-06T03:02:14
315964935,830700,138373,12.5600004196167,102766,-119.26678466796875,95,13,2,1980-01-06T03:02:15
315964936,830700,139373,12.5600004196167,102762,-118.93748474121094,106,13,2,1980-01-06T03:02:16
315964937,830600,140373,12.569999694824219,102764,-119.10213470458984,117,13,2,1980-01-06T03:02:17
315964938,830600,141373,12.579999923706055,102765,-119.18446350097656,130,13,2,1980-01-06T03:02:18
315964939,830600,142373,12.579999923706055,102764,-119.10213470458984,141,13,2,1980-01-06T03:02:19
315964940,830600,143373,12.59000015258789,102762,-118.93748474121094,153,13,2,1980-01-06T03:02:20
315964941,830600,144373,12.59000015258789,102762,-118.93748474121094,166,13,2,1980-01-06T03:02:21
315964942,830600,145373,12.600000381469727,102762,-118.93748474121094,177,13,2,1980-01-06T03:02:22
315964943,830600,146373,12.609999656677246,102763,-119.01980590820312,188,13,2,1980-01-06T03:02:23
315964944,830600,147373,12.609999656677246,102761,-118.85515594482422,201,13,2,1980-01-06T03:02:24
315964945,830700,148373,12.619999885559082,102764,-119.10213470458984,213,13,2,1980-01-06T03:02:25
315964946,830700,149373,12.630000114440918,102761,-118.85515594482422,224,13,2,1980-01-06T03:02:26
315964947,830600,150373,12.630000114440918,102764,-119.10213470458984,237,13,2,1980-01-06T03:02:27
315964948,830600,151373,12.640000343322754,102762,-118.93748474121094,248,13,2,1980-01-06T03:02:28
315964949,830600,152373,12.640000343322754,102762,-118.93748474121094,3,13,2,1980-01-06T03:02:29
315964950,830600,153373,12.649999618530273,102763,-119.01980590820312,17,13,2,1980-01-06T03:02:30
315964951,830600,154373,12.65999984741211,102762,-118.93748474121094,28,13,2,1980-01-06T03:02:31
315964952,830600,155373,12.65999984741211,102762,-118.93748474121094,39,13,2,1980-01-06T03:02:32
315964953,830600,156373,12.670000076293945,102766,-119.26678466796875,52,13,2,1980-01-06T03:02:33
315964954,830600,157373,12.680000305175781,102764,-119.10213470458984,63,13,2,1980-01-06T03:02:34
315964955,830700,158373,12.680000305175781,102767,-119.34911346435547,75,13,2,1980-01-06T03:02:35
315964956,830700,159373,12.6899995803833,102764,-119.10213470458984,88,13,2,1980-01-06T03:02:36
315964957,830600,160373,12.699999809265137,102764,-119.10213470458984,99,13,2,1980-01-06T03:02:37
315964958,830600,161373,12.699999809265137,102764,-119.10213470458984,110,13,2,1980-01-06T03:02:38
315964959,830600,162373,12.710000038146973,102760,-118.77283477783203,123,13,2,1980-01-06T03:02:39
315964960,830600,163373,12.710000038146973,102757,-118.5258560180664,135,13,2,1980-01-06T03:02:40
315964961,830600,164373,12.720000267028809,102758,-118.6081771850586,146,13,2,1980-01-06T03:02:41
315964962,830600,165373,12.729999542236328,102760,-118.77283477783203,159,13,2,1980-01-06T03:02:42
315964963,830600,166373,12.729999542236328,102756,-118.44352722167969,170,13,2,1980-01-06T03:02:43
315964964,830600,167373,12.739999771118164,102756,-118.44352722167969,181,13,2,1980-01-06T03:02:44
315964965,830600,168373,12.75,102758,-118.6081771850586,195,13,2,1980-01-06T03:02:45
315964966,830700,169373,12.75,102755,-118.3612060546875,206,13,2,1980-01-06T03:02:46
315964967,830600,170373,12.760000228881836,102754,-118.27887725830078,217,13,2,1980-01-06T03:02:47
315964968,830600,171373,12.760000228881836,102757,-118.5258560180664,230,13,2,1980-01-06T03:02:48
315964969,830600,172373,12.770000457763672,102755,-118.3612060546875,241,13,2,1980-01-06T03:02:49
315964970,830600,173373,12.779999732971191,102755,-118.3612060546875,253,13,2,1980-01-06T03:02:50
315964971,830600,174373,12.779999732971191,102753,-118.1965560913086,10,13,2,1980-01-06T03:02:51
315964972,830600,175373,12.789999961853027,102755,-118.3612060546875,21,13,2,1980-01-06T03:02:52
315964973,830600,176373,12.800000190734863,102757,-118.5258560180664,32,13,2,1980-01-06T03:02:53
315964974,830600,177373,12.800000190734863,102757,-118.5258560180664,45,13,2,1980-01-06T03:02:54
315964975,830600,178373,12.8100004196167,102761,-118.85515594482422,57,13,2,1980-01-06T03:02:55
315964976,830700,179373,12.8100004196167,102759,-118.69050598144531,68,13,2,1980-01-06T03:02:56
315964977,830600,180373,12.819999694824219,102762,-118.93748474121094,81,13,2,1980-01-06T03:02:57
315964978,830600,181373,12.829999923706055,102759,-118.69050598144531,92,13,2,1980-01-06T03:02:58
315964979,830600,182373,12.829999923706055,102762,-118.93748474121094,103,13,2,1980-01-06T03:02:59
315964980,830600,183373,12.84000015258789,102762,-118.93748474121094,117,13,2,1980-01-06T03:03:00
315964981,830600,184373,12.850000381469727,102760,-118.77283477783203,128,13,2,1980-01-06T03:03:01
315964982,830600,185373,12.850000381469727,102761,-118.85515594482422,139,13,2,1980-01-06T03:03:02
315964983,830600,186373,12.859999656677246,102762,-118.93748474121094,152,13,2,1980-01-06T03:03:03
315964984,830600,187373,12.859999656677246,102762,-118.93748474121094,163,13,2,1980-01-06T03:03:04
315964985,830600,188373,12.869999885559082,102763,-119.01980590820312,175,13,2,1980-01-06T03:03:05
315964986,830700,189373,12.880000114440918,102761,-118.85515594482422,188,13,2,1980-01-06T03:03:06
315964987,830700,190373,12.880000114440918,102759,-118.69050598144531,199,13,2,1980-01-06T03:03:07
315964988,830600,191373,12.890000343322754,102761,-118.85515594482422,210,13,2,1980-01-06T03:03:08
315964989,830600,192373,12.890000343322754,102760,-118.77283477783203,223,13,2,1980-01-06T03:03:09
315964990,830600,193373,12.899999618530273,102760,-118.77283477783203,235,13,2,1980-01-06T03:03:10
315964991,830600,194373,12.90999984741211,102759,-118.69050598144531,246,13,2,1980-01-06T03:03:11
315964992,830600,195373,12.90999984741211,102759,-118.69050598144531,3,13,2,1980-01-06T03:03:12
315964993,830600,196373,12.920000076293945,102759,-118.69050598144531,14,13,2,1980-01-06T03:03:13
315964994,830600,197373,12.920000076293945,102758,-118.6081771850586,25,13,2,1980-01-06T03:03:14
315964995,830600,198373,12.930000305175781,102756,-118.44352722167969,39,13,2,1980-01-06T03:03:15
315964996,830600,199373,12.9399995803833,102758,-118.6081771850586,50,13,2,1980-01-06T03:03:16
315964999,761700,200373,12.9399995803833,102758,-118.6081771850586,61,13,2,1980-01-06T03:03:19
315965000,761700,201373,12.9399995803833,102757,-118.5258560180664,74,13,2,1980-01-06T03:03:20
315965001,761600,202373,12.949999809265137,102756,-118.44352722167969,85,13,2,1980-01-06T03:03:21
315965002,761600,203373,12.960000038146973,102758,-118.6081771850586,97,13,2,1980-01-06T03:03:22
315965003,761600,204373,12.960000038146973,102754,-118.27887725830078,110,13,2,1980-01-06T03:03:23
315965004,761600,205373,12.970000267028809,102759,-118.69050598144531,121,13,2,1980-01-06T03:03:24
315965005,761600,206373,12.970000267028809,102759,-118.69050598144531,132,13,2,1980-01-06T03:03:25
315965006,761600,207373,12.979999542236328,102762,-118.93748474121094,145,13,2,1980-01-06T03:03:26
315965007,761600,208373,12.979999542236328,102763,-119.01980590820312,157,13,2,1980-01-06T03:03:27
315965008,761600,209373,12.989999771118164,102763,-119.01980590820312,168,13,2,1980-01-06T03:03:28
315965009,761600,210373,13.0,102762,-118.93748474121094,181,13,2,1980-01-06T03:03:29
315965010,761700,211373,13.0,102756,-118.44352722167969,192,13,2,1980-01-06T03:03:30
315965011,761600,212373,13.010000228881836,102742,-117.29096984863281,203,13,2,1980-01-06T03:03:31
315965012,761600,213373,13.010000228881836,102708,-114.49189758300781,217,13,2,1980-01-06T03:03:32
315965013,761600,214373,13.020000457763672,102657,-110.29328155517578,228,13,2,1980-01-06T03:03:33
315965014,761600,215373,13.020000457763672,102588,-104.60761260986328,239,13,2,1980-01-06T03:03:34
315965015,761600,216373,13.029999732971191,102511,-98.26072692871094,252,13,2,1980-01-06T03:03:35
315965016,761600,217373,13.039999961853027,102427,-91.33200073242188,7,13,2,1980-01-06T03:03:36
315965017,761600,218373,13.039999961853027,102337,-83.90247344970703,19,13,2,1980-01-06T03:03:37
315965018,761600,219373,13.039999961853027,102249,-76.6335220336914,32,13,2,1980-01-06T03:03:38
315965019,761700,220373,13.050000190734863,102162,-69.44290161132812,43,13,2,1980-01-06T03:03:39
315965020,761700,221373,13.050000190734863,102085,-63.07309341430664,54,13,2,1980-01-06T03:03:40
315965021,761600,222373,13.0600004196167,102014,-57.19710159301758,67,13,2,1980-01-06T03:03:41
315965022,761600,223373,13.069999694824219,101931,-50.324729919433594,79,13,2,1980-01-06T03:03:42
315965023,761600,224373,13.069999694824219,101849,-43.52845764160156,90,13,2,1980-01-06T03:03:43
315965024,761600,225373,13.079999923706055,101772,-37.14369201660156,103,13,2,1980-01-06T03:03:44
315965025,761600,226373,13.079999923706055,101685,-29.926040649414062,114,13,2,1980-01-06T03:03:45
315965026,761600,227373,13.09000015258789,101599,-22.784481048583984,125,13,2,1980-01-06T03:03:46
315965027,761600,228373,13.09000015258789,101513,-15.638677597045898,139,13,2,1980-01-06T03:03:47
315965028,761600,229373,13.100000381469727,101424,-8.238736152648926,150,13,2,1980-01-06T03:03:48
315965029,761700,230373,13.100000381469727,101337,-0.9986346960067749,161,13,2,1980-01-06T03:03:49
315965030,761700,231373,13.109999656677246,101249,6.329624652862549,174,13,2,1980-01-06T03:03:50
315965031,761600,232373,13.109999656677246,101158,13.912080764770508,185,13,2,1980-01-06T03:03:51
315965032,761600,233373,13.119999885559082,101060,22.08344268798828,197,13,2,1980-01-06T03:03:52
315965033,761600,234373,13.119999885559082,100965,30.010440826416016,210,13,2,1980-01-06T03:03:53
315965034,761600,235373,13.130000114440918,100874,37.61109161376953,221,13,2,1980-01-06T03:03:54
315965035,761600,236373,13.130000114440918,100785,45.04964065551758,232,13,2,1980-01-06T03:03:55
315965036,761600,237373,13.130000114440918,100704,51.8233528137207,245,13,2,1980-01-06T03:03:56
315965037,761600,238373,13.140000343322754,100631,57.9321403503418,1,13,2,1980-01-06T03:03:57
315965038,761600,239373,13.140000343322754,100564,63.54230880737305,12,13,2,1980-01-06T03:03:58
315965039,761600,240373,13.149999618530273,100497,69.15450286865234,25,13,2,1980-01-06T03:03:59
315965040,761700,241373,13.149999618530273,100424,75.27446746826172,36,13,2,1980-01-06T03:04:00
315965041,761700,242373,13.15999984741211,100348,81.6484146118164,47,13,2,1980-01-06T03:04:01
315965042,761600,243373,13.15999984741211,100263,88.7823715209961,61,13,2,1980-01-06T03:04:02
315965043,761600,244373,13.170000076293945,100179,95.83776092529297,72,13,2,1980-01-06T03:04:03
315965044,761600,245373,13.170000076293945,100092,103.14959716796875,83,13,2,1980-01-06T03:04:04
315965045,761600,246373,13.170000076293945,99998,111.05536651611328,96,13,2,1980-01-06T03:04:05
315965046,761600,247373,13.180000305175781,99910,118.46199035644531,107,13,2,1980-01-06T03:04:06
315965047,761600,248373,13.180000305175781,99828,125.36927032470703,119,13,2,1980-01-06T03:04:07
315965048,761600,249373,13.180000305175781,99747,132.19593811035156,132,13,2,1980-01-06T03:04:08
315965049,761600,250373,13.180000305175781,99667,138.9425506591797,143,13,2,1980-01-06T03:04:09
315965050,761700,251373,13.1899995803833,99589,145.5259552001953,154,13,2,1980-01-06T03:04:10
315965051,761700,252373,13.180000305175781,99516,151.68988037109375,167,13,2,1980-01-06T03:04:11
315965052,761600,253373,13.1899995803833,99454,156.9285125732422,179,13,2,1980-01-06T03:04:12
315965053,761600,254373,13.1899995803833,99383,162.93048095703125,190,13,2,1980-01-06T03:04:13
315965054,761600,255373,13.199999809265137,99309,169.18923950195312,203,13,2,1980-01-06T03:04:14
315965055,761600,256373,13.199999809265137,99232,175.70738220214844,214,13,2,1980-01-06T03:04:15
315965056,761600,257373,13.199999809265137,99153,182.39788818359375,225,13,2,1980-01-06T03:04:16
315965057,761600,258373,13.199999809265137,99074,189.09234619140625,239,13,2,1980-01-06T03:04:17
315965058,761600,259373,13.199999809265137,98993,195.96221923828125,250,13,2,1980-01-06T03:04:18
315965059,761600,260373,13.199999809265137,98914,202.66583251953125,5,13,2,1980-01-06T03:04:19
315965060,761600,261373,13.210000038146973,98843,208.69395446777344,18,13,2,1980-01-06T03:04:20
315965061,761700,262373,13.210000038146973,98776,214.38711547851562,29,13,2,1980-01-06T03:04:21
315965062,761700,263373,13.210000038146973,98713,219.74169921875,41,13,2,1980-01-06T03:04:22
315965063,761600,264373,13.210000038146973,98639,226.0364227294922,54,13,2,1980-01-06T03:04:23
315965064,761600,265373,13.210000038146973,98567,232.16339111328125,65,13,2,1980-01-06T03:04:24
315965065,761600,266373,13.210000038146973,98487,238.97552490234375,76,13,2,1980-01-06T03:04:25
315965066,761600,267373,13.210000038146973,98405,245.9639129638672,89,13,2,1980-01-06T03:04:26
315965067,761600,268373,13.210000038146973,98324,252.87075805664062,101,13,2,1980-01-06T03:04:27
315965068,761600,269373,13.220000267028809,98244,259.6960754394531,112,13,2,1980-01-06T03:04:28
315965069,761600,270373,13.220000267028809,98174,265.6738586425781,125,13,2,1980-01-06T03:04:29
315965070,761600,271373,13.220000267028809,98112,270.9697570800781,136,13,2,1980-01-06T03:04:30
315965071,761700,272373,13.220000267028809,98048,276.44091796875,147,13,2,1980-01-06T03:04:31
315965072,761700,273373,13.220000267028809,97976,282.5982666015625,161,13,2,1980-01-06T03:04:32
315965073,761600,274373,13.220000267028809,97906,288.5875549316406,172,13,2,1980-01-06T03:04:33
315965074,761600,275373,13.220000267028809,97831,295.0100402832031,183,13,2,1980-01-06T03:04:34
315965075,761600,276373,13.220000267028809,97759,301.17816162109375,196,13,2,1980-01-06T03:04:35
315965076,761600,277373,13.220000267028809,97680,307.95111083984375,207,13,2,1980-01-06T03:04:36
315965077,761600,278373,13.220000267028809,97598,314.9859313964844,219,13,2,1980-01-06T03:04:37
315965078,761600,279373,13.220000267028809,97511,322.4541931152344,232,13,2,1980-01-06T03:04:38
315965079,761600,280373,13.220000267028809,97428,329.58392333984375,243,13,2,1980-01-06T03:04:39
315965080,761600,281373,13.220000267028809,97348,336.4620056152344,254,13,2,1980-01-06T03:04:40
315965081,761600,282373,13.210000038146973,97276,342.6551513671875,11,13,2,1980-01-06T03:04:41
315965082,761700,283373,13.220000267028809,97214,347.9909973144531,23,13,2,1980-01-06T03:04:42
315965083,761700,284373,13.220000267028809,97146,353.8470764160156,34,13,2,1980-01-06T03:04:43
315965084,761600,285373,13.220000267028809,97077,359.7913513183594,47,13,2,1980-01-06T03:04:44
315965085,761600,286373,13.220000267028809,97004,366.08636474609375,58,13,2,1980-01-06T03:04:45
315965086,761600,287373,13.210000038146973,96926,372.8154296875,69,13,2,1980-01-06T03:04:46
315965087,761600,288373,13.210000038146973,96846,379.7208251953125,83,13,2,1980-01-06T03:04:47
315965088,761600,289373,13.210000038146973,96757,387.4100646972656,94,13,2,1980-01-06T03:04:48
315965089,761600,290373,13.210000038146973,96677,394.32635498046875,105,13,2,1980-01-06T03:04:49
315965090,761600,291373,13.210000038146973,96609,400.2076416015625,118,13,2,1980-01-06T03:04:50
315965091,761600,292373,13.210000038146973,96543,405.921142578125,129,13,2,1980-01-06T03:04:51
