time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian
315965000,961600,201551,11,75600,84,13,1,1980-01-06T03:03:20
315965002,161600,202751,11,75600,95,13,1,1980-01-06T03:03:22
315965003,361600,203951,11,75600,109,13,1,1980-01-06T03:03:23
315965004,561600,205151,10,75600,120,13,1,1980-01-06T03:03:24
315965004,561600,205151,10,75600,131,13,1,1980-01-06T03:03:24
315965005,761600,206351,10,75600,144,13,1,1980-01-06T03:03:25
315965006,961600,207551,10,75600,155,13,1,1980-01-06T03:03:26
315965008,161600,208751,10,75600,167,13,1,1980-01-06T03:03:28
315965009,361600,209951,10,75600,180,13,1,1980-01-06T03:03:29
315965010,561600,211151,10,75600,191,13,1,1980-01-06T03:03:30
315965010,561600,211151,10,75600,202,13,1,1980-01-06T03:03:30
315965011,761600,212351,10,75600,215,13,1,1980-01-06T03:03:31
315965012,961700,213551,12,75600,227,13,1,1980-01-06T03:03:32
315965014,161700,214751,12,75600,238,13,1,1980-01-06T03:03:34
315965015,361600,215951,12,75600,251,13,1,1980-01-06T03:03:35
315965016,561600,217151,12,75600,6,13,1,1980-01-06T03:03:36
315965016,561600,217151,12,75600,17,13,1,1980-01-06T03:03:36
315965017,761600,218351,12,75600,31,13,1,1980-01-06T03:03:37
315965018,961600,219551,12,75600,42,13,1,1980-01-06T03:03:38
315965020,161600,220751,12,75600,53,13,1,1980-01-06T03:03:40
315965021,361600,221951,12,75600,66,13,1,1980-01-06T03:03:41
315965022,561600,223151,11,75600,77,13,1,1980-01-06T03:03:42
315965022,561600,223151,11,75600,89,13,1,1980-01-06T03:03:42
315965023,761600,224351,11,75600,102,13,1,1980-01-06T03:03:43
315965024,961600,225551,12,75600,113,13,1,1980-01-06T03:03:44
315965026,161600,226751,12,75600,124,13,1,1980-01-06T03:03:46
315965027,361600,227951,12,75600,137,13,1,1980-01-06T03:03:47
315965028,561700,229151,10,75600,149,13,1,1980-01-06T03:03:48
315965028,561700,229151,10,75600,160,13,1,1980-01-06T03:03:48
315965029,761700,230351,10,75600,173,13,1,1980-01-06T03:03:49
315965030,961600,231551,9,75600,184,13,1,1980-01-06T03:03:50
315965032,161600,232751,11,75600,195,13,1,1980-01-06T03:03:52
315965033,361600,233951,11,75600,209,13,1,1980-01-06T03:03:53
315965034,561600,235151,10,75600,220,13,1,1980-01-06T03:03:54
315965034,561600,235151,10,75600,231,13,1,1980-01-06T03:03:54
315965035,761600,236351,10,75600,244,13,1,1980-01-06T03:03:55
315965036,961600,237551,10,75600,255,13,1,1980-01-06T03:03:56
315965038,161600,238751,10,75600,11,13,1,1980-01-06T03:03:58
315965039,361600,239951,10,75600,24,13,1,1980-01-06T03:03:59
315965040,561600,241151,10,75600,35,13,1,1980-01-06T03:04:00
315965040,561600,241151,10,75600,46,13,1,1980-01-06T03:04:00
315965041,761700,242351,10,75600,59,13,1,1980-01-06T03:04:01
315965042,961700,243551,10,75600,71,13,1,1980-01-06T03:04:02
315965044,161700,244751,9,75600,82,13,1,1980-01-06T03:04:04
315965045,361600,245951,9,75600,95,13,1,1980-01-06T03:04:05
315965046,561600,247151,9,75600,106,13,1,1980-01-06T03:04:06
315965046,561600,247151,9,75600,117,13,1,1980-01-06T03:04:06
315965047,761600,248351,8,75600,131,13,1,1980-01-06T03:04:07
315965048,961600,249551,10,75600,142,13,1,1980-01-06T03:04:08
315965050,161600,250751,9,75600,153,13,1,1980-01-06T03:04:10
315965051,361600,251951,9,75600,166,13,1,1980-01-06T03:04:11
315965052,561600,253151,9,75600,177,13,1,1980-01-06T03:04:12
315965052,561600,253151,9,75600,189,13,1,1980-01-06T03:04:12
315965053,761600,254351,9,75600,202,13,1,1980-01-06T03:04:13
315965054,961600,255551,9,75600,213,13,1,1980-01-06T03:04:14
315965056,161700,256751,9,75600,224,13,1,1980-01-06T03:04:16
315965057,361700,257951,10,75600,237,13,1,1980-01-06T03:04:17
315965058,561600,259151,12,75600,249,13,1,1980-01-06T03:04:18
315965058,561600,259151,12,75600,4,13,1,1980-01-06T03:04:18
315965059,761600,260351,12,75600,17,13,1,1980-01-06T03:04:19
315965060,961600,261551,12,75600,28,13,1,1980-01-06T03:04:20
315965062,161600,262751,12,75600,39,13,1,1980-01-06T03:04:22
315965063,361600,263951,12,75600,53,13,1,1980-01-06T03:04:23
315965064,561600,265151,12,75600,64,13,1,1980-01-06T03:04:24
315965064,561600,265151,12,75600,75,13,1,1980-01-06T03:04:24
315965065,761600,266351,12,75600,88,13,1,1980-01-06T03:04:25
315965066,961600,267551,12,75600,99,13,1,1980-01-06T03:04:26
315965068,161600,268751,12,75600,111,13,1,1980-01-06T03:04:28
315965069,361700,269951,12,75600,124,13,1,1980-01-06T03:04:29
315965070,561700,271151,12,75600,135,13,1,1980-01-06T03:04:30
315965070,561700,271151,12,75600,146,13,1,1980-01-06T03:04:30
315965071,761700,272351,12,75600,159,13,1,1980-01-06T03:04:31
315965072,961600,273551,12,75600,171,13,1,1980-01-06T03:04:32
315965074,161600,274751,11,75600,182,13,1,1980-01-06T03:04:34
315965075,361600,275951,11,75600,195,13,1,1980-01-06T03:04:35
315965076,561600,277151,11,75600,206,13,1,1980-01-06T03:04:36
315965076,561600,277151,11,75600,217,13,1,1980-01-06T03:04:36
315965077,761600,278351,11,75600,231,13,1,1980-01-06T03:04:37
315965078,961600,279551,11,75600,242,13,1,1980-01-06T03:04:38
315965080,161600,280751,11,75600,253,13,1,1980-01-06T03:04:40
315965081,361600,281951,11,75600,10,13,1,1980-01-06T03:04:41
315965082,561600,283151,11,75600,21,13,1,1980-01-06T03:04:42
315965082,561600,283151,11,75600,33,13,1,1980-01-06T03:04:42
315965083,761700,284351,11,75600,46,13,1,1980-01-06T03:04:43
315965084,961700,285551,11,75600,57,13,1,1980-01-06T03:04:44
315965086,161600,286751,13,75600,68,13,1,1980-01-06T03:04:46
315965087,361600,287951,13,75600,81,13,1,1980-01-06T03:04:47
315965088,561600,289151,11,75600,93,13,1,1980-01-06T03:04:48
315965088,561600,289151,11,75600,104,13,1,1980-01-06T03:04:48
315965089,761600,290351,11,75600,117,13,1,1980-01-06T03:04:49
315965090,961600,291551,11,75600,128,13,1,1980-01-06T03:04:50
315965092,161600,292751,11,75600,139,13,1,1980-01-06T03:04:52
315965093,361600,293951,11,75600,153,13,1,1980-01-06T03:04:53
315965094,561600,295151,11,75600,164,13,1,1980-01-06T03:04:54
315965094,561600,295151,11,75600,175,13,1,1980-01-06T03:04:54
315965095,761600,296351,11,75600,188,13,1,1980-01-06T03:04:55
315965096,961600,297551,11,75600,199,13,1,1980-01-06T03:04:56
315965098,161700,298751,11,75600,211,13,1,1980-01-06T03:04:58
315965099,361700,299951,11,75600,224,13,1,1980-01-06T03:04:59
315965100,561600,301151,10,75600,235,13,1,1980-01-06T03:05:00
315965100,561600,301151,10,75600,246,13,1,1980-01-06T03:05:00
315965101,761600,302351,10,75600,3,13,1,1980-01-06T03:05:01
315965102,961600,303551,10,75600,15,13,1,1980-01-06T03:05:02
315965104,161600,304751,10,75600,26,13,1,1980-01-06T03:05:04
315965105,361600,305951,10,75600,39,13,1,1980-01-06T03:05:05
315965106,561600,307151,10,75600,50,13,1,1980-01-06T03:05:06
315965106,561600,307151,10,75600,61,13,1,1980-01-06T03:05:06
315965107,761600,308351,8,75600,75,13,1,1980-01-06T03:05:07
315965108,961600,309551,8,75600,86,13,1,1980-01-06T03:05:08
315965110,161600,310751,8,75600,97,13,1,1980-01-06T03:05:10
315965111,361700,311951,8,75600,110,13,1,1980-01-06T03:05:11
315965112,561700,313151,8,75600,121,13,1,1980-01-06T03:05:12
315965112,561700,313151,8,75600,133,13,1,1980-01-06T03:05:12
315965113,761600,314351,8,75600,146,13,1,1980-01-06T03:05:13
315965114,961600,315551,9,75600,157,13,1,1980-01-06T03:05:14
315965116,161600,316751,9,75600,168,13,1,1980-01-06T03:05:16
315965117,361600,317951,9,75600,181,13,1,1980-01-06T03:05:17
315965118,561600,319151,9,75600,193,13,1,1980-01-06T03:05:18
315965118,561600,319151,9,75600,204,13,1,1980-01-06T03:05:18
315965119,761600,320351,9,75600,217,13,1,1980-01-06T03:05:19
315965120,961600,321551,9,75600,228,13,1,1980-01-06T03:05:20
315965122,161600,322751,9,75600,239,13,1,1980-01-06T03:05:22
315965123,361600,323951,9,75600,253,13,1,1980-01-06T03:05:23
315965124,561600,325151,7,75600,8,13,1,1980-01-06T03:05:24
315965124,561600,325151,7,75600,19,13,1,1980-01-06T03:05:24
315965125,761700,326351,8,75600,32,13,1,1980-01-06T03:05:25
315965126,961700,327551,8,75600,43,13,1,1980-01-06T03:05:26
315965128,161700,328751,8,75600,55,13,1,1980-01-06T03:05:28
315965129,361600,329951,7,75600,68,13,1,1980-01-06T03:05:29
315965130,561600,331151,7,75600,79,13,1,1980-01-06T03:05:30
315965130,561600,331151,7,75600,90,13,1,1980-01-06T03:05:30
315965131,761600,332351,7,75600,103,13,1,1980-01-06T03:05:31
315965132,961600,333551,6,75600,115,13,1,1980-01-06T03:05:32
315965134,161600,334751,4,75600,126,13,1,1980-01-06T03:05:34
315965135,361600,335951,4,75600,139,13,1,1980-01-06T03:05:35
315965136,561600,337151,4,75600,150,13,1,1980-01-06T03:05:36
315965136,561600,337151,4,75600,161,13,1,1980-01-06T03:05:36
315965137,761600,338351,4,75600,175,13,1,1980-01-06T03:05:37
315965138,961600,339551,4,75600,186,13,1,1980-01-06T03:05:38
315965140,161600,340751,4,75600,197,13,1,1980-01-06T03:05:40
315965141,361700,341951,4,75600,210,13,1,1980-01-06T03:05:41
315965142,561700,343151,4,75600,221,13,1,1980-01-06T03:05:42
315965142,561700,343151,4,75600,233,13,1,1980-01-06T03:05:42
315965143,761600,344351,4,75600,246,13,1,1980-01-06T03:05:43
315965144,961600,345551,4,75600,1,13,1,1980-01-06T03:05:44
315965146,161600,346751,4,75600,12,13,1,1980-01-06T03:05:46
315965147,361600,347951,4,75600,25,13,1,1980-01-06T03:05:47
315965148,561600,349151,4,75600,37,13,1,1980-01-06T03:05:48
315965148,561600,349151,4,75600,48,13,1,1980-01-06T03:05:48
315965149,761600,350351,4,75600,61,13,1,1980-01-06T03:05:49
315965150,961600,351551,4,75600,72,13,1,1980-01-06T03:05:50
315965152,161600,352751,4,75600,83,13,1,1980-01-06T03:05:52
315965153,361600,353951,5,75600,97,13,1,1980-01-06T03:05:53
315965154,561600,355151,5,75600,108,13,1,1980-01-06T03:05:54
315965154,561600,355151,5,75600,119,13,1,1980-01-06T03:05:54
315965155,761700,356351,5,75600,132,13,1,1980-01-06T03:05:55
315965156,961700,357551,5,75600,143,13,1,1980-01-06T03:05:56
315965158,161700,358751,5,75600,155,13,1,1980-01-06T03:05:58
315965159,361600,359951,5,75600,168,13,1,1980-01-06T03:05:59
315965160,561600,361151,5,75600,179,13,1,1980-01-06T03:06:00
315965160,561600,361151,5,75600,190,13,1,1980-01-06T03:06:00
315965161,761600,362351,3,75600,203,13,1,1980-01-06T03:06:01
315965162,961600,363551,3,75600,215,13,1,1980-01-06T03:06:02
315965164,161600,364751,3,75600,226,13,1,1980-01-06T03:06:04
315965165,361600,365951,4,75600,239,13,1,1980-01-06T03:06:05
315965166,561600,367151,4,75600,250,13,1,1980-01-06T03:06:06
315965166,561600,367151,4,75600,5,13,1,1980-01-06T03:06:06
315965167,761600,368351,4,75600,19,13,1,1980-01-06T03:06:07
315965168,961600,369551,4,75600,30,13,1,1980-01-06T03:06:08
315965170,161700,370751,4,75600,41,13,1,1980-01-06T03:06:10
315965171,361700,371951,4,75600,54,13,1,1980-01-06T03:06:11
315965172,561600,373151,4,75600,65,13,1,1980-01-06T03:06:12
315965172,561600,373151,4,75600,77,13,1,1980-01-06T03:06:12
315965173,761600,374351,4,75600,90,13,1,1980-01-06T03:06:13
315965174,961600,375551,4,75600,101,13,1,1980-01-06T03:06:14
315965176,161600,376751,4,75600,112,13,1,1980-01-06T03:06:16
315965177,361600,377951,4,75600,125,13,1,1980-01-06T03:06:17
315965178,561600,379151,4,75600,137,13,1,1980-01-06T03:06:18
315965178,561600,379151,4,75600,148,13,1,1980-01-06T03:06:18
315965179,761600,380351,4,75600,161,13,1,1980-01-06T03:06:19
315965180,961600,381551,4,75600,172,13,1,1980-01-06T03:06:20
315965182,161600,382751,4,75600,183,13,1,1980-01-06T03:06:22
315965183,361600,383951,4,75600,197,13,1,1980-01-06T03:06:23
315965184,561600,385151,4,75600,208,13,1,1980-01-06T03:06:24
315965184,561600,385151,4,75600,219,13,1,1980-01-06T03:06:24
315965185,761700,386351,4,75600,232,13,1,1980-01-06T03:06:25
315965186,961700,387551,4,75600,243,13,1,1980-01-06T03:06:26
315965188,161600,388751,5,75600,255,13,1,1980-01-06T03:06:28
315965189,361600,389951,5,75600,12,13,1,1980-01-06T03:06:29
315965190,561600,391151,4,75600,23,13,1,1980-01-06T03:06:30
315965190,561600,391151,4,75600,34,13,1,1980-01-06T03:06:30
315965191,761600,392351,4,75600,47,13,1,1980-01-06T03:06:31
315965192,961600,393551,4,75600,59,13,1,1980-01-06T03:06:32
315965194,161600,394751,4,75600,70,13,1,1980-01-06T03:06:34
315965195,361600,395951,4,75600,83,13,1,1980-01-06T03:06:35
315965196,561600,397151,4,75600,94,13,1,1980-01-06T03:06:36
315965196,561600,397151,4,75600,105,13,1,1980-01-06T03:06:36
315965197,761600,398351,4,75600,119,13,1,1980-01-06T03:06:37
315965198,961600,399551,5,75600,130,13,1,1980-01-06T03:06:38
315965200,325000,400751,5,75600,141,13,1,1980-01-06T03:06:40
315965201,525000,401951,4,75600,154,13,1,1980-01-06T03:06:41
315965202,724900,403151,4,75600,165,13,1,1980-01-06T03:06:42
315965202,724900,403151,4,75600,177,13,1,1980-01-06T03:06:42
315965203,924900,404351,4,75600,190,13,1,1980-01-06T03:06:43
315965205,124900,405551,5,75600,201,13,1,1980-01-06T03:06:45
315965206,324900,406751,6,75600,212,13,1,1980-01-06T03:06:46
315965207,524900,407951,6,75600,225,13,1,1980-01-06T03:06:47
315965208,724900,409151,8,75600,237,13,1,1980-01-06T03:06:48
315965208,724900,409151,8,75600,248,13,1,1980-01-06T03:06:48
315965209,924900,410351,8,75600,5,13,1,1980-01-06T03:06:49
315965211,124900,411551,8,75600,16,13,1,1980-01-06T03:06:51
