time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
0,238200,233,0.0,7.739999771118164,0,10,0,1970-01-01T03:00:00
1,680259,1676,nan,nan,10,10,0,1970-01-01T03:00:01
3,137624,3133,nan,nan,26,10,0,1970-01-01T03:00:03
4,687482,4683,nan,nan,36,10,0,1970-01-01T03:00:04
315964803,908568,6136,0.00274658203125,8.003999710083008,52,10,0,1980-01-06T03:00:03
315964805,317943,7545,nan,nan,62,10,0,1980-01-06T03:00:05
315964806,765802,8993,0.00274658203125,8.020000457763672,72,10,0,1980-01-06T03:00:06
315964808,238071,10465,nan,nan,88,10,0,1980-01-06T03:00:08
315964809,666884,11894,nan,nan,98,10,0,1980-01-06T03:00:09
315964811,95929,13323,nan,nan,114,10,0,1980-01-06T03:00:11
315964812,648131,14875,0.00274658203125,7.892000198364258,124,10,0,1980-01-06T03:00:12
315964814,75910,16303,0.00274658203125,7.835999965667725,140,10,0,1980-01-06T03:00:14
315964815,545936,17773,0.0018310546875,7.892000198364258,150,10,0,1980-01-06T03:00:15
315964817,48215,19275,0.0018310546875,7.883999824523926,166,10,0,1980-01-06T03:00:17
315964818,518556,20746,0.00274658203125,7.831999778747559,176,10,0,1980-01-06T03:00:18
315964820,18143,22245,0.00274658203125,7.888000011444092,192,10,0,1980-01-06T03:00:20
315964821,445928,23673,0.0018310546875,7.883999824523926,202,10,0,1980-01-06T03:00:21
315964822,895936,25123,0.0018310546875,7.883999824523926,218,10,0,1980-01-06T03:00:22
315964824,408688,26636,0.00274658203125,7.835999965667725,228,10,0,1980-01-06T03:00:24
315964825,858552,28086,0.00274658203125,7.835999965667725,238,10,0,1980-01-06T03:00:25
315964827,306929,29534,nan,nan,254,10,0,1980-01-06T03:00:27
315964828,738572,30966,0.0018310546875,7.883999824523926,8,10,0,1980-01-06T03:00:28
315964830,157827,32385,nan,nan,24,10,0,1980-01-06T03:00:30
315964831,645943,33873,0.00274658203125,7.831999778747559,34,10,0,1980-01-06T03:00:31
315964833,128047,35355,0.00274658203125,7.880000114440918,50,10,0,1980-01-06T03:00:33
315964834,568579,36796,0.0018310546875,7.880000114440918,60,10,0,1980-01-06T03:00:34
315964836,28541,38256,0.00274658203125,7.831999778747559,76,10,0,1980-01-06T03:00:36
315964837,477834,39705,0.00274658203125,7.863999843597412,86,10,0,1980-01-06T03:00:37
315964839,5949,41233,0.00274658203125,7.831999778747559,102,10,0,1980-01-06T03:00:39
315964840,476254,42703,0.0018310546875,7.880000114440918,112,10,0,1980-01-06T03:00:40
315964841,978534,44206,0.0018310546875,7.880000114440918,128,10,0,1980-01-06T03:00:41
315964843,415924,45643,0.00274658203125,7.831999778747559,138,10,0,1980-01-06T03:00:43
315964844,938111,47165,0.00274658203125,7.868000030517578,148,10,0,1980-01-06T03:00:44
315964846,365920,48593,0.0018310546875,7.880000114440918,164,10,0,1980-01-06T03:00:46
315964847,808583,50036,0.0018310546875,7.875999927520752,174,10,0,1980-01-06T03:00:47
315964849,285947,51513,0.00274658203125,7.828000068664551,190,10,0,1980-01-06T03:00:49
315964850,728620,52956,0.00274658203125,7.828000068664551,200,10,0,1980-01-06T03:00:50
315964852,175802,54403,0.00274658203125,7.828000068664551,216,10,0,1980-01-06T03:00:52
315964853,595921,55823,0.0018310546875,7.875999927520752,226,10,0,1980-01-06T03:00:53
315964855,25943,57253,0.00274658203125,7.875999927520752,242,10,0,1980-01-06T03:00:55
