time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian
315965867,775600,1067807,960,960,34452,34452,0,0,12625,12625,12625,12625,0,0,8242,34,20867,12625,960,0,1,0,0,0,8241,0,0,0,116,13,0,1980-01-06T03:17:47
315965870,775600,1070807,963,963,34551,34551,0,0,12661,12661,12661,12661,0,0,8266,34,20927,12661,963,0,1,0,0,0,8265,0,0,0,152,13,0,1980-01-06T03:17:50
315965873,775600,1073807,966,966,34649,34649,0,0,12697,12697,12697,12697,0,0,8289,34,20986,12697,966,0,1,0,0,0,8288,0,0,0,188,13,0,1980-01-06T03:17:53
315965876,775600,1076807,969,969,34746,34746,0,0,12732,12732,12732,12732,0,0,8313,34,21045,12732,969,0,1,0,0,0,8312,0,0,0,223,13,0,1980-01-06T03:17:56
315965879,775600,1079807,971,971,34843,34843,0,0,12768,12768,12768,12768,0,0,8336,34,21104,12768,971,0,1,0,0,0,8335,0,0,0,3,13,0,1980-01-06T03:17:59
315965882,775600,1082807,974,974,34939,34939,0,0,12803,12803,12803,12803,0,0,8359,34,21162,12803,974,0,1,0,0,0,8358,0,0,0,38,13,0,1980-01-06T03:18:02
315965885,775600,1085807,977,977,35037,35037,0,0,12839,12839,12839,12839,0,0,8382,34,21221,12839,977,0,1,0,0,0,8381,0,0,0,74,13,0,1980-01-06T03:18:05
315965888,775600,1088807,979,979,35135,35135,0,0,12875,12875,12875,12875,0,0,8406,34,21281,12875,979,0,1,0,0,0,8405,0,0,0,110,13,0,1980-01-06T03:18:08
315965891,775600,1091807,982,982,35231,35231,0,0,12910,12910,12910,12910,0,0,8429,34,21339,12910,982,0,1,0,0,0,8428,0,0,0,145,13,0,1980-01-06T03:18:11
315965894,775600,1094807,985,985,35329,35329,0,0,12946,12946,12946,12946,0,0,8452,34,21398,12946,985,0,1,0,0,0,8451,0,0,0,181,13,0,1980-01-06T03:18:14
315965897,775600,1097807,988,988,35425,35425,0,0,12981,12981,12981,12981,0,0,8475,34,21456,12981,988,0,1,0,0,0,8474,0,0,0,216,13,0,1980-01-06T03:18:17
315965901,46900,1100807,990,990,35523,35523,0,0,13017,13017,13017,13017,0,0,8499,34,21516,13017,990,0,1,0,0,0,8498,0,0,0,252,13,0,1980-01-06T03:18:21
315965904,46900,1103807,993,993,35621,35621,0,0,13053,13053,13053,13053,0,0,8522,34,21575,13053,993,0,1,0,0,0,8521,0,0,0,32,13,0,1980-01-06T03:18:24
315965907,46900,1106807,996,996,35718,35718,0,0,13088,13088,13088,13088,0,0,8546,34,21634,13088,996,0,1,0,0,0,8545,0,0,0,67,13,0,1980-01-06T03:18:27
315965910,46900,1109807,999,999,35816,35816,0,0,13124,13124,13124,13124,0,0,8569,34,21693,13124,999,0,1,0,0,0,8568,0,0,0,103,13,0,1980-01-06T03:18:30
315965913,46900,1112807,1001,1001,35911,35911,0,0,13159,13159,13159,13159,0,0,8592,34,21751,13159,1001,0,1,0,0,0,8591,0,0,0,138,13,0,1980-01-06T03:18:33
315965916,46900,1115807,1004,1004,36010,36010,0,0,13195,13195,13195,13195,0,0,8616,34,21811,13195,1004,0,1,0,0,0,8615,0,0,0,174,13,0,1980-01-06T03:18:36
315965919,46900,1118807,1007,1007,36108,36108,0,0,13231,13231,13231,13231,0,0,8639,34,21870,13231,1007,0,1,0,0,0,8638,0,0,0,210,13,0,1980-01-06T03:18:39
315965922,46900,1121807,1009,1009,36203,36203,0,0,13266,13266,13266,13266,0,0,8662,34,21928,13266,1009,0,1,0,0,0,8661,0,0,0,245,13,0,1980-01-06T03:18:42
315965925,46900,1124807,1012,1012,36301,36301,0,0,13302,13302,13302,13302,0,0,8685,34,21987,13302,1012,0,1,0,0,0,8684,0,0,0,25,13,0,1980-01-06T03:18:45
315965928,46900,1127807,1015,1015,36397,36397,0,0,13337,13337,13337,13337,0,0,8708,34,22045,13337,1015,0,1,0,0,0,8707,0,0,0,60,13,0,1980-01-06T03:18:48
315965931,46900,1130807,1017,1017,36495,36495,0,0,13373,13373,13373,13373,0,0,8732,34,22105,13373,1017,0,1,0,0,0,8731,0,0,0,96,13,0,1980-01-06T03:18:51
315965934,46900,1133807,1020,1020,36593,36593,0,0,13409,13409,13409,13409,0,0,8755,34,22164,13409,1020,0,1,0,0,0,8754,0,0,0,132,13,0,1980-01-06T03:18:54
315965937,46900,1136807,1023,1023,36689,36689,0,0,13444,13444,13444,13444,0,0,8778,34,22222,13444,1023,0,1,0,0,0,8777,0,0,0,167,13,0,1980-01-06T03:18:57
315965940,46900,1139807,1026,1026,36787,36787,0,0,13480,13480,13480,13480,0,0,8801,34,22281,13480,1026,0,1,0,0,0,8800,0,0,0,203,13,0,1980-01-06T03:19:00
315965943,46900,1142807,1028,1028,36883,36883,0,0,13515,13515,13515,13515,0,0,8825,34,22340,13515,1028,0,1,0,0,0,8824,0,0,0,238,13,0,1980-01-06T03:19:03
315965946,46900,1145807,1031,1031,36981,36981,0,0,13551,13551,13551,13551,0,0,8848,34,22399,13551,1031,0,1,0,0,0,8847,0,0,0,18,13,0,1980-01-06T03:19:06
315965949,46900,1148807,1034,1034,37079,37079,0,0,13587,13587,13587,13587,0,0,8871,34,22458,13587,1034,0,1,0,0,0,8870,0,0,0,54,13,0,1980-01-06T03:19:09
315965952,46900,1151807,1037,1037,37175,37175,0,0,13622,13622,13622,13622,0,0,8894,34,22516,13622,1037,0,1,0,0,0,8893,0,0,0,89,13,0,1980-01-06T03:19:12
315965955,46900,1154807,1039,1039,37273,37273,0,0,13658,13658,13658,13658,0,0,8918,34,22576,13658,1039,0,1,0,0,0,8917,0,0,0,125,13,0,1980-01-06T03:19:15
315965958,46900,1157807,1042,1042,37369,37369,0,0,13693,13693,13693,13693,0,0,8941,34,22634,13693,1042,0,1,0,0,0,8940,0,0,0,160,13,0,1980-01-06T03:19:18
315965961,46900,1160807,1045,1045,37467,37467,0,0,13729,13729,13729,13729,0,0,8964,34,22693,13729,1045,0,1,0,0,0,8963,0,0,0,196,13,0,1980-01-06T03:19:21
315965964,46900,1163807,1047,1047,37565,37565,0,0,13765,13765,13765,13765,0,0,8988,34,22753,13765,1047,0,1,0,0,0,8987,0,0,0,232,13,0,1980-01-06T03:19:24
315965967,46900,1166807,1050,1050,37661,37661,0,0,13800,13800,13800,13800,0,0,9011,34,22811,13800,1050,0,1,0,0,0,9010,0,0,0,11,13,0,1980-01-06T03:19:27
315965970,46900,1169807,1053,1053,37760,37760,0,0,13836,13836,13836,13836,0,0,9035,34,22871,13836,1053,0,1,0,0,0,9034,0,0,0,47,13,0,1980-01-06T03:19:30
315965973,46900,1172807,1056,1056,37856,37856,0,0,13871,13871,13871,13871,0,0,9058,34,22929,13871,1056,0,1,0,0,0,9057,0,0,0,82,13,0,1980-01-06T03:19:33
315965976,46900,1175807,1058,1058,37953,37953,0,0,13907,13907,13907,13907,0,0,9081,34,22988,13907,1058,0,1,0,0,0,9080,0,0,0,118,13,0,1980-01-06T03:19:36
315965979,46900,1178807,1061,1061,38052,38052,0,0,13943,13943,13943,13943,0,0,9105,34,23048,13943,1061,0,1,0,0,0,9104,0,0,0,154,13,0,1980-01-06T03:19:39
315965982,46900,1181807,1064,1064,38148,38148,0,0,13978,13978,13978,13978,0,0,9128,34,23106,13978,1064,0,1,0,0,0,9127,0,0,0,189,13,0,1980-01-06T03:19:42
315965985,46900,1184807,1066,1066,38245,38245,0,0,14014,14014,14014,14014,0,0,9151,34,23165,14014,1066,0,1,0,0,0,9150,0,0,0,225,13,0,1980-01-06T03:19:45
315965988,46900,1187807,1069,1069,38342,38342,0,0,14049,14049,14049,14049,0,0,9175,34,23224,14049,1069,0,1,0,0,0,9174,0,0,0,4,13,0,1980-01-06T03:19:48
315965991,46900,1190807,1072,1072,38440,38440,0,0,14085,14085,14085,14085,0,0,9198,34,23283,14085,1072,0,1,0,0,0,9197,0,0,0,40,13,0,1980-01-06T03:19:51
315965994,46900,1193807,1074,1074,38537,38537,0,0,14121,14121,14121,14121,0,0,9221,34,23342,14121,1074,0,1,0,0,0,9220,0,0,0,76,13,0,1980-01-06T03:19:54
315965997,46900,1196807,1077,1077,38634,38634,0,0,14156,14156,14156,14156,0,0,9245,34,23401,14156,1077,0,1,0,0,0,9244,0,0,0,111,13,0,1980-01-06T03:19:57
315966000,46900,1199807,1080,1080,38732,38732,0,0,14192,14192,14192,14192,0,0,9268,34,23460,14192,1080,0,1,0,0,0,9267,0,0,0,147,13,0,1980-01-06T03:20:00
315966003,46900,1202807,1083,1083,38829,38829,0,0,14227,14227,14227,14227,0,0,9292,34,23519,14227,1083,0,1,0,0,0,9291,0,0,0,182,13,0,1980-01-06T03:20:03
315966006,46900,1205807,1085,1085,38927,38927,0,0,14263,14263,14263,14263,0,0,9316,34,23579,14263,1085,0,1,0,0,0,9315,0,0,0,218,13,0,1980-01-06T03:20:06
315966009,46900,1208807,1088,1088,39025,39025,0,0,14299,14299,14299,14299,0,0,9339,34,23638,14299,1088,0,1,0,0,0,9338,0,0,0,254,13,0,1980-01-06T03:20:09
315966012,46900,1211807,1091,1091,39122,39122,0,0,14334,14334,14334,14334,0,0,9363,34,23697,14334,1091,0,1,0,0,0,9362,0,0,0,33,13,0,1980-01-06T03:20:12
315966015,46900,1214807,1093,1093,39219,39219,0,0,14370,14370,14370,14370,0,0,9386,34,23756,14370,1093,0,1,0,0,0,9385,0,0,0,69,13,0,1980-01-06T03:20:15
315966018,46900,1217807,1096,1096,39315,39315,0,0,14405,14405,14405,14405,0,0,9409,34,23814,14405,1096,0,1,0,0,0,9408,0,0,0,104,13,0,1980-01-06T03:20:18
315966021,46900,1220807,1099,1099,39413,39413,0,0,14441,14441,14441,14441,0,0,9432,34,23873,14441,1099,0,1,0,0,0,9431,0,0,0,140,13,0,1980-01-06T03:20:21
315966024,46900,1223807,1102,1102,39511,39511,0,0,14477,14477,14477,14477,0,0,9455,34,23932,14477,1102,0,1,0,0,0,9454,0,0,0,176,13,0,1980-01-06T03:20:24
315966027,46900,1226807,1104,1104,39607,39607,0,0,14512,14512,14512,14512,0,0,9479,34,23991,14512,1104,0,1,0,0,0,9478,0,0,0,211,13,0,1980-01-06T03:20:27
315966030,46900,1229807,1107,1107,39705,39705,0,0,14548,14548,14548,14548,0,0,9502,34,24050,14548,1107,0,1,0,0,0,9501,0,0,0,247,13,0,1980-01-06T03:20:30
315966033,46900,1232807,1110,1110,39801,39801,0,0,14583,14583,14583,14583,0,0,9525,34,24108,14583,1110,0,1,0,0,0,9524,0,0,0,26,13,0,1980-01-06T03:20:33
315966036,46900,1235807,1112,1112,39898,39898,0,0,14619,14619,14619,14619,0,0,9548,34,24167,14619,1112,0,1,0,0,0,9547,0,0,0,62,13,0,1980-01-06T03:20:36
315966039,46900,1238807,1115,1115,39997,39997,0,0,14655,14655,14655,14655,0,0,9572,34,24227,14655,1115,0,1,0,0,0,9571,0,0,0,98,13,0,1980-01-06T03:20:39
315966042,46900,1241807,1118,1118,40093,40093,0,0,14690,14690,14690,14690,0,0,9595,34,24285,14690,1118,0,1,0,0,0,9594,0,0,0,133,13,0,1980-01-06T03:20:42
315966045,46900,1244807,1120,1120,40190,40190,0,0,14726,14726,14726,14726,0,0,9618,34,24344,14726,1120,0,1,0,0,0,9617,0,0,0,169,13,0,1980-01-06T03:20:45
315966048,46900,1247807,1123,1123,40286,40286,0,0,14761,14761,14761,14761,0,0,9641,34,24402,14761,1123,0,1,0,0,0,9640,0,0,0,204,13,0,1980-01-06T03:20:48
315966051,46900,1250807,1126,1126,40384,40384,0,0,14797,14797,14797,14797,0,0,9664,34,24461,14797,1126,0,1,0,0,0,9663,0,0,0,240,13,0,1980-01-06T03:20:51
315966054,46900,1253807,1129,1129,40483,40483,0,0,14833,14833,14833,14833,0,0,9688,34,24521,14833,1129,0,1,0,0,0,9687,0,0,0,20,13,0,1980-01-06T03:20:54
315966057,46900,1256807,1131,1131,40578,40578,0,0,14868,14868,14868,14868,0,0,9711,34,24579,14868,1131,0,1,0,0,0,9710,0,0,0,55,13,0,1980-01-06T03:20:57
315966060,46900,1259807,1134,1134,40676,40676,0,0,14904,14904,14904,14904,0,0,9734,34,24638,14904,1134,0,1,0,0,0,9733,0,0,0,91,13,0,1980-01-06T03:21:00
315966063,46900,1262807,1137,1137,40772,40772,0,0,14939,14939,14939,14939,0,0,9757,34,24696,14939,1137,0,1,0,0,0,9756,0,0,0,126,13,0,1980-01-06T03:21:03
315966066,46900,1265807,1139,1139,40869,40869,0,0,14975,14975,14975,14975,0,0,9780,34,24755,14975,1139,0,1,0,0,0,9779,0,0,0,162,13,0,1980-01-06T03:21:06
315966069,46900,1268807,1142,1142,40968,40968,0,0,15011,15011,15011,15011,0,0,9804,34,24815,15011,1142,0,1,0,0,0,9803,0,0,0,198,13,0,1980-01-06T03:21:09
315966072,46900,1271807,1145,1145,41064,41064,0,0,15046,15046,15046,15046,0,0,9827,34,24873,15046,1145,0,1,0,0,0,9826,0,0,0,233,13,0,1980-01-06T03:21:12
315966075,46900,1274807,1148,1148,41162,41162,0,0,15082,15082,15082,15082,0,0,9850,34,24932,15082,1148,0,1,0,0,0,9849,0,0,0,13,13,0,1980-01-06T03:21:15
315966078,46900,1277807,1150,1150,41258,41258,0,0,15117,15117,15117,15117,0,0,9874,34,24991,15117,1150,0,1,0,0,0,9873,0,0,0,48,13,0,1980-01-06T03:21:18
315966081,46900,1280807,1153,1153,41356,41356,0,0,15153,15153,15153,15153,0,0,9897,34,25050,15153,1153,0,1,0,0,0,9896,0,0,0,84,13,0,1980-01-06T03:21:21
315966084,46900,1283807,1156,1156,41454,41454,0,0,15189,15189,15189,15189,0,0,9920,34,25109,15189,1156,0,1,0,0,0,9919,0,0,0,120,13,0,1980-01-06T03:21:24
315966087,46900,1286807,1158,1158,41550,41550,0,0,15224,15224,15224,15224,0,0,9944,34,25168,15224,1158,0,1,0,0,0,9943,0,0,0,155,13,0,1980-01-06T03:21:27
315966090,46900,1289807,1161,1161,41648,41648,0,0,15260,15260,15260,15260,0,0,9967,34,25227,15260,1161,0,1,0,0,0,9966,0,0,0,191,13,0,1980-01-06T03:21:30
315966093,46900,1292807,1164,1164,41744,41744,0,0,15295,15295,15295,15295,0,0,9990,34,25285,15295,1164,0,1,0,0,0,9989,0,0,0,226,13,0,1980-01-06T03:21:33
315966096,46900,1295807,1167,1167,41842,41842,0,0,15331,15331,15331,15331,0,0,10013,34,25344,15331,1167,0,1,0,0,0,10012,0,0,0,6,13,0,1980-01-06T03:21:36
315966099,46900,1298807,1169,1169,41939,41939,0,0,15367,15367,15367,15367,0,0,10036,34,25403,15367,1169,0,1,0,0,0,10035,0,0,0,42,13,0,1980-01-06T03:21:39
315966102,46900,1301807,1172,1172,42035,42035,0,0,15402,15402,15402,15402,0,0,10059,34,25461,15402,1172,0,1,0,0,0,10058,0,0,0,77,13,0,1980-01-06T03:21:42
315966105,46900,1304807,1175,1175,42133,42133,0,0,15438,15438,15438,15438,0,0,10082,34,25520,15438,1175,0,1,0,0,0,10081,0,0,0,113,13,0,1980-01-06T03:21:45
315966108,46900,1307807,1177,1177,42228,42228,0,0,15473,15473,15473,15473,0,0,10105,34,25578,15473,1177,0,1,0,0,0,10104,0,0,0,148,13,0,1980-01-06T03:21:48
315966111,46900,1310807,1180,1180,42326,42326,0,0,15509,15509,15509,15509,0,0,10128,34,25637,15509,1180,0,1,0,0,0,10127,0,0,0,184,13,0,1980-01-06T03:21:51
315966114,46900,1313807,1183,1183,42425,42425,0,0,15545,15545,15545,15545,0,0,10152,34,25697,15545,1183,0,1,0,0,0,10151,0,0,0,220,13,0,1980-01-06T03:21:54
315966117,46900,1316807,1185,1185,42520,42520,0,0,15580,15580,15580,15580,0,0,10175,34,25755,15580,1185,0,1,0,0,0,10174,0,0,0,255,13,0,1980-01-06T03:21:57
315966120,46900,1319807,1188,1188,42618,42618,0,0,15616,15616,15616,15616,0,0,10198,34,25814,15616,1188,0,1,0,0,0,10197,0,0,0,35,13,0,1980-01-06T03:22:00
315966123,46900,1322807,1191,1191,42714,42714,0,0,15651,15651,15651,15651,0,0,10221,34,25872,15651,1191,0,1,0,0,0,10220,0,0,0,70,13,0,1980-01-06T03:22:03
315966126,46900,1325807,1194,1194,42812,42812,0,0,15687,15687,15687,15687,0,0,10244,34,25931,15687,1194,0,1,0,0,0,10243,0,0,0,106,13,0,1980-01-06T03:22:06
315966129,46900,1328807,1196,1196,42910,42910,0,0,15723,15723,15723,15723,0,0,10268,34,25991,15723,1196,0,1,0,0,0,10267,0,0,0,142,13,0,1980-01-06T03:22:09
315966132,46900,1331807,1199,1199,43006,43006,0,0,15758,15758,15758,15758,0,0,10291,34,26049,15758,1199,0,1,0,0,0,10290,0,0,0,177,13,0,1980-01-06T03:22:12
315966135,46900,1334807,1202,1202,43104,43104,0,0,15794,15794,15794,15794,0,0,10314,34,26108,15794,1202,0,1,0,0,0,10313,0,0,0,213,13,0,1980-01-06T03:22:15
315966138,46900,1337807,1204,1204,43199,43199,0,0,15829,15829,15829,15829,0,0,10337,34,26166,15829,1204,0,1,0,0,0,10336,0,0,0,248,13,0,1980-01-06T03:22:18
315966141,46900,1340807,1207,1207,43297,43297,0,0,15865,15865,15865,15865,0,0,10360,34,26225,15865,1207,0,1,0,0,0,10359,0,0,0,28,13,0,1980-01-06T03:22:21
315966144,46900,1343807,1210,1210,43395,43395,0,0,15901,15901,15901,15901,0,0,10383,34,26284,15901,1210,0,1,0,0,0,10382,0,0,0,64,13,0,1980-01-06T03:22:24
315966147,46900,1346807,1213,1213,43492,43492,0,0,15936,15936,15936,15936,0,0,10407,34,26343,15936,1213,0,1,0,0,0,10406,0,0,0,99,13,0,1980-01-06T03:22:27
315966150,46900,1349807,1215,1215,43589,43589,0,0,15972,15972,15972,15972,0,0,10430,34,26402,15972,1215,0,1,0,0,0,10429,0,0,0,135,13,0,1980-01-06T03:22:30
315966153,46900,1352807,1218,1218,43685,43685,0,0,16007,16007,16007,16007,0,0,10453,34,26460,16007,1218,0,1,0,0,0,10452,0,0,0,170,13,0,1980-01-06T03:22:33
315966156,46900,1355807,1221,1221,43784,43784,0,0,16043,16043,16043,16043,0,0,10477,34,26520,16043,1221,0,1,0,0,0,10476,0,0,0,206,13,0,1980-01-06T03:22:36
315966159,46900,1358807,1224,1223,43882,43882,0,0,16079,16079,16079,16079,0,0,10500,34,26579,16079,1224,0,1,0,0,0,10499,0,0,0,242,13,0,1980-01-06T03:22:39
315966162,46900,1361807,1226,1226,43977,43977,0,0,16114,16114,16114,16114,0,0,10523,34,26637,16114,1226,0,1,0,0,0,10522,0,0,0,21,13,0,1980-01-06T03:22:42
315966165,46900,1364807,1229,1229,44076,44076,0,0,16150,16150,16150,16150,0,0,10547,34,26697,16150,1229,0,1,0,0,0,10546,0,0,0,57,13,0,1980-01-06T03:22:45
315966168,46900,1367807,1232,1232,44172,44172,0,0,16185,16185,16185,16185,0,0,10570,34,26755,16185,1232,0,1,0,0,0,10569,0,0,0,92,13,0,1980-01-06T03:22:48
315966171,46900,1370807,1234,1234,44269,44269,0,0,16221,16221,16221,16221,0,0,10593,34,26814,16221,1234,0,1,0,0,0,10592,0,0,0,128,13,0,1980-01-06T03:22:51
315966174,46900,1373807,1237,1237,44367,44367,0,0,16257,16257,16257,16257,0,0,10616,34,26873,16257,1237,0,1,0,0,0,10615,0,0,0,164,13,0,1980-01-06T03:22:54
315966177,46900,1376807,1240,1240,44463,44463,0,0,16292,16292,16292,16292,0,0,10639,34,26931,16292,1240,0,1,0,0,0,10638,0,0,0,199,13,0,1980-01-06T03:22:57
315966180,46900,1379807,1242,1242,44560,44560,0,0,16328,16328,16328,16328,0,0,10662,34,26990,16328,1242,0,1,0,0,0,10661,0,0,0,235,13,0,1980-01-06T03:23:00
315966183,46900,1382807,1245,1245,44657,44657,0,0,16363,16363,16363,16363,0,0,10686,34,27049,16363,1245,0,1,0,0,0,10685,0,0,0,14,13,0,1980-01-06T03:23:03
315966186,46900,1385807,1248,1248,44755,44755,0,0,16399,16399,16399,16399,0,0,10709,34,27108,16399,1248,0,1,0,0,0,10708,0,0,0,50,13,0,1980-01-06T03:23:06
315966189,46900,1388807,1251,1251,44853,44853,0,0,16435,16435,16435,16435,0,0,10732,34,27167,16435,1251,0,1,0,0,0,10731,0,0,0,86,13,0,1980-01-06T03:23:09
315966192,46900,1391807,1253,1253,44948,44948,0,0,16470,16470,16470,16470,0,0,10755,34,27225,16470,1253,0,1,0,0,0,10754,0,0,0,121,13,0,1980-01-06T03:23:12
315966195,46900,1394807,1256,1256,45047,45047,0,0,16506,16506,16506,16506,0,0,10779,34,27285,16506,1256,0,1,0,0,0,10778,0,0,0,157,13,0,1980-01-06T03:23:15
315966198,297000,1397807,1259,1259,45143,45143,0,0,16541,16541,16541,16541,0,0,10802,34,27343,16541,1259,0,1,0,0,0,10801,0,0,0,192,13,0,1980-01-06T03:23:18
315966201,297000,1400807,1261,1261,45240,45240,0,0,16577,16577,16577,16577,0,0,10825,34,27402,16577,1261,0,1,0,0,0,10824,0,0,0,228,13,0,1980-01-06T03:23:21
315966204,297000,1403807,1264,1264,45338,45338,0,0,16613,16613,16613,16613,0,0,10848,34,27461,16613,1264,0,1,0,0,0,10847,0,0,0,8,13,0,1980-01-06T03:23:24
315966207,297000,1406807,1267,1267,45434,45434,0,0,16648,16648,16648,16648,0,0,10871,34,27519,16648,1267,0,1,0,0,0,10870,0,0,0,43,13,0,1980-01-06T03:23:27
315966210,297000,1409807,1269,1269,45532,45532,0,0,16684,16684,16684,16684,0,0,10895,34,27579,16684,1269,0,1,0,0,0,10894,0,0,0,79,13,0,1980-01-06T03:23:30
315966213,297000,1412807,1272,1272,45628,45628,0,0,16719,16719,16719,16719,0,0,10918,34,27637,16719,1272,0,1,0,0,0,10917,0,0,0,114,13,0,1980-01-06T03:23:33
315966216,297000,1415807,1275,1275,45726,45726,0,0,16755,16755,16755,16755,0,0,10941,34,27696,16755,1275,0,1,0,0,0,10940,0,0,0,150,13,0,1980-01-06T03:23:36
315966219,297000,1418807,1278,1278,45824,45824,0,0,16791,16791,16791,16791,0,0,10964,34,27755,16791,1278,0,1,0,0,0,10963,0,0,0,186,13,0,1980-01-06T03:23:39
315966222,297000,1421807,1280,1280,45919,45919,0,0,16826,16826,16826,16826,0,0,10987,34,27813,16826,1280,0,1,0,0,0,10986,0,0,0,221,13,0,1980-01-06T03:23:42
315966225,297000,1424807,1283,1283,46017,46017,0,0,16862,16862,16862,16862,0,0,11010,34,27872,16862,1283,0,1,0,0,0,11009,0,0,0,1,13,0,1980-01-06T03:23:45
315966228,297000,1427807,1286,1286,46113,46113,0,0,16897,16897,16897,16897,0,0,11033,34,27930,16897,1286,0,1,0,0,0,11032,0,0,0,36,13,0,1980-01-06T03:23:48
315966231,297000,1430807,1288,1288,46210,46210,0,0,16933,16933,16933,16933,0,0,11056,34,27989,16933,1288,0,1,0,0,0,11055,0,0,0,72,13,0,1980-01-06T03:23:51
315966234,297000,1433807,1291,1291,46309,46309,0,0,16969,16969,16969,16969,0,0,11080,34,28049,16969,1291,0,1,0,0,0,11079,0,0,0,108,13,0,1980-01-06T03:23:54
315966237,297000,1436807,1294,1294,46405,46405,0,0,17004,17004,17004,17004,0,0,11103,34,28107,17004,1294,0,1,0,0,0,11102,0,0,0,143,13,0,1980-01-06T03:23:57
315966240,297000,1439807,1297,1297,46503,46503,0,0,17040,17040,17040,17040,0,0,11126,34,28166,17040,1297,0,1,0,0,0,11125,0,0,0,179,13,0,1980-01-06T03:24:00
315966243,297000,1442807,1299,1299,46598,46598,0,0,17075,17075,17075,17075,0,0,11149,34,28224,17075,1299,0,1,0,0,0,11148,0,0,0,214,13,0,1980-01-06T03:24:03
315966246,297000,1445807,1302,1302,46696,46696,0,0,17111,17111,17111,17111,0,0,11172,34,28283,17111,1302,0,1,0,0,0,11171,0,0,0,250,13,0,1980-01-06T03:24:06
315966249,297000,1448807,1305,1305,46795,46795,0,0,17147,17147,17147,17147,0,0,11196,34,28343,17147,1305,0,1,0,0,0,11195,0,0,0,30,13,0,1980-01-06T03:24:09
315966252,297000,1451807,1307,1307,46890,46890,0,0,17182,17182,17182,17182,0,0,11219,34,28401,17182,1307,0,1,0,0,0,11218,0,0,0,65,13,0,1980-01-06T03:24:12
315966255,297000,1454807,1310,1310,46988,46988,0,0,17218,17218,17218,17218,0,0,11242,34,28460,17218,1310,0,1,0,0,0,11241,0,0,0,101,13,0,1980-01-06T03:24:15
315966258,297000,1457807,1313,1313,47084,47084,0,0,17253,17253,17253,17253,0,0,11265,34,28518,17253,1313,0,1,0,0,0,11264,0,0,0,136,13,0,1980-01-06T03:24:18
315966261,297000,1460807,1316,1316,47183,47183,0,0,17289,17289,17289,17289,0,0,11289,34,28578,17289,1316,0,1,0,0,0,11288,0,0,0,172,13,0,1980-01-06T03:24:21
315966264,297000,1463807,1318,1318,47280,47280,0,0,17325,17325,17325,17325,0,0,11312,34,28637,17325,1318,0,1,0,0,0,11311,0,0,0,208,13,0,1980-01-06T03:24:24
315966267,297000,1466807,1321,1321,47376,47376,0,0,17360,17360,17360,17360,0,0,11335,34,28695,17360,1321,0,1,0,0,0,11334,0,0,0,243,13,0,1980-01-06T03:24:27
315966270,297000,1469807,1324,1324,47474,47474,0,0,17396,17396,17396,17396,0,0,11358,34,28754,17396,1324,0,1,0,0,0,11357,0,0,0,23,13,0,1980-01-06T03:24:30
315966273,297000,1472807,1326,1326,47570,47570,0,0,17431,17431,17431,17431,0,0,11382,34,28813,17431,1326,0,1,0,0,0,11381,0,0,0,58,13,0,1980-01-06T03:24:33
315966276,297000,1475807,1329,1329,47668,47668,0,0,17467,17467,17467,17467,0,0,11405,34,28872,17467,1329,0,1,0,0,0,11404,0,0,0,94,13,0,1980-01-06T03:24:36
315966279,297000,1478807,1332,1332,47764,47764,0,0,17502,17502,17502,17502,0,0,11428,34,28930,17502,1332,0,1,0,0,0,11427,0,0,0,129,13,0,1980-01-06T03:24:39
315966282,297000,1481807,1335,1335,47855,47855,0,0,17534,17534,17534,17534,0,0,11452,34,28986,17534,1335,0,1,0,0,0,11451,0,0,0,161,13,0,1980-01-06T03:24:42
315966285,297000,1484807,1337,1337,47952,47952,0,0,17570,17570,17570,17570,0,0,11475,34,29045,17570,1337,0,1,0,0,0,11474,0,0,0,197,13,0,1980-01-06T03:24:45
315966288,297000,1487807,1340,1340,48046,48046,0,0,17604,17604,17604,17604,0,0,11498,34,29102,17604,1340,0,1,0,0,0,11497,0,0,0,231,13,0,1980-01-06T03:24:48
315966291,297000,1490807,1343,1343,48139,48139,0,0,17637,17637,17637,17637,0,0,11522,34,29159,17637,1343,0,1,0,0,0,11521,0,0,0,8,13,0,1980-01-06T03:24:51
315966294,297000,1493807,1345,1345,48230,48230,0,0,17670,17670,17670,17670,0,0,11545,34,29215,17670,1345,0,1,0,0,0,11544,0,0,0,41,13,0,1980-01-06T03:24:54
315966297,297000,1496807,1348,1348,48320,48320,0,0,17702,17702,17702,17702,0,0,11568,34,29270,17702,1348,0,1,0,0,0,11567,0,0,0,73,13,0,1980-01-06T03:24:57
