time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian
315967372,96100,2570577,1,2,0,1,2317,16,2400948,0,127172,221,13,0,1980-01-06T03:42:52
315967375,96100,2573577,1,2,0,1,2320,16,2400948,0,127172,254,13,0,1980-01-06T03:42:55
315967378,96100,2576577,1,2,0,1,2322,16,2400948,0,127172,30,13,0,1980-01-06T03:42:58
315967381,96100,2579577,1,2,0,1,2325,16,2400948,0,127172,63,13,0,1980-01-06T03:43:01
315967384,96100,2582577,1,2,0,1,2328,16,2400948,0,127172,95,13,0,1980-01-06T03:43:04
315967387,96100,2585577,1,2,0,1,2330,16,2400948,0,127172,128,13,0,1980-01-06T03:43:07
315967390,96100,2588577,1,2,0,1,2333,16,2400948,0,127172,161,13,0,1980-01-06T03:43:10
315967393,96100,2591577,1,2,0,1,2336,16,2400948,0,127172,193,13,0,1980-01-06T03:43:13
315967396,96100,2594577,1,2,0,1,2339,16,2400948,0,127172,226,13,0,1980-01-06T03:43:16
315967399,336400,2597577,1,2,0,1,2341,17,2596748,0,240346,2,13,0,1980-01-06T03:43:19
315967402,336400,2600577,1,2,0,1,2344,17,2596748,0,240346,35,13,0,1980-01-06T03:43:22
315967405,336400,2603577,1,2,0,1,2347,17,2596748,0,240346,68,13,0,1980-01-06T03:43:25
315967408,336400,2606577,1,2,0,1,2349,17,2596748,0,240346,100,13,0,1980-01-06T03:43:28
315967411,336400,2609577,1,2,0,1,2352,17,2596748,0,240346,133,13,0,1980-01-06T03:43:31
315967414,336400,2612577,1,2,0,1,2355,17,2596748,0,240346,165,13,0,1980-01-06T03:43:34
315967417,336400,2615577,1,2,0,1,2357,17,2596748,0,240346,198,13,0,1980-01-06T03:43:37
315967420,336400,2618577,1,2,0,1,2360,17,2596748,0,240346,231,13,0,1980-01-06T03:43:40
315967423,336400,2621577,1,2,0,1,2363,17,2596748,0,240346,7,13,0,1980-01-06T03:43:43
315967426,336400,2624577,1,2,0,1,2366,17,2596748,0,240346,40,13,0,1980-01-06T03:43:46
315967429,336400,2627577,1,2,0,1,2368,17,2596748,0,240346,72,13,0,1980-01-06T03:43:49
315967432,336400,2630577,1,2,0,1,2371,17,2596748,0,240346,105,13,0,1980-01-06T03:43:52
315967435,336400,2633577,1,2,0,1,2374,17,2596748,0,240346,138,13,0,1980-01-06T03:43:55
315967438,336400,2636577,1,2,0,1,2376,17,2596748,0,240346,170,13,0,1980-01-06T03:43:58
315967441,336400,2639577,1,2,0,1,2379,17,2596748,0,240346,203,13,0,1980-01-06T03:44:01
315967444,336400,2642577,1,2,0,1,2382,17,2596748,0,240346,235,13,0,1980-01-06T03:44:04
315967447,336400,2645577,1,2,0,1,2385,17,2596748,0,240346,12,13,0,1980-01-06T03:44:07
315967450,336400,2648577,1,2,0,1,2387,17,2596748,0,240346,45,13,0,1980-01-06T03:44:10
315967453,336400,2651577,1,2,0,1,2390,17,2596748,0,240346,77,13,0,1980-01-06T03:44:13
315967456,336400,2654577,1,2,0,1,2393,17,2596748,0,240346,110,13,0,1980-01-06T03:44:16
315967459,336400,2657577,1,2,0,1,2395,17,2596748,0,240346,142,13,0,1980-01-06T03:44:19
315967462,336400,2660577,1,2,0,1,2398,17,2596748,0,240346,175,13,0,1980-01-06T03:44:22
315967465,336400,2663577,1,2,0,1,2401,17,2596748,0,240346,208,13,0,1980-01-06T03:44:25
315967468,336400,2666577,1,2,0,1,2404,17,2596748,0,240346,240,13,0,1980-01-06T03:44:28
315967471,336400,2669577,1,2,0,1,2406,17,2596748,0,240346,17,13,0,1980-01-06T03:44:31
315967474,336400,2672577,1,2,0,1,2409,17,2596748,0,240346,49,13,0,1980-01-06T03:44:34
315967477,336400,2675577,1,2,0,1,2412,17,2596748,0,240346,82,13,0,1980-01-06T03:44:37
315967480,336400,2678577,1,2,0,1,2414,17,2596748,0,240346,115,13,0,1980-01-06T03:44:40
315967483,336400,2681577,1,2,0,1,2417,17,2596748,0,240346,147,13,0,1980-01-06T03:44:43
315967486,336400,2684577,1,2,0,1,2420,17,2596748,0,240346,180,13,0,1980-01-06T03:44:46
315967489,336400,2687577,1,2,0,1,2423,17,2596748,0,240346,212,13,0,1980-01-06T03:44:49
315967492,336400,2690577,1,2,0,1,2425,17,2596748,0,240346,245,13,0,1980-01-06T03:44:52
315967495,336400,2693577,1,2,0,1,2428,17,2596748,0,240346,22,13,0,1980-01-06T03:44:55
315967498,453900,2696577,1,2,0,1,2431,18,2696548,0,117543,54,13,0,1980-01-06T03:44:58
315967501,453900,2699577,1,2,0,1,2433,18,2696548,0,117543,87,13,0,1980-01-06T03:45:01
315967504,453900,2702577,1,2,0,1,2436,18,2696548,0,117543,119,13,0,1980-01-06T03:45:04
315967507,453900,2705577,1,2,0,1,2439,18,2696548,0,117543,152,13,0,1980-01-06T03:45:07
315967510,453900,2708577,1,2,0,1,2441,18,2696548,0,117543,185,13,0,1980-01-06T03:45:10
315967513,453900,2711577,1,2,0,1,2444,18,2696548,0,117543,217,13,0,1980-01-06T03:45:13
315967516,453900,2714577,1,2,0,1,2447,18,2696548,0,117543,250,13,0,1980-01-06T03:45:16
315967519,453900,2717577,1,2,0,1,2450,18,2696548,0,117543,26,13,0,1980-01-06T03:45:19
315967522,453900,2720577,1,2,0,1,2452,18,2696548,0,117543,59,13,0,1980-01-06T03:45:22
315967525,453900,2723577,1,2,0,1,2455,18,2696548,0,117543,92,13,0,1980-01-06T03:45:25
315967528,453900,2726577,1,2,0,1,2458,18,2696548,0,117543,124,13,0,1980-01-06T03:45:28
315967531,453900,2729577,1,2,0,1,2460,18,2696548,0,117543,157,13,0,1980-01-06T03:45:31
315967534,453900,2732577,1,2,0,1,2463,18,2696548,0,117543,189,13,0,1980-01-06T03:45:34
315967537,453900,2735577,1,2,0,1,2466,18,2696548,0,117543,222,13,0,1980-01-06T03:45:37
315967540,453900,2738577,1,2,0,1,2469,18,2696548,0,117543,255,13,0,1980-01-06T03:45:40
315967543,453900,2741577,1,2,0,1,2471,18,2696548,0,117543,31,13,0,1980-01-06T03:45:43
315967546,453900,2744577,1,2,0,1,2474,18,2696548,0,117543,64,13,0,1980-01-06T03:45:46
315967549,453900,2747577,1,2,0,1,2477,18,2696548,0,117543,96,13,0,1980-01-06T03:45:49
315967552,453900,2750577,1,2,0,1,2479,18,2696548,0,117543,129,13,0,1980-01-06T03:45:52
315967555,453900,2753577,1,2,0,1,2482,18,2696548,0,117543,162,13,0,1980-01-06T03:45:55
315967558,453900,2756577,1,2,0,1,2485,18,2696548,0,117543,194,13,0,1980-01-06T03:45:58
315967561,453900,2759577,1,2,0,1,2488,18,2696548,0,117543,227,13,0,1980-01-06T03:46:01
315967564,453900,2762577,1,2,0,1,2490,18,2696548,0,117543,3,13,0,1980-01-06T03:46:04
315967567,453900,2765577,1,2,0,1,2493,18,2696548,0,117543,36,13,0,1980-01-06T03:46:07
315967570,453900,2768577,1,2,0,1,2496,18,2696548,0,117543,69,13,0,1980-01-06T03:46:10
315967573,453900,2771577,1,2,0,1,2498,18,2696548,0,117543,101,13,0,1980-01-06T03:46:13
315967576,453900,2774577,1,2,0,1,2501,18,2696548,0,117543,134,13,0,1980-01-06T03:46:16
315967579,453900,2777577,1,2,0,1,2504,18,2696548,0,117543,166,13,0,1980-01-06T03:46:19
315967582,453900,2780577,1,2,0,1,2507,18,2696548,0,117543,199,13,0,1980-01-06T03:46:22
315967585,453900,2783577,1,2,0,1,2509,18,2696548,0,117543,232,13,0,1980-01-06T03:46:25
315967588,453900,2786577,1,2,0,1,2512,18,2696548,0,117543,8,13,0,1980-01-06T03:46:28
315967591,453900,2789577,1,2,0,1,2515,18,2696548,0,117543,41,13,0,1980-01-06T03:46:31
315967594,453900,2792577,1,2,0,1,2517,18,2696548,0,117543,73,13,0,1980-01-06T03:46:34
315967597,453900,2795577,1,2,0,1,2520,18,2696548,0,117543,106,13,0,1980-01-06T03:46:37
315967600,453900,2798577,1,2,0,1,2523,18,2696548,0,117543,139,13,0,1980-01-06T03:46:40
315967603,453900,2801577,1,2,0,1,2526,18,2696548,0,117543,171,13,0,1980-01-06T03:46:43
315967606,453900,2804577,1,2,0,1,2528,18,2696548,0,117543,204,13,0,1980-01-06T03:46:46
315967609,453900,2807577,1,2,0,1,2531,18,2696548,0,117543,236,13,0,1980-01-06T03:46:49
315967612,453900,2810577,1,2,0,1,2534,18,2696548,0,117543,13,13,0,1980-01-06T03:46:52
315967615,453900,2813577,1,2,0,1,2536,18,2696548,0,117543,46,13,0,1980-01-06T03:46:55
315967618,453900,2816577,1,2,0,1,2539,18,2696548,0,117543,78,13,0,1980-01-06T03:46:58
315967621,453900,2819577,1,2,0,1,2542,18,2696548,0,117543,111,13,0,1980-01-06T03:47:01
315967624,453900,2822577,1,2,0,1,2545,18,2696548,0,117543,143,13,0,1980-01-06T03:47:04
315967627,453900,2825577,1,2,0,1,2547,18,2696548,0,117543,176,13,0,1980-01-06T03:47:07
315967630,453900,2828577,1,2,0,1,2550,18,2696548,0,117543,209,13,0,1980-01-06T03:47:10
315967633,453900,2831577,1,2,0,1,2553,18,2696548,0,117543,241,13,0,1980-01-06T03:47:13
315967636,453900,2834577,1,2,0,1,2555,18,2696548,0,117543,18,13,0,1980-01-06T03:47:16
315967639,453900,2837577,1,2,0,1,2558,18,2696548,0,117543,50,13,0,1980-01-06T03:47:19
315967642,453900,2840577,1,2,0,1,2561,18,2696548,0,117543,83,13,0,1980-01-06T03:47:22
315967645,453900,2843577,1,2,0,1,2563,18,2696548,0,117543,116,13,0,1980-01-06T03:47:25
315967648,453900,2846577,1,2,0,1,2566,18,2696548,0,117543,148,13,0,1980-01-06T03:47:28
315967651,453900,2849577,1,2,0,1,2569,18,2696548,0,117543,181,13,0,1980-01-06T03:47:31
315967654,453900,2852577,1,2,0,1,2572,18,2696548,0,117543,213,13,0,1980-01-06T03:47:34
315967657,453900,2855577,1,2,0,1,2574,18,2696548,0,117543,246,13,0,1980-01-06T03:47:37
315967660,453900,2858577,1,2,0,1,2577,18,2696548,0,117543,23,13,0,1980-01-06T03:47:40
315967663,453900,2861577,1,2,0,1,2580,18,2696548,0,117543,55,13,0,1980-01-06T03:47:43
315967666,453900,2864577,1,2,0,1,2582,18,2696548,0,117543,88,13,0,1980-01-06T03:47:46
315967669,453900,2867577,1,2,0,1,2585,18,2696548,0,117543,120,13,0,1980-01-06T03:47:49
315967672,453900,2870577,1,2,0,1,2588,18,2696548,0,117543,153,13,0,1980-01-06T03:47:52
315967675,453900,2873577,1,2,0,1,2591,18,2696548,0,117543,186,13,0,1980-01-06T03:47:55
315967678,453900,2876577,1,2,0,1,2593,18,2696548,0,117543,218,13,0,1980-01-06T03:47:58
315967681,453900,2879577,1,2,0,1,2596,18,2696548,0,117543,251,13,0,1980-01-06T03:48:01
315967684,453900,2882577,1,2,0,1,2599,18,2696548,0,117543,27,13,0,1980-01-06T03:48:04
315967687,453900,2885577,1,2,0,1,2601,18,2696548,0,117543,60,13,0,1980-01-06T03:48:07
315967690,453900,2888577,1,2,0,1,2604,18,2696548,0,117543,93,13,0,1980-01-06T03:48:10
315967693,453900,2891577,1,2,0,1,2607,18,2696548,0,117543,125,13,0,1980-01-06T03:48:13
315967696,453900,2894577,1,2,0,1,2610,18,2696548,0,117543,158,13,0,1980-01-06T03:48:16
315967699,453900,2897577,1,2,0,1,2612,18,2696548,0,117543,190,13,0,1980-01-06T03:48:19
315967702,453900,2900577,1,2,0,1,2615,18,2696548,0,117543,223,13,0,1980-01-06T03:48:22
315967705,453900,2903577,1,2,0,1,2618,18,2696548,0,117543,0,13,0,1980-01-06T03:48:25
315967708,453900,2906577,1,2,0,1,2620,18,2696548,0,117543,32,13,0,1980-01-06T03:48:28
315967711,453900,2909577,1,2,0,1,2623,18,2696548,0,117543,65,13,0,1980-01-06T03:48:31
315967714,453900,2912577,1,2,0,1,2626,18,2696548,0,117543,97,13,0,1980-01-06T03:48:34
315967717,453900,2915577,1,2,0,1,2628,18,2696548,0,117543,130,13,0,1980-01-06T03:48:37
315967720,453900,2918577,1,2,0,1,2631,18,2696548,0,117543,163,13,0,1980-01-06T03:48:40
315967723,453900,2921577,1,2,0,1,2634,18,2696548,0,117543,195,13,0,1980-01-06T03:48:43
315967726,453900,2924577,1,2,0,1,2637,18,2696548,0,117543,228,13,0,1980-01-06T03:48:46
315967729,453900,2927577,1,2,0,1,2639,18,2696548,0,117543,4,13,0,1980-01-06T03:48:49
315967732,453900,2930577,1,2,0,1,2642,18,2696548,0,117543,37,13,0,1980-01-06T03:48:52
315967735,453900,2933577,1,2,0,1,2645,18,2696548,0,117543,70,13,0,1980-01-06T03:48:55
315967738,453900,2936577,1,2,0,1,2647,18,2696548,0,117543,102,13,0,1980-01-06T03:48:58
315967741,453900,2939577,1,2,0,1,2650,18,2696548,0,117543,135,13,0,1980-01-06T03:49:01
315967744,453900,2942577,1,2,0,1,2653,18,2696548,0,117543,167,13,0,1980-01-06T03:49:04
315967747,453900,2945577,1,2,0,1,2655,18,2696548,0,117543,200,13,0,1980-01-06T03:49:07
315967750,453900,2948577,1,2,0,1,2658,18,2696548,0,117543,233,13,0,1980-01-06T03:49:10
315967753,453900,2951577,1,2,0,1,2661,18,2696548,0,117543,9,13,0,1980-01-06T03:49:13
315967756,453900,2954577,1,2,0,1,2664,18,2696548,0,117543,42,13,0,1980-01-06T03:49:16
315967759,453900,2957577,1,2,0,1,2666,18,2696548,0,117543,74,13,0,1980-01-06T03:49:19
315967762,453900,2960577,1,2,0,1,2669,18,2696548,0,117543,107,13,0,1980-01-06T03:49:22
315967765,453900,2963577,1,2,0,1,2672,18,2696548,0,117543,140,13,0,1980-01-06T03:49:25
315967768,453900,2966577,1,2,0,1,2674,18,2696548,0,117543,172,13,0,1980-01-06T03:49:28
315967771,453900,2969577,1,2,0,1,2677,18,2696548,0,117543,205,13,0,1980-01-06T03:49:31
315967774,453900,2972577,1,2,0,1,2680,18,2696548,0,117543,237,13,0,1980-01-06T03:49:34
315967777,453900,2975577,1,2,0,1,2683,18,2696548,0,117543,14,13,0,1980-01-06T03:49:37
315967780,453900,2978577,1,2,0,1,2685,18,2696548,0,117543,47,13,0,1980-01-06T03:49:40
315967783,453900,2981577,1,2,0,1,2688,18,2696548,0,117543,79,13,0,1980-01-06T03:49:43
315967786,453900,2984577,1,2,0,1,2691,18,2696548,0,117543,112,13,0,1980-01-06T03:49:46
315967789,453900,2987577,1,2,0,1,2693,18,2696548,0,117543,144,13,0,1980-01-06T03:49:49
315967792,453900,2990577,1,2,0,1,2696,18,2696548,0,117543,177,13,0,1980-01-06T03:49:52
315967795,453900,2993577,1,2,0,1,2699,18,2696548,0,117543,210,13,0,1980-01-06T03:49:55
315967798,453900,2996577,1,2,0,1,2702,18,2696548,0,117543,242,13,0,1980-01-06T03:49:58
315967801,720300,2999577,1,2,0,1,2704,19,2997748,0,266446,19,13,0,1980-01-06T03:50:01
315967804,720300,3002577,1,2,0,1,2707,19,2997748,0,266446,51,13,0,1980-01-06T03:50:04
315967807,720300,3005577,1,2,0,1,2710,19,2997748,0,266446,84,13,0,1980-01-06T03:50:07
315967810,720300,3008577,1,2,0,1,2712,19,2997748,0,266446,117,13,0,1980-01-06T03:50:10
315967813,720300,3011577,1,2,0,1,2715,19,2997748,0,266446,149,13,0,1980-01-06T03:50:13
315967816,720300,3014577,1,2,0,1,2718,19,2997748,0,266446,182,13,0,1980-01-06T03:50:16
315967819,720300,3017577,1,2,0,1,2721,19,2997748,0,266446,214,13,0,1980-01-06T03:50:19
315967822,720300,3020577,1,2,0,1,2723,19,2997748,0,266446,247,13,0,1980-01-06T03:50:22
315967825,720300,3023577,1,2,0,1,2726,19,2997748,0,266446,24,13,0,1980-01-06T03:50:25
315967828,720300,3026577,1,2,0,1,2729,19,2997748,0,266446,56,13,0,1980-01-06T03:50:28
315967831,720300,3029577,1,2,0,1,2731,19,2997748,0,266446,89,13,0,1980-01-06T03:50:31
315967834,720300,3032577,1,2,0,1,2734,19,2997748,0,266446,121,13,0,1980-01-06T03:50:34
315967837,720300,3035577,1,2,0,1,2737,19,2997748,0,266446,154,13,0,1980-01-06T03:50:37
315967840,720300,3038577,1,2,0,1,2740,19,2997748,0,266446,187,13,0,1980-01-06T03:50:40
315967843,720300,3041577,1,2,0,1,2742,19,2997748,0,266446,219,13,0,1980-01-06T03:50:43
315967846,720300,3044577,1,2,0,1,2745,19,2997748,0,266446,252,13,0,1980-01-06T03:50:46
315967849,720300,3047577,1,2,0,1,2748,19,2997748,0,266446,28,13,0,1980-01-06T03:50:49
315967852,720300,3050577,1,2,0,1,2750,19,2997748,0,266446,61,13,0,1980-01-06T03:50:52
315967855,720300,3053577,1,2,0,1,2753,19,2997748,0,266446,94,13,0,1980-01-06T03:50:55
315967858,720300,3056577,1,2,0,1,2756,19,2997748,0,266446,126,13,0,1980-01-06T03:50:58
315967861,720300,3059577,1,2,0,1,2758,19,2997748,0,266446,159,13,0,1980-01-06T03:51:01
315967864,720300,3062577,1,2,0,1,2761,19,2997748,0,266446,191,13,0,1980-01-06T03:51:04
315967867,720300,3065577,1,2,0,1,2764,19,2997748,0,266446,224,13,0,1980-01-06T03:51:07
315967870,720300,3068577,1,2,0,1,2767,19,2997748,0,266446,1,13,0,1980-01-06T03:51:10
315967873,720300,3071577,1,2,0,1,2769,19,2997748,0,266446,33,13,0,1980-01-06T03:51:13
315967876,720300,3074577,1,2,0,1,2772,19,2997748,0,266446,66,13,0,1980-01-06T03:51:16
315967879,720300,3077577,1,2,0,1,2775,19,2997748,0,266446,98,13,0,1980-01-06T03:51:19
315967882,720300,3080577,1,2,0,1,2777,19,2997748,0,266446,131,13,0,1980-01-06T03:51:22
315967885,720300,3083577,1,2,0,1,2780,19,2997748,0,266446,164,13,0,1980-01-06T03:51:25
315967888,720300,3086577,1,2,0,1,2783,19,2997748,0,266446,196,13,0,1980-01-06T03:51:28
315967891,720300,3089577,1,2,0,1,2786,19,2997748,0,266446,229,13,0,1980-01-06T03:51:31
315967894,720300,3092577,1,2,0,1,2788,19,2997748,0,266446,5,13,0,1980-01-06T03:51:34
315967897,720300,3095577,1,2,0,1,2791,19,2997748,0,266446,38,13,0,1980-01-06T03:51:37
315967900,720300,3098577,1,2,0,1,2794,19,2997748,0,266446,71,13,0,1980-01-06T03:51:40
315967903,720300,3101577,1,2,0,1,2796,19,2997748,0,266446,103,13,0,1980-01-06T03:51:43
315967906,720300,3104577,1,2,0,1,2799,19,2997748,0,266446,136,13,0,1980-01-06T03:51:46
315967909,720300,3107577,1,2,0,1,2802,19,2997748,0,266446,168,13,0,1980-01-06T03:51:49
315967912,720300,3110577,1,2,0,1,2805,19,2997748,0,266446,201,13,0,1980-01-06T03:51:52
315967915,720300,3113577,1,2,0,1,2807,19,2997748,0,266446,234,13,0,1980-01-06T03:51:55
315967918,720300,3116577,1,2,0,1,2810,19,2997748,0,266446,10,13,0,1980-01-06T03:51:58
315967921,720300,3119577,1,2,0,1,2813,19,2997748,0,266446,43,13,0,1980-01-06T03:52:01
315967924,720300,3122577,1,2,0,1,2815,19,2997748,0,266446,75,13,0,1980-01-06T03:52:04
315967927,720300,3125577,1,2,0,1,2818,19,2997748,0,266446,108,13,0,1980-01-06T03:52:07
315967930,720300,3128577,1,2,0,1,2821,19,2997748,0,266446,141,13,0,1980-01-06T03:52:10
315967933,720300,3131577,1,2,0,1,2824,19,2997748,0,266446,173,13,0,1980-01-06T03:52:13
315967936,720300,3134577,1,2,0,1,2826,19,2997748,0,266446,206,13,0,1980-01-06T03:52:16
315967939,720300,3137577,1,2,0,1,2829,19,2997748,0,266446,238,13,0,1980-01-06T03:52:19
315967942,720300,3140577,1,2,0,1,2832,19,2997748,0,266446,15,13,0,1980-01-06T03:52:22
315967945,720300,3143577,1,2,0,1,2834,19,2997748,0,266446,48,13,0,1980-01-06T03:52:25
315967948,720300,3146577,1,2,0,1,2837,19,2997748,0,266446,80,13,0,1980-01-06T03:52:28
315967951,720300,3149577,1,2,0,1,2840,19,2997748,0,266446,113,13,0,1980-01-06T03:52:31
315967954,720300,3152577,1,2,0,1,2843,19,2997748,0,266446,145,13,0,1980-01-06T03:52:34
315967957,720300,3155577,1,2,0,1,2845,19,2997748,0,266446,178,13,0,1980-01-06T03:52:37
315967960,720300,3158577,1,2,0,1,2848,19,2997748,0,266446,211,13,0,1980-01-06T03:52:40
315967963,720300,3161577,1,2,0,1,2851,19,2997748,0,266446,243,13,0,1980-01-06T03:52:43
315967966,720300,3164577,1,2,0,1,2853,19,2997748,0,266446,20,13,0,1980-01-06T03:52:46
315967969,720300,3167577,1,2,0,1,2856,19,2997748,0,266446,52,13,0,1980-01-06T03:52:49
315967972,720300,3170577,1,2,0,1,2859,19,2997748,0,266446,85,13,0,1980-01-06T03:52:52
315967975,720300,3173577,1,2,0,1,2862,19,2997748,0,266446,118,13,0,1980-01-06T03:52:55
315967978,720300,3176577,1,2,0,1,2864,19,2997748,0,266446,150,13,0,1980-01-06T03:52:58
315967981,720300,3179577,1,2,0,1,2867,19,2997748,0,266446,183,13,0,1980-01-06T03:53:01
315967984,720300,3182577,1,2,0,1,2870,19,2997748,0,266446,215,13,0,1980-01-06T03:53:04
315967987,720300,3185577,1,2,0,1,2872,19,2997748,0,266446,248,13,0,1980-01-06T03:53:07
315967990,720300,3188577,1,2,0,1,2875,19,2997748,0,266446,25,13,0,1980-01-06T03:53:10
315967993,720300,3191577,1,2,0,1,2878,19,2997748,0,266446,57,13,0,1980-01-06T03:53:13
315967996,720300,3194577,1,2,0,1,2880,19,2997748,0,266446,90,13,0,1980-01-06T03:53:16
315967999,720300,3197577,1,2,0,1,2883,19,2997748,0,266446,122,13,0,1980-01-06T03:53:19
315968002,833900,3200577,1,2,0,1,2886,20,3200148,0,113614,155,13,0,1980-01-06T03:53:22
315968005,833900,3203577,1,2,0,1,2889,20,3200148,0,113614,188,13,0,1980-01-06T03:53:25
315968008,833900,3206577,1,2,0,1,2891,20,3200148,0,113614,220,13,0,1980-01-06T03:53:28
315968011,833900,3209577,1,2,0,1,2894,20,3200148,0,113614,253,13,0,1980-01-06T03:53:31
315968014,833900,3212577,1,2,0,1,2897,20,3200148,0,113614,29,13,0,1980-01-06T03:53:34
315968017,833900,3215577,1,2,0,1,2899,20,3200148,0,113614,62,13,0,1980-01-06T03:53:37
315968020,833900,3218577,1,2,0,1,2902,20,3200148,0,113614,95,13,0,1980-01-06T03:53:40
315968023,833900,3221577,1,2,0,1,2905,20,3200148,0,113614,127,13,0,1980-01-06T03:53:43
315968026,833900,3224577,1,2,0,1,2907,20,3200148,0,113614,160,13,0,1980-01-06T03:53:46
315968029,833900,3227577,1,2,0,1,2910,20,3200148,0,113614,192,13,0,1980-01-06T03:53:49
315968032,833900,3230577,1,2,0,1,2913,20,3200148,0,113614,225,13,0,1980-01-06T03:53:52
315968035,833900,3233577,1,2,0,1,2916,20,3200148,0,113614,2,13,0,1980-01-06T03:53:55
315968038,833900,3236577,1,2,0,1,2918,20,3200148,0,113614,34,13,0,1980-01-06T03:53:58
315968041,833900,3239577,1,2,0,1,2921,20,3200148,0,113614,67,13,0,1980-01-06T03:54:01
315968044,833900,3242577,1,2,0,1,2924,20,3200148,0,113614,99,13,0,1980-01-06T03:54:04
315968047,833900,3245577,1,2,0,1,2926,20,3200148,0,113614,132,13,0,1980-01-06T03:54:07
315968050,833900,3248577,1,2,0,1,2929,20,3200148,0,113614,165,13,0,1980-01-06T03:54:10
315968053,833900,3251577,1,2,0,1,2932,20,3200148,0,113614,197,13,0,1980-01-06T03:54:13
315968056,833900,3254577,1,2,0,1,2935,20,3200148,0,113614,230,13,0,1980-01-06T03:54:16
315968059,833900,3257577,1,2,0,1,2937,20,3200148,0,113614,6,13,0,1980-01-06T03:54:19
315968062,833900,3260577,1,2,0,1,2940,20,3200148,0,113614,39,13,0,1980-01-06T03:54:22
315968065,833900,3263577,1,2,0,1,2943,20,3200148,0,113614,72,13,0,1980-01-06T03:54:25
315968068,833900,3266577,1,2,0,1,2945,20,3200148,0,113614,104,13,0,1980-01-06T03:54:28
315968071,833900,3269577,1,2,0,1,2948,20,3200148,0,113614,137,13,0,1980-01-06T03:54:31
315968074,833900,3272577,1,2,0,1,2951,20,3200148,0,113614,169,13,0,1980-01-06T03:54:34
315968077,833900,3275577,1,2,0,1,2954,20,3200148,0,113614,202,13,0,1980-01-06T03:54:37
315968080,833900,3278577,1,2,0,1,2956,20,3200148,0,113614,235,13,0,1980-01-06T03:54:40
315968083,833900,3281577,1,2,0,1,2959,20,3200148,0,113614,11,13,0,1980-01-06T03:54:43
315968086,833900,3284577,1,2,0,1,2962,20,3200148,0,113614,44,13,0,1980-01-06T03:54:46
315968089,833900,3287577,1,2,0,1,2964,20,3200148,0,113614,76,13,0,1980-01-06T03:54:49
315968092,833900,3290577,1,2,0,1,2967,20,3200148,0,113614,109,13,0,1980-01-06T03:54:52
315968095,833900,3293577,1,2,0,1,2970,20,3200148,0,113614,142,13,0,1980-01-06T03:54:55
315968098,833900,3296577,1,2,0,1,2973,20,3200148,0,113614,174,13,0,1980-01-06T03:54:58
315968101,833900,3299577,1,2,0,1,2975,20,3200148,0,113614,207,13,0,1980-01-06T03:55:01
315968104,963800,3302577,1,2,0,1,2978,21,3300948,0,129945,239,13,0,1980-01-06T03:55:04
315968107,963800,3305577,1,2,0,1,2981,21,3300948,0,129945,16,13,0,1980-01-06T03:55:07
315968110,963800,3308577,1,2,0,1,2983,21,3300948,0,129945,49,13,0,1980-01-06T03:55:10
315968113,963800,3311577,1,2,0,1,2986,21,3300948,0,129945,81,13,0,1980-01-06T03:55:13
315968116,963800,3314577,1,2,0,1,2989,21,3300948,0,129945,114,13,0,1980-01-06T03:55:16
315968119,963800,3317577,1,2,0,1,2992,21,3300948,0,129945,146,13,0,1980-01-06T03:55:19
315968122,963800,3320577,1,2,0,1,2994,21,3300948,0,129945,179,13,0,1980-01-06T03:55:22
315968125,963800,3323577,1,2,0,1,2997,21,3300948,0,129945,212,13,0,1980-01-06T03:55:25
315968128,963800,3326577,1,2,0,1,3000,21,3300948,0,129945,244,13,0,1980-01-06T03:55:28
315968131,963800,3329577,1,2,0,1,3002,21,3300948,0,129945,21,13,0,1980-01-06T03:55:31
315968134,963800,3332577,1,2,0,1,3005,21,3300948,0,129945,53,13,0,1980-01-06T03:55:34
315968137,963800,3335577,1,2,0,1,3008,21,3300948,0,129945,86,13,0,1980-01-06T03:55:37
315968140,963800,3338577,1,2,0,1,3011,21,3300948,0,129945,119,13,0,1980-01-06T03:55:40
315968143,963800,3341577,1,2,0,1,3013,21,3300948,0,129945,151,13,0,1980-01-06T03:55:43
315968146,963800,3344577,1,2,0,1,3016,21,3300948,0,129945,184,13,0,1980-01-06T03:55:46
315968149,963800,3347577,1,2,0,1,3019,21,3300948,0,129945,216,13,0,1980-01-06T03:55:49
315968152,963800,3350577,1,2,0,1,3021,21,3300948,0,129945,249,13,0,1980-01-06T03:55:52
315968155,963800,3353577,1,2,0,1,3024,21,3300948,0,129945,26,13,0,1980-01-06T03:55:55
315968158,963800,3356577,1,2,0,1,3027,21,3300948,0,129945,58,13,0,1980-01-06T03:55:58
315968161,963800,3359577,1,2,0,1,3029,21,3300948,0,129945,91,13,0,1980-01-06T03:56:01
315968164,963800,3362577,1,2,0,1,3032,21,3300948,0,129945,123,13,0,1980-01-06T03:56:04
315968167,963800,3365577,1,2,0,1,3035,21,3300948,0,129945,156,13,0,1980-01-06T03:56:07
315968170,963800,3368577,1,2,0,1,3038,21,3300948,0,129945,189,13,0,1980-01-06T03:56:10
