time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian
315965731,120200,931151,0,1200,30,13,0,1980-01-06T03:15:31
315965731,120200,931151,0,1200,41,13,0,1980-01-06T03:15:31
315965732,320200,932351,0,1200,54,13,0,1980-01-06T03:15:32
315965733,520200,933551,1,1200,66,13,0,1980-01-06T03:15:33
315965734,720200,934751,1,1200,77,13,0,1980-01-06T03:15:34
315965735,920200,935951,0,1200,90,13,0,1980-01-06T03:15:35
315965737,120300,937151,1,1200,101,13,0,1980-01-06T03:15:37
315965737,120300,937151,1,1200,112,13,0,1980-01-06T03:15:37
315965738,320300,938351,0,1200,126,13,0,1980-01-06T03:15:38
315965739,520200,939551,1,1200,137,13,0,1980-01-06T03:15:39
315965740,720200,940751,0,1200,148,13,0,1980-01-06T03:15:40
315965741,920200,941951,0,1200,161,13,0,1980-01-06T03:15:41
315965743,120200,943151,0,1200,172,13,0,1980-01-06T03:15:43
315965743,120200,943151,0,1200,184,13,0,1980-01-06T03:15:43
315965744,320200,944351,0,1200,197,13,0,1980-01-06T03:15:44
315965745,520200,945551,0,1200,208,13,0,1980-01-06T03:15:45
315965746,720200,946751,1,1200,219,13,0,1980-01-06T03:15:46
315965747,920200,947951,1,1200,232,13,0,1980-01-06T03:15:47
315965749,120200,949151,0,1200,244,13,0,1980-01-06T03:15:49
315965749,120200,949151,0,1200,255,13,0,1980-01-06T03:15:49
315965750,320200,950351,0,1200,12,13,0,1980-01-06T03:15:50
315965751,520300,951551,0,1200,23,13,0,1980-01-06T03:15:51
315965752,720300,952751,0,1200,34,13,0,1980-01-06T03:15:52
315965753,920200,953951,0,1200,48,13,0,1980-01-06T03:15:53
315965755,120200,955151,3,1200,59,13,0,1980-01-06T03:15:55
315965755,120200,955151,3,1200,70,13,0,1980-01-06T03:15:55
315965756,320200,956351,1,1200,83,13,0,1980-01-06T03:15:56
315965757,520200,957551,0,1200,94,13,0,1980-01-06T03:15:57
315965758,720200,958751,1,1200,106,13,0,1980-01-06T03:15:58
315965759,920200,959951,0,1200,119,13,0,1980-01-06T03:15:59
315965761,120200,961151,1,1200,130,13,0,1980-01-06T03:16:01
315965761,120200,961151,1,1200,141,13,0,1980-01-06T03:16:01
315965762,320200,962351,0,1200,154,13,0,1980-01-06T03:16:02
315965763,520200,963551,0,1200,166,13,0,1980-01-06T03:16:03
315965764,720200,964751,0,1200,177,13,0,1980-01-06T03:16:04
315965765,920300,965951,2,1200,190,13,0,1980-01-06T03:16:05
315965767,120300,967151,1,1200,201,13,0,1980-01-06T03:16:07
315965767,120300,967151,1,1200,212,13,0,1980-01-06T03:16:07
315965768,320200,968351,1,1200,226,13,0,1980-01-06T03:16:08
315965769,520200,969551,1,1200,237,13,0,1980-01-06T03:16:09
315965770,720200,970751,0,1200,248,13,0,1980-01-06T03:16:10
315965771,920200,971951,0,1200,5,13,0,1980-01-06T03:16:11
315965773,120200,973151,1,1200,16,13,0,1980-01-06T03:16:13
315965773,120200,973151,1,1200,28,13,0,1980-01-06T03:16:13
315965774,320200,974351,3,1200,41,13,0,1980-01-06T03:16:14
315965775,520200,975551,1,1200,52,13,0,1980-01-06T03:16:15
315965776,720200,976751,2,1200,63,13,0,1980-01-06T03:16:16
315965777,920200,977951,0,1200,76,13,0,1980-01-06T03:16:17
315965779,120200,979151,0,1200,88,13,0,1980-01-06T03:16:19
315965779,120200,979151,0,1200,99,13,0,1980-01-06T03:16:19
315965780,320300,980351,0,1200,112,13,0,1980-01-06T03:16:20
315965781,520300,981551,1,1200,123,13,0,1980-01-06T03:16:21
315965782,720200,982751,0,1200,134,13,0,1980-01-06T03:16:22
315965783,920200,983951,1,1200,148,13,0,1980-01-06T03:16:23
315965785,120200,985151,3,1200,159,13,0,1980-01-06T03:16:25
315965785,120200,985151,3,1200,170,13,0,1980-01-06T03:16:25
315965786,320200,986351,1,1200,183,13,0,1980-01-06T03:16:26
315965787,520200,987551,1,1200,194,13,0,1980-01-06T03:16:27
315965788,720200,988751,2,1200,206,13,0,1980-01-06T03:16:28
315965789,920200,989951,1,1200,219,13,0,1980-01-06T03:16:29
315965791,120200,991151,0,1200,230,13,0,1980-01-06T03:16:31
315965791,120200,991151,0,1200,241,13,0,1980-01-06T03:16:31
315965792,320200,992351,1,1200,254,13,0,1980-01-06T03:16:32
315965793,520200,993551,0,1200,10,13,0,1980-01-06T03:16:33
315965794,720200,994751,1,1200,21,13,0,1980-01-06T03:16:34
315965795,920300,995951,0,1200,34,13,0,1980-01-06T03:16:35
315965797,120300,997151,1,1200,45,13,0,1980-01-06T03:16:37
315965797,120300,997151,1,1200,56,13,0,1980-01-06T03:16:37
315965798,320200,998351,2,1200,70,13,0,1980-01-06T03:16:38
315965799,520200,999551,0,1200,81,13,0,1980-01-06T03:16:39
315965800,720200,1000751,0,1200,92,13,0,1980-01-06T03:16:40
315965801,920200,1001951,1,1200,105,13,0,1980-01-06T03:16:41
315965803,120200,1003151,1,1200,116,13,0,1980-01-06T03:16:43
315965803,120200,1003151,1,1200,128,13,0,1980-01-06T03:16:43
315965804,320200,1004351,1,1200,141,13,0,1980-01-06T03:16:44
315965805,520200,1005551,0,1200,152,13,0,1980-01-06T03:16:45
315965806,720200,1006751,0,1200,163,13,0,1980-01-06T03:16:46
315965807,920200,1007951,2,1200,176,13,0,1980-01-06T03:16:47
315965809,120300,1009151,0,1200,188,13,0,1980-01-06T03:16:49
315965809,120300,1009151,0,1200,199,13,0,1980-01-06T03:16:49
315965810,320300,1010351,0,1200,212,13,0,1980-01-06T03:16:50
315965811,520200,1011551,0,1200,223,13,0,1980-01-06T03:16:51
315965812,720200,1012751,1,1200,234,13,0,1980-01-06T03:16:52
315965813,920200,1013951,2,1200,248,13,0,1980-01-06T03:16:53
315965815,120200,1015151,1,1200,3,13,0,1980-01-06T03:16:55
315965815,120200,1015151,1,1200,14,13,0,1980-01-06T03:16:55
315965816,320200,1016351,1,1200,27,13,0,1980-01-06T03:16:56
315965817,520200,1017551,1,1200,38,13,0,1980-01-06T03:16:57
315965818,720200,1018751,3,1200,50,13,0,1980-01-06T03:16:58
315965819,920200,1019951,0,1200,63,13,0,1980-01-06T03:16:59
315965821,120200,1021151,1,1200,74,13,0,1980-01-06T03:17:01
315965821,120200,1021151,1,1200,85,13,0,1980-01-06T03:17:01
315965822,320200,1022351,1,1200,98,13,0,1980-01-06T03:17:02
315965823,520300,1023551,2,1200,110,13,0,1980-01-06T03:17:03
315965824,720300,1024751,0,1200,121,13,0,1980-01-06T03:17:04
315965825,920200,1025951,3,1200,134,13,0,1980-01-06T03:17:05
315965827,120200,1027151,0,1200,145,13,0,1980-01-06T03:17:07
315965827,120200,1027151,0,1200,156,13,0,1980-01-06T03:17:07
315965828,320200,1028351,1,1200,170,13,0,1980-01-06T03:17:08
315965829,520200,1029551,3,1200,181,13,0,1980-01-06T03:17:09
315965830,720200,1030751,0,1200,192,13,0,1980-01-06T03:17:10
315965831,920200,1031951,2,1200,205,13,0,1980-01-06T03:17:11
315965833,120200,1033151,0,1200,216,13,0,1980-01-06T03:17:13
315965833,120200,1033151,0,1200,228,13,0,1980-01-06T03:17:13
315965834,320200,1034351,0,1200,241,13,0,1980-01-06T03:17:14
315965835,520200,1035551,0,1200,252,13,0,1980-01-06T03:17:15
315965836,720200,1036751,1,1200,7,13,0,1980-01-06T03:17:16
315965837,920300,1037951,1,1200,20,13,0,1980-01-06T03:17:17
315965839,120300,1039151,0,1200,32,13,0,1980-01-06T03:17:19
315965839,120300,1039151,0,1200,43,13,0,1980-01-06T03:17:19
315965840,320200,1040351,0,1200,56,13,0,1980-01-06T03:17:20
315965841,520200,1041551,2,1200,67,13,0,1980-01-06T03:17:21
315965842,720200,1042751,1,1200,78,13,0,1980-01-06T03:17:22
315965843,920200,1043951,0,1200,92,13,0,1980-01-06T03:17:23
315965845,120200,1045151,1,1200,103,13,0,1980-01-06T03:17:25
315965845,120200,1045151,1,1200,114,13,0,1980-01-06T03:17:25
315965846,320200,1046351,2,1200,127,13,0,1980-01-06T03:17:26
315965847,520200,1047551,0,1200,138,13,0,1980-01-06T03:17:27
315965848,720200,1048751,2,1200,150,13,0,1980-01-06T03:17:28
315965849,920200,1049951,2,1200,163,13,0,1980-01-06T03:17:29
315965851,120200,1051151,2,1200,174,13,0,1980-01-06T03:17:31
315965851,120200,1051151,2,1200,185,13,0,1980-01-06T03:17:31
315965852,320300,1052351,1,1200,198,13,0,1980-01-06T03:17:32
315965853,520300,1053551,1,1200,210,13,0,1980-01-06T03:17:33
315965854,720200,1054751,0,1200,221,13,0,1980-01-06T03:17:34
315965855,920200,1055951,0,1200,234,13,0,1980-01-06T03:17:35
315965857,120200,1057151,0,1200,245,13,0,1980-01-06T03:17:37
315965857,120200,1057151,0,1200,0,13,0,1980-01-06T03:17:37
315965858,320200,1058351,1,1200,14,13,0,1980-01-06T03:17:38
315965859,520200,1059551,0,1200,25,13,0,1980-01-06T03:17:39
315965860,720200,1060751,0,1200,36,13,0,1980-01-06T03:17:40
315965861,920200,1061951,3,1200,49,13,0,1980-01-06T03:17:41
315965863,120200,1063151,0,1200,60,13,0,1980-01-06T03:17:43
315965863,120200,1063151,0,1200,72,13,0,1980-01-06T03:17:43
315965864,320200,1064351,2,1200,85,13,0,1980-01-06T03:17:44
315965865,520200,1065551,0,1200,96,13,0,1980-01-06T03:17:45
315965866,720300,1066751,0,1200,107,13,0,1980-01-06T03:17:46
315965867,920300,1067951,1,1200,120,13,0,1980-01-06T03:17:47
315965869,120300,1069151,1,1200,132,13,0,1980-01-06T03:17:49
315965869,120300,1069151,1,1200,143,13,0,1980-01-06T03:17:49
315965870,320200,1070351,0,1200,156,13,0,1980-01-06T03:17:50
315965871,520200,1071551,1,1200,167,13,0,1980-01-06T03:17:51
315965872,720200,1072751,1,1200,178,13,0,1980-01-06T03:17:52
315965873,920200,1073951,0,1200,192,13,0,1980-01-06T03:17:53
315965875,120200,1075151,1,1200,203,13,0,1980-01-06T03:17:55
315965875,120200,1075151,1,1200,214,13,0,1980-01-06T03:17:55
315965876,320200,1076351,3,1200,227,13,0,1980-01-06T03:17:56
315965877,520200,1077551,1,1200,238,13,0,1980-01-06T03:17:57
315965878,720200,1078751,4,1200,250,13,0,1980-01-06T03:17:58
315965879,920200,1079951,1,1200,7,13,0,1980-01-06T03:17:59
315965881,120300,1081151,0,1200,18,13,0,1980-01-06T03:18:01
315965881,120300,1081151,0,1200,29,13,0,1980-01-06T03:18:01
315965882,320300,1082351,2,1200,42,13,0,1980-01-06T03:18:02
315965883,520200,1083551,1,1200,54,13,0,1980-01-06T03:18:03
315965884,720200,1084751,1,1200,65,13,0,1980-01-06T03:18:04
315965885,920200,1085951,1,1200,78,13,0,1980-01-06T03:18:05
315965887,120200,1087151,1,1200,89,13,0,1980-01-06T03:18:07
315965887,120200,1087151,1,1200,100,13,0,1980-01-06T03:18:07
315965888,320200,1088351,2,1200,114,13,0,1980-01-06T03:18:08
315965889,520200,1089551,1,1200,125,13,0,1980-01-06T03:18:09
315965890,720200,1090751,0,1200,136,13,0,1980-01-06T03:18:10
315965891,920200,1091951,0,1200,149,13,0,1980-01-06T03:18:11
315965893,120200,1093151,1,1200,160,13,0,1980-01-06T03:18:13
315965893,120200,1093151,1,1200,172,13,0,1980-01-06T03:18:13
315965894,320300,1094351,0,1200,185,13,0,1980-01-06T03:18:14
315965895,520300,1095551,0,1200,196,13,0,1980-01-06T03:18:15
315965896,720200,1096751,3,1200,207,13,0,1980-01-06T03:18:16
315965897,920200,1097951,0,1200,220,13,0,1980-01-06T03:18:17
315965899,391500,1099151,1,1200,232,13,0,1980-01-06T03:18:19
315965899,391500,1099151,1,1200,243,13,0,1980-01-06T03:18:19
315965900,591500,1100351,1,1200,0,13,0,1980-01-06T03:18:20
315965901,791500,1101551,0,1200,11,13,0,1980-01-06T03:18:21
315965902,991500,1102751,1,1200,22,13,0,1980-01-06T03:18:22
315965904,191500,1103951,3,1200,36,13,0,1980-01-06T03:18:24
315965905,391500,1105151,0,1200,47,13,0,1980-01-06T03:18:25
315965905,391500,1105151,0,1200,58,13,0,1980-01-06T03:18:25
315965906,591500,1106351,0,1200,71,13,0,1980-01-06T03:18:26
315965907,791500,1107551,0,1200,82,13,0,1980-01-06T03:18:27
315965908,991600,1108751,0,1200,94,13,0,1980-01-06T03:18:28
315965910,191600,1109951,1,1200,107,13,0,1980-01-06T03:18:30
315965911,391500,1111151,0,1200,118,13,0,1980-01-06T03:18:31
315965911,391500,1111151,0,1200,129,13,0,1980-01-06T03:18:31
315965912,591500,1112351,1,1200,142,13,0,1980-01-06T03:18:32
315965913,791500,1113551,0,1200,154,13,0,1980-01-06T03:18:33
315965914,991500,1114751,2,1200,165,13,0,1980-01-06T03:18:34
315965916,191500,1115951,1,1200,178,13,0,1980-01-06T03:18:36
315965917,391500,1117151,3,1200,189,13,0,1980-01-06T03:18:37
315965917,391500,1117151,3,1200,200,13,0,1980-01-06T03:18:37
315965918,591500,1118351,6,1200,214,13,0,1980-01-06T03:18:38
315965919,791500,1119551,3,1200,225,13,0,1980-01-06T03:18:39
315965920,991500,1120751,3,1200,236,13,0,1980-01-06T03:18:40
315965922,191600,1121951,1,1200,249,13,0,1980-01-06T03:18:42
315965923,391600,1123151,2,1200,4,13,0,1980-01-06T03:18:43
315965923,391600,1123151,2,1200,16,13,0,1980-01-06T03:18:43
315965924,591500,1124351,0,1200,29,13,0,1980-01-06T03:18:44
315965925,791500,1125551,0,1200,40,13,0,1980-01-06T03:18:45
315965926,991500,1126751,0,1200,51,13,0,1980-01-06T03:18:46
315965928,191500,1127951,1,1200,64,13,0,1980-01-06T03:18:48
315965929,391500,1129151,1,1200,76,13,0,1980-01-06T03:18:49
315965929,391500,1129151,1,1200,87,13,0,1980-01-06T03:18:49
315965930,591500,1130351,2,1200,100,13,0,1980-01-06T03:18:50
315965931,791500,1131551,0,1200,111,13,0,1980-01-06T03:18:51
315965932,991500,1132751,0,1200,122,13,0,1980-01-06T03:18:52
315965934,191500,1133951,0,1200,136,13,0,1980-01-06T03:18:54
315965935,391500,1135151,0,1200,147,13,0,1980-01-06T03:18:55
315965935,391500,1135151,0,1200,158,13,0,1980-01-06T03:18:55
315965936,591500,1136351,1,1200,171,13,0,1980-01-06T03:18:56
315965937,791600,1137551,1,1200,182,13,0,1980-01-06T03:18:57
315965938,991600,1138751,3,1200,194,13,0,1980-01-06T03:18:58
315965940,191500,1139951,0,1200,207,13,0,1980-01-06T03:19:00
315965941,391500,1141151,2,1200,218,13,0,1980-01-06T03:19:01
315965941,391500,1141151,2,1200,229,13,0,1980-01-06T03:19:01
315965942,591500,1142351,1,1200,242,13,0,1980-01-06T03:19:02
315965943,791500,1143551,2,1200,254,13,0,1980-01-06T03:19:03
315965944,991500,1144751,1,1200,9,13,0,1980-01-06T03:19:04
315965946,191500,1145951,2,1200,22,13,0,1980-01-06T03:19:06
315965947,391500,1147151,4,1200,33,13,0,1980-01-06T03:19:07
315965947,391500,1147151,4,1200,44,13,0,1980-01-06T03:19:07
315965948,591500,1148351,2,1200,58,13,0,1980-01-06T03:19:08
315965949,791500,1149551,0,1200,69,13,0,1980-01-06T03:19:09
315965950,991600,1150751,3,1200,80,13,0,1980-01-06T03:19:10
315965952,191600,1151951,1,1200,93,13,0,1980-01-06T03:19:12
315965953,391500,1153151,0,1200,104,13,0,1980-01-06T03:19:13
315965953,391500,1153151,0,1200,116,13,0,1980-01-06T03:19:13
315965954,591500,1154351,0,1200,129,13,0,1980-01-06T03:19:14
315965955,791500,1155551,0,1200,140,13,0,1980-01-06T03:19:15
315965956,991500,1156751,0,1200,151,13,0,1980-01-06T03:19:16
315965958,191500,1157951,1,1200,164,13,0,1980-01-06T03:19:18
315965959,391500,1159151,0,1200,176,13,0,1980-01-06T03:19:19
315965959,391500,1159151,0,1200,187,13,0,1980-01-06T03:19:19
315965960,591500,1160351,1,1200,200,13,0,1980-01-06T03:19:20
315965961,791500,1161551,2,1200,211,13,0,1980-01-06T03:19:21
315965962,991500,1162751,1,1200,222,13,0,1980-01-06T03:19:22
315965964,191600,1163951,1,1200,236,13,0,1980-01-06T03:19:24
315965965,391600,1165151,2,1200,247,13,0,1980-01-06T03:19:25
315965965,391600,1165151,2,1200,2,13,0,1980-01-06T03:19:25
315965966,591500,1166351,0,1200,15,13,0,1980-01-06T03:19:26
315965967,791500,1167551,1,1200,26,13,0,1980-01-06T03:19:27
315965968,991500,1168751,3,1200,38,13,0,1980-01-06T03:19:28
315965970,191500,1169951,1,1200,51,13,0,1980-01-06T03:19:30
315965971,391500,1171151,2,1200,62,13,0,1980-01-06T03:19:31
315965971,391500,1171151,2,1200,73,13,0,1980-01-06T03:19:31
315965972,591500,1172351,0,1200,86,13,0,1980-01-06T03:19:32
315965973,791500,1173551,2,1200,98,13,0,1980-01-06T03:19:33
315965974,991500,1174751,1,1200,109,13,0,1980-01-06T03:19:34
315965976,191500,1175951,1,1200,122,13,0,1980-01-06T03:19:36
315965977,391500,1177151,0,1200,133,13,0,1980-01-06T03:19:37
315965977,391500,1177151,0,1200,144,13,0,1980-01-06T03:19:37
315965978,591600,1178351,0,1200,158,13,0,1980-01-06T03:19:38
315965979,791600,1179551,0,1200,169,13,0,1980-01-06T03:19:39
315965980,991500,1180751,1,1200,180,13,0,1980-01-06T03:19:40
315965982,191500,1181951,1,1200,193,13,0,1980-01-06T03:19:42
315965983,391500,1183151,1,1200,204,13,0,1980-01-06T03:19:43
315965983,391500,1183151,1,1200,216,13,0,1980-01-06T03:19:43
315965984,591500,1184351,1,1200,229,13,0,1980-01-06T03:19:44
315965985,791500,1185551,2,1200,240,13,0,1980-01-06T03:19:45
315965986,991500,1186751,2,1200,251,13,0,1980-01-06T03:19:46
315965988,191500,1187951,3,1200,8,13,0,1980-01-06T03:19:48
315965989,391500,1189151,0,1200,20,13,0,1980-01-06T03:19:49
315965989,391500,1189151,0,1200,31,13,0,1980-01-06T03:19:49
315965990,591500,1190351,4,1200,44,13,0,1980-01-06T03:19:50
315965991,791500,1191551,0,1200,55,13,0,1980-01-06T03:19:51
315965992,991600,1192751,0,1200,66,13,0,1980-01-06T03:19:52
315965994,191600,1193951,0,1200,80,13,0,1980-01-06T03:19:54
315965995,391500,1195151,4,1200,91,13,0,1980-01-06T03:19:55
315965995,391500,1195151,4,1200,102,13,0,1980-01-06T03:19:55
315965996,591500,1196351,1,1200,115,13,0,1980-01-06T03:19:56
315965997,791500,1197551,2,1200,126,13,0,1980-01-06T03:19:57
315965998,991500,1198751,1,1200,138,13,0,1980-01-06T03:19:58
315966000,191500,1199951,1,1200,151,13,0,1980-01-06T03:20:00
315966001,391500,1201151,0,1200,162,13,0,1980-01-06T03:20:01
315966001,391500,1201151,0,1200,173,13,0,1980-01-06T03:20:01
315966002,591500,1202351,1,1200,186,13,0,1980-01-06T03:20:02
315966003,791500,1203551,4,1200,198,13,0,1980-01-06T03:20:03
315966004,991500,1204751,3,1200,209,13,0,1980-01-06T03:20:04
315966006,191500,1205951,2,1200,222,13,0,1980-01-06T03:20:06
315966007,391600,1207151,0,1200,233,13,0,1980-01-06T03:20:07
315966007,391600,1207151,0,1200,244,13,0,1980-01-06T03:20:07
315966008,591600,1208351,2,1200,2,13,0,1980-01-06T03:20:08
315966009,791600,1209551,2,1200,13,13,0,1980-01-06T03:20:09
315966010,991500,1210751,1,1200,24,13,0,1980-01-06T03:20:10
315966012,191500,1211951,2,1200,37,13,0,1980-01-06T03:20:12
315966013,391500,1213151,2,1200,48,13,0,1980-01-06T03:20:13
315966013,391500,1213151,2,1200,60,13,0,1980-01-06T03:20:13
315966014,591500,1214351,1,1200,73,13,0,1980-01-06T03:20:14
315966015,791500,1215551,3,1200,84,13,0,1980-01-06T03:20:15
315966016,991500,1216751,1,1200,95,13,0,1980-01-06T03:20:16
315966018,191500,1217951,2,1200,108,13,0,1980-01-06T03:20:18
315966019,391500,1219151,1,1200,120,13,0,1980-01-06T03:20:19
315966019,391500,1219151,1,1200,131,13,0,1980-01-06T03:20:19
315966020,591500,1220351,1,1200,144,13,0,1980-01-06T03:20:20
315966021,791600,1221551,0,1200,155,13,0,1980-01-06T03:20:21
315966022,991600,1222751,1,1200,166,13,0,1980-01-06T03:20:22
315966024,191600,1223951,1,1200,180,13,0,1980-01-06T03:20:24
315966025,391500,1225151,3,1200,191,13,0,1980-01-06T03:20:25
315966025,391500,1225151,3,1200,202,13,0,1980-01-06T03:20:25
315966026,591500,1226351,1,1200,215,13,0,1980-01-06T03:20:26
315966027,791500,1227551,0,1200,226,13,0,1980-01-06T03:20:27
315966028,991500,1228751,0,1200,238,13,0,1980-01-06T03:20:28
315966030,191500,1229951,1,1200,251,13,0,1980-01-06T03:20:30
315966031,391500,1231151,2,1200,6,13,0,1980-01-06T03:20:31
315966031,391500,1231151,2,1200,17,13,0,1980-01-06T03:20:31
315966032,591500,1232351,1,1200,30,13,0,1980-01-06T03:20:32
315966033,791500,1233551,1,1200,42,13,0,1980-01-06T03:20:33
315966034,991500,1234751,3,1200,53,13,0,1980-01-06T03:20:34
315966036,191500,1235951,0,1200,66,13,0,1980-01-06T03:20:36
315966037,391600,1237151,3,1200,77,13,0,1980-01-06T03:20:37
315966037,391600,1237151,3,1200,88,13,0,1980-01-06T03:20:37
315966038,591600,1238351,0,1200,102,13,0,1980-01-06T03:20:38
315966039,791500,1239551,3,1200,113,13,0,1980-01-06T03:20:39
315966040,991500,1240751,2,1200,124,13,0,1980-01-06T03:20:40
315966042,191500,1241951,2,1200,137,13,0,1980-01-06T03:20:42
315966043,391500,1243151,3,1200,148,13,0,1980-01-06T03:20:43
315966043,391500,1243151,3,1200,160,13,0,1980-01-06T03:20:43
315966044,591500,1244351,2,1200,173,13,0,1980-01-06T03:20:44
315966045,791500,1245551,3,1200,184,13,0,1980-01-06T03:20:45
315966046,991500,1246751,3,1200,195,13,0,1980-01-06T03:20:46
315966048,191500,1247951,2,1200,208,13,0,1980-01-06T03:20:48
315966049,391500,1249151,2,1200,220,13,0,1980-01-06T03:20:49
315966049,391500,1249151,2,1200,231,13,0,1980-01-06T03:20:49
315966050,591500,1250351,1,1200,244,13,0,1980-01-06T03:20:50
315966051,791600,1251551,2,1200,255,13,0,1980-01-06T03:20:51
315966052,991600,1252751,1,1200,10,13,0,1980-01-06T03:20:52
315966054,191500,1253951,0,1200,24,13,0,1980-01-06T03:20:54
315966055,391500,1255151,2,1200,35,13,0,1980-01-06T03:20:55
315966055,391500,1255151,2,1200,46,13,0,1980-01-06T03:20:55
315966056,591500,1256351,1,1200,59,13,0,1980-01-06T03:20:56
315966057,791500,1257551,0,1200,70,13,0,1980-01-06T03:20:57
315966058,991500,1258751,4,1200,82,13,0,1980-01-06T03:20:58
315966060,191500,1259951,1,1200,95,13,0,1980-01-06T03:21:00
315966061,391500,1261151,3,1200,106,13,0,1980-01-06T03:21:01
315966061,391500,1261151,3,1200,117,13,0,1980-01-06T03:21:01
315966062,591500,1262351,4,1200,130,13,0,1980-01-06T03:21:02
315966063,791500,1263551,0,1200,142,13,0,1980-01-06T03:21:03
315966064,991500,1264751,0,1200,153,13,0,1980-01-06T03:21:04
315966066,191600,1265951,2,1200,166,13,0,1980-01-06T03:21:06
315966067,391600,1267151,3,1200,177,13,0,1980-01-06T03:21:07
315966067,391600,1267151,3,1200,188,13,0,1980-01-06T03:21:07
315966068,591500,1268351,1,1200,202,13,0,1980-01-06T03:21:08
315966069,791500,1269551,1,1200,213,13,0,1980-01-06T03:21:09
315966070,991500,1270751,0,1200,224,13,0,1980-01-06T03:21:10
315966072,191500,1271951,1,1200,237,13,0,1980-01-06T03:21:12
315966073,391500,1273151,4,1200,248,13,0,1980-01-06T03:21:13
315966073,391500,1273151,4,1200,4,13,0,1980-01-06T03:21:13
315966074,591500,1274351,1,1200,17,13,0,1980-01-06T03:21:14
315966075,791500,1275551,0,1200,28,13,0,1980-01-06T03:21:15
315966076,991500,1276751,1,1200,39,13,0,1980-01-06T03:21:16
315966078,191500,1277951,0,1200,52,13,0,1980-01-06T03:21:18
315966079,391500,1279151,1,1200,64,13,0,1980-01-06T03:21:19
315966079,391500,1279151,1,1200,75,13,0,1980-01-06T03:21:19
315966080,591600,1280351,1,1200,88,13,0,1980-01-06T03:21:20
315966081,791600,1281551,1,1200,99,13,0,1980-01-06T03:21:21
315966082,991500,1282751,5,1200,110,13,0,1980-01-06T03:21:22
315966084,191500,1283951,2,1200,124,13,0,1980-01-06T03:21:24
315966085,391500,1285151,1,1200,135,13,0,1980-01-06T03:21:25
315966085,391500,1285151,1,1200,146,13,0,1980-01-06T03:21:25
315966086,591500,1286351,4,1200,159,13,0,1980-01-06T03:21:26
315966087,791500,1287551,1,1200,170,13,0,1980-01-06T03:21:27
315966088,991500,1288751,1,1200,182,13,0,1980-01-06T03:21:28
315966090,191500,1289951,0,1200,195,13,0,1980-01-06T03:21:30
315966091,391500,1291151,1,1200,206,13,0,1980-01-06T03:21:31
315966091,391500,1291151,1,1200,217,13,0,1980-01-06T03:21:31
315966092,591500,1292351,1,1200,230,13,0,1980-01-06T03:21:32
315966093,791500,1293551,2,1200,242,13,0,1980-01-06T03:21:33
315966094,991600,1294751,1,1200,253,13,0,1980-01-06T03:21:34
315966096,191600,1295951,2,1200,10,13,0,1980-01-06T03:21:36
315966097,391500,1297151,3,1200,21,13,0,1980-01-06T03:21:37
315966097,391500,1297151,3,1200,32,13,0,1980-01-06T03:21:37
315966098,591500,1298351,0,1200,46,13,0,1980-01-06T03:21:38
315966099,791500,1299551,1,1200,57,13,0,1980-01-06T03:21:39
315966100,991500,1300751,2,1200,68,13,0,1980-01-06T03:21:40
315966102,191500,1301951,4,1200,81,13,0,1980-01-06T03:21:42
315966103,391500,1303151,3,1200,92,13,0,1980-01-06T03:21:43
315966103,391500,1303151,3,1200,104,13,0,1980-01-06T03:21:43
315966104,591500,1304351,1,1200,117,13,0,1980-01-06T03:21:44
315966105,791500,1305551,1,1200,128,13,0,1980-01-06T03:21:45
315966106,991500,1306751,2,1200,139,13,0,1980-01-06T03:21:46
315966108,191500,1307951,1,1200,152,13,0,1980-01-06T03:21:48
315966109,391600,1309151,1,1200,164,13,0,1980-01-06T03:21:49
315966109,391600,1309151,1,1200,175,13,0,1980-01-06T03:21:49
315966110,591600,1310351,0,1200,188,13,0,1980-01-06T03:21:50
315966111,791500,1311551,1,1200,199,13,0,1980-01-06T03:21:51
315966112,991500,1312751,5,1200,210,13,0,1980-01-06T03:21:52
315966114,191500,1313951,2,1200,224,13,0,1980-01-06T03:21:54
315966115,391500,1315151,2,1200,235,13,0,1980-01-06T03:21:55
315966115,391500,1315151,2,1200,246,13,0,1980-01-06T03:21:55
315966116,591500,1316351,1,1200,3,13,0,1980-01-06T03:21:56
315966117,791500,1317551,2,1200,14,13,0,1980-01-06T03:21:57
315966118,991500,1318751,2,1200,26,13,0,1980-01-06T03:21:58
315966120,191500,1319951,0,1200,39,13,0,1980-01-06T03:22:00
315966121,391500,1321151,3,1200,50,13,0,1980-01-06T03:22:01
315966121,391500,1321151,3,1200,61,13,0,1980-01-06T03:22:01
315966122,591500,1322351,2,1200,74,13,0,1980-01-06T03:22:02
315966123,791600,1323551,1,1200,86,13,0,1980-01-06T03:22:03
315966124,991600,1324751,1,1200,97,13,0,1980-01-06T03:22:04
315966126,191500,1325951,3,1200,110,13,0,1980-01-06T03:22:06
315966127,391500,1327151,2,1200,121,13,0,1980-01-06T03:22:07
315966127,391500,1327151,2,1200,132,13,0,1980-01-06T03:22:07
315966128,591500,1328351,3,1200,146,13,0,1980-01-06T03:22:08
315966129,791500,1329551,1,1200,157,13,0,1980-01-06T03:22:09
