time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
0,238200,233,nan,nan,3,10,3,1970-01-01T03:00:00
1,680259,1676,nan,nan,13,10,3,1970-01-01T03:00:01
3,137624,3133,nan,nan,29,10,3,1970-01-01T03:00:03
4,687482,4683,nan,nan,39,10,3,1970-01-01T03:00:04
315964803,908568,6136,0.00457763671875,7.9720001220703125,55,10,3,1980-01-06T03:00:03
315964805,317943,7545,0.00640869140625,7.9079999923706055,65,10,3,1980-01-06T03:00:05
315964806,765802,8993,0.00457763671875,7.992000102996826,75,10,3,1980-01-06T03:00:06
315964808,238071,10465,0.00732421875,7.771999835968018,91,10,3,1980-01-06T03:00:08
315964809,666884,11894,0.00457763671875,7.8480000495910645,101,10,3,1980-01-06T03:00:09
315964811,95929,13323,0.00457763671875,7.763999938964844,117,10,3,1980-01-06T03:00:11
315964812,648131,14875,0.00640869140625,7.760000228881836,127,10,3,1980-01-06T03:00:12
315964814,75910,16303,nan,nan,143,10,3,1980-01-06T03:00:14
315964815,545936,17773,nan,nan,153,10,3,1980-01-06T03:00:15
315964817,48215,19275,nan,nan,169,10,3,1980-01-06T03:00:17
315964818,518556,20746,nan,nan,179,10,3,1980-01-06T03:00:18
315964820,18143,22245,0.00640869140625,7.751999855041504,195,10,3,1980-01-06T03:00:20
315964821,445928,23673,0.00457763671875,7.823999881744385,205,10,3,1980-01-06T03:00:21
315964822,895936,25123,0.00457763671875,7.828000068664551,221,10,3,1980-01-06T03:00:22
315964824,408688,26636,nan,nan,231,10,3,1980-01-06T03:00:24
315964825,858552,28086,nan,nan,241,10,3,1980-01-06T03:00:25
315964827,306929,29534,0.00457763671875,7.823999881744385,1,10,3,1980-01-06T03:00:27
315964828,738572,30966,0.00457763671875,7.823999881744385,11,10,3,1980-01-06T03:00:28
315964830,157827,32385,nan,nan,27,10,3,1980-01-06T03:00:30
315964831,645943,33873,0.00457763671875,7.763999938964844,37,10,3,1980-01-06T03:00:31
315964833,128047,35355,0.0054931640625,7.75600004196167,53,10,3,1980-01-06T03:00:33
315964834,568579,36796,nan,nan,63,10,3,1980-01-06T03:00:34
315964836,28541,38256,0.0054931640625,7.811999797821045,79,10,3,1980-01-06T03:00:36
315964837,477834,39705,nan,nan,89,10,3,1980-01-06T03:00:37
315964839,5949,41233,0.00457763671875,7.751999855041504,105,10,3,1980-01-06T03:00:39
315964840,476254,42703,0.00457763671875,7.811999797821045,115,10,3,1980-01-06T03:00:40
315964841,978534,44206,nan,nan,131,10,3,1980-01-06T03:00:41
315964843,415924,45643,0.00457763671875,7.815999984741211,141,10,3,1980-01-06T03:00:43
315964844,938111,47165,0.0054931640625,7.748000144958496,151,10,3,1980-01-06T03:00:44
315964846,365920,48593,nan,nan,167,10,3,1980-01-06T03:00:46
315964847,808583,50036,0.00457763671875,7.811999797821045,177,10,3,1980-01-06T03:00:47
315964849,285947,51513,0.0054931640625,7.74399995803833,193,10,3,1980-01-06T03:00:49
315964850,728620,52956,nan,nan,203,10,3,1980-01-06T03:00:50
315964852,175802,54403,0.00457763671875,7.811999797821045,219,10,3,1980-01-06T03:00:52
315964853,595921,55823,nan,nan,229,10,3,1980-01-06T03:00:53
315964855,25943,57253,0.00640869140625,7.748000144958496,245,10,3,1980-01-06T03:00:55
315964856,456061,58683,nan,nan,255,10,3,1980-01-06T03:00:56
315964857,976066,60203,0.0054931640625,7.75600004196167,13,10,3,1980-01-06T03:00:57
315964859,396465,61623,0.00457763671875,7.820000171661377,25,10,3,1980-01-06T03:00:59
315964860,816293,63043,0.00457763671875,7.760000228881836,35,10,3,1980-01-06T03:01:00
315964862,358120,64585,0.0054931640625,7.75600004196167,51,10,3,1980-01-06T03:01:02
315964863,785930,66013,0.00457763671875,7.808000087738037,61,10,3,1980-01-06T03:01:03
315964865,238724,67466,nan,nan,77,10,3,1980-01-06T03:01:05
315964866,788670,69016,0.0054931640625,7.751999855041504,87,10,3,1980-01-06T03:01:06
315964869,778354,72005,0.0054931640625,7.748000144958496,113,10,3,1980-01-06T03:01:09
315964871,216238,73443,0.00457763671875,7.815999984741211,129,10,3,1980-01-06T03:01:11
315964872,655892,74883,0.00457763671875,7.815999984741211,139,10,3,1980-01-06T03:01:12
315964874,168039,76395,0.0054931640625,7.751999855041504,155,10,3,1980-01-06T03:01:14
315964875,628586,77856,nan,nan,165,10,3,1980-01-06T03:01:15
315964877,136334,79363,0.00457763671875,7.811999797821045,181,10,3,1980-01-06T03:01:17
315964878,586297,80813,0.00457763671875,7.808000087738037,191,10,3,1980-01-06T03:01:18
315964880,38608,82266,0.00457763671875,7.763999938964844,207,10,3,1980-01-06T03:01:20
315964881,598102,83825,0.00457763671875,7.748000144958496,217,10,3,1980-01-06T03:01:21
315964883,25920,85253,0.00457763671875,7.748000144958496,233,10,3,1980-01-06T03:01:23
315964884,468644,86696,nan,nan,243,10,3,1980-01-06T03:01:24
315964885,997944,88225,0.0054931640625,7.748000144958496,253,10,3,1980-01-06T03:01:25
315964887,419180,89646,nan,nan,13,10,3,1980-01-06T03:01:27
315964888,998160,91225,nan,nan,29,10,3,1980-01-06T03:01:28
315964890,465809,92693,nan,nan,39,10,3,1980-01-06T03:01:30
315964891,905940,94133,0.00457763671875,7.74399995803833,49,10,3,1980-01-06T03:01:31
315964893,438107,95665,nan,nan,65,10,3,1980-01-06T03:01:33
315964894,875802,97103,0.00457763671875,7.803999900817871,75,10,3,1980-01-06T03:01:34
315964896,298551,98526,0.00457763671875,7.811999797821045,91,10,3,1980-01-06T03:01:36
315964897,742097,99969,nan,nan,101,10,3,1980-01-06T03:01:37
315964899,265939,101493,0.00457763671875,7.748000144958496,117,10,3,1980-01-06T03:01:39
315964900,798836,103026,nan,nan,127,10,3,1980-01-06T03:01:40
315964902,235944,104463,nan,nan,143,10,3,1980-01-06T03:01:42
315964903,676236,105903,0.00457763671875,7.803999900817871,153,10,3,1980-01-06T03:01:43
315964905,228086,107455,0.0054931640625,7.736000061035156,169,10,3,1980-01-06T03:01:45
315964906,656112,108883,0.00457763671875,7.75600004196167,179,10,3,1980-01-06T03:01:46
315964908,125927,110353,nan,nan,195,10,3,1980-01-06T03:01:48
315964909,565801,111793,0.00457763671875,7.800000190734863,205,10,3,1980-01-06T03:01:49
315964911,28739,113256,0.0054931640625,7.736000061035156,215,10,3,1980-01-06T03:01:51
315964912,475950,114703,0.0054931640625,7.73199987411499,231,10,3,1980-01-06T03:01:52
315964913,956641,116184,0.0054931640625,7.736000061035156,241,10,3,1980-01-06T03:01:53
315964915,375909,117603,0.00457763671875,7.803999900817871,1,10,3,1980-01-06T03:01:55
315964916,808746,119036,nan,nan,11,10,3,1980-01-06T03:01:56
315964918,295985,120523,0.0054931640625,7.736000061035156,27,10,3,1980-01-06T03:01:58
315964919,728704,121956,nan,nan,37,10,3,1980-01-06T03:01:59
315964921,255918,123483,nan,nan,53,10,3,1980-01-06T03:02:01
315964922,687850,124915,0.0054931640625,7.736000061035156,63,10,3,1980-01-06T03:02:02
315964924,118553,126346,nan,nan,79,10,3,1980-01-06T03:02:04
315964925,658135,127885,0.0054931640625,7.73199987411499,89,10,3,1980-01-06T03:02:05
315964927,95810,129323,0.00457763671875,7.800000190734863,99,10,3,1980-01-06T03:02:07
315964928,519197,130746,0.00457763671875,7.796000003814697,115,10,3,1980-01-06T03:02:08
315964930,58053,132285,0.0054931640625,7.73199987411499,125,10,3,1980-01-06T03:02:10
315964931,476045,133703,0.0054931640625,7.783999919891357,141,10,3,1980-01-06T03:02:11
315964932,925947,135153,0.00457763671875,7.796000003814697,151,10,3,1980-01-06T03:02:12
315964934,355926,136583,0.00457763671875,7.796000003814697,167,10,3,1980-01-06T03:02:14
315964935,808658,138036,nan,nan,177,10,3,1980-01-06T03:02:15
315964937,248555,139476,0.00640869140625,7.728000164031982,193,10,3,1980-01-06T03:02:17
315964938,768559,140996,nan,nan,203,10,3,1980-01-06T03:02:18
315964940,218559,142446,0.00457763671875,7.796000003814697,219,10,3,1980-01-06T03:02:20
315964941,655801,143883,nan,nan,229,10,3,1980-01-06T03:02:21
315964943,85917,145313,nan,nan,239,10,3,1980-01-06T03:02:23
315964944,518567,146746,nan,nan,255,10,3,1980-01-06T03:02:24
315964945,955943,148183,0.00457763671875,7.716000080108643,9,10,3,1980-01-06T03:02:25
315964947,448202,149675,0.00640869140625,7.6479997634887695,25,10,3,1980-01-06T03:02:27
315964948,899068,151126,0.0054931640625,7.783999919891357,35,10,3,1980-01-06T03:02:28
315964950,448029,152675,0.00640869140625,7.728000164031982,51,10,3,1980-01-06T03:02:30
315964951,918571,154146,nan,nan,61,10,3,1980-01-06T03:02:31
315964953,355806,155583,nan,nan,77,10,3,1980-01-06T03:02:33
315964954,848461,157075,0.0054931640625,7.728000164031982,87,10,3,1980-01-06T03:02:34
315964956,278671,158506,nan,nan,103,10,3,1980-01-06T03:02:36
315964957,765942,159993,0.00457763671875,7.791999816894531,113,10,3,1980-01-06T03:02:37
315964959,205814,161433,0.00457763671875,7.791999816894531,123,10,3,1980-01-06T03:02:39
315964960,627401,162854,0.0054931640625,7.728000164031982,139,10,3,1980-01-06T03:02:40
315964962,65925,164293,nan,nan,149,10,3,1980-01-06T03:02:42
315964963,568544,165796,nan,nan,165,10,3,1980-01-06T03:02:43
315964964,998552,167226,0.00457763671875,7.791999816894531,175,10,3,1980-01-06T03:02:44
315964966,418563,168646,0.00457763671875,7.783999919891357,191,10,3,1980-01-06T03:02:46
315964967,858583,170086,0.0054931640625,7.728000164031982,201,10,3,1980-01-06T03:02:47
315964969,288745,171516,nan,nan,217,10,3,1980-01-06T03:02:49
315964970,845798,173073,0.00457763671875,7.791999816894531,227,10,3,1980-01-06T03:02:50
315964972,305936,174533,0.0054931640625,7.723999977111816,243,10,3,1980-01-06T03:02:52
315964973,738799,175966,0.00457763671875,7.760000228881836,253,10,3,1980-01-06T03:02:53
315964975,241944,177469,nan,nan,7,10,3,1980-01-06T03:02:55
315964976,686317,178913,0.00457763671875,7.788000106811523,23,10,3,1980-01-06T03:02:56
315964978,118552,180346,0.00457763671875,7.788000106811523,33,10,3,1980-01-06T03:02:58
315964979,648108,181875,0.0054931640625,7.728000164031982,49,10,3,1980-01-06T03:02:59
315964981,85798,183313,0.00457763671875,7.74399995803833,59,10,3,1980-01-06T03:03:01
315964982,547806,184775,0.00457763671875,7.788000106811523,75,10,3,1980-01-06T03:03:02
315964983,965917,186193,0.00457763671875,7.788000106811523,85,10,3,1980-01-06T03:03:03
315964985,395921,187623,0.0054931640625,7.723999977111816,101,10,3,1980-01-06T03:03:05
315964986,855928,189083,0.00457763671875,7.788000106811523,111,10,3,1980-01-06T03:03:06
315964988,288240,190515,nan,nan,127,10,3,1980-01-06T03:03:08
315964989,738638,191966,nan,nan,137,10,3,1980-01-06T03:03:09
315964991,195820,193423,0.00457763671875,7.739999771118164,147,10,3,1980-01-06T03:03:11
315964992,688119,194915,0.0054931640625,7.723999977111816,163,10,3,1980-01-06T03:03:12
315964994,145814,196373,nan,nan,173,10,3,1980-01-06T03:03:14
315964995,588559,197816,nan,nan,189,10,3,1980-01-06T03:03:15
315964997,88299,199315,nan,nan,199,10,3,1980-01-06T03:03:17
315965000,476672,200773,nan,nan,215,10,3,1980-01-06T03:03:20
315965001,998819,202295,0.00457763671875,7.73199987411499,225,10,3,1980-01-06T03:03:21
315965003,429298,203726,0.00457763671875,7.788000106811523,241,10,3,1980-01-06T03:03:23
315965004,866674,205163,0.00457763671875,7.788000106811523,251,10,3,1980-01-06T03:03:24
315965006,306533,206603,nan,nan,11,10,3,1980-01-06T03:03:26
315965007,746617,208043,0.0054931640625,7.728000164031982,21,10,3,1980-01-06T03:03:27
315965009,209512,209506,0.0054931640625,7.723999977111816,31,10,3,1980-01-06T03:03:29
315965010,656691,210953,nan,nan,47,10,3,1980-01-06T03:03:30
315965012,146670,212443,nan,nan,57,10,3,1980-01-06T03:03:32
315965013,576636,213873,nan,nan,73,10,3,1980-01-06T03:03:33
315965015,39274,215336,0.0054931640625,7.728000164031982,83,10,3,1980-01-06T03:03:35
315965016,549302,216846,nan,nan,99,10,3,1980-01-06T03:03:36
315965017,996643,218293,nan,nan,109,10,3,1980-01-06T03:03:37
315965019,436677,219733,0.0054931640625,7.796000003814697,125,10,3,1980-01-06T03:03:39
315965020,866872,221163,nan,nan,135,10,3,1980-01-06T03:03:40
315965022,309289,222606,0.00457763671875,7.728000164031982,151,10,3,1980-01-06T03:03:42
315965023,817424,224114,0.00457763671875,7.788000106811523,161,10,3,1980-01-06T03:03:43
315965025,246536,225543,0.00457763671875,7.788000106811523,171,10,3,1980-01-06T03:03:45
315965026,699581,226996,0.00457763671875,7.78000020980835,187,10,3,1980-01-06T03:03:46
315965028,218971,228515,0.0054931640625,7.723999977111816,197,10,3,1980-01-06T03:03:48
315965029,677261,229974,0.00457763671875,7.788000106811523,213,10,3,1980-01-06T03:03:49
315965031,136669,231433,nan,nan,223,10,3,1980-01-06T03:03:51
315965032,608918,232905,0.0054931640625,7.71999979019165,239,10,3,1980-01-06T03:03:52
315965034,26659,234323,0.00457763671875,7.748000144958496,249,10,3,1980-01-06T03:03:54
315965035,569673,235866,nan,nan,9,10,3,1980-01-06T03:03:55
315965037,6528,237303,0.00457763671875,7.783999919891357,19,10,3,1980-01-06T03:03:57
315965038,426657,238723,0.0054931640625,7.783999919891357,35,10,3,1980-01-06T03:03:58
315965040,8830,240305,0.0054931640625,7.711999893188477,45,10,3,1980-01-06T03:04:00
315965041,419965,241716,0.0054931640625,7.763999938964844,55,10,3,1980-01-06T03:04:01
315965042,889976,243186,0.00457763671875,7.771999835968018,71,10,3,1980-01-06T03:04:02
315965044,398949,244695,0.0054931640625,7.711999893188477,81,10,3,1980-01-06T03:04:04
315965045,839475,246136,0.0054931640625,7.631999969482422,97,10,3,1980-01-06T03:04:05
315965047,257266,247554,0.0054931640625,7.627999782562256,107,10,3,1980-01-06T03:04:07
315965048,777074,249073,0.00457763671875,7.699999809265137,123,10,3,1980-01-06T03:04:08
315965050,206666,250503,0.00457763671875,7.696000099182129,133,10,3,1980-01-06T03:04:10
315965051,676635,251973,0.0054931640625,7.708000183105469,149,10,3,1980-01-06T03:04:11
315965053,166651,253463,0.0054931640625,7.703999996185303,159,10,3,1980-01-06T03:04:13
315965054,656677,254953,0.00457763671875,7.776000022888184,175,10,3,1980-01-06T03:04:14
315965056,109274,256406,nan,nan,185,10,3,1980-01-06T03:04:16
315965057,547258,257843,0.0054931640625,7.708000183105469,201,10,3,1980-01-06T03:04:17
315965058,996531,259293,nan,nan,211,10,3,1980-01-06T03:04:18
315965060,506655,260803,nan,nan,227,10,3,1980-01-06T03:04:20
315965061,966532,262263,0.00457763671875,7.776000022888184,237,10,3,1980-01-06T03:04:21
315965063,396533,263693,0.00457763671875,7.771999835968018,247,10,3,1980-01-06T03:04:23
315965064,898592,265195,0.0054931640625,7.711999893188477,7,10,3,1980-01-06T03:04:24
315965066,326655,266623,0.00457763671875,7.723999977111816,17,10,3,1980-01-06T03:04:26
315965067,847013,268143,0.00457763671875,7.776000022888184,33,10,3,1980-01-06T03:04:27
315965069,302659,269599,nan,nan,43,10,3,1980-01-06T03:04:29
315965070,739317,271036,0.00457763671875,7.771999835968018,59,10,3,1980-01-06T03:04:30
315965072,269022,272565,nan,7.703999996185303,69,10,3,1980-01-06T03:04:32
315965073,746635,274043,0.00457763671875,7.771999835968018,85,10,3,1980-01-06T03:04:33
315965075,169299,275466,0.00457763671875,7.776000022888184,95,10,3,1980-01-06T03:04:35
315965076,688848,276985,nan,nan,111,10,3,1980-01-06T03:04:36
315965078,116529,278413,0.00457763671875,7.708000183105469,121,10,3,1980-01-06T03:04:38
315965079,579473,279876,nan,nan,137,10,3,1980-01-06T03:04:39
315965081,96527,281393,0.00457763671875,7.771999835968018,147,10,3,1980-01-06T03:04:41
315965082,519286,282816,0.0054931640625,7.75600004196167,163,10,3,1980-01-06T03:04:42
315965084,78806,284375,0.0054931640625,7.708000183105469,173,10,3,1980-01-06T03:04:44
315965085,506659,285803,0.00457763671875,7.708000183105469,189,10,3,1980-01-06T03:04:45
315965086,929875,287226,nan,nan,199,10,3,1980-01-06T03:04:46
315965088,488870,288785,0.0054931640625,7.708000183105469,215,10,3,1980-01-06T03:04:48
315965089,936654,290233,nan,nan,225,10,3,1980-01-06T03:04:49
315965091,418863,291715,0.0054931640625,7.711999893188477,235,10,3,1980-01-06T03:04:51
315965092,856871,293153,0.00457763671875,7.776000022888184,251,10,3,1980-01-06T03:04:52
315965094,336687,294633,0.00457763671875,7.739999771118164,5,10,3,1980-01-06T03:04:54
315965095,868810,296165,0.0054931640625,7.711999893188477,21,10,3,1980-01-06T03:04:55
315965097,309327,297606,nan,nan,31,10,3,1980-01-06T03:04:57
315965098,801300,299056,nan,nan,47,10,3,1980-01-06T03:04:58
315965100,300936,300555,0.0054931640625,7.631999969482422,57,10,3,1980-01-06T03:05:00
315965101,728657,301983,0.0054931640625,7.684000015258789,73,10,3,1980-01-06T03:05:01
315965103,188662,303443,0.0054931640625,7.716000080108643,83,10,3,1980-01-06T03:05:03
315965104,618701,304873,0.00457763671875,7.78000020980835,99,10,3,1980-01-06T03:05:04
315965106,49604,306304,0.00457763671875,7.78000020980835,109,10,3,1980-01-06T03:05:06
315965107,501296,307756,0.00457763671875,7.78000020980835,119,10,3,1980-01-06T03:05:07
315965108,928663,309183,0.0054931640625,7.716000080108643,135,10,3,1980-01-06T03:05:08
315965110,358748,310613,0.00457763671875,7.771999835968018,145,10,3,1980-01-06T03:05:10
315965111,798683,312053,nan,nan,161,10,3,1980-01-06T03:05:11
315965113,310839,313565,0.0054931640625,7.708000183105469,171,10,3,1980-01-06T03:05:13
315965114,738738,314993,0.00457763671875,7.711999893188477,187,10,3,1980-01-06T03:05:14
315965116,300862,316555,nan,nan,197,10,3,1980-01-06T03:05:16
315965117,748555,318003,nan,nan,213,10,3,1980-01-06T03:05:17
315965119,191667,319446,0.0054931640625,7.75600004196167,223,10,3,1980-01-06T03:05:19
315965120,700823,320955,nan,nan,239,10,3,1980-01-06T03:05:20
315965122,138661,322393,nan,nan,249,10,3,1980-01-06T03:05:22
315965123,581305,323836,nan,nan,3,10,3,1980-01-06T03:05:23
315965125,92199,325346,0.0054931640625,7.716000080108643,19,10,3,1980-01-06T03:05:25
315965126,531296,326786,0.00457763671875,7.716000080108643,29,10,3,1980-01-06T03:05:26
315965128,21244,328275,nan,nan,45,10,3,1980-01-06T03:05:28
315965129,518547,329773,0.00457763671875,7.78000020980835,55,10,3,1980-01-06T03:05:29
315965130,959306,331214,0.00457763671875,7.783999919891357,71,10,3,1980-01-06T03:05:30
315965132,460914,332715,nan,nan,81,10,3,1980-01-06T03:05:32
315965133,888658,334143,0.00457763671875,7.71999979019165,97,10,3,1980-01-06T03:05:33
315965135,348684,335603,0.00457763671875,7.78000020980835,107,10,3,1980-01-06T03:05:35
315965136,818648,337073,0.00457763671875,7.78000020980835,123,10,3,1980-01-06T03:05:36
315965138,238661,338493,0.0054931640625,7.639999866485596,133,10,3,1980-01-06T03:05:38
315965139,709332,339964,nan,nan,149,10,3,1980-01-06T03:05:39
315965141,211288,341466,nan,nan,159,10,3,1980-01-06T03:05:41
315965142,658540,342913,nan,nan,169,10,3,1980-01-06T03:05:42
315965144,78693,344333,0.00457763671875,7.776000022888184,185,10,3,1980-01-06T03:05:44
315965145,538966,345793,0.0054931640625,7.716000080108643,195,10,3,1980-01-06T03:05:45
315965146,978677,347233,nan,nan,211,10,3,1980-01-06T03:05:46
315965148,471293,348726,0.00457763671875,7.78000020980835,221,10,3,1980-01-06T03:05:48
315965149,901192,350155,0.0054931640625,7.711999893188477,237,10,3,1980-01-06T03:05:49
315965151,329378,351584,0.00457763671875,7.736000061035156,247,10,3,1980-01-06T03:05:51
315965152,821505,353076,nan,nan,7,10,3,1980-01-06T03:05:52
315965154,258535,354513,0.00457763671875,7.776000022888184,17,10,3,1980-01-06T03:05:54
315965155,689213,355943,0.00457763671875,7.78000020980835,27,10,3,1980-01-06T03:05:55
315965157,267346,357522,0.0054931640625,7.716000080108643,43,10,3,1980-01-06T03:05:57
315965158,688680,358943,0.0054931640625,7.760000228881836,53,10,3,1980-01-06T03:05:58
315965160,160324,360415,nan,nan,69,10,3,1980-01-06T03:06:00
315965161,631296,361886,0.00457763671875,7.78000020980835,79,10,3,1980-01-06T03:06:01
315965163,61943,363316,0.0054931640625,7.711999893188477,95,10,3,1980-01-06T03:06:03
315965164,508886,364763,nan,nan,105,10,3,1980-01-06T03:06:04
315965165,998656,366253,nan,nan,121,10,3,1980-01-06T03:06:05
315965167,461485,367716,0.00457763671875,7.776000022888184,131,10,3,1980-01-06T03:06:07
315965168,931300,369186,0.0054931640625,7.776000022888184,147,10,3,1980-01-06T03:06:08
315965170,378787,370633,nan,nan,157,10,3,1980-01-06T03:06:10
315965171,901400,372156,0.0054931640625,7.711999893188477,173,10,3,1980-01-06T03:06:11
315965173,378661,373633,0.00457763671875,7.776000022888184,183,10,3,1980-01-06T03:06:13
315965174,818852,375073,0.0054931640625,7.711999893188477,193,10,3,1980-01-06T03:06:14
315965176,248758,376503,nan,nan,209,10,3,1980-01-06T03:06:16
315965177,744682,377999,nan,nan,219,10,3,1980-01-06T03:06:17
315965179,198531,379453,0.00457763671875,7.460000038146973,235,10,3,1980-01-06T03:06:19
