time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian
315965757,545500,957577,3,11,956351,202,883751,6,956351,9,883751,89,13,0,1980-01-06T03:15:57
315965758,545500,958577,3,11,956351,202,883751,6,956351,9,883751,101,13,0,1980-01-06T03:15:58
315965759,545600,959577,3,11,956351,202,883751,6,956351,9,883751,113,13,0,1980-01-06T03:15:59
315965760,545500,960577,3,11,956351,202,883751,6,956351,9,883751,125,13,0,1980-01-06T03:16:00
315965761,545500,961577,3,11,956351,202,883751,6,956351,9,883751,136,13,0,1980-01-06T03:16:01
315965762,545600,962577,3,11,956351,202,883751,6,956351,9,883751,148,13,0,1980-01-06T03:16:02
315965763,545500,963577,3,11,956351,202,883751,6,956351,9,883751,161,13,0,1980-01-06T03:16:03
315965764,545500,964577,3,11,956351,202,883751,6,956351,9,883751,172,13,0,1980-01-06T03:16:04
315965765,545600,965577,3,11,956351,202,883751,6,956351,9,883751,184,13,0,1980-01-06T03:16:05
315965766,545500,966577,1,12,966551,202,883751,6,956351,10,966551,196,13,0,1980-01-06T03:16:06
315965767,545500,967577,0,13,966751,205,967551,6,956351,10,966551,207,13,0,1980-01-06T03:16:07
315965768,545600,968577,0,13,966751,210,968551,6,956351,10,966551,220,13,0,1980-01-06T03:16:08
315965769,545500,969577,0,13,966751,215,969551,6,956351,10,966551,232,13,0,1980-01-06T03:16:09
315965770,545500,970577,0,13,966751,220,970551,6,956351,10,966551,243,13,0,1980-01-06T03:16:10
315965771,545600,971577,0,13,966751,225,971551,6,956351,10,966551,255,13,0,1980-01-06T03:16:11
315965772,545500,972577,0,13,966751,230,972551,6,956351,10,966551,11,13,0,1980-01-06T03:16:12
315965773,545500,973577,0,13,966751,235,973551,6,956351,10,966551,23,13,0,1980-01-06T03:16:13
315965774,545600,974577,0,13,966751,240,974551,6,956351,10,966551,35,13,0,1980-01-06T03:16:14
315965775,545500,975577,0,13,966751,245,975551,6,956351,10,966551,47,13,0,1980-01-06T03:16:15
315965776,545500,976577,0,13,966751,250,976551,6,956351,10,966551,58,13,0,1980-01-06T03:16:16
315965777,545600,977577,0,13,966751,255,977551,6,956351,10,966551,70,13,0,1980-01-06T03:16:17
315965778,545500,978577,0,13,966751,4,978551,6,956351,10,966551,83,13,0,1980-01-06T03:16:18
315965779,545500,979577,0,13,966751,9,979551,6,956351,10,966551,94,13,0,1980-01-06T03:16:19
315965780,545600,980577,0,13,966751,14,980551,6,956351,10,966551,106,13,0,1980-01-06T03:16:20
315965781,545500,981577,0,13,966751,19,981551,6,956351,10,966551,118,13,0,1980-01-06T03:16:21
315965782,545500,982577,0,13,966751,24,982551,6,956351,10,966551,129,13,0,1980-01-06T03:16:22
315965783,545600,983577,0,13,966751,29,983551,6,956351,10,966551,142,13,0,1980-01-06T03:16:23
315965784,545500,984577,0,13,966751,34,984551,6,956351,10,966551,154,13,0,1980-01-06T03:16:24
315965785,545500,985577,0,13,966751,39,985551,6,956351,10,966551,165,13,0,1980-01-06T03:16:25
315965786,545600,986577,0,13,966751,42,986151,6,956351,10,966551,177,13,0,1980-01-06T03:16:26
315965787,545500,987577,0,13,966751,42,986151,6,956351,10,966551,189,13,0,1980-01-06T03:16:27
315965788,545500,988577,0,13,966751,42,986151,6,956351,10,966551,201,13,0,1980-01-06T03:16:28
315965789,545600,989577,0,13,966751,42,986151,6,956351,10,966551,213,13,0,1980-01-06T03:16:29
315965790,545500,990577,0,13,966751,42,986151,6,956351,10,966551,225,13,0,1980-01-06T03:16:30
315965791,545500,991577,0,13,966751,42,986151,6,956351,10,966551,236,13,0,1980-01-06T03:16:31
315965792,545600,992577,0,13,966751,42,986151,6,956351,10,966551,248,13,0,1980-01-06T03:16:32
315965793,545500,993577,0,13,966751,42,986151,6,956351,10,966551,5,13,0,1980-01-06T03:16:33
315965794,545500,994577,0,13,966751,42,986151,6,956351,10,966551,16,13,0,1980-01-06T03:16:34
315965795,545600,995577,0,13,966751,42,986151,6,956351,10,966551,28,13,0,1980-01-06T03:16:35
315965796,545500,996577,0,13,966751,42,986151,6,956351,10,966551,40,13,0,1980-01-06T03:16:36
315965797,545500,997577,0,13,966751,42,986151,6,956351,10,966551,51,13,0,1980-01-06T03:16:37
315965798,545600,998577,0,13,966751,42,986151,6,956351,10,966551,64,13,0,1980-01-06T03:16:38
315965799,545500,999577,0,13,966751,42,986151,6,956351,10,966551,76,13,0,1980-01-06T03:16:39
315965800,545500,1000577,0,13,966751,42,986151,6,956351,10,966551,87,13,0,1980-01-06T03:16:40
315965801,545600,1001577,0,13,966751,42,986151,6,956351,10,966551,99,13,0,1980-01-06T03:16:41
315965802,545500,1002577,0,13,966751,42,986151,6,956351,10,966551,111,13,0,1980-01-06T03:16:42
315965803,545500,1003577,0,13,966751,42,986151,6,956351,10,966551,123,13,0,1980-01-06T03:16:43
315965804,545600,1004577,0,13,966751,42,986151,6,956351,10,966551,135,13,0,1980-01-06T03:16:44
315965805,545500,1005577,0,13,966751,42,986151,6,956351,10,966551,147,13,0,1980-01-06T03:16:45
315965806,545500,1006577,0,13,966751,42,986151,6,956351,10,966551,158,13,0,1980-01-06T03:16:46
315965807,545600,1007577,0,13,966751,42,986151,6,956351,10,966551,170,13,0,1980-01-06T03:16:47
315965808,545500,1008577,0,13,966751,42,986151,6,956351,10,966551,183,13,0,1980-01-06T03:16:48
315965809,545500,1009577,0,13,966751,42,986151,6,956351,10,966551,194,13,0,1980-01-06T03:16:49
315965810,545600,1010577,0,13,966751,42,986151,6,956351,10,966551,206,13,0,1980-01-06T03:16:50
315965811,545500,1011577,0,13,966751,42,986151,6,956351,10,966551,218,13,0,1980-01-06T03:16:51
315965812,545500,1012577,0,13,966751,42,986151,6,956351,10,966551,229,13,0,1980-01-06T03:16:52
315965813,545600,1013577,0,13,966751,42,986151,6,956351,10,966551,242,13,0,1980-01-06T03:16:53
315965814,545500,1014577,0,13,966751,42,986151,6,956351,10,966551,254,13,0,1980-01-06T03:16:54
315965815,545500,1015577,0,13,966751,42,986151,6,956351,10,966551,9,13,0,1980-01-06T03:16:55
315965816,545600,1016577,1,14,1016151,42,986151,6,956351,10,966551,21,13,0,1980-01-06T03:16:56
315965817,545500,1017577,0,14,1016151,47,1017551,6,956351,10,966551,33,13,0,1980-01-06T03:16:57
315965818,545500,1018577,0,14,1016151,52,1018551,6,956351,10,966551,45,13,0,1980-01-06T03:16:58
315965819,545600,1019577,0,14,1016151,57,1019551,6,956351,10,966551,57,13,0,1980-01-06T03:16:59
315965820,545500,1020577,0,14,1016151,62,1020551,6,956351,10,966551,69,13,0,1980-01-06T03:17:00
315965821,545500,1021577,0,14,1016151,67,1021551,6,956351,10,966551,80,13,0,1980-01-06T03:17:01
315965822,545600,1022577,0,14,1016151,72,1022551,6,956351,10,966551,92,13,0,1980-01-06T03:17:02
315965823,545500,1023577,0,14,1016151,77,1023551,6,956351,10,966551,105,13,0,1980-01-06T03:17:03
315965824,545500,1024577,0,14,1016151,82,1024551,6,956351,10,966551,116,13,0,1980-01-06T03:17:04
315965825,545600,1025577,0,14,1016151,87,1025551,6,956351,10,966551,128,13,0,1980-01-06T03:17:05
315965826,545500,1026577,0,14,1016151,92,1026551,6,956351,10,966551,140,13,0,1980-01-06T03:17:06
315965827,545500,1027577,0,14,1016151,93,1026751,6,956351,11,1026751,151,13,0,1980-01-06T03:17:07
315965828,545600,1028577,0,14,1016151,93,1026751,6,956351,11,1026751,164,13,0,1980-01-06T03:17:08
315965829,545500,1029577,0,14,1016151,93,1026751,6,956351,11,1026751,176,13,0,1980-01-06T03:17:09
315965830,545500,1030577,0,14,1016151,93,1026751,6,956351,11,1026751,187,13,0,1980-01-06T03:17:10
315965831,545600,1031577,0,14,1016151,93,1026751,6,956351,11,1026751,199,13,0,1980-01-06T03:17:11
315965832,545500,1032577,0,14,1016151,93,1026751,6,956351,11,1026751,211,13,0,1980-01-06T03:17:12
315965833,545500,1033577,0,14,1016151,93,1026751,6,956351,11,1026751,223,13,0,1980-01-06T03:17:13
315965834,545600,1034577,0,14,1016151,93,1026751,6,956351,11,1026751,235,13,0,1980-01-06T03:17:14
315965835,545500,1035577,0,14,1016151,93,1026751,6,956351,11,1026751,247,13,0,1980-01-06T03:17:15
315965836,545500,1036577,0,14,1016151,93,1026751,6,956351,11,1026751,2,13,0,1980-01-06T03:17:16
315965837,545600,1037577,0,14,1016151,93,1026751,6,956351,11,1026751,14,13,0,1980-01-06T03:17:17
315965838,545500,1038577,0,14,1016151,93,1026751,6,956351,11,1026751,27,13,0,1980-01-06T03:17:18
315965839,545500,1039577,0,14,1016151,93,1026751,6,956351,11,1026751,38,13,0,1980-01-06T03:17:19
315965840,545600,1040577,0,14,1016151,93,1026751,6,956351,11,1026751,50,13,0,1980-01-06T03:17:20
315965841,545500,1041577,0,14,1016151,93,1026751,6,956351,11,1026751,62,13,0,1980-01-06T03:17:21
315965842,545500,1042577,0,14,1016151,93,1026751,6,956351,11,1026751,73,13,0,1980-01-06T03:17:22
315965843,545600,1043577,0,14,1016151,93,1026751,6,956351,11,1026751,86,13,0,1980-01-06T03:17:23
315965844,545500,1044577,0,14,1016151,93,1026751,6,956351,11,1026751,98,13,0,1980-01-06T03:17:24
315965845,545500,1045577,0,14,1016151,93,1026751,6,956351,11,1026751,109,13,0,1980-01-06T03:17:25
315965846,545600,1046577,0,14,1016151,93,1026751,6,956351,11,1026751,121,13,0,1980-01-06T03:17:26
315965847,545500,1047577,0,14,1016151,93,1026751,6,956351,11,1026751,133,13,0,1980-01-06T03:17:27
315965848,545500,1048577,0,14,1016151,93,1026751,6,956351,11,1026751,145,13,0,1980-01-06T03:17:28
315965849,545600,1049577,0,14,1016151,93,1026751,6,956351,11,1026751,157,13,0,1980-01-06T03:17:29
315965850,545500,1050577,0,14,1016151,93,1026751,6,956351,11,1026751,169,13,0,1980-01-06T03:17:30
315965851,545500,1051577,0,14,1016151,93,1026751,6,956351,11,1026751,180,13,0,1980-01-06T03:17:31
315965852,545600,1052577,0,14,1016151,93,1026751,6,956351,11,1026751,192,13,0,1980-01-06T03:17:32
315965853,545500,1053577,0,14,1016151,93,1026751,6,956351,11,1026751,205,13,0,1980-01-06T03:17:33
315965854,545500,1054577,0,14,1016151,93,1026751,6,956351,11,1026751,216,13,0,1980-01-06T03:17:34
315965855,545600,1055577,0,14,1016151,93,1026751,6,956351,11,1026751,228,13,0,1980-01-06T03:17:35
315965856,545500,1056577,0,14,1016151,93,1026751,6,956351,11,1026751,240,13,0,1980-01-06T03:17:36
315965857,545500,1057577,0,14,1016151,93,1026751,6,956351,11,1026751,251,13,0,1980-01-06T03:17:37
315965858,545600,1058577,0,14,1016151,93,1026751,6,956351,11,1026751,8,13,0,1980-01-06T03:17:38
315965859,545500,1059577,0,14,1016151,93,1026751,6,956351,11,1026751,20,13,0,1980-01-06T03:17:39
315965860,545500,1060577,0,14,1016151,93,1026751,6,956351,11,1026751,31,13,0,1980-01-06T03:17:40
315965861,545600,1061577,0,14,1016151,93,1026751,6,956351,11,1026751,43,13,0,1980-01-06T03:17:41
315965862,545500,1062577,0,14,1016151,93,1026751,6,956351,11,1026751,55,13,0,1980-01-06T03:17:42
315965863,545500,1063577,0,14,1016151,93,1026751,6,956351,11,1026751,67,13,0,1980-01-06T03:17:43
315965864,545600,1064577,0,14,1016151,93,1026751,6,956351,11,1026751,79,13,0,1980-01-06T03:17:44
315965865,545500,1065577,0,14,1016151,93,1026751,6,956351,11,1026751,91,13,0,1980-01-06T03:17:45
315965866,545500,1066577,0,14,1016151,93,1026751,6,956351,11,1026751,102,13,0,1980-01-06T03:17:46
315965867,545600,1067577,0,14,1016151,93,1026751,6,956351,11,1026751,114,13,0,1980-01-06T03:17:47
315965868,545500,1068577,0,14,1016151,93,1026751,6,956351,11,1026751,127,13,0,1980-01-06T03:17:48
315965869,545500,1069577,0,14,1016151,93,1026751,6,956351,11,1026751,138,13,0,1980-01-06T03:17:49
315965870,545600,1070577,0,14,1016151,93,1026751,6,956351,11,1026751,150,13,0,1980-01-06T03:17:50
315965871,545500,1071577,0,14,1016151,93,1026751,6,956351,11,1026751,162,13,0,1980-01-06T03:17:51
315965872,545500,1072577,0,14,1016151,93,1026751,6,956351,11,1026751,173,13,0,1980-01-06T03:17:52
315965873,545600,1073577,0,14,1016151,93,1026751,6,956351,11,1026751,186,13,0,1980-01-06T03:17:53
315965874,545500,1074577,0,14,1016151,93,1026751,6,956351,11,1026751,198,13,0,1980-01-06T03:17:54
315965875,545500,1075577,0,14,1016151,93,1026751,6,956351,11,1026751,209,13,0,1980-01-06T03:17:55
315965876,545600,1076577,0,14,1016151,93,1026751,6,956351,11,1026751,221,13,0,1980-01-06T03:17:56
315965877,545500,1077577,0,14,1016151,93,1026751,6,956351,11,1026751,233,13,0,1980-01-06T03:17:57
315965878,545500,1078577,0,14,1016151,93,1026751,6,956351,11,1026751,245,13,0,1980-01-06T03:17:58
315965879,545600,1079577,0,14,1016151,93,1026751,6,956351,11,1026751,1,13,0,1980-01-06T03:17:59
315965880,545500,1080577,0,14,1016151,93,1026751,6,956351,11,1026751,13,13,0,1980-01-06T03:18:00
315965881,545500,1081577,0,14,1016151,93,1026751,6,956351,11,1026751,24,13,0,1980-01-06T03:18:01
315965882,545600,1082577,0,14,1016151,93,1026751,6,956351,11,1026751,36,13,0,1980-01-06T03:18:02
315965883,545500,1083577,0,14,1016151,93,1026751,6,956351,11,1026751,49,13,0,1980-01-06T03:18:03
315965884,545500,1084577,0,14,1016151,93,1026751,6,956351,11,1026751,60,13,0,1980-01-06T03:18:04
315965885,545600,1085577,0,14,1016151,93,1026751,6,956351,11,1026751,72,13,0,1980-01-06T03:18:05
315965886,545500,1086577,0,14,1016151,93,1026751,6,956351,11,1026751,84,13,0,1980-01-06T03:18:06
315965887,545500,1087577,0,14,1016151,93,1026751,6,956351,11,1026751,95,13,0,1980-01-06T03:18:07
315965888,545600,1088577,0,14,1016151,93,1026751,6,956351,11,1026751,108,13,0,1980-01-06T03:18:08
315965889,545500,1089577,0,14,1016151,93,1026751,6,956351,11,1026751,120,13,0,1980-01-06T03:18:09
315965890,545500,1090577,0,14,1016151,93,1026751,6,956351,11,1026751,131,13,0,1980-01-06T03:18:10
315965891,545600,1091577,0,14,1016151,93,1026751,6,956351,11,1026751,143,13,0,1980-01-06T03:18:11
315965892,545500,1092577,0,14,1016151,93,1026751,6,956351,11,1026751,155,13,0,1980-01-06T03:18:12
315965893,545500,1093577,0,14,1016151,93,1026751,6,956351,11,1026751,167,13,0,1980-01-06T03:18:13
315965894,545600,1094577,0,14,1016151,93,1026751,6,956351,11,1026751,179,13,0,1980-01-06T03:18:14
315965895,545500,1095577,3,15,1095351,93,1026751,7,1095351,11,1026751,191,13,0,1980-01-06T03:18:15
315965896,545500,1096577,3,15,1095351,93,1026751,7,1095351,11,1026751,202,13,0,1980-01-06T03:18:16
315965897,545600,1097577,3,15,1095351,93,1026751,7,1095351,11,1026751,214,13,0,1980-01-06T03:18:17
315965898,545500,1098577,3,15,1095351,93,1026751,7,1095351,11,1026751,227,13,0,1980-01-06T03:18:18
315965899,816800,1099577,3,15,1095351,93,1026751,7,1095351,11,1026751,238,13,0,1980-01-06T03:18:19
315965900,816900,1100577,3,15,1095351,93,1026751,7,1095351,11,1026751,250,13,0,1980-01-06T03:18:20
315965901,816800,1101577,3,15,1095351,93,1026751,7,1095351,11,1026751,6,13,0,1980-01-06T03:18:21
315965902,816800,1102577,3,15,1095351,93,1026751,7,1095351,11,1026751,17,13,0,1980-01-06T03:18:22
315965903,816900,1103577,3,15,1095351,93,1026751,7,1095351,11,1026751,30,13,0,1980-01-06T03:18:23
315965904,816800,1104577,3,15,1095351,93,1026751,7,1095351,11,1026751,42,13,0,1980-01-06T03:18:24
315965905,816800,1105577,1,16,1105551,93,1026751,7,1095351,12,1105551,53,13,0,1980-01-06T03:18:25
315965906,816900,1106577,0,18,1105951,94,1106551,7,1095351,12,1105551,65,13,0,1980-01-06T03:18:26
315965907,816800,1107577,0,18,1105951,99,1107551,7,1095351,12,1105551,77,13,0,1980-01-06T03:18:27
315965908,816800,1108577,0,18,1105951,104,1108551,7,1095351,12,1105551,89,13,0,1980-01-06T03:18:28
315965909,816900,1109577,0,18,1105951,109,1109551,7,1095351,12,1105551,101,13,0,1980-01-06T03:18:29
315965910,816800,1110577,0,18,1105951,114,1110551,7,1095351,12,1105551,113,13,0,1980-01-06T03:18:30
315965911,816800,1111577,0,18,1105951,118,1111351,7,1095351,12,1105551,124,13,0,1980-01-06T03:18:31
315965912,816900,1112577,0,18,1105951,118,1111351,7,1095351,12,1105551,136,13,0,1980-01-06T03:18:32
315965913,816800,1113577,0,18,1105951,118,1111351,7,1095351,12,1105551,149,13,0,1980-01-06T03:18:33
315965914,816800,1114577,0,18,1105951,118,1111351,7,1095351,12,1105551,160,13,0,1980-01-06T03:18:34
315965915,816900,1115577,0,18,1105951,118,1111351,7,1095351,12,1105551,172,13,0,1980-01-06T03:18:35
315965916,816800,1116577,0,18,1105951,118,1111351,7,1095351,12,1105551,184,13,0,1980-01-06T03:18:36
315965917,816800,1117577,0,18,1105951,118,1111351,7,1095351,12,1105551,195,13,0,1980-01-06T03:18:37
315965918,816900,1118577,0,18,1105951,118,1111351,7,1095351,12,1105551,208,13,0,1980-01-06T03:18:38
315965919,816800,1119577,0,18,1105951,118,1111351,7,1095351,12,1105551,220,13,0,1980-01-06T03:18:39
315965920,816800,1120577,0,18,1105951,118,1111351,7,1095351,12,1105551,231,13,0,1980-01-06T03:18:40
315965921,816900,1121577,0,18,1105951,118,1111351,7,1095351,12,1105551,243,13,0,1980-01-06T03:18:41
315965922,816800,1122577,0,18,1105951,118,1111351,7,1095351,12,1105551,255,13,0,1980-01-06T03:18:42
315965923,816800,1123577,0,18,1105951,118,1111351,7,1095351,12,1105551,11,13,0,1980-01-06T03:18:43
315965924,816900,1124577,0,18,1105951,118,1111351,7,1095351,12,1105551,23,13,0,1980-01-06T03:18:44
315965925,816800,1125577,0,18,1105951,118,1111351,7,1095351,12,1105551,35,13,0,1980-01-06T03:18:45
315965926,816800,1126577,0,18,1105951,118,1111351,7,1095351,12,1105551,46,13,0,1980-01-06T03:18:46
315965927,816900,1127577,0,18,1105951,118,1111351,7,1095351,12,1105551,58,13,0,1980-01-06T03:18:47
315965928,816800,1128577,0,18,1105951,118,1111351,7,1095351,12,1105551,71,13,0,1980-01-06T03:18:48
315965929,816800,1129577,0,18,1105951,118,1111351,7,1095351,12,1105551,82,13,0,1980-01-06T03:18:49
315965930,816900,1130577,0,18,1105951,118,1111351,7,1095351,12,1105551,94,13,0,1980-01-06T03:18:50
315965931,816800,1131577,0,18,1105951,118,1111351,7,1095351,12,1105551,106,13,0,1980-01-06T03:18:51
315965932,816800,1132577,1,20,1132551,118,1111351,7,1095351,12,1105551,117,13,0,1980-01-06T03:18:52
315965933,816900,1133577,0,20,1132551,120,1133551,7,1095351,12,1105551,130,13,0,1980-01-06T03:18:53
315965934,816800,1134577,0,20,1132551,125,1134551,7,1095351,12,1105551,142,13,0,1980-01-06T03:18:54
315965935,816800,1135577,0,20,1132551,130,1135551,7,1095351,12,1105551,153,13,0,1980-01-06T03:18:55
315965936,816900,1136577,0,20,1132551,132,1135951,7,1095351,12,1105551,165,13,0,1980-01-06T03:18:56
315965937,816800,1137577,0,20,1132551,132,1135951,7,1095351,12,1105551,177,13,0,1980-01-06T03:18:57
315965938,816800,1138577,0,20,1132551,132,1135951,7,1095351,12,1105551,189,13,0,1980-01-06T03:18:58
315965939,816900,1139577,0,20,1132551,132,1135951,7,1095351,12,1105551,201,13,0,1980-01-06T03:18:59
315965940,816800,1140577,0,20,1132551,132,1135951,7,1095351,12,1105551,213,13,0,1980-01-06T03:19:00
315965941,816800,1141577,0,20,1132551,132,1135951,7,1095351,12,1105551,224,13,0,1980-01-06T03:19:01
315965942,816900,1142577,0,20,1132551,132,1135951,7,1095351,12,1105551,236,13,0,1980-01-06T03:19:02
315965943,816800,1143577,0,20,1132551,132,1135951,7,1095351,12,1105551,249,13,0,1980-01-06T03:19:03
315965944,816800,1144577,0,20,1132551,132,1135951,7,1095351,12,1105551,4,13,0,1980-01-06T03:19:04
315965945,816900,1145577,0,20,1132551,132,1135951,7,1095351,12,1105551,16,13,0,1980-01-06T03:19:05
315965946,816800,1146577,0,20,1132551,132,1135951,7,1095351,12,1105551,28,13,0,1980-01-06T03:19:06
315965947,816800,1147577,0,20,1132551,132,1135951,7,1095351,12,1105551,39,13,0,1980-01-06T03:19:07
315965948,816900,1148577,0,20,1132551,132,1135951,7,1095351,12,1105551,52,13,0,1980-01-06T03:19:08
315965949,816800,1149577,0,20,1132551,132,1135951,7,1095351,12,1105551,64,13,0,1980-01-06T03:19:09
315965950,816800,1150577,0,20,1132551,132,1135951,7,1095351,12,1105551,75,13,0,1980-01-06T03:19:10
315965951,816900,1151577,0,20,1132551,132,1135951,7,1095351,12,1105551,87,13,0,1980-01-06T03:19:11
315965952,816800,1152577,0,20,1132551,132,1135951,7,1095351,12,1105551,99,13,0,1980-01-06T03:19:12
315965953,816800,1153577,0,20,1132551,132,1135951,7,1095351,12,1105551,111,13,0,1980-01-06T03:19:13
315965954,816900,1154577,0,20,1132551,132,1135951,7,1095351,12,1105551,123,13,0,1980-01-06T03:19:14
315965955,816800,1155577,0,20,1132551,132,1135951,7,1095351,12,1105551,135,13,0,1980-01-06T03:19:15
315965956,816800,1156577,0,20,1132551,132,1135951,7,1095351,12,1105551,146,13,0,1980-01-06T03:19:16
315965957,816900,1157577,1,21,1157151,132,1135951,7,1095351,12,1105551,158,13,0,1980-01-06T03:19:17
315965958,816800,1158577,0,21,1157151,133,1158551,7,1095351,12,1105551,171,13,0,1980-01-06T03:19:18
315965959,816800,1159577,0,21,1157151,138,1159551,7,1095351,12,1105551,182,13,0,1980-01-06T03:19:19
315965960,816900,1160577,0,21,1157151,138,1159551,7,1095351,12,1105551,194,13,0,1980-01-06T03:19:20
315965961,816800,1161577,0,21,1157151,138,1159551,7,1095351,12,1105551,206,13,0,1980-01-06T03:19:21
315965962,816800,1162577,0,21,1157151,138,1159551,7,1095351,12,1105551,217,13,0,1980-01-06T03:19:22
315965963,816900,1163577,0,21,1157151,138,1159551,7,1095351,12,1105551,230,13,0,1980-01-06T03:19:23
315965964,816800,1164577,0,21,1157151,138,1159551,7,1095351,12,1105551,242,13,0,1980-01-06T03:19:24
315965965,816800,1165577,0,21,1157151,138,1159551,7,1095351,12,1105551,253,13,0,1980-01-06T03:19:25
315965966,816900,1166577,0,21,1157151,139,1165751,7,1095351,13,1165751,9,13,0,1980-01-06T03:19:26
315965967,816800,1167577,0,21,1157151,139,1165751,7,1095351,13,1165751,21,13,0,1980-01-06T03:19:27
315965968,816800,1168577,0,21,1157151,139,1165751,7,1095351,13,1165751,33,13,0,1980-01-06T03:19:28
315965969,816900,1169577,0,21,1157151,139,1165751,7,1095351,13,1165751,45,13,0,1980-01-06T03:19:29
315965970,816800,1170577,0,21,1157151,139,1165751,7,1095351,13,1165751,57,13,0,1980-01-06T03:19:30
315965971,816800,1171577,0,21,1157151,139,1165751,7,1095351,13,1165751,68,13,0,1980-01-06T03:19:31
315965972,816900,1172577,0,21,1157151,139,1165751,7,1095351,13,1165751,80,13,0,1980-01-06T03:19:32
315965973,816800,1173577,0,21,1157151,139,1165751,7,1095351,13,1165751,93,13,0,1980-01-06T03:19:33
315965974,816800,1174577,0,21,1157151,139,1165751,7,1095351,13,1165751,104,13,0,1980-01-06T03:19:34
315965975,816900,1175577,0,21,1157151,139,1165751,7,1095351,13,1165751,116,13,0,1980-01-06T03:19:35
315965976,816800,1176577,0,21,1157151,139,1165751,7,1095351,13,1165751,128,13,0,1980-01-06T03:19:36
315965977,816800,1177577,0,21,1157151,139,1165751,7,1095351,13,1165751,139,13,0,1980-01-06T03:19:37
315965978,816900,1178577,0,21,1157151,139,1165751,7,1095351,13,1165751,152,13,0,1980-01-06T03:19:38
315965979,816800,1179577,0,21,1157151,139,1165751,7,1095351,13,1165751,164,13,0,1980-01-06T03:19:39
315965980,816800,1180577,0,21,1157151,139,1165751,7,1095351,13,1165751,175,13,0,1980-01-06T03:19:40
315965981,816900,1181577,0,21,1157151,139,1165751,7,1095351,13,1165751,187,13,0,1980-01-06T03:19:41
315965982,816800,1182577,0,21,1157151,139,1165751,7,1095351,13,1165751,199,13,0,1980-01-06T03:19:42
315965983,816800,1183577,0,21,1157151,139,1165751,7,1095351,13,1165751,211,13,0,1980-01-06T03:19:43
315965984,816900,1184577,0,21,1157151,139,1165751,7,1095351,13,1165751,223,13,0,1980-01-06T03:19:44
315965985,816800,1185577,0,21,1157151,139,1165751,7,1095351,13,1165751,235,13,0,1980-01-06T03:19:45
315965986,816800,1186577,0,21,1157151,139,1165751,7,1095351,13,1165751,246,13,0,1980-01-06T03:19:46
315965987,816900,1187577,0,21,1157151,139,1165751,7,1095351,13,1165751,2,13,0,1980-01-06T03:19:47
315965988,816800,1188577,0,21,1157151,139,1165751,7,1095351,13,1165751,15,13,0,1980-01-06T03:19:48
315965989,816800,1189577,0,21,1157151,139,1165751,7,1095351,13,1165751,26,13,0,1980-01-06T03:19:49
315965990,816900,1190577,0,21,1157151,139,1165751,7,1095351,13,1165751,38,13,0,1980-01-06T03:19:50
315965991,816800,1191577,0,21,1157151,139,1165751,7,1095351,13,1165751,50,13,0,1980-01-06T03:19:51
315965992,816800,1192577,0,21,1157151,139,1165751,7,1095351,13,1165751,61,13,0,1980-01-06T03:19:52
315965993,816900,1193577,0,21,1157151,139,1165751,7,1095351,13,1165751,74,13,0,1980-01-06T03:19:53
315965994,816800,1194577,0,21,1157151,139,1165751,7,1095351,13,1165751,86,13,0,1980-01-06T03:19:54
315965995,816800,1195577,0,21,1157151,139,1165751,7,1095351,13,1165751,97,13,0,1980-01-06T03:19:55
315965996,816900,1196577,0,21,1157151,139,1165751,7,1095351,13,1165751,109,13,0,1980-01-06T03:19:56
315965997,816800,1197577,0,21,1157151,139,1165751,7,1095351,13,1165751,121,13,0,1980-01-06T03:19:57
315965998,816800,1198577,0,21,1157151,139,1165751,7,1095351,13,1165751,133,13,0,1980-01-06T03:19:58
315965999,816900,1199577,0,21,1157151,139,1165751,7,1095351,13,1165751,145,13,0,1980-01-06T03:19:59
315966000,816800,1200577,0,21,1157151,139,1165751,7,1095351,13,1165751,157,13,0,1980-01-06T03:20:00
315966001,816800,1201577,0,21,1157151,139,1165751,7,1095351,13,1165751,168,13,0,1980-01-06T03:20:01
315966002,816900,1202577,0,21,1157151,139,1165751,7,1095351,13,1165751,180,13,0,1980-01-06T03:20:02
315966003,816800,1203577,0,21,1157151,139,1165751,7,1095351,13,1165751,193,13,0,1980-01-06T03:20:03
315966004,816800,1204577,0,21,1157151,139,1165751,7,1095351,13,1165751,204,13,0,1980-01-06T03:20:04
315966005,816900,1205577,0,21,1157151,139,1165751,7,1095351,13,1165751,216,13,0,1980-01-06T03:20:05
315966006,816800,1206577,0,21,1157151,139,1165751,7,1095351,13,1165751,228,13,0,1980-01-06T03:20:06
315966007,816800,1207577,0,21,1157151,139,1165751,7,1095351,13,1165751,239,13,0,1980-01-06T03:20:07
315966008,816900,1208577,0,21,1157151,139,1165751,7,1095351,13,1165751,252,13,0,1980-01-06T03:20:08
315966009,816800,1209577,0,21,1157151,139,1165751,7,1095351,13,1165751,8,13,0,1980-01-06T03:20:09
315966010,816800,1210577,0,21,1157151,139,1165751,7,1095351,13,1165751,19,13,0,1980-01-06T03:20:10
