time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
0,632000,672,2.244964599609375,7.888000011444092,1,12,1,1970-01-01T03:00:00
1,272000,5184,1.232940673828125,8.039999961853027,50,12,1,1970-01-01T03:00:01
4,972000,5194,1.149993896484375,8.079999923706055,54,12,1,1970-01-01T03:00:04
5,612000,5860,0.9869384765625,8.079999923706055,62,12,1,1970-01-01T03:00:05
6,251000,6526,0.97998046875,8.079999923706055,74,12,1,1970-01-01T03:00:06
315964804,636000,7197,0.978973388671875,8.079999923706055,110,12,1,1980-01-06T03:00:04
315964805,278000,7862,0.972930908203125,8.071999549865723,114,12,1,1980-01-06T03:00:05
315964805,918000,8529,0.868011474609375,8.119999885559082,133,12,1,1980-01-06T03:00:05
315964806,558000,9196,0.92596435546875,8.104000091552734,161,12,1,1980-01-06T03:00:06
315964807,200000,9864,0.908935546875,8.095999717712402,163,12,1,1980-01-06T03:00:07
315964807,840000,10531,0.913970947265625,8.095999717712402,174,12,1,1980-01-06T03:00:07
315964808,480000,11198,1.748931884765625,7.9720001220703125,192,12,1,1980-01-06T03:00:08
315964809,122000,11866,1.513916015625,8.003999710083008,194,12,1,1980-01-06T03:00:09
315964809,762000,12533,1.5,8.01200008392334,222,12,1,1980-01-06T03:00:09
315964810,402000,13200,1.5069580078125,8.008000373840332,230,12,1,1980-01-06T03:00:10
315964811,43000,13868,1.751953125,7.9679999351501465,232,12,1,1980-01-06T03:00:11
315964811,683000,14535,1.737945556640625,7.97599983215332,240,12,1,1980-01-06T03:00:11
315964812,323000,15201,1.50494384765625,7.995999813079834,248,12,1,1980-01-06T03:00:12
315964812,965000,15870,1.6959228515625,8.0,250,12,1,1980-01-06T03:00:12
315964813,909000,16536,1.754974365234375,7.97599983215332,2,12,1,1980-01-06T03:00:13
315964814,549000,17202,1.750946044921875,7.9679999351501465,10,12,1,1980-01-06T03:00:14
315964815,190000,17871,1.496978759765625,8.008000373840332,12,12,1,1980-01-06T03:00:15
315964815,830000,18537,1.505950927734375,8.003999710083008,20,12,1,1980-01-06T03:00:15
315964816,470000,19204,1.503936767578125,8.0,28,12,1,1980-01-06T03:00:16
315964817,112000,19872,1.75799560546875,7.964000225067139,30,12,1,1980-01-06T03:00:17
315964817,751000,20539,1.756988525390625,7.9679999351501465,38,12,1,1980-01-06T03:00:17
315964818,391000,21205,1.7589111328125,7.9679999351501465,46,12,1,1980-01-06T03:00:18
315964819,33000,21874,1.730987548828125,7.9720001220703125,48,12,1,1980-01-06T03:00:19
315964819,672000,22540,1.720916748046875,7.980000019073486,56,12,1,1980-01-06T03:00:19
315964820,312000,23206,1.50091552734375,7.995999813079834,64,12,1,1980-01-06T03:00:20
315964820,954000,23875,1.50091552734375,8.0,66,12,1,1980-01-06T03:00:20
315964821,901000,24541,1.507965087890625,7.995999813079834,74,12,1,1980-01-06T03:00:21
315964822,540000,25208,1.491943359375,8.0,82,12,1,1980-01-06T03:00:22
315964823,182000,25876,1.4769287109375,8.0,84,12,1,1980-01-06T03:00:23
315964823,822000,26543,1.564910888671875,8.0,92,12,1,1980-01-06T03:00:23
315964824,461000,27209,1.691986083984375,7.964000225067139,100,12,1,1980-01-06T03:00:24
315964825,103000,27878,1.72393798828125,7.964000225067139,102,12,1,1980-01-06T03:00:25
315964825,743000,28544,1.715972900390625,7.964000225067139,110,12,1,1980-01-06T03:00:25
315964826,382000,29210,1.722930908203125,7.964000225067139,118,12,1,1980-01-06T03:00:26
315964827,24000,29879,1.717987060546875,7.964000225067139,120,12,1,1980-01-06T03:00:27
315964827,664000,30545,1.490936279296875,7.995999813079834,128,12,1,1980-01-06T03:00:27
315964828,303000,31212,1.48297119140625,7.995999813079834,136,12,1,1980-01-06T03:00:28
315964828,945000,31880,1.491943359375,7.995999813079834,138,12,1,1980-01-06T03:00:28
315964829,891000,32547,1.722930908203125,7.964000225067139,146,12,1,1980-01-06T03:00:29
315964830,531000,33213,1.702972412109375,7.964000225067139,154,12,1,1980-01-06T03:00:30
315964831,173000,33882,1.566925048828125,7.964000225067139,156,12,1,1980-01-06T03:00:31
315964831,813000,34548,1.5,7.992000102996826,164,12,1,1980-01-06T03:00:31
315964832,452000,35215,1.533966064453125,7.964000225067139,172,12,1,1980-01-06T03:00:32
315964833,94000,35883,1.700958251953125,7.964000225067139,174,12,1,1980-01-06T03:00:33
315964833,734000,36550,1.4879150390625,7.995999813079834,182,12,1,1980-01-06T03:00:33
315964834,373000,37216,1.485992431640625,7.995999813079834,190,12,1,1980-01-06T03:00:34
315964835,15000,37885,1.475921630859375,7.995999813079834,192,12,1,1980-01-06T03:00:35
315964835,655000,38551,1.711944580078125,7.960000038146973,200,12,1,1980-01-06T03:00:35
315964836,295000,39217,1.709930419921875,7.960000038146973,208,12,1,1980-01-06T03:00:36
315964837,244000,39886,1.707916259765625,7.964000225067139,210,12,1,1980-01-06T03:00:37
315964837,884000,40552,1.71295166015625,7.964000225067139,218,12,1,1980-01-06T03:00:37
