time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
0,632000,668,-2.1968994140625,7.8520002365112305,0,12,0,1970-01-01T03:00:00
1,272000,5180,-1.195953369140625,8.020000457763672,48,12,0,1970-01-01T03:00:01
4,972000,5190,-0.93896484375,8.03600025177002,52,12,0,1970-01-01T03:00:04
5,612000,5856,-0.944000244140625,8.0600004196167,61,12,0,1970-01-01T03:00:05
6,251000,6522,-0.946929931640625,8.0600004196167,73,12,0,1970-01-01T03:00:06
315964804,636000,7193,-0.937957763671875,8.0600004196167,108,12,0,1980-01-06T03:00:04
315964805,278000,7858,-1.030975341796875,8.064000129699707,113,12,0,1980-01-06T03:00:05
315964805,918000,8525,-0.647003173828125,8.095999717712402,132,12,0,1980-01-06T03:00:05
315964806,558000,9192,-0.696990966796875,8.076000213623047,160,12,0,1980-01-06T03:00:06
315964807,200000,9860,-0.86297607421875,8.076000213623047,162,12,0,1980-01-06T03:00:07
315964807,840000,10527,-0.87396240234375,8.079999923706055,173,12,0,1980-01-06T03:00:07
315964808,480000,11194,-1.71295166015625,7.940000057220459,191,12,0,1980-01-06T03:00:08
315964809,122000,11862,-1.46392822265625,7.97599983215332,193,12,0,1980-01-06T03:00:09
315964809,762000,12529,-1.4549560546875,7.980000019073486,221,12,0,1980-01-06T03:00:09
315964810,402000,13196,-1.466949462890625,7.97599983215332,229,12,0,1980-01-06T03:00:10
315964811,43000,13864,-1.704986572265625,7.932000160217285,231,12,0,1980-01-06T03:00:11
315964811,683000,14531,-1.69097900390625,7.940000057220459,239,12,0,1980-01-06T03:00:11
315964812,323000,15197,-1.4659423828125,7.960000038146973,247,12,0,1980-01-06T03:00:12
315964812,965000,15866,-1.579925537109375,7.9720001220703125,249,12,0,1980-01-06T03:00:12
315964813,909000,16532,-1.699951171875,7.955999851226807,1,12,0,1980-01-06T03:00:13
315964814,549000,17198,-1.71295166015625,7.932000160217285,9,12,0,1980-01-06T03:00:14
315964815,190000,17867,-1.4619140625,7.97599983215332,11,12,0,1980-01-06T03:00:15
315964815,830000,18533,-1.45294189453125,7.9720001220703125,19,12,0,1980-01-06T03:00:15
315964816,470000,19200,-1.470977783203125,7.9720001220703125,27,12,0,1980-01-06T03:00:16
