time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian
315968178,538600,3376152,-35.65757357183954,30000.0,14.627098824983584,9177.1826171875,13,13,1,1980-01-06T03:56:18
315968179,538600,3377152,-36.62112657565585,30000.0,14.668964852930403,9177.1826171875,23,13,1,1980-01-06T03:56:19
315968180,538600,3378152,-36.49937514680632,30000.0,14.65849113561221,9177.1826171875,35,13,1,1980-01-06T03:56:20
315968181,538600,3379152,-36.66171034801946,30000.0,14.670712721273555,9177.1826171875,46,13,1,1980-01-06T03:56:21
315968182,538600,3380152,-35.63062310654268,30000.0,14.625922229095256,9177.1826171875,56,13,1,1980-01-06T03:56:22
315968183,538600,3381152,-35.63474494294367,30000.0,14.615676630559127,9177.1826171875,68,13,1,1980-01-06T03:56:23
315968184,538600,3382152,-35.6509152223537,30000.0,14.621596858488118,9177.1826171875,78,13,1,1980-01-06T03:56:24
315968185,538600,3383152,-35.65376880076617,30000.0,14.616512701661145,9177.1826171875,88,13,1,1980-01-06T03:56:25
315968186,538600,3384152,-35.652183479437284,30000.0,14.621656555085904,9177.1826171875,101,13,1,1980-01-06T03:56:26
315968187,538600,3385152,-36.69373346775281,30000.0,14.656503082512451,9177.1826171875,111,13,1,1980-01-06T03:56:27
315968188,538600,3386152,-36.538373669608134,30000.0,14.654982365201318,9177.1826171875,121,13,1,1980-01-06T03:56:28
315968189,538600,3387152,-36.59924937813937,30000.0,14.652421088104056,9177.1826171875,133,13,1,1980-01-06T03:56:29
315968190,538600,3388152,-35.62872072044665,30000.0,14.610208235529306,9177.1826171875,143,13,1,1980-01-06T03:56:30
315968191,538600,3389152,-35.63537907160369,30000.0,14.615710758938356,9177.1826171875,154,13,1,1980-01-06T03:56:31
315968192,538600,3390152,-36.50286282027753,30000.0,14.648242242212431,9177.1826171875,166,13,1,1980-01-06T03:56:32
315968193,538600,3391152,-36.65473501347005,30000.0,14.660020234715374,9177.1826171875,176,13,1,1980-01-06T03:56:33
315968194,538600,3392152,-36.52474004164096,30000.0,14.649190017411147,9177.1826171875,186,13,1,1980-01-06T03:56:34
315968195,538600,3393152,-35.61064805049316,30000.0,14.609414386823557,9177.1826171875,198,13,1,1980-01-06T03:56:35
315968196,538600,3394152,-35.59384363476629,30000.0,14.608680166194507,9177.1826171875,209,13,1,1980-01-06T03:56:36
315968197,538600,3395152,-35.58401463540811,30000.0,14.613466269421469,9177.1826171875,219,13,1,1980-01-06T03:56:37
315968198,538600,3396152,-35.560234793732164,30000.0,14.607211367551548,9177.1826171875,231,13,1,1980-01-06T03:56:38
315968199,538600,3397152,-36.532983630895615,30000.0,14.649545381022055,9177.1826171875,241,13,1,1980-01-06T03:56:39
