time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian
315964821,630600,24152,10.191282550647362,110000.0,47.87009694907904,-698.2388916015625,18,13,2,1980-01-06T03:00:21
315964822,630600,25152,10.2083123541237,110000.0,47.74852873885767,-698.2388916015625,29,13,2,1980-01-06T03:00:22
315964823,630600,26152,10.213132110404354,110000.0,47.63252439191812,-698.2388916015625,40,13,2,1980-01-06T03:00:23
315964824,630600,27152,10.240444067493081,110000.0,47.516928779194,-698.2388916015625,53,13,2,1980-01-06T03:00:24
315964825,630600,28152,10.250404900946,110000.0,47.453250019425624,-698.2388916015625,64,13,2,1980-01-06T03:00:25
315964826,630600,29152,10.268077350083422,110000.0,47.34325633165031,-698.2388916015625,76,13,2,1980-01-06T03:00:26
315964827,630600,30152,10.272575792231146,110000.0,47.22721042913828,-698.2388916015625,89,13,2,1980-01-06T03:00:27
315964828,630600,31152,10.296031958468689,110000.0,47.105683260196976,-698.2388916015625,100,13,2,1980-01-06T03:00:28
315964829,630600,32152,10.307278067717561,110000.0,47.05942426577387,-698.2388916015625,111,13,2,1980-01-06T03:00:29
315964830,630700,33152,10.336517958282297,110000.0,46.95539208194909,-698.2388916015625,124,13,2,1980-01-06T03:00:30
315964831,630700,34152,10.34776407254476,110000.0,46.85104198408605,-698.2388916015625,136,13,2,1980-01-06T03:00:31
315964832,630600,35152,10.34776407254476,110000.0,46.74068618094301,-698.2388916015625,147,13,2,1980-01-06T03:00:32
315964833,630600,36152,10.359331505810497,110000.0,46.64213289558877,-698.2388916015625,160,13,2,1980-01-06T03:00:33
315964834,630600,37152,10.386322189160364,110000.0,46.59029388938598,-698.2388916015625,171,13,2,1980-01-06T03:00:34
315964835,630600,38152,10.40174544039046,110000.0,46.49178592641212,-698.2388916015625,182,13,2,1980-01-06T03:00:35
315964836,630600,39152,10.419739236802798,110000.0,46.387501332437054,-698.2388916015625,196,13,2,1980-01-06T03:00:36
315964837,630600,40152,10.437733036780354,110000.0,46.28901185954011,-698.2388916015625,207,13,2,1980-01-06T03:00:37
315964838,630600,41152,10.4091357491998,110000.0,46.236275496844314,-698.2388916015625,218,13,2,1980-01-06T03:00:38
315964839,630600,42152,10.42841481848975,110000.0,46.137798707135104,-698.2388916015625,231,13,2,1980-01-06T03:00:39
315964840,630700,43152,10.470507467328934,110000.0,46.03964936052921,-698.2388916015625,242,13,2,1980-01-06T03:00:40
315964841,630600,44152,10.484324142574973,110000.0,45.94687443824191,-698.2388916015625,254,13,2,1980-01-06T03:00:41
315964842,630600,45152,10.500711364777908,110000.0,45.84250408551233,-698.2388916015625,11,13,2,1980-01-06T03:00:42
315964843,630600,46152,10.509708272342777,109805.27286443907,45.79613801006447,-683.06494140625,22,13,2,1980-01-06T03:00:43
315964844,630600,47152,10.496212911329712,109159.24619389421,45.69132818458821,-632.56689453125,33,13,2,1980-01-06T03:00:44
315964845,630600,48152,10.505209818448929,108528.44274363198,45.61008354554958,-583.0236206054688,46,13,2,1980-01-06T03:00:45
315964846,630600,49152,10.550194367414587,107917.33227769859,45.511888905635004,-534.8038330078125,58,13,2,1980-01-06T03:00:46
315964847,630600,50152,10.55372886863463,107614.05199844924,45.47124742699205,-510.791748046875,69,13,2,1980-01-06T03:00:47
315964848,630600,51152,10.564332373120124,107017.6523122523,45.38418935078265,-463.40838623046875,82,13,2,1980-01-06T03:00:48
315964849,630600,52152,10.574614560470218,106433.5752860921,45.29712216820415,-416.7970886230469,93,13,2,1980-01-06T03:00:49
315964850,630700,53152,10.573650605356693,105867.11372734923,45.21571514501787,-371.3933410644531,104,13,2,1980-01-06T03:00:50
315964851,630700,54152,10.577506425872183,105329.04609479311,45.134366699238136,-328.0811767578125,118,13,2,1980-01-06T03:00:51
315964852,630600,55152,10.589716525251266,105077.72369105888,45.08219555998389,-307.7894287109375,129,13,2,1980-01-06T03:00:52
315964853,630600,56152,10.633415841743613,104585.08577395522,45.03041597001439,-267.8984375,140,13,2,1980-01-06T03:00:53
315964854,630600,57152,10.646911223145276,104141.94078357687,44.937540245036054,-231.8851776123047,153,13,2,1980-01-06T03:00:54
315964855,630600,58152,10.629238700287624,103742.67545173805,44.86753813925155,-199.33111572265625,164,13,2,1980-01-06T03:00:55
315964856,630600,59152,10.631487930278514,103559.16100855004,44.826859322609984,-184.33399963378906,176,13,2,1980-01-06T03:00:56
315964857,630600,60152,10.644661992772399,103258.57455808381,44.76886158415949,-159.72386169433594,189,13,2,1980-01-06T03:00:57
315964858,630600,61152,10.654301551905519,103033.05174186178,44.71663589987048,-141.21986389160156,200,13,2,1980-01-06T03:00:58
315964859,630600,62152,10.699928812352391,102886.10777815549,44.68227490965187,-129.14605712890625,211,13,2,1980-01-06T03:00:59
315964860,630700,63152,10.710211015054757,102795.13444614346,44.63004581469142,-121.66355895996094,224,13,2,1980-01-06T03:01:00
315964861,630700,64152,10.717280030087931,102766.61315392934,44.61849367767472,-119.31695556640625,236,13,2,1980-01-06T03:01:01
315964862,630600,65152,10.693823755048674,102717.80329245995,44.594955818323974,-115.299072265625,247,13,2,1980-01-06T03:01:02
315964863,630600,66152,10.712781565912247,102700.22629345726,44.55445598250432,-113.85194396972656,4,13,2,1980-01-06T03:01:03
315964864,630600,67152,10.718243986725998,102687.91845875263,44.53125039102339,-112.83895111083984,15,13,2,1980-01-06T03:01:04
315964865,630600,68152,10.759694131842116,102691.34557274965,44.51426826133378,-113.12065887451172,26,13,2,1980-01-06T03:01:05
315964866,630600,69152,10.776081403734157,102690.94390519732,44.4795466152432,-113.08786010742188,40,13,2,1980-01-06T03:01:06
315964867,630600,70152,10.755516984577866,102682.23401563974,44.45604555223084,-112.37071990966797,51,13,2,1980-01-06T03:01:07
315964868,630600,71152,10.7648352364311,102677.83795863368,44.42705909916241,-112.00862121582031,62,13,2,1980-01-06T03:01:08
315964869,630600,72152,10.770940298508526,102677.13838990848,44.40385674870434,-111.95137786865234,75,13,2,1980-01-06T03:01:09
315964870,630600,73152,10.773189532008928,102679.4484311812,44.39224448284908,-112.14111328125,86,13,2,1980-01-06T03:01:10
315964871,630700,74152,10.824600598635243,102682.97644304797,44.352079371838165,-112.43182373046875,98,13,2,1980-01-06T03:01:11
315964873,630600,76152,10.80692804119974,102675.09520243463,44.305338732762046,-111.78286743164062,122,13,2,1980-01-06T03:01:13
315964874,630600,77152,10.80981991399931,102675.92383896219,44.282095679866465,-111.85104370117188,133,13,2,1980-01-06T03:01:14
315964875,630600,78152,10.819138171424333,102675.56783356915,44.25891905599156,-111.82209777832031,146,13,2,1980-01-06T03:01:15
315964876,630600,79152,10.8294203876236,102673.47434994607,44.224115614317896,-111.64972686767578,158,13,2,1980-01-06T03:01:16
315964877,630600,80152,10.882116763916589,102680.46972677254,44.19557600793617,-112.2253646850586,169,13,2,1980-01-06T03:01:17
315964878,630600,81152,10.893362945743139,102678.22099481984,44.17823528633872,-112.04013061523438,182,13,2,1980-01-06T03:01:18
315964879,630600,82152,10.89657614080652,102678.92169744606,44.16662793191015,-112.0980224609375,193,13,2,1980-01-06T03:01:19
315964880,630600,83152,10.883402041769136,102676.34112622778,44.14903134436958,-111.88577270507812,204,13,2,1980-01-06T03:01:20
315964881,630600,84152,10.894005584746719,102676.70557973011,44.11422067326725,-111.91535949707031,218,13,2,1980-01-06T03:01:21
315964882,630700,85152,10.902038572675178,102673.07571256245,44.10266295034285,-111.61692810058594,229,13,2,1980-01-06T03:01:22
315964883,630600,86152,10.902359892207096,102671.8498845674,44.07938587221567,-111.51595306396484,240,13,2,1980-01-06T03:01:23
315964884,630600,87152,10.946059359138962,102681.14083814895,44.062369323988925,-112.28067779541016,253,13,2,1980-01-06T03:01:24
315964885,630600,88152,10.954092351671738,102676.05556954889,44.033345724782606,-111.86197662353516,8,13,2,1980-01-06T03:01:25
315964886,630600,89152,10.939954285289264,102677.99485302455,43.998277871907106,-112.021484375,20,13,2,1980-01-06T03:01:26
315964887,630600,90152,10.95505631082342,102675.90068274728,43.98678664390769,-111.84911346435547,33,13,2,1980-01-06T03:01:27
315964888,630600,91152,10.946701998515437,102673.5158034326,43.97506235164799,-111.65294647216797,44,13,2,1980-01-06T03:01:28
315964889,630600,92152,10.962125344915057,102674.88382620233,43.95775259698367,-111.7655029296875,55,13,2,1980-01-06T03:01:29
315964890,630600,93152,11.006467480404535,102679.94425302613,43.92326151646208,-112.1822738647461,68,13,2,1980-01-06T03:01:30
315964891,630600,94152,11.011608598963358,102680.17343141648,43.900023307365565,-112.200927734375,80,13,2,1980-01-06T03:01:31
315964892,630700,95152,10.986545648738048,102675.21470066886,43.89395668382726,-111.79251098632812,91,13,2,1980-01-06T03:01:32
315964893,630600,96152,10.999719762737755,102675.36996974233,43.864974995401674,-111.80537414550781,104,13,2,1980-01-06T03:01:33
315964894,630600,97152,11.01064463921141,102674.83126346496,43.847614826588455,-111.76100158691406,115,13,2,1980-01-06T03:01:34
315964895,630600,98152,11.021569516999284,102675.58594214388,43.81860896911097,-111.8233871459961,126,13,2,1980-01-06T03:01:35
315964896,630600,99152,11.05466547831902,102681.11733367888,43.80727995069768,-112.27874755859375,140,13,2,1980-01-06T03:01:36
315964897,630600,100152,11.061091879973628,102680.45040291156,43.79569573375797,-112.22408294677734,151,13,2,1980-01-06T03:01:37
315964898,630600,101152,11.04309795648669,102677.02785701308,43.76058825653522,-111.94237518310547,162,13,2,1980-01-06T03:01:38
315964899,630600,102152,11.052094917784506,102678.25405252192,43.74902745771454,-112.04335021972656,175,13,2,1980-01-06T03:01:39
315964900,630600,103152,11.064626401077499,102677.0144424532,43.731676057790985,-111.94108581542969,186,13,2,1980-01-06T03:01:40
315964901,630600,104152,11.061413200068296,102675.34362748584,43.72000067245061,-111.8034439086914,198,13,2,1980-01-06T03:01:41
315964902,630700,105152,11.101256900617795,102681.73042247783,43.69707857538708,-112.32891845703125,211,13,2,1980-01-06T03:01:42
315964903,630700,106152,11.108004625828835,102679.31826088163,43.67966902480586,-112.13082122802734,222,13,2,1980-01-06T03:01:43
315964904,630600,107152,11.092259934449634,102676.13835869459,43.685348138386594,-111.86904907226562,233,13,2,1980-01-06T03:01:44
315964905,630600,108152,11.100614260147655,102674.67616276536,43.644660197120615,-111.748779296875,246,13,2,1980-01-06T03:01:45
315964906,630600,109152,11.101578220854572,102674.1977727317,43.6330216882527,-111.70890045166016,2,13,2,1980-01-06T03:01:46
315964907,630600,110152,11.108325946089485,102674.37279880451,43.62143466295661,-111.72369384765625,13,13,2,1980-01-06T03:01:47
315964908,630600,111152,11.149133628432537,102679.63393396742,43.592683868352665,-112.15654754638672,26,13,2,1980-01-06T03:01:48
315964909,630600,112152,11.165199650133673,102681.26402306842,43.56952956086044,-112.29096984863281,37,13,2,1980-01-06T03:01:49
315964910,630600,113152,11.166163611526121,102681.75588351784,43.56371359247967,-112.33148956298828,48,13,2,1980-01-06T03:01:50
315964911,630600,114152,11.14527778364718,102676.21111494515,43.54605317067922,-111.87483978271484,62,13,2,1980-01-06T03:01:51
315964912,630700,115152,11.152668152962928,102677.32936534596,43.52282095451093,-111.96681213378906,73,13,2,1980-01-06T03:01:52
315964913,630700,116152,11.158130600235017,102677.94906743779,43.4937458384067,-112.01762390136719,84,13,2,1980-01-06T03:01:53
315964914,630600,117152,11.201508869648228,102684.13309145531,43.47665049667972,-112.52701568603516,97,13,2,1980-01-06T03:01:54
315964915,630600,118152,11.20086622846868,102682.41475346417,43.46499468274892,-112.38551330566406,108,13,2,1980-01-06T03:01:55
315964916,630600,119152,11.2121124497673,102681.13378699776,43.46509324488512,-112.28003692626953,120,13,2,1980-01-06T03:01:56
315964917,630600,120152,11.184157559396613,102674.01936371683,43.43572264667442,-111.69410705566406,133,13,2,1980-01-06T03:01:57
315964918,630600,121152,11.198616984376077,102675.86489488835,43.41837134221696,-111.84654235839844,144,13,2,1980-01-06T03:01:58
315964919,630600,122152,11.208899243539872,102679.42906412552,43.40098362268268,-112.13982391357422,155,13,2,1980-01-06T03:01:59
315964920,630600,123152,11.212755091026429,102678.9705948679,43.38936574742251,-112.10187530517578,168,13,2,1980-01-06T03:02:00
315964921,630600,124152,11.245851122019143,102680.7812082351,43.37216853425072,-112.25109100341797,180,13,2,1980-01-06T03:02:01
315964922,630700,125152,11.253562820293723,102680.99629433999,43.36058221259211,-112.26910400390625,191,13,2,1980-01-06T03:02:02
315964923,630700,126152,11.23589017938366,102676.47563928121,43.34295408586393,-111.8967056274414,204,13,2,1980-01-06T03:02:03
315964924,630600,127152,11.234283575835093,102674.91229784413,43.33711492849479,-111.76807403564453,215,13,2,1980-01-06T03:02:04
315964925,630600,128152,11.24360187681241,102676.69070027288,43.33136744015509,-111.91407012939453,226,13,2,1980-01-06T03:02:05
315964926,630600,129152,11.256776028101399,102677.65337434047,43.30234519338607,-111.99382781982422,240,13,2,1980-01-06T03:02:06
315964927,630600,130152,11.298547739946684,102683.08185742018,43.285210984594556,-112.440185546875,251,13,2,1980-01-06T03:02:07
315964928,630600,131152,11.305616800775192,102687.36774439435,43.27361478090569,-112.79328155517578,6,13,2,1980-01-06T03:02:08
315964929,630600,132152,11.27187810632031,102679.47174450434,43.2616852431312,-112.1430435180664,19,13,2,1980-01-06T03:02:09
315964930,630600,133152,11.286016224375725,102677.04426050914,43.244319953652806,-111.94365692138672,30,13,2,1980-01-06T03:02:10
315964931,630600,134152,11.297583777149066,102679.35487389553,43.244413918598624,-112.13339233398438,42,13,2,1980-01-06T03:02:11
315964932,630600,135152,11.30818736848562,102678.5855043987,43.22119107770995,-112.07036590576172,55,13,2,1980-01-06T03:02:12
315964933,630700,136152,11.33903418668599,102684.39222622098,43.215613004266864,-112.5482406616211,66,13,2,1980-01-06T03:02:13
315964934,630700,137152,11.343532681882266,102681.93156899531,43.198166084633364,-112.34564208984375,77,13,2,1980-01-06T03:02:14
315964935,630600,138152,11.31975492408294,102678.50341400524,43.17466657074516,-112.06328582763672,90,13,2,1980-01-06T03:02:15
315964936,630600,139152,11.32650266552846,102676.89857278086,43.16306445228353,-111.93143463134766,102,13,2,1980-01-06T03:02:16
315964937,630600,140152,11.334214370651534,102675.98103471448,43.15147120166199,-111.85618591308594,113,13,2,1980-01-06T03:02:17
315964938,630600,141152,11.338712865609068,102676.91739281773,43.14567902684225,-111.93272399902344,126,13,2,1980-01-06T03:02:18
315964939,630600,142152,11.384661791151506,102681.91992900425,43.13438468664787,-112.3449935913086,137,13,2,1980-01-06T03:02:19
315964940,630600,143152,11.390124252377518,102684.64248206944,43.111113703933924,-112.56881713867188,148,13,2,1980-01-06T03:02:20
315964941,630600,144152,11.366667803554288,102676.07142139516,43.099274275965314,-111.86326599121094,162,13,2,1980-01-06T03:02:21
315964942,630600,145152,11.367631767085186,102677.04866449714,43.093453647018706,-111.94365692138672,173,13,2,1980-01-06T03:02:22
315964943,630700,146152,11.373415548485445,102676.24580710517,43.07601267954249,-111.87741088867188,184,13,2,1980-01-06T03:02:23
315964944,630700,147152,11.382091221276482,102675.98174715314,43.064423660897475,-111.85618591308594,197,13,2,1980-01-06T03:02:24
315964945,630600,148152,11.421292419776387,102680.48585887626,43.0414094919737,-112.22665405273438,208,13,2,1980-01-06T03:02:25
315964946,630600,149152,11.432217346963466,102682.49988990658,43.018174569325105,-112.39259338378906,220,13,2,1980-01-06T03:02:26
315964947,630600,150152,11.434466596841593,102681.28612764522,43.0123630428637,-112.29290008544922,233,13,2,1980-01-06T03:02:27
315964948,630600,151152,11.402655782313946,102673.85550147839,42.98880678446756,-111.68124389648438,244,13,2,1980-01-06T03:02:28
315964949,630600,152152,11.421935062515718,102674.76260632575,42.97146455586156,-111.75585174560547,255,13,2,1980-01-06T03:02:29
315964950,630600,153152,11.454067205280285,102678.66746080972,42.94838503758469,-112.07679748535156,12,13,2,1980-01-06T03:02:30
315964951,630600,154152,11.466598744039947,102683.41146229605,42.942647693209075,-112.46784210205078,24,13,2,1980-01-06T03:02:31
315964952,630600,155152,11.468526673233374,102682.9392397291,42.919342624386914,-112.4286117553711,35,13,2,1980-01-06T03:02:32
315964953,630700,156152,11.479772927677391,102681.17106480792,42.9194256034507,-112.28324890136719,48,13,2,1980-01-06T03:02:33
315964954,630700,157152,11.455673812716942,102675.24926948764,42.90176035919195,-111.79573059082031,59,13,2,1980-01-06T03:02:34
315964955,630600,158152,11.467562708631544,102678.24052545866,42.89601587548548,-112.04206085205078,70,13,2,1980-01-06T03:02:35
315964956,630600,159152,11.473667817949263,102679.64172639116,42.884401305962236,-112.15718841552734,84,13,2,1980-01-06T03:02:36
315964957,630600,160152,11.507085265696606,102683.45858148302,42.87881255292446,-112.4717025756836,95,13,2,1980-01-06T03:02:37
315964958,630600,161152,11.516082272960285,102682.74231940984,42.85555489034858,-112.41252899169922,106,13,2,1980-01-06T03:02:38
315964959,630600,162152,11.52315135072131,102679.58570101114,42.861435951698496,-112.1526870727539,119,13,2,1980-01-06T03:02:39
315964960,630600,163152,11.49294711322591,102669.99760975734,42.85538837309445,-111.36351776123047,130,13,2,1980-01-06T03:02:40
315964961,630600,164152,11.497445616046026,102671.09566893014,42.83209893662989,-111.45355987548828,142,13,2,1980-01-06T03:02:41
315964962,630600,165152,11.520580776926362,102672.02825017433,42.8264334135968,-111.53074645996094,155,13,2,1980-01-06T03:02:42
315964963,630600,166152,11.55046370178609,102676.04732579995,42.809151603553715,-111.86133575439453,166,13,2,1980-01-06T03:02:43
315964964,630700,167152,11.5584967477801,102674.0296417004,42.80920794568425,-111.69539642333984,177,13,2,1980-01-06T03:02:44
315964965,630700,168152,11.564280541335757,102673.42155363086,42.79758639503561,-111.64522552490234,190,13,2,1980-01-06T03:02:45
315964966,630600,169152,11.528613820277155,102665.64176422344,42.785673918618855,-111.00463104248047,202,13,2,1980-01-06T03:02:46
315964967,630600,170152,11.537932151454243,102665.96337255667,42.779908399365254,-111.03099822998047,213,13,2,1980-01-06T03:02:47
315964968,630600,171152,11.570064335259758,102669.38146990855,42.75680555891644,-111.31270599365234,226,13,2,1980-01-06T03:02:48
315964969,630600,172152,11.589343651000036,102670.6109844097,42.75693906069798,-111.41368865966797,237,13,2,1980-01-06T03:02:49
315964970,630600,173152,11.597698022425174,102674.16256804597,42.733669283730606,-111.70632934570312,248,13,2,1980-01-06T03:02:50
315964971,630600,174152,11.603481818477395,102672.06418446214,42.727876006543944,-111.53331756591797,6,13,2,1980-01-06T03:02:51
315964972,630600,175152,11.577776061064743,102666.03530151509,42.71603778880503,-111.03742980957031,17,13,2,1980-01-06T03:02:52
315964973,630600,176152,11.602196530433957,102670.56751177431,42.70453985103992,-111.41046905517578,28,13,2,1980-01-06T03:02:53
315964974,630700,177152,11.6128001573363,102671.25279111233,42.698779065538574,-111.46642303466797,41,13,2,1980-01-06T03:02:54
315964975,630700,178152,11.637541958256406,102678.60375447663,42.68728140924191,-112.07164764404297,52,13,2,1980-01-06T03:02:55
315964976,630600,179152,11.644289723313545,102679.58670843026,42.6698280124313,-112.1526870727539,64,13,2,1980-01-06T03:02:56
315964977,630600,180152,11.651680133237097,102676.01083549968,42.658211960813134,-111.85811614990234,77,13,2,1980-01-06T03:02:57
315964978,630600,181152,11.655535999522908,102678.4645291159,42.65240505673163,-112.06007385253906,88,13,2,1980-01-06T03:02:58
315964979,630600,182152,11.630472871591428,102673.02195218782,42.63474153113026,-111.6124267578125,99,13,2,1980-01-06T03:02:59
315964980,630600,183152,11.660355832610389,102675.74563268914,42.623272648653995,-111.83625030517578,112,13,2,1980-01-06T03:03:00
315964981,630600,184152,11.680599134371096,102677.43317461234,42.623404556899445,-111.97517395019531,124,13,2,1980-01-06T03:03:01
315964982,630600,185152,11.670959466303248,102673.19380537882,42.594176088856955,-111.62657928466797,135,13,2,1980-01-06T03:03:02
315964983,630600,186152,11.690881448104573,102677.59907712725,42.59430528993244,-111.98932647705078,148,13,2,1980-01-06T03:03:03
315964984,630700,187152,11.705983598511216,102676.95439014393,42.57106806464601,-111.93594360351562,159,13,2,1980-01-06T03:03:04
315964985,630700,188152,11.680277812085682,102669.95429003584,42.5767369702631,-111.35965728759766,170,13,2,1980-01-06T03:03:05
315964986,630600,189152,11.713052691053804,102677.68085819864,42.55361182763235,-111.99575805664062,184,13,2,1980-01-06T03:03:06
315964987,630600,190152,11.721728396289928,102682.27133263687,42.553667866465034,-112.37393951416016,195,13,2,1980-01-06T03:03:07
315964988,630600,191152,11.71144607906399,102672.07011381834,42.54193427053376,-111.5339584350586,206,13,2,1980-01-06T03:03:08
315964989,630600,192152,11.731689392212706,102674.43837489579,42.524560919631874,-111.72883605957031,219,13,2,1980-01-06T03:03:09
315964990,630600,193152,11.733617327033631,102673.96570808145,42.53040735870388,-111.69024658203125,230,13,2,1980-01-06T03:03:10
315964991,630600,194152,11.746148904367237,102677.0915788733,42.50131467832981,-111.94751739501953,242,13,2,1980-01-06T03:03:11
315964992,630600,195152,11.752254032412589,102679.43022726379,42.49551804006593,-112.13982391357422,255,13,2,1980-01-06T03:03:12
315964993,630600,196152,11.754824612764992,102672.90741258785,42.49553384916081,-111.60277557373047,10,13,2,1980-01-06T03:03:13
315964994,630600,197152,11.744220969280287,102674.65061070533,42.47796513829884,-111.74620819091797,21,13,2,1980-01-06T03:03:14
315964995,630700,198152,11.769926773804764,102671.97205934113,42.46645515635938,-111.52559661865234,34,13,2,1980-01-06T03:03:15
315964996,630700,199152,11.77571058082549,102673.59584472852,42.46065519184865,-111.65937805175781,46,13,2,1980-01-06T03:03:16
315964997,630600,200152,11.781815710858087,102670.43061424672,42.449022536834946,-111.39889526367188,57,13,2,1980-01-06T03:03:17
315965000,561600,201152,11.790491422663035,102672.75489631883,42.437406117487384,-111.59056091308594,70,13,2,1980-01-06T03:03:20
315965001,561600,202152,11.792419358732241,102672.60589502614,42.43158290465248,-111.57833862304688,81,13,2,1980-01-06T03:03:21
315965002,561600,203152,11.76574958007443,102667.02270250731,42.4139163254468,-111.11846923828125,92,13,2,1980-01-06T03:03:22
315965003,561600,204152,11.76574958007443,102669.28894460152,42.4139163254468,-111.30499267578125,106,13,2,1980-01-06T03:03:23
315965004,561600,205152,11.812341367177215,102673.12571028947,42.38502044804394,-111.62078857421875,117,13,2,1980-01-06T03:03:24
315965005,561600,206152,11.821338404681592,102673.21725010606,42.39090940201065,-111.62850189208984,128,13,2,1980-01-06T03:03:25
315965006,561600,207152,11.827443537781459,102675.39405953325,42.37927418538246,-111.80730438232422,141,13,2,1980-01-06T03:03:26
315965007,561600,208152,11.830978088711072,102678.1046071858,42.36762361369465,-112.03048706054688,152,13,2,1980-01-06T03:03:27
315965008,561700,209152,11.8004524261278,102671.55787765594,42.36744371305439,-111.49150848388672,164,13,2,1980-01-06T03:03:28
315965009,561700,210152,11.805914912362642,102670.71972694482,42.35580525987128,-111.42269134521484,177,13,2,1980-01-06T03:03:29
315965010,561600,211152,11.815875917519065,102669.36069508459,42.320850467244654,-111.31077575683594,188,13,2,1980-01-06T03:03:30
315965011,561600,212152,11.858933178182657,102666.40506118372,42.33860761730794,-111.06766510009766,199,13,2,1980-01-06T03:03:31
315965012,561600,213152,11.857326563612151,102650.75548635084,42.32109013024957,-109.77918243408203,212,13,2,1980-01-06T03:03:32
315965013,561600,214152,11.864395667934968,102608.09259057946,42.33280321803621,-106.26343536376953,224,13,2,1980-01-06T03:03:33
315965014,561600,215152,11.8377258681405,102532.28617893386,42.30346947512319,-100.01673889160156,235,13,2,1980-01-06T03:03:34
315965015,561600,216152,11.84897216830368,102449.0488052164,42.28018909856899,-93.1505355834961,248,13,2,1980-01-06T03:03:35
315965016,561600,217152,11.851221428503436,102354.91046209085,42.25102163119737,-85.38153839111328,3,13,2,1980-01-06T03:03:36
315965017,561600,218152,11.854755980358458,102307.27308942971,42.25104138847836,-81.44810485839844,14,13,2,1980-01-06T03:03:37
315965018,561700,219152,11.898777228623862,102215.74244655817,42.22794054424262,-73.88494110107422,28,13,2,1980-01-06T03:03:38
315965019,561600,220152,11.902311782329708,102114.35514082127,42.204612321634585,-65.5011978149414,39,13,2,1980-01-06T03:03:39
315965020,561600,221152,11.871786095769881,102020.74671336153,42.19277170369192,-57.75600051879883,50,13,2,1980-01-06T03:03:40
315965021,561600,222152,11.883353723153618,101983.06022122464,42.192834795509484,-54.6354866027832,63,13,2,1980-01-06T03:03:41
315965022,561600,223152,11.882389754148699,101887.87213257886,42.17531929920754,-46.750633239746094,74,13,2,1980-01-06T03:03:42
315965023,561600,224152,11.910666182544901,101803.03545726313,42.15796160341027,-39.718711853027344,86,13,2,1980-01-06T03:03:43
315965024,561600,225152,11.931552186445174,101716.925091318,42.128886710658655,-32.574371337890625,99,13,2,1980-01-06T03:03:44
315965025,561600,226152,11.939263942945605,101626.47341720235,42.123090555038026,-25.066173553466797,110,13,2,1980-01-06T03:03:45
315965026,561600,227152,11.900705166991816,101568.23989845366,42.1053745019086,-20.230310440063477,121,13,2,1980-01-06T03:03:46
315965027,561700,228152,11.912594121165238,101473.96085424346,42.08792536128999,-12.393661499023438,134,13,2,1980-01-06T03:03:47
315965028,561700,229152,11.915164706056022,101375.33292687408,42.05291449024197,-4.188934326171875,146,13,2,1980-01-06T03:03:48
315965029,561600,230152,11.940870558965617,101276.2885691236,42.04720904268281,4.056868076324463,157,13,2,1980-01-06T03:03:49
