time_s,time_us,time_steady,update_time_operator,update_time_radio,last_packet_time,last_packet_rssi,last_packet_snr,last_packet_signal_rssi,last_executed_cmd_seq,radio_error_bits,radio_state,count_packet_recieved,count_crc_errors,count_hdr_errors,count_mavlink_msgs_recieved,count_operator_cmds_recieved,count_operator_cmds_executed,count_operator_errors,seq,srcSystem,srcComponent,time_gregorian
315965688,264098,888003,888003,888003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,104,10,0,1980-01-06T03:14:48
315965689,264299,889003,888993,889003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,107,10,0,1980-01-06T03:14:49
315965690,264447,890003,890003,889993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,110,10,0,1980-01-06T03:14:50
315965691,273941,891013,891003,891013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,113,10,0,1980-01-06T03:14:51
315965692,264481,892003,892003,891993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,116,10,0,1980-01-06T03:14:52
315965693,264493,893003,893003,892983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,119,10,0,1980-01-06T03:14:53
315965694,264126,894003,893993,894003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,122,10,0,1980-01-06T03:14:54
315965695,264477,895003,895003,894973,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,125,10,0,1980-01-06T03:14:55
315965696,264093,896003,896003,896003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,128,10,0,1980-01-06T03:14:56
315965697,274238,897013,897003,897013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,131,10,0,1980-01-06T03:14:57
315965698,274560,898013,898003,898013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,134,10,0,1980-01-06T03:14:58
315965699,264228,899003,898993,899003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,137,10,0,1980-01-06T03:14:59
315965700,273943,900013,900003,900013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,140,10,0,1980-01-06T03:15:00
315965701,264103,901003,900993,901003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,143,10,0,1980-01-06T03:15:01
315965702,274091,902013,902003,902013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,146,10,0,1980-01-06T03:15:02
315965703,264108,903003,903003,903003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,149,10,0,1980-01-06T03:15:03
315965704,273937,904013,904003,904013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,152,10,0,1980-01-06T03:15:04
315965705,274086,905013,905003,905013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,155,10,0,1980-01-06T03:15:05
315965706,274391,906013,906003,906013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,158,10,0,1980-01-06T03:15:06
315965707,264268,907003,906993,907003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,161,10,0,1980-01-06T03:15:07
315965708,264075,908003,908003,908003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,164,10,0,1980-01-06T03:15:08
315965709,264098,909003,909003,908993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,167,10,0,1980-01-06T03:15:09
315965710,274688,910014,910003,910013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,170,10,0,1980-01-06T03:15:10
315965711,264477,911003,911003,910993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,173,10,0,1980-01-06T03:15:11
315965712,264478,912003,912003,911883,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,176,10,0,1980-01-06T03:15:12
315965713,264477,913003,913003,912993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,179,10,0,1980-01-06T03:15:13
315965714,264075,914003,914003,913993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,182,10,0,1980-01-06T03:15:14
315965715,274497,915013,915003,915013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,185,10,0,1980-01-06T03:15:15
315965716,273938,916013,916003,916013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,188,10,0,1980-01-06T03:15:16
315965717,264473,917003,917003,916903,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,191,10,0,1980-01-06T03:15:17
315965718,264474,918003,918003,917984,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,194,10,0,1980-01-06T03:15:18
315965719,264082,919003,919003,918993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,197,10,0,1980-01-06T03:15:19
315965720,264493,920003,920003,919923,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,200,10,0,1980-01-06T03:15:20
315965721,264089,921003,921003,921003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,203,10,0,1980-01-06T03:15:21
315965722,273953,922013,922003,922013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,206,10,0,1980-01-06T03:15:22
315965723,274227,923013,923003,923013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,209,10,0,1980-01-06T03:15:23
315965724,265833,924005,923993,924005,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,212,10,0,1980-01-06T03:15:24
315965725,264474,925003,925003,924993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,215,10,0,1980-01-06T03:15:25
315965726,273937,926013,926003,926013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,218,10,0,1980-01-06T03:15:26
315965727,274009,927013,927003,927013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,221,10,0,1980-01-06T03:15:27
315965728,264474,928003,928003,927983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,224,10,0,1980-01-06T03:15:28
315965729,264465,929003,929003,928984,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,227,10,0,1980-01-06T03:15:29
315965730,264398,930003,929993,930003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,230,10,0,1980-01-06T03:15:30
315965731,264097,931003,931003,931003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,233,10,0,1980-01-06T03:15:31
315965732,264112,932003,932003,931853,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,236,10,0,1980-01-06T03:15:32
315965733,273988,933013,933003,933013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,239,10,0,1980-01-06T03:15:33
315965734,264090,934003,934003,933993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,242,10,0,1980-01-06T03:15:34
315965735,264478,935003,935003,934983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,245,10,0,1980-01-06T03:15:35
315965736,273966,936013,936003,936013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,248,10,0,1980-01-06T03:15:36
315965737,264492,937003,937003,936923,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,251,10,0,1980-01-06T03:15:37
315965738,264222,938003,938003,937973,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,254,10,0,1980-01-06T03:15:38
315965739,273928,939013,939003,939013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,1,10,0,1980-01-06T03:15:39
315965740,264113,940003,939993,940003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,4,10,0,1980-01-06T03:15:40
315965741,274002,941013,941003,941013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,7,10,0,1980-01-06T03:15:41
315965742,264959,942004,941993,942004,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,10,10,0,1980-01-06T03:15:42
315965743,264079,943003,943003,943003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,13,10,0,1980-01-06T03:15:43
315965744,264077,944003,944003,943993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,16,10,0,1980-01-06T03:15:44
315965745,264478,945003,945003,944983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,19,10,0,1980-01-06T03:15:45
315965746,264081,946003,946003,946003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,22,10,0,1980-01-06T03:15:46
315965747,273938,947013,947003,947013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,25,10,0,1980-01-06T03:15:47
315965748,264085,948003,948003,948003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,28,10,0,1980-01-06T03:15:48
315965749,264478,949003,949003,948853,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,31,10,0,1980-01-06T03:15:49
315965750,264555,950003,949993,950003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,34,10,0,1980-01-06T03:15:50
315965751,273950,951013,951003,951013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,37,10,0,1980-01-06T03:15:51
315965752,264484,952003,952003,951983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,40,10,0,1980-01-06T03:15:52
315965753,264478,953003,953003,952983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,43,10,0,1980-01-06T03:15:53
315965754,274557,954013,954003,954013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,46,10,0,1980-01-06T03:15:54
315965755,273950,955013,955003,955013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,49,10,0,1980-01-06T03:15:55
315965756,274089,956013,956003,956013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,52,10,0,1980-01-06T03:15:56
315965757,264493,957003,957003,956853,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,55,10,0,1980-01-06T03:15:57
315965758,264478,958003,958003,957993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,58,10,0,1980-01-06T03:15:58
315965759,264479,959003,959003,958983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,61,10,0,1980-01-06T03:15:59
315965760,264470,960003,960003,959983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,64,10,0,1980-01-06T03:16:00
315965761,264477,961003,961003,960983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,67,10,0,1980-01-06T03:16:01
315965762,264470,962003,962003,961963,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,70,10,0,1980-01-06T03:16:02
315965763,264832,963004,962993,963004,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,73,10,0,1980-01-06T03:16:03
315965764,264074,964003,964003,964003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,76,10,0,1980-01-06T03:16:04
315965765,264472,965003,965003,964933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,79,10,0,1980-01-06T03:16:05
315965766,264071,966003,966003,966003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,82,10,0,1980-01-06T03:16:06
315965767,264474,967003,967003,966983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,85,10,0,1980-01-06T03:16:07
315965768,274750,968014,968003,968014,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,88,10,0,1980-01-06T03:16:08
315965769,274006,969013,969003,969013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,91,10,0,1980-01-06T03:16:09
315965770,264469,970003,970003,969993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,94,10,0,1980-01-06T03:16:10
315965771,264099,971003,970993,971003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,97,10,0,1980-01-06T03:16:11
315965772,264112,972003,971993,972003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,100,10,0,1980-01-06T03:16:12
315965773,264789,973004,972993,973004,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,103,10,0,1980-01-06T03:16:13
315965774,264478,974003,974003,973864,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,106,10,0,1980-01-06T03:16:14
315965775,273979,975013,975003,975013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,109,10,0,1980-01-06T03:16:15
315965776,273965,976013,976003,976013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,112,10,0,1980-01-06T03:16:16
315965777,264075,977003,977003,976994,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,115,10,0,1980-01-06T03:16:17
315965778,264471,978003,978003,977983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,118,10,0,1980-01-06T03:16:18
315965779,264105,979003,979003,978983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,121,10,0,1980-01-06T03:16:19
315965780,264476,980003,980003,979993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,124,10,0,1980-01-06T03:16:20
315965781,264076,981003,980993,981003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,127,10,0,1980-01-06T03:16:21
315965782,264106,982003,982003,981993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,130,10,0,1980-01-06T03:16:22
315965783,264517,983003,983003,982973,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,133,10,0,1980-01-06T03:16:23
315965784,264225,984003,984003,983993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,136,10,0,1980-01-06T03:16:24
315965785,264241,985003,985003,984993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,139,10,0,1980-01-06T03:16:25
315965786,275074,986014,986003,986014,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,142,10,0,1980-01-06T03:16:26
315965787,264477,987003,987003,986863,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,145,10,0,1980-01-06T03:16:27
315965788,264478,988003,988003,987984,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,148,10,0,1980-01-06T03:16:28
315965789,264090,989003,989003,988993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,151,10,0,1980-01-06T03:16:29
315965790,264171,990003,990003,989974,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,154,10,0,1980-01-06T03:16:30
315965791,274328,991013,991003,991013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,157,10,0,1980-01-06T03:16:31
315965792,264490,992003,992003,991873,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,160,10,0,1980-01-06T03:16:32
315965793,273964,993013,993003,993013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,163,10,0,1980-01-06T03:16:33
315965794,264069,994003,994003,994003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,166,10,0,1980-01-06T03:16:34
315965795,264361,995003,994993,995003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,169,10,0,1980-01-06T03:16:35
315965796,264188,996003,996003,995993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,172,10,0,1980-01-06T03:16:36
315965797,264704,997004,996993,997003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,175,10,0,1980-01-06T03:16:37
315965798,289369,998003,998003,998003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,178,10,0,1980-01-06T03:16:38
315965799,299240,999013,999003,999013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,181,10,0,1980-01-06T03:16:39
315965800,289765,1000003,1000003,999883,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,184,10,0,1980-01-06T03:16:40
315965801,289463,1001003,1000993,1001003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,187,10,0,1980-01-06T03:16:41
315965802,299989,1002014,1002003,1002013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,190,10,0,1980-01-06T03:16:42
315965803,300567,1003014,1003003,1003014,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,193,10,0,1980-01-06T03:16:43
315965804,299217,1004013,1004003,1004013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,196,10,0,1980-01-06T03:16:44
315965805,289754,1005003,1005003,1004893,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,199,10,0,1980-01-06T03:16:45
315965806,289749,1006003,1006003,1005983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,202,10,0,1980-01-06T03:16:46
315965807,289376,1007003,1006993,1007003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,205,10,0,1980-01-06T03:16:47
315965808,289404,1008003,1008003,1007853,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,208,10,0,1980-01-06T03:16:48
315965809,299943,1009013,1009003,1009013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,211,10,0,1980-01-06T03:16:49
315965810,299214,1010013,1010003,1010013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,214,10,0,1980-01-06T03:16:50
315965811,289389,1011003,1010993,1011003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,217,10,0,1980-01-06T03:16:51
315965812,289355,1012003,1012003,1011993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,220,10,0,1980-01-06T03:16:52
315965813,289755,1013003,1013003,1012974,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,223,10,0,1980-01-06T03:16:53
315965814,289932,1014003,1013993,1014003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,226,10,0,1980-01-06T03:16:54
315965815,299220,1015013,1015003,1015013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,229,10,0,1980-01-06T03:16:55
315965816,299237,1016013,1016003,1016013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,232,10,0,1980-01-06T03:16:56
315965817,289401,1017003,1017003,1016834,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,235,10,0,1980-01-06T03:16:57
315965818,289367,1018003,1018003,1017993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,238,10,0,1980-01-06T03:16:58
315965819,289346,1019003,1019003,1019003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,241,10,0,1980-01-06T03:16:59
315965820,289769,1020003,1020003,1019983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,244,10,0,1980-01-06T03:17:00
315965821,289353,1021003,1021003,1021003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,247,10,0,1980-01-06T03:17:01
315965822,289745,1022003,1022003,1021983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,250,10,0,1980-01-06T03:17:02
315965823,289754,1023003,1023003,1022983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,253,10,0,1980-01-06T03:17:03
315965824,299919,1024013,1024003,1024013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,0,10,0,1980-01-06T03:17:04
315965825,289751,1025003,1025003,1024894,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,3,10,0,1980-01-06T03:17:05
315965826,289761,1026003,1026003,1025993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,6,10,0,1980-01-06T03:17:06
315965827,299287,1027013,1027003,1027013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,9,10,0,1980-01-06T03:17:07
315965828,289362,1028003,1028003,1027993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,12,10,0,1980-01-06T03:17:08
315965829,289754,1029003,1029003,1028993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,15,10,0,1980-01-06T03:17:09
315965830,289772,1030003,1030003,1029993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,18,10,0,1980-01-06T03:17:10
315965831,289350,1031003,1031003,1031003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,21,10,0,1980-01-06T03:17:11
315965832,289344,1032003,1032003,1032003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,24,10,0,1980-01-06T03:17:12
315965833,289750,1033003,1033003,1032953,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,27,10,0,1980-01-06T03:17:13
315965834,289753,1034003,1034003,1033983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,30,10,0,1980-01-06T03:17:14
315965835,289751,1035003,1035003,1034993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,33,10,0,1980-01-06T03:17:15
315965836,299213,1036013,1036003,1036013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,36,10,0,1980-01-06T03:17:16
315965837,289753,1037003,1037003,1036863,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,39,10,0,1980-01-06T03:17:17
315965838,289750,1038003,1038003,1037983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,42,10,0,1980-01-06T03:17:18
315965839,289823,1039003,1038993,1039003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,45,10,0,1980-01-06T03:17:19
315965840,289749,1040003,1040003,1039993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,48,10,0,1980-01-06T03:17:20
315965841,299305,1041013,1041003,1041013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,51,10,0,1980-01-06T03:17:21
315965842,289741,1042003,1042003,1041923,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,54,10,0,1980-01-06T03:17:22
315965843,300120,1043014,1043003,1043014,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,57,10,0,1980-01-06T03:17:23
315965844,299225,1044013,1044003,1044013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,60,10,0,1980-01-06T03:17:24
315965845,289754,1045003,1045003,1044873,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,63,10,0,1980-01-06T03:17:25
315965846,289753,1046003,1046003,1045993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,66,10,0,1980-01-06T03:17:26
315965847,289754,1047003,1047003,1046983,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,69,10,0,1980-01-06T03:17:27
315965848,289745,1048003,1048003,1047993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,72,10,0,1980-01-06T03:17:28
315965849,289373,1049003,1049003,1049003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,75,10,0,1980-01-06T03:17:29
315965850,289754,1050003,1050003,1049923,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,78,10,0,1980-01-06T03:17:30
315965851,289398,1051003,1051003,1050993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,81,10,0,1980-01-06T03:17:31
315965852,289746,1052003,1052003,1051993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,84,10,0,1980-01-06T03:17:32
315965853,289749,1053003,1053003,1052993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,87,10,0,1980-01-06T03:17:33
315965854,289343,1054003,1054003,1053993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,90,10,0,1980-01-06T03:17:34
315965855,289755,1055003,1055003,1054973,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,93,10,0,1980-01-06T03:17:35
315965856,289789,1056003,1056003,1055993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,96,10,0,1980-01-06T03:17:36
315965857,289370,1057003,1057003,1057003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,99,10,0,1980-01-06T03:17:37
315965858,289769,1058003,1058003,1057933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,102,10,0,1980-01-06T03:17:38
315965859,289363,1059003,1059003,1058993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,105,10,0,1980-01-06T03:17:39
315965860,289749,1060003,1060003,1059993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,108,10,0,1980-01-06T03:17:40
315965861,289754,1061003,1061003,1060983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,111,10,0,1980-01-06T03:17:41
315965862,289462,1062003,1062003,1061984,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,114,10,0,1980-01-06T03:17:42
315965863,289754,1063003,1063003,1062973,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,117,10,0,1980-01-06T03:17:43
315965864,289769,1064003,1064003,1063993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,120,10,0,1980-01-06T03:17:44
315965865,289753,1065003,1065003,1064993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,123,10,0,1980-01-06T03:17:45
315965866,289898,1066003,1065993,1066003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,126,10,0,1980-01-06T03:17:46
315965867,289643,1067003,1067003,1066833,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,129,10,0,1980-01-06T03:17:47
315965868,289373,1068003,1068003,1068003,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,132,10,0,1980-01-06T03:17:48
315965869,289750,1069003,1069003,1068983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,135,10,0,1980-01-06T03:17:49
315965870,289750,1070003,1070003,1069983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,138,10,0,1980-01-06T03:17:50
315965871,289761,1071003,1071003,1070993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,141,10,0,1980-01-06T03:17:51
315965872,289760,1072003,1072003,1071993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,144,10,0,1980-01-06T03:17:52
315965873,299237,1073013,1073003,1073013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,147,10,0,1980-01-06T03:17:53
315965874,289761,1074003,1074003,1073993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,150,10,0,1980-01-06T03:17:54
315965875,289750,1075003,1075003,1074893,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,153,10,0,1980-01-06T03:17:55
315965876,299213,1076013,1076003,1076013,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,156,10,0,1980-01-06T03:17:56
315965877,289753,1077003,1077003,1076993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,159,10,0,1980-01-06T03:17:57
315965878,299216,1078013,1078003,1078013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,162,10,0,1980-01-06T03:17:58
315965879,299367,1079013,1079003,1079013,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,165,10,0,1980-01-06T03:17:59
315965880,289753,1080003,1080003,1079933,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,168,10,0,1980-01-06T03:18:00
315965881,289772,1081003,1081003,1080993,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,171,10,0,1980-01-06T03:18:01
315965882,289750,1082003,1082003,1081983,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,174,10,0,1980-01-06T03:18:02
315965883,289749,1083003,1083003,1082883,0,-21,-12,-21,0,0,4,0,0,0,0,0,0,0,177,10,0,1980-01-06T03:18:03
315965884,289890,1084003,1083993,1084003,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,180,10,0,1980-01-06T03:18:04
315965885,289749,1085003,1085003,1084993,0,-21,-12,-21,0,0,5,0,0,0,0,0,0,0,183,10,0,1980-01-06T03:18:05
315965886,289773,1086003,1086003,1085983,1085435,-71,11,-72,0,0,5,1,0,0,1,1,0,0,186,10,0,1980-01-06T03:18:06
315965887,299761,1087013,1087003,1087013,1085435,-71,11,-72,0,0,5,1,0,0,1,1,0,0,189,10,0,1980-01-06T03:18:07
315965888,299872,1088013,1088003,1088013,1085435,-71,11,-72,0,0,4,1,0,0,1,1,0,0,192,10,0,1980-01-06T03:18:08
315965889,299218,1089013,1089003,1089013,1085435,-71,11,-72,0,0,4,1,0,0,1,1,0,0,195,10,0,1980-01-06T03:18:09
315965890,289372,1090003,1090003,1089853,1085435,-71,11,-72,0,0,4,1,0,0,1,1,0,0,198,10,0,1980-01-06T03:18:10
315965891,289731,1091003,1090993,1091003,1085435,-71,11,-72,0,0,4,1,0,0,1,1,0,0,201,10,0,1980-01-06T03:18:11
315965892,289749,1092003,1092003,1091983,1085435,-71,11,-72,0,0,5,1,0,0,1,1,0,0,204,10,0,1980-01-06T03:18:12
