time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965249,150200,449577,1,2,0,1,402,4,399748,0,163315,204,13,0,1980-01-06T03:07:29,1633357492.1996639,2021-10-04T17:24:52
315965276,150200,476577,1,2,0,1,426,4,399748,0,163315,12,13,0,1980-01-06T03:07:56,1633357518.9054408,2021-10-04T17:25:18
315965564,418400,764577,1,2,0,1,686,5,600948,0,268294,102,13,0,1980-01-06T03:12:44,1633357806.6072009,2021-10-04T17:30:06
315965702,545500,902577,1,2,0,1,811,6,802348,0,127183,203,13,0,1980-01-06T03:15:02,1633357943.977005,2021-10-04T17:32:23
315965729,545500,929577,1,2,0,1,836,6,802348,0,127183,12,13,0,1980-01-06T03:15:29,1633357972.85008,2021-10-04T17:32:52
315965798,545500,998577,1,2,0,1,898,6,802348,0,127183,63,13,0,1980-01-06T03:16:38,1633358042.008029,2021-10-04T17:34:02
