time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965195,228955,395624,6.5,110,10,0,1980-01-06T03:06:35,1633357438.0083208,2021-10-04T17:23:58
315965202,342513,402633,6.1875,172,10,0,1980-01-06T03:06:42,1633357444.816648,2021-10-04T17:24:04
315965208,359746,408642,5.9375,224,10,0,1980-01-06T03:06:48,1633357451.084589,2021-10-04T17:24:11
315965244,432066,444704,4.0625,28,10,0,1980-01-06T03:07:24,1633357487.2166119,2021-10-04T17:24:47
315965250,439642,450711,3.8125,80,10,0,1980-01-06T03:07:30,1633357493.3696918,2021-10-04T17:24:53
315965278,622386,478913,3.75,68,10,0,1980-01-06T03:07:58,1633357520.0891,2021-10-04T17:25:20
315965285,622948,485913,3.875,130,10,0,1980-01-06T03:08:05,1633357526.812425,2021-10-04T17:25:26
315965298,640257,498916,4.0625,240,10,0,1980-01-06T03:08:18,1633357542.5277798,2021-10-04T17:25:42
315965332,775827,533014,4.125,28,10,0,1980-01-06T03:08:52,1633357575.4517999,2021-10-04T17:26:15
315965360,858404,561103,4.125,16,10,0,1980-01-06T03:09:20,1633357604.260969,2021-10-04T17:26:44
315965457,407507,657484,2.5,88,10,0,1980-01-06T03:10:57,1633357699.405156,2021-10-04T17:28:19
315965547,677741,747604,0.625,104,10,0,1980-01-06T03:12:27,1633357788.442829,2021-10-04T17:29:48
315965575,885149,775879,0.0625,96,10,0,1980-01-06T03:12:55,1633357817.964972,2021-10-04T17:30:17
315965636,310226,836179,-2.25,108,10,0,1980-01-06T03:13:56,1633357879.2713969,2021-10-04T17:31:19
315965746,986848,946877,-6.0625,48,10,0,1980-01-06T03:15:46,1633357988.3159719,2021-10-04T17:33:08
315965822,439433,1022294,-8.9375,194,10,0,1980-01-06T03:17:02,1633358065.998512,2021-10-04T17:34:25
315965822,439433,1022294,-8.9375,194,10,0,1980-01-06T03:17:02,1633358066.289525,2021-10-04T17:34:26
315965829,509390,1029372,-9.0625,252,10,0,1980-01-06T03:17:09,1633358072.8178608,2021-10-04T17:34:32
315965836,499500,1036426,-9.3125,58,10,0,1980-01-06T03:17:16,1633358079.6327329,2021-10-04T17:34:39
315966213,155205,1412520,-26.5625,6,10,0,1980-01-06T03:23:33,1633358453.954624,2021-10-04T17:40:53
315966262,574311,1461943,-29.375,180,10,0,1980-01-06T03:24:22,1633358503.8849518,2021-10-04T17:41:43
