time_s,time_us,time_steady,accel[0],accel[1],accel[2],compass[0],compass[1],compass[2],light_diodes[0],light_diodes[1],light_diodes[2],light_diodes[3],light_diodes[4],light_diodes[5],light_diodes[6],light_diodes[7],light_diodes[8],light_diodes[9],light_dir_real[0],light_dir_real[1],light_dir_real[2],light_dir_measured[0],light_dir_measured[1],light_dir_measured[2],light_dir_error,quaternion[0],quaternion[1],quaternion[2],quaternion[3],flags,last_valid_gps_packet_time,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965209,581000,409395,-0.4582255482673645,0.6197410225868225,11.645867347717285,-0.09482128918170929,-0.5693257451057434,-1.4376400709152222,0.0032226562034338713,0.008056640625,0.004833984188735485,0.0032226562034338713,0.0008056640508584678,0.0032226562034338713,0.0064453124068677425,0.007250976748764515,0.0040283203125,0.0032226562034338713,0.0,0.0,0.0,1.0,1.5707963705062866,0.0,-1.0,-0.5937820672988892,-0.0073485542088747025,-0.020979436114430428,-0.8043187856674194,1,0,149,11,0,1980-01-06T03:06:49,1633357451.6591358,2021-10-04T17:24:11
