time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965625,790000,825189,825189,825189,20924,1,-11,0,0,0,228,11,0,1980-01-06T03:13:45,1633357868.020073,2021-10-04T17:31:08
315965777,419000,976666,976666,976666,24766,1,-11,0,0,0,230,11,0,1980-01-06T03:16:17,1633358018.941596,2021-10-04T17:33:38
315965804,899000,1004119,1004119,1004119,25468,1,-11,0,0,0,164,11,0,1980-01-06T03:16:44,1633358047.676776,2021-10-04T17:34:07
315965846,623000,1045801,1045801,1045801,26523,1,-11,0,0,0,195,11,0,1980-01-06T03:17:26,1633358088.235512,2021-10-04T17:34:48
315965917,854000,1116962,1116962,1116962,28333,1,-11,0,0,0,213,11,0,1980-01-06T03:18:37,1633358159.056397,2021-10-04T17:35:59
315965917,854000,1116962,1116962,1116962,28333,1,-11,0,0,0,213,11,0,1980-01-06T03:18:37,1633358163.929617,2021-10-04T17:36:03
315966271,987000,1470746,1470746,1470746,37296,1,-11,0,0,0,216,11,0,1980-01-06T03:24:31,1633358514.7577689,2021-10-04T17:41:54
