time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965878,172000,1077319,-1.6483529806137085,3.2929999828338623,2.9687912464141846,219,11,0,1980-01-06T03:17:58,1633358119.0567238,2021-10-04T17:35:19
315965889,366000,1088502,-1.941393256187439,3.2929999828338623,2.970402956008911,250,11,0,1980-01-06T03:18:09,1633358131.1667,2021-10-04T17:35:31
315965898,525000,1097651,-2.234433650970459,3.2929999828338623,2.9849085807800293,228,11,0,1980-01-06T03:18:18,1633358139.798745,2021-10-04T17:35:39
315965908,698000,1107815,-2.82051420211792,3.2929999828338623,2.9832966327667236,232,11,0,1980-01-06T03:18:28,1633358150.0167198,2021-10-04T17:35:50
315965917,854000,1116962,-3.406594753265381,3.2929999828338623,2.970402956008911,210,11,0,1980-01-06T03:18:37,1633358158.096801,2021-10-04T17:35:58
315965925,996000,1125095,-3.406594753265381,3.2929999828338623,2.970402956008911,157,11,0,1980-01-06T03:18:45,1633358168.256672,2021-10-04T17:36:08
315965937,188000,1136276,-3.992675304412842,3.2929999828338623,2.9687912464141846,181,11,0,1980-01-06T03:18:57,1633358177.556777,2021-10-04T17:36:17
315965947,365000,1146443,-4.578755855560303,3.2929999828338623,2.9720144271850586,186,11,0,1980-01-06T03:19:07,1633358189.666772,2021-10-04T17:36:29
315965957,545000,1156612,-5.457877159118652,3.2929999828338623,2.967179298400879,190,11,0,1980-01-06T03:19:17,1633358197.6868129,2021-10-04T17:36:37
315965965,684000,1164744,-5.750917434692383,3.2929999828338623,2.970402956008911,142,11,0,1980-01-06T03:19:25,1633358208.456804,2021-10-04T17:36:48
315965974,843000,1173893,-6.043957710266113,3.2929999828338623,2.967179298400879,120,11,0,1980-01-06T03:19:34,1633358215.856637,2021-10-04T17:36:55
315965985,22000,1184063,-6.630038261413574,3.2929999828338623,2.967179298400879,117,11,0,1980-01-06T03:19:45,1633358228.5367079,2021-10-04T17:37:08
315965996,216000,1195246,-7.216118812561035,3.2929999828338623,2.967179298400879,142,11,0,1980-01-06T03:19:56,1633358237.1568239,2021-10-04T17:37:17
315966003,915000,1202940,-7.509159088134766,3.2929999828338623,2.9655678272247314,66,11,0,1980-01-06T03:20:03,1633358246.7268438,2021-10-04T17:37:26
315966014,469000,1213486,-7.802199363708496,3.2929999828338623,2.9832966327667236,71,11,0,1980-01-06T03:20:14,1633358255.406345,2021-10-04T17:37:35
315966024,644000,1223649,-8.095239639282227,3.2909998893737793,2.963955879211426,75,11,0,1980-01-06T03:20:24,1633358266.147032,2021-10-04T17:37:46
315966033,803000,1232799,-8.974360466003418,3.2929999828338623,2.962344169616699,53,11,0,1980-01-06T03:20:33,1633358276.0786679,2021-10-04T17:37:56
315966043,979000,1242965,-8.681320190429688,3.2929999828338623,2.967179298400879,53,11,0,1980-01-06T03:20:43,1633358286.986253,2021-10-04T17:38:06
315966054,156000,1253132,-9.267400741577148,3.2929999828338623,2.981684923171997,50,11,0,1980-01-06T03:20:54,1633358295.046336,2021-10-04T17:38:15
315966063,316000,1262284,-9.85348129272461,3.2929999828338623,2.963955879211426,28,11,0,1980-01-06T03:21:03,1633358305.286917,2021-10-04T17:38:25
315966072,473000,1271432,-10.14652156829834,3.2929999828338623,2.963955879211426,7,11,0,1980-01-06T03:21:12,1633358313.947429,2021-10-04T17:38:33
315966082,650000,1281598,-10.43956184387207,3.2929999828338623,2.962344169616699,11,11,0,1980-01-06T03:21:22,1633358324.22666,2021-10-04T17:38:44
315966090,792000,1289732,-10.43956184387207,3.2929999828338623,2.962344169616699,219,11,0,1980-01-06T03:21:30,1633358332.316488,2021-10-04T17:38:52
315966099,951000,1298881,-10.7326021194458,3.2929999828338623,2.962344169616699,194,11,0,1980-01-06T03:21:39,1633358340.3775408,2021-10-04T17:39:00
315966109,112000,1308034,-11.318682670593262,3.2929999828338623,2.962344169616699,163,11,0,1980-01-06T03:21:49,1633358351.206517,2021-10-04T17:39:11
315966118,271000,1317184,-12.78388500213623,3.2929999828338623,2.959120750427246,141,11,0,1980-01-06T03:21:58,1633358358.696641,2021-10-04T17:39:18
315966128,445000,1327348,-12.78388500213623,3.2929999828338623,2.9832966327667236,146,11,0,1980-01-06T03:22:08,1633358369.396301,2021-10-04T17:39:29
315966137,608000,1336502,-13.369965553283691,3.2929999828338623,2.959120750427246,124,11,0,1980-01-06T03:22:17,1633358378.016785,2021-10-04T17:39:38
315966145,749000,1344634,-13.956046104431152,3.2929999828338623,2.9881317615509033,76,11,0,1980-01-06T03:22:25,1633358388.2461329,2021-10-04T17:39:48
315966155,923000,1354798,-14.249086380004883,3.2929999828338623,2.9945785999298096,79,11,0,1980-01-06T03:22:35,1633358396.3060079,2021-10-04T17:39:56
315966166,97000,1364963,-14.835166931152344,3.2929999828338623,3.0252015590667725,73,11,0,1980-01-06T03:22:46,1633358407.1461198,2021-10-04T17:40:07
315966174,240000,1373097,-15.128207206726074,3.2909998893737793,2.981684923171997,25,11,0,1980-01-06T03:22:54,1633358415.176609,2021-10-04T17:40:15
315966184,199000,1383046,-16.30036735534668,3.2929999828338623,3.0090842247009277,23,11,0,1980-01-06T03:23:04,1633358425.39618,2021-10-04T17:40:25
315966192,713000,1391551,-16.30036735534668,3.2929999828338623,2.9865200519561768,241,11,0,1980-01-06T03:23:12,1633358434.036252,2021-10-04T17:40:34
315966201,227000,1400057,-16.593408584594727,3.2929999828338623,2.959120750427246,201,11,0,1980-01-06T03:23:21,1633358443.7385888,2021-10-04T17:40:43
315966210,955000,1409775,-16.88644790649414,3.2929999828338623,2.959120750427246,193,11,0,1980-01-06T03:23:30,1633358452.416133,2021-10-04T17:40:52
315966221,900000,1420709,-17.179489135742188,3.2909998893737793,3.02681303024292,217,11,0,1980-01-06T03:23:41,1633358463.225884,2021-10-04T17:41:03
315966230,415000,1429216,-17.76556968688965,3.2909998893737793,2.9575090408325195,178,11,0,1980-01-06T03:23:50,1633358471.316285,2021-10-04T17:41:11
315966240,149000,1438940,-18.644691467285156,3.2929999828338623,2.952674150466919,170,11,0,1980-01-06T03:24:00,1633358481.596657,2021-10-04T17:41:21
315966249,718000,1448500,-18.93773078918457,3.2929999828338623,3.0590474605560303,158,11,0,1980-01-06T03:24:09,1633358490.316037,2021-10-04T17:41:30
315966258,800000,1457572,-19.816852569580078,3.2929999828338623,2.9510622024536133,136,11,0,1980-01-06T03:24:18,1633358500.547597,2021-10-04T17:41:40
315966267,926000,1466689,-20.109891891479492,3.2929999828338623,3.038095235824585,113,11,0,1980-01-06T03:24:27,1633358508.6162128,2021-10-04T17:41:48
315966278,55000,1476809,-21.282052993774414,3.2929999828338623,2.9510622024536133,107,11,0,1980-01-06T03:24:38,1633358519.547065,2021-10-04T17:41:59
315966286,157000,1484903,-21.282052993774414,3.2929999828338623,3.030036687850952,55,11,0,1980-01-06T03:24:46,1633358527.7155879,2021-10-04T17:42:07
315966295,317000,1494053,-21.868133544921875,3.2929999828338623,2.9542856216430664,33,11,0,1980-01-06T03:24:55,1633358535.796308,2021-10-04T17:42:15
315966304,452000,1503180,-22.454214096069336,3.2909998893737793,3.1767032146453857,11,11,0,1980-01-06T03:25:04,1633358546.086,2021-10-04T17:42:26
315966313,604000,1512323,-23.040294647216797,3.2929999828338623,3.175091505050659,245,11,0,1980-01-06T03:25:13,1633358554.245857,2021-10-04T17:42:34
315966322,760000,1521469,-23.626375198364258,3.2909998893737793,3.1509158611297607,224,11,0,1980-01-06T03:25:22,1633358565.135776,2021-10-04T17:42:45
315966332,919000,1531617,-23.919416427612305,3.2929999828338623,3.197655439376831,227,11,0,1980-01-06T03:25:32,1633358573.256188,2021-10-04T17:42:53
315966341,36000,1539727,-24.21245574951172,3.2929999828338623,2.94783878326416,171,11,0,1980-01-06T03:25:41,1633358583.0365689,2021-10-04T17:43:03
315966350,390000,1549072,-24.21245574951172,3.2929999828338623,2.9494504928588867,149,11,0,1980-01-06T03:25:50,1633358591.715744,2021-10-04T17:43:11
315966360,625000,1559297,-24.21245574951172,3.2929999828338623,2.94783878326416,153,11,0,1980-01-06T03:26:00,1633358601.9063609,2021-10-04T17:43:21
315966367,929000,1566593,-24.505496978759766,3.2909998893737793,3.2073259353637695,83,11,0,1980-01-06T03:26:07,1633358609.395876,2021-10-04T17:43:29
315966377,6000,1575660,-24.79853630065918,3.2909998893737793,3.1928203105926514,52,11,0,1980-01-06T03:26:17,1633358617.5065129,2021-10-04T17:43:37
315966386,343000,1584989,-24.79853630065918,3.2909998893737793,3.1767032146453857,32,11,0,1980-01-06T03:26:26,1633358627.756196,2021-10-04T17:43:47
315966394,467000,1593105,-25.091577529907227,3.2909998893737793,3.179926633834839,240,11,0,1980-01-06T03:26:34,1633358635.8561249,2021-10-04T17:43:55
315966405,660000,1604286,-25.38461685180664,3.2929999828338623,3.179926633834839,14,11,0,1980-01-06T03:26:45,1633358646.716001,2021-10-04T17:44:06
315966414,818000,1613436,-25.677658081054688,3.2909998893737793,3.1476922035217285,249,11,0,1980-01-06T03:26:54,1633358654.806537,2021-10-04T17:44:14
315966422,961000,1621570,-26.26373863220215,3.2929999828338623,2.944615364074707,198,11,0,1980-01-06T03:27:02,1633358665.13676,2021-10-04T17:44:25
315966432,119000,1630719,-26.556779861450195,3.2909998893737793,3.1654210090637207,168,11,0,1980-01-06T03:27:12,1633358673.3058078,2021-10-04T17:44:33
315966441,279000,1639869,-26.26373863220215,3.2929999828338623,2.944615364074707,146,11,0,1980-01-06T03:27:21,1633358681.415953,2021-10-04T17:44:41
