time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315968394,979400,3592395,-23.540000915527344,3067,23794.849609375,60,13,1,1980-01-06T03:59:54,1633360634.810665,2021-10-04T18:17:14
315968402,156400,3599395,-23.530000686645508,3045,23841.634765625,136,13,1,1980-01-06T04:00:02,1633360641.770769,2021-10-04T18:17:21
315968408,156400,3605395,-23.450000762939453,3044,23843.771484375,201,13,1,1980-01-06T04:00:08,1633360648.1110358,2021-10-04T18:17:28
315968415,156400,3612395,-23.40999984741211,3024,23886.623046875,22,13,1,1980-01-06T04:00:15,1633360655.050449,2021-10-04T18:17:35
315968422,156400,3619395,-23.420000076293945,3001,23936.267578125,98,13,1,1980-01-06T04:00:22,1633360661.340348,2021-10-04T18:17:41
315968429,156400,3626395,-23.3799991607666,2979,23984.119140625,173,13,1,1980-01-06T04:00:29,1633360667.640089,2021-10-04T18:17:47
315968435,156400,3632395,-23.3700008392334,2982,23977.572265625,238,13,1,1980-01-06T04:00:35,1633360673.950448,2021-10-04T18:17:53
315968442,156400,3639395,-23.280000686645508,2957,24032.337890625,60,13,1,1980-01-06T04:00:42,1633360680.830272,2021-10-04T18:18:00
315968449,156400,3646395,-23.239999771118164,2941,24067.640625,135,13,1,1980-01-06T04:00:49,1633360687.1404839,2021-10-04T18:18:07
315968457,156400,3654395,-23.190000534057617,2918,24118.734375,223,13,1,1980-01-06T04:00:57,1633360696.8006399,2021-10-04T18:18:16
315968463,156400,3660395,-23.15999984741211,2901,24156.767578125,32,13,1,1980-01-06T04:01:03,1633360703.1400728,2021-10-04T18:18:23
315968469,156400,3666395,-23.1200008392334,2888,24186.0078125,97,13,1,1980-01-06T04:01:09,1633360710.029541,2021-10-04T18:18:30
315968477,156400,3674395,-23.1200008392334,2863,24242.619140625,183,13,1,1980-01-06T04:01:17,1633360716.3898358,2021-10-04T18:18:36
315968483,156400,3680395,-23.079999923706055,2851,24269.974609375,248,13,1,1980-01-06T04:01:23,1633360723.329512,2021-10-04T18:18:43
315968489,156400,3686395,-23.030000686645508,2840,24295.15625,57,13,1,1980-01-06T04:01:29,1633360729.050396,2021-10-04T18:18:49
315968497,156400,3694395,-23.010000228881836,2815,24352.76171875,145,13,1,1980-01-06T04:01:37,1633360735.979724,2021-10-04T18:18:55
315968503,305100,3700395,-22.979999542236328,2800,24387.578125,210,13,1,1980-01-06T04:01:43,1633360742.299336,2021-10-04T18:19:02
315968510,305100,3707395,-22.950000762939453,2785,24422.587890625,29,13,1,1980-01-06T04:01:50,1633360749.1694329,2021-10-04T18:19:09
315968516,305100,3713395,-22.889999389648438,2775,24446.03515625,95,13,1,1980-01-06T04:01:56,1633360755.449133,2021-10-04T18:19:15
315968524,305100,3721395,-22.899999618530273,2758,24486.09765625,182,13,1,1980-01-06T04:02:04,1633360762.3292758,2021-10-04T18:19:22
315968530,305100,3727395,-22.8700008392334,2765,24469.568359375,247,13,1,1980-01-06T04:02:10,1633360768.639564,2021-10-04T18:19:28
315968537,305100,3734395,-22.90999984741211,2856,24258.5625,67,13,1,1980-01-06T04:02:17,1633360775.4888248,2021-10-04T18:19:35
315968543,305100,3740395,-22.959999084472656,2964,24016.95703125,132,13,1,1980-01-06T04:02:23,1633360782.479048,2021-10-04T18:19:42
315968551,305100,3748395,-23.049999237060547,3093,23739.99609375,220,13,1,1980-01-06T04:02:31,1633360791.509172,2021-10-04T18:19:51
315968558,305100,3755395,-23.190000534057617,3212,23494.875,39,13,1,1980-01-06T04:02:38,1633360797.841225,2021-10-04T18:19:57
315968564,305100,3761395,-23.280000686645508,3321,23278.43359375,104,13,1,1980-01-06T04:02:44,1633360804.169404,2021-10-04T18:20:04
315968571,305100,3768395,-23.40999984741211,3445,23040.94140625,182,13,1,1980-01-06T04:02:51,1633360810.508949,2021-10-04T18:20:10
315968578,305100,3775395,-23.610000610351562,3574,22803.052734375,1,13,1,1980-01-06T04:02:58,1633360817.3882759,2021-10-04T18:20:17
315968584,305100,3781395,-23.719999313354492,3668,22635.21875,66,13,1,1980-01-06T04:03:04,1633360823.6886609,2021-10-04T18:20:23
315968591,305100,3788395,-23.809999465942383,3799,22408.576171875,142,13,1,1980-01-06T04:03:11,1633360830.578804,2021-10-04T18:20:30
315968598,305100,3795395,-23.8700008392334,3942,22170.1953125,219,13,1,1980-01-06T04:03:18,1633360836.897965,2021-10-04T18:20:36
315968605,305100,3802395,-23.989999771118164,4072,21961.103515625,38,13,1,1980-01-06T04:03:25,1633360843.798125,2021-10-04T18:20:43
315968611,305100,3808395,-24.049999237060547,4186,21783.333984375,104,13,1,1980-01-06T04:03:31,1633360850.1488159,2021-10-04T18:20:50
315968618,305100,3815395,-24.079999923706055,4324,21574.701171875,179,13,1,1980-01-06T04:03:38,1633360857.087944,2021-10-04T18:20:57
315968625,305100,3822395,-24.1200008392334,4464,21369.947265625,0,13,1,1980-01-06T04:03:45,1633360863.4983768,2021-10-04T18:21:03
315968632,305100,3829395,-24.239999771118164,4594,21185.666015625,76,13,1,1980-01-06T04:03:52,1633360871.017608,2021-10-04T18:21:11
315968638,305100,3835395,-24.399999618530273,4706,21031.158203125,141,13,1,1980-01-06T04:03:58,1633360877.3876798,2021-10-04T18:21:17
315968645,305100,3842395,-24.5,4861,20823.478515625,216,13,1,1980-01-06T04:04:05,1633360883.7576609,2021-10-04T18:21:23
315968652,305100,3849395,-24.670000076293945,5008,20632.732421875,38,13,1,1980-01-06T04:04:12,1633360890.1180809,2021-10-04T18:21:30
315968659,305100,3856395,-24.899999618530273,5161,20440.236328125,113,13,1,1980-01-06T04:04:19,1633360899.2583718,2021-10-04T18:21:39
315968666,305100,3863395,-24.969999313354492,5319,20247.533203125,189,13,1,1980-01-06T04:04:26,1633360905.6178079,2021-10-04T18:21:45
315968673,305100,3870395,-25.1200008392334,5464,20075.80859375,10,13,1,1980-01-06T04:04:33,1633360912.527729,2021-10-04T18:21:52
315968679,305100,3876395,-25.18000030517578,5608,19909.80078125,75,13,1,1980-01-06T04:04:39,1633360918.886921,2021-10-04T18:21:58
315968686,305100,3883395,-25.350000381469727,5756,19743.580078125,151,13,1,1980-01-06T04:04:46,1633360925.887204,2021-10-04T18:22:05
315968693,305100,3890395,-25.479999542236328,5917,19567.55078125,226,13,1,1980-01-06T04:04:53,1633360932.2874398,2021-10-04T18:22:12
315968699,305100,3896395,-25.540000915527344,6054,19421.501953125,35,13,1,1980-01-06T04:04:59,1633360939.2275279,2021-10-04T18:22:19
315968707,305100,3904395,-25.59000015258789,6238,19230.474609375,123,13,1,1980-01-06T04:05:07,1633360945.636873,2021-10-04T18:22:25
315968713,305100,3910395,-25.81999969482422,6393,19073.88671875,188,13,1,1980-01-06T04:05:13,1633360952.576885,2021-10-04T18:22:32
315968720,305100,3917395,-25.969999313354492,6557,18912.294921875,7,13,1,1980-01-06T04:05:20,1633360958.9268079,2021-10-04T18:22:38
315968727,305100,3924395,-26.079999923706055,6729,18747.115234375,85,13,1,1980-01-06T04:05:27,1633360965.906853,2021-10-04T18:22:45
315968734,305100,3931395,-26.170000076293945,6909,18578.72265625,160,13,1,1980-01-06T04:05:34,1633360972.2875369,2021-10-04T18:22:52
315968741,305100,3938395,-26.290000915527344,7086,18417.369140625,236,13,1,1980-01-06T04:05:41,1633360979.216228,2021-10-04T18:22:59
315968747,305100,3944395,-26.420000076293945,7239,18281.115234375,45,13,1,1980-01-06T04:05:47,1633360985.606256,2021-10-04T18:23:05
315968755,305100,3952395,-26.450000762939453,7450,18097.87109375,132,13,1,1980-01-06T04:05:55,1633360994.7968678,2021-10-04T18:23:14
315968760,305100,3957395,-26.6299991607666,7576,17990.908203125,187,13,1,1980-01-06T04:06:00,1633361001.2175798,2021-10-04T18:23:21
315968768,305100,3965395,-26.8700008392334,7783,17818.99609375,17,13,1,1980-01-06T04:06:08,1633361008.196349,2021-10-04T18:23:28
315968774,305100,3971395,-27.09000015258789,7948,17685.216796875,82,13,1,1980-01-06T04:06:14,1633361014.0266168,2021-10-04T18:23:34
315968781,305100,3978395,-27.290000915527344,8132,17539.271484375,160,13,1,1980-01-06T04:06:21,1633361021.526533,2021-10-04T18:23:41
315968788,305100,3985395,-27.309999465942383,8301,17408.11328125,235,13,1,1980-01-06T04:06:28,1633361027.285804,2021-10-04T18:23:47
315968795,305100,3992395,-27.329999923706055,8473,17277.345703125,54,13,1,1980-01-06T04:06:35,1633361034.256172,2021-10-04T18:23:54
315968801,305100,3998395,-27.450000762939453,8614,17172.11328125,120,13,1,1980-01-06T04:06:41,1633361040.606101,2021-10-04T18:24:00
315968809,460600,4006395,-27.559999465942383,8835,17010.599609375,207,13,1,1980-01-06T04:06:49,1633361048.1459649,2021-10-04T18:24:08
315968816,460600,4013395,-27.559999465942383,9010,16885.552734375,27,13,1,1980-01-06T04:06:56,1633361054.4756238,2021-10-04T18:24:14
315968823,460600,4020395,-27.719999313354492,9191,16758.751953125,104,13,1,1980-01-06T04:07:03,1633361061.475452,2021-10-04T18:24:21
315968828,460600,4025395,-27.790000915527344,9316,16672.634765625,157,13,1,1980-01-06T04:07:08,1633361067.875725,2021-10-04T18:24:27
315968837,460600,4034395,-27.889999389648438,9562,16506.484375,255,13,1,1980-01-06T04:07:17,1633361074.905637,2021-10-04T18:24:34
315968842,460600,4039395,-27.979999542236328,9690,16421.71875,54,13,1,1980-01-06T04:07:22,1633361081.335876,2021-10-04T18:24:41
315968849,460600,4046395,-28.010000228881836,9880,16297.943359375,129,13,1,1980-01-06T04:07:29,1633361087.7551088,2021-10-04T18:24:47
315968856,460600,4053395,-28.06999969482422,10067,16178.427734375,207,13,1,1980-01-06T04:07:36,1633361096.9566488,2021-10-04T18:24:56
315968863,460600,4060395,-28.149999618530273,10260,16057.388671875,26,13,1,1980-01-06T04:07:43,1633361103.3163729,2021-10-04T18:25:03
315968870,460600,4067395,-28.260000228881836,10444,15944.099609375,101,13,1,1980-01-06T04:07:50,1633361109.717337,2021-10-04T18:25:09
315968877,460600,4074395,-28.299999237060547,10638,15826.7998046875,179,13,1,1980-01-06T04:07:57,1633361116.685472,2021-10-04T18:25:16
315968883,460600,4080395,-28.329999923706055,10802,15729.296875,244,13,1,1980-01-06T04:08:03,1633361123.0755289,2021-10-04T18:25:23
315968891,460600,4088395,-28.389999389648438,11019,15602.5419921875,74,13,1,1980-01-06T04:08:11,1633361130.106068,2021-10-04T18:25:30
315968897,460600,4094395,-28.389999389648438,11199,15499.2822265625,139,13,1,1980-01-06T04:08:17,1633361137.074693,2021-10-04T18:25:37
315968904,460600,4101395,-28.530000686645508,11388,15392.6357421875,216,13,1,1980-01-06T04:08:24,1633361143.504873,2021-10-04T18:25:43
315968911,460600,4108395,-28.600000381469727,11599,15275.6494140625,36,13,1,1980-01-06T04:08:31,1633361150.5245888,2021-10-04T18:25:50
315968918,460600,4115395,-28.6200008392334,11798,15167.25390625,111,13,1,1980-01-06T04:08:38,1633361156.885149,2021-10-04T18:25:56
315968924,460600,4121395,-28.780000686645508,11956,15082.4873046875,176,13,1,1980-01-06T04:08:44,1633361163.2649639,2021-10-04T18:26:03
315968932,460600,4129395,-28.770000457763672,12209,14949.064453125,8,13,1,1980-01-06T04:08:52,1633361170.194448,2021-10-04T18:26:10
315968938,460600,4135395,-28.8799991607666,12376,14862.5048828125,73,13,1,1980-01-06T04:08:58,1633361176.614548,2021-10-04T18:26:16
315968945,460600,4142395,-28.84000015258789,12586,14755.3037109375,148,13,1,1980-01-06T04:09:05,1633361183.634605,2021-10-04T18:26:23
315968952,460600,4149395,-29.079999923706055,12797,14649.380859375,226,13,1,1980-01-06T04:09:12,1633361189.995525,2021-10-04T18:26:29
315968959,460600,4156395,-29.139999389648438,13006,14546.17578125,45,13,1,1980-01-06T04:09:19,1633361199.245584,2021-10-04T18:26:39
315968966,460600,4163395,-29.209999084472656,13225,14439.796875,121,13,1,1980-01-06T04:09:26,1633361205.645632,2021-10-04T18:26:45
315968973,460600,4170395,-29.329999923706055,13440,14337.0673828125,198,13,1,1980-01-06T04:09:33,1633361212.6142719,2021-10-04T18:26:52
315968979,460600,4176395,-29.270000457763672,13633,14246.2421875,7,13,1,1980-01-06T04:09:39,1633361219.0143409,2021-10-04T18:26:59
315968987,460600,4184395,-29.34000015258789,13894,14125.4443359375,93,13,1,1980-01-06T04:09:47,1633361226.014068,2021-10-04T18:27:06
315968993,460600,4190395,-29.420000076293945,14079,14041.1884765625,158,13,1,1980-01-06T04:09:53,1633361232.4244518,2021-10-04T18:27:12
315969000,460600,4197395,-29.489999771118164,14296,13943.7646484375,235,13,1,1980-01-06T04:10:00,1633361239.3772879,2021-10-04T18:27:19
315969007,460600,4204395,-29.6200008392334,14513,13847.8095703125,55,13,1,1980-01-06T04:10:07,1633361245.714376,2021-10-04T18:27:25
315969014,460600,4211395,-29.670000076293945,14740,13748.9580078125,130,13,1,1980-01-06T04:10:14,1633361252.684257,2021-10-04T18:27:32
315969020,460600,4217395,-29.75,14934,13665.6806640625,195,13,1,1980-01-06T04:10:20,1633361259.0342078,2021-10-04T18:27:39
6,63900,6375,-3.75,81618,1787.7227783203125,59,13,1,1970-01-01T03:00:06,1633362583.4134839,2021-10-04T18:49:43
315964810,832200,13375,-3.5399999618530273,82093,1740.6986083984375,135,13,1,1980-01-06T03:00:10,1633362590.1910849,2021-10-04T18:49:50
315964817,832200,20375,-3.2200000286102295,82579,1692.81494140625,210,13,1,1980-01-06T03:00:17,1633362596.421572,2021-10-04T18:49:56
315964824,832200,27375,-2.880000114440918,83061,1645.55029296875,31,13,1,1980-01-06T03:00:24,1633362603.241309,2021-10-04T18:50:03
315964831,832200,34375,-2.700000047683716,83555,1597.339111328125,107,13,1,1980-01-06T03:00:31,1633362612.0908449,2021-10-04T18:50:12
315964839,832200,42375,-2.4100000858306885,84085,1545.8719482421875,194,13,1,1980-01-06T03:00:39,1633362618.3612368,2021-10-04T18:50:18
315964846,832200,49375,-2.3499999046325684,84594,1496.6910400390625,14,13,1,1980-01-06T03:00:46,1633362625.2014449,2021-10-04T18:50:25
315964854,832200,57375,-2.3499999046325684,85120,1446.1199951171875,101,13,1,1980-01-06T03:00:54,1633362631.9005759,2021-10-04T18:50:31
315964860,832200,63375,-2.4000000953674316,85500,1409.7425537109375,167,13,1,1980-01-06T03:01:00,1633362638.063164,2021-10-04T18:50:38
315964866,832200,69375,-2.3499999046325684,85878,1373.68798828125,232,13,1,1980-01-06T03:01:06,1633362644.270876,2021-10-04T18:50:44
315964873,832200,76375,-2.359999895095825,86329,1330.83740234375,51,13,1,1980-01-06T03:01:13,1633362651.070788,2021-10-04T18:50:51
315964879,832200,82375,-2.2699999809265137,86729,1292.9854736328125,116,13,1,1980-01-06T03:01:19,1633362657.2804248,2021-10-04T18:50:57
315964886,832200,89375,-2.259999990463257,87181,1250.381591796875,192,13,1,1980-01-06T03:01:26,1633362666.150296,2021-10-04T18:51:06
315964892,832200,95375,-2.2100000381469727,87585,1212.4552001953125,1,13,1,1980-01-06T03:01:32,1633362672.902205,2021-10-04T18:51:12
315964907,832200,110375,-1.9199999570846558,88634,1114.63525390625,164,13,1,1980-01-06T03:01:47,1633362685.980285,2021-10-04T18:51:25
315964913,832200,116375,-1.8300000429153442,89024,1078.506591796875,231,13,1,1980-01-06T03:01:53,1633362692.17998,2021-10-04T18:51:32
315964919,832200,122375,-1.690000057220459,89445,1039.650390625,46,13,1,1980-01-06T03:01:59,1633362698.940393,2021-10-04T18:51:38
315964926,832200,129375,-1.409999966621399,89959,992.4132690429688,131,13,1,1980-01-06T03:02:06,1633362705.210345,2021-10-04T18:51:45
315964934,832200,137375,-1.2300000190734863,90497,943.2040405273438,224,13,1,1980-01-06T03:02:14,1633362712.680065,2021-10-04T18:51:52
315964940,832200,143375,-1.1399999856948853,90916,905.043701171875,40,13,1,1980-01-06T03:02:20,1633362719.4701688,2021-10-04T18:51:59
315964947,832200,150375,-0.9200000166893005,91387,862.3167724609375,124,13,1,1980-01-06T03:02:27,1633362725.66006,2021-10-04T18:52:05
315964955,832200,158375,-0.75,91928,813.4612426757812,218,13,1,1980-01-06T03:02:35,1633362734.449885,2021-10-04T18:52:14
315964962,832200,165375,-0.5799999833106995,92419,769.3212280273438,46,13,1,1980-01-06T03:02:42,1633362741.230804,2021-10-04T18:52:21
315964968,832200,171375,-0.4300000071525574,92831,732.431396484375,117,13,1,1980-01-06T03:02:48,1633362748.0397,2021-10-04T18:52:28
315964975,832200,178375,-0.10000000149011612,93318,688.996337890625,200,13,1,1980-01-06T03:02:55,1633362754.2321088,2021-10-04T18:52:34
315964982,832200,185375,0.10999999940395355,93811,645.2139282226562,26,13,1,1980-01-06T03:03:02,1633362760.959545,2021-10-04T18:52:40
315964988,832200,191375,0.25,94226,608.502197265625,97,13,1,1980-01-06T03:03:08,1633362767.809916,2021-10-04T18:52:47
315964995,832200,198375,0.4699999988079071,94710,565.8538208007812,182,13,1,1980-01-06T03:03:15,1633362774.0,2021-10-04T18:52:54
315965004,866500,205375,0.7400000095367432,95228,520.4030151367188,8,13,1,1980-01-06T03:03:24,1633362780.819284,2021-10-04T18:53:00
315965011,866500,212375,1.090000033378601,95732,476.3754577636719,90,13,1,1980-01-06T03:03:31,1633362789.629492,2021-10-04T18:53:09
315965028,866500,229375,1.6799999475479126,96983,367.8973388671875,37,13,1,1980-01-06T03:03:48,1633362805.2491078,2021-10-04T18:53:25
315965035,866500,236375,2.009999990463257,97517,321.93878173828125,119,13,1,1980-01-06T03:03:55,1633362812.6188838,2021-10-04T18:53:32
315965041,866500,242375,2.319999933242798,97952,284.6517333984375,190,13,1,1980-01-06T03:04:01,1633362820.2988648,2021-10-04T18:53:40
315965051,866500,252375,2.6600000858306885,98693,221.44281005859375,54,13,1,1980-01-06T03:04:11,1633362827.6687849,2021-10-04T18:53:47
315965057,866500,258375,2.799999952316284,99155,182.22840881347656,126,13,1,1980-01-06T03:04:17,1633362833.819144,2021-10-04T18:53:53
315965064,866500,265375,2.9600000381469727,99658,139.7015380859375,208,13,1,1980-01-06T03:04:24,1633362841.148829,2021-10-04T18:54:01
315965070,866500,271375,3.130000114440918,100137,99.36602020263672,23,13,1,1980-01-06T03:04:30,1633362848.849901,2021-10-04T18:54:08
315965082,866500,283375,3.5899999141693115,101118,17.24650001525879,166,13,1,1980-01-06T03:04:42,1633362860.2605479,2021-10-04T18:54:20
315965106,40000,306375,4.039999961853027,102255,-77.12938690185547,183,13,1,1980-01-06T03:05:06,1633362882.0284278,2021-10-04T18:54:42
315965119,40000,319375,4.150000095367432,102261,-77.62525939941406,81,13,1,1980-01-06T03:05:19,1633362895.009405,2021-10-04T18:54:55
315965173,40000,373375,4.190000057220459,102263,-77.7905502319336,210,13,1,1980-01-06T03:06:13,1633362948.6871488,2021-10-04T18:55:48
315965186,40000,386375,4.230000019073486,102262,-77.70790100097656,107,13,1,1980-01-06T03:06:26,1633362961.756608,2021-10-04T18:56:01
315965192,40000,392375,4.28000020980835,102278,-79.03022003173828,178,13,1,1980-01-06T03:06:32,1633362967.8961039,2021-10-04T18:56:07
315965200,40000,400375,4.300000190734863,102279,-79.11286163330078,18,13,1,1980-01-06T03:06:40,1633362977.276576,2021-10-04T18:56:17
315965245,40000,445375,4.5,102266,-78.03848266601562,40,13,1,1980-01-06T03:07:25,1633363020.726608,2021-10-04T18:57:00
315965252,40000,452375,4.599999904632568,102261,-77.62525939941406,122,13,1,1980-01-06T03:07:32,1633363027.5148609,2021-10-04T18:57:07
315965265,40000,465375,4.710000038146973,102267,-78.12112426757812,22,13,1,1980-01-06T03:07:45,1633363043.104924,2021-10-04T18:57:23
315965289,40000,489375,5.0,102284,-79.52608489990234,51,13,1,1980-01-06T03:08:09,1633363066.444505,2021-10-04T18:57:46
315965304,40000,504375,5.099999904632568,102269,-78.28641510009766,229,13,1,1980-01-06T03:08:24,1633363082.006448,2021-10-04T18:58:02
315965319,40000,519375,5.28000020980835,102266,-78.03848266601562,151,13,1,1980-01-06T03:08:39,1633363095.003988,2021-10-04T18:58:15
315965327,40000,527375,5.369999885559082,102279,-79.11286163330078,244,13,1,1980-01-06T03:08:47,1633363102.363657,2021-10-04T18:58:22
315965332,897900,533375,5.420000076293945,102266,-78.03848266601562,60,13,1,1980-01-06T03:08:52,1633363111.1433759,2021-10-04T18:58:31
315965341,897900,542375,5.519999980926514,102283,-79.44344329833984,166,13,1,1980-01-06T03:09:01,1633363119.3237169,2021-10-04T18:58:39
315965350,897900,551375,5.590000152587891,102284,-79.52608489990234,17,13,1,1980-01-06T03:09:10,1633363130.144465,2021-10-04T18:58:50
315965359,897900,560375,5.619999885559082,102270,-78.36905670166016,124,13,1,1980-01-06T03:09:19,1633363138.8631198,2021-10-04T18:58:58
315965367,897900,568375,5.679999828338623,102282,-79.36079406738281,220,13,1,1980-01-06T03:09:27,1633363147.664029,2021-10-04T18:59:07
315965377,897900,578375,5.75,102284,-79.52608489990234,82,13,1,1980-01-06T03:09:37,1633363154.434305,2021-10-04T18:59:14
315965384,897900,585375,5.800000190734863,102269,-78.28641510009766,166,13,1,1980-01-06T03:09:44,1633363160.58282,2021-10-04T18:59:20
315965391,897900,592375,5.829999923706055,102277,-78.94757080078125,248,13,1,1980-01-06T03:09:51,1633363167.352432,2021-10-04T18:59:27
315965398,897900,599375,5.949999809265137,102285,-79.60872650146484,75,13,1,1980-01-06T03:09:58,1633363176.142668,2021-10-04T18:59:36
315965407,897900,608375,6.059999942779541,102284,-79.52608489990234,182,13,1,1980-01-06T03:10:07,1633363182.922672,2021-10-04T18:59:42
315965413,897900,614375,6.139999866485596,102286,-79.69137573242188,253,13,1,1980-01-06T03:10:13,1633363191.11256,2021-10-04T18:59:51
315965422,897900,623375,6.239999771118164,102287,-79.77401733398438,104,13,1,1980-01-06T03:10:22,1633363199.9323769,2021-10-04T18:59:59
315965429,897900,630375,6.300000190734863,102273,-78.61699676513672,188,13,1,1980-01-06T03:10:29,1633363209.412176,2021-10-04T19:00:09
315965438,897900,639375,6.420000076293945,102269,-78.28641510009766,39,13,1,1980-01-06T03:10:38,1633363218.282088,2021-10-04T19:00:18
315965447,897900,648375,6.519999980926514,102289,-79.9393081665039,146,13,1,1980-01-06T03:10:47,1633363226.5118248,2021-10-04T19:00:26
315965457,897900,658375,6.579999923706055,102287,-79.77401733398438,8,13,1,1980-01-06T03:10:57,1633363235.296144,2021-10-04T19:00:35
315965465,897900,666375,6.619999885559082,102269,-78.28641510009766,103,13,1,1980-01-06T03:11:05,1633363242.042965,2021-10-04T19:00:42
315965473,897900,674375,6.710000038146973,102286,-79.69137573242188,197,13,1,1980-01-06T03:11:13,1633363250.851461,2021-10-04T19:00:50
315965481,897900,682375,6.760000228881836,102286,-79.69137573242188,36,13,1,1980-01-06T03:11:21,1633363259.1214008,2021-10-04T19:00:59
315965502,21700,702375,6.900000095367432,102269,-78.28641510009766,18,13,1,1980-01-06T03:11:42,1633363280.770784,2021-10-04T19:01:20
315965511,21700,711375,6.949999809265137,102270,-78.36905670166016,125,13,1,1980-01-06T03:11:51,1633363289.5823169,2021-10-04T19:01:29
315965519,21700,719375,7.03000020980835,102272,-78.53434753417969,219,13,1,1980-01-06T03:11:59,1633363298.3210049,2021-10-04T19:01:38
315965529,21700,729375,7.119999885559082,102273,-78.61699676513672,83,13,1,1980-01-06T03:12:09,1633363307.100668,2021-10-04T19:01:47
315965538,21700,738375,7.269999980926514,102290,-80.02193450927734,190,13,1,1980-01-06T03:12:18,1633363315.350368,2021-10-04T19:01:55
315965548,21700,748375,7.380000114440918,102289,-79.9393081665039,52,13,1,1980-01-06T03:12:28,1633363324.710976,2021-10-04T19:02:04
315965556,21700,756375,7.489999771118164,102289,-79.9393081665039,147,13,1,1980-01-06T03:12:36,1633363335.5723078,2021-10-04T19:02:15
315965566,21700,766375,7.599999904632568,102277,-78.94757080078125,9,13,1,1980-01-06T03:12:46,1633363344.380053,2021-10-04T19:02:24
315965574,21700,774375,7.630000114440918,102274,-78.69963836669922,105,13,1,1980-01-06T03:12:54,1633363352.6099038,2021-10-04T19:02:32
315965583,21700,783375,7.71999979019165,102274,-78.69963836669922,212,13,1,1980-01-06T03:13:03,1633363361.950312,2021-10-04T19:02:41
315965592,21700,792375,7.820000171661377,102277,-78.94757080078125,62,13,1,1980-01-06T03:13:12,1633363370.2209969,2021-10-04T19:02:50
