time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965020,287000,221068,13.3125,182,12,1,1980-01-06T03:03:40,1633357262.7752209,2021-10-04T17:21:02
315965027,11000,228072,13.3125,12,12,1,1980-01-06T03:03:47,1633357269.545068,2021-10-04T17:21:09
315965034,39000,235069,13.1875,96,12,1,1980-01-06T03:03:54,1633357276.355053,2021-10-04T17:21:16
315965041,72000,242072,13.125,176,12,1,1980-01-06T03:04:01,1633357283.1852598,2021-10-04T17:21:23
315965047,135000,248069,12.9375,243,12,1,1980-01-06T03:04:07,1633357289.4052489,2021-10-04T17:21:29
315965054,164000,255069,12.75,51,12,1,1980-01-06T03:04:14,1633357296.205564,2021-10-04T17:21:36
315965060,232000,261070,12.5625,106,12,1,1980-01-06T03:04:20,1633357302.9755719,2021-10-04T17:21:42
315965067,256000,268068,12.375,168,12,1,1980-01-06T03:04:27,1633357311.856281,2021-10-04T17:21:51
315965075,245000,276071,12.1875,240,12,1,1980-01-06T03:04:35,1633357318.055296,2021-10-04T17:21:58
315965082,271000,283071,12.0,48,12,1,1980-01-06T03:04:42,1633357324.8352919,2021-10-04T17:22:04
315965088,32000,289071,11.8125,102,12,1,1980-01-06T03:04:48,1633357331.035529,2021-10-04T17:22:11
315965095,58000,296070,11.5625,164,12,1,1980-01-06T03:04:55,1633357337.8067439,2021-10-04T17:22:17
315965101,123000,302071,11.375,218,12,1,1980-01-06T03:05:01,1633357344.0064409,2021-10-04T17:22:24
315965109,106000,310069,11.0,34,12,1,1980-01-06T03:05:09,1633357351.415817,2021-10-04T17:22:31
315965115,173000,316069,10.8125,88,12,1,1980-01-06T03:05:15,1633357357.5856209,2021-10-04T17:22:37
315965123,206000,324071,10.5,160,12,1,1980-01-06T03:05:23,1633357364.936173,2021-10-04T17:22:44
315965129,272000,330071,10.25,214,12,1,1980-01-06T03:05:29,1633357371.1257489,2021-10-04T17:22:51
315965137,258000,338068,9.875,30,12,1,1980-01-06T03:05:37,1633357380.046073,2021-10-04T17:23:00
315965143,18000,344068,9.625,84,12,1,1980-01-06T03:05:43,1633357386.777621,2021-10-04T17:23:06
315965150,46000,351070,9.4375,151,12,1,1980-01-06T03:05:50,1633357393.567488,2021-10-04T17:23:13
315965157,72000,358070,9.1875,216,12,1,1980-01-06T03:05:57,1633357399.7858489,2021-10-04T17:23:19
315965164,94000,365068,9.0,29,12,1,1980-01-06T03:06:04,1633357406.626093,2021-10-04T17:23:26
315965170,163000,371071,8.875,107,12,1,1980-01-06T03:06:10,1633357412.816872,2021-10-04T17:23:32
315965177,187000,378069,8.8125,217,12,1,1980-01-06T03:06:17,1633357419.7262769,2021-10-04T17:23:39
315965184,214000,385070,8.6875,60,12,1,1980-01-06T03:06:24,1633357426.508044,2021-10-04T17:23:46
315965191,242000,392069,8.5,161,12,1,1980-01-06T03:06:31,1633357432.666769,2021-10-04T17:23:52
315965198,266000,399071,8.375,3,12,1,1980-01-06T03:06:38,1633357439.4577239,2021-10-04T17:23:59
315965205,324000,406069,8.25,86,12,1,1980-01-06T03:06:45,1633357448.3561609,2021-10-04T17:24:08
315965212,349000,413070,8.125,153,12,1,1980-01-06T03:06:52,1633357455.149633,2021-10-04T17:24:15
315965219,373000,420068,7.9375,224,12,1,1980-01-06T03:06:59,1633357461.946261,2021-10-04T17:24:21
315965225,139000,426070,7.8125,22,12,1,1980-01-06T03:07:05,1633357468.746585,2021-10-04T17:24:28
315965232,163000,433070,7.5,84,12,1,1980-01-06T03:07:12,1633357474.9885569,2021-10-04T17:24:34
315965240,145000,441069,7.1875,156,12,1,1980-01-06T03:07:20,1633357481.776177,2021-10-04T17:24:41
315965246,210000,447071,6.9375,210,12,1,1980-01-06T03:07:26,1633357488.626525,2021-10-04T17:24:48
315965253,228000,454069,6.625,18,12,1,1980-01-06T03:07:33,1633357494.816205,2021-10-04T17:24:54
315965260,249000,461068,6.5,80,12,1,1980-01-06T03:07:40,1633357501.6766489,2021-10-04T17:25:01
315965266,310000,467070,6.375,134,12,1,1980-01-06T03:07:46,1633357507.9070928,2021-10-04T17:25:07
315965281,314000,482070,6.1875,14,12,1,1980-01-06T03:08:01,1633357523.5267,2021-10-04T17:25:23
315965288,40000,489070,6.125,78,12,1,1980-01-06T03:08:08,1633357530.306272,2021-10-04T17:25:30
315965294,96000,495068,6.0625,135,12,1,1980-01-06T03:08:14,1633357537.1667209,2021-10-04T17:25:37
