time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965449,193100,649373,8.180000305175781,73675,2609.032470703125,14,13,2,1980-01-06T03:10:49,1633357691.6574318,2021-10-04T17:28:11
315965455,193100,655373,8.109999656677246,72029,2788.16357421875,85,13,2,1980-01-06T03:10:55,1633357697.907052,2021-10-04T17:28:17
315965462,193100,662373,8.020000457763672,70756,2928.995849609375,167,13,2,1980-01-06T03:11:02,1633357704.696684,2021-10-04T17:28:24
315965469,193100,669373,7.860000133514404,98010,279.689453125,252,13,2,1980-01-06T03:11:09,1633357710.9468958,2021-10-04T17:28:30
315965477,193200,677373,7.769999980926514,134670,-1000.0,89,13,2,1980-01-06T03:11:17,1633357718.358556,2021-10-04T17:28:38
315965483,193100,683373,7.690000057220459,127708,-1000.0,161,13,2,1980-01-06T03:11:23,1633357724.5167449,2021-10-04T17:28:44
315965491,193100,691373,7.579999923706055,119592,-1000.0,0,13,2,1980-01-06T03:11:31,1633357731.930016,2021-10-04T17:28:51
315965496,193100,696373,7.510000228881836,115034,-1000.0,60,13,2,1980-01-06T03:11:36,1633357738.116909,2021-10-04T17:28:58
315965504,193100,704373,7.409999847412109,108423,-574.7190551757812,154,13,2,1980-01-06T03:11:44,1633357747.0674129,2021-10-04T17:29:07
315965510,193100,710373,7.329999923706055,103931,-214.69834899902344,225,13,2,1980-01-06T03:11:50,1633357753.317013,2021-10-04T17:29:13
315965518,193100,718373,7.230000019073486,98489,238.8052215576172,65,13,2,1980-01-06T03:11:58,1633357760.7488048,2021-10-04T17:29:20
315965524,193100,724373,7.139999866485596,94786,559.1723022460938,136,13,2,1980-01-06T03:12:04,1633357766.9471369,2021-10-04T17:29:26
315965532,193100,732373,7.039999961853027,90257,965.1268310546875,231,13,2,1980-01-06T03:12:12,1633357773.7568479,2021-10-04T17:29:33
315965538,193100,738373,6.960000038146973,87126,1255.556884765625,47,13,2,1980-01-06T03:12:18,1633357780.0767999,2021-10-04T17:29:40
315965545,193100,745373,6.869999885559082,83730,1580.3153076171875,129,13,2,1980-01-06T03:12:25,1633357786.887593,2021-10-04T17:29:46
315965551,193200,751373,6.789999961853027,81007,1848.537353515625,200,13,2,1980-01-06T03:12:31,1633357793.146977,2021-10-04T17:29:53
315965559,193100,759373,6.679999828338623,77624,2192.168701171875,40,13,2,1980-01-06T03:12:39,1633357800.5884678,2021-10-04T17:30:00
315965565,193100,765373,6.590000152587891,75264,2439.162353515625,111,13,2,1980-01-06T03:12:45,1633357806.8270838,2021-10-04T17:30:06
315965574,193100,774373,6.460000038146973,71960,2795.745361328125,218,13,2,1980-01-06T03:12:54,1633357816.3672478,2021-10-04T17:30:16
315965580,193100,780373,6.369999885559082,69942,3020.131103515625,33,13,2,1980-01-06T03:13:00,1633357822.6373398,2021-10-04T17:30:22
315965587,193100,787373,6.28000020980835,67772,3267.365234375,115,13,2,1980-01-06T03:13:07,1633357829.567188,2021-10-04T17:30:29
315965594,193100,794373,6.170000076293945,65801,3497.561767578125,198,13,2,1980-01-06T03:13:14,1633357835.856981,2021-10-04T17:30:35
315965601,193100,801373,6.070000171661377,64107,3699.926025390625,26,13,2,1980-01-06T03:13:21,1633357843.3188078,2021-10-04T17:30:43
315965607,320200,807373,5.989999771118164,62936,3842.3681640625,97,13,2,1980-01-06T03:13:27,1633357848.947249,2021-10-04T17:30:48
315965615,320200,815373,5.820000171661377,86744,1291.568359375,191,13,2,1980-01-06T03:13:35,1633357856.327329,2021-10-04T17:30:56
315965621,320200,821373,5.650000095367432,86891,1277.6951904296875,6,13,2,1980-01-06T03:13:41,1633357862.577172,2021-10-04T17:31:02
315965628,320200,828373,5.570000171661377,117803,-1000.0,91,13,2,1980-01-06T03:13:48,1633357869.3970609,2021-10-04T17:31:09
315965635,320200,835373,5.449999809265137,111788,-836.5565795898438,173,13,2,1980-01-06T03:13:55,1633357875.676853,2021-10-04T17:31:15
315965649,320200,849373,5.170000076293945,100684,53.49699401855469,84,13,2,1980-01-06T03:14:09,1633357891.396941,2021-10-04T17:31:31
315965656,320200,856373,5.03000020980835,96252,431.14495849609375,166,13,2,1980-01-06T03:14:16,1633357898.197717,2021-10-04T17:31:38
315965662,320200,862373,4.900000095367432,92747,739.9413452148438,237,13,2,1980-01-06T03:14:22,1633357904.4277449,2021-10-04T17:31:44
315965669,320200,869373,4.75,88931,1087.1104736328125,64,13,2,1980-01-06T03:14:29,1633357911.877053,2021-10-04T17:31:51
315965676,320300,876373,4.610000133514404,85452,1414.3311767578125,148,13,2,1980-01-06T03:14:36,1633357918.107748,2021-10-04T17:31:58
315965684,320200,884373,4.460000038146973,107827,-527.6574096679688,242,13,2,1980-01-06T03:14:44,1633357924.898653,2021-10-04T17:32:04
315965690,320200,890373,4.340000152587891,102697,-113.58631134033203,57,13,2,1980-01-06T03:14:50,1633357931.7268848,2021-10-04T17:32:11
315965697,320300,897373,4.190000057220459,97307,339.98724365234375,141,13,2,1980-01-06T03:14:57,1633357937.967164,2021-10-04T17:32:17
315965704,320200,904373,4.050000190734863,92450,766.541748046875,224,13,2,1980-01-06T03:15:04,1633357946.8779159,2021-10-04T17:32:26
315965711,320200,911373,3.9000000953674316,88058,1168.230224609375,50,13,2,1980-01-06T03:15:11,1633357953.707892,2021-10-04T17:32:33
315965717,320300,917373,3.7799999713897705,84611,1495.052734375,121,13,2,1980-01-06T03:15:17,1633357959.997292,2021-10-04T17:32:39
315965725,320200,925373,3.619999885559082,80416,1907.718017578125,217,13,2,1980-01-06T03:15:25,1633357966.846873,2021-10-04T17:32:46
315965731,320200,931373,3.5,77523,2202.61328125,32,13,2,1980-01-06T03:15:31,1633357973.0990438,2021-10-04T17:32:53
315965738,320300,938373,3.359999895095825,74410,2530.092041015625,115,13,2,1980-01-06T03:15:38,1633357980.567229,2021-10-04T17:33:00
315965745,320200,945373,3.2200000286102295,71548,2841.13671875,199,13,2,1980-01-06T03:15:45,1633357986.7973318,2021-10-04T17:33:06
315965752,320200,952373,3.0799999237060547,68913,3136.579833984375,25,13,2,1980-01-06T03:15:52,1633357993.6193209,2021-10-04T17:33:13
315965759,320300,959373,2.869999885559082,76486,2310.496337890625,108,13,2,1980-01-06T03:15:59,1633358000.527173,2021-10-04T17:33:20
315965767,320200,967373,2.630000114440918,113744,-985.8270874023438,203,13,2,1980-01-06T03:16:07,1633358009.419441,2021-10-04T17:33:29
315965780,320300,980373,2.390000104904175,103606,-188.16392517089844,101,13,2,1980-01-06T03:16:20,1633358023.027297,2021-10-04T17:33:43
315965787,320200,987373,2.240000009536743,99291,170.71234130859375,185,13,2,1980-01-06T03:16:27,1633358029.247412,2021-10-04T17:33:49
315965794,320200,994373,2.0899999141693115,95344,510.2529296875,12,13,2,1980-01-06T03:16:34,1633358036.0473719,2021-10-04T17:33:56
315965800,320300,1000373,1.9500000476837158,92211,787.9967651367188,83,13,2,1980-01-06T03:16:40,1633358042.217108,2021-10-04T17:34:02
315965807,320200,1007373,1.7999999523162842,88814,1097.94482421875,165,13,2,1980-01-06T03:16:47,1633358049.1472728,2021-10-04T17:34:09
315965814,320200,1014373,1.6299999952316284,85666,1393.8934326171875,250,13,2,1980-01-06T03:16:54,1633358055.9771168,2021-10-04T17:34:15
315965821,320300,1021373,1.4900000095367432,104305,-245.15086364746094,76,13,2,1980-01-06T03:17:01,1633358062.837777,2021-10-04T17:34:22
315965827,320200,1027373,1.350000023841858,99184,179.77114868164062,147,13,2,1980-01-06T03:17:07,1633358068.5368,2021-10-04T17:34:28
315965835,320200,1035373,1.1699999570846558,93179,701.3746337890625,243,13,2,1980-01-06T03:17:15,1633358078.127373,2021-10-04T17:34:38
315965842,320200,1042373,1.0099999904632568,88991,1081.55859375,69,13,2,1980-01-06T03:17:22,1633358084.916733,2021-10-04T17:34:44
315965849,320200,1049373,0.8500000238418579,85398,1419.49365234375,152,13,2,1980-01-06T03:17:29,1633358091.746917,2021-10-04T17:34:51
315965856,320200,1056373,0.699999988079071,82110,1739.019775390625,236,13,2,1980-01-06T03:17:36,1633358097.977233,2021-10-04T17:34:57
315965863,320200,1063373,0.550000011920929,79083,2042.5067138671875,63,13,2,1980-01-06T03:17:43,1633358105.386833,2021-10-04T17:35:05
315965869,320200,1069373,0.4300000071525574,76688,2289.388671875,134,13,2,1980-01-06T03:17:49,1633358111.0567079,2021-10-04T17:35:11
315965877,320200,1077373,0.25999999046325684,73721,2604.07421875,229,13,2,1980-01-06T03:17:57,1633358118.4767919,2021-10-04T17:35:18
315965883,320300,1083373,0.14000000059604645,71660,2828.77685546875,45,13,2,1980-01-06T03:18:03,1633358126.637953,2021-10-04T17:35:26
315965892,320200,1092373,-0.05999999865889549,68774,3152.417724609375,151,13,2,1980-01-06T03:18:12,1633358136.2775118,2021-10-04T17:35:36
315965899,591500,1099373,-0.30000001192092896,67076,3348.023193359375,234,13,2,1980-01-06T03:18:19,1633358142.5174038,2021-10-04T17:35:42
315965907,591500,1107373,-0.5400000214576721,103575,-185.6289520263672,73,13,2,1980-01-06T03:18:27,1633358149.426885,2021-10-04T17:35:49
315965912,591500,1112373,-0.6399999856948853,99139,183.58424377441406,131,13,2,1980-01-06T03:18:32,1633358155.7387478,2021-10-04T17:35:55
315965920,591500,1120373,-0.8100000023841858,92816,733.7724609375,227,13,2,1980-01-06T03:18:40,1633358162.5872319,2021-10-04T17:36:02
315965927,591500,1127373,-0.9599999785423279,87873,1185.5048828125,53,13,2,1980-01-06T03:18:47,1633358168.856988,2021-10-04T17:36:08
315965935,591600,1135373,-1.1299999952316284,100532,66.22276306152344,149,13,2,1980-01-06T03:18:55,1633358176.3674319,2021-10-04T17:36:16
315965941,591500,1141373,-1.2599999904632568,95579,489.7205505371094,220,13,2,1980-01-06T03:19:01,1633358184.536609,2021-10-04T17:36:24
315965950,591500,1150373,-1.4600000381469727,89047,1076.3804931640625,71,13,2,1980-01-06T03:19:10,1633358192.03696,2021-10-04T17:36:32
315965957,591600,1157373,-1.6100000143051147,91286,871.4636840820312,153,13,2,1980-01-06T03:19:17,1633358198.266733,2021-10-04T17:36:38
315965964,591500,1164373,-1.7699999809265137,96589,401.9389953613281,238,13,2,1980-01-06T03:19:24,1633358207.276968,2021-10-04T17:36:47
315965971,591500,1171373,-1.940000057220459,91885,817.3356323242188,64,13,2,1980-01-06T03:19:31,1633358213.5175278,2021-10-04T17:36:53
315965978,591600,1178373,-2.119999885559082,86845,1282.0343017578125,147,13,2,1980-01-06T03:19:38,1633358220.937469,2021-10-04T17:37:00
315965985,591500,1185373,-2.299999952316284,82329,1717.4178466796875,231,13,2,1980-01-06T03:19:45,1633358229.126857,2021-10-04T17:37:09
315965994,591500,1194373,-2.5299999713897705,77149,2241.3857421875,82,13,2,1980-01-06T03:19:54,1633358235.987032,2021-10-04T17:37:15
315966000,591500,1200373,-2.690000057220459,74050,2568.67724609375,153,13,2,1980-01-06T03:20:00,1633358242.2064478,2021-10-04T17:37:22
315966007,591500,1207373,-2.880000114440918,70731,2931.782470703125,235,13,2,1980-01-06T03:20:07,1633358249.086196,2021-10-04T17:37:29
315966015,591500,1215373,-3.0899999141693115,67290,3323.151611328125,75,13,2,1980-01-06T03:20:15,1633358256.006805,2021-10-04T17:37:36
315966021,591500,1221373,-3.25,64937,3600.239013671875,146,13,2,1980-01-06T03:20:21,1633358262.8365319,2021-10-04T17:37:42
315966028,591600,1228373,-3.440000057220459,62385,3910.136962890625,229,13,2,1980-01-06T03:20:28,1633358269.1083689,2021-10-04T17:37:49
315966038,591600,1238373,-3.8499999046325684,58460,4407.48974609375,91,13,2,1980-01-06T03:20:38,1633358280.618105,2021-10-04T17:38:00
315966044,591500,1244373,-4.059999942779541,93871,639.89697265625,162,13,2,1980-01-06T03:20:44,1633358286.986253,2021-10-04T17:38:06
315966051,591500,1251373,-4.21999979019165,93274,692.91357421875,246,13,2,1980-01-06T03:20:51,1633358293.8765318,2021-10-04T17:38:13
315966059,591600,1259373,-4.420000076293945,92093,798.6061401367188,84,13,2,1980-01-06T03:20:59,1633358300.766913,2021-10-04T17:38:20
315966066,591500,1266373,-4.590000152587891,91293,870.8292236328125,168,13,2,1980-01-06T03:21:06,1633358307.6864848,2021-10-04T17:38:27
315966072,591500,1272373,-4.739999771118164,90582,935.4512329101562,239,13,2,1980-01-06T03:21:12,1633358313.947429,2021-10-04T17:38:33
315966079,591600,1279373,-4.920000076293945,89878,999.8423461914062,66,13,2,1980-01-06T03:21:19,1633358320.856468,2021-10-04T17:38:40
315966086,591500,1286373,-5.099999904632568,89092,1072.220703125,148,13,2,1980-01-06T03:21:26,1633358327.7861888,2021-10-04T17:38:47
315966094,591500,1294373,-5.300000190734863,88296,1146.0511474609375,244,13,2,1980-01-06T03:21:34,1633358336.857869,2021-10-04T17:38:56
315966100,591600,1300373,-5.440000057220459,87749,1197.0994873046875,59,13,2,1980-01-06T03:21:40,1633358343.128409,2021-10-04T17:39:03
315966107,591500,1307373,-5.619999885559082,83812,1572.3489990234375,141,13,2,1980-01-06T03:21:47,1633358350.026444,2021-10-04T17:39:10
315966114,591500,1314373,-5.809999942779541,79420,2008.2568359375,226,13,2,1980-01-06T03:21:54,1633358356.3270118,2021-10-04T17:39:16
315966121,591600,1321373,-5.989999771118164,75448,2419.680419921875,52,13,2,1980-01-06T03:22:01,1633358363.177964,2021-10-04T17:39:23
315966128,591500,1328373,-6.190000057220459,71848,2808.0634765625,135,13,2,1980-01-06T03:22:08,1633358370.566161,2021-10-04T17:39:30
315966135,591500,1335373,-6.380000114440918,68555,3177.424560546875,219,13,2,1980-01-06T03:22:15,1633358377.436677,2021-10-04T17:39:37
315966141,591600,1341373,-6.550000190734863,65965,3478.196044921875,34,13,2,1980-01-06T03:22:21,1633358383.1576478,2021-10-04T17:39:43
315966150,591500,1350373,-6.800000190734863,62416,3906.3125,141,13,2,1980-01-06T03:22:30,1633358390.627928,2021-10-04T17:39:50
315966156,591500,1356373,-6.960000038146973,60248,4177.6650390625,212,13,2,1980-01-06T03:22:36,1633358396.8971078,2021-10-04T17:39:56
315966163,591600,1363373,-7.21999979019165,50476,5509.2744140625,39,13,2,1980-01-06T03:22:43,1633358405.956528,2021-10-04T17:40:05
315966169,591500,1369373,-7.489999771118164,50579,5494.1875,110,13,2,1980-01-06T03:22:49,1633358412.8159769,2021-10-04T17:40:12
315966177,591500,1377373,-7.739999771118164,81340,1815.3475341796875,205,13,2,1980-01-06T03:22:57,1633358419.656117,2021-10-04T17:40:19
315966184,591600,1384373,-7.940000057220459,80341,1915.253662109375,32,13,2,1980-01-06T03:23:04,1633358425.976404,2021-10-04T17:40:25
315966191,591500,1391373,-8.140000343322754,79448,2005.4171142578125,114,13,2,1980-01-06T03:23:11,1633358432.8761609,2021-10-04T17:40:32
315966197,591500,1397373,-8.3100004196167,78885,2062.68505859375,185,13,2,1980-01-06T03:23:17,1633358439.1670809,2021-10-04T17:40:39
315966204,841700,1404373,-8.510000228881836,78179,2134.97119140625,14,13,2,1980-01-06T03:23:24,1633358446.1063359,2021-10-04T17:40:46
315966211,841600,1411373,-8.699999809265137,77505,2204.47607421875,96,13,2,1980-01-06T03:23:31,1633358452.416133,2021-10-04T17:40:52
315966219,841600,1419373,-8.920000076293945,76697,2288.44970703125,192,13,2,1980-01-06T03:23:39,1633358459.8562958,2021-10-04T17:40:59
315966225,841700,1425373,-9.079999923706055,76109,2350.011474609375,7,13,2,1980-01-06T03:23:45,1633358468.9369168,2021-10-04T17:41:08
315966233,841600,1433373,-9.289999961853027,74148,2558.158447265625,101,13,2,1980-01-06T03:23:53,1633358475.8259249,2021-10-04T17:41:15
315966240,841600,1440373,-9.479999542236328,70470,2960.91845703125,185,13,2,1980-01-06T03:24:00,1633358482.188124,2021-10-04T17:41:22
315966247,841600,1447373,-9.680000305175781,67232,3329.884765625,11,13,2,1980-01-06T03:24:07,1633358489.1160889,2021-10-04T17:41:29
315966253,841600,1453373,-9.850000381469727,64749,3622.728515625,83,13,2,1980-01-06T03:24:13,1633358495.4457679,2021-10-04T17:41:35
315966260,841600,1460373,-10.069999694824219,62082,3947.61279296875,165,13,2,1980-01-06T03:24:20,1633358502.925861,2021-10-04T17:41:42
315966267,841700,1467373,-10.289999961853027,59640,4255.18701171875,249,13,2,1980-01-06T03:24:27,1633358509.235836,2021-10-04T17:41:49
315966275,841600,1475373,-10.539999961853027,57082,4588.541015625,87,13,2,1980-01-06T03:24:35,1633358516.1563609,2021-10-04T17:41:56
315966281,841600,1481373,-10.729999542236328,55315,4825.9716796875,154,13,2,1980-01-06T03:24:41,1633358522.5257769,2021-10-04T17:42:02
315966288,841700,1488373,-11.0600004196167,42632,6739.45458984375,237,13,2,1980-01-06T03:24:48,1633358532.296424,2021-10-04T17:42:12
315966295,841600,1495373,-11.359999656677246,70008,3012.710693359375,56,13,2,1980-01-06T03:24:55,1633358535.796308,2021-10-04T17:42:15
315966302,841600,1502373,-11.5600004196167,69355,3086.388671875,131,13,2,1980-01-06T03:25:02,1633358544.8761919,2021-10-04T17:42:24
315966308,841700,1508373,-11.75,68581,3174.45263671875,197,13,2,1980-01-06T03:25:08,1633358551.286293,2021-10-04T17:42:31
315966316,841600,1516373,-12.0,67774,3267.134521484375,28,13,2,1980-01-06T03:25:16,1633358558.206176,2021-10-04T17:42:38
315966322,841600,1522373,-12.1899995803833,67065,3349.302978515625,93,13,2,1980-01-06T03:25:22,1633358564.53618,2021-10-04T17:42:44
315966329,841700,1529373,-12.420000076293945,66443,3421.97314453125,169,13,2,1980-01-06T03:25:29,1633358571.476481,2021-10-04T17:42:51
315966335,841600,1535373,-12.619999885559082,65981,3476.30908203125,234,13,2,1980-01-06T03:25:35,1633358577.8758008,2021-10-04T17:42:57
315966343,841600,1543373,-12.880000114440918,65288,3558.393798828125,66,13,2,1980-01-06T03:25:43,1633358584.8061569,2021-10-04T17:43:04
315966349,841700,1549373,-13.069999694824219,64823,3613.870361328125,131,13,2,1980-01-06T03:25:49,1633358591.126904,2021-10-04T17:43:11
315966356,841600,1556373,-13.300000190734863,62637,3879.0830078125,206,13,2,1980-01-06T03:25:56,1633358597.976744,2021-10-04T17:43:17
315966363,841600,1563373,-13.520000457763672,59683,4249.68212890625,28,13,2,1980-01-06T03:26:03,1633358604.276432,2021-10-04T17:43:24
315966370,841700,1570373,-13.729999542236328,57034,4594.912109375,103,13,2,1980-01-06T03:26:10,1633358611.1757128,2021-10-04T17:43:31
315966376,841600,1576373,-13.90999984741211,54963,4874.00341796875,168,13,2,1980-01-06T03:26:16,1633358617.5065129,2021-10-04T17:43:37
315966383,841600,1583373,-14.109999656677246,52726,5185.2294921875,244,13,2,1980-01-06T03:26:23,1633358624.386152,2021-10-04T17:43:44
315966389,841600,1589373,-14.279999732971191,50951,5439.9013671875,53,13,2,1980-01-06T03:26:29,1633358630.7061288,2021-10-04T17:43:50
315966396,841600,1596373,-14.479999542236328,49022,5724.97607421875,130,13,2,1980-01-06T03:26:36,1633358639.816345,2021-10-04T17:43:59
315966404,100900,1603373,-14.699999809265137,36227,7888.85205078125,206,13,2,1980-01-06T03:26:44,1633358646.716001,2021-10-04T17:44:06
315966411,100800,1610373,-14.979999542236328,36514,7833.9482421875,25,13,2,1980-01-06T03:26:51,1633358653.035965,2021-10-04T17:44:13
