time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966496,551000,1698192,1528,1528,48003,48003,0,0,16675,16675,16675,16675,0,0,13125,5770,29800,16675,1528,0,0,0,0,0,13125,0,0,0,16,12,0,1980-01-06T03:28:16,1633358737.335837,2021-10-04T17:45:37
315966510,855000,1712213,1541,1541,48405,48405,0,0,16815,16815,16815,16815,0,0,13234,5770,30049,16815,1541,0,0,0,0,0,13234,0,0,0,142,12,0,1980-01-06T03:28:30,1633358750.57668,2021-10-04T17:45:50
315966523,770000,1725232,1552,1552,48779,48779,0,0,16946,16946,16946,16946,0,0,13335,5783,30281,16946,1552,0,0,0,0,0,13335,0,0,0,17,12,0,1980-01-06T03:28:43,1633358763.876097,2021-10-04T17:46:03
315966539,673000,1741257,1567,1567,49239,49239,0,0,17106,17106,17106,17106,0,0,13460,5823,30566,17106,1567,0,0,0,0,0,13460,0,0,0,201,12,0,1980-01-06T03:28:59,1633358781.225941,2021-10-04T17:46:21
315966551,823000,1753279,1578,1578,49584,49584,0,0,17226,17226,17226,17226,0,0,13554,5906,30780,17226,1578,0,0,0,0,0,13554,0,0,0,136,12,0,1980-01-06T03:29:11,1633358794.5343158,2021-10-04T17:46:34
315966565,748000,1767302,1590,1590,49985,49985,0,0,17366,17366,17366,17366,0,0,13663,5961,31029,17366,1590,0,0,0,0,0,13663,0,0,0,61,12,0,1980-01-06T03:29:25,1633358807.813937,2021-10-04T17:46:47
315966579,674000,1781326,1603,1603,50387,50387,0,0,17506,17506,17506,17506,0,0,13772,6037,31278,17506,1603,0,0,0,0,0,13772,0,0,0,7,12,0,1980-01-06T03:29:39,1633358821.672741,2021-10-04T17:47:01
315966593,810000,1795350,1616,1616,50790,50790,0,0,17646,17646,17646,17646,0,0,13882,6103,31528,17646,1616,0,0,0,0,0,13882,0,0,0,199,12,0,1980-01-06T03:29:53,1633358834.372357,2021-10-04T17:47:14
315966607,725000,1809373,1628,1628,51191,51191,0,0,17786,17786,17786,17786,0,0,13991,6146,31777,17786,1628,0,0,0,0,0,13991,0,0,0,112,12,0,1980-01-06T03:30:07,1633358847.6314929,2021-10-04T17:47:27
315966620,644000,1822394,1640,1640,51562,51562,0,0,17915,17915,17915,17915,0,0,14092,6155,32007,17915,1640,0,0,0,0,0,14092,0,0,0,237,12,0,1980-01-06T03:30:20,1633358860.8907359,2021-10-04T17:47:40
315966634,774000,1836417,1653,1653,51965,51965,0,0,18055,18055,18055,18055,0,0,14202,6188,32257,18055,1653,0,0,0,0,0,14202,0,0,0,140,12,0,1980-01-06T03:30:34,1633358876.5103478,2021-10-04T17:47:56
315966647,691000,1849437,1665,1665,52340,52340,0,0,18186,18186,18186,18186,0,0,14303,6194,32489,18186,1665,0,0,0,0,0,14303,0,0,0,8,12,0,1980-01-06T03:30:47,1633358889.801256,2021-10-04T17:48:09
315966660,824000,1862457,1676,1676,52711,52711,0,0,18315,18315,18315,18315,0,0,14405,6194,32720,18315,1676,0,0,0,0,0,14405,0,0,0,124,12,0,1980-01-06T03:31:00,1633358903.1286569,2021-10-04T17:48:23
315966675,740000,1877480,1690,1690,53144,53144,0,0,18466,18466,18466,18466,0,0,14522,6194,32988,18466,1690,0,0,0,0,0,14522,0,0,0,4,12,0,1980-01-06T03:31:15,1633358916.45804,2021-10-04T17:48:36
315966688,673000,1890500,1700,1700,53504,53504,0,0,18595,18595,18595,18595,0,0,14614,6287,33209,18595,1700,0,0,0,0,0,14614,0,0,0,213,12,0,1980-01-06T03:31:28,1633358929.7869248,2021-10-04T17:48:49
315966701,605000,1903519,1712,1712,53880,53880,0,0,18726,18726,18726,18726,0,0,14716,6287,33442,18726,1712,0,0,0,0,0,14716,0,0,0,75,12,0,1980-01-06T03:31:41,1633358942.496688,2021-10-04T17:49:02
315966715,787000,1917540,1725,1725,54283,54283,0,0,18866,18866,18866,18866,0,0,14826,6287,33692,18866,1725,0,0,0,0,0,14826,0,0,0,201,12,0,1980-01-06T03:31:55,1633358955.7461798,2021-10-04T17:49:15
315966728,725000,1930562,1737,1737,54654,54654,0,0,18995,18995,18995,18995,0,0,14927,6287,33922,18995,1737,0,0,0,0,0,14927,0,0,0,61,12,0,1980-01-06T03:32:08,1633358969.145581,2021-10-04T17:49:29
315966744,646000,1946586,1751,1751,55114,55114,0,0,19155,19155,19155,19155,0,0,15053,6295,34208,19155,1751,0,0,0,0,0,15053,0,0,0,213,12,0,1980-01-06T03:32:24,1633358986.50484,2021-10-04T17:49:46
315966759,776000,1961607,1765,1765,55547,55547,0,0,19306,19306,19306,19306,0,0,15170,6377,34476,19306,1765,0,0,0,0,0,15170,0,0,0,175,12,0,1980-01-06T03:32:39,1633359000.433656,2021-10-04T17:50:00
315966771,712000,1973627,1775,1775,55890,55890,0,0,19426,19426,19426,19426,0,0,15263,6454,34689,19426,1775,0,0,0,0,0,15263,0,0,0,104,12,0,1980-01-06T03:32:51,1633359013.20298,2021-10-04T17:50:13
315966785,628000,1987645,1788,1788,56292,56292,0,0,19566,19566,19566,19566,0,0,15372,6561,34938,19566,1788,0,0,0,0,0,15372,0,0,0,81,12,0,1980-01-06T03:33:05,1633359026.623204,2021-10-04T17:50:26
315966798,766000,2000657,1800,1800,56664,56664,0,0,19695,19695,19695,19695,0,0,15474,6653,35169,19695,1800,0,0,0,0,0,15474,0,0,0,33,12,0,1980-01-06T03:33:18,1633359039.8920279,2021-10-04T17:50:39
315966811,694000,2013675,1811,1811,57038,57038,0,0,19826,19826,19826,19826,0,0,15575,6755,35401,19826,1811,0,0,0,0,0,15575,0,0,0,253,12,0,1980-01-06T03:33:31,1633359053.121604,2021-10-04T17:50:53
315966825,826000,2027691,1824,1824,57441,57441,0,0,19966,19966,19966,19966,0,0,15685,6820,35651,19966,1824,0,0,0,0,0,15685,0,0,0,188,12,0,1980-01-06T03:33:45,1633359066.3815289,2021-10-04T17:51:06
315966838,753000,2040708,1836,1836,57812,57812,0,0,20095,20095,20095,20095,0,0,15786,6864,35881,20095,1836,0,0,0,0,0,15786,0,0,0,92,12,0,1980-01-06T03:33:58,1633359081.921525,2021-10-04T17:51:21
315966853,664000,2055727,1849,1849,58245,58245,0,0,20246,20246,20246,20246,0,0,15904,6898,36150,20246,1849,0,0,0,0,0,15904,0,0,0,6,12,0,1980-01-06T03:34:13,1633359095.240089,2021-10-04T17:51:35
315966882,706000,2084772,1875,1875,59074,59074,0,0,20535,20535,20535,20535,0,0,16129,6903,36664,20535,1875,0,0,0,0,0,16129,0,0,0,15,12,0,1980-01-06T03:34:42,1633359123.6390119,2021-10-04T17:52:03
315966896,620000,2098794,1888,1888,59476,59476,0,0,20675,20675,20675,20675,0,0,16238,6903,36913,20675,1888,0,0,0,0,0,16238,0,0,0,141,12,0,1980-01-06T03:34:56,1633359136.89838,2021-10-04T17:52:16
315966911,743000,2113816,1902,1902,59909,59909,0,0,20826,20826,20826,20826,0,0,16355,6903,37181,20826,1902,0,0,0,0,0,16355,0,0,0,21,12,0,1980-01-06T03:35:11,1633359152.0780919,2021-10-04T17:52:32
315966925,659000,2127838,1914,1914,60311,60311,0,0,20966,20966,20966,20966,0,0,16465,6903,37431,20966,1914,0,0,0,0,0,16465,0,0,0,147,12,0,1980-01-06T03:35:25,1633359165.35782,2021-10-04T17:52:45
315966939,786000,2141860,1927,1927,60713,60713,0,0,21106,21106,21106,21106,0,0,16574,6903,37680,21106,1927,0,0,0,0,0,16574,0,0,0,17,12,0,1980-01-06T03:35:39,1633359181.5269089,2021-10-04T17:53:01
315966952,703000,2154881,1939,1939,61085,61085,0,0,21235,21235,21235,21235,0,0,16676,6903,37911,21235,1939,0,0,0,0,0,16676,0,0,0,133,12,0,1980-01-06T03:35:52,1633359194.746485,2021-10-04T17:53:14
315966966,613000,2168902,1951,1951,61487,61487,0,0,21375,21375,21375,21375,0,0,16786,6913,38161,21375,1951,0,0,0,0,0,16786,0,0,0,13,12,0,1980-01-06T03:36:06,1633359207.4263768,2021-10-04T17:53:27
315966979,972000,2181922,1963,1963,61862,61862,0,0,21506,21506,21506,21506,0,0,16887,6948,38393,21506,1963,0,0,0,0,0,16887,0,0,0,166,12,0,1980-01-06T03:36:19,1633359221.285416,2021-10-04T17:53:41
315966993,881000,2195947,1976,1976,62265,62265,0,0,21646,21646,21646,21646,0,0,16997,7038,38643,21646,1976,0,0,0,0,0,16997,0,0,0,126,12,0,1980-01-06T03:36:33,1633359233.95508,2021-10-04T17:53:53
315967006,793000,2208968,1987,1987,62635,62635,0,0,21775,21775,21775,21775,0,0,17098,7061,38873,21775,1987,0,0,0,0,0,17098,0,0,0,9,12,0,1980-01-06T03:36:46,1633359247.214505,2021-10-04T17:54:07
315967020,831000,2222991,2000,2000,63038,63038,0,0,21915,21915,21915,21915,0,0,17208,7091,39123,21915,2000,0,0,0,0,0,17208,0,0,0,165,12,0,1980-01-06T03:37:00,1633359260.514073,2021-10-04T17:54:20
315967033,28000,2235078,2011,2011,63378,63378,0,0,22032,22032,22032,22032,0,0,17303,7188,39335,22032,2011,0,0,0,0,0,17303,0,0,0,114,12,0,1980-01-06T03:37:13,1633359276.603965,2021-10-04T17:54:36
315967042,952000,2245094,2020,2020,63651,63651,0,0,22125,22125,22125,22125,0,0,17381,7225,39506,22125,2020,0,0,0,0,0,17381,0,0,0,231,12,0,1980-01-06T03:37:22,1633359289.303416,2021-10-04T17:54:49
315967062,25000,2264121,2037,2037,64168,64168,0,0,22301,22301,22301,22300,0,0,17529,7239,39830,22301,2037,0,0,0,0,0,17529,0,0,0,147,12,0,1980-01-06T03:37:42,1633359302.582828,2021-10-04T17:55:02
315967072,944000,2275139,2047,2047,64475,64475,0,0,22406,22406,22406,22406,0,0,17616,7244,40022,22406,2047,0,0,0,0,0,17616,0,0,0,245,12,0,1980-01-06T03:37:52,1633359315.8141088,2021-10-04T17:55:15
315967088,824000,2291164,2061,2061,64918,64918,0,0,22558,22558,22558,22558,0,0,17741,7252,40299,22558,2061,0,0,0,0,0,17741,0,0,0,133,12,0,1980-01-06T03:38:08,1633359329.0926518,2021-10-04T17:55:29
315967101,946000,2304184,2073,2073,65289,65289,0,0,22687,22687,22687,22687,0,0,17842,7254,40529,22687,2073,0,0,0,0,0,17842,0,0,0,251,12,0,1980-01-06T03:38:21,1633359342.401808,2021-10-04T17:55:42
315967116,59000,2318206,2086,2086,153,153,0,0,22826,22826,22826,22826,0,0,17951,7255,40777,22826,2086,0,0,0,0,0,17951,0,0,0,121,12,0,1980-01-06T03:38:36,1633359355.6216278,2021-10-04T17:55:55
315967129,955000,2332228,2098,2098,555,555,0,0,22966,22966,22966,22966,0,0,18061,7257,41027,22966,2098,0,0,0,0,0,18061,0,0,0,249,12,0,1980-01-06T03:38:49,1633359371.10158,2021-10-04T17:56:11
315967143,79000,2345250,2110,2110,926,926,0,0,23095,23095,23095,23095,0,0,18162,7277,41257,23095,2110,0,0,0,0,0,18162,0,0,0,129,12,0,1980-01-06T03:39:03,1633359384.321933,2021-10-04T17:56:24
315967156,971000,2359274,2123,2123,1329,1329,0,0,23235,23235,23235,23235,0,0,18272,7361,41507,23235,2123,0,0,0,0,0,18272,0,0,0,83,12,0,1980-01-06T03:39:16,1633359397.630709,2021-10-04T17:56:37
315967170,86000,2372296,2134,2134,1703,1703,0,0,23366,23366,23366,23366,0,0,18373,7460,41739,23366,2134,0,0,0,0,0,18373,0,0,0,44,12,0,1980-01-06T03:39:30,1633359410.930076,2021-10-04T17:56:50
315967182,983000,2385319,2146,2146,2074,2074,0,0,23495,23495,23495,23495,0,0,18474,7522,41969,23495,2146,0,0,0,0,0,18474,0,0,0,222,12,0,1980-01-06T03:39:42,1633359424.1399639,2021-10-04T17:57:04
315967197,92000,2399344,2159,2159,2476,2476,0,0,23635,23635,23635,23635,0,0,18583,7595,42218,23635,2159,0,0,0,0,0,18583,0,0,0,165,12,0,1980-01-06T03:39:57,1633359437.5293329,2021-10-04T17:57:17
315967211,200000,2413368,2172,2172,2879,2879,0,0,23775,23775,23775,23775,0,0,18693,7651,42468,23775,2172,0,0,0,0,0,18693,0,0,0,91,12,0,1980-01-06T03:40:11,1633359450.8495848,2021-10-04T17:57:30
315967225,80000,2427391,2184,2184,3280,3280,0,0,23915,23915,23915,23915,0,0,18802,7680,42717,23915,2184,0,0,0,0,0,18802,0,0,0,246,12,0,1980-01-06T03:40:25,1633359466.359741,2021-10-04T17:57:46
315967239,182000,2441413,2197,2197,3682,3682,0,0,24055,24055,24055,24055,0,0,18911,7689,42966,24055,2197,0,0,0,0,0,18911,0,0,0,125,12,0,1980-01-06T03:40:39,1633359479.708369,2021-10-04T17:57:59
315967266,158000,2468455,2221,2221,4457,4457,0,0,24326,24326,24326,24326,0,0,19120,7689,43446,24326,2221,0,0,0,0,0,19120,0,0,0,113,12,0,1980-01-06T03:41:06,1633359506.188413,2021-10-04T17:58:26
315967279,39000,2481476,2233,2233,4828,4828,0,0,24455,24455,24455,24455,0,0,19221,7689,43676,24455,2233,0,0,0,0,0,19221,0,0,0,229,12,0,1980-01-06T03:41:19,1633359518.857504,2021-10-04T17:58:38
315967292,137000,2494496,2245,2245,5203,5203,0,0,24586,24586,24586,24586,0,0,19322,7689,43908,24586,2245,0,0,0,0,0,19322,0,0,0,91,12,0,1980-01-06T03:41:32,1633359532.6872919,2021-10-04T17:58:52
315967306,1000,2508517,2257,2257,5605,5605,0,0,24726,24726,24726,24726,0,0,19432,7689,44158,24726,2257,0,0,0,0,0,19432,0,0,0,217,12,0,1980-01-06T03:41:46,1633359546.037385,2021-10-04T17:59:06
315967319,103000,2521539,2269,2269,5976,5976,0,0,24855,24855,24855,24855,0,0,19533,7689,44388,24855,2269,0,0,0,0,0,19533,0,0,0,77,12,0,1980-01-06T03:41:59,1633359561.5288968,2021-10-04T17:59:21
315967332,968000,2535561,2282,2282,6378,6378,0,0,24995,24995,24995,24995,0,0,19642,7689,44637,24995,2282,0,0,0,0,0,19642,0,0,0,203,12,0,1980-01-06T03:42:12,1633359574.849129,2021-10-04T17:59:34
315967347,52000,2549579,2294,2294,6779,6779,0,0,25135,25135,25135,25135,0,0,19751,7701,44886,25135,2294,0,0,0,0,0,19751,0,0,0,85,12,0,1980-01-06T03:42:27,1633359587.4863958,2021-10-04T17:59:47
315967359,918000,2562596,2306,2306,7153,7153,0,0,25266,25266,25266,25266,0,0,19851,7760,45117,25266,2306,0,0,0,0,0,19851,0,0,0,6,12,0,1980-01-06T03:42:39,1633359601.41586,2021-10-04T18:00:01
315967373,15000,2575616,2318,2318,7525,7525,0,0,25395,25395,25395,25395,0,0,19953,7862,45348,25395,2318,0,0,0,0,0,19953,0,0,0,224,12,0,1980-01-06T03:42:53,1633359614.056392,2021-10-04T18:00:14
315967388,77000,2590629,2331,2331,7956,7956,0,0,25546,25546,25546,25546,0,0,20069,7979,45615,25546,2331,0,0,0,0,0,20069,0,0,0,221,12,0,1980-01-06T03:43:08,1633359627.915556,2021-10-04T18:00:27
315967400,940000,2603651,2343,2343,8327,8327,0,0,25675,25675,25675,25675,0,0,20170,8116,45845,25675,2343,0,0,0,0,0,20170,0,0,0,218,12,0,1980-01-06T03:43:20,1633359640.5752358,2021-10-04T18:00:40
315967414,220000,2616661,2355,2355,8702,8702,0,0,25806,25806,25806,25806,0,0,20271,8205,46077,25806,2355,0,0,0,0,0,20271,0,0,0,169,12,0,1980-01-06T03:43:34,1633359653.815037,2021-10-04T18:00:53
315967428,294000,2630682,2367,2367,9104,9104,0,0,25946,25946,25946,25946,0,0,20381,8284,46327,25946,2367,0,0,0,0,0,20381,0,0,0,118,12,0,1980-01-06T03:43:48,1633359669.215517,2021-10-04T18:01:09
315967441,152000,2643702,2379,2379,9476,9476,0,0,26075,26075,26075,26075,0,0,20483,8349,46558,26075,2379,0,0,0,0,0,20483,0,0,0,43,12,0,1980-01-06T03:44:01,1633359682.464148,2021-10-04T18:01:22
315967455,224000,2657721,2392,2392,9877,9877,0,0,26215,26215,26215,26215,0,0,20591,8366,46806,26215,2392,0,0,0,0,0,20591,0,0,0,186,12,0,1980-01-06T03:44:15,1633359695.7939398,2021-10-04T18:01:35
315967468,301000,2670739,2404,2404,10252,10252,0,0,26346,26346,26346,26346,0,0,20692,8371,47038,26346,2404,0,0,0,0,0,20692,0,0,0,53,12,0,1980-01-06T03:44:28,1633359709.065661,2021-10-04T18:01:49
315967482,139000,2684760,2416,2416,10653,10653,0,0,26486,26486,26486,26486,0,0,20801,8372,47287,26486,2416,0,0,0,0,0,20801,0,0,0,180,12,0,1980-01-06T03:44:42,1633359722.323729,2021-10-04T18:02:02
315967496,208000,2698782,2429,2429,11055,11055,0,0,26626,26626,26626,26626,0,0,20910,8373,47536,26626,2429,0,0,0,0,0,20910,0,0,0,51,12,0,1980-01-06T03:44:56,1633359735.553936,2021-10-04T18:02:15
315967509,318000,2711804,2441,2441,11426,11426,0,0,26755,26755,26755,26755,0,0,21011,8373,47766,26755,2441,0,0,0,0,0,21011,0,0,0,167,12,0,1980-01-06T03:45:09,1633359748.783452,2021-10-04T18:02:28
315967523,380000,2725826,2453,2453,11828,11828,0,0,26895,26895,26895,26895,0,0,21121,8373,48016,26895,2453,0,0,0,0,0,21121,0,0,0,37,12,0,1980-01-06T03:45:23,1633359764.3238769,2021-10-04T18:02:44
315967536,218000,2738845,2465,2465,12203,12203,0,0,27026,27026,27026,27026,0,0,21222,8373,48248,27026,2465,0,0,0,0,0,21222,0,0,0,155,12,0,1980-01-06T03:45:36,1633359777.625625,2021-10-04T18:02:57
315967549,295000,2751867,2477,2477,12574,12574,0,0,27155,27155,27155,27155,0,0,21323,8373,48478,27155,2477,0,0,0,0,0,21323,0,0,0,15,12,0,1980-01-06T03:45:49,1633359790.952201,2021-10-04T18:03:10
315967564,341000,2766889,2490,2490,13005,13005,0,0,27306,27306,27306,27306,0,0,21439,8373,48745,27306,2490,0,0,0,0,0,21439,0,0,0,151,12,0,1980-01-06T03:46:04,1633359804.162652,2021-10-04T18:03:24
315967578,173000,2780912,2503,2503,13407,13407,0,0,27446,27446,27446,27446,0,0,21548,8376,48994,27446,2503,0,0,0,0,0,21548,0,0,0,24,12,0,1980-01-06T03:46:18,1633359817.422137,2021-10-04T18:03:37
315967591,246000,2793936,2515,2515,13779,13779,0,0,27575,27575,27575,27575,0,0,21650,8463,49225,27575,2515,0,0,0,0,0,21650,0,0,0,227,12,0,1980-01-06T03:46:31,1633359830.691696,2021-10-04T18:03:50
315967604,389000,2806958,2526,2526,14153,14153,0,0,27706,27706,27706,27706,0,0,21751,8531,49457,27706,2526,0,0,0,0,0,21751,0,0,0,157,12,0,1980-01-06T03:46:44,1633359843.9219449,2021-10-04T18:04:03
315967617,225000,2819980,2538,2538,14524,14524,0,0,27835,27835,27835,27835,0,0,21852,8555,49687,27835,2538,0,0,0,0,0,21852,0,0,0,41,12,0,1980-01-06T03:46:57,1633359859.351661,2021-10-04T18:04:19
315967631,345000,2834068,2551,2551,14927,14927,0,0,27975,27975,27975,27975,0,0,21962,8613,49937,27975,2551,0,0,0,0,0,21962,0,0,0,226,12,0,1980-01-06T03:47:11,1633359872.582777,2021-10-04T18:04:32
315967643,421000,2846088,2562,2562,15258,15258,0,0,28088,28088,28088,28088,0,0,22056,8689,50144,28088,2562,0,0,0,0,0,22056,0,0,0,148,12,0,1980-01-06T03:47:23,1633359885.771328,2021-10-04T18:04:45
315967655,262000,2858107,2572,2572,15590,15590,0,0,28202,28202,28202,28202,0,0,22150,8707,50352,28202,2572,0,0,0,0,0,22150,0,0,0,10,12,0,1980-01-06T03:47:35,1633359899.040709,2021-10-04T18:04:59
315967671,284000,2874131,2587,2587,16028,16028,0,0,28351,28351,28351,28351,0,0,22275,8717,50626,28351,2587,0,0,0,0,0,22275,0,0,0,154,12,0,1980-01-06T03:47:51,1633359912.300597,2021-10-04T18:05:12
315967686,305000,2889152,2600,2600,16448,16448,0,0,28496,28496,28496,28496,0,0,22392,8724,50888,28496,2600,0,0,0,0,0,22392,0,0,0,34,12,0,1980-01-06T03:48:06,1633359925.519973,2021-10-04T18:05:25
315967699,361000,2902174,2612,2612,16809,16809,0,0,28620,28620,28620,28620,0,0,22493,8726,51113,28620,2612,0,0,0,0,0,22493,0,0,0,150,12,0,1980-01-06T03:48:19,1633359938.751296,2021-10-04T18:05:38
315967712,412000,2915194,2624,2624,17189,17189,0,0,28753,28753,28753,28753,0,0,22595,8727,51348,28753,2624,0,0,0,0,0,22595,0,0,0,12,12,0,1980-01-06T03:48:32,1633359954.210937,2021-10-04T18:05:54
315967726,217000,2929216,2636,2636,17588,17588,0,0,28892,28892,28892,28892,0,0,22704,8728,51596,28892,2636,0,0,0,0,0,22704,0,0,0,138,12,0,1980-01-06T03:48:46,1633359966.959864,2021-10-04T18:06:06
315967740,256000,2943238,2649,2649,17990,17990,0,0,29032,29032,29032,29032,0,0,22813,8746,51845,29032,2649,0,0,0,0,0,22813,0,0,0,26,12,0,1980-01-06T03:49:00,1633359980.819761,2021-10-04T18:06:20
315967753,316000,2956260,2661,2661,18362,18362,0,0,29161,29161,29161,29161,0,0,22915,8815,52076,29161,2661,0,0,0,0,0,22915,0,0,0,211,12,0,1980-01-06T03:49:13,1633359994.1289759,2021-10-04T18:06:34
315967767,360000,2970284,2674,2674,18764,18764,0,0,29301,29301,29301,29301,0,0,23024,8891,52325,29301,2674,0,0,0,0,0,23024,0,0,0,157,12,0,1980-01-06T03:49:27,1633360007.469161,2021-10-04T18:06:47
315967780,177000,2983305,2685,2685,19138,19138,0,0,29432,29432,29432,29432,0,0,23125,8971,52557,29432,2685,0,0,0,0,0,23125,0,0,0,99,12,0,1980-01-06T03:49:40,1633360020.7491,2021-10-04T18:07:00
315967793,252000,2996329,2697,2697,19509,19509,0,0,29561,29561,29561,29561,0,0,23226,9045,52787,29561,2697,0,0,0,0,0,23226,0,0,0,33,12,0,1980-01-06T03:49:53,1633360033.4490159,2021-10-04T18:07:13
315967807,367000,3010355,2710,2710,19910,19910,0,0,29701,29701,29701,29701,0,0,23334,9146,53035,29701,2710,0,0,0,0,0,23334,0,0,0,4,12,0,1980-01-06T03:50:07,1633360046.718072,2021-10-04T18:07:26
315967820,425000,3023376,2721,2721,20284,20284,0,0,29832,29832,29832,29832,0,0,23435,9188,53267,29832,2721,0,0,0,0,0,23435,0,0,0,164,12,0,1980-01-06T03:50:20,1633360059.337961,2021-10-04T18:07:39
315967834,467000,3037398,2734,2734,20686,20686,0,0,29972,29972,29972,29972,0,0,23544,9197,53516,29972,2734,0,0,0,0,0,23544,0,0,0,43,12,0,1980-01-06T03:50:34,1633360075.3382359,2021-10-04T18:07:55
315967847,508000,3050419,2746,2746,21057,21057,0,0,30101,30101,30101,30101,0,0,23645,9200,53746,30101,2746,0,0,0,0,0,23645,0,0,0,162,12,0,1980-01-06T03:50:47,1633360088.6777089,2021-10-04T18:08:08
315967861,297000,3064440,2758,2758,21458,21458,0,0,30241,30241,30241,30241,0,0,23754,9202,53995,30241,2758,0,0,0,0,0,23754,0,0,0,34,12,0,1980-01-06T03:51:01,1633360101.917908,2021-10-04T18:08:21
315967875,320000,3078462,2771,2771,21860,21860,0,0,30381,30381,30381,30381,0,0,23863,9202,54244,30381,2771,0,0,0,0,0,23863,0,0,0,160,12,0,1980-01-06T03:51:15,1633360115.2079759,2021-10-04T18:08:35
315967888,361000,3091481,2783,2783,22235,22235,0,0,30512,30512,30512,30512,0,0,23964,9202,54476,30512,2783,0,0,0,0,0,23964,0,0,0,22,12,0,1980-01-06T03:51:28,1633360127.798624,2021-10-04T18:08:47
315967902,389000,3105503,2795,2795,22636,22636,0,0,30652,30652,30652,30652,0,0,24073,9202,54725,30652,2795,0,0,0,0,0,24073,0,0,0,148,12,0,1980-01-06T03:51:42,1633360141.0971649,2021-10-04T18:09:01
315967916,407000,3119526,2808,2808,23037,23037,0,0,30792,30792,30792,30792,0,0,24181,9202,54973,30792,2808,0,0,0,0,0,24181,0,0,0,18,12,0,1980-01-06T03:51:56,1633360157.167845,2021-10-04T18:09:17
315967929,452000,3132547,2820,2820,23408,23408,0,0,30921,30921,30921,30921,0,0,24282,9202,55203,30921,2820,0,0,0,0,0,24282,0,0,0,134,12,0,1980-01-06T03:52:09,1633360170.456696,2021-10-04T18:09:30
315967942,480000,3145566,2832,2832,23783,23783,0,0,31052,31052,31052,31052,0,0,24383,9203,55435,31052,2832,0,0,0,0,0,24383,0,0,0,253,12,0,1980-01-06T03:52:22,1633360183.626236,2021-10-04T18:09:43
315967956,260000,3159588,2844,2844,24183,24183,0,0,31192,31192,31192,31192,0,0,24491,9203,55683,31192,2844,0,0,0,0,0,24491,0,0,0,123,12,0,1980-01-06T03:52:36,1633360196.847013,2021-10-04T18:09:56
315967969,290000,3172609,2856,2856,24554,24554,0,0,31321,31321,31321,31321,0,0,24592,9324,55913,31321,2856,0,0,0,0,0,24592,0,0,0,104,12,0,1980-01-06T03:52:49,1633360210.067864,2021-10-04T18:10:10
315967983,317000,3186630,2869,2869,24955,24955,0,0,31461,31461,31461,31461,0,0,24700,9394,56161,31461,2869,0,0,0,0,0,24700,0,0,0,44,12,0,1980-01-06T03:53:03,1633360222.745988,2021-10-04T18:10:22
315967997,329000,3200650,2881,2881,25356,25356,0,0,31601,31601,31601,31601,0,0,24809,9476,56410,31601,2881,0,0,0,0,0,24809,0,0,0,252,12,0,1980-01-06T03:53:17,1633360235.985729,2021-10-04T18:10:35
315968010,410000,3213670,2893,2893,25730,25730,0,0,31732,31732,31732,31732,0,0,24909,9531,56641,31732,2893,0,0,0,0,0,24909,0,0,0,169,12,0,1980-01-06T03:53:30,1633360251.936545,2021-10-04T18:10:51
315968024,425000,3227689,2905,2905,26131,26131,0,0,31872,31872,31872,31872,0,0,25018,9589,56890,31872,2905,0,0,0,0,0,25018,0,0,0,97,12,0,1980-01-06T03:53:44,1633360264.6061568,2021-10-04T18:11:04
315968037,451000,3240706,2917,2917,26502,26502,0,0,32001,32001,32001,32001,0,0,25119,9683,57120,32001,2917,0,0,0,0,0,25119,0,0,0,51,12,0,1980-01-06T03:53:57,1633360277.875241,2021-10-04T18:11:17
315968051,467000,3254730,2930,2930,26903,26903,0,0,32141,32141,32141,32141,0,0,25227,9724,57368,32141,2930,0,0,0,0,0,25227,0,0,0,218,12,0,1980-01-06T03:54:11,1633360291.165089,2021-10-04T18:11:31
315968065,482000,3268752,2943,2943,27304,27304,0,0,32281,32281,32281,32281,0,0,25335,9734,57616,32281,2943,0,0,0,0,0,25335,0,0,0,98,12,0,1980-01-06T03:54:25,1633360304.544585,2021-10-04T18:11:44
315968078,263000,3281770,2954,2954,27678,27678,0,0,32412,32412,32412,32412,0,0,25436,9734,57848,32412,2954,0,0,0,0,0,25436,0,0,0,216,12,0,1980-01-06T03:54:38,1633360317.736021,2021-10-04T18:11:57
315968091,290000,3294791,2966,2966,28049,28049,0,0,32541,32541,32541,32541,0,0,25537,9734,58078,32541,2966,0,0,0,0,0,25537,0,0,0,76,12,0,1980-01-06T03:54:51,1633360331.004601,2021-10-04T18:12:11
