time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966351,297000,1550807,1397,1397,49965,49965,0,0,18289,18289,18289,18289,0,0,11990,34,30279,18289,1397,0,1,0,0,0,11989,0,0,0,148,13,0,1980-01-06T03:25:51,1633358592.296005,2021-10-04T17:43:12
315966363,297000,1562807,1408,1408,50329,50329,0,0,18419,18419,18419,18419,0,0,12083,34,30502,18419,1408,0,1,0,0,0,12082,0,0,0,22,13,0,1980-01-06T03:26:03,1633358605.4462929,2021-10-04T17:43:25
315966375,297000,1574807,1419,1419,50695,50695,0,0,18550,18550,18550,18550,0,0,12176,34,30726,18550,1419,0,1,0,0,0,12175,0,0,0,153,13,0,1980-01-06T03:26:15,1633358618.125768,2021-10-04T17:43:38
315966390,297000,1589807,1432,1432,51151,51151,0,0,18713,18713,18713,18713,0,0,12293,34,31006,18713,1432,0,1,0,0,0,12292,0,0,0,60,13,0,1980-01-06T03:26:30,1633358633.476717,2021-10-04T17:43:53
315966405,556200,1604807,1446,1446,51609,51609,0,0,18876,18876,18876,18876,0,0,12411,34,31287,18876,1446,0,1,0,0,0,12410,0,0,0,223,13,0,1980-01-06T03:26:45,1633358647.3162448,2021-10-04T17:44:07
315966417,556200,1616807,1457,1457,51974,51974,0,0,19006,19006,19006,19006,0,0,12505,34,31511,19006,1457,0,1,0,0,0,12504,0,0,0,97,13,0,1980-01-06T03:26:57,1633358660.575752,2021-10-04T17:44:20
315966432,556200,1631807,1470,1470,52431,52431,0,0,19169,19169,19169,19169,0,0,12623,34,31792,19169,1470,0,1,0,0,0,12622,0,0,0,4,13,0,1980-01-06T03:27:12,1633358673.885776,2021-10-04T17:44:33
315966444,556200,1643807,1481,1481,52797,52797,0,0,19300,19300,19300,19300,0,0,12716,34,32016,19300,1481,0,1,0,0,0,12715,0,0,0,135,13,0,1980-01-06T03:27:24,1633358686.616736,2021-10-04T17:44:46
315966459,556200,1658807,1495,1494,53254,53254,0,0,19463,19463,19463,19463,0,0,12833,34,32296,19463,1495,0,1,0,0,0,12832,0,0,0,42,13,0,1980-01-06T03:27:39,1633358700.475793,2021-10-04T17:45:00
315966471,556200,1670807,1505,1505,53618,53618,0,0,19593,19593,19593,19593,0,0,12927,34,32520,19593,1505,0,1,0,0,0,12926,0,0,0,172,13,0,1980-01-06T03:27:51,1633358713.14828,2021-10-04T17:45:13
315966486,556200,1685807,1519,1519,54075,54075,0,0,19756,19756,19756,19756,0,0,13044,34,32800,19756,1519,0,1,0,0,0,13043,0,0,0,79,13,0,1980-01-06T03:28:06,1633358728.6469998,2021-10-04T17:45:28
315966501,736700,1700807,1532,1532,54531,54531,0,0,19919,19919,19919,19919,0,0,13161,34,33080,19919,1532,0,1,0,0,0,13160,0,0,0,242,13,0,1980-01-06T03:28:21,1633358742.5059838,2021-10-04T17:45:42
315966513,736700,1712807,1543,1543,54897,54897,0,0,20049,20049,20049,20049,0,0,13256,34,33305,20049,1543,0,1,0,0,0,13255,0,0,0,116,13,0,1980-01-06T03:28:33,1633358755.746592,2021-10-04T17:45:55
315966525,736700,1724807,1554,1554,55263,55263,0,0,20180,20180,20180,20180,0,0,13349,34,33529,20180,1554,0,1,0,0,0,13348,0,0,0,247,13,0,1980-01-06T03:28:45,1633358769.0262449,2021-10-04T17:46:09
315966540,736700,1739807,1568,1568,55720,55720,0,0,20343,20343,20343,20343,0,0,13466,34,33809,20343,1568,0,1,0,0,0,13465,0,0,0,154,13,0,1980-01-06T03:29:00,1633358784.214972,2021-10-04T17:46:24
315966555,736700,1754807,1581,1581,56176,56176,0,0,20506,20506,20506,20506,0,0,13583,34,34089,20506,1581,0,1,0,0,0,13582,0,0,0,61,13,0,1980-01-06T03:29:15,1633358797.474356,2021-10-04T17:46:37
315966570,736700,1769807,1595,1595,56633,56633,0,0,20669,20669,20669,20669,0,0,13700,34,34369,20669,1595,0,1,0,0,0,13699,0,0,0,224,13,0,1980-01-06T03:29:30,1633358812.9939039,2021-10-04T17:46:52
315966582,736700,1781807,1606,1606,56997,56997,0,0,20799,20799,20799,20799,0,0,13793,34,34592,20799,1606,0,1,0,0,0,13792,0,0,0,98,13,0,1980-01-06T03:29:42,1633358826.8331208,2021-10-04T17:47:06
315966597,736700,1796807,1619,1619,57454,57454,0,0,20962,20962,20962,20962,0,0,13911,34,34873,20962,1619,0,1,0,0,0,13910,0,0,0,5,13,0,1980-01-06T03:29:57,1633358839.5516438,2021-10-04T17:47:19
315966609,736700,1808807,1630,1630,57821,57821,0,0,21093,21093,21093,21093,0,0,14005,34,35098,21093,1630,0,1,0,0,0,14004,0,0,0,136,13,0,1980-01-06T03:30:09,1633358852.811069,2021-10-04T17:47:32
315966624,736700,1823807,1644,1644,58277,58277,0,0,21256,21256,21256,21256,0,0,14121,34,35377,21256,1644,0,1,0,0,0,14120,0,0,0,43,13,0,1980-01-06T03:30:24,1633358866.110256,2021-10-04T17:47:46
315966636,736700,1835807,1655,1654,58642,58642,0,0,21386,21386,21386,21386,0,0,14215,34,35601,21386,1655,0,1,0,0,0,14214,0,0,0,173,13,0,1980-01-06T03:30:36,1633358879.4394689,2021-10-04T17:47:59
315966651,736700,1850807,1668,1668,59099,59099,0,0,21549,21549,21549,21549,0,0,14333,34,35882,21549,1668,0,1,0,0,0,14332,0,0,0,80,13,0,1980-01-06T03:30:51,1633358892.768805,2021-10-04T17:48:12
315966663,736700,1862807,1679,1679,59463,59463,0,0,21679,21679,21679,21679,0,0,14426,34,36105,21679,1679,0,1,0,0,0,14425,0,0,0,210,13,0,1980-01-06T03:31:03,1633358908.319108,2021-10-04T17:48:28
