time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315967245,92400,2443573,10.169899940490723,121,13,0,1980-01-06T03:40:45,1633359486.048584,2021-10-04T17:58:06
315967254,92400,2452573,9.860869407653809,218,13,0,1980-01-06T03:40:54,1633359494.1386878,2021-10-04T17:58:14
315967263,92400,2461573,9.692306518554688,60,13,0,1980-01-06T03:41:03,1633359504.448884,2021-10-04T17:58:24
315967271,92400,2469573,9.608026504516602,148,13,0,1980-01-06T03:41:11,1633359512.5492768,2021-10-04T17:58:32
315967280,92400,2478573,9.579931259155273,246,13,0,1980-01-06T03:41:20,1633359520.6179008,2021-10-04T17:58:40
315967290,92400,2488573,8.09096908569336,98,13,0,1980-01-06T03:41:30,1633359530.92724,2021-10-04T17:58:50
315967298,92400,2496573,4.775919437408447,185,13,0,1980-01-06T03:41:38,1633359538.4278839,2021-10-04T17:58:58
315967309,92400,2507573,13.007356643676758,47,13,0,1980-01-06T03:41:49,1633359549.419468,2021-10-04T17:59:09
315967318,92400,2516573,16.490968704223633,145,13,0,1980-01-06T03:41:58,1633359557.516716,2021-10-04T17:59:17
315967326,92400,2524573,17.44615364074707,233,13,0,1980-01-06T03:42:06,1633359565.096957,2021-10-04T17:59:25
315967335,92400,2533573,17.15117073059082,75,13,0,1980-01-06T03:42:15,1633359576.028612,2021-10-04T17:59:36
315967345,92400,2543573,16.322406768798828,183,13,0,1980-01-06T03:42:25,1633359584.126128,2021-10-04T17:59:44
315967353,92400,2551573,15.732440948486328,14,13,0,1980-01-06T03:42:33,1633359593.856492,2021-10-04T17:59:53
315967362,92400,2560573,15.01605224609375,112,13,0,1980-01-06T03:42:42,1633359602.016209,2021-10-04T18:00:02
315967372,92400,2570573,13.302340507507324,220,13,0,1980-01-06T03:42:52,1633359612.877804,2021-10-04T18:00:12
315967380,92400,2578573,12.248828887939453,52,13,0,1980-01-06T03:43:00,1633359620.355397,2021-10-04T18:00:20
315967390,92400,2588573,11.349832534790039,160,13,0,1980-01-06T03:43:10,1633359631.296128,2021-10-04T18:00:31
315967400,332700,2598573,10.773911476135254,14,13,0,1980-01-06T03:43:20,1633359639.9652479,2021-10-04T18:00:39
315967408,332700,2606573,10.436788558959961,99,13,0,1980-01-06T03:43:28,1633359647.5053039,2021-10-04T18:00:47
315967417,332700,2615573,10.226086616516113,197,13,0,1980-01-06T03:43:37,1633359657.77454,2021-10-04T18:00:57
315967426,332700,2624573,10.071571350097656,39,13,0,1980-01-06T03:43:46,1633359665.864481,2021-10-04T18:01:05
315967435,332700,2633573,10.240134239196777,137,13,0,1980-01-06T03:43:55,1633359676.1543279,2021-10-04T18:01:16
315967444,332700,2642573,5.309698104858398,234,13,0,1980-01-06T03:44:04,1633359684.234205,2021-10-04T18:01:24
315967453,332700,2651573,10.338460922241211,76,13,0,1980-01-06T03:44:13,1633359694.6146529,2021-10-04T18:01:34
315967463,332700,2661573,14.42608642578125,186,13,0,1980-01-06T03:44:23,1633359702.7358,2021-10-04T18:01:42
315967472,332700,2670573,15.76053524017334,28,13,0,1980-01-06T03:44:32,1633359710.8237169,2021-10-04T18:01:50
315967482,332700,2680573,15.76053524017334,136,13,0,1980-01-06T03:44:42,1633359721.724016,2021-10-04T18:02:01
315967490,332700,2688573,15.465551376342773,224,13,0,1980-01-06T03:44:50,1633359729.2235599,2021-10-04T18:02:09
315967499,450200,2697573,15.01605224609375,65,13,0,1980-01-06T03:44:59,1633359739.513152,2021-10-04T18:02:19
315967508,450200,2706573,14.510368347167969,163,13,0,1980-01-06T03:45:08,1633359748.1834,2021-10-04T18:02:28
315967517,450200,2715573,13.260199546813965,5,13,0,1980-01-06T03:45:17,1633359757.9537609,2021-10-04T18:02:37
315967526,450200,2724573,12.150501251220703,103,13,0,1980-01-06T03:45:26,1633359766.0829399,2021-10-04T18:02:46
315967535,450200,2733573,11.363879203796387,201,13,0,1980-01-06T03:45:35,1633359777.0339,2021-10-04T18:02:57
315967544,450200,2742573,10.830099105834961,42,13,0,1980-01-06T03:45:44,1633359784.582449,2021-10-04T18:03:04
315967553,450200,2751573,10.450835227966309,140,13,0,1980-01-06T03:45:53,1633359792.732084,2021-10-04T18:03:12
315967562,450200,2760573,10.169899940490723,238,13,0,1980-01-06T03:46:02,1633359802.981921,2021-10-04T18:03:22
315967571,450200,2769573,10.01538372039795,80,13,0,1980-01-06T03:46:11,1633359811.682365,2021-10-04T18:03:31
315967581,450200,2779573,9.903009414672852,188,13,0,1980-01-06T03:46:21,1633359821.9824,2021-10-04T18:03:41
315967590,450200,2788573,9.818727493286133,30,13,0,1980-01-06T03:46:30,1633359830.111496,2021-10-04T18:03:50
315967599,450200,2797573,6.714381217956543,127,13,0,1980-01-06T03:46:39,1633359840.393157,2021-10-04T18:04:00
315967607,450200,2805573,6.166553974151611,215,13,0,1980-01-06T03:46:47,1633359848.4720209,2021-10-04T18:04:08
315967616,450200,2814573,8.554513931274414,57,13,0,1980-01-06T03:46:56,1633359855.9818878,2021-10-04T18:04:15
315967625,450200,2823573,11.153176307678223,155,13,0,1980-01-06T03:47:05,1633359866.840996,2021-10-04T18:04:26
315967634,450200,2832573,13.119731903076172,252,13,0,1980-01-06T03:47:14,1633359874.34114,2021-10-04T18:04:34
315967644,450200,2842573,14.707023620605469,104,13,0,1980-01-06T03:47:24,1633359884.5914729,2021-10-04T18:04:44
315967653,450200,2851573,15.044144630432129,202,13,0,1980-01-06T03:47:33,1633359893.280453,2021-10-04T18:04:53
315967662,450200,2860573,14.917724609375,44,13,0,1980-01-06T03:47:42,1633359903.6209638,2021-10-04T18:05:03
315967671,450200,2869573,14.131101608276367,142,13,0,1980-01-06T03:47:51,1633359911.721724,2021-10-04T18:05:11
315967681,450200,2879573,12.810701370239258,250,13,0,1980-01-06T03:48:01,1633359922.5916278,2021-10-04T18:05:22
315967690,450200,2888573,11.841470718383789,92,13,0,1980-01-06T03:48:10,1633359930.079865,2021-10-04T18:05:30
315967698,450200,2896573,11.26555061340332,179,13,0,1980-01-06T03:48:18,1633359938.161197,2021-10-04T18:05:38
315967708,450200,2906573,10.689630508422852,31,13,0,1980-01-06T03:48:28,1633359948.450212,2021-10-04T18:05:48
315967716,450200,2914573,10.352507591247559,119,13,0,1980-01-06T03:48:36,1633359956.0002248,2021-10-04T18:05:56
315967726,450200,2924573,10.071571350097656,227,13,0,1980-01-06T03:48:46,1633359966.959864,2021-10-04T18:06:06
315967735,450200,2933573,9.903009414672852,69,13,0,1980-01-06T03:48:55,1633359975.0794199,2021-10-04T18:06:15
315967744,450200,2942573,9.748493194580078,166,13,0,1980-01-06T03:49:04,1633359983.2192929,2021-10-04T18:06:23
315967753,450200,2951573,9.48160457611084,8,13,0,1980-01-06T03:49:13,1633359993.549305,2021-10-04T18:06:33
315967763,450200,2961573,6.236788749694824,118,13,0,1980-01-06T03:49:23,1633360002.2895849,2021-10-04T18:06:42
315967771,450200,2969573,6.602005958557129,204,13,0,1980-01-06T03:49:31,1633360012.029065,2021-10-04T18:06:52
315967781,450200,2979573,7.2762532234191895,58,13,0,1980-01-06T03:49:41,1633360020.7491,2021-10-04T18:07:00
315967790,450200,2988573,7.767892360687256,156,13,0,1980-01-06T03:49:50,1633360031.078848,2021-10-04T18:07:11
315967798,450200,2996573,8.048828125,241,13,0,1980-01-06T03:49:58,1633360038.588801,2021-10-04T18:07:18
315967807,716600,3005573,8.371905326843262,83,13,0,1980-01-06T03:50:07,1633360049.489004,2021-10-04T18:07:29
315967817,716600,3015573,8.610701560974121,193,13,0,1980-01-06T03:50:17,1633360057.5687199,2021-10-04T18:07:37
315967825,716600,3023573,8.75117015838623,23,13,0,1980-01-06T03:50:25,1633360065.698137,2021-10-04T18:07:45
315967835,716600,3033573,8.821403503417969,133,13,0,1980-01-06T03:50:35,1633360075.957705,2021-10-04T18:07:55
315967844,716600,3042573,8.905684471130371,230,13,0,1980-01-06T03:50:44,1633360084.689697,2021-10-04T18:08:04
315967853,716600,3051573,8.961873054504395,72,13,0,1980-01-06T03:50:53,1633360094.3980129,2021-10-04T18:08:14
315967863,716600,3061573,8.98996639251709,180,13,0,1980-01-06T03:51:03,1633360102.5078208,2021-10-04T18:08:22
315967872,716600,3070573,8.98996639251709,22,13,0,1980-01-06T03:51:12,1633360112.8278599,2021-10-04T18:08:32
315967879,716600,3077573,8.933777809143066,97,13,0,1980-01-06T03:51:19,1633360119.747509,2021-10-04T18:08:39
315967889,716600,3087573,8.961873054504395,207,13,0,1980-01-06T03:51:29,1633360128.391393,2021-10-04T18:08:48
315967898,716600,3096573,8.947824478149414,49,13,0,1980-01-06T03:51:38,1633360138.7373118,2021-10-04T18:08:58
315967906,716600,3104573,8.905684471130371,135,13,0,1980-01-06T03:51:46,1633360146.197108,2021-10-04T18:09:06
315967916,716600,3114573,9.116387367248535,245,13,0,1980-01-06T03:51:56,1633360157.167845,2021-10-04T18:09:17
315967926,716600,3124573,8.75117015838623,97,13,0,1980-01-06T03:52:06,1633360165.8767369,2021-10-04T18:09:25
315967934,716600,3132573,8.680935859680176,184,13,0,1980-01-06T03:52:14,1633360173.3869798,2021-10-04T18:09:33
315967943,716600,3141573,8.723076820373535,26,13,0,1980-01-06T03:52:23,1633360183.626236,2021-10-04T18:09:43
315967952,716600,3150573,8.723076820373535,124,13,0,1980-01-06T03:52:32,1633360191.736804,2021-10-04T18:09:51
315967960,716600,3158573,8.709029197692871,210,13,0,1980-01-06T03:52:40,1633360201.99682,2021-10-04T18:10:01
315967970,716600,3168573,8.69498348236084,64,13,0,1980-01-06T03:52:50,1633360210.067864,2021-10-04T18:10:10
315967979,716600,3177573,8.666889190673828,161,13,0,1980-01-06T03:52:59,1633360220.350005,2021-10-04T18:10:20
315967987,716600,3185573,8.666889190673828,247,13,0,1980-01-06T03:53:07,1633360227.906648,2021-10-04T18:10:27
315967996,716600,3194573,8.58260726928711,89,13,0,1980-01-06T03:53:16,1633360235.985729,2021-10-04T18:10:35
315968007,830200,3205573,8.540467262268066,209,13,0,1980-01-06T03:53:27,1633360247.375933,2021-10-04T18:10:47
315968015,830200,3213573,8.554513931274414,41,13,0,1980-01-06T03:53:35,1633360254.8871849,2021-10-04T18:10:54
315968024,830200,3222573,8.484280586242676,138,13,0,1980-01-06T03:53:44,1633360265.2059,2021-10-04T18:11:05
315968033,830200,3231573,8.470232963562012,236,13,0,1980-01-06T03:53:53,1633360273.915185,2021-10-04T18:11:13
315968042,830200,3240573,8.428092002868652,78,13,0,1980-01-06T03:54:02,1633360283.6758718,2021-10-04T18:11:23
315968052,830200,3250573,8.371905326843262,186,13,0,1980-01-06T03:54:12,1633360291.764829,2021-10-04T18:11:31
315968061,830200,3259573,8.329765319824219,28,13,0,1980-01-06T03:54:21,1633360299.904785,2021-10-04T18:11:39
315968069,830200,3267573,8.301671028137207,115,13,0,1980-01-06T03:54:29,1633360310.234669,2021-10-04T18:11:50
315968079,830200,3277573,8.259531021118164,223,13,0,1980-01-06T03:54:39,1633360318.3344529,2021-10-04T18:11:58
315968088,830200,3286573,8.217390060424805,65,13,0,1980-01-06T03:54:48,1633360328.5968769,2021-10-04T18:12:08
315968097,830200,3295573,8.076922416687012,163,13,0,1980-01-06T03:54:57,1633360336.7943048,2021-10-04T18:12:16
315968106,960100,3304573,8.119062423706055,5,13,0,1980-01-06T03:55:06,1633360347.7041728,2021-10-04T18:12:27
315968116,960100,3314573,8.133110046386719,113,13,0,1980-01-06T03:55:16,1633360355.8041089,2021-10-04T18:12:35
315968124,960100,3322573,8.105015754699707,200,13,0,1980-01-06T03:55:24,1633360363.405117,2021-10-04T18:12:43
315968133,960100,3331573,8.062875747680664,42,13,0,1980-01-06T03:55:33,1633360373.6748729,2021-10-04T18:12:53
315968142,960100,3340573,8.020734786987305,140,13,0,1980-01-06T03:55:42,1633360381.7638688,2021-10-04T18:13:01
315968151,960100,3349573,8.006689071655273,238,13,0,1980-01-06T03:55:51,1633360392.083485,2021-10-04T18:13:12
315968160,960100,3358573,7.950500965118408,80,13,0,1980-01-06T03:56:00,1633360402.103569,2021-10-04T18:13:22
315968172,960100,3370573,7.922407627105713,210,13,0,1980-01-06T03:56:12,1633360412.963376,2021-10-04T18:13:32
315968180,960100,3378573,7.894313812255859,42,13,0,1980-01-06T03:56:20,1633360420.453425,2021-10-04T18:13:40
315968190,960100,3388573,7.852173805236816,150,13,0,1980-01-06T03:56:30,1633360431.353945,2021-10-04T18:13:51
315968200,960100,3398573,7.795985698699951,2,13,0,1980-01-06T03:56:40,1633360439.993141,2021-10-04T18:13:59
315968207,960100,3405573,7.795985698699951,79,13,0,1980-01-06T03:56:47,1633360447.502833,2021-10-04T18:14:07
315968217,960100,3415573,7.739798545837402,187,13,0,1980-01-06T03:56:57,1633360457.7830129,2021-10-04T18:14:17
315968226,960100,3424573,7.739798545837402,29,13,0,1980-01-06T03:57:06,1633360465.852645,2021-10-04T18:14:25
315968234,960100,3432573,7.697658538818359,116,13,0,1980-01-06T03:57:14,1633360476.162585,2021-10-04T18:14:36
315968243,960100,3441573,7.655518531799316,214,13,0,1980-01-06T03:57:23,1633360484.282204,2021-10-04T18:14:44
315968253,960100,3451573,7.613377571105957,66,13,0,1980-01-06T03:57:33,1633360494.5629559,2021-10-04T18:14:54
315968261,960100,3459573,7.599330425262451,154,13,0,1980-01-06T03:57:41,1633360502.0222008,2021-10-04T18:15:02
315968270,960100,3468573,7.4588623046875,252,13,0,1980-01-06T03:57:50,1633360510.0622969,2021-10-04T18:15:10
315968280,960100,3478573,7.472909450531006,104,13,0,1980-01-06T03:58:00,1633360521.523648,2021-10-04T18:15:21
315968289,960100,3487573,7.472909450531006,201,13,0,1980-01-06T03:58:09,1633360528.472597,2021-10-04T18:15:28
315968299,179400,3496573,7.444815158843994,43,13,0,1980-01-06T03:58:19,1633360539.332144,2021-10-04T18:15:39
315968309,179400,3506573,7.4307684898376465,151,13,0,1980-01-06T03:58:29,1633360547.421808,2021-10-04T18:15:47
315968317,179400,3514573,7.388628005981445,239,13,0,1980-01-06T03:58:37,1633360554.951784,2021-10-04T18:15:54
315968327,179400,3524573,7.360534191131592,91,13,0,1980-01-06T03:58:47,1633360565.801781,2021-10-04T18:16:05
315968335,179400,3532573,7.318394184112549,178,13,0,1980-01-06T03:58:55,1633360573.891304,2021-10-04T18:16:13
315968344,179400,3541573,7.304347038269043,20,13,0,1980-01-06T03:59:04,1633360583.611989,2021-10-04T18:16:23
315968353,179400,3550573,7.26220703125,118,13,0,1980-01-06T03:59:13,1633360591.671084,2021-10-04T18:16:31
315968363,179400,3560573,7.220066070556641,226,13,0,1980-01-06T03:59:23,1633360602.5524929,2021-10-04T18:16:42
315968371,179400,3568573,7.177925109863281,58,13,0,1980-01-06T03:59:31,1633360610.680956,2021-10-04T18:16:50
315968381,179400,3578573,7.163878917694092,166,13,0,1980-01-06T03:59:41,1633360620.951577,2021-10-04T18:17:00
315968390,179400,3587573,7.135785102844238,7,13,0,1980-01-06T03:59:50,1633360629.0507839,2021-10-04T18:17:09
315968398,179400,3595573,7.093645095825195,95,13,0,1980-01-06T03:59:58,1633360637.2005959,2021-10-04T18:17:17
315968408,356400,3605573,7.065550804138184,203,13,0,1980-01-06T04:00:08,1633360647.5103638,2021-10-04T18:17:27
315968417,356400,3614573,7.03745698928833,45,13,0,1980-01-06T04:00:17,1633360655.630261,2021-10-04T18:17:35
315968425,356400,3622573,7.009363651275635,132,13,0,1980-01-06T04:00:25,1633360665.2706919,2021-10-04T18:17:45
315968434,356400,3631573,7.2341132164001465,230,13,0,1980-01-06T04:00:34,1633360673.350129,2021-10-04T18:17:53
315968443,356400,3640573,6.967223167419434,72,13,0,1980-01-06T04:00:43,1633360684.150753,2021-10-04T18:18:04
315968452,356400,3649573,6.84080171585083,170,13,0,1980-01-06T04:00:52,1633360691.7002609,2021-10-04T18:18:11
315968462,356400,3659573,6.868895530700684,22,13,0,1980-01-06T04:01:02,1633360700.340112,2021-10-04T18:18:20
315968471,356400,3668573,6.84080171585083,120,13,0,1980-01-06T04:01:11,1633360710.6498969,2021-10-04T18:18:30
315968479,356400,3676573,6.826754570007324,207,13,0,1980-01-06T04:01:19,1633360718.209873,2021-10-04T18:18:38
315968488,356400,3685573,6.784614562988281,49,13,0,1980-01-06T04:01:28,1633360728.440156,2021-10-04T18:18:48
315968498,356400,3695573,6.784614562988281,157,13,0,1980-01-06T04:01:38,1633360737.1593359,2021-10-04T18:18:57
315968506,505100,3703573,6.7424750328063965,245,13,0,1980-01-06T04:01:46,1633360744.6491718,2021-10-04T18:19:04
315968515,505100,3712573,6.700334072113037,86,13,0,1980-01-06T04:01:55,1633360755.449133,2021-10-04T18:19:15
315968524,505100,3721573,6.630099773406982,184,13,0,1980-01-06T04:02:04,1633360763.529273,2021-10-04T18:19:23
315968533,505100,3730573,6.644145965576172,26,13,0,1980-01-06T04:02:13,1633360773.149248,2021-10-04T18:19:33
315968543,505100,3740573,6.7424750328063965,134,13,0,1980-01-06T04:02:23,1633360781.8521528,2021-10-04T18:19:41
315968552,505100,3749573,7.009363651275635,232,13,0,1980-01-06T04:02:32,1633360792.128681,2021-10-04T18:19:52
315968561,505100,3758573,7.402675151824951,74,13,0,1980-01-06T04:02:41,1633360800.1700919,2021-10-04T18:20:00
315968569,505100,3766573,7.6836113929748535,161,13,0,1980-01-06T04:02:49,1633360810.508949,2021-10-04T18:20:10
315968579,505100,3776573,8.076922416687012,13,13,0,1980-01-06T04:02:59,1633360818.5491998,2021-10-04T18:20:18
315968587,505100,3784573,8.371905326843262,101,13,0,1980-01-06T04:03:07,1633360826.039525,2021-10-04T18:20:26
315968596,505100,3793573,8.709029197692871,199,13,0,1980-01-06T04:03:16,1633360836.297996,2021-10-04T18:20:36
315968606,505100,3803573,9.032106399536133,51,13,0,1980-01-06T04:03:26,1633360844.977944,2021-10-04T18:20:44
315968614,505100,3811573,9.28494930267334,138,13,0,1980-01-06T04:03:34,1633360851.9277558,2021-10-04T18:20:51
315968623,505100,3820573,9.565884590148926,236,13,0,1980-01-06T04:03:43,1633360862.308328,2021-10-04T18:21:02
315968633,505100,3830573,9.832775115966797,88,13,0,1980-01-06T04:03:53,1633360873.7981,2021-10-04T18:21:13
315968642,505100,3839573,10.029431343078613,186,13,0,1980-01-06T04:04:02,1633360881.3874478,2021-10-04T18:21:21
315968651,505100,3848573,10.296320915222168,28,13,0,1980-01-06T04:04:11,1633360889.518385,2021-10-04T18:21:29
315968660,505100,3857573,10.5070219039917,125,13,0,1980-01-06T04:04:20,1633360899.847293,2021-10-04T18:21:39
315968669,505100,3866573,10.759864807128906,223,13,0,1980-01-06T04:04:29,1633360907.9674048,2021-10-04T18:21:47
315968677,505100,3874573,10.956521034240723,55,13,0,1980-01-06T04:04:37,1633360918.308532,2021-10-04T18:21:58
315968687,505100,3884573,11.20936393737793,163,13,0,1980-01-06T04:04:47,1633360926.488916,2021-10-04T18:22:06
315968695,505100,3892573,11.391972541809082,250,13,0,1980-01-06T04:04:55,1633360934.0568168,2021-10-04T18:22:14
315968705,505100,3902573,11.616722106933594,102,13,0,1980-01-06T04:05:05,1633360944.4266489,2021-10-04T18:22:24
315968714,505100,3911573,11.841470718383789,200,13,0,1980-01-06T04:05:14,1633360953.1677408,2021-10-04T18:22:33
315968724,505100,3921573,12.080266952514648,54,13,0,1980-01-06T04:05:24,1633360963.526677,2021-10-04T18:22:43
315968733,505100,3930573,12.276921272277832,152,13,0,1980-01-06T04:05:33,1633360971.676321,2021-10-04T18:22:51
315968742,505100,3939573,12.417389869689941,250,13,0,1980-01-06T04:05:42,1633360982.0277078,2021-10-04T18:23:02
315968750,505100,3947573,12.599998474121094,79,13,0,1980-01-06T04:05:50,1633360989.6362638,2021-10-04T18:23:09
315968759,505100,3956573,12.810701370239258,177,13,0,1980-01-06T04:05:59,1633360998.375988,2021-10-04T18:23:18
315968769,505100,3966573,12.979262351989746,31,13,0,1980-01-06T04:06:09,1633361008.7772279,2021-10-04T18:23:28
315968777,505100,3974573,13.14782428741455,117,13,0,1980-01-06T04:06:17,1633361016.34692,2021-10-04T18:23:36
315968787,505100,3984573,13.316386222839355,227,13,0,1980-01-06T04:06:27,1633361026.706632,2021-10-04T18:23:46
315968796,505100,3993573,13.330432891845703,69,13,0,1980-01-06T04:06:36,1633361035.4563088,2021-10-04T18:23:55
315968805,660600,4002573,13.541135787963867,166,13,0,1980-01-06T04:06:45,1633361042.9660878,2021-10-04T18:24:02
315968815,660600,4012573,13.709697723388672,18,13,0,1980-01-06T04:06:55,1633361053.885532,2021-10-04T18:24:13
315968824,660600,4021573,13.765883445739746,116,13,0,1980-01-06T04:07:04,1633361062.075681,2021-10-04T18:24:22
315968833,660600,4030573,13.89230728149414,214,13,0,1980-01-06T04:07:13,1633361072.526053,2021-10-04T18:24:32
315968842,660600,4039573,14.01872730255127,56,13,0,1980-01-06T04:07:22,1633361080.725893,2021-10-04T18:24:40
315968851,660600,4048573,14.117055892944336,154,13,0,1980-01-06T04:07:31,1633361091.7756839,2021-10-04T18:24:51
315968860,660600,4057573,14.28561782836914,251,13,0,1980-01-06T04:07:40,1633361099.3155448,2021-10-04T18:24:59
315968870,660600,4067573,14.397992134094238,103,13,0,1980-01-06T04:07:50,1633361109.717337,2021-10-04T18:25:09
315968879,660600,4076573,14.468226432800293,201,13,0,1980-01-06T04:07:59,1633361117.894912,2021-10-04T18:25:17
315968888,660600,4085573,14.58060073852539,43,13,0,1980-01-06T04:08:08,1633361126.0548198,2021-10-04T18:25:26
315968898,660600,4095573,14.692975997924805,153,13,0,1980-01-06T04:08:18,1633361137.074693,2021-10-04T18:25:37
315968907,660600,4104573,14.833444595336914,251,13,0,1980-01-06T04:08:27,1633361145.3149729,2021-10-04T18:25:45
315968917,660600,4114573,14.959864616394043,103,13,0,1980-01-06T04:08:37,1633361156.264628,2021-10-04T18:25:56
315968925,660600,4122573,15.002006530761719,190,13,0,1980-01-06T04:08:45,1633361163.854828,2021-10-04T18:26:03
315968934,660600,4131573,15.128426551818848,32,13,0,1980-01-06T04:08:54,1633361174.225457,2021-10-04T18:26:14
315968943,660600,4140573,15.240800857543945,130,13,0,1980-01-06T04:09:03,1633361183.014752,2021-10-04T18:26:23
315968952,660600,4149573,15.325082778930664,228,13,0,1980-01-06T04:09:12,1633361192.826289,2021-10-04T18:26:32
315968962,660600,4159573,15.493643760681152,80,13,0,1980-01-06T04:09:22,1633361201.014744,2021-10-04T18:26:41
315968971,660600,4168573,15.535784721374512,178,13,0,1980-01-06T04:09:31,1633361212.015228,2021-10-04T18:26:52
315968979,660600,4176573,15.676253318786621,9,13,0,1980-01-06T04:09:39,1633361219.614537,2021-10-04T18:26:59
315968989,660600,4186573,15.788627624511719,117,13,0,1980-01-06T04:09:49,1633361227.794152,2021-10-04T18:27:07
315968999,660600,4196573,15.872909545898438,225,13,0,1980-01-06T04:09:59,1633361238.794369,2021-10-04T18:27:18
315969007,660600,4204573,15.943142890930176,57,13,0,1980-01-06T04:10:07,1633361246.2941968,2021-10-04T18:27:26
315969017,660600,4214573,16.027423858642578,165,13,0,1980-01-06T04:10:17,1633361256.665956,2021-10-04T18:27:36
315964804,32200,6553,23.121068954467773,61,13,0,1980-01-06T03:00:04,1633362583.4134839,2021-10-04T18:49:43
315964813,32200,15553,28.4588623046875,159,13,0,1980-01-06T03:00:13,1633362591.37152,2021-10-04T18:49:51
315964822,32200,24553,45.51170349121094,1,13,0,1980-01-06T03:00:22,1633362599.4112759,2021-10-04T18:49:59
315964830,32200,32553,55.92039489746094,86,13,0,1980-01-06T03:00:30,1633362610.881181,2021-10-04T18:50:10
315964840,32200,42553,50.75116729736328,196,13,0,1980-01-06T03:00:40,1633362618.3612368,2021-10-04T18:50:18
315964850,32200,52553,32.546485900878906,48,13,0,1980-01-06T03:00:50,1633362628.990576,2021-10-04T18:50:28
315964858,32200,60553,21.154512405395508,136,13,0,1980-01-06T03:00:58,1633362636.892724,2021-10-04T18:50:36
315964867,32200,69553,14.805350303649902,234,13,0,1980-01-06T03:01:07,1633362644.270876,2021-10-04T18:50:44
315964875,32200,77553,12.515718460083008,63,13,0,1980-01-06T03:01:15,1633362654.3231728,2021-10-04T18:50:54
315964884,32200,86553,12.192641258239746,161,13,0,1980-01-06T03:01:24,1633362662.330405,2021-10-04T18:51:02
315964892,32200,94553,13.274247169494629,249,13,0,1980-01-06T03:01:32,1633362669.672977,2021-10-04T18:51:09
315964901,32200,103553,15.212706565856934,91,13,0,1980-01-06T03:01:41,1633362679.750408,2021-10-04T18:51:19
315964910,32200,112553,16.87023162841797,188,13,0,1980-01-06T03:01:50,1633362687.7204049,2021-10-04T18:51:27
315964919,32200,121553,18.218725204467773,37,13,0,1980-01-06T03:01:59,1633362697.769937,2021-10-04T18:51:37
315964928,32200,130553,19.13176918029785,144,13,0,1980-01-06T03:02:08,1633362705.819989,2021-10-04T18:51:45
315964938,32200,140553,19.96053123474121,6,13,0,1980-01-06T03:02:18,1633362716.500277,2021-10-04T18:51:56
315964947,32200,149553,20.592641830444336,113,13,0,1980-01-06T03:02:27,1633362724.4798129,2021-10-04T18:52:04
315964955,32200,157553,20.901670455932617,208,13,0,1980-01-06T03:02:35,1633362735.0495849,2021-10-04T18:52:15
315964965,32200,167553,21.098325729370117,70,13,0,1980-01-06T03:02:45,1633362743.0200999,2021-10-04T18:52:23
315964974,32200,176553,21.337121963500977,177,13,0,1980-01-06T03:02:54,1633362753.0599039,2021-10-04T18:52:33
315964983,32200,185553,21.4073543548584,28,13,0,1980-01-06T03:03:03,1633362761.54946,2021-10-04T18:52:41
315964992,32200,194553,21.82876205444336,135,13,0,1980-01-06T03:03:12,1633362771.620893,2021-10-04T18:52:51
315965003,66500,203553,21.80066680908203,242,13,0,1980-01-06T03:03:23,1633362779.619904,2021-10-04T18:52:59
315965015,66500,215553,21.898996353149414,128,13,0,1980-01-06T03:03:35,1633362792.309473,2021-10-04T18:53:12
315965025,66500,225553,22.306352615356445,248,13,0,1980-01-06T03:03:45,1633362800.8191159,2021-10-04T18:53:20
315965043,66500,243553,22.250165939331055,206,13,0,1980-01-06T03:04:03,1633362821.4988759,2021-10-04T18:53:41
315965054,66500,254553,22.3765869140625,79,13,0,1980-01-06T03:04:14,1633362831.4686918,2021-10-04T18:53:51
315965063,66500,263553,22.43277359008789,186,13,0,1980-01-06T03:04:23,1633362839.388813,2021-10-04T18:53:59
315965072,66500,272553,22.657522201538086,36,13,0,1980-01-06T03:04:32,1633362849.4305289,2021-10-04T18:54:09
315965086,66500,286553,22.75585174560547,203,13,0,1980-01-06T03:04:46,1633362862.029816,2021-10-04T18:54:22
315965105,240000,305553,22.29230499267578,172,13,0,1980-01-06T03:05:05,1633362882.0284278,2021-10-04T18:54:42
315965145,240000,345553,17.909696578979492,136,13,0,1980-01-06T03:05:45,1633362921.2472808,2021-10-04T18:55:21
315965154,240000,354553,17.79732322692871,243,13,0,1980-01-06T03:05:54,1633362931.2470279,2021-10-04T18:55:31
315965174,240000,374553,17.179264068603516,223,13,0,1980-01-06T03:06:14,1633362950.496733,2021-10-04T18:55:50
315965215,240000,415553,17.02474594116211,198,13,0,1980-01-06T03:06:55,1633362993.0878959,2021-10-04T18:56:33
315965250,240000,450553,17.080934524536133,102,13,0,1980-01-06T03:07:30,1633363026.33604,2021-10-04T18:57:06
315965290,240000,490553,17.109027862548828,64,13,0,1980-01-06T03:08:10,1633363067.02414,2021-10-04T18:57:47
315965320,240000,520553,17.333778381347656,164,13,0,1980-01-06T03:08:40,1633363095.5958729,2021-10-04T18:58:15
315965352,97900,552553,17.418058395385742,32,13,0,1980-01-06T03:09:12,1633363130.7243328,2021-10-04T18:58:50
