time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965139,709332,339964,nan,nan,149,10,3,1980-01-06T03:05:39,1633357382.388481,2021-10-04T17:23:02
315965146,978677,347233,nan,nan,211,10,3,1980-01-06T03:05:46,1633357389.125792,2021-10-04T17:23:09
315965152,821505,353076,nan,nan,7,10,3,1980-01-06T03:05:52,1633357395.336165,2021-10-04T17:23:15
315965165,998656,366253,nan,nan,121,10,3,1980-01-06T03:06:05,1633357408.366461,2021-10-04T17:23:28
315965174,818852,375073,0.0054931640625,7.711999893188477,193,10,3,1980-01-06T03:06:14,1633357417.926429,2021-10-04T17:23:37
315965180,631293,380886,nan,nan,245,10,3,1980-01-06T03:06:20,1633357424.166689,2021-10-04T17:23:44
315965187,971296,388226,0.0054931640625,7.696000099182129,51,10,3,1980-01-06T03:06:27,1633357431.476565,2021-10-04T17:23:51
315965195,338649,395593,nan,nan,119,10,3,1980-01-06T03:06:35,1633357437.686513,2021-10-04T17:23:57
315965202,809626,402943,0.0054931640625,7.619999885559082,181,10,3,1980-01-06T03:06:42,1633357444.506033,2021-10-04T17:24:04
315965208,629481,408763,0.00457763671875,7.708000183105469,233,10,3,1980-01-06T03:06:48,1633357450.716024,2021-10-04T17:24:10
315965215,969478,416103,0.0054931640625,7.74399995803833,39,10,3,1980-01-06T03:06:55,1633357458.1165168,2021-10-04T17:24:18
315965221,759603,421893,0.00457763671875,7.708000183105469,91,10,3,1980-01-06T03:07:01,1633357464.3160648,2021-10-04T17:24:24
315965243,712238,443846,0.0054931640625,7.691999912261963,27,10,3,1980-01-06T03:07:23,1633357486.8562279,2021-10-04T17:24:46
315965249,569605,449703,0.0054931640625,7.699999809265137,79,10,3,1980-01-06T03:07:29,1633357493.046701,2021-10-04T17:24:53
315965257,2920,457136,nan,nan,141,10,3,1980-01-06T03:07:37,1633357499.90798,2021-10-04T17:24:59
315965262,912244,463046,0.00457763671875,7.691999912261963,193,10,3,1980-01-06T03:07:42,1633357506.1263049,2021-10-04T17:25:06
315965270,222231,470356,nan,nan,255,10,3,1980-01-06T03:07:50,1633357512.9476209,2021-10-04T17:25:12
315965277,622460,477756,nan,nan,67,10,3,1980-01-06T03:07:57,1633357519.706425,2021-10-04T17:25:19
315965285,112407,485246,0.00457763671875,7.771999835968018,129,10,3,1980-01-06T03:08:05,1633357526.4567769,2021-10-04T17:25:26
315965291,9620,491143,0.00457763671875,7.771999835968018,181,10,3,1980-01-06T03:08:11,1633357532.7264159,2021-10-04T17:25:32
315965298,399614,498533,0.00457763671875,7.688000202178955,249,10,3,1980-01-06T03:08:18,1633357541.606745,2021-10-04T17:25:41
315965305,665489,505763,0.00457763671875,7.76800012588501,55,10,3,1980-01-06T03:08:25,1633357548.416808,2021-10-04T17:25:48
315965312,995474,513093,0.0054931640625,7.699999809265137,117,10,3,1980-01-06T03:08:32,1633357555.256381,2021-10-04T17:25:55
315965318,885482,518983,nan,nan,169,10,3,1980-01-06T03:08:38,1633357562.0666718,2021-10-04T17:26:02
315965326,155474,526253,nan,nan,231,10,3,1980-01-06T03:08:46,1633357568.866744,2021-10-04T17:26:08
315965332,107666,532205,-0.02288818359375,7.616000175476074,27,10,3,1980-01-06T03:08:52,1633357575.0667238,2021-10-04T17:26:15
315965339,497702,539595,-0.02288818359375,7.691999912261963,89,10,3,1980-01-06T03:08:59,1633357581.866508,2021-10-04T17:26:21
315965346,835958,546933,0.00457763671875,7.75600004196167,157,10,3,1980-01-06T03:09:06,1633357588.156728,2021-10-04T17:26:28
315965360,35980,560133,-0.0128173828125,7.75600004196167,15,10,3,1980-01-06T03:09:20,1633357603.906821,2021-10-04T17:26:43
315965367,378101,567476,0.00457763671875,7.684000015258789,77,10,3,1980-01-06T03:09:27,1633357610.696552,2021-10-04T17:26:50
315965373,285462,573383,nan,nan,129,10,3,1980-01-06T03:09:33,1633357616.996829,2021-10-04T17:26:56
315965380,535361,580633,nan,nan,191,10,3,1980-01-06T03:09:40,1633357623.8272529,2021-10-04T17:27:03
315965387,806266,587904,-0.0311279296875,7.696000099182129,3,10,3,1980-01-06T03:09:47,1633357630.0185409,2021-10-04T17:27:10
315965395,235813,595333,nan,nan,65,10,3,1980-01-06T03:09:55,1633357637.4466279,2021-10-04T17:27:17
315965401,377256,601243,0.00457763671875,7.604000091552734,117,10,3,1980-01-06T03:10:01,1633357644.326685,2021-10-04T17:27:24
315965408,647909,608513,0.0054931640625,7.73199987411499,179,10,3,1980-01-06T03:10:08,1633357650.516636,2021-10-04T17:27:30
315965414,589539,614455,nan,nan,231,10,3,1980-01-06T03:10:14,1633357657.346773,2021-10-04T17:27:37
315965423,277262,623143,-0.02197265625,7.748000144958496,53,10,3,1980-01-06T03:10:23,1633357666.236876,2021-10-04T17:27:46
315965429,77980,628944,0.00091552734375,7.748000144958496,105,10,3,1980-01-06T03:10:29,1633357672.4872649,2021-10-04T17:27:52
315965436,430026,636296,0.0054931640625,7.696000099182129,167,10,3,1980-01-06T03:10:36,1633357679.256856,2021-10-04T17:27:59
315965442,337391,642203,nan,nan,219,10,3,1980-01-06T03:10:42,1633357685.456744,2021-10-04T17:28:05
315965449,597738,649463,0.0054931640625,7.664000034332275,25,10,3,1980-01-06T03:10:49,1633357692.837661,2021-10-04T17:28:12
315965455,397386,655263,-0.03387451171875,7.703999996185303,77,10,3,1980-01-06T03:10:55,1633357699.0675008,2021-10-04T17:28:19
315965464,157638,664023,nan,nan,155,10,3,1980-01-06T03:11:04,1633357705.866864,2021-10-04T17:28:25
315965470,110152,669976,nan,nan,201,10,3,1980-01-06T03:11:10,1633357712.107048,2021-10-04T17:28:32
315965477,409328,677275,0.0054931640625,7.656000137329102,13,10,3,1980-01-06T03:11:17,1633357718.9370959,2021-10-04T17:28:38
315965484,617868,684483,0.00457763671875,7.639999866485596,75,10,3,1980-01-06T03:11:24,1633357725.6882129,2021-10-04T17:28:45
315965491,927406,691793,-0.010986328125,7.728000164031982,137,10,3,1980-01-06T03:11:31,1633357734.60702,2021-10-04T17:28:54
315965497,777451,697643,0.00457763671875,7.73199987411499,189,10,3,1980-01-06T03:11:37,1633357741.387272,2021-10-04T17:29:01
315965505,174855,704953,0.00457763671875,7.676000118255615,251,10,3,1980-01-06T03:11:45,1633357748.2868009,2021-10-04T17:29:08
315965512,537729,712316,-0.0128173828125,7.5879998207092285,63,10,3,1980-01-06T03:11:52,1633357754.476768,2021-10-04T17:29:14
315965518,287697,718066,-0.03753662109375,7.5920000076293945,109,10,3,1980-01-06T03:11:58,1633357761.3273199,2021-10-04T17:29:21
315965525,654954,725433,0.0054931640625,7.668000221252441,177,10,3,1980-01-06T03:12:05,1633357767.5375369,2021-10-04T17:29:27
315965532,924991,732703,-0.00732421875,7.664000034332275,239,10,3,1980-01-06T03:12:12,1633357774.357017,2021-10-04T17:29:34
315965538,757683,738536,0.00457763671875,7.73199987411499,35,10,3,1980-01-06T03:12:18,1633357781.2468798,2021-10-04T17:29:41
315965546,74992,745853,nan,nan,97,10,3,1980-01-06T03:12:26,1633357788.0671809,2021-10-04T17:29:48
315965551,894938,751673,nan,nan,149,10,3,1980-01-06T03:12:31,1633357794.336889,2021-10-04T17:29:54
315965560,597605,760376,nan,nan,227,10,3,1980-01-06T03:12:40,1633357803.289029,2021-10-04T17:30:03
315965573,647767,773426,nan,nan,85,10,3,1980-01-06T03:12:53,1633357816.986912,2021-10-04T17:30:16
315965580,954843,780733,nan,nan,147,10,3,1980-01-06T03:13:00,1633357823.8172479,2021-10-04T17:30:23
315965588,145124,787923,0.00091552734375,7.6479997634887695,209,10,3,1980-01-06T03:13:08,1633357830.760524,2021-10-04T17:30:30
315965595,537163,795315,-0.03662109375,7.664000034332275,15,10,3,1980-01-06T03:13:15,1633357837.057169,2021-10-04T17:30:37
315965602,874091,802613,nan,nan,83,10,3,1980-01-06T03:13:22,1633357843.898977,2021-10-04T17:30:43
315965608,707543,808446,-0.010986328125,7.572000026702881,129,10,3,1980-01-06T03:13:28,1633357850.1269279,2021-10-04T17:30:50
315965615,926739,815666,nan,nan,197,10,3,1980-01-06T03:13:35,1633357856.9068758,2021-10-04T17:30:56
315965621,754082,821493,-0.03753662109375,7.447999954223633,243,10,3,1980-01-06T03:13:41,1633357863.197121,2021-10-04T17:31:03
315965630,517033,830256,nan,nan,65,10,3,1980-01-06T03:13:50,1633357872.686944,2021-10-04T17:31:12
315965636,354267,836093,-0.01922607421875,7.6479997634887695,117,10,3,1980-01-06T03:13:56,1633357878.9470608,2021-10-04T17:31:18
315965643,584072,843323,0.00457763671875,7.636000156402588,179,10,3,1980-01-06T03:14:03,1633357885.747521,2021-10-04T17:31:25
315965649,444053,849183,0.0054931640625,7.644000053405762,231,10,3,1980-01-06T03:14:09,1633357891.997076,2021-10-04T17:31:31
315965656,816389,856555,0.00457763671875,7.556000232696533,37,10,3,1980-01-06T03:14:16,1633357898.788509,2021-10-04T17:31:38
315965664,313962,864053,-0.03021240234375,7.6479997634887695,105,10,3,1980-01-06T03:14:24,1633357905.646884,2021-10-04T17:31:45
315965670,93946,869833,0.00457763671875,7.696000099182129,151,10,3,1980-01-06T03:14:30,1633357912.478276,2021-10-04T17:31:52
315965677,416822,877156,0.00457763671875,7.360000133514404,219,10,3,1980-01-06T03:14:37,1633357919.2772129,2021-10-04T17:31:59
315965684,713974,884453,-0.03387451171875,7.631999969482422,25,10,3,1980-01-06T03:14:44,1633357928.1992319,2021-10-04T17:32:08
315965690,534053,890273,0.00457763671875,7.696000099182129,77,10,3,1980-01-06T03:14:50,1633357934.416992,2021-10-04T17:32:14
315965697,884141,897623,0.00457763671875,7.691999912261963,139,10,3,1980-01-06T03:14:57,1633357941.216917,2021-10-04T17:32:21
315965705,104762,904844,0.00457763671875,7.572000026702881,201,10,3,1980-01-06T03:15:05,1633357948.0581448,2021-10-04T17:32:28
315965711,66306,910805,0.00457763671875,7.544000148773193,253,10,3,1980-01-06T03:15:11,1633357954.906937,2021-10-04T17:32:34
315965718,314077,918053,nan,nan,59,10,3,1980-01-06T03:15:18,1633357961.1970038,2021-10-04T17:32:41
315965725,546708,925286,-0.03204345703125,7.627999782562256,127,10,3,1980-01-06T03:15:25,1633357968.01704,2021-10-04T17:32:48
315965732,856380,932595,nan,nan,189,10,3,1980-01-06T03:15:32,1633357974.288828,2021-10-04T17:32:54
315965740,184711,939924,-0.03204345703125,7.688000202178955,251,10,3,1980-01-06T03:15:40,1633357981.157088,2021-10-04T17:33:01
315965746,4067,945743,0.0054931640625,7.5960001945495605,47,10,3,1980-01-06T03:15:46,1633357987.9771369,2021-10-04T17:33:07
315965753,313962,953053,nan,nan,109,10,3,1980-01-06T03:15:53,1633357997.516885,2021-10-04T17:33:17
315965766,464253,966203,-0.00823974609375,7.47599983215332,223,10,3,1980-01-06T03:16:06,1633358010.637632,2021-10-04T17:33:30
315965773,706945,973446,0.00457763671875,7.515999794006348,29,10,3,1980-01-06T03:16:13,1633358016.8168728,2021-10-04T17:33:36
315965781,26573,980765,nan,7.576000213623047,97,10,3,1980-01-06T03:16:21,1633358023.617333,2021-10-04T17:33:43
315965786,894091,986633,-0.03387451171875,7.607999801635742,143,10,3,1980-01-06T03:16:26,1633358029.82722,2021-10-04T17:33:49
315965794,194427,993933,-0.0274658203125,7.515999794006348,211,10,3,1980-01-06T03:16:34,1633358036.626852,2021-10-04T17:33:56
315965801,619345,1001333,-0.010986328125,7.584000110626221,17,10,3,1980-01-06T03:16:41,1633358043.4366999,2021-10-04T17:34:03
315965808,909223,1008623,-0.03570556640625,7.664000034332275,79,10,3,1980-01-06T03:16:48,1633358050.317081,2021-10-04T17:34:10
315965814,702066,1014416,-0.00640869140625,7.584000110626221,131,10,3,1980-01-06T03:16:54,1633358056.5770888,2021-10-04T17:34:16
315965821,959226,1021673,0.00457763671875,7.576000213623047,193,10,3,1980-01-06T03:17:01,1633358065.5671198,2021-10-04T17:34:25
315965829,261980,1028976,0.00457763671875,7.644000053405762,5,10,3,1980-01-06T03:17:09,1633358071.857033,2021-10-04T17:34:31
315965836,512068,1036226,0.0054931640625,7.576000213623047,67,10,3,1980-01-06T03:17:16,1633358078.7067559,2021-10-04T17:34:38
315965842,389383,1042103,0.00457763671875,7.572000026702881,119,10,3,1980-01-06T03:17:22,1633358086.086936,2021-10-04T17:34:46
315965849,741562,1049455,-0.02655029296875,7.495999813079834,181,10,3,1980-01-06T03:17:29,1633358092.9170358,2021-10-04T17:34:52
315965857,9219,1056723,0.00457763671875,7.572000026702881,243,10,3,1980-01-06T03:17:37,1633358099.137204,2021-10-04T17:34:59
315965864,249304,1063963,0.00457763671875,7.619999885559082,49,10,3,1980-01-06T03:17:44,1633358105.97838,2021-10-04T17:35:05
315965870,42063,1069756,-0.03570556640625,7.484000205993652,101,10,3,1980-01-06T03:17:50,1633358112.216753,2021-10-04T17:35:12
315965877,309352,1077023,0.00457763671875,7.567999839782715,163,10,3,1980-01-06T03:17:57,1633358119.0567238,2021-10-04T17:35:19
315965884,629222,1084343,0.00457763671875,7.619999885559082,231,10,3,1980-01-06T03:18:04,1633358127.2370849,2021-10-04T17:35:27
315965893,359349,1093073,nan,nan,47,10,3,1980-01-06T03:18:13,1633358136.856688,2021-10-04T17:35:36
315965900,777361,1100246,0.00457763671875,7.164000034332275,109,10,3,1980-01-06T03:18:20,1633358143.1067438,2021-10-04T17:35:43
315965908,4538,1107473,-0.025634765625,7.368000030517578,177,10,3,1980-01-06T03:18:28,1633358150.0167198,2021-10-04T17:35:50
315965913,906915,1113375,0.00091552734375,7.432000160217285,229,10,3,1980-01-06T03:18:33,1633358156.3167129,2021-10-04T17:35:56
315965921,237388,1120706,nan,nan,35,10,3,1980-01-06T03:18:41,1633358163.167297,2021-10-04T17:36:03
315965928,544628,1128013,-0.00457763671875,7.5920000076293945,97,10,3,1980-01-06T03:18:48,1633358170.0283039,2021-10-04T17:36:10
315965935,827515,1135296,0.00457763671875,7.435999870300293,159,10,3,1980-01-06T03:18:55,1633358177.556777,2021-10-04T17:36:17
315965941,685101,1141153,-0.029296875,7.579999923706055,211,10,3,1980-01-06T03:19:01,1633358185.7274048,2021-10-04T17:36:25
315965951,867433,1151336,nan,nan,43,10,3,1980-01-06T03:19:11,1633358194.736872,2021-10-04T17:36:34
315965957,625003,1157093,-0.0201416015625,7.24399995803833,95,10,3,1980-01-06T03:19:17,1633358201.019008,2021-10-04T17:36:41
315965966,374566,1165843,-0.02655029296875,7.4679999351501465,167,10,3,1980-01-06T03:19:26,1633358208.456804,2021-10-04T17:36:48
315965972,94686,1171563,0.00457763671875,7.572000026702881,219,10,3,1980-01-06T03:19:32,1633358214.6966639,2021-10-04T17:36:54
315965979,404686,1178873,0.00457763671875,7.484000205993652,25,10,3,1980-01-06T03:19:39,1633358221.5467808,2021-10-04T17:37:01
315965985,244666,1184713,0.00457763671875,7.432000160217285,77,10,3,1980-01-06T03:19:45,1633358229.727077,2021-10-04T17:37:09
315965995,517302,1194986,0.00457763671875,7.3480000495910645,165,10,3,1980-01-06T03:19:55,1633358237.1568239,2021-10-04T17:37:17
315966002,781059,1202213,0.003662109375,7.360000133514404,233,10,3,1980-01-06T03:20:02,1633358243.3864079,2021-10-04T17:37:23
315966008,661052,1208093,nan,nan,23,10,3,1980-01-06T03:20:08,1633358250.2866678,2021-10-04T17:37:30
315966015,940914,1215373,0.00457763671875,7.544000148773193,91,10,3,1980-01-06T03:20:15,1633358256.5871248,2021-10-04T17:37:36
315966023,271052,1222703,nan,nan,153,10,3,1980-01-06T03:20:23,1633358266.147032,2021-10-04T17:37:46
315966029,11494,1228443,0.003662109375,7.455999851226807,205,10,3,1980-01-06T03:20:29,1633358274.316685,2021-10-04T17:37:54
315966039,451377,1238883,0.26641845703125,7.035999774932861,37,10,3,1980-01-06T03:20:39,1633358281.81652,2021-10-04T17:38:01
315966046,721387,1246153,0.234375,7.139999866485596,99,10,3,1980-01-06T03:20:46,1633358288.157996,2021-10-04T17:38:08
315966054,10914,1253443,nan,nan,167,10,3,1980-01-06T03:20:54,1633358295.046336,2021-10-04T17:38:15
315966059,831030,1259263,nan,nan,213,10,3,1980-01-06T03:20:59,1633358301.939625,2021-10-04T17:38:21
315966067,83344,1266515,nan,nan,25,10,3,1980-01-06T03:21:07,1633358308.2765129,2021-10-04T17:38:28
315966072,931025,1272363,0.00457763671875,7.236000061035156,71,10,3,1980-01-06T03:21:12,1633358315.14658,2021-10-04T17:38:35
315966080,193364,1279625,nan,nan,139,10,3,1980-01-06T03:21:20,1633358324.22666,2021-10-04T17:38:44
315966087,431517,1286863,0.0,7.392000198364258,201,10,3,1980-01-06T03:21:27,1633358330.5367448,2021-10-04T17:38:50
315966094,761736,1294194,nan,nan,7,10,3,1980-01-06T03:21:34,1633358337.4562318,2021-10-04T17:38:57
315966100,683663,1300116,nan,nan,59,10,3,1980-01-06T03:21:40,1633358343.7165408,2021-10-04T17:39:03
315966107,903903,1307336,0.0054931640625,7.492000102996826,121,10,3,1980-01-06T03:21:47,1633358350.626864,2021-10-04T17:39:10
315966115,167045,1314599,nan,nan,183,10,3,1980-01-06T03:21:55,1633358357.5162249,2021-10-04T17:39:17
315966122,353671,1321786,-0.03753662109375,7.480000019073486,251,10,3,1980-01-06T03:22:02,1633358364.347832,2021-10-04T17:39:24
315966129,693667,1329126,0.00640869140625,7.4720001220703125,57,10,3,1980-01-06T03:22:09,1633358371.146016,2021-10-04T17:39:31
315966136,991047,1336423,-0.0347900390625,7.4039998054504395,119,10,3,1980-01-06T03:22:16,1633358378.016785,2021-10-04T17:39:38
315966142,801524,1342233,0.00457763671875,7.47599983215332,171,10,3,1980-01-06T03:22:22,1633358384.336369,2021-10-04T17:39:44
315966157,441051,1356873,nan,nan,39,10,3,1980-01-06T03:22:37,1633358399.66644,2021-10-04T17:39:59
315966163,271360,1362703,0.00274658203125,7.139999866485596,91,10,3,1980-01-06T03:22:43,1633358407.1461198,2021-10-04T17:40:07
315966170,601028,1370033,nan,nan,159,10,3,1980-01-06T03:22:50,1633358413.436092,2021-10-04T17:40:13
315966177,977111,1377409,0.00823974609375,7.136000156402588,221,10,3,1980-01-06T03:22:57,1633358420.2460558,2021-10-04T17:40:20
315966183,791029,1383223,-0.00091552734375,7.216000080108643,17,10,3,1980-01-06T03:23:03,1633358426.565904,2021-10-04T17:40:26
315966191,141193,1390573,nan,nan,79,10,3,1980-01-06T03:23:11,1633358433.455989,2021-10-04T17:40:33
315966198,614395,1397833,0.00640869140625,7.116000175476074,141,10,3,1980-01-06T03:23:18,1633358440.3676488,2021-10-04T17:40:40
315966205,863898,1405083,nan,nan,203,10,3,1980-01-06T03:23:25,1633358447.276093,2021-10-04T17:40:47
315966213,137537,1412356,0.003662109375,7.296000003814697,15,10,3,1980-01-06T03:23:33,1633358453.576556,2021-10-04T17:40:53
315966220,494020,1419713,nan,nan,77,10,3,1980-01-06T03:23:40,1633358463.225884,2021-10-04T17:41:03
315966227,734039,1426953,nan,nan,139,10,3,1980-01-06T03:23:47,1633358469.536185,2021-10-04T17:41:09
315966233,656136,1432875,0.0091552734375,7.291999816894531,191,10,3,1980-01-06T03:23:53,1633358476.4359438,2021-10-04T17:41:16
315966240,966651,1440186,0.00640869140625,7.283999919891357,253,10,3,1980-01-06T03:24:00,1633358483.375908,2021-10-04T17:41:23
315966248,144034,1447363,0.003662109375,7.188000202178955,65,10,3,1980-01-06T03:24:08,1633358490.316037,2021-10-04T17:41:30
315966255,456654,1454676,0.00732421875,7.291999816894531,127,10,3,1980-01-06T03:24:15,1633358496.625876,2021-10-04T17:41:36
315966262,777214,1461996,-0.00457763671875,7.251999855041504,189,10,3,1980-01-06T03:24:22,1633358503.506868,2021-10-04T17:41:43
315966268,523914,1467743,0.00640869140625,7.248000144958496,241,10,3,1980-01-06T03:24:28,1633358509.8465009,2021-10-04T17:41:49
315966275,794052,1475013,nan,nan,47,10,3,1980-01-06T03:24:35,1633358516.7763638,2021-10-04T17:41:56
315966281,617089,1480836,-0.00732421875,7.144000053405762,99,10,3,1980-01-06T03:24:41,1633358523.125741,2021-10-04T17:42:03
315966290,384180,1489603,0.003662109375,6.947999954223633,177,10,3,1980-01-06T03:24:50,1633358532.876133,2021-10-04T17:42:12
315966296,256654,1495476,nan,nan,223,10,3,1980-01-06T03:24:56,1633358538.560876,2021-10-04T17:42:18
315966303,627343,1502793,0.003662109375,7.0,35,10,3,1980-01-06T03:25:03,1633358546.086,2021-10-04T17:42:26
315966310,977761,1510143,0.0091552734375,7.067999839782715,97,10,3,1980-01-06T03:25:10,1633358552.486248,2021-10-04T17:42:32
315966318,280470,1517446,nan,nan,159,10,3,1980-01-06T03:25:18,1633358559.37724,2021-10-04T17:42:39
315966324,159642,1523325,0.0091552734375,6.947999954223633,211,10,3,1980-01-06T03:25:24,1633358565.716157,2021-10-04T17:42:45
315966331,400212,1530566,0.003662109375,7.0320000648498535,17,10,3,1980-01-06T03:25:31,1633358572.65568,2021-10-04T17:42:52
315966337,280206,1536446,0.01007080078125,7.039999961853027,69,10,3,1980-01-06T03:25:37,1633358579.0556998,2021-10-04T17:42:59
315966344,567484,1543733,-0.0018310546875,6.923999786376953,137,10,3,1980-01-06T03:25:44,1633358585.99642,2021-10-04T17:43:05
315966351,887467,1551053,-0.00274658203125,7.02400016784668,199,10,3,1980-01-06T03:25:51,1633358592.296005,2021-10-04T17:43:12
315966357,717618,1556883,0.01556396484375,7.136000156402588,251,10,3,1980-01-06T03:25:57,1633358599.135828,2021-10-04T17:43:19
315966365,27491,1564193,nan,nan,57,10,3,1980-01-06T03:26:05,1633358605.4462929,2021-10-04T17:43:25
315966372,307798,1571473,0.003662109375,7.127999782562256,119,10,3,1980-01-06T03:26:12,1633358614.536424,2021-10-04T17:43:34
315966378,190235,1577356,0.003662109375,7.23199987411499,171,10,3,1980-01-06T03:26:18,1633358620.876869,2021-10-04T17:43:40
315966385,478135,1584644,0.01007080078125,7.119999885559082,233,10,3,1980-01-06T03:26:25,1633358627.756196,2021-10-04T17:43:47
315966391,360095,1590526,0.003662109375,7.111999988555908,29,10,3,1980-01-06T03:26:31,1633358634.075773,2021-10-04T17:43:54
315966398,842811,1597803,0.0091552734375,7.0960001945495605,91,10,3,1980-01-06T03:26:38,1633358641.0064878,2021-10-04T17:44:01
315966406,152964,1605113,0.0091552734375,6.751999855041504,153,10,3,1980-01-06T03:26:46,1633358647.3162448,2021-10-04T17:44:07
315966411,942994,1610903,0.003662109375,7.007999897003174,205,10,3,1980-01-06T03:26:51,1633358654.226305,2021-10-04T17:44:14
315966419,343171,1618303,0.0146484375,6.808000087738037,17,10,3,1980-01-06T03:26:59,1633358660.575752,2021-10-04T17:44:20
315966426,582922,1625543,nan,nan,79,10,3,1980-01-06T03:27:06,1633358667.525821,2021-10-04T17:44:27
315966432,515107,1631475,0.01373291015625,6.9079999923706055,131,10,3,1980-01-06T03:27:12,1633358673.885776,2021-10-04T17:44:33
315966439,733516,1638693,0.00732421875,6.883999824523926,193,10,3,1980-01-06T03:27:19,1633358680.7976198,2021-10-04T17:44:40
315966445,785078,1644745,-0.00457763671875,6.776000022888184,245,10,3,1980-01-06T03:27:25,1633358687.217692,2021-10-04T17:44:47
315966453,52940,1652013,nan,nan,51,10,3,1980-01-06T03:27:33,1633358694.137068,2021-10-04T17:44:54
315966460,343407,1659303,0.003662109375,6.872000217437744,119,10,3,1980-01-06T03:27:40,1633358700.475793,2021-10-04T17:45:00
315966466,195609,1665156,0.003662109375,6.860000133514404,165,10,3,1980-01-06T03:27:46,1633358709.6073558,2021-10-04T17:45:09
315966472,52921,1671013,nan,nan,217,10,3,1980-01-06T03:27:52,1633358713.14828,2021-10-04T17:45:13
315966479,375553,1678336,0.003662109375,7.104000091552734,23,10,3,1980-01-06T03:27:59,1633358722.8858728,2021-10-04T17:45:22
315966486,696229,1685656,0.003662109375,6.984000205993652,91,10,3,1980-01-06T03:28:06,1633358729.245777,2021-10-04T17:45:29
315966494,2952,1692963,0.003662109375,6.863999843597412,153,10,3,1980-01-06T03:28:14,1633358736.145941,2021-10-04T17:45:36
315966500,105657,1698885,0.0146484375,6.964000225067139,205,10,3,1980-01-06T03:28:20,1633358742.5059838,2021-10-04T17:45:42
315966507,494212,1706274,nan,nan,11,10,3,1980-01-06T03:28:27,1633358749.4059489,2021-10-04T17:45:49
315966514,843246,1713623,nan,nan,73,10,3,1980-01-06T03:28:34,1633358755.746592,2021-10-04T17:45:55
315966522,233395,1721013,0.0146484375,6.5279998779296875,141,10,3,1980-01-06T03:28:42,1633358762.696208,2021-10-04T17:46:02
315966528,93379,1726873,0.010986328125,6.616000175476074,187,10,3,1980-01-06T03:28:48,1633358769.0262449,2021-10-04T17:46:09
315966533,873234,1732653,0.0091552734375,6.688000202178955,239,10,3,1980-01-06T03:28:53,1633358777.2458959,2021-10-04T17:46:17
315966542,695991,1741476,nan,nan,61,10,3,1980-01-06T03:29:02,1633358783.6154199,2021-10-04T17:46:23
315966550,15668,1748795,nan,nan,123,10,3,1980-01-06T03:29:10,1633358790.535229,2021-10-04T17:46:30
