time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965821,959226,1021673,0.00457763671875,7.559999942779541,192,10,2,1980-01-06T03:17:01,1633358065.5671198,2021-10-04T17:34:25
315965829,261980,1028976,0.00457763671875,7.624000072479248,4,10,2,1980-01-06T03:17:09,1633358071.857033,2021-10-04T17:34:31
315965836,512068,1036226,0.0054931640625,7.631999969482422,66,10,2,1980-01-06T03:17:16,1633358078.7067559,2021-10-04T17:34:38
315965842,389383,1042103,0.0054931640625,7.559999942779541,118,10,2,1980-01-06T03:17:22,1633358085.506712,2021-10-04T17:34:45
315965849,741562,1049455,0.00640869140625,7.4679999351501465,180,10,2,1980-01-06T03:17:29,1633358092.327584,2021-10-04T17:34:52
315965857,9219,1056723,0.00457763671875,7.627999782562256,242,10,2,1980-01-06T03:17:37,1633358098.5569758,2021-10-04T17:34:58
315965864,249304,1063963,0.0054931640625,7.535999774932861,48,10,2,1980-01-06T03:17:44,1633358105.97838,2021-10-04T17:35:05
315965870,42063,1069756,0.00457763671875,7.52400016784668,100,10,2,1980-01-06T03:17:50,1633358112.216753,2021-10-04T17:35:12
315965877,309352,1077023,0.00640869140625,7.5320000648498535,162,10,2,1980-01-06T03:17:57,1633358119.0567238,2021-10-04T17:35:19
315965884,629222,1084343,0.00457763671875,7.599999904632568,230,10,2,1980-01-06T03:18:04,1633358127.2370849,2021-10-04T17:35:27
315965893,359349,1093073,0.00457763671875,7.440000057220459,46,10,2,1980-01-06T03:18:13,1633358136.856688,2021-10-04T17:35:36
315965900,777361,1100246,0.0054931640625,7.144000053405762,108,10,2,1980-01-06T03:18:20,1633358143.1067438,2021-10-04T17:35:43
315965908,4538,1107473,nan,nan,176,10,2,1980-01-06T03:18:28,1633358150.0167198,2021-10-04T17:35:50
315965913,906915,1113375,nan,nan,228,10,2,1980-01-06T03:18:33,1633358156.3167129,2021-10-04T17:35:56
315965921,237388,1120706,nan,nan,34,10,2,1980-01-06T03:18:41,1633358163.167297,2021-10-04T17:36:03
315965927,96979,1126565,0.00640869140625,7.51200008392334,86,10,2,1980-01-06T03:18:47,1633358170.0283039,2021-10-04T17:36:10
315965935,827515,1135296,nan,nan,158,10,2,1980-01-06T03:18:55,1633358176.9684758,2021-10-04T17:36:16
315965941,685101,1141153,nan,nan,210,10,2,1980-01-06T03:19:01,1633358185.126905,2021-10-04T17:36:25
315965951,867433,1151336,nan,nan,42,10,2,1980-01-06T03:19:11,1633358194.736872,2021-10-04T17:36:34
315965957,625003,1157093,nan,nan,94,10,2,1980-01-06T03:19:17,1633358201.019008,2021-10-04T17:36:41
315965964,915103,1164383,nan,nan,156,10,2,1980-01-06T03:19:24,1633358207.856484,2021-10-04T17:36:47
315965972,94686,1171563,0.00457763671875,7.480000019073486,218,10,2,1980-01-06T03:19:32,1633358214.107004,2021-10-04T17:36:54
315965979,404686,1178873,0.0054931640625,7.388000011444092,24,10,2,1980-01-06T03:19:39,1633358221.5467808,2021-10-04T17:37:01
315965985,244666,1184713,0.00457763671875,7.4679999351501465,76,10,2,1980-01-06T03:19:45,1633358229.727077,2021-10-04T17:37:09
315965995,517302,1194986,0.45135498046875,7.276000022888184,164,10,2,1980-01-06T03:19:55,1633358236.566653,2021-10-04T17:37:16
315966001,351596,1200783,0.39093017578125,7.23199987411499,216,10,2,1980-01-06T03:20:01,1633358242.806733,2021-10-04T17:37:22
315966008,661052,1208093,0.3717041015625,7.211999893188477,22,10,2,1980-01-06T03:20:08,1633358250.2866678,2021-10-04T17:37:30
315966015,940914,1215373,0.00457763671875,7.535999774932861,90,10,2,1980-01-06T03:20:15,1633358256.5871248,2021-10-04T17:37:36
315966023,271052,1222703,0.00457763671875,7.535999774932861,152,10,2,1980-01-06T03:20:23,1633358265.547705,2021-10-04T17:37:45
315966029,11494,1228443,0.00457763671875,7.443999767303467,204,10,2,1980-01-06T03:20:29,1633358273.726769,2021-10-04T17:37:53
315966039,451377,1238883,0.0054931640625,7.052000045776367,36,10,2,1980-01-06T03:20:39,1633358281.81652,2021-10-04T17:38:01
315966045,290926,1244723,0.00640869140625,7.1519999504089355,88,10,2,1980-01-06T03:20:45,1633358287.5766208,2021-10-04T17:38:07
315966054,10914,1253443,0.0054931640625,7.239999771118164,166,10,2,1980-01-06T03:20:54,1633358295.046336,2021-10-04T17:38:15
315966059,831030,1259263,nan,nan,212,10,2,1980-01-06T03:20:59,1633358301.346477,2021-10-04T17:38:21
315966067,83344,1266515,0.00457763671875,7.228000164031982,24,10,2,1980-01-06T03:21:07,1633358308.2765129,2021-10-04T17:38:28
315966072,931025,1272363,nan,nan,70,10,2,1980-01-06T03:21:12,1633358314.5467439,2021-10-04T17:38:34
315966080,193364,1279625,-0.029296875,7.395999908447266,138,10,2,1980-01-06T03:21:20,1633358321.456441,2021-10-04T17:38:41
315966085,997085,1285429,0.0018310546875,7.311999797821045,184,10,2,1980-01-06T03:21:25,1633358330.5367448,2021-10-04T17:38:50
315966094,761736,1294194,-0.032958984375,7.303999900817871,6,10,2,1980-01-06T03:21:34,1633358337.4562318,2021-10-04T17:38:57
315966100,683663,1300116,nan,nan,58,10,2,1980-01-06T03:21:40,1633358343.7165408,2021-10-04T17:39:03
315966107,903903,1307336,nan,nan,120,10,2,1980-01-06T03:21:47,1633358350.626864,2021-10-04T17:39:10
315966115,167045,1314599,-0.01190185546875,7.303999900817871,182,10,2,1980-01-06T03:21:55,1633358356.9268239,2021-10-04T17:39:16
315966122,353671,1321786,0.00457763671875,7.388000011444092,250,10,2,1980-01-06T03:22:02,1633358363.757897,2021-10-04T17:39:23
315966128,274026,1327706,nan,nan,46,10,2,1980-01-06T03:22:08,1633358371.146016,2021-10-04T17:39:31
315966135,523664,1334956,0.0054931640625,7.380000114440918,108,10,2,1980-01-06T03:22:15,1633358378.016785,2021-10-04T17:39:38
315966142,801524,1342233,0.0054931640625,7.380000114440918,170,10,2,1980-01-06T03:22:22,1633358384.336369,2021-10-04T17:39:44
315966157,441051,1356873,0.00457763671875,7.360000133514404,38,10,2,1980-01-06T03:22:37,1633358399.66644,2021-10-04T17:39:59
315966163,271360,1362703,0.003662109375,7.124000072479248,90,10,2,1980-01-06T03:22:43,1633358406.566257,2021-10-04T17:40:06
315966170,601028,1370033,0.00732421875,7.052000045776367,158,10,2,1980-01-06T03:22:50,1633358413.436092,2021-10-04T17:40:13
315966177,977111,1377409,nan,nan,220,10,2,1980-01-06T03:22:57,1633358420.2460558,2021-10-04T17:40:20
315966183,791029,1383223,0.00732421875,7.211999893188477,16,10,2,1980-01-06T03:23:03,1633358426.565904,2021-10-04T17:40:26
315966191,141193,1390573,0.00640869140625,7.211999893188477,78,10,2,1980-01-06T03:23:11,1633358433.455989,2021-10-04T17:40:33
315966198,614395,1397833,0.00640869140625,7.188000202178955,140,10,2,1980-01-06T03:23:18,1633358440.3676488,2021-10-04T17:40:40
315966205,863898,1405083,0.00640869140625,7.196000099182129,202,10,2,1980-01-06T03:23:25,1633358447.276093,2021-10-04T17:40:47
315966213,137537,1412356,nan,nan,14,10,2,1980-01-06T03:23:33,1633358453.576556,2021-10-04T17:40:53
315966220,494020,1419713,0.003662109375,7.171999931335449,76,10,2,1980-01-06T03:23:40,1633358463.225884,2021-10-04T17:41:03
315966227,734039,1426953,nan,nan,138,10,2,1980-01-06T03:23:47,1633358469.536185,2021-10-04T17:41:09
315966233,656136,1432875,0.00732421875,7.288000106811523,190,10,2,1980-01-06T03:23:53,1633358476.4359438,2021-10-04T17:41:16
315966240,966651,1440186,nan,nan,252,10,2,1980-01-06T03:24:00,1633358482.7761328,2021-10-04T17:41:22
315966248,144034,1447363,nan,nan,64,10,2,1980-01-06T03:24:08,1633358490.316037,2021-10-04T17:41:30
315966255,456654,1454676,0.00457763671875,7.320000171661377,126,10,2,1980-01-06T03:24:15,1633358496.625876,2021-10-04T17:41:36
315966262,777214,1461996,nan,nan,188,10,2,1980-01-06T03:24:22,1633358503.506868,2021-10-04T17:41:43
315966268,523914,1467743,0.00732421875,7.1519999504089355,240,10,2,1980-01-06T03:24:28,1633358509.8465009,2021-10-04T17:41:49
315966275,794052,1475013,nan,nan,46,10,2,1980-01-06T03:24:35,1633358516.7763638,2021-10-04T17:41:56
315966281,617089,1480836,0.00732421875,7.136000156402588,98,10,2,1980-01-06T03:24:41,1633358523.125741,2021-10-04T17:42:03
315966290,384180,1489603,nan,nan,176,10,2,1980-01-06T03:24:50,1633358532.876133,2021-10-04T17:42:12
