time_s,time_us,time_steady,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965914,74698,1113685,-12.75,220,10,0,1980-01-06T03:18:34,1633358156.3167129,2021-10-04T17:35:56
315965922,214701,1121837,-13.0625,36,10,0,1980-01-06T03:18:42,1633358163.766888,2021-10-04T17:36:03
315965929,267610,1128968,-13.3125,98,10,0,1980-01-06T03:18:49,1633358170.0283039,2021-10-04T17:36:10
315965937,357419,1136976,-13.625,166,10,0,1980-01-06T03:18:57,1633358177.556777,2021-10-04T17:36:17
315965943,365356,1142986,-13.75,218,10,0,1980-01-06T03:19:03,1633358185.7274048,2021-10-04T17:36:25
315965952,454699,1152073,-14.25,44,10,0,1980-01-06T03:19:12,1633358195.3265479,2021-10-04T17:36:35
315965958,536380,1158153,-14.8125,96,10,0,1980-01-06T03:19:18,1633358201.5967278,2021-10-04T17:36:41
315965966,697264,1166325,-15.0,168,10,0,1980-01-06T03:19:26,1633358208.456804,2021-10-04T17:36:48
315965972,707597,1172411,-15.1875,220,10,0,1980-01-06T03:19:32,1633358214.6966639,2021-10-04T17:36:54
315965979,815004,1179463,-15.5,26,10,0,1980-01-06T03:19:39,1633358221.5467808,2021-10-04T17:37:01
315965985,865151,1185558,-15.625,78,10,0,1980-01-06T03:19:45,1633358229.727077,2021-10-04T17:37:09
315965995,886701,1195613,-16.375,166,10,0,1980-01-06T03:19:55,1633358237.1568239,2021-10-04T17:37:17
315966002,931443,1202504,-16.5,224,10,0,1980-01-06T03:20:02,1633358243.3864079,2021-10-04T17:37:23
315966009,951211,1209543,-17.0,30,10,0,1980-01-06T03:20:09,1633358250.2866678,2021-10-04T17:37:30
315966016,53800,1215640,-17.125,82,10,0,1980-01-06T03:20:16,1633358256.5871248,2021-10-04T17:37:36
315966024,53787,1223643,-17.375,154,10,0,1980-01-06T03:20:24,1633358266.147032,2021-10-04T17:37:46
315966030,77270,1229656,-17.6875,206,10,0,1980-01-06T03:20:30,1633358274.316685,2021-10-04T17:37:54
315966040,74052,1239657,-17.9375,38,10,0,1980-01-06T03:20:40,1633358281.81652,2021-10-04T17:38:01
315966046,171068,1245829,-18.375,90,10,0,1980-01-06T03:20:46,1633358288.157996,2021-10-04T17:38:08
315966054,184027,1253773,-18.75,158,10,0,1980-01-06T03:20:54,1633358295.666584,2021-10-04T17:38:15
315966061,201079,1260764,-19.125,220,10,0,1980-01-06T03:21:01,1633358301.939625,2021-10-04T17:38:21
315966068,211173,1267803,-19.375,26,10,0,1980-01-06T03:21:08,1633358308.879,2021-10-04T17:38:28
315966074,261165,1273853,-19.625,78,10,0,1980-01-06T03:21:14,1633358315.14658,2021-10-04T17:38:35
315966081,293882,1280879,-19.625,140,10,0,1980-01-06T03:21:21,1633358324.22666,2021-10-04T17:38:44
315966089,357372,1288933,-20.125,212,10,0,1980-01-06T03:21:29,1633358331.1264038,2021-10-04T17:38:51
315966095,363816,1294953,-20.25,8,10,0,1980-01-06T03:21:35,1633358338.0362248,2021-10-04T17:38:58
315966102,371086,1302049,-20.375,70,10,0,1980-01-06T03:21:42,1633358344.2966518,2021-10-04T17:39:04
315966109,447570,1309023,-20.875,128,10,0,1980-01-06T03:21:49,1633358351.206517,2021-10-04T17:39:11
315966116,451093,1316027,-21.625,190,10,0,1980-01-06T03:21:56,1633358357.5162249,2021-10-04T17:39:17
315966123,481075,1323057,-21.875,252,10,0,1980-01-06T03:22:03,1633358364.347832,2021-10-04T17:39:24
315966130,504790,1330075,-22.1875,58,10,0,1980-01-06T03:22:10,1633358371.7260609,2021-10-04T17:39:31
315966137,543856,1337126,-22.8125,120,10,0,1980-01-06T03:22:17,1633358378.016785,2021-10-04T17:39:38
315966143,611165,1343196,-23.0,172,10,0,1980-01-06T03:22:23,1633358384.336369,2021-10-04T17:39:44
315966157,633939,1357320,-23.6875,40,10,0,1980-01-06T03:22:37,1633358400.2459998,2021-10-04T17:40:00
315966165,691875,1365265,-24.125,108,10,0,1980-01-06T03:22:45,1633358407.1461198,2021-10-04T17:40:07
315966171,773800,1371364,-24.5,160,10,0,1980-01-06T03:22:51,1633358413.436092,2021-10-04T17:40:13
315966178,773810,1378357,-25.0,222,10,0,1980-01-06T03:22:58,1633358420.2460558,2021-10-04T17:40:20
315966184,801177,1384386,-25.4375,18,10,0,1980-01-06T03:23:04,1633358426.565904,2021-10-04T17:40:26
315966191,813803,1391397,-25.5,80,10,0,1980-01-06T03:23:11,1633358433.455989,2021-10-04T17:40:33
315966200,107038,1399483,-25.8125,148,10,0,1980-01-06T03:23:20,1633358440.3676488,2021-10-04T17:40:40
315966207,136798,1406513,-26.125,210,10,0,1980-01-06T03:23:27,1633358447.276093,2021-10-04T17:40:47
315966213,155205,1412520,-26.5625,6,10,0,1980-01-06T03:23:33,1633358453.576556,2021-10-04T17:40:53
315966221,196928,1420573,-27.0625,78,10,0,1980-01-06T03:23:41,1633358463.225884,2021-10-04T17:41:03
315966227,280412,1426723,-27.375,130,10,0,1980-01-06T03:23:47,1633358469.536185,2021-10-04T17:41:09
315966234,376789,1433746,-27.75,192,10,0,1980-01-06T03:23:54,1633358477.026233,2021-10-04T17:41:17
315966242,394742,1441755,-28.375,4,10,0,1980-01-06T03:24:02,1633358483.375908,2021-10-04T17:41:23
315966249,396810,1448773,-28.6875,66,10,0,1980-01-06T03:24:09,1633358490.316037,2021-10-04T17:41:30
315966255,474042,1454918,-28.875,118,10,0,1980-01-06T03:24:15,1633358496.625876,2021-10-04T17:41:36
315966262,574311,1461943,-29.375,180,10,0,1980-01-06T03:24:22,1633358503.506868,2021-10-04T17:41:43
315966269,596911,1468981,-29.9375,242,10,0,1980-01-06T03:24:29,1633358510.4361799,2021-10-04T17:41:50
315966276,596775,1475973,-30.5625,48,10,0,1980-01-06T03:24:36,1633358519.547065,2021-10-04T17:41:59
315966282,594051,1481955,-30.875,100,10,0,1980-01-06T03:24:42,1633358525.896517,2021-10-04T17:42:05
315966290,654179,1490013,-31.0625,168,10,0,1980-01-06T03:24:50,1633358532.876133,2021-10-04T17:42:12
315966296,695124,1496060,-31.625,224,10,0,1980-01-06T03:24:56,1633358539.1558208,2021-10-04T17:42:19
315966304,740296,1504063,-32.0625,36,10,0,1980-01-06T03:25:04,1633358546.086,2021-10-04T17:42:26
315966310,748122,1510119,-32.4375,88,10,0,1980-01-06T03:25:10,1633358552.486248,2021-10-04T17:42:32
315966317,757491,1517137,-32.6875,150,10,0,1980-01-06T03:25:17,1633358559.956197,2021-10-04T17:42:39
315966324,797759,1524113,-33.1875,212,10,0,1980-01-06T03:25:24,1633358566.306316,2021-10-04T17:42:46
315966331,788342,1531117,-33.3125,18,10,0,1980-01-06T03:25:31,1633358572.65568,2021-10-04T17:42:52
315966337,798813,1537106,-33.5625,70,10,0,1980-01-06T03:25:37,1633358579.0556998,2021-10-04T17:42:59
315966345,810239,1545134,-33.875,138,10,0,1980-01-06T03:25:45,1633358585.99642,2021-10-04T17:43:05
315966351,807518,1551113,-33.875,190,10,0,1980-01-06T03:25:51,1633358592.296005,2021-10-04T17:43:12
315966358,811034,1558134,-34.125,252,10,0,1980-01-06T03:25:58,1633358599.135828,2021-10-04T17:43:19
315966364,830235,1564146,-34.1875,48,10,0,1980-01-06T03:26:04,1633358605.4462929,2021-10-04T17:43:25
315966371,930509,1571248,-34.625,110,10,0,1980-01-06T03:26:11,1633358614.536424,2021-10-04T17:43:34
315966379,10344,1578333,-35.0,172,10,0,1980-01-06T03:26:19,1633358620.876869,2021-10-04T17:43:40
315966386,17659,1585411,-35.0625,234,10,0,1980-01-06T03:26:26,1633358627.756196,2021-10-04T17:43:47
315966392,60273,1591383,-35.375,30,10,0,1980-01-06T03:26:32,1633358634.075773,2021-10-04T17:43:54
315966399,342964,1598445,-35.5625,92,10,0,1980-01-06T03:26:39,1633358641.596184,2021-10-04T17:44:01
315966405,425404,1604525,-35.8125,144,10,0,1980-01-06T03:26:45,1633358647.9163759,2021-10-04T17:44:07
315966413,507361,1612623,-36.0625,212,10,0,1980-01-06T03:26:53,1633358654.226305,2021-10-04T17:44:14
315966419,443331,1618549,-36.125,8,10,0,1980-01-06T03:26:59,1633358660.575752,2021-10-04T17:44:20
315966426,453128,1625573,-36.3125,70,10,0,1980-01-06T03:27:06,1633358667.525821,2021-10-04T17:44:27
315966433,453127,1632639,-36.3125,132,10,0,1980-01-06T03:27:13,1633358673.885776,2021-10-04T17:44:33
315966440,513233,1639595,-36.6875,194,10,0,1980-01-06T03:27:20,1633358680.7976198,2021-10-04T17:44:40
315966446,513062,1645633,-36.9375,246,10,0,1980-01-06T03:27:26,1633358687.217692,2021-10-04T17:44:47
315966453,534308,1652639,-37.0625,52,10,0,1980-01-06T03:27:33,1633358694.137068,2021-10-04T17:44:54
315966460,555697,1659673,-37.3125,110,10,0,1980-01-06T03:27:40,1633358700.475793,2021-10-04T17:45:00
315966467,582960,1666703,-37.9375,172,10,0,1980-01-06T03:27:47,1633358709.6073558,2021-10-04T17:45:09
315966472,692968,1671796,-38.0625,218,10,0,1980-01-06T03:27:52,1633358715.9666839,2021-10-04T17:45:15
315966481,762976,1680865,-38.375,40,10,0,1980-01-06T03:28:01,1633358722.8858728,2021-10-04T17:45:22
315966487,775821,1686952,-38.4375,92,10,0,1980-01-06T03:28:07,1633358729.245777,2021-10-04T17:45:29
315966494,873295,1693976,-38.75,154,10,0,1980-01-06T03:28:14,1633358736.145941,2021-10-04T17:45:36
315966501,53386,1699974,-38.9375,206,10,0,1980-01-06T03:28:21,1633358742.5059838,2021-10-04T17:45:42
315966508,134379,1707133,-38.9375,12,10,0,1980-01-06T03:28:28,1633358749.4059489,2021-10-04T17:45:49
315966515,213692,1714149,-39.0,74,10,0,1980-01-06T03:28:35,1633358755.746592,2021-10-04T17:45:55
315966522,234264,1721158,-39.0625,132,10,0,1980-01-06T03:28:42,1633358762.696208,2021-10-04T17:46:02
315966528,316196,1727346,-39.0625,188,10,0,1980-01-06T03:28:48,1633358769.0262449,2021-10-04T17:46:09
315966535,356149,1734275,-39.25,246,10,0,1980-01-06T03:28:55,1633358777.825485,2021-10-04T17:46:17
315966543,476126,1742477,-39.5,62,10,0,1980-01-06T03:29:03,1633358784.214972,2021-10-04T17:46:24
315966551,486216,1750422,-39.625,130,10,0,1980-01-06T03:29:11,1633358791.1264448,2021-10-04T17:46:31
315966557,573387,1756494,-39.5,182,10,0,1980-01-06T03:29:17,1633358797.474356,2021-10-04T17:46:37
315966563,573406,1762524,-39.4375,238,10,0,1980-01-06T03:29:23,1633358803.814076,2021-10-04T17:46:43
315966570,633715,1769557,-39.3125,40,10,0,1980-01-06T03:29:30,1633358810.18342,2021-10-04T17:46:50
315966577,616816,1776553,-39.3125,102,10,0,1980-01-06T03:29:37,1633358819.323621,2021-10-04T17:46:59
315966584,623395,1783547,-39.125,164,10,0,1980-01-06T03:29:44,1633358826.2427928,2021-10-04T17:47:06
315966591,676128,1790606,-39.1875,226,10,0,1980-01-06T03:29:51,1633358833.203001,2021-10-04T17:47:13
315966598,693387,1797643,-39.1875,32,10,0,1980-01-06T03:29:58,1633358839.5516438,2021-10-04T17:47:19
315966605,764527,1804745,-39.1875,90,10,0,1980-01-06T03:30:05,1633358846.471585,2021-10-04T17:47:26
315966610,763496,1809703,-39.25,136,10,0,1980-01-06T03:30:10,1633358852.811069,2021-10-04T17:47:32
315966617,873499,1816865,-39.1875,198,10,0,1980-01-06T03:30:17,1633358859.120736,2021-10-04T17:47:39
315966624,923503,1823852,-39.1875,0,10,0,1980-01-06T03:30:24,1633358866.110256,2021-10-04T17:47:46
315966631,925840,1830845,-39.125,62,10,0,1980-01-06T03:30:31,1633358872.4999728,2021-10-04T17:47:52
315966637,943516,1836865,-39.1875,114,10,0,1980-01-06T03:30:37,1633358878.8596048,2021-10-04T17:47:58
315966645,933394,1844854,-39.125,186,10,0,1980-01-06T03:30:45,1633358885.851353,2021-10-04T17:48:05
315966651,936136,1850867,-39.1875,238,10,0,1980-01-06T03:30:51,1633358892.169009,2021-10-04T17:48:12
315966659,53576,1857975,-39.25,44,10,0,1980-01-06T03:30:59,1633358899.1385438,2021-10-04T17:48:19
315966665,56726,1863986,-39.375,96,10,0,1980-01-06T03:31:05,1633358905.527997,2021-10-04T17:48:25
315966673,136756,1872066,-39.4375,164,10,0,1980-01-06T03:31:13,1633358915.287765,2021-10-04T17:48:35
315966680,143500,1879077,-39.3125,226,10,0,1980-01-06T03:31:20,1633358921.5973809,2021-10-04T17:48:41
315966686,176479,1885096,-39.1875,22,10,0,1980-01-06T03:31:26,1633358928.607192,2021-10-04T17:48:48
315966693,224380,1892146,-39.25,84,10,0,1980-01-06T03:31:33,1633358934.356765,2021-10-04T17:48:54
315966700,262322,1899142,-39.375,146,10,0,1980-01-06T03:31:40,1633358941.288029,2021-10-04T17:49:01
315966706,272086,1905155,-39.1875,198,10,0,1980-01-06T03:31:46,1633358948.216713,2021-10-04T17:49:08
315966713,433773,1912334,-39.125,4,10,0,1980-01-06T03:31:53,1633358954.576061,2021-10-04T17:49:14
315966720,431840,1919323,-39.0625,66,10,0,1980-01-06T03:32:00,1633358960.9155688,2021-10-04T17:49:20
315966727,432132,1926346,-39.0625,128,10,0,1980-01-06T03:32:07,1633358967.9152079,2021-10-04T17:49:27
315966733,434437,1932333,-39.0,180,10,0,1980-01-06T03:32:13,1633358976.2049608,2021-10-04T17:49:36
315966742,471571,1941425,-39.0,2,10,0,1980-01-06T03:32:22,1633358983.1143608,2021-10-04T17:49:43
