time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315968130,561100,3328174,3328151,1486152,3328,1846,-4,1842,356,3328000,6,13,0,1980-01-06T03:55:30,1633360369.134265,2021-10-04T18:12:49
315968155,561100,3353174,3353151,1486152,3353,1871,-4,1867,360,3348818,21,13,0,1980-01-06T03:55:55,1633360394.444936,2021-10-04T18:13:14
315968180,561100,3378174,3378151,1486152,3378,1896,-4,1892,365,3374818,38,13,0,1980-01-06T03:56:20,1633360419.853185,2021-10-04T18:13:39
315968205,561100,3403174,3403151,1486152,3403,1921,-4,1917,370,3400818,53,13,0,1980-01-06T03:56:45,1633360445.1128929,2021-10-04T18:14:05
315968230,561100,3428174,3428151,1486152,3428,1946,-4,1942,375,3426818,68,13,0,1980-01-06T03:57:10,1633360470.4334729,2021-10-04T18:14:30
315968255,561100,3453174,3453151,1486152,3453,1971,-4,1967,380,3452818,85,13,0,1980-01-06T03:57:35,1633360495.1433609,2021-10-04T18:14:55
315968280,561100,3478174,3478151,1486152,3478,1996,-4,1992,384,3473588,100,13,0,1980-01-06T03:58:00,1633360520.3122249,2021-10-04T18:15:20
315968305,780400,3503174,3503151,1486152,3503,2021,-4,2017,389,3499588,115,13,0,1980-01-06T03:58:25,1633360545.631669,2021-10-04T18:15:45
315968330,780400,3528174,3528151,1486152,3528,2046,-4,2042,394,3525588,132,13,0,1980-01-06T03:58:50,1633360570.3421679,2021-10-04T18:16:10
315968355,780400,3553174,3553151,1486152,3553,2071,-4,2067,399,3551588,147,13,0,1980-01-06T03:59:15,1633360595.601845,2021-10-04T18:16:35
315968380,780400,3578174,3578151,1486152,3578,2096,-4,2092,404,3577588,162,13,0,1980-01-06T03:59:40,1633360620.951577,2021-10-04T18:17:00
315968405,957400,3603174,3603151,1486152,3603,2121,-4,2117,408,3598406,179,13,0,1980-01-06T04:00:05,1633360643.571353,2021-10-04T18:17:23
315968430,957400,3628174,3628151,1486152,3628,2146,-4,2142,413,3624406,194,13,0,1980-01-06T04:00:30,1633360668.800284,2021-10-04T18:17:48
315968455,957400,3653174,3653151,1486152,3653,2171,-4,2167,418,3650406,209,13,0,1980-01-06T04:00:55,1633360694.060317,2021-10-04T18:18:14
315968480,957400,3678174,3678151,1486152,3678,2196,-4,2192,423,3676406,226,13,0,1980-01-06T04:01:20,1633360719.3895369,2021-10-04T18:18:39
315968506,106100,3703174,3703151,1486152,3703,2221,-4,2217,428,3702406,241,13,0,1980-01-06T04:01:46,1633360744.069588,2021-10-04T18:19:04
315968531,106100,3728174,3728151,1486152,3728,2246,-4,2242,432,3723185,0,13,0,1980-01-06T04:02:11,1633360769.2324438,2021-10-04T18:19:29
315968556,106100,3753174,3753151,1486152,3753,2271,-4,2267,437,3749185,17,13,0,1980-01-06T04:02:36,1633360794.4793398,2021-10-04T18:19:54
315968581,106100,3778174,3778151,1486152,3778,2296,-4,2292,442,3775185,32,13,0,1980-01-06T04:03:01,1633360819.1382608,2021-10-04T18:20:19
315968606,106100,3803174,3803151,1486152,3803,2321,-4,2317,447,3801185,47,13,0,1980-01-06T04:03:26,1633360844.3779159,2021-10-04T18:20:44
315968631,106100,3828174,3828151,1486152,3828,2346,-4,2342,452,3827185,64,13,0,1980-01-06T04:03:51,1633360869.857537,2021-10-04T18:21:09
315968656,106100,3853174,3853151,1486152,3853,2371,-4,2367,456,3848000,79,13,0,1980-01-06T04:04:16,1633360894.697492,2021-10-04T18:21:34
315968681,106100,3878174,3878151,1486152,3878,2396,-4,2392,461,3874000,94,13,0,1980-01-06T04:04:41,1633360920.077489,2021-10-04T18:22:00
315968706,106100,3903174,3903151,1486152,3903,2421,-4,2417,466,3900000,111,13,0,1980-01-06T04:05:06,1633360945.04742,2021-10-04T18:22:25
315968731,106100,3928174,3928151,1486152,3928,2446,-4,2442,471,3926000,126,13,0,1980-01-06T04:05:31,1633360970.506281,2021-10-04T18:22:50
315968756,106100,3953174,3953151,1486152,3953,2471,-4,2467,476,3952000,141,13,0,1980-01-06T04:05:56,1633360995.3867009,2021-10-04T18:23:15
315968781,106100,3978174,3978151,1486152,3978,2496,-4,2492,481,3978000,158,13,0,1980-01-06T04:06:21,1633361020.336833,2021-10-04T18:23:40
315968806,261600,4003174,4003151,1486152,4003,2521,-4,2517,485,3998818,173,13,0,1980-01-06T04:06:46,1633361045.77682,2021-10-04T18:24:05
315968831,261600,4028174,4028151,1486152,4028,2546,-4,2542,490,4024818,188,13,0,1980-01-06T04:07:11,1633361071.3166919,2021-10-04T18:24:31
315968856,261600,4053174,4053151,1486152,4053,2571,-4,2567,495,4050818,205,13,0,1980-01-06T04:07:36,1633361094.135705,2021-10-04T18:24:54
315968881,261600,4078174,4078151,1486152,4078,2596,-4,2592,500,4076818,220,13,0,1980-01-06T04:08:01,1633361119.0849528,2021-10-04T18:25:19
315968906,261600,4103174,4103151,1486152,4103,2621,-4,2617,505,4102818,235,13,0,1980-01-06T04:08:26,1633361144.715236,2021-10-04T18:25:44
315968931,261600,4128174,4128151,1486152,4128,2646,-4,2642,509,4123588,252,13,0,1980-01-06T04:08:51,1633361169.594549,2021-10-04T18:26:09
315968956,261600,4153174,4153151,1486152,4153,2671,-4,2667,514,4149588,11,13,0,1980-01-06T04:09:16,1633361194.604292,2021-10-04T18:26:34
315968981,261600,4178174,4178151,1486152,4178,2696,-4,2692,519,4175588,26,13,0,1980-01-06T04:09:41,1633361220.204185,2021-10-04T18:27:00
315969006,261600,4203174,4203151,1486152,4203,2721,-4,2717,524,4201588,43,13,0,1980-01-06T04:10:06,1633361245.134685,2021-10-04T18:27:25
315964825,633300,28154,28131,0,28,28,-4,28,5,25980,40,13,0,1980-01-06T03:00:25,1633362603.841264,2021-10-04T18:50:03
315964850,633300,53154,53131,0,53,53,-4,53,10,51980,55,13,0,1980-01-06T03:00:50,1633362629.570988,2021-10-04T18:50:29
315964925,633300,128154,128132,128132,128,114,-4,0,22,115165,116,13,0,1980-01-06T03:02:05,1633362704.030009,2021-10-04T18:51:44
315964950,633300,153154,153132,153132,153,114,-4,0,22,115165,158,13,0,1980-01-06T03:02:30,1633362729.470185,2021-10-04T18:52:09
315964975,634300,178155,178132,178132,178,114,-4,0,22,115165,198,13,0,1980-01-06T03:02:55,1633362754.2321088,2021-10-04T18:52:34
315965002,667600,203154,203132,203132,203,114,-4,0,22,115165,238,13,0,1980-01-06T03:03:22,1633362779.0296679,2021-10-04T18:52:59
315965027,667600,228154,228132,228132,228,114,-4,0,22,115165,24,13,0,1980-01-06T03:03:47,1633362804.6691198,2021-10-04T18:53:24
315965052,667600,253154,253132,253132,253,114,-4,0,22,115165,64,13,0,1980-01-06T03:04:12,1633362828.2590039,2021-10-04T18:53:48
315965077,667600,278154,278132,278132,278,114,-4,0,22,115165,104,13,0,1980-01-06T03:04:37,1633362855.851109,2021-10-04T18:54:15
315965252,841100,453154,453132,453132,453,114,-4,0,22,115165,134,13,0,1980-01-06T03:07:32,1633363028.1152399,2021-10-04T18:57:08
315965277,841100,478154,478132,478132,478,114,-4,0,22,115165,174,13,0,1980-01-06T03:07:57,1633363053.704777,2021-10-04T18:57:33
315965302,841100,503154,503132,503132,503,114,-4,0,22,115165,214,13,0,1980-01-06T03:08:22,1633363081.424293,2021-10-04T18:58:01
315965327,842100,528155,528132,528132,528,114,-4,0,22,115165,0,13,0,1980-01-06T03:08:47,1633363102.9542968,2021-10-04T18:58:22
315965352,699000,553154,553132,553132,553,114,-4,0,22,115165,40,13,0,1980-01-06T03:09:12,1633363131.303052,2021-10-04T18:58:51
315965377,700000,578155,578132,578132,578,114,-4,0,22,115165,80,13,0,1980-01-06T03:09:37,1633363153.8427489,2021-10-04T18:59:13
315965402,699000,603154,603132,603132,603,114,-4,0,22,115165,122,13,0,1980-01-06T03:10:02,1633363179.3722038,2021-10-04T18:59:39
315965427,699000,628154,628132,628132,628,114,-4,0,22,115165,162,13,0,1980-01-06T03:10:27,1633363202.9339519,2021-10-04T19:00:02
315965452,699000,653154,653132,653132,653,114,-4,0,22,115165,202,13,0,1980-01-06T03:10:52,1633363232.951628,2021-10-04T19:00:32
315965477,699000,678154,678132,678132,678,114,-4,0,22,115165,244,13,0,1980-01-06T03:11:17,1633363256.123088,2021-10-04T19:00:56
315965502,822800,703154,703132,703132,703,114,-4,0,22,115165,28,13,0,1980-01-06T03:11:42,1633363281.360817,2021-10-04T19:01:21
315965527,822800,728154,728132,728132,728,114,-4,0,22,115165,68,13,0,1980-01-06T03:12:07,1633363305.9206169,2021-10-04T19:01:45
315965552,822800,753154,753132,753132,753,114,-4,0,22,115165,110,13,0,1980-01-06T03:12:32,1633363331.190764,2021-10-04T19:02:11
315965577,822800,778154,778132,778132,778,114,-4,0,22,115165,150,13,0,1980-01-06T03:12:57,1633363354.939908,2021-10-04T19:02:34
