258.912933349609	84.1613082885742	-561.075378417969
257.744018554687	98.1881942749024	-569.842224121094
260.081817626953	106.955001831055	-568.088806152344
257.744018554687	104.032730102539	-567.50439453125
253.652847290039	100.526008605957	-571.595520019531
260.081817626953	92.928108215332	-561.659851074219
288.135589599609	92.3436584472656	-563.997680664063
126.241966247559	300.993560791016	-558.737548828125
154.29573059082	318.527191162109	-552.89306640625
189.947402954102	317.358245849609	-558.737548828125
212.741088867187	325.540618896484	-555.815368652344
255.406204223633	301.578002929687	-571.011108398438
285.213317871094	304.500274658203	-572.180053710938
304.500274658203	282.291046142578	-559.322082519531
315.020446777344	275.862060546875	-576.855651855469
330.800720214844	251.899475097656	-580.362365722656
345.996490478516	236.119232177734	-576.855651855469
345.412048339844	210.403274536133	-573.933349609375
339.567504882812	184.10285949707	-573.348937988281
320.280548095703	153.126815795898	-578.609008789063
325.540618896484	123.319694519043	-579.777893066406
283.4599609375	99.9415512084961	-574.517822265625
191.116302490234	126.241966247559	-592.051452636719
150.204559326172	131.502044677734	-578.609008789063
125.657516479492	133.839859008789	-569.257751464844
92.3436584472656	131.502044677734	-572.180053710938
48.5096435546875	138.515487670898	-548.217407226563
17.5336055755615	140.853302001953	-540.035095214844
2.33781409263611	144.944473266602	-533.606079101563
-19.2869663238525	142.606658935547	-526.592590332031
-38.5739326477051	143.191116333008	-515.488037109375
-54.9386329650879	152.542373657227	-503.214477539063
-68.9655151367188	162.478088378906	-497.369934082031
-83.5768585205078	157.217987060547	-491.525421142578
-91.7592010498047	173.582702636719	-485.096435546875
-106.955001831055	181.180603027344	-465.809478759766
-109.877265930176	201.052017211914	-451.198120117188
-115.721801757813	208.649917602539	-450.029235839844
-118.059616088867	226.767974853516	-447.106964111328
-120.397422790527	236.119232177734	-439.509063720703
-133.839859008789	254.237289428711	-420.222106933594
-140.268844604492	267.095275878906	-419.637664794922
-130.333145141602	274.108703613281	-399.181762695313
-140.268844604492	289.888946533203	-396.843933105469
-146.697830200195	306.838104248047	-375.803619384766
-150.789001464844	319.111633300781	-365.867919921875
-136.762130737305	331.969604492187	-360.607818603516
-135.593215942383	344.243133544922	-367.036804199219
-119.228523254395	355.347747802734	-357.685577392578
-116.306251525879	362.361206054688	-351.841033935547
-101.69490814209	368.205718994141	-354.178833007813
