time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
315964908,810000,110935,1.778961181640625,8.187999725341797,238,12,1,1980-01-06T03:01:48
315964909,450000,111602,1.783905029296875,8.187999725341797,246,12,1,1980-01-06T03:01:49
315964910,89000,112268,1.7779541015625,8.192000389099121,254,12,1,1980-01-06T03:01:50
315964910,731000,112937,1.48699951171875,8.220000267028809,0,12,1,1980-01-06T03:01:50
315964911,371000,113603,1.491943359375,8.223999977111816,8,12,1,1980-01-06T03:01:51
315964913,871000,114274,1.49395751953125,8.220000267028809,16,12,1,1980-01-06T03:01:53
315964914,513000,114943,1.48297119140625,8.223999977111816,18,12,1,1980-01-06T03:01:54
315964915,153000,115609,1.54595947265625,8.199999809265137,26,12,1,1980-01-06T03:01:55
315964915,793000,116275,1.49395751953125,8.192000389099121,34,12,1,1980-01-06T03:01:55
315964916,435000,116944,1.780975341796875,8.187999725341797,36,12,1,1980-01-06T03:01:56
315964917,74000,117610,1.784912109375,8.192000389099121,44,12,1,1980-01-06T03:01:57
315964917,718000,118281,1.783905029296875,8.192000389099121,52,12,1,1980-01-06T03:01:57
315964918,360000,118949,1.780975341796875,8.187999725341797,54,12,1,1980-01-06T03:01:58
315964919,0,119616,1.4849853515625,8.223999977111816,62,12,1,1980-01-06T03:01:59
315964919,643000,120286,1.48095703125,8.223999977111816,70,12,1,1980-01-06T03:01:59
315964920,285000,120955,1.4849853515625,8.227999687194824,72,12,1,1980-01-06T03:02:00
315964921,236000,121621,1.785919189453125,8.192000389099121,80,12,1,1980-01-06T03:02:01
315964921,876000,122287,1.754974365234375,8.192000389099121,88,12,1,1980-01-06T03:02:01
315964922,518000,122956,1.492950439453125,8.196000099182129,90,12,1,1980-01-06T03:02:02
315964923,158000,123622,1.52691650390625,8.196000099182129,98,12,1,1980-01-06T03:02:03
315964923,801000,124293,1.77392578125,8.199999809265137,106,12,1,1980-01-06T03:02:03
315964924,443000,124962,1.762939453125,8.199999809265137,108,12,1,1980-01-06T03:02:04
315964925,83000,125628,1.4879150390625,8.220000267028809,116,12,1,1980-01-06T03:02:05
315964925,723000,126294,1.48095703125,8.223999977111816,124,12,1,1980-01-06T03:02:05
315964926,365000,126963,1.483978271484375,8.223999977111816,126,12,1,1980-01-06T03:02:06
315964927,5000,127629,1.4879150390625,8.223999977111816,134,12,1,1980-01-06T03:02:07
315964927,648000,128300,1.475921630859375,8.223999977111816,142,12,1,1980-01-06T03:02:07
315964928,290000,128969,1.4769287109375,8.223999977111816,144,12,1,1980-01-06T03:02:08
315964929,239000,129635,1.772918701171875,8.187999725341797,152,12,1,1980-01-06T03:02:09
315964929,883000,130305,1.78692626953125,8.187999725341797,160,12,1,1980-01-06T03:02:09
315964930,525000,135974,1.767974853515625,8.196000099182129,157,12,1,1980-01-06T03:02:10
315964935,334000,135983,1.761932373046875,8.184000015258789,161,12,1,1980-01-06T03:02:15
315964935,974000,136650,1.759918212890625,8.184000015258789,173,12,1,1980-01-06T03:02:15
315964936,614000,137316,1.765960693359375,8.184000015258789,181,12,1,1980-01-06T03:02:16
315964937,256000,137985,1.767974853515625,8.184000015258789,183,12,1,1980-01-06T03:02:17
315964937,895000,138652,1.48297119140625,8.208000183105469,191,12,1,1980-01-06T03:02:17
315964938,535000,139318,1.5439453125,8.215999603271484,199,12,1,1980-01-06T03:02:18
315964939,177000,139987,1.475921630859375,8.215999603271484,201,12,1,1980-01-06T03:02:19
315964939,817000,140653,1.475921630859375,8.215999603271484,209,12,1,1980-01-06T03:02:19
315964939,283000,141323,1.48095703125,8.215999603271484,217,12,1,1980-01-06T03:02:19
315964939,926000,141992,1.537994384765625,8.180000305175781,219,12,1,1980-01-06T03:02:19
315964940,565000,142659,1.71990966796875,8.184000015258789,235,12,1,1980-01-06T03:02:20
315964941,205000,143325,1.763946533203125,8.180000305175781,243,12,1,1980-01-06T03:02:21
315964941,847000,143994,1.75396728515625,8.184000015258789,245,12,1,1980-01-06T03:02:21
315964942,487000,144660,1.763946533203125,8.184000015258789,253,12,1,1980-01-06T03:02:22
315964943,131000,145331,1.767974853515625,8.184000015258789,5,12,1,1980-01-06T03:02:23
315964943,773000,145999,1.514923095703125,8.184000015258789,7,12,1,1980-01-06T03:02:23
315964947,35000,146666,1.468963623046875,8.215999603271484,15,12,1,1980-01-06T03:02:27
315964947,674000,147332,1.466949462890625,8.220000267028809,23,12,1,1980-01-06T03:02:27
315964948,316000,148064,1.466949462890625,8.215999603271484,25,12,1,1980-01-06T03:02:28
315964948,956000,148667,1.51995849609375,8.184000015258789,38,12,1,1980-01-06T03:02:28
315964949,600000,149338,1.4659423828125,8.196000099182129,46,12,1,1980-01-06T03:02:29
315964950,242000,150071,1.6669921875,8.184000015258789,49,12,1,1980-01-06T03:02:30
315964950,943000,150737,1.761932373046875,8.184000015258789,78,12,1,1980-01-06T03:02:30
315964951,583000,151404,1.754974365234375,8.184000015258789,86,12,1,1980-01-06T03:02:31
315964952,164000,152073,1.751953125,8.180000305175781,89,12,1,1980-01-06T03:02:32
315964952,865000,152739,1.470977783203125,8.215999603271484,108,12,1,1980-01-06T03:02:32
315964953,505000,153406,1.472991943359375,8.211999893188477,116,12,1,1980-01-06T03:02:33
315964954,147000,154075,1.475921630859375,8.211999893188477,120,12,1,1980-01-06T03:02:34
315964955,99000,154741,1.75799560546875,8.187999725341797,148,12,1,1980-01-06T03:02:35
315964955,738000,155408,1.687957763671875,8.208000183105469,156,12,1,1980-01-06T03:02:35
315964956,381000,156077,1.492950439453125,8.208000183105469,160,12,1,1980-01-06T03:02:36
315964957,20000,156743,1.553924560546875,8.175999641418457,180,12,1,1980-01-06T03:02:37
315964957,660000,157410,1.7559814453125,8.180000305175781,188,12,1,1980-01-06T03:02:37
315964958,303000,158079,1.76092529296875,8.175999641418457,193,12,1,1980-01-06T03:02:38
315964958,942000,158745,1.4739990234375,8.211999893188477,198,12,1,1980-01-06T03:02:38
315964959,581000,159411,1.475921630859375,8.208000183105469,206,12,1,1980-01-06T03:02:39
315964960,224000,160081,1.4769287109375,8.208000183105469,211,12,1,1980-01-06T03:02:40
315964960,864000,160747,1.4619140625,8.211999893188477,233,12,1,1980-01-06T03:02:40
315964961,503000,161413,1.462921142578125,8.211999893188477,241,12,1,1980-01-06T03:02:41
315964962,455000,162099,1.469970703125,8.211999893188477,251,12,1,1980-01-06T03:02:42
315964963,94000,162748,1.76092529296875,8.180000305175781,255,12,1,1980-01-06T03:02:43
315964963,734000,163415,1.7589111328125,8.180000305175781,7,12,1,1980-01-06T03:02:43
315964964,376000,164129,1.75799560546875,8.180000305175781,24,12,1,1980-01-06T03:02:44
315964965,16000,164750,1.756988525390625,8.180000305175781,28,12,1,1980-01-06T03:02:45
315964965,655000,165417,1.459991455078125,8.204000473022461,36,12,1,1980-01-06T03:02:45
315964966,294000,166098,1.62396240234375,8.215999603271484,46,12,1,1980-01-06T03:02:46
315964966,933000,166748,1.46795654296875,8.211999893188477,50,12,1,1980-01-06T03:02:46
315964967,573000,167414,1.472991943359375,8.215999603271484,58,12,1,1980-01-06T03:02:47
315964968,215000,168160,1.469970703125,8.211999893188477,83,12,1,1980-01-06T03:02:48
315964968,855000,168750,1.481964111328125,8.215999603271484,87,12,1,1980-01-06T03:02:48
315964969,495000,169416,1.756988525390625,8.208000183105469,95,12,1,1980-01-06T03:02:49
315964970,445000,170090,1.759918212890625,8.184000015258789,102,12,1,1980-01-06T03:02:50
315964971,84000,170752,1.76898193359375,8.180000305175781,106,12,1,1980-01-06T03:02:51
315964971,724000,171418,1.77191162109375,8.180000305175781,114,12,1,1980-01-06T03:02:51
315964972,367000,172140,1.77996826171875,8.180000305175781,133,12,1,1980-01-06T03:02:52
0,632000,672,2.1829833984375,5.515999794006348,1,12,1,1970-01-01T03:00:00
1,273000,5176,1.384918212890625,5.831999778747559,46,12,1,1970-01-01T03:00:01
4,968000,5186,1.162994384765625,5.835999965667725,50,12,1,1970-01-01T03:00:04
5,609000,5852,0.89996337890625,5.888000011444092,59,12,1,1970-01-01T03:00:05
6,249000,6519,0.904998779296875,5.892000198364258,94,12,1,1970-01-01T03:00:06
315964804,637000,7186,0.907012939453125,5.888000011444092,120,12,1,1980-01-06T03:00:04
315964805,280000,7855,1.2689208984375,5.835999965667725,122,12,1,1980-01-06T03:00:05
315964805,921000,8522,1.201995849609375,5.883999824523926,158,12,1,1980-01-06T03:00:05
315964806,561000,9188,0.913970947265625,5.880000114440918,166,12,1,1980-01-06T03:00:06
315964807,204000,9857,0.883941650390625,5.835999965667725,168,12,1,1980-01-06T03:00:07
315964807,845000,10523,1.2919921875,5.831999778747559,176,12,1,1980-01-06T03:00:07
315964808,485000,11190,2.539947509765625,5.6519999504089355,184,12,1,1980-01-06T03:00:08
315964809,127000,11858,2.138946533203125,5.703999996185303,186,12,1,1980-01-06T03:00:09
315964809,768000,12525,2.12896728515625,5.699999809265137,194,12,1,1980-01-06T03:00:09
315964810,408000,13191,2.121917724609375,5.696000099182129,202,12,1,1980-01-06T03:00:10
315964811,51000,13860,2.502960205078125,5.644000053405762,204,12,1,1980-01-06T03:00:11
315964811,691000,14526,2.5169677734375,5.636000156402588,212,12,1,1980-01-06T03:00:11
315964812,331000,15192,2.518890380859375,5.631999969482422,220,12,1,1980-01-06T03:00:12
315964812,974000,15861,2.49591064453125,5.631999969482422,222,12,1,1980-01-06T03:00:12
315964813,919000,16527,2.518890380859375,5.631999969482422,230,12,1,1980-01-06T03:00:13
315964814,559000,17194,2.481903076171875,5.664000034332275,238,12,1,1980-01-06T03:00:14
315964815,202000,17862,2.234893798828125,5.671999931335449,240,12,1,1980-01-06T03:00:15
315964815,842000,18529,2.097930908203125,5.671999931335449,248,12,1,1980-01-06T03:00:15
315964816,483000,19195,2.106903076171875,5.671999931335449,0,12,1,1980-01-06T03:00:16
315964817,125000,19864,2.103973388671875,5.671999931335449,2,12,1,1980-01-06T03:00:17
0,632000,672,2.275909423828125,5.495999813079834,1,12,1,1970-01-01T03:00:00
1,273000,5176,1.390960693359375,5.828000068664551,46,12,1,1970-01-01T03:00:01
4,968000,5186,0.9429931640625,5.843999862670898,50,12,1,1970-01-01T03:00:04
5,608000,5852,0.937957763671875,5.880000114440918,59,12,1,1970-01-01T03:00:05
6,248000,6519,0.935943603515625,5.883999824523926,94,12,1,1970-01-01T03:00:06
315964804,637000,7186,0.92999267578125,5.880000114440918,120,12,1,1980-01-06T03:00:04
315964805,279000,7855,1.04901123046875,5.828000068664551,122,12,1,1980-01-06T03:00:05
315964805,920000,8522,0.9609375,5.875999927520752,158,12,1,1980-01-06T03:00:05
315964806,561000,9188,0.89794921875,5.828000068664551,166,12,1,1980-01-06T03:00:06
315964807,203000,9857,1.2469482421875,5.828000068664551,168,12,1,1980-01-06T03:00:07
315964807,844000,10523,1.29400634765625,5.823999881744385,176,12,1,1980-01-06T03:00:07
315964808,484000,11190,2.55889892578125,5.644000053405762,184,12,1,1980-01-06T03:00:08
315964809,126000,11858,2.177947998046875,5.691999912261963,186,12,1,1980-01-06T03:00:09
315964809,767000,12525,2.17291259765625,5.688000202178955,194,12,1,1980-01-06T03:00:09
315964810,407000,13191,2.155975341796875,5.684000015258789,202,12,1,1980-01-06T03:00:10
315964811,50000,13860,2.53692626953125,5.627999782562256,204,12,1,1980-01-06T03:00:11
315964811,690000,14526,2.534912109375,5.624000072479248,212,12,1,1980-01-06T03:00:11
315964812,330000,15192,2.531890869140625,5.619999885559082,220,12,1,1980-01-06T03:00:12
315964812,973000,15861,2.517974853515625,5.616000175476074,222,12,1,1980-01-06T03:00:12
315964813,920000,16528,2.238922119140625,5.664000034332275,230,12,1,1980-01-06T03:00:13
315964814,560000,17194,2.14398193359375,5.611999988555908,238,12,1,1980-01-06T03:00:14
315964815,203000,17863,2.14892578125,5.656000137329102,240,12,1,1980-01-06T03:00:15
315964815,843000,18529,2.1448974609375,5.6519999504089355,248,12,1,1980-01-06T03:00:15
315964816,483000,19195,2.134918212890625,5.6519999504089355,0,12,1,1980-01-06T03:00:16
315964817,126000,19864,2.1119384765625,5.415999889373779,2,12,1,1980-01-06T03:00:17
0,632000,672,2.33294677734375,5.480000019073486,1,12,1,1970-01-01T03:00:00
1,273000,5176,1.46795654296875,5.820000171661377,46,12,1,1970-01-01T03:00:01
4,968000,5186,1.045989990234375,5.823999881744385,50,12,1,1970-01-01T03:00:04
5,608000,5852,0.97100830078125,5.872000217437744,59,12,1,1970-01-01T03:00:05
6,248000,6518,0.968994140625,5.875999927520752,67,12,1,1970-01-01T03:00:06
315964804,635000,7185,0.970001220703125,5.872000217437744,98,12,1,1980-01-06T03:00:04
315964805,278000,7854,1.25299072265625,5.815999984741211,100,12,1,1980-01-06T03:00:05
315964805,919000,8521,0.9580078125,5.843999862670898,136,12,1,1980-01-06T03:00:05
315964806,559000,9188,1.10394287109375,5.815999984741211,144,12,1,1980-01-06T03:00:06
315964807,202000,9856,1.349945068359375,5.815999984741211,146,12,1,1980-01-06T03:00:07
0,632000,672,2.3759765625,5.4679999351501465,1,12,1,1970-01-01T03:00:00
1,272000,5176,1.513916015625,5.808000087738037,46,12,1,1970-01-01T03:00:01
