time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian
315964876,637900,23577,0,1,147,1,1148,1,147,1,1148,14,13,0,1980-01-06T03:01:16
315964877,637900,24577,0,1,147,1,1148,1,147,1,1148,26,13,0,1980-01-06T03:01:17
315964878,637900,25577,0,1,147,1,1148,1,147,1,1148,37,13,0,1980-01-06T03:01:18
315964879,637900,26577,0,1,147,1,1148,1,147,1,1148,49,13,0,1980-01-06T03:01:19
315964880,637900,27577,0,1,147,1,1148,1,147,1,1148,61,13,0,1980-01-06T03:01:20
315964881,637900,28577,0,1,147,1,1148,1,147,1,1148,73,13,0,1980-01-06T03:01:21
315964882,637900,29577,0,1,147,1,1148,1,147,1,1148,85,13,0,1980-01-06T03:01:22
315964883,637900,30577,0,1,147,1,1148,1,147,1,1148,97,13,0,1980-01-06T03:01:23
315964884,637900,31577,0,1,147,1,1148,1,147,1,1148,108,13,0,1980-01-06T03:01:24
315964885,637900,32577,0,1,147,1,1148,1,147,1,1148,120,13,0,1980-01-06T03:01:25
315964886,637900,33577,0,1,147,1,1148,1,147,1,1148,133,13,0,1980-01-06T03:01:26
315964887,637900,34577,0,1,147,1,1148,1,147,1,1148,144,13,0,1980-01-06T03:01:27
315964888,637900,35577,0,1,147,1,1148,1,147,1,1148,156,13,0,1980-01-06T03:01:28
315964889,637900,36577,0,1,147,1,1148,1,147,1,1148,168,13,0,1980-01-06T03:01:29
315964890,637900,37577,0,1,147,1,1148,1,147,1,1148,179,13,0,1980-01-06T03:01:30
315964891,637900,38577,0,1,147,1,1148,1,147,1,1148,192,13,0,1980-01-06T03:01:31
315964892,637900,39577,0,1,147,1,1148,1,147,1,1148,204,13,0,1980-01-06T03:01:32
315964893,637900,40577,0,1,147,1,1148,1,147,1,1148,215,13,0,1980-01-06T03:01:33
315964894,637900,41577,0,1,147,1,1148,1,147,1,1148,227,13,0,1980-01-06T03:01:34
315964895,637900,42577,0,1,147,1,1148,1,147,1,1148,239,13,0,1980-01-06T03:01:35
315964896,637900,43577,0,1,147,1,1148,1,147,1,1148,251,13,0,1980-01-06T03:01:36
315964897,637900,44577,0,1,147,1,1148,1,147,1,1148,7,13,0,1980-01-06T03:01:37
315964898,637900,45577,0,1,147,1,1148,1,147,1,1148,19,13,0,1980-01-06T03:01:38
315964899,637900,46577,0,1,147,1,1148,1,147,1,1148,30,13,0,1980-01-06T03:01:39
315964900,637900,47577,0,1,147,1,1148,1,147,1,1148,42,13,0,1980-01-06T03:01:40
315964901,637900,48577,0,1,147,1,1148,1,147,1,1148,55,13,0,1980-01-06T03:01:41
315964902,637900,49577,0,1,147,1,1148,1,147,1,1148,66,13,0,1980-01-06T03:01:42
315964903,637900,50577,0,1,147,1,1148,1,147,1,1148,78,13,0,1980-01-06T03:01:43
315964907,363900,51577,0,1,147,1,1148,1,147,1,1148,90,13,0,1980-01-06T03:01:47
315964908,363900,52577,0,1,147,1,1148,1,147,1,1148,101,13,0,1980-01-06T03:01:48
315964909,363900,53577,0,1,147,1,1148,1,147,1,1148,114,13,0,1980-01-06T03:01:49
315964910,363900,54577,0,1,147,1,1148,1,147,1,1148,126,13,0,1980-01-06T03:01:50
315964911,363900,55577,0,1,147,1,1148,1,147,1,1148,137,13,0,1980-01-06T03:01:51
315964912,363900,56577,0,1,147,1,1148,1,147,1,1148,149,13,0,1980-01-06T03:01:52
315964913,363900,57577,0,1,147,1,1148,1,147,1,1148,161,13,0,1980-01-06T03:01:53
315964914,363900,58577,0,1,147,1,1148,1,147,1,1148,173,13,0,1980-01-06T03:01:54
315964915,363900,59577,0,1,147,1,1148,1,147,1,1148,185,13,0,1980-01-06T03:01:55
315964916,363900,60577,0,1,147,1,1148,1,147,1,1148,197,13,0,1980-01-06T03:01:56
315964917,363900,61577,0,1,147,1,1148,1,147,1,1148,208,13,0,1980-01-06T03:01:57
315964918,363900,62577,0,1,147,1,1148,1,147,1,1148,220,13,0,1980-01-06T03:01:58
315964919,363900,63577,0,1,147,1,1148,1,147,1,1148,233,13,0,1980-01-06T03:01:59
315964920,363900,64577,0,1,147,1,1148,1,147,1,1148,244,13,0,1980-01-06T03:02:00
315964921,363900,65577,0,1,147,1,1148,1,147,1,1148,0,13,0,1980-01-06T03:02:01
315964922,363900,66577,0,1,147,1,1148,1,147,1,1148,12,13,0,1980-01-06T03:02:02
315964923,363900,67577,0,1,147,1,1148,1,147,1,1148,23,13,0,1980-01-06T03:02:03
315964924,363900,68577,0,1,147,1,1148,1,147,1,1148,36,13,0,1980-01-06T03:02:04
315964925,363900,69577,0,1,147,1,1148,1,147,1,1148,48,13,0,1980-01-06T03:02:05
315964926,363900,70577,0,1,147,1,1148,1,147,1,1148,59,13,0,1980-01-06T03:02:06
315964927,363900,71577,0,1,147,1,1148,1,147,1,1148,71,13,0,1980-01-06T03:02:07
315964928,363900,72577,0,1,147,1,1148,1,147,1,1148,83,13,0,1980-01-06T03:02:08
4,365100,3365,0,1,1827,1,2828,1,1827,1,2828,4,13,0,1970-01-01T03:00:04
5,495100,4495,0,1,1827,1,2828,1,1827,1,2828,12,13,0,1970-01-01T03:00:05
7,842700,6843,0,1,1827,1,2828,1,1827,1,2828,34,13,0,1970-01-01T03:00:07
315964931,775700,7843,0,1,1827,1,2828,1,1827,1,2828,46,13,0,1980-01-06T03:02:11
315964932,775700,8843,0,1,1827,1,2828,1,1827,1,2828,58,13,0,1980-01-06T03:02:12
315964939,775700,9843,0,1,1827,1,2828,1,1827,1,2828,69,13,0,1980-01-06T03:02:19
315964940,775700,10843,0,1,1827,1,2828,1,1827,1,2828,82,13,0,1980-01-06T03:02:20
315964941,775700,11843,0,1,1827,1,2828,1,1827,1,2828,94,13,0,1980-01-06T03:02:21
315964942,775700,12843,0,1,1827,1,2828,1,1827,1,2828,105,13,0,1980-01-06T03:02:22
315964943,775700,13843,0,1,1827,1,2828,1,1827,1,2828,117,13,0,1980-01-06T03:02:23
315964944,775700,14843,0,1,1827,1,2828,1,1827,1,2828,129,13,0,1980-01-06T03:02:24
315964945,775700,15843,0,1,1827,1,2828,1,1827,1,2828,141,13,0,1980-01-06T03:02:25
315964946,775700,16843,0,1,1827,1,2828,1,1827,1,2828,153,13,0,1980-01-06T03:02:26
315964947,775700,17843,0,1,1827,1,2828,1,1827,1,2828,165,13,0,1980-01-06T03:02:27
315964948,775700,18843,0,1,1827,1,2828,1,1827,1,2828,176,13,0,1980-01-06T03:02:28
315964949,775700,19843,0,1,1827,1,2828,1,1827,1,2828,188,13,0,1980-01-06T03:02:29
315964950,775700,20843,0,1,1827,1,2828,1,1827,1,2828,201,13,0,1980-01-06T03:02:30
315964951,775700,21843,0,1,1827,1,2828,1,1827,1,2828,212,13,0,1980-01-06T03:02:31
315964952,775700,22843,0,1,1827,1,2828,1,1827,1,2828,224,13,0,1980-01-06T03:02:32
315964953,775700,23843,0,1,1827,1,2828,1,1827,1,2828,236,13,0,1980-01-06T03:02:33
315964954,775700,24843,0,1,1827,1,2828,1,1827,1,2828,247,13,0,1980-01-06T03:02:34
315964955,775700,25843,0,1,1827,1,2828,1,1827,1,2828,4,13,0,1980-01-06T03:02:35
315964956,775700,26843,0,1,1827,1,2828,1,1827,1,2828,16,13,0,1980-01-06T03:02:36
315964957,775700,27843,0,1,1827,1,2828,1,1827,1,2828,27,13,0,1980-01-06T03:02:37
315964958,775700,28843,0,1,1827,1,2828,1,1827,1,2828,39,13,0,1980-01-06T03:02:38
315964959,775700,29843,0,1,1827,1,2828,1,1827,1,2828,51,13,0,1980-01-06T03:02:39
315964960,775700,30843,0,1,1827,1,2828,1,1827,1,2828,63,13,0,1980-01-06T03:02:40
315964961,775700,31843,0,1,1827,1,2828,1,1827,1,2828,75,13,0,1980-01-06T03:02:41
315964962,775700,32843,0,1,1827,1,2828,1,1827,1,2828,87,13,0,1980-01-06T03:02:42
315964963,775700,33843,0,1,1827,1,2828,1,1827,1,2828,98,13,0,1980-01-06T03:02:43
315964964,775700,34843,0,1,1827,1,2828,1,1827,1,2828,110,13,0,1980-01-06T03:02:44
315964965,775700,35843,0,1,1827,1,2828,1,1827,1,2828,123,13,0,1980-01-06T03:02:45
315964966,775700,36843,0,1,1827,1,2828,1,1827,1,2828,134,13,0,1980-01-06T03:02:46
315964967,775700,37843,0,1,1827,1,2828,1,1827,1,2828,146,13,0,1980-01-06T03:02:47
315964968,775700,38843,0,1,1827,1,2828,1,1827,1,2828,158,13,0,1980-01-06T03:02:48
315964969,775700,39843,0,1,1827,1,2828,1,1827,1,2828,169,13,0,1980-01-06T03:02:49
315964970,775700,40843,0,1,1827,1,2828,1,1827,1,2828,182,13,0,1980-01-06T03:02:50
315964971,775700,41843,0,1,1827,1,2828,1,1827,1,2828,194,13,0,1980-01-06T03:02:51
2,576600,1577,0,1,147,1,1148,1,147,1,1148,8,13,0,1970-01-01T03:00:02
5,288700,5577,0,1,147,1,1148,1,147,1,1148,56,13,0,1970-01-01T03:00:05
315964804,56900,6577,0,1,147,1,1148,1,147,1,1148,68,13,0,1980-01-06T03:00:04
315964805,56900,7577,0,1,147,1,1148,1,147,1,1148,79,13,0,1980-01-06T03:00:05
315964806,57000,8577,0,1,147,1,1148,1,147,1,1148,92,13,0,1980-01-06T03:00:06
315964807,56900,9577,0,1,147,1,1148,1,147,1,1148,104,13,0,1980-01-06T03:00:07
315964808,56900,10577,0,1,147,1,1148,1,147,1,1148,115,13,0,1980-01-06T03:00:08
315964809,57000,11577,0,1,147,1,1148,1,147,1,1148,127,13,0,1980-01-06T03:00:09
315964810,56900,12577,0,1,147,1,1148,1,147,1,1148,139,13,0,1980-01-06T03:00:10
315964811,56900,13577,0,1,147,1,1148,1,147,1,1148,151,13,0,1980-01-06T03:00:11
315964812,57000,14577,0,1,147,1,1148,1,147,1,1148,163,13,0,1980-01-06T03:00:12
315964813,56900,15577,0,1,147,1,1148,1,147,1,1148,175,13,0,1980-01-06T03:00:13
315964814,56900,16577,0,1,147,1,1148,1,147,1,1148,186,13,0,1980-01-06T03:00:14
315964815,57000,17577,0,1,147,1,1148,1,147,1,1148,198,13,0,1980-01-06T03:00:15
315964816,56900,18577,0,1,147,1,1148,1,147,1,1148,211,13,0,1980-01-06T03:00:16
315964817,56900,19577,0,1,147,1,1148,1,147,1,1148,222,13,0,1980-01-06T03:00:17
315964818,57000,20577,0,1,147,1,1148,1,147,1,1148,234,13,0,1980-01-06T03:00:18
315964819,56900,21577,0,1,147,1,1148,1,147,1,1148,246,13,0,1980-01-06T03:00:19
315964820,56900,22577,0,1,147,1,1148,1,147,1,1148,1,13,0,1980-01-06T03:00:20
315964821,57000,23577,0,1,147,1,1148,1,147,1,1148,14,13,0,1980-01-06T03:00:21
315964822,56900,24577,0,1,147,1,1148,1,147,1,1148,26,13,0,1980-01-06T03:00:22
315964823,56900,25577,0,1,147,1,1148,1,147,1,1148,37,13,0,1980-01-06T03:00:23
315964824,57000,26577,0,1,147,1,1148,1,147,1,1148,49,13,0,1980-01-06T03:00:24
315964825,56900,27577,0,1,147,1,1148,1,147,1,1148,61,13,0,1980-01-06T03:00:25
315964826,56900,28577,0,1,147,1,1148,1,147,1,1148,73,13,0,1980-01-06T03:00:26
315964827,57000,29577,0,1,147,1,1148,1,147,1,1148,85,13,0,1980-01-06T03:00:27
315964828,56900,30577,0,1,147,1,1148,1,147,1,1148,97,13,0,1980-01-06T03:00:28
315964829,56900,31577,0,1,147,1,1148,1,147,1,1148,108,13,0,1980-01-06T03:00:29
315964830,57000,32577,0,1,147,1,1148,1,147,1,1148,120,13,0,1980-01-06T03:00:30
315964831,56900,33577,0,1,147,1,1148,1,147,1,1148,133,13,0,1980-01-06T03:00:31
315964832,56900,34577,0,1,147,1,1148,1,147,1,1148,144,13,0,1980-01-06T03:00:32
315964833,57000,35577,0,1,147,1,1148,1,147,1,1148,156,13,0,1980-01-06T03:00:33
315964834,56900,36577,0,1,147,1,1148,1,147,1,1148,168,13,0,1980-01-06T03:00:34
315964835,56900,37577,0,1,147,1,1148,1,147,1,1148,179,13,0,1980-01-06T03:00:35
315964836,57000,38577,0,1,147,1,1148,1,147,1,1148,192,13,0,1980-01-06T03:00:36
315964837,56900,39577,0,1,147,1,1148,1,147,1,1148,204,13,0,1980-01-06T03:00:37
315964838,56900,40577,0,1,147,1,1148,1,147,1,1148,215,13,0,1980-01-06T03:00:38
315964839,57000,41577,0,1,147,1,1148,1,147,1,1148,227,13,0,1980-01-06T03:00:39
315964840,56900,42577,0,1,147,1,1148,1,147,1,1148,239,13,0,1980-01-06T03:00:40
315964841,56900,43577,0,1,147,1,1148,1,147,1,1148,251,13,0,1980-01-06T03:00:41
315964842,57000,44577,0,1,147,1,1148,1,147,1,1148,7,13,0,1980-01-06T03:00:42
315964843,56900,45577,0,1,147,1,1148,1,147,1,1148,19,13,0,1980-01-06T03:00:43
315964844,56900,46577,0,1,147,1,1148,1,147,1,1148,30,13,0,1980-01-06T03:00:44
315964845,57000,47577,0,1,147,1,1148,1,147,1,1148,42,13,0,1980-01-06T03:00:45
315964846,56900,48577,0,1,147,1,1148,1,147,1,1148,55,13,0,1980-01-06T03:00:46
315964847,56900,49577,0,1,147,1,1148,1,147,1,1148,66,13,0,1980-01-06T03:00:47
315964848,57000,50577,0,1,147,1,1148,1,147,1,1148,78,13,0,1980-01-06T03:00:48
315964849,56900,51577,0,1,147,1,1148,1,147,1,1148,90,13,0,1980-01-06T03:00:49
315964850,56900,52577,0,1,147,1,1148,1,147,1,1148,101,13,0,1980-01-06T03:00:50
315964851,57000,53577,0,1,147,1,1148,1,147,1,1148,114,13,0,1980-01-06T03:00:51
315964852,56900,54577,0,1,147,1,1148,1,147,1,1148,126,13,0,1980-01-06T03:00:52
315964853,56900,55577,0,1,147,1,1148,1,147,1,1148,137,13,0,1980-01-06T03:00:53
315964854,57000,56577,0,1,147,1,1148,1,147,1,1148,149,13,0,1980-01-06T03:00:54
315964855,56900,57577,0,1,147,1,1148,1,147,1,1148,161,13,0,1980-01-06T03:00:55
315964856,56900,58577,0,1,147,1,1148,1,147,1,1148,173,13,0,1980-01-06T03:00:56
315964857,57000,59577,0,1,147,1,1148,1,147,1,1148,185,13,0,1980-01-06T03:00:57
315964858,56900,60577,0,1,147,1,1148,1,147,1,1148,197,13,0,1980-01-06T03:00:58
315964859,56900,61577,0,1,147,1,1148,1,147,1,1148,208,13,0,1980-01-06T03:00:59
315964860,57000,62577,0,1,147,1,1148,1,147,1,1148,220,13,0,1980-01-06T03:01:00
315964861,56900,63577,0,1,147,1,1148,1,147,1,1148,233,13,0,1980-01-06T03:01:01
315964862,56900,64577,0,1,147,1,1148,1,147,1,1148,244,13,0,1980-01-06T03:01:02
315964863,57000,65577,0,1,147,1,1148,1,147,1,1148,0,13,0,1980-01-06T03:01:03
315964864,56900,66577,0,1,147,1,1148,1,147,1,1148,12,13,0,1980-01-06T03:01:04
315964865,56900,67577,0,1,147,1,1148,1,147,1,1148,23,13,0,1980-01-06T03:01:05
315964866,57000,68577,0,1,147,1,1148,1,147,1,1148,36,13,0,1980-01-06T03:01:06
315964867,56900,69577,0,1,147,1,1148,1,147,1,1148,48,13,0,1980-01-06T03:01:07
315964868,56900,70577,0,1,147,1,1148,1,147,1,1148,59,13,0,1980-01-06T03:01:08
315964869,57000,71577,0,1,147,1,1148,1,147,1,1148,71,13,0,1980-01-06T03:01:09
315964870,56900,72577,0,1,147,1,1148,1,147,1,1148,83,13,0,1980-01-06T03:01:10
315964871,56900,73577,0,1,147,1,1148,1,147,1,1148,95,13,0,1980-01-06T03:01:11
315964872,57000,74577,0,1,147,1,1148,1,147,1,1148,107,13,0,1980-01-06T03:01:12
315964873,56900,75577,0,1,147,1,1148,1,147,1,1148,119,13,0,1980-01-06T03:01:13
315964874,56900,76577,0,1,147,1,1148,1,147,1,1148,130,13,0,1980-01-06T03:01:14
315964875,57000,77577,0,1,147,1,1148,1,147,1,1148,142,13,0,1980-01-06T03:01:15
315964876,56900,78577,0,1,147,1,1148,1,147,1,1148,155,13,0,1980-01-06T03:01:16
315964877,56900,79577,0,1,147,1,1148,1,147,1,1148,166,13,0,1980-01-06T03:01:17
315964878,57000,80577,0,1,147,1,1148,1,147,1,1148,178,13,0,1980-01-06T03:01:18
315964879,56900,81577,0,1,147,1,1148,1,147,1,1148,190,13,0,1980-01-06T03:01:19
315964880,56900,82577,0,1,147,1,1148,1,147,1,1148,201,13,0,1980-01-06T03:01:20
315964881,57000,83577,0,1,147,1,1148,1,147,1,1148,214,13,0,1980-01-06T03:01:21
315964882,56900,84577,0,1,147,1,1148,1,147,1,1148,226,13,0,1980-01-06T03:01:22
315964883,56900,85577,0,1,147,1,1148,1,147,1,1148,237,13,0,1980-01-06T03:01:23
315964884,57000,86577,0,1,147,1,1148,1,147,1,1148,249,13,0,1980-01-06T03:01:24
315964885,56900,87577,0,1,147,1,1148,1,147,1,1148,5,13,0,1980-01-06T03:01:25
315964886,56900,88577,0,1,147,1,1148,1,147,1,1148,17,13,0,1980-01-06T03:01:26
315964887,57000,89577,0,1,147,1,1148,1,147,1,1148,29,13,0,1980-01-06T03:01:27
315964888,56900,90577,0,1,147,1,1148,1,147,1,1148,41,13,0,1980-01-06T03:01:28
315964889,56900,91577,0,1,147,1,1148,1,147,1,1148,52,13,0,1980-01-06T03:01:29
315964890,57000,92577,0,1,147,1,1148,1,147,1,1148,64,13,0,1980-01-06T03:01:30
315964891,56900,93577,0,1,147,1,1148,1,147,1,1148,77,13,0,1980-01-06T03:01:31
315964892,56900,94577,0,1,147,1,1148,1,147,1,1148,88,13,0,1980-01-06T03:01:32
315964893,57000,95577,0,1,147,1,1148,1,147,1,1148,100,13,0,1980-01-06T03:01:33
315964894,56900,96577,0,1,147,1,1148,1,147,1,1148,112,13,0,1980-01-06T03:01:34
315964895,56900,97577,0,1,147,1,1148,1,147,1,1148,123,13,0,1980-01-06T03:01:35
315964896,57000,98577,0,1,147,1,1148,1,147,1,1148,136,13,0,1980-01-06T03:01:36
315964897,56900,99577,0,1,147,1,1148,1,147,1,1148,148,13,0,1980-01-06T03:01:37
315964898,56900,100577,0,1,147,1,1148,1,147,1,1148,159,13,0,1980-01-06T03:01:38
315964899,57000,101577,0,1,147,1,1148,1,147,1,1148,171,13,0,1980-01-06T03:01:39
315964900,56900,102577,0,1,147,1,1148,1,147,1,1148,183,13,0,1980-01-06T03:01:40
315964901,56900,103577,0,1,147,1,1148,1,147,1,1148,195,13,0,1980-01-06T03:01:41
315964902,57000,104577,0,1,147,1,1148,1,147,1,1148,207,13,0,1980-01-06T03:01:42
315964903,56900,105577,0,1,147,1,1148,1,147,1,1148,219,13,0,1980-01-06T03:01:43
315964904,56900,106577,0,1,147,1,1148,1,147,1,1148,230,13,0,1980-01-06T03:01:44
315964905,57000,107577,0,1,147,1,1148,1,147,1,1148,242,13,0,1980-01-06T03:01:45
315964906,56900,108577,0,1,147,1,1148,1,147,1,1148,255,13,0,1980-01-06T03:01:46
315964907,56900,109577,0,1,147,1,1148,1,147,1,1148,10,13,0,1980-01-06T03:01:47
315964908,57000,110577,0,1,147,1,1148,1,147,1,1148,22,13,0,1980-01-06T03:01:48
315964909,56900,111577,0,1,147,1,1148,1,147,1,1148,34,13,0,1980-01-06T03:01:49
315964910,56900,112577,0,1,147,1,1148,1,147,1,1148,45,13,0,1980-01-06T03:01:50
315964911,57000,113577,0,1,147,1,1148,1,147,1,1148,58,13,0,1980-01-06T03:01:51
315964912,56900,114577,0,1,147,1,1148,1,147,1,1148,70,13,0,1980-01-06T03:01:52
315964913,56900,115577,0,1,147,1,1148,1,147,1,1148,81,13,0,1980-01-06T03:01:53
315964914,57000,116577,0,1,147,1,1148,1,147,1,1148,93,13,0,1980-01-06T03:01:54
315964915,56900,117577,0,1,147,1,1148,1,147,1,1148,105,13,0,1980-01-06T03:01:55
315964916,56900,118577,0,1,147,1,1148,1,147,1,1148,117,13,0,1980-01-06T03:01:56
315964917,57000,119577,0,1,147,1,1148,1,147,1,1148,129,13,0,1980-01-06T03:01:57
315964918,56900,120577,0,1,147,1,1148,1,147,1,1148,141,13,0,1980-01-06T03:01:58
315964919,56900,121577,0,1,147,1,1148,1,147,1,1148,152,13,0,1980-01-06T03:01:59
315964920,57000,122577,0,1,147,1,1148,1,147,1,1148,164,13,0,1980-01-06T03:02:00
315964921,56900,123577,0,1,147,1,1148,1,147,1,1148,177,13,0,1980-01-06T03:02:01
315964922,56900,124577,0,1,147,1,1148,1,147,1,1148,188,13,0,1980-01-06T03:02:02
315964923,57000,125577,0,1,147,1,1148,1,147,1,1148,200,13,0,1980-01-06T03:02:03
315964924,56900,126577,0,1,147,1,1148,1,147,1,1148,212,13,0,1980-01-06T03:02:04
315964925,56900,127577,0,1,147,1,1148,1,147,1,1148,223,13,0,1980-01-06T03:02:05
315964926,57000,128577,0,1,147,1,1148,1,147,1,1148,236,13,0,1980-01-06T03:02:06
315964927,56900,129577,0,1,147,1,1148,1,147,1,1148,248,13,0,1980-01-06T03:02:07
315964928,56900,130577,0,1,147,1,1148,1,147,1,1148,3,13,0,1980-01-06T03:02:08
315964929,57000,131577,0,1,147,1,1148,1,147,1,1148,15,13,0,1980-01-06T03:02:09
315964930,56900,132577,0,1,147,1,1148,1,147,1,1148,27,13,0,1980-01-06T03:02:10
315964931,56900,133577,0,1,147,1,1148,1,147,1,1148,39,13,0,1980-01-06T03:02:11
315964932,57000,134577,0,1,147,1,1148,1,147,1,1148,51,13,0,1980-01-06T03:02:12
315964933,56900,135577,0,1,147,1,1148,1,147,1,1148,63,13,0,1980-01-06T03:02:13
315964934,56900,136577,0,1,147,1,1148,1,147,1,1148,74,13,0,1980-01-06T03:02:14
