time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian
315964852,271900,30989,25.539033889770508,3.302000045776367,3.2750184535980225,99,13,0,1980-01-06T03:00:52
2,972900,1989,25.241636276245117,3.302000045776367,3.279853582382202,10,13,0,1970-01-01T03:00:02
6,972900,5989,25.8364315032959,3.302000045776367,3.2750184535980225,59,13,0,1970-01-01T03:00:06
315964860,34100,6989,25.8364315032959,3.302000045776367,3.2750184535980225,70,13,0,1980-01-06T03:01:00
315964861,34100,7989,25.8364315032959,3.302000045776367,3.279853582382202,81,13,0,1980-01-06T03:01:01
315964862,34100,8989,25.8364315032959,3.302000045776367,3.273406505584717,95,13,0,1980-01-06T03:01:02
315964863,34100,9989,25.8364315032959,3.302000045776367,3.2782416343688965,106,13,0,1980-01-06T03:01:03
315964864,34100,10989,25.8364315032959,3.302000045776367,3.279853582382202,117,13,0,1980-01-06T03:01:04
315964865,34100,11989,25.8364315032959,3.302000045776367,3.2750184535980225,130,13,0,1980-01-06T03:01:05
315964866,34100,12989,25.8364315032959,3.302000045776367,3.2750184535980225,141,13,0,1980-01-06T03:01:06
315964867,34100,13989,26.13382911682129,3.302000045776367,3.2750184535980225,153,13,0,1980-01-06T03:01:07
315964868,34100,14989,26.13382911682129,3.302000045776367,3.2782416343688965,166,13,0,1980-01-06T03:01:08
315964869,34100,15989,26.13382911682129,3.302000045776367,3.2782416343688965,177,13,0,1980-01-06T03:01:09
315964870,34100,16989,26.13382911682129,3.302000045776367,3.2750184535980225,188,13,0,1980-01-06T03:01:10
315964871,34100,17989,26.13382911682129,3.302000045776367,3.2750184535980225,201,13,0,1980-01-06T03:01:11
315964872,34100,18989,26.13382911682129,3.302000045776367,3.2750184535980225,213,13,0,1980-01-06T03:01:12
315964873,34100,19989,26.13382911682129,3.302000045776367,3.279853582382202,224,13,0,1980-01-06T03:01:13
315964874,34100,20989,26.13382911682129,3.302000045776367,3.2782416343688965,237,13,0,1980-01-06T03:01:14
315964875,34100,21989,26.13382911682129,3.302000045776367,3.27662992477417,248,13,0,1980-01-06T03:01:15
315964876,34100,22989,26.13382911682129,3.302000045776367,3.2782416343688965,3,13,0,1980-01-06T03:01:16
315964877,34100,23989,26.13382911682129,3.302000045776367,3.2750184535980225,17,13,0,1980-01-06T03:01:17
315964878,34100,24989,26.13382911682129,3.302000045776367,3.2750184535980225,28,13,0,1980-01-06T03:01:18
315964879,34100,25989,26.13382911682129,3.302000045776367,3.2782416343688965,39,13,0,1980-01-06T03:01:19
315964880,34100,26989,26.43122673034668,3.302000045776367,3.27662992477417,52,13,0,1980-01-06T03:01:20
315964881,34100,27989,26.43122673034668,3.302000045776367,3.2782416343688965,63,13,0,1980-01-06T03:01:21
315964882,34100,28989,26.43122673034668,3.302000045776367,3.2782416343688965,75,13,0,1980-01-06T03:01:22
315964883,34100,29989,26.43122673034668,3.302000045776367,3.2750184535980225,88,13,0,1980-01-06T03:01:23
315964884,34100,30989,26.43122673034668,3.302000045776367,3.2750184535980225,99,13,0,1980-01-06T03:01:24
315964885,34100,31989,26.43122673034668,3.302000045776367,3.2750184535980225,110,13,0,1980-01-06T03:01:25
315964886,34100,32989,26.13382911682129,3.302000045776367,3.2750184535980225,123,13,0,1980-01-06T03:01:26
315964887,34100,33989,26.13382911682129,3.302000045776367,3.2750184535980225,135,13,0,1980-01-06T03:01:27
315964888,34100,34989,26.43122673034668,3.302000045776367,3.2782416343688965,146,13,0,1980-01-06T03:01:28
315964889,34100,35989,26.43122673034668,3.302000045776367,3.2782416343688965,159,13,0,1980-01-06T03:01:29
315964890,34100,36989,26.43122673034668,3.302000045776367,3.27662992477417,170,13,0,1980-01-06T03:01:30
315964891,34100,37989,26.43122673034668,3.302000045776367,3.2782416343688965,181,13,0,1980-01-06T03:01:31
315964892,34100,38989,26.43122673034668,3.302000045776367,3.2750184535980225,195,13,0,1980-01-06T03:01:32
315964893,34100,39989,26.43122673034668,3.302000045776367,3.2750184535980225,206,13,0,1980-01-06T03:01:33
315964894,34100,40989,26.43122673034668,3.302000045776367,3.2782416343688965,217,13,0,1980-01-06T03:01:34
315964895,34100,41989,26.43122673034668,3.302000045776367,3.2605128288269043,230,13,0,1980-01-06T03:01:35
315964896,34100,42989,26.43122673034668,3.302000045776367,3.2589011192321777,241,13,0,1980-01-06T03:01:36
315964897,34100,43989,26.72862434387207,3.302000045776367,3.2589011192321777,253,13,0,1980-01-06T03:01:37
315964898,34100,44989,26.43122673034668,3.302000045776367,3.2556777000427246,10,13,0,1980-01-06T03:01:38
315964899,34100,45989,26.72862434387207,3.302000045776367,3.2556777000427246,21,13,0,1980-01-06T03:01:39
315964900,34100,46989,26.43122673034668,3.302000045776367,3.2782416343688965,32,13,0,1980-01-06T03:01:40
315964901,34100,47989,26.72862434387207,3.302000045776367,3.279853582382202,45,13,0,1980-01-06T03:01:41
315964902,34100,48989,26.43122673034668,3.302000045776367,3.2782416343688965,57,13,0,1980-01-06T03:01:42
315964903,34100,49989,26.72862434387207,3.302000045776367,3.2750184535980225,68,13,0,1980-01-06T03:01:43
315964906,760100,50989,26.72862434387207,3.302000045776367,3.2750184535980225,81,13,0,1980-01-06T03:01:46
315964907,760100,51989,26.72862434387207,3.299999952316284,3.2750184535980225,92,13,0,1980-01-06T03:01:47
315964908,760100,52989,26.72862434387207,3.302000045776367,3.27662992477417,103,13,0,1980-01-06T03:01:48
315964909,760100,53989,26.72862434387207,3.302000045776367,3.279853582382202,117,13,0,1980-01-06T03:01:49
315964910,760100,54989,26.72862434387207,3.302000045776367,3.27662992477417,128,13,0,1980-01-06T03:01:50
315964911,760100,55989,26.72862434387207,3.302000045776367,3.2782416343688965,139,13,0,1980-01-06T03:01:51
315964912,760100,56989,26.72862434387207,3.302000045776367,3.2750184535980225,152,13,0,1980-01-06T03:01:52
315964913,760100,57989,26.72862434387207,3.302000045776367,3.2750184535980225,163,13,0,1980-01-06T03:01:53
315964914,760100,58989,26.72862434387207,3.302000045776367,3.279853582382202,175,13,0,1980-01-06T03:01:54
315964915,760100,59989,27.02602195739746,3.302000045776367,3.279853582382202,188,13,0,1980-01-06T03:01:55
