time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian
315964885,169000,85169,30.293041229248047,3.2909998893737793,3.1412453651428223,61,11,0,1980-01-06T03:01:25
315964886,382000,86382,30.293041229248047,3.2929999828338623,3.0106959342956543,92,11,0,1980-01-06T03:01:26
315964887,595000,87596,30.58608055114746,3.2929999828338623,3.0106959342956543,123,11,0,1980-01-06T03:01:27
315964888,809000,88809,30.58608055114746,3.2929999828338623,3.0106959342956543,154,11,0,1980-01-06T03:01:28
315964890,25000,90026,30.58608055114746,3.2929999828338623,3.0106959342956543,184,11,0,1980-01-06T03:01:30
315964891,239000,91239,30.58608055114746,3.2909998893737793,3.012307643890381,216,11,0,1980-01-06T03:01:31
315964892,452000,92452,30.58608055114746,3.2929999828338623,3.012307643890381,247,11,0,1980-01-06T03:01:32
315964893,665000,93666,30.58608055114746,3.2929999828338623,3.0058608055114746,22,11,0,1980-01-06T03:01:33
315964894,879000,94879,30.879121780395508,3.2929999828338623,3.134798526763916,53,11,0,1980-01-06T03:01:34
315964896,95000,96095,30.879121780395508,3.2929999828338623,3.1170694828033447,84,11,0,1980-01-06T03:01:36
315964897,309000,97309,30.879121780395508,3.2929999828338623,3.1299633979797363,115,11,0,1980-01-06T03:01:37
315964898,522000,98522,30.879121780395508,3.2929999828338623,3.007472515106201,146,11,0,1980-01-06T03:01:38
315964899,735000,99735,30.879121780395508,3.2929999828338623,3.007472515106201,177,11,0,1980-01-06T03:01:39
315964900,948000,100948,30.879121780395508,3.2909998893737793,3.1251280307769775,207,11,0,1980-01-06T03:01:40
315964902,165000,102165,30.879121780395508,3.2929999828338623,3.1364102363586426,239,11,0,1980-01-06T03:01:42
315964903,378000,103379,30.879121780395508,3.2929999828338623,3.112234354019165,14,11,0,1980-01-06T03:01:43
315964904,592000,104592,30.879121780395508,3.2929999828338623,3.007472515106201,45,11,0,1980-01-06T03:01:44
315964905,805000,105805,30.879121780395508,3.2929999828338623,3.007472515106201,76,11,0,1980-01-06T03:01:45
315964907,22000,107022,30.879121780395508,3.2929999828338623,3.007472515106201,106,11,0,1980-01-06T03:01:47
315964908,235000,108235,30.879121780395508,3.2929999828338623,3.1106226444244385,138,11,0,1980-01-06T03:01:48
315964909,448000,109448,30.879121780395508,3.2929999828338623,3.105787515640259,169,11,0,1980-01-06T03:01:49
315964910,662000,110662,30.879121780395508,3.2929999828338623,3.0090842247009277,200,11,0,1980-01-06T03:01:50
315964911,875000,111875,30.879121780395508,3.2929999828338623,3.0090842247009277,231,11,0,1980-01-06T03:01:51
315964913,92000,113092,30.879121780395508,3.2929999828338623,3.112234354019165,6,11,0,1980-01-06T03:01:53
315964914,305000,114305,30.879121780395508,3.2929999828338623,3.012307643890381,37,11,0,1980-01-06T03:01:54
315964915,518000,115518,30.879121780395508,3.2929999828338623,3.012307643890381,68,11,0,1980-01-06T03:01:55
315964916,732000,116732,30.879121780395508,3.2929999828338623,3.012307643890381,99,11,0,1980-01-06T03:01:56
315964917,945000,117945,30.58608055114746,3.2929999828338623,3.0090842247009277,129,11,0,1980-01-06T03:01:57
315964919,162000,119162,30.58608055114746,3.2929999828338623,3.1041758060455322,161,11,0,1980-01-06T03:01:59
315964920,376000,120376,30.879121780395508,3.2929999828338623,3.1009521484375,192,11,0,1980-01-06T03:02:00
315964921,589000,121589,30.879121780395508,3.2929999828338623,3.1106226444244385,223,11,0,1980-01-06T03:02:01
315964922,802000,122802,30.879121780395508,3.2929999828338623,3.1041758060455322,254,11,0,1980-01-06T03:02:02
315964924,16000,124016,30.58608055114746,3.2929999828338623,3.0058608055114746,28,11,0,1980-01-06T03:02:04
315964925,232000,125233,30.879121780395508,3.2909998893737793,3.1025640964508057,60,11,0,1980-01-06T03:02:05
315964926,446000,126446,30.879121780395508,3.2929999828338623,3.1041758060455322,91,11,0,1980-01-06T03:02:06
315964927,659000,127660,30.879121780395508,3.2929999828338623,3.094505548477173,122,11,0,1980-01-06T03:02:07
315964928,873000,128873,30.879121780395508,3.2929999828338623,3.092893600463867,153,11,0,1980-01-06T03:02:08
315964930,90000,130090,30.58608055114746,3.2929999828338623,3.007472515106201,184,11,0,1980-01-06T03:02:10
315964931,303000,131303,30.879121780395508,3.2929999828338623,3.0880584716796875,215,11,0,1980-01-06T03:02:11
315964932,517000,132517,30.58608055114746,3.2909998893737793,3.0912818908691406,246,11,0,1980-01-06T03:02:12
315964933,730000,133730,30.879121780395508,3.2929999828338623,3.0993406772613525,21,11,0,1980-01-06T03:02:13
315964934,944000,134944,30.58608055114746,3.2929999828338623,3.1041758060455322,51,11,0,1980-01-06T03:02:14
315964936,161000,136161,30.879121780395508,3.2929999828338623,3.0058608055114746,83,11,0,1980-01-06T03:02:16
315964937,374000,137374,30.58608055114746,3.2929999828338623,3.0106959342956543,114,11,0,1980-01-06T03:02:17
315964938,588000,138588,30.58608055114746,3.2929999828338623,3.0090842247009277,145,11,0,1980-01-06T03:02:18
315964939,801000,139801,30.293041229248047,3.2929999828338623,3.0106959342956543,176,11,0,1980-01-06T03:02:19
315964941,14000,141015,30.58608055114746,3.2929999828338623,3.0090842247009277,206,11,0,1980-01-06T03:02:21
315964942,231000,142231,30.58608055114746,3.2929999828338623,3.007472515106201,238,11,0,1980-01-06T03:02:22
315964943,445000,143445,30.58608055114746,3.2929999828338623,3.007472515106201,13,11,0,1980-01-06T03:02:23
315964944,658000,144658,30.879121780395508,3.2929999828338623,3.115457773208618,44,11,0,1980-01-06T03:02:24
315964945,872000,145872,30.58608055114746,3.2929999828338623,3.1106226444244385,75,11,0,1980-01-06T03:02:25
315964947,89000,147089,30.58608055114746,3.2929999828338623,3.1106226444244385,105,11,0,1980-01-06T03:02:27
315964948,302000,148302,30.293041229248047,3.2929999828338623,3.007472515106201,137,11,0,1980-01-06T03:02:28
315964949,516000,149516,30.293041229248047,3.2929999828338623,3.0058608055114746,168,11,0,1980-01-06T03:02:29
315964950,729000,150729,30.58608055114746,3.2929999828338623,3.120292901992798,199,11,0,1980-01-06T03:02:30
315964951,942000,151943,30.58608055114746,3.2929999828338623,3.1041758060455322,229,11,0,1980-01-06T03:02:31
315964953,159000,153160,30.58608055114746,3.2909998893737793,3.1170694828033447,5,11,0,1980-01-06T03:02:33
315964954,373000,154373,30.293041229248047,3.2929999828338623,3.0090842247009277,36,11,0,1980-01-06T03:02:34
315964955,586000,155586,30.58608055114746,3.2929999828338623,3.0090842247009277,67,11,0,1980-01-06T03:02:35
315964956,799000,156799,30.58608055114746,3.2929999828338623,3.0106959342956543,98,11,0,1980-01-06T03:02:36
315964958,13000,158013,30.293041229248047,3.2929999828338623,3.0106959342956543,128,11,0,1980-01-06T03:02:38
315964959,230000,159230,30.58608055114746,3.2929999828338623,3.0106959342956543,160,11,0,1980-01-06T03:02:39
315964960,444000,160444,30.58608055114746,3.2929999828338623,3.012307643890381,191,11,0,1980-01-06T03:02:40
315964961,657000,161658,30.293041229248047,3.2929999828338623,3.0106959342956543,222,11,0,1980-01-06T03:02:41
