time_s,time_us,time_steady,red_sensor_raw[0],red_sensor_raw[1],red_sensor_raw[2],red_rb,co_conc,ox_sensor_raw[0],ox_sensor_raw[1],ox_sensor_raw[2],ox_rb,no2_conc,nh3_sensor_raw[0],nh3_sensor_raw[1],nh3_sensor_raw[2],nh3_rb,nh3_conc,seq,srcSystem,srcComponent,time_gregorian
5,462300,5751,4046,3067,2278,3,0.23778413236141205,1938,19,11,1,0.014039941132068634,3277,174,92,1,17.482553482055664,57,13,0,1970-01-01T03:00:05
315964803,748700,6751,4048,3164,2411,3,0.21242454648017883,2019,20,11,1,0.015167273581027985,3352,196,103,1,14.04146671295166,69,13,0,1980-01-06T03:00:03
315964804,748800,7751,4050,3246,2534,3,0.19092662632465363,2097,20,13,1,0.016336962580680847,3418,218,115,1,11.408955574035645,80,13,0,1980-01-06T03:00:04
315964805,748800,8751,4052,3313,2638,3,0.1740167737007141,2164,21,12,1,0.01741522178053856,3473,239,127,1,9.474533081054688,93,13,0,1980-01-06T03:00:05
315964806,748700,9751,4055,3369,2726,3,0.16050970554351807,2229,21,11,1,0.018533481284976006,3520,262,139,1,7.995157241821289,105,13,0,1980-01-06T03:00:06
315964807,748700,10751,4008,3462,2907,3,0.13473086059093475,2337,26,15,1,0.020569952204823494,3566,313,166,1,6.692804336547852,116,13,0,1980-01-06T03:00:07
315964808,748700,11751,4024,3497,2954,3,0.12842747569084167,2418,27,14,1,0.022265451028943062,3621,347,185,1,5.313418388366699,128,13,0,1980-01-06T03:00:08
315964809,748700,12751,4026,3516,2986,3,0.12421907484531403,2493,29,15,1,0.023984834551811218,3665,383,205,1,4.341400146484375,140,13,0,1980-01-06T03:00:09
315964810,748700,13751,4032,3540,3021,3,0.11969007551670074,2562,29,14,1,0.02571205422282219,3700,420,225,2,2.832508087158203,152,13,0,1980-01-06T03:00:10
315964811,748700,14751,4033,3555,3046,3,0.11650067567825317,2624,30,14,1,0.027399370446801186,3727,454,244,2,2.411829948425293,164,13,0,1980-01-06T03:00:11
315964812,748700,15751,4027,3558,3058,3,0.11498289555311203,2672,32,16,1,0.028804611414670944,3743,486,262,2,2.0926384925842285,176,13,0,1980-01-06T03:00:12
315964813,748700,16751,4033,3576,3085,3,0.11159823089838028,2726,32,14,1,0.030500950291752815,3770,521,281,2,1.8078415393829346,187,13,0,1980-01-06T03:00:13
315964814,748800,17751,4028,3577,3091,3,0.11085168272256851,2764,35,17,1,0.0317755751311779,3780,550,299,2,1.6114839315414429,199,13,0,1980-01-06T03:00:14
315964815,748800,18751,4030,3587,3108,3,0.10874731838703156,2804,36,18,1,0.03319679945707321,3795,581,317,2,1.433011770248413,212,13,0,1980-01-06T03:00:15
2,772900,1773,4060,3607,3117,3,0.10763965547084808,2993,41,18,1,0.04127947986125946,3885,755,419,2,0.8047060966491699,9,13,0,1970-01-01T03:00:02
6,772900,5773,4056,3628,3159,3,0.10252756625413895,2999,41,19,1,0.04158088564872742,3893,808,451,2,0.6893743276596069,57,13,0,1970-01-01T03:00:06
315964828,71900,6773,4056,3633,3169,3,0.10132390260696411,3006,42,19,1,0.04193664714694023,3898,826,465,2,0.6552391648292542,69,13,0,1980-01-06T03:00:28
315964829,71900,7773,4056,3637,3177,3,0.10036461055278778,3014,42,20,1,0.042348772287368774,3903,849,478,2,0.614800751209259,80,13,0,1980-01-06T03:00:29
315964830,71900,8773,4062,3649,3194,3,0.09833672642707825,3030,41,18,1,0.04319128766655922,3912,876,495,2,0.5714186429977417,93,13,0,1980-01-06T03:00:30
315964831,71900,9773,4061,3654,3201,3,0.0975058451294899,3038,42,17,1,0.04362194612622261,3917,900,510,2,0.5361658334732056,105,13,0,1980-01-06T03:00:31
315964832,71900,10773,4056,3651,3200,3,0.09762439131736755,3040,44,20,1,0.04373061656951904,3917,918,523,2,0.511568546295166,116,13,0,1980-01-06T03:00:32
315964833,71900,11773,4062,3661,3216,3,0.09573335945606232,3055,43,19,1,0.04455871880054474,3927,947,540,2,0.4749341905117035,128,13,0,1980-01-06T03:00:33
315964834,71900,12773,4057,3658,3213,3,0.09608699381351471,3058,45,19,1,0.04472716525197029,3924,966,553,2,0.45275619626045227,140,13,0,1980-01-06T03:00:34
315964835,71900,13773,4057,3661,3218,3,0.09549783915281296,3067,45,20,1,0.045238301157951355,3929,990,570,2,0.42660829424858093,152,13,0,1980-01-06T03:00:35
315964836,71900,14773,4061,3672,3234,3,0.09362050145864487,3082,44,20,1,0.046110041439533234,3939,1021,588,2,0.3956233859062195,164,13,0,1980-01-06T03:00:36
315964837,71900,15773,4056,3667,3229,3,0.09420587867498398,3084,46,20,1,0.04622819647192955,3937,1038,603,2,0.3798444867134094,176,13,0,1980-01-06T03:00:37
315964838,71900,16773,4062,3679,3243,3,0.09256972372531891,3099,46,18,1,0.04712922126054764,3946,1070,623,2,0.3522437810897827,187,13,0,1980-01-06T03:00:38
315964839,71900,17773,4062,3681,3248,3,0.09198758751153946,3107,46,19,1,0.04762076213955879,3949,1094,640,2,0.3331851661205292,199,13,0,1980-01-06T03:00:39
315964840,71900,18773,4057,3676,3245,3,0.0923367366194725,3109,47,20,1,0.04774487391114235,3947,1114,653,2,0.3182808458805084,212,13,0,1980-01-06T03:00:40
315964841,71900,19773,4056,3677,3249,3,0.09187128394842148,3116,47,21,1,0.04818319156765938,3950,1138,670,2,0.30147600173950195,223,13,0,1980-01-06T03:00:41
315964842,71900,20773,4056,3680,3253,3,0.09140656888484955,3124,47,22,1,0.04869173839688301,3953,1163,687,2,0.2851255536079407,235,13,0,1980-01-06T03:00:42
315964843,71900,21773,4061,3691,3265,3,0.09001674503087997,3139,47,21,1,0.04966782033443451,3961,1194,708,2,0.2663417458534241,247,13,0,1980-01-06T03:00:43
315964844,71900,22773,4061,3693,3270,3,0.08943954855203629,3146,47,20,1,0.050133705139160156,3964,1217,727,2,0.2533797323703766,2,13,0,1980-01-06T03:00:44
315964845,71900,23773,4056,3687,3266,3,0.08990121632814407,3145,50,21,1,0.0500667430460453,3961,1237,741,2,0.2427293062210083,15,13,0,1980-01-06T03:00:45
315964846,71900,24773,4057,3690,3270,3,0.08943954855203629,3153,50,22,1,0.05060640722513199,3963,1261,758,2,0.23065702617168427,27,13,0,1980-01-06T03:00:46
315964847,71900,25773,4057,3691,3273,3,0.08909375965595245,3159,50,22,1,0.051017116755247116,3965,1285,776,2,0.21930274367332458,38,13,0,1980-01-06T03:00:47
315964848,71900,26773,4063,3700,3285,3,0.0877145454287529,3174,48,21,1,0.05206691101193428,3975,1316,799,2,0.2056141197681427,50,13,0,1980-01-06T03:00:48
315964849,71900,27773,4063,3701,3287,3,0.08748528361320496,3179,50,20,1,0.0524243526160717,3976,1340,818,2,0.19571341574192047,62,13,0,1980-01-06T03:00:49
315964850,71900,28773,4059,3700,3287,3,0.08748528361320496,3181,50,22,1,0.052568405866622925,3975,1362,833,2,0.18713150918483734,74,13,0,1980-01-06T03:00:50
315964851,71900,29773,4063,3706,3294,3,0.08668424189090729,3191,51,21,1,0.053298093378543854,3979,1387,853,2,0.1779131144285202,86,13,0,1980-01-06T03:00:51
315964852,71900,30773,4057,3700,3289,3,0.08725620806217194,3190,53,21,1,0.05322440713644028,3977,1404,867,2,0.17194916307926178,98,13,0,1980-01-06T03:00:52
2,772900,1773,4064,3702,3288,3,0.08737071603536606,3220,53,22,1,0.05550694465637207,3988,1474,920,2,0.14972425997257233,9,13,0,1970-01-01T03:00:02
6,772900,5773,4057,3711,3308,3,0.08508838713169098,3235,56,23,1,0.056706950068473816,3989,1571,999,2,0.12416631728410721,57,13,0,1970-01-01T03:00:06
315964859,834100,6773,4057,3712,3312,3,0.08463393896818161,3240,56,24,1,0.057116154581308365,3992,1597,1021,2,0.11818256974220276,69,13,0,1980-01-06T03:00:59
315964860,834100,7773,4056,3714,3315,3,0.08429354429244995,3247,55,24,1,0.057697031646966934,3992,1624,1041,2,0.11230802536010742,80,13,0,1980-01-06T03:01:00
315964861,834100,8773,4062,3724,3328,3,0.0828227773308754,3260,55,22,1,0.05880121514201164,3999,1656,1070,2,0.1057620570063591,93,13,0,1980-01-06T03:01:01
315964862,834100,9773,4060,3723,3328,3,0.0828227773308754,3264,56,23,1,0.059147801250219345,4001,1681,1091,2,0.10094086825847626,105,13,0,1980-01-06T03:01:02
315964863,834100,10773,4057,3719,3322,3,0.08350072801113129,3262,57,24,1,0.05897409841418266,4002,1700,1108,2,0.09743812680244446,116,13,0,1980-01-06T03:01:03
315964864,834100,11773,4057,3721,3326,3,0.08304859697818756,3268,58,24,1,0.059497687965631485,3999,1721,1124,2,0.09372032433748245,128,13,0,1980-01-06T03:01:04
315964865,834100,12773,4057,3722,3329,3,0.08270992338657379,3274,59,24,1,0.060028813779354095,3999,1746,1144,2,0.08949404954910278,140,13,0,1980-01-06T03:01:05
315964866,834100,13773,4062,3729,3337,3,0.08180857449769974,3285,57,25,1,0.06102265045046806,4005,1776,1169,2,0.0846920982003212,152,13,0,1980-01-06T03:01:06
315964867,834100,14773,4061,3730,3342,3,0.08124653995037079,3291,57,23,1,0.06157602742314339,4007,1800,1190,2,0.08104953169822693,164,13,0,1980-01-06T03:01:07
315964868,834100,15773,4057,3724,3335,3,0.0820336788892746,3287,59,25,1,0.061206210404634476,4003,1813,1202,2,0.07914657145738602,176,13,0,1980-01-06T03:01:08
315964869,834100,16773,4062,3733,3346,3,0.08079762011766434,3299,59,24,1,0.06232663244009018,4010,1843,1228,2,0.07493363320827484,187,13,0,1980-01-06T03:01:09
315964870,834100,17773,4057,3727,3339,3,0.08158364146947861,3296,60,25,1,0.06204342469573021,4007,1858,1241,2,0.07291657477617264,199,13,0,1980-01-06T03:01:10
315964871,834100,18773,4058,3728,3342,3,0.08124653995037079,3299,59,26,1,0.06232663244009018,4007,1880,1260,2,0.07006067037582397,212,13,0,1980-01-06T03:01:11
315964872,834100,19773,4063,3737,3350,3,0.08034933358430862,3309,58,25,1,0.06328603625297546,4012,1908,1286,2,0.06659378111362457,223,13,0,1980-01-06T03:01:12
315964873,834100,20773,4060,3733,3346,3,0.08079762011766434,3307,61,25,1,0.06309223920106888,4009,1922,1299,2,0.0649276077747345,235,13,0,1980-01-06T03:01:13
315964874,834100,21773,4062,3736,3353,3,0.08001352846622467,3316,59,24,1,0.06397204846143723,4011,1947,1323,2,0.06205848231911659,247,13,0,1980-01-06T03:01:14
315964875,834100,22773,4062,3738,3356,3,0.07967807352542877,3321,59,25,1,0.06446953117847443,4016,1970,1342,2,0.05953388661146164,2,13,0,1980-01-06T03:01:15
315964876,834100,23773,4057,3732,3348,3,0.08057339489459991,3317,62,25,1,0.06407104432582855,4012,1982,1354,2,0.05825859308242798,15,13,0,1980-01-06T03:01:16
315964877,834100,24773,4057,3733,3351,3,0.08023735880851746,3320,62,26,1,0.06436952948570251,4012,2002,1370,2,0.05619450658559799,27,13,0,1980-01-06T03:01:17
315964878,834100,25773,4057,3734,3352,3,0.08012542873620987,3323,62,26,1,0.06467030942440033,4013,2021,1388,2,0.05430218577384949,38,13,0,1980-01-06T03:01:18
315964879,834100,26773,4062,3740,3360,3,0.07923135161399841,3334,63,25,1,0.06579311937093735,4018,2048,1413,2,0.051722850650548935,50,13,0,1980-01-06T03:01:19
315964880,834100,27773,4060,3740,3363,3,0.07889670878648758,3336,63,26,1,0.06600070744752884,4019,2066,1430,2,0.05007177218794823,62,13,0,1980-01-06T03:01:20
315964881,834100,28773,4059,3739,3358,3,0.07945463806390762,3332,63,26,1,0.06558659672737122,4016,2077,1440,2,0.0490887314081192,74,13,0,1980-01-06T03:01:21
315964882,834100,29773,4061,3742,3365,3,0.07867381721735,3342,62,25,1,0.06662999093532562,4020,2101,1464,2,0.04700980335474014,86,13,0,1980-01-06T03:01:22
315964883,834100,30773,4058,3738,3359,3,0.07934297621250153,3337,63,26,1,0.06610490381717682,4017,2112,1472,2,0.046086233109235764,98,13,0,1980-01-06T03:01:23
315964884,834100,31773,4057,3738,3359,3,0.07934297621250153,3339,65,26,1,0.06631411612033844,4017,2127,1488,2,0.0448555052280426,109,13,0,1980-01-06T03:01:24
315964885,834100,32773,4057,3739,3362,3,0.07900822907686234,3342,64,27,1,0.06662999093532562,4018,2145,1506,2,0.043421048671007156,121,13,0,1980-01-06T03:01:25
315964886,834100,33773,4057,3740,3364,3,0.078785240650177,3344,64,26,1,0.06684195250272751,4020,2161,1522,2,0.042183566838502884,134,13,0,1980-01-06T03:01:26
315964887,834100,34773,4062,3747,3371,3,0.07800602912902832,3355,65,24,1,0.06802789866924286,4024,2182,1543,2,0.040611155331134796,145,13,0,1980-01-06T03:01:27
315964888,834100,35773,4059,3743,3368,3,0.07833974808454514,3351,64,26,1,0.06759264320135117,4021,2194,1553,2,0.03973820060491562,157,13,0,1980-01-06T03:01:28
315964889,834100,36773,4061,3748,3373,3,0.0777837410569191,3359,64,26,1,0.06846779584884644,4025,2214,1574,2,0.03832317516207695,169,13,0,1980-01-06T03:01:29
315964890,834100,37773,4061,3748,3375,3,0.07756160199642181,3360,62,27,1,0.06857851147651672,4026,2228,1588,2,0.03736148029565811,180,13,0,1980-01-06T03:01:30
315964891,834100,38773,4057,3741,3369,3,0.07822847366333008,3355,65,27,1,0.06802789866924286,4020,2234,1593,2,0.03695639595389366,193,13,0,1980-01-06T03:01:31
315964892,834100,39773,4058,3743,3370,3,0.07811722904443741,3358,65,27,1,0.06835738569498062,4022,2247,1606,2,0.036093004047870636,205,13,0,1980-01-06T03:01:32
315964893,834100,40773,4061,3751,3379,3,0.07711776345968246,3367,65,25,1,0.06936189532279968,4026,2267,1627,2,0.03480187803506851,216,13,0,1980-01-06T03:01:33
315964894,834100,41773,4037,3754,3409,3,0.07380782812833786,3373,66,27,1,0.07004526257514954,4007,2343,1708,2,0.03027973137795925,228,13,0,1980-01-06T03:01:34
315964895,834100,42773,4039,3753,3406,3,0.0741373598575592,3377,68,25,1,0.07050709426403046,4005,2353,1718,2,0.029727092012763023,240,13,0,1980-01-06T03:01:35
315964896,834100,43773,4035,3748,3400,3,0.0747973769903183,3375,69,27,1,0.07027555257081985,4004,2360,1724,2,0.02934577874839306,252,13,0,1980-01-06T03:01:36
315964897,834100,44773,4034,3746,3398,3,0.07501767575740814,3377,68,27,1,0.07050709426403046,4003,2365,1730,3,0.02590923011302948,8,13,0,1980-01-06T03:01:37
315964898,834100,45773,4031,3746,3399,3,0.07490751147270203,3379,68,28,1,0.07073990255594254,4003,2373,1738,3,0.02552950195968151,20,13,0,1980-01-06T03:01:38
315964899,834100,46773,4062,3750,3377,3,0.07733960449695587,3386,67,26,1,0.07156496495008469,4029,2328,1687,2,0.031126471236348152,31,13,0,1980-01-06T03:01:39
315964900,834100,47773,4061,3751,3380,3,0.07700689882040024,3383,66,27,1,0.07120941579341888,4029,2336,1698,2,0.030672196298837662,43,13,0,1980-01-06T03:01:40
315964901,834100,48773,4062,3753,3384,3,0.07656382024288177,3385,68,27,1,0.07144612073898315,4028,2346,1705,2,0.03011295758187771,56,13,0,1980-01-06T03:01:41
315964902,834100,49773,4062,3753,3385,3,0.07645314186811447,3388,67,28,1,0.07180365175008774,4030,2358,1719,2,0.029454262927174568,67,13,0,1980-01-06T03:01:42
315964903,834100,50773,4057,3748,3379,3,0.07711776345968246,3380,68,28,1,0.07085679471492767,4026,2361,1721,2,0.029291674494743347,79,13,0,1980-01-06T03:01:43
315964907,560100,51773,4058,3749,3381,3,0.07689607888460159,3382,67,28,1,0.07109154760837555,4026,2371,1732,3,0.02581372670829296,91,13,0,1980-01-06T03:01:47
315964908,560100,52773,4060,3755,3389,3,0.0760108008980751,3387,66,27,1,0.07168414443731308,4031,2387,1750,3,0.02497115358710289,102,13,0,1980-01-06T03:01:48
315964909,560100,53773,4062,3755,3389,3,0.0760108008980751,3391,67,27,1,0.07216418534517288,4029,2395,1757,3,0.0246515404433012,115,13,0,1980-01-06T03:01:49
315964910,560100,54773,4061,3757,3391,3,0.07578984647989273,3389,68,26,1,0.07192349433898926,4033,2406,1769,3,0.024113843217492104,127,13,0,1980-01-06T03:01:50
315964911,560100,55773,4062,3758,3392,3,0.07567942887544632,3393,68,27,1,0.07240621745586395,4032,2415,1778,3,0.02371884323656559,138,13,0,1980-01-06T03:01:51
315964912,560100,56773,4058,3751,3385,3,0.07645314186811447,3388,68,28,1,0.07180365175008774,4029,2417,1779,3,0.023675378412008286,150,13,0,1980-01-06T03:01:52
315964913,560100,57773,4056,3751,3386,3,0.07634250074625015,3389,68,27,1,0.07192349433898926,4030,2424,1788,3,0.02328806184232235,162,13,0,1980-01-06T03:01:53
315964914,560100,58773,4058,3753,3387,3,0.07623189687728882,3390,68,28,1,0.07204367220401764,4028,2433,1795,3,0.022991497069597244,174,13,0,1980-01-06T03:01:54
315964915,560100,59773,4062,3758,3397,3,0.07512787729501724,3398,68,28,1,0.07301730662584305,4034,2449,1813,3,0.022247226908802986,186,13,0,1980-01-06T03:01:55
315964916,560100,60773,4062,3759,3395,3,0.0753483846783638,3400,67,27,1,0.07326415926218033,4034,2457,1822,3,0.0218847393989563,198,13,0,1980-01-06T03:01:56
315964917,560100,61773,4059,3756,3392,3,0.07567942887544632,3395,70,27,1,0.07264962047338486,4029,2458,1821,3,0.021924704313278198,209,13,0,1980-01-06T03:01:57
315964918,560100,62773,4062,3760,3398,3,0.07501767575740814,3403,68,27,1,0.07363708317279816,4034,2472,1838,3,0.021255670115351677,221,13,0,1980-01-06T03:01:58
315964919,560100,63773,4058,3754,3391,3,0.07578984647989273,3397,69,28,1,0.0728943943977356,4030,2470,1837,3,0.02129441685974598,234,13,0,1980-01-06T03:01:59
315964920,560100,64773,4057,3754,3391,3,0.07578984647989273,3398,70,28,1,0.07301730662584305,4031,2479,1845,3,0.02098647877573967,245,13,0,1980-01-06T03:02:00
315964921,560100,65773,4062,3762,3400,3,0.0747973769903183,3406,68,27,1,0.07401321083307266,4035,2494,1861,3,0.02038458362221718,1,13,0,1980-01-06T03:02:01
315964922,560100,66773,4057,3756,3393,3,0.07556905597448349,3401,70,28,1,0.07338812202215195,4031,2493,1860,3,0.020421672612428665,13,13,0,1980-01-06T03:02:02
315964923,560100,67773,4061,3763,3401,3,0.07468729466199875,3410,69,28,1,0.07451975345611572,4034,2508,1875,3,0.019872786477208138,24,13,0,1980-01-06T03:02:03
315964924,560100,68773,4061,3760,3400,3,0.0747973769903183,3410,68,28,1,0.07451975345611572,4035,2515,1884,3,0.01955089159309864,37,13,0,1980-01-06T03:02:04
315964925,560100,69773,4058,3757,3396,3,0.07523811608552933,3405,70,29,1,0.07388747483491898,4032,2513,1881,3,0.019657576456665993,49,13,0,1980-01-06T03:02:05
315964926,560100,70773,4058,3757,3397,3,0.07512787729501724,3407,70,28,1,0.0741392970085144,4031,2522,1890,3,0.019339315593242645,60,13,0,1980-01-06T03:02:06
315964927,560100,71773,4058,3757,3397,3,0.07512787729501724,3408,70,29,1,0.07426575571298599,4031,2528,1896,3,0.019130129367113113,72,13,0,1980-01-06T03:02:07
315964928,560100,72773,4057,3758,3396,3,0.07523811608552933,3407,72,27,1,0.0741392970085144,4031,2534,1903,3,0.018889043480157852,84,13,0,1980-01-06T03:02:08
4,561400,3561,4058,3764,3407,3,0.07402747869491577,3431,73,30,1,0.07727769017219543,4034,2558,1922,3,0.01825043559074402,5,13,0,1970-01-01T03:00:04
5,691400,4691,4059,3767,3411,3,0.07358831912279129,3436,75,31,1,0.07795984297990799,4035,2577,1943,3,0.017570482566952705,13,13,0,1970-01-01T03:00:05
315964930,971900,7039,4065,3777,3428,3,0.0717281624674797,3459,75,29,1,0.08123382925987244,4041,2622,1991,3,0.016112130135297775,35,13,0,1980-01-06T03:02:10
315964931,971900,8039,4065,3778,3427,3,0.07183730602264404,3462,77,30,1,0.08167815208435059,4041,2635,2005,3,0.015710439532995224,47,13,0,1980-01-06T03:02:11
315964932,971900,9039,4064,3779,3431,3,0.07140093296766281,3467,76,30,1,0.0824279710650444,4039,2645,2018,3,0.015346516855061054,59,13,0,1980-01-06T03:02:12
315964939,971900,10039,4065,3780,3432,3,0.07129192352294922,3474,77,30,1,0.08349769562482834,4043,2661,2034,3,0.014910245314240456,70,13,0,1980-01-06T03:02:19
315964940,971900,11039,4058,3773,3425,3,0.07205569744110107,3469,79,31,1,0.0827312096953392,4038,2663,2038,3,0.014803136698901653,83,13,0,1980-01-06T03:02:20
315964941,971900,12039,4059,3774,3427,3,0.07183730602264404,3475,79,32,1,0.08365246653556824,4038,2674,2049,3,0.014512546360492706,95,13,0,1980-01-06T03:02:21
315964942,971900,13039,4060,3775,3427,3,0.07183730602264404,3478,80,32,1,0.08411970734596252,4039,2686,2065,3,0.014100017957389355,106,13,0,1980-01-06T03:02:22
315964943,971900,14039,4064,3780,3435,3,0.07096510380506516,3489,79,33,1,0.08587194234132767,4044,2703,2082,3,0.013674486428499222,118,13,0,1980-01-06T03:02:23
315964944,971900,15039,4064,3782,3436,3,0.07085622847080231,3489,79,31,1,0.08587194234132767,4043,2712,2090,3,0.013478669337928295,130,13,0,1980-01-06T03:02:24
315964945,971900,16039,4064,3782,3436,3,0.07085622847080231,3493,81,31,1,0.08652476221323013,4044,2720,2100,3,0.013237791135907173,142,13,0,1980-01-06T03:02:25
315964946,971900,17039,4059,3776,3428,3,0.0717281624674797,3490,82,32,1,0.08603434264659882,4040,2718,2099,3,0.013261687010526657,154,13,0,1980-01-06T03:02:26
315964947,971900,18039,4059,3776,3429,3,0.07161904871463776,3493,81,32,1,0.08652476221323013,4040,2723,2107,3,0.01307170744985342,166,13,0,1980-01-06T03:02:27
315964948,971900,19039,4065,3784,3438,3,0.07063858956098557,3502,81,32,1,0.08802531659603119,4046,2743,2126,3,0.012631167657673359,177,13,0,1980-01-06T03:02:28
315964949,971900,20039,4064,3783,3437,3,0.07074739784002304,3504,82,33,1,0.08836489170789719,4046,2749,2133,3,0.012472560629248619,189,13,0,1980-01-06T03:02:29
315964950,971900,21039,4064,3783,3438,3,0.07063858956098557,3507,82,34,1,0.08887851238250732,4046,2756,2140,3,0.012315900065004826,202,13,0,1980-01-06T03:02:30
315964951,971900,22039,4062,3779,3433,3,0.07118294388055801,3502,83,33,1,0.08802531659603119,4041,2753,2140,3,0.012315900065004826,213,13,0,1980-01-06T03:02:31
315964952,971900,23039,4060,3776,3430,3,0.07150997221469879,3503,83,33,1,0.0881948247551918,4040,2758,2144,3,0.012227246537804604,225,13,0,1980-01-06T03:02:32
315964953,971900,24039,4059,3777,3431,3,0.07140093296766281,3504,84,33,1,0.08836489170789719,4041,2763,2150,3,0.012095424346625805,237,13,0,1980-01-06T03:02:33
315964954,971900,25039,4063,3783,3438,3,0.07063858956098557,3512,83,33,1,0.08974612504243851,4044,2779,2165,3,0.011771890334784985,248,13,0,1980-01-06T03:02:34
315964955,971900,26039,4065,3783,3439,3,0.07052981853485107,3512,83,33,1,0.08974612504243851,4046,2781,2169,3,0.011687041260302067,5,13,0,1980-01-06T03:02:35
315964956,971900,27039,4059,3777,3431,3,0.07140093296766281,3509,84,32,1,0.08922380954027176,4039,2778,2167,3,0.011729393154382706,17,13,0,1980-01-06T03:02:36
315964957,971900,28039,4065,3783,3439,3,0.07052981853485107,3517,83,32,1,0.09062854200601578,4047,2792,2180,3,0.01145674753934145,28,13,0,1980-01-06T03:02:37
315964958,971900,29039,4059,3777,3431,3,0.07140093296766281,3511,84,34,1,0.08957143127918243,4041,2786,2176,3,0.01153997890651226,40,13,0,1980-01-06T03:02:38
315964959,971900,30039,4059,3777,3432,3,0.07129192352294922,3511,85,33,1,0.08957143127918243,4041,2791,2182,3,0.011415347456932068,52,13,0,1980-01-06T03:02:39
315964960,971900,31039,4059,3777,3432,3,0.07129192352294922,3513,84,33,1,0.08992141485214233,4042,2794,2185,3,0.011353522539138794,64,13,0,1980-01-06T03:02:40
315964961,971900,32039,4058,3776,3430,3,0.07150997221469879,3512,85,34,1,0.08974612504243851,4042,2799,2191,3,0.011230832897126675,76,13,0,1980-01-06T03:02:41
315964962,971900,33039,4066,3784,3440,3,0.07042108476161957,3522,85,32,1,0.09152611345052719,4047,2811,2204,3,0.010969367809593678,88,13,0,1980-01-06T03:02:42
315964963,971900,34039,4065,3784,3441,3,0.07031238079071045,3522,85,34,1,0.09152611345052719,4043,2812,2205,3,0.01094950083643198,99,13,0,1980-01-06T03:02:43
315964964,971900,35039,4066,3785,3441,3,0.07031238079071045,3524,84,34,1,0.09188947826623917,4047,2819,2211,3,0.010831008665263653,111,13,0,1980-01-06T03:02:44
315964965,971900,36039,4063,3784,3440,3,0.07042108476161957,3523,85,32,1,0.09170748293399811,4047,2822,2215,3,0.010752694681286812,124,13,0,1980-01-06T03:02:45
315964966,971900,37039,4062,3780,3435,3,0.07096510380506516,3521,85,35,1,0.09134535491466522,4043,2817,2213,3,0.010791784152388573,135,13,0,1980-01-06T03:02:46
315964967,971900,38039,4060,3777,3432,3,0.07129192352294922,3518,86,33,1,0.09080682694911957,4042,2819,2214,3,0.010772223584353924,147,13,0,1980-01-06T03:02:47
315964968,971900,39039,4059,3779,3433,3,0.07118294388055801,3520,86,34,1,0.09116522967815399,4043,2823,2219,3,0.010674926452338696,159,13,0,1980-01-06T03:02:48
315964969,971900,40039,4065,3784,3441,3,0.07031238079071045,3527,87,34,1,0.09243925660848618,4047,2834,2231,3,0.010444821789860725,170,13,0,1980-01-06T03:02:49
315964970,971900,41039,4066,3784,3439,3,0.07052981853485107,3526,86,32,1,0.0922553613781929,4046,2835,2232,3,0.010425860062241554,183,13,0,1980-01-06T03:02:50
315964971,971900,42039,4065,3785,3441,3,0.07031238079071045,3529,86,34,1,0.09280896186828613,4046,2840,2238,3,0.010312781669199467,195,13,0,1980-01-06T03:02:51
2,772900,1773,4057,3586,3084,3,0.11172284930944443,3459,76,31,1,0.08123382925987244,4027,2327,1686,2,0.031183693557977676,9,13,0,1970-01-01T03:00:02
5,484900,5773,4060,3730,3340,3,0.08147123456001282,3417,71,29,1,0.07542035728693008,4027,2320,1678,2,0.03158697858452797,57,13,0,1970-01-01T03:00:05
315964804,253200,6773,4060,3739,3357,3,0.0795663371682167,3417,71,29,1,0.07542035728693008,4026,2341,1699,2,0.0303913913667202,69,13,0,1980-01-06T03:00:04
315964805,253200,7773,4060,3746,3370,3,0.07811722904443741,3420,72,29,1,0.075811967253685,4029,2369,1726,3,0.026101382449269295,80,13,0,1980-01-06T03:00:05
315964806,253200,8773,4062,3751,3380,3,0.07700689882040024,3422,73,28,1,0.07607495039701462,4031,2393,1755,3,0.024742402136325836,93,13,0,1980-01-06T03:00:06
315964807,253200,9773,4059,3755,3387,3,0.07623189687728882,3425,72,30,1,0.07647232711315155,4031,2417,1780,3,0.023632008582353592,105,13,0,1980-01-06T03:00:07
315964808,253200,10773,4059,3770,3421,3,0.07249289005994797,3441,76,30,1,0.0786522850394249,4030,2494,1859,3,0.020458819344639778,116,13,0,1980-01-06T03:00:08
315964809,253200,11773,4058,3771,3421,3,0.07249289005994797,3448,75,31,1,0.07963939756155014,4032,2514,1878,3,0.01976487971842289,128,13,0,1980-01-06T03:00:09
315964810,253200,12773,4058,3772,3423,3,0.07227422297000885,3452,76,31,1,0.08021297305822372,4033,2534,1899,3,0.019026417285203934,140,13,0,1980-01-06T03:00:10
315964811,253200,13773,4061,3779,3431,3,0.07140093296766281,3462,77,31,1,0.08167815208435059,4037,2558,1925,3,0.01815165765583515,152,13,0,1980-01-06T03:00:11
315964812,253200,14773,4062,3780,3435,3,0.07096510380506516,3467,78,30,1,0.0824279710650444,4037,2577,1943,3,0.017570482566952705,164,13,0,1980-01-06T03:00:12
315964813,253200,15773,4058,3775,3428,3,0.0717281624674797,3465,79,31,1,0.08212663233280182,4034,2584,1954,3,0.017224779352545738,176,13,0,1980-01-06T03:00:13
