time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian
2,151300,1151,0,1004,13,13,0,1970-01-01T03:00:02
6,951300,5951,0,1200,62,13,0,1970-01-01T03:00:06
315964860,212500,7151,0,1200,73,13,0,1980-01-06T03:01:00
315964860,212500,7151,0,1200,84,13,0,1980-01-06T03:01:00
315964861,412500,8351,0,1200,98,13,0,1980-01-06T03:01:01
315964862,612500,9551,0,1200,109,13,0,1980-01-06T03:01:02
315964863,812500,10751,0,1200,120,13,0,1980-01-06T03:01:03
315964865,12500,11951,0,1200,133,13,0,1980-01-06T03:01:05
315964866,212500,13151,0,1200,144,13,0,1980-01-06T03:01:06
315964866,212500,13151,0,1200,156,13,0,1980-01-06T03:01:06
315964867,412500,14351,1,1200,169,13,0,1980-01-06T03:01:07
315964868,612600,15551,0,1200,180,13,0,1980-01-06T03:01:08
315964869,812600,16751,0,1200,191,13,0,1980-01-06T03:01:09
315964871,12500,17951,0,1200,204,13,0,1980-01-06T03:01:11
315964872,212500,19151,0,1200,216,13,0,1980-01-06T03:01:12
315964872,212500,19151,0,1200,227,13,0,1980-01-06T03:01:12
315964873,412500,20351,0,1200,240,13,0,1980-01-06T03:01:13
315964874,612500,21551,0,1200,251,13,0,1980-01-06T03:01:14
315964875,812500,22751,0,1200,6,13,0,1980-01-06T03:01:15
315964877,12500,23951,0,1200,20,13,0,1980-01-06T03:01:17
315964878,212500,25151,0,1200,31,13,0,1980-01-06T03:01:18
315964878,212500,25151,0,1200,42,13,0,1980-01-06T03:01:18
315964879,412500,26351,1,1200,55,13,0,1980-01-06T03:01:19
315964880,612500,27551,0,1200,66,13,0,1980-01-06T03:01:20
315964881,812500,28751,0,1200,78,13,0,1980-01-06T03:01:21
315964883,12600,29951,0,1200,91,13,0,1980-01-06T03:01:23
315964884,212600,31151,0,1200,102,13,0,1980-01-06T03:01:24
315964884,212600,31151,0,1200,113,13,0,1980-01-06T03:01:24
315964885,412500,32351,0,1200,126,13,0,1980-01-06T03:01:25
315964886,612500,33551,0,1200,138,13,0,1980-01-06T03:01:26
315964887,812500,34751,0,1200,149,13,0,1980-01-06T03:01:27
315964889,12500,35951,0,1200,162,13,0,1980-01-06T03:01:29
315964890,212500,37151,0,1200,173,13,0,1980-01-06T03:01:30
315964890,212500,37151,0,1200,184,13,0,1980-01-06T03:01:30
315964891,412500,38351,0,1200,198,13,0,1980-01-06T03:01:31
315964892,612500,39551,0,1200,209,13,0,1980-01-06T03:01:32
315964893,812500,40751,0,1200,220,13,0,1980-01-06T03:01:33
315964895,12500,41951,0,1200,233,13,0,1980-01-06T03:01:35
315964896,212500,43151,0,1200,244,13,0,1980-01-06T03:01:36
315964896,212500,43151,0,1200,0,13,0,1980-01-06T03:01:36
315964897,412600,44351,0,1200,13,13,0,1980-01-06T03:01:37
315964898,612600,45551,0,1200,24,13,0,1980-01-06T03:01:38
315964899,812500,46751,0,1200,35,13,0,1980-01-06T03:01:39
315964901,12500,47951,0,1200,48,13,0,1980-01-06T03:01:41
315964902,212500,49151,0,1200,60,13,0,1980-01-06T03:01:42
315964902,212500,49151,0,1200,71,13,0,1980-01-06T03:01:42
315964903,412500,50351,0,1200,84,13,0,1980-01-06T03:01:43
315964907,338500,51551,1,1200,95,13,0,1980-01-06T03:01:47
315964908,538500,52751,0,1200,106,13,0,1980-01-06T03:01:48
315964909,738500,53951,0,1200,120,13,0,1980-01-06T03:01:49
315964910,938500,55151,0,1200,131,13,0,1980-01-06T03:01:50
315964910,938500,55151,0,1200,142,13,0,1980-01-06T03:01:50
315964912,138500,56351,0,1200,155,13,0,1980-01-06T03:01:52
315964913,338500,57551,1,1200,166,13,0,1980-01-06T03:01:53
315964914,538600,58751,0,1200,178,13,0,1980-01-06T03:01:54
315964915,738600,59951,0,1200,191,13,0,1980-01-06T03:01:55
315964916,938500,61151,0,1200,202,13,0,1980-01-06T03:01:56
315964916,938500,61151,0,1200,213,13,0,1980-01-06T03:01:56
315964918,138500,62351,0,1200,226,13,0,1980-01-06T03:01:58
315964919,338500,63551,0,1200,238,13,0,1980-01-06T03:01:59
315964920,538500,64751,0,1200,249,13,0,1980-01-06T03:02:00
315964921,738500,65951,0,1200,6,13,0,1980-01-06T03:02:01
315964922,938500,67151,0,1200,17,13,0,1980-01-06T03:02:02
315964922,938500,67151,0,1200,28,13,0,1980-01-06T03:02:02
315964924,138500,68351,0,1200,42,13,0,1980-01-06T03:02:04
315964925,338500,69551,0,1200,53,13,0,1980-01-06T03:02:05
315964926,538500,70751,1,1200,64,13,0,1980-01-06T03:02:06
315964927,738500,71951,0,1200,77,13,0,1980-01-06T03:02:07
315964928,938600,73151,0,1200,88,13,0,1980-01-06T03:02:08
3,831300,2831,0,1004,0,13,0,1970-01-01T03:00:03
4,961300,3961,0,1130,7,13,0,1970-01-01T03:00:04
6,91300,5091,0,1130,16,13,0,1970-01-01T03:00:06
315964931,350300,7417,0,1200,39,13,0,1980-01-06T03:02:11
315964931,350300,7417,0,1200,52,13,0,1980-01-06T03:02:11
315964932,550300,8617,0,1200,63,13,0,1980-01-06T03:02:12
315964939,750300,9817,8,1200,74,13,0,1980-01-06T03:02:19
315964940,950300,11017,0,1200,88,13,0,1980-01-06T03:02:20
315964942,150300,12217,0,1200,99,13,0,1980-01-06T03:02:22
315964943,350300,13417,0,1200,110,13,0,1980-01-06T03:02:23
315964943,350300,13417,0,1200,123,13,0,1980-01-06T03:02:23
315964944,550400,14617,0,1200,134,13,0,1980-01-06T03:02:24
315964945,750400,15817,0,1200,146,13,0,1980-01-06T03:02:25
315964946,950400,17017,5,1200,159,13,0,1980-01-06T03:02:26
315964948,150300,18217,0,1200,170,13,0,1980-01-06T03:02:28
315964949,350300,19417,0,1200,181,13,0,1980-01-06T03:02:29
315964949,350300,19417,0,1200,194,13,0,1980-01-06T03:02:29
315964950,550300,20617,0,1200,206,13,0,1980-01-06T03:02:30
315964951,750300,21817,0,1200,217,13,0,1980-01-06T03:02:31
315964952,950300,23017,0,1200,230,13,0,1980-01-06T03:02:32
315964954,150300,24217,0,1200,241,13,0,1980-01-06T03:02:34
315964955,350300,25417,0,1200,252,13,0,1980-01-06T03:02:35
315964955,350300,25417,0,1200,10,13,0,1980-01-06T03:02:35
315964956,550300,26617,1,1200,21,13,0,1980-01-06T03:02:36
315964957,750300,27817,0,1200,32,13,0,1980-01-06T03:02:37
315964958,950300,29017,11,1200,45,13,0,1980-01-06T03:02:38
315964960,150400,30217,0,1200,56,13,0,1980-01-06T03:02:40
315964961,350400,31417,0,1200,68,13,0,1980-01-06T03:02:41
315964961,350400,31417,0,1200,81,13,0,1980-01-06T03:02:41
315964962,550300,32617,0,1200,92,13,0,1980-01-06T03:02:42
315964963,750300,33817,0,1200,103,13,0,1980-01-06T03:02:43
315964964,950300,35017,0,1200,116,13,0,1980-01-06T03:02:44
315964966,150300,36217,0,1200,128,13,0,1980-01-06T03:02:46
315964967,350300,37417,0,1200,139,13,0,1980-01-06T03:02:47
315964967,350300,37417,0,1200,152,13,0,1980-01-06T03:02:47
315964968,550300,38617,1,1200,163,13,0,1980-01-06T03:02:48
315964969,750300,39817,0,1200,174,13,0,1980-01-06T03:02:49
315964970,950300,41017,0,1200,188,13,0,1980-01-06T03:02:50
315964972,150300,42217,0,1200,199,13,0,1980-01-06T03:02:52
2,151300,1151,0,1004,2,13,0,1970-01-01T03:00:02
2,151300,1151,0,1004,13,13,0,1970-01-01T03:00:02
5,663300,5951,0,1200,62,13,0,1970-01-01T03:00:05
315964804,631600,7151,0,1200,73,13,0,1980-01-06T03:00:04
315964804,631600,7151,0,1200,84,13,0,1980-01-06T03:00:04
315964805,831600,8351,0,1200,98,13,0,1980-01-06T03:00:05
315964807,31600,9551,0,1200,109,13,0,1980-01-06T03:00:07
315964808,231600,10751,0,1200,120,13,0,1980-01-06T03:00:08
315964809,431600,11951,1,1200,133,13,0,1980-01-06T03:00:09
315964810,631700,13151,0,1200,156,13,0,1980-01-06T03:00:10
315964811,831700,14351,0,1200,169,13,0,1980-01-06T03:00:11
315964813,31600,15551,0,1200,180,13,0,1980-01-06T03:00:13
315964814,231600,16751,0,1200,191,13,0,1980-01-06T03:00:14
315964815,431600,17951,1,1200,204,13,0,1980-01-06T03:00:15
315964816,631600,19151,0,1200,216,13,0,1980-01-06T03:00:16
315964816,631600,19151,0,1200,227,13,0,1980-01-06T03:00:16
315964817,831600,20351,1,1200,240,13,0,1980-01-06T03:00:17
315964819,31600,21551,0,1200,251,13,0,1980-01-06T03:00:19
315964820,231600,22751,0,1200,6,13,0,1980-01-06T03:00:20
315964821,431600,23951,0,1200,20,13,0,1980-01-06T03:00:21
315964822,631600,25151,0,1200,31,13,0,1980-01-06T03:00:22
315964822,631600,25151,0,1200,42,13,0,1980-01-06T03:00:22
315964823,831600,26351,0,1200,55,13,0,1980-01-06T03:00:23
315964825,31700,27551,0,1200,66,13,0,1980-01-06T03:00:25
315964826,231700,28751,0,1200,78,13,0,1980-01-06T03:00:26
315964827,431700,29951,0,1200,91,13,0,1980-01-06T03:00:27
315964828,631600,31151,0,1200,102,13,0,1980-01-06T03:00:28
315964828,631600,31151,0,1200,113,13,0,1980-01-06T03:00:28
315964829,831600,32351,0,1200,126,13,0,1980-01-06T03:00:29
315964831,31600,33551,1,1200,138,13,0,1980-01-06T03:00:31
315964832,231600,34751,0,1200,149,13,0,1980-01-06T03:00:32
315964833,431600,35951,0,1200,162,13,0,1980-01-06T03:00:33
315964834,631600,37151,0,1200,173,13,0,1980-01-06T03:00:34
315964834,631600,37151,0,1200,184,13,0,1980-01-06T03:00:34
315964835,831600,38351,1,1200,198,13,0,1980-01-06T03:00:35
315964837,31600,39551,0,1200,209,13,0,1980-01-06T03:00:37
315964838,231600,40751,0,1200,220,13,0,1980-01-06T03:00:38
315964839,431600,41951,0,1200,233,13,0,1980-01-06T03:00:39
315964840,631700,43151,0,1200,244,13,0,1980-01-06T03:00:40
315964840,631700,43151,0,1200,0,13,0,1980-01-06T03:00:40
315964841,831700,44351,0,1200,13,13,0,1980-01-06T03:00:41
315964843,31600,45551,1,1200,24,13,0,1980-01-06T03:00:43
315964844,231600,46751,0,1200,35,13,0,1980-01-06T03:00:44
315964845,431600,47951,0,1200,48,13,0,1980-01-06T03:00:45
315964846,631600,49151,0,1200,60,13,0,1980-01-06T03:00:46
315964846,631600,49151,0,1200,71,13,0,1980-01-06T03:00:46
315964847,831600,50351,0,1200,84,13,0,1980-01-06T03:00:47
315964849,31600,51551,0,1200,95,13,0,1980-01-06T03:00:49
315964850,231600,52751,0,1200,106,13,0,1980-01-06T03:00:50
315964851,431600,53951,0,1200,120,13,0,1980-01-06T03:00:51
315964852,631600,55151,0,1200,131,13,0,1980-01-06T03:00:52
315964852,631600,55151,0,1200,142,13,0,1980-01-06T03:00:52
315964853,831700,56351,1,1200,155,13,0,1980-01-06T03:00:53
315964855,31700,57551,1,1200,166,13,0,1980-01-06T03:00:55
315964856,231600,58751,0,1200,178,13,0,1980-01-06T03:00:56
315964857,431600,59951,1,1200,191,13,0,1980-01-06T03:00:57
315964858,631600,61151,0,1200,202,13,0,1980-01-06T03:00:58
315964858,631600,61151,0,1200,213,13,0,1980-01-06T03:00:58
315964859,831600,62351,1,1200,226,13,0,1980-01-06T03:00:59
315964861,31600,63551,0,1200,238,13,0,1980-01-06T03:01:01
315964862,231600,64751,0,1200,249,13,0,1980-01-06T03:01:02
315964863,431600,65951,1,1200,6,13,0,1980-01-06T03:01:03
315964864,631600,67151,0,1200,17,13,0,1980-01-06T03:01:04
315964864,631600,67151,0,1200,28,13,0,1980-01-06T03:01:04
315964865,831600,68351,1,1200,42,13,0,1980-01-06T03:01:05
315964867,31600,69551,0,1200,53,13,0,1980-01-06T03:01:07
315964868,231700,70751,0,1200,64,13,0,1980-01-06T03:01:08
315964869,431700,71951,0,1200,77,13,0,1980-01-06T03:01:09
315964870,631700,73151,1,1200,88,13,0,1980-01-06T03:01:10
315964870,631700,73151,1,1200,100,13,0,1980-01-06T03:01:10
315964871,831600,74351,1,1200,113,13,0,1980-01-06T03:01:11
315964873,31600,75551,0,1200,124,13,0,1980-01-06T03:01:13
315964874,231600,76751,0,1200,135,13,0,1980-01-06T03:01:14
315964875,431600,77951,0,1200,148,13,0,1980-01-06T03:01:15
315964876,631600,79151,0,1200,160,13,0,1980-01-06T03:01:16
315964876,631600,79151,0,1200,171,13,0,1980-01-06T03:01:16
315964877,831600,80351,0,1200,184,13,0,1980-01-06T03:01:17
315964879,31600,81551,1,1200,195,13,0,1980-01-06T03:01:19
315964880,231600,82751,0,1200,206,13,0,1980-01-06T03:01:20
315964881,431600,83951,1,1200,220,13,0,1980-01-06T03:01:21
315964882,631700,85151,0,1200,231,13,0,1980-01-06T03:01:22
315964882,631700,85151,0,1200,242,13,0,1980-01-06T03:01:22
315964883,831700,86351,0,1200,255,13,0,1980-01-06T03:01:23
315964885,31600,87551,0,1200,10,13,0,1980-01-06T03:01:25
315964886,231600,88751,1,1200,22,13,0,1980-01-06T03:01:26
315964887,431600,89951,0,1200,35,13,0,1980-01-06T03:01:27
315964888,631600,91151,0,1200,46,13,0,1980-01-06T03:01:28
315964888,631600,91151,0,1200,57,13,0,1980-01-06T03:01:28
315964889,831600,92351,1,1200,70,13,0,1980-01-06T03:01:29
315964891,31600,93551,0,1200,82,13,0,1980-01-06T03:01:31
315964892,231600,94751,0,1200,93,13,0,1980-01-06T03:01:32
315964893,431600,95951,0,1200,106,13,0,1980-01-06T03:01:33
315964894,631600,97151,1,1200,117,13,0,1980-01-06T03:01:34
315964894,631600,97151,1,1200,128,13,0,1980-01-06T03:01:34
315964895,831700,98351,0,1200,142,13,0,1980-01-06T03:01:35
315964897,31700,99551,0,1200,153,13,0,1980-01-06T03:01:37
315964898,231600,100751,0,1200,164,13,0,1980-01-06T03:01:38
315964899,431600,101951,0,1200,177,13,0,1980-01-06T03:01:39
315964900,631600,103151,0,1200,188,13,0,1980-01-06T03:01:40
315964900,631600,103151,0,1200,200,13,0,1980-01-06T03:01:40
315964901,831600,104351,1,1200,213,13,0,1980-01-06T03:01:41
315964903,31600,105551,0,1200,224,13,0,1980-01-06T03:01:43
315964904,231600,106751,0,1200,235,13,0,1980-01-06T03:01:44
315964905,431600,107951,0,1200,248,13,0,1980-01-06T03:01:45
315964906,631600,109151,0,1200,4,13,0,1980-01-06T03:01:46
315964906,631600,109151,0,1200,15,13,0,1980-01-06T03:01:46
315964907,831600,110351,0,1200,28,13,0,1980-01-06T03:01:47
315964909,31600,111551,0,1200,39,13,0,1980-01-06T03:01:49
315964910,231700,112751,0,1200,50,13,0,1980-01-06T03:01:50
315964911,431700,113951,0,1200,64,13,0,1980-01-06T03:01:51
315964912,631600,115151,1,1200,75,13,0,1980-01-06T03:01:52
315964912,631600,115151,1,1200,86,13,0,1980-01-06T03:01:52
315964913,831600,116351,0,1200,99,13,0,1980-01-06T03:01:53
315964915,31600,117551,0,1200,110,13,0,1980-01-06T03:01:55
315964916,231600,118751,0,1200,122,13,0,1980-01-06T03:01:56
315964917,431600,119951,1,1200,135,13,0,1980-01-06T03:01:57
315964918,631600,121151,1,1200,146,13,0,1980-01-06T03:01:58
315964918,631600,121151,1,1200,157,13,0,1980-01-06T03:01:58
315964919,831600,122351,0,1200,170,13,0,1980-01-06T03:01:59
315964921,31600,123551,0,1200,182,13,0,1980-01-06T03:02:01
315964922,231600,124751,0,1200,193,13,0,1980-01-06T03:02:02
315964923,431600,125951,0,1200,206,13,0,1980-01-06T03:02:03
315964924,631700,127151,0,1200,217,13,0,1980-01-06T03:02:04
315964924,631700,127151,0,1200,228,13,0,1980-01-06T03:02:04
315964925,831700,128351,0,1200,242,13,0,1980-01-06T03:02:05
315964927,31600,129551,0,1200,253,13,0,1980-01-06T03:02:07
315964928,231600,130751,0,1200,8,13,0,1980-01-06T03:02:08
315964929,431600,131951,0,1200,21,13,0,1980-01-06T03:02:09
315964930,631600,133151,0,1200,32,13,0,1980-01-06T03:02:10
315964930,631600,133151,0,1200,44,13,0,1980-01-06T03:02:10
315964931,831600,134351,0,1200,57,13,0,1980-01-06T03:02:11
315964933,31600,135551,0,1200,68,13,0,1980-01-06T03:02:13
315964934,231600,136751,0,1200,79,13,0,1980-01-06T03:02:14
315964935,431600,137951,0,1200,92,13,0,1980-01-06T03:02:15
315964936,631600,139151,0,1200,104,13,0,1980-01-06T03:02:16
315964936,631600,139151,0,1200,115,13,0,1980-01-06T03:02:16
315964937,831700,140351,0,1200,128,13,0,1980-01-06T03:02:17
315964939,31700,141551,0,1200,139,13,0,1980-01-06T03:02:19
315964940,231600,142751,0,1200,150,13,0,1980-01-06T03:02:20
315964941,431600,143951,0,1200,164,13,0,1980-01-06T03:02:21
315964942,631600,145151,0,1200,175,13,0,1980-01-06T03:02:22
315964942,631600,145151,0,1200,186,13,0,1980-01-06T03:02:22
315964943,831600,146351,0,1200,199,13,0,1980-01-06T03:02:23
315964945,31600,147551,1,1200,210,13,0,1980-01-06T03:02:25
315964946,231600,148751,0,1200,222,13,0,1980-01-06T03:02:26
315964947,431600,149951,0,1200,235,13,0,1980-01-06T03:02:27
315964948,631600,151151,0,1200,246,13,0,1980-01-06T03:02:28
315964948,631600,151151,0,1200,1,13,0,1980-01-06T03:02:28
315964949,831600,152351,0,1200,14,13,0,1980-01-06T03:02:29
315964951,31600,153551,0,1200,26,13,0,1980-01-06T03:02:31
315964952,231600,154751,0,1200,37,13,0,1980-01-06T03:02:32
315964953,431700,155951,0,1200,50,13,0,1980-01-06T03:02:33
315964954,631700,157151,0,1200,61,13,0,1980-01-06T03:02:34
315964954,631700,157151,0,1200,72,13,0,1980-01-06T03:02:34
315964955,831600,158351,0,1200,86,13,0,1980-01-06T03:02:35
315964957,31600,159551,0,1200,97,13,0,1980-01-06T03:02:37
315964958,231600,160751,0,1200,108,13,0,1980-01-06T03:02:38
315964959,431600,161951,1,1200,121,13,0,1980-01-06T03:02:39
315964960,631600,163151,0,1200,132,13,0,1980-01-06T03:02:40
315964960,631600,163151,0,1200,144,13,0,1980-01-06T03:02:40
315964961,831600,164351,0,1200,157,13,0,1980-01-06T03:02:41
315964963,31600,165551,0,1200,168,13,0,1980-01-06T03:02:43
315964964,231600,166751,0,1200,179,13,0,1980-01-06T03:02:44
315964965,431600,167951,0,1200,192,13,0,1980-01-06T03:02:45
315964966,631600,169151,0,1200,204,13,0,1980-01-06T03:02:46
315964966,631600,169151,0,1200,215,13,0,1980-01-06T03:02:46
315964967,831700,170351,0,1200,228,13,0,1980-01-06T03:02:47
315964969,31700,171551,1,1200,239,13,0,1980-01-06T03:02:49
315964970,231600,172751,0,1200,250,13,0,1980-01-06T03:02:50
315964971,431600,173951,0,1200,8,13,0,1980-01-06T03:02:51
315964972,631600,175151,0,1200,19,13,0,1980-01-06T03:02:52
315964972,631600,175151,0,1200,30,13,0,1980-01-06T03:02:52
315964973,831600,176351,0,1200,43,13,0,1980-01-06T03:02:53
315964975,31600,177551,1,1200,54,13,0,1980-01-06T03:02:55
315964976,231600,178751,1,1200,66,13,0,1980-01-06T03:02:56
315964977,431600,179951,0,1200,79,13,0,1980-01-06T03:02:57
315964978,631600,181151,0,1200,90,13,0,1980-01-06T03:02:58
315964978,631600,181151,0,1200,101,13,0,1980-01-06T03:02:58
315964979,831600,182351,0,1200,114,13,0,1980-01-06T03:02:59
315964981,31700,183551,0,1200,126,13,0,1980-01-06T03:03:01
315964982,231700,184751,0,1200,137,13,0,1980-01-06T03:03:02
315964983,431700,185951,0,1200,150,13,0,1980-01-06T03:03:03
315964984,631600,187151,0,1200,161,13,0,1980-01-06T03:03:04
315964984,631600,187151,0,1200,172,13,0,1980-01-06T03:03:04
315964985,831600,188351,0,1200,186,13,0,1980-01-06T03:03:05
315964987,31600,189551,0,1200,197,13,0,1980-01-06T03:03:07
315964988,231600,190751,0,1200,208,13,0,1980-01-06T03:03:08
315964989,431600,191951,0,1200,221,13,0,1980-01-06T03:03:09
315964990,631600,193151,0,1200,232,13,0,1980-01-06T03:03:10
315964990,631600,193151,0,1200,244,13,0,1980-01-06T03:03:10
315964991,831600,194351,0,1200,1,13,0,1980-01-06T03:03:11
315964993,31600,195551,1,1200,12,13,0,1980-01-06T03:03:13
315964994,231600,196751,0,1200,23,13,0,1980-01-06T03:03:14
315964995,431700,197951,0,1200,36,13,0,1980-01-06T03:03:15
315964996,631700,199151,0,1200,48,13,0,1980-01-06T03:03:16
315964996,631700,199151,0,1200,59,13,0,1980-01-06T03:03:16
315964999,732000,200351,0,1200,72,13,0,1980-01-06T03:03:19
315965000,932000,201551,0,1200,83,13,0,1980-01-06T03:03:20
315965002,132000,202751,0,1200,94,13,0,1980-01-06T03:03:22
315965003,332000,203951,0,1200,108,13,0,1980-01-06T03:03:23
315965004,532000,205151,1,1200,119,13,0,1980-01-06T03:03:24
315965004,532000,205151,1,1200,130,13,0,1980-01-06T03:03:24
315965005,732000,206351,0,1200,143,13,0,1980-01-06T03:03:25
315965006,932000,207551,0,1200,154,13,0,1980-01-06T03:03:26
315965008,132000,208751,0,1200,166,13,0,1980-01-06T03:03:28
315965009,332000,209951,0,1200,179,13,0,1980-01-06T03:03:29
315965010,532000,211151,0,1200,190,13,0,1980-01-06T03:03:30
315965010,532000,211151,0,1200,201,13,0,1980-01-06T03:03:30
315965011,732100,212351,0,1200,214,13,0,1980-01-06T03:03:31
315965012,932100,213551,0,1200,226,13,0,1980-01-06T03:03:32
315965014,132000,214751,0,1200,237,13,0,1980-01-06T03:03:34
315965015,332000,215951,0,1200,250,13,0,1980-01-06T03:03:35
315965016,532000,217151,0,1200,5,13,0,1980-01-06T03:03:36
315965016,532000,217151,0,1200,16,13,0,1980-01-06T03:03:36
315965017,732000,218351,0,1200,30,13,0,1980-01-06T03:03:37
315965018,932000,219551,0,1200,41,13,0,1980-01-06T03:03:38
315965020,132000,220751,0,1200,52,13,0,1980-01-06T03:03:40
315965021,332000,221951,2,1200,65,13,0,1980-01-06T03:03:41
315965022,532000,223151,0,1200,76,13,0,1980-01-06T03:03:42
315965022,532000,223151,0,1200,88,13,0,1980-01-06T03:03:42
315965023,732000,224351,0,1200,101,13,0,1980-01-06T03:03:43
315965024,932000,225551,0,1200,112,13,0,1980-01-06T03:03:44
315965026,132100,226751,0,1200,123,13,0,1980-01-06T03:03:46
315965027,332100,227951,1,1200,136,13,0,1980-01-06T03:03:47
315965028,532100,229151,1,1200,148,13,0,1980-01-06T03:03:48
315965028,532100,229151,1,1200,159,13,0,1980-01-06T03:03:48
315965029,732000,230351,0,1200,172,13,0,1980-01-06T03:03:49
315965030,932000,231551,0,1200,183,13,0,1980-01-06T03:03:50
315965032,132000,232751,0,1200,194,13,0,1980-01-06T03:03:52
315965033,332000,233951,0,1200,208,13,0,1980-01-06T03:03:53
315965034,532000,235151,0,1200,219,13,0,1980-01-06T03:03:54
315965034,532000,235151,0,1200,230,13,0,1980-01-06T03:03:54
315965035,732000,236351,0,1200,243,13,0,1980-01-06T03:03:55
315965036,932000,237551,2,1200,254,13,0,1980-01-06T03:03:56
315965038,132000,238751,0,1200,10,13,0,1980-01-06T03:03:58
315965039,332000,239951,0,1200,23,13,0,1980-01-06T03:03:59
315965040,532000,241151,0,1200,34,13,0,1980-01-06T03:04:00
315965040,532000,241151,0,1200,45,13,0,1980-01-06T03:04:00
315965041,732100,242351,0,1200,58,13,0,1980-01-06T03:04:01
315965042,932100,243551,1,1200,70,13,0,1980-01-06T03:04:02
315965044,132000,244751,0,1200,81,13,0,1980-01-06T03:04:04
315965045,332000,245951,0,1200,94,13,0,1980-01-06T03:04:05
315965046,532000,247151,1,1200,105,13,0,1980-01-06T03:04:06
315965046,532000,247151,1,1200,116,13,0,1980-01-06T03:04:06
315965047,732000,248351,0,1200,130,13,0,1980-01-06T03:04:07
315965048,932000,249551,0,1200,141,13,0,1980-01-06T03:04:08
315965050,132000,250751,0,1200,152,13,0,1980-01-06T03:04:10
315965051,332000,251951,0,1200,165,13,0,1980-01-06T03:04:11
315965052,532000,253151,0,1200,176,13,0,1980-01-06T03:04:12
315965052,532000,253151,0,1200,188,13,0,1980-01-06T03:04:12
315965053,732000,254351,1,1200,201,13,0,1980-01-06T03:04:13
315965054,932000,255551,0,1200,212,13,0,1980-01-06T03:04:14
315965056,132100,256751,0,1200,223,13,0,1980-01-06T03:04:16
315965057,332100,257951,0,1200,236,13,0,1980-01-06T03:04:17
315965058,532000,259151,0,1200,248,13,0,1980-01-06T03:04:18
315965058,532000,259151,0,1200,3,13,0,1980-01-06T03:04:18
315965059,732000,260351,0,1200,16,13,0,1980-01-06T03:04:19
