time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian
315965116,783200,317395,10.6899995803833,94547,580.1961669921875,170,13,1,1980-01-06T03:05:16
315965117,783200,318395,10.649999618530273,94494,584.8654174804688,184,13,1,1980-01-06T03:05:17
315965118,783200,319395,10.630000114440918,94406,592.6207275390625,195,13,1,1980-01-06T03:05:18
315965119,783200,320395,10.630000114440918,94340,598.44091796875,206,13,1,1980-01-06T03:05:19
315965120,783200,321395,10.5600004196167,94256,605.8540649414062,219,13,1,1980-01-06T03:05:20
315965121,783200,322395,10.5600004196167,94184,612.2117919921875,230,13,1,1980-01-06T03:05:21
315965122,783200,323395,10.529999732971191,94106,619.1039428710938,242,13,1,1980-01-06T03:05:22
315965123,783200,324395,10.479999542236328,94022,626.5325927734375,255,13,1,1980-01-06T03:05:23
315965124,783200,325395,10.4399995803833,93943,633.5230712890625,10,13,1,1980-01-06T03:05:24
315965125,783200,326395,10.4399995803833,93850,641.7578125,21,13,1,1980-01-06T03:05:25
315965126,783200,327395,10.430000305175781,93774,648.4927978515625,34,13,1,1980-01-06T03:05:26
315965127,783200,328395,10.390000343322754,93689,656.0311889648438,46,13,1,1980-01-06T03:05:27
315965128,783200,329395,10.40999984741211,93620,662.1538696289062,57,13,1,1980-01-06T03:05:28
315965129,783200,330395,10.369999885559082,93551,668.2803955078125,70,13,1,1980-01-06T03:05:29
315965130,783200,331395,10.380000114440918,93474,675.1221923828125,81,13,1,1980-01-06T03:05:30
315965131,783200,332395,10.40999984741211,93393,682.3236083984375,92,13,1,1980-01-06T03:05:31
315965132,783200,333395,10.369999885559082,93307,689.9749755859375,106,13,1,1980-01-06T03:05:32
315965133,783200,334395,10.359999656677246,93224,697.3660888671875,117,13,1,1980-01-06T03:05:33
315965134,783200,335395,10.350000381469727,93156,703.4248046875,128,13,1,1980-01-06T03:05:34
315965135,783200,336395,10.199999809265137,93076,710.5562744140625,141,13,1,1980-01-06T03:05:35
315965136,783200,337395,10.0600004196167,92992,718.0515747070312,152,13,1,1980-01-06T03:05:36
315965137,783200,338395,10.0,92913,725.1053466796875,164,13,1,1980-01-06T03:05:37
315965138,783200,339395,10.010000228881836,92852,730.5538940429688,177,13,1,1980-01-06T03:05:38
315965139,783200,340395,10.0,92779,737.0803833007812,188,13,1,1980-01-06T03:05:39
315965140,783200,341395,9.970000267028809,92694,744.6840209960938,199,13,1,1980-01-06T03:05:40
315965141,783200,342395,9.9399995803833,92606,752.5614013671875,212,13,1,1980-01-06T03:05:41
315965142,783200,343395,9.930000305175781,92515,760.7138061523438,224,13,1,1980-01-06T03:05:42
315965143,783200,344395,9.90999984741211,92439,767.5280151367188,235,13,1,1980-01-06T03:05:43
315965144,783200,345395,9.920000076293945,92384,772.4617919921875,248,13,1,1980-01-06T03:05:44
315965145,783200,346395,9.90999984741211,92311,779.0134887695312,3,13,1,1980-01-06T03:05:45
315965146,783200,347395,9.859999656677246,92250,784.4928588867188,14,13,1,1980-01-06T03:05:46
315965147,783200,348395,9.729999542236328,92189,789.9733276367188,28,13,1,1980-01-06T03:05:47
315965148,783200,349395,9.760000228881836,92137,794.6494140625,39,13,1,1980-01-06T03:05:48
315965149,783200,350395,9.739999771118164,92070,800.6751708984375,50,13,1,1980-01-06T03:05:49
315965150,783200,351395,9.75,91983,808.5068969726562,63,13,1,1980-01-06T03:05:50
315965151,783200,352395,9.739999771118164,91898,816.164306640625,74,13,1,1980-01-06T03:05:51
315965152,783200,353395,9.699999809265137,91808,824.2777709960938,86,13,1,1980-01-06T03:05:52
315965153,783200,354395,9.680000305175781,91723,831.9459838867188,99,13,1,1980-01-06T03:05:53
315965154,783200,355395,9.6899995803833,91655,838.0850830078125,110,13,1,1980-01-06T03:05:54
315965155,783200,356395,9.670000076293945,91573,845.4935302734375,121,13,1,1980-01-06T03:05:55
315965156,783200,357395,9.59000015258789,91481,853.811279296875,134,13,1,1980-01-06T03:05:56
315965157,783200,358395,9.550000190734863,91419,859.4197998046875,146,13,1,1980-01-06T03:05:57
315965158,783200,359395,9.5,91335,867.0253295898438,157,13,1,1980-01-06T03:05:58
315965159,783200,360395,9.479999542236328,91254,874.3641357421875,170,13,1,1980-01-06T03:05:59
315965160,783200,361395,9.470000267028809,91172,881.7981567382812,181,13,1,1980-01-06T03:06:00
315965161,783200,362395,9.430000305175781,91093,888.9652099609375,192,13,1,1980-01-06T03:06:01
315965162,783200,363395,9.380000114440918,91013,896.2296142578125,206,13,1,1980-01-06T03:06:02
315965163,783200,364395,9.369999885559082,90944,902.4984130859375,217,13,1,1980-01-06T03:06:03
315965164,783200,365395,9.34000015258789,90874,908.861572265625,228,13,1,1980-01-06T03:06:04
315965165,783200,366395,9.289999961853027,90810,914.6840209960938,241,13,1,1980-01-06T03:06:05
315965166,783200,367395,9.270000457763672,90753,919.87060546875,252,13,1,1980-01-06T03:06:06
315965167,783200,368395,9.239999771118164,90686,925.9730834960938,8,13,1,1980-01-06T03:06:07
315965168,783200,369395,9.220000267028809,90594,934.357177734375,21,13,1,1980-01-06T03:06:08
315965169,783200,370395,9.1899995803833,90511,941.9263916015625,32,13,1,1980-01-06T03:06:09
315965170,783200,371395,9.149999618530273,90423,949.9572143554688,43,13,1,1980-01-06T03:06:10
315965171,783200,372395,9.149999618530273,90337,957.8132934570312,56,13,1,1980-01-06T03:06:11
315965172,783200,373395,9.170000076293945,90275,963.4807739257812,68,13,1,1980-01-06T03:06:12
315965173,783200,374395,9.109999656677246,90195,970.7973022460938,79,13,1,1980-01-06T03:06:13
315965174,783200,375395,9.050000190734863,90104,979.126220703125,92,13,1,1980-01-06T03:06:14
315965175,783200,376395,9.050000190734863,90021,986.7301635742188,103,13,1,1980-01-06T03:06:15
315965176,783200,377395,9.0,89931,994.9813842773438,114,13,1,1980-01-06T03:06:16
315965177,783200,378395,8.949999809265137,89842,1003.1470947265625,128,13,1,1980-01-06T03:06:17
315965178,783200,379395,8.9399995803833,89764,1010.3079833984375,139,13,1,1980-01-06T03:06:18
315965179,783200,380395,8.859999656677246,89690,1017.1082153320312,150,13,1,1980-01-06T03:06:19
315965180,783200,381395,8.829999923706055,89632,1022.4403686523438,163,13,1,1980-01-06T03:06:20
315965181,783200,382395,8.800000190734863,89559,1029.1549072265625,174,13,1,1980-01-06T03:06:21
315965182,783200,383395,8.729999542236328,89461,1038.17724609375,186,13,1,1980-01-06T03:06:22
315965183,783200,384395,8.6899995803833,89368,1046.746826171875,199,13,1,1980-01-06T03:06:23
315965184,783200,385395,8.680000305175781,89286,1054.308837890625,210,13,1,1980-01-06T03:06:24
315965185,783200,386395,8.65999984741211,89214,1060.9522705078125,221,13,1,1980-01-06T03:06:25
315965186,783200,387395,8.5600004196167,89130,1068.7093505859375,234,13,1,1980-01-06T03:06:26
315965187,783200,388395,8.539999961853027,89033,1077.674560546875,246,13,1,1980-01-06T03:06:27
315965188,783200,389395,8.489999771118164,88942,1086.0926513671875,1,13,1,1980-01-06T03:06:28
315965189,783200,390395,8.5,88860,1093.68408203125,14,13,1,1980-01-06T03:06:29
315965190,783200,391395,8.520000457763672,88782,1100.90966796875,25,13,1,1980-01-06T03:06:30
315965191,783200,392395,8.479999542236328,88711,1107.4918212890625,36,13,1,1980-01-06T03:06:31
315965192,783200,393395,8.479999542236328,88642,1113.892822265625,50,13,1,1980-01-06T03:06:32
315965193,783200,394395,8.460000038146973,88570,1120.5755615234375,61,13,1,1980-01-06T03:06:33
315965194,783200,395395,8.359999656677246,88490,1128.007080078125,72,13,1,1980-01-06T03:06:34
315965195,783200,396395,8.329999923706055,88414,1135.072265625,85,13,1,1980-01-06T03:06:35
315965196,783200,397395,8.270000457763672,88329,1142.9793701171875,96,13,1,1980-01-06T03:06:36
315965197,783200,398395,8.279999732971191,88250,1150.3333740234375,108,13,1,1980-01-06T03:06:37
315965198,783200,399395,8.25,88181,1156.76220703125,121,13,1,1980-01-06T03:06:38
315965199,946500,400395,8.170000076293945,88101,1164.2200927734375,132,13,1,1980-01-06T03:06:39
315965200,946500,401395,8.130000114440918,88027,1171.1224365234375,143,13,1,1980-01-06T03:06:40
315965201,946500,402395,8.130000114440918,87964,1177.00390625,156,13,1,1980-01-06T03:06:41
315965202,946500,403395,8.170000076293945,87909,1182.140625,168,13,1,1980-01-06T03:06:42
315965203,946500,404395,8.180000305175781,87870,1185.78515625,179,13,1,1980-01-06T03:06:43
315965204,946500,405395,8.109999656677246,87817,1190.73876953125,192,13,1,1980-01-06T03:06:44
315965205,946500,406395,8.100000381469727,87737,1198.2220458984375,203,13,1,1980-01-06T03:06:45
315965206,946500,407395,8.029999732971191,87657,1205.7110595703125,214,13,1,1980-01-06T03:06:46
315965207,946500,408395,7.960000038146973,87587,1212.2677001953125,228,13,1,1980-01-06T03:06:47
315965208,946500,409395,7.880000114440918,87520,1218.5472412109375,239,13,1,1980-01-06T03:06:48
315965209,946500,410395,7.789999961853027,87442,1225.86376953125,250,13,1,1980-01-06T03:06:49
315965210,946500,411395,7.710000038146973,87360,1233.560546875,7,13,1,1980-01-06T03:06:50
315965211,946500,412395,7.659999847412109,87269,1242.1085205078125,18,13,1,1980-01-06T03:06:51
315965212,946500,413395,7.659999847412109,87178,1250.663818359375,30,13,1,1980-01-06T03:06:52
315965213,946500,414395,7.690000057220459,87095,1258.473876953125,43,13,1,1980-01-06T03:06:53
315965214,946500,415395,7.710000038146973,87009,1266.572998046875,54,13,1,1980-01-06T03:06:54
315965215,946500,416395,7.710000038146973,86927,1274.301025390625,65,13,1,1980-01-06T03:06:55
315965216,946500,417395,7.610000133514404,86848,1281.751220703125,78,13,1,1980-01-06T03:06:56
315965217,946500,418395,7.5,86761,1289.96240234375,90,13,1,1980-01-06T03:06:57
315965218,946500,419395,7.400000095367432,86680,1297.6146240234375,101,13,1,1980-01-06T03:06:58
315965219,946500,420395,7.349999904632568,86618,1303.4754638671875,114,13,1,1980-01-06T03:06:59
315965220,946500,421395,7.349999904632568,86556,1309.3387451171875,125,13,1,1980-01-06T03:07:00
315965221,946500,422395,7.320000171661377,86496,1315.0177001953125,136,13,1,1980-01-06T03:07:01
315965222,946500,423395,7.260000228881836,86423,1321.9298095703125,150,13,1,1980-01-06T03:07:02
315965223,946500,424395,7.230000019073486,86355,1328.3729248046875,161,13,1,1980-01-06T03:07:03
315965224,946500,425395,7.199999809265137,86286,1334.9158935546875,172,13,1,1980-01-06T03:07:04
315965225,946500,426395,7.199999809265137,86219,1341.2720947265625,185,13,1,1980-01-06T03:07:05
315965226,946500,427395,7.21999979019165,86152,1347.6331787109375,196,13,1,1980-01-06T03:07:06
315965227,946500,428395,7.199999809265137,86070,1355.4239501953125,208,13,1,1980-01-06T03:07:07
315965228,946500,429395,7.21999979019165,85994,1362.6494140625,221,13,1,1980-01-06T03:07:08
315965229,946500,430395,7.25,85911,1370.5452880859375,232,13,1,1980-01-06T03:07:09
315965230,946500,431395,7.239999771118164,85822,1379.0208740234375,243,13,1,1980-01-06T03:07:10
315965231,946500,432395,7.199999809265137,85736,1387.2171630859375,0,13,1,1980-01-06T03:07:11
315965232,946500,433395,7.150000095367432,85652,1395.229248046875,12,13,1,1980-01-06T03:07:12
315965233,946500,434395,7.119999885559082,85558,1404.20263671875,23,13,1,1980-01-06T03:07:13
315965234,946500,435395,7.150000095367432,85472,1412.419189453125,36,13,1,1980-01-06T03:07:14
315965235,946500,436395,7.159999847412109,85389,1420.3543701171875,47,13,1,1980-01-06T03:07:15
315965236,946500,437395,7.139999866485596,85299,1428.967529296875,58,13,1,1980-01-06T03:07:16
315965237,946500,438395,7.079999923706055,85232,1435.3846435546875,72,13,1,1980-01-06T03:07:17
315965238,946500,439395,7.059999942779541,85171,1441.2293701171875,83,13,1,1980-01-06T03:07:18
315965239,946500,440395,7.0,85086,1449.38037109375,94,13,1,1980-01-06T03:07:19
315965240,946500,441395,6.96999979019165,85006,1457.058837890625,107,13,1,1980-01-06T03:07:20
315965241,946500,442395,6.929999828338623,84940,1463.3973388671875,118,13,1,1980-01-06T03:07:21
315965242,946500,443395,6.820000171661377,84871,1470.027099609375,130,13,1,1980-01-06T03:07:22
315965243,946500,444395,6.78000020980835,84810,1475.893798828125,143,13,1,1980-01-06T03:07:23
315965244,946500,445395,6.760000228881836,84736,1483.013671875,154,13,1,1980-01-06T03:07:24
315965245,946500,446395,6.710000038146973,84644,1491.8724365234375,165,13,1,1980-01-06T03:07:25
315965246,946500,447395,6.710000038146973,84574,1498.618408203125,178,13,1,1980-01-06T03:07:26
315965247,946500,448395,6.699999809265137,84501,1505.6590576171875,190,13,1,1980-01-06T03:07:27
315965248,946500,449395,6.639999866485596,84426,1512.8968505859375,201,13,1,1980-01-06T03:07:28
315965249,946500,450395,6.599999904632568,84343,1520.9122314453125,214,13,1,1980-01-06T03:07:29
315965250,946500,451395,6.539999961853027,84258,1529.1285400390625,225,13,1,1980-01-06T03:07:30
315965251,946500,452395,6.460000038146973,84179,1536.771484375,236,13,1,1980-01-06T03:07:31
315965252,946500,453395,6.409999847412109,84112,1543.2572021484375,250,13,1,1980-01-06T03:07:32
315965253,946500,454395,6.389999866485596,84046,1549.64892578125,5,13,1,1980-01-06T03:07:33
315965254,946500,455395,6.409999847412109,83995,1554.5928955078125,16,13,1,1980-01-06T03:07:34
315965255,946500,456395,6.369999885559082,83952,1558.7615966796875,29,13,1,1980-01-06T03:07:35
315965256,946500,457395,6.349999904632568,83886,1565.165283203125,40,13,1,1980-01-06T03:07:36
315965257,946500,458395,6.360000133514404,83809,1572.640380859375,52,13,1,1980-01-06T03:07:37
315965258,946500,459395,6.340000152587891,83722,1581.0931396484375,65,13,1,1980-01-06T03:07:38
315965259,946500,460395,6.340000152587891,83650,1588.093994140625,76,13,1,1980-01-06T03:07:39
315965260,946500,461395,6.320000171661377,83582,1594.7110595703125,87,13,1,1980-01-06T03:07:40
315965261,946500,462395,6.309999942779541,83523,1600.4544677734375,100,13,1,1980-01-06T03:07:41
315965262,946500,463395,6.309999942779541,83458,1606.7877197265625,112,13,1,1980-01-06T03:07:42
315965263,946500,464395,6.320000171661377,83389,1613.513916015625,123,13,1,1980-01-06T03:07:43
315965264,946500,465395,6.320000171661377,83327,1619.5604248046875,136,13,1,1980-01-06T03:07:44
315965265,946500,466395,6.28000020980835,83248,1627.2724609375,147,13,1,1980-01-06T03:07:45
315965266,946500,467395,6.260000228881836,83171,1634.794677734375,158,13,1,1980-01-06T03:07:46
315965267,946500,468395,6.269999980926514,83100,1641.7349853515625,172,13,1,1980-01-06T03:07:47
315965268,946500,469395,6.269999980926514,83018,1649.7569580078125,183,13,1,1980-01-06T03:07:48
315965269,946500,470395,6.269999980926514,82940,1657.3944091796875,194,13,1,1980-01-06T03:07:49
315965270,946500,471395,6.28000020980835,82848,1666.409423828125,207,13,1,1980-01-06T03:07:50
315965271,946500,472395,6.309999942779541,82766,1674.451171875,218,13,1,1980-01-06T03:07:51
315965272,946500,473395,6.340000152587891,82697,1681.222412109375,230,13,1,1980-01-06T03:07:52
315965273,946500,474395,6.340000152587891,82634,1687.4102783203125,243,13,1,1980-01-06T03:07:53
315965274,946500,475395,6.320000171661377,82569,1693.7979736328125,254,13,1,1980-01-06T03:07:54
315965275,946500,476395,6.269999980926514,82488,1701.762939453125,9,13,1,1980-01-06T03:07:55
315965276,946500,477395,6.230000019073486,82405,1709.9307861328125,22,13,1,1980-01-06T03:07:56
315965277,946500,478395,6.25,82342,1716.13720703125,34,13,1,1980-01-06T03:07:57
315965278,946500,479395,6.25,82265,1723.7261962890625,45,13,1,1980-01-06T03:07:58
315965279,946500,480395,6.239999771118164,82192,1730.9254150390625,58,13,1,1980-01-06T03:07:59
315965280,946500,481395,6.199999809265137,82112,1738.8223876953125,69,13,1,1980-01-06T03:08:00
315965281,946500,482395,6.170000076293945,82048,1745.144775390625,80,13,1,1980-01-06T03:08:01
315965282,946500,483395,6.159999847412109,81981,1751.7664794921875,94,13,1,1980-01-06T03:08:02
315965283,946500,484395,6.139999866485596,81920,1757.800048828125,105,13,1,1980-01-06T03:08:03
315965284,946500,485395,6.130000114440918,81851,1764.629150390625,116,13,1,1980-01-06T03:08:04
315965285,946500,486395,6.130000114440918,81786,1771.0653076171875,129,13,1,1980-01-06T03:08:05
315965286,946500,487395,6.110000133514404,81709,1778.6961669921875,140,13,1,1980-01-06T03:08:06
315965287,946500,488395,6.099999904632568,81631,1786.43310546875,152,13,1,1980-01-06T03:08:07
315965288,946500,489395,6.119999885559082,81560,1793.480224609375,165,13,1,1980-01-06T03:08:08
315965289,946500,490395,6.079999923706055,81488,1800.630615234375,176,13,1,1980-01-06T03:08:09
315965290,946500,491395,6.070000171661377,81407,1808.68212890625,187,13,1,1980-01-06T03:08:10
315965291,946500,492395,6.110000133514404,81343,1815.0489501953125,200,13,1,1980-01-06T03:08:11
315965292,946500,493395,6.130000114440918,81266,1822.71337890625,212,13,1,1980-01-06T03:08:12
315965293,946500,494395,6.110000133514404,81201,1829.1876220703125,223,13,1,1980-01-06T03:08:13
315965294,946500,495395,6.090000152587891,81142,1835.0693359375,236,13,1,1980-01-06T03:08:14
315965295,946500,496395,6.079999923706055,81073,1841.95068359375,247,13,1,1980-01-06T03:08:15
315965296,946500,497395,6.039999961853027,81000,1849.2359619140625,2,13,1,1980-01-06T03:08:16
315965297,946500,498395,6.03000020980835,80919,1857.3275146484375,16,13,1,1980-01-06T03:08:17
315965298,946500,499395,6.019999980926514,80840,1865.2249755859375,27,13,1,1980-01-06T03:08:18
315965299,946500,500395,6.019999980926514,80768,1872.4276123046875,38,13,1,1980-01-06T03:08:19
315965300,946500,501395,5.989999771118164,80696,1879.635498046875,51,13,1,1980-01-06T03:08:20
315965301,946500,502395,5.989999771118164,80630,1886.2486572265625,62,13,1,1980-01-06T03:08:21
315965302,946500,503395,6.0,80567,1892.5640869140625,74,13,1,1980-01-06T03:08:22
315965303,946500,504395,6.019999980926514,80514,1897.8802490234375,87,13,1,1980-01-06T03:08:23
315965304,946500,505395,6.019999980926514,80457,1903.601318359375,98,13,1,1980-01-06T03:08:24
315965305,946500,506395,6.010000228881836,80409,1908.4208984375,109,13,1,1980-01-06T03:08:25
315965306,946500,507395,6.010000228881836,80357,1913.6456298828125,122,13,1,1980-01-06T03:08:26
315965307,946500,508395,6.010000228881836,80297,1919.67578125,134,13,1,1980-01-06T03:08:27
315965308,946500,509395,6.050000190734863,80232,1926.2152099609375,145,13,1,1980-01-06T03:08:28
315965309,946500,510395,6.059999942779541,80164,1933.059814453125,158,13,1,1980-01-06T03:08:29
315965310,946500,511395,6.019999980926514,80084,1941.1175537109375,169,13,1,1980-01-06T03:08:30
315965311,946500,512395,5.96999979019165,80003,1949.2833251953125,180,13,1,1980-01-06T03:08:31
315965312,946500,513395,5.96999979019165,79937,1955.94287109375,194,13,1,1980-01-06T03:08:32
315965313,946500,514395,5.989999771118164,79877,1961.9996337890625,205,13,1,1980-01-06T03:08:33
315965314,946500,515395,5.980000019073486,79809,1968.868408203125,216,13,1,1980-01-06T03:08:34
315965315,946500,516395,5.960000038146973,79735,1976.35009765625,229,13,1,1980-01-06T03:08:35
315965316,946500,517395,5.960000038146973,79673,1982.6221923828125,240,13,1,1980-01-06T03:08:36
315965317,946500,518395,5.929999828338623,79598,1990.2137451171875,252,13,1,1980-01-06T03:08:37
315965318,946500,519395,5.949999809265137,79537,1996.3944091796875,9,13,1,1980-01-06T03:08:38
315965319,946500,520395,5.960000038146973,79465,2003.6929931640625,20,13,1,1980-01-06T03:08:39
315965320,946500,521395,5.949999809265137,79406,2009.6767578125,31,13,1,1980-01-06T03:08:40
315965321,946500,522395,5.949999809265137,79330,2017.39208984375,44,13,1,1980-01-06T03:08:41
315965322,946500,523395,5.949999809265137,79258,2024.7066650390625,56,13,1,1980-01-06T03:08:42
315965323,946500,524395,5.929999828338623,79181,2032.5345458984375,67,13,1,1980-01-06T03:08:43
315965324,946500,525395,5.909999847412109,79114,2039.3507080078125,80,13,1,1980-01-06T03:08:44
315965325,946500,526395,5.889999866485596,79053,2045.5616455078125,91,13,1,1980-01-06T03:08:45
315965326,946500,527395,5.880000114440918,78971,2053.915771484375,102,13,1,1980-01-06T03:08:46
315965327,946500,528395,5.860000133514404,78883,2062.888916015625,116,13,1,1980-01-06T03:08:47
315965328,946500,529395,5.869999885559082,78838,2067.48095703125,127,13,1,1980-01-06T03:08:48
315965329,946500,530395,5.840000152587891,78777,2073.708984375,138,13,1,1980-01-06T03:08:49
315965330,946500,531395,5.829999923706055,78720,2079.53076171875,151,13,1,1980-01-06T03:08:50
315965331,946500,532395,5.809999942779541,78656,2086.073974609375,162,13,1,1980-01-06T03:08:51
315965332,946500,533395,5.809999942779541,78588,2093.02978515625,174,13,1,1980-01-06T03:08:52
315965333,946500,534395,5.829999923706055,78539,2098.044921875,187,13,1,1980-01-06T03:08:53
315965334,946500,535395,5.860000133514404,78506,2101.423828125,198,13,1,1980-01-06T03:08:54
315965335,946500,536395,5.829999923706055,78441,2108.0830078125,209,13,1,1980-01-06T03:08:55
315965336,946500,537395,5.820000171661377,78371,2115.260009765625,222,13,1,1980-01-06T03:08:56
315965337,946500,538395,5.809999942779541,78310,2121.517578125,234,13,1,1980-01-06T03:08:57
315965338,946500,539395,5.789999961853027,78248,2127.882568359375,245,13,1,1980-01-06T03:08:58
315965339,946500,540395,5.769999980926514,78182,2134.662841796875,2,13,1,1980-01-06T03:08:59
315965340,946500,541395,5.769999980926514,78113,2141.755126953125,13,13,1,1980-01-06T03:09:00
315965341,946500,542395,5.760000228881836,78053,2147.9267578125,24,13,1,1980-01-06T03:09:01
315965342,946500,543395,5.75,78009,2152.455322265625,38,13,1,1980-01-06T03:09:02
315965343,946500,544395,5.679999828338623,77966,2156.88330078125,49,13,1,1980-01-06T03:09:03
315965344,946500,545395,5.630000114440918,77896,2164.095458984375,60,13,1,1980-01-06T03:09:04
315965345,946500,546395,5.639999866485596,77846,2169.248779296875,73,13,1,1980-01-06T03:09:05
315965346,946500,547395,5.650000095367432,77798,2174.20068359375,84,13,1,1980-01-06T03:09:06
315965347,946500,548395,5.679999828338623,77752,2178.947265625,96,13,1,1980-01-06T03:09:07
315965348,946500,549395,5.710000038146973,77699,2184.420166015625,109,13,1,1980-01-06T03:09:08
315965349,946500,550395,5.71999979019165,77631,2191.445068359375,120,13,1,1980-01-06T03:09:09
315965350,946500,551395,5.739999771118164,77561,2198.681884765625,131,13,1,1980-01-06T03:09:10
315965351,946500,552395,5.730000019073486,77496,2205.407470703125,144,13,1,1980-01-06T03:09:11
315965352,946500,553395,5.730000019073486,77402,2215.141357421875,156,13,1,1980-01-06T03:09:12
315965353,946500,554395,5.730000019073486,77342,2221.358642578125,167,13,1,1980-01-06T03:09:13
315965354,946500,555395,5.739999771118164,77274,2228.410400390625,180,13,1,1980-01-06T03:09:14
315965355,946500,556395,5.730000019073486,77201,2235.986572265625,191,13,1,1980-01-06T03:09:15
315965356,946500,557395,5.710000038146973,77138,2242.52880859375,202,13,1,1980-01-06T03:09:16
315965357,946500,558395,5.659999847412109,77053,2251.36279296875,216,13,1,1980-01-06T03:09:17
315965358,946500,559395,5.670000076293945,76996,2257.292236328125,227,13,1,1980-01-06T03:09:18
315965359,946500,560395,5.639999866485596,76916,2265.619384765625,238,13,1,1980-01-06T03:09:19
315965360,946500,561395,5.610000133514404,76846,2272.910888671875,251,13,1,1980-01-06T03:09:20
315965361,946500,562395,5.590000152587891,76784,2279.373046875,6,13,1,1980-01-06T03:09:21
315965362,946500,563395,5.539999961853027,76724,2285.632568359375,18,13,1,1980-01-06T03:09:22
315965363,946500,564395,5.489999771118164,76651,2293.252197265625,31,13,1,1980-01-06T03:09:23
315965364,946500,565395,5.46999979019165,76575,2301.19091796875,42,13,1,1980-01-06T03:09:24
315965365,946500,566395,5.449999809265137,76511,2307.882080078125,53,13,1,1980-01-06T03:09:25
315965366,946500,567395,5.409999847412109,76453,2313.94970703125,66,13,1,1980-01-06T03:09:26
315965367,946500,568395,5.380000114440918,76363,2323.3720703125,78,13,1,1980-01-06T03:09:27
315965368,946500,569395,5.400000095367432,76306,2329.343505859375,89,13,1,1980-01-06T03:09:28
315965369,946500,570395,5.369999885559082,76235,2336.78857421875,102,13,1,1980-01-06T03:09:29
315965370,946500,571395,5.380000114440918,76189,2341.614013671875,113,13,1,1980-01-06T03:09:30
315965371,946500,572395,5.360000133514404,76146,2346.127685546875,124,13,1,1980-01-06T03:09:31
315965372,946500,573395,5.369999885559082,76110,2349.906494140625,138,13,1,1980-01-06T03:09:32
315965373,946500,574395,5.369999885559082,76056,2355.580810546875,149,13,1,1980-01-06T03:09:33
315965374,946500,575395,5.369999885559082,75992,2362.308349609375,160,13,1,1980-01-06T03:09:34
315965375,946500,576395,5.369999885559082,75923,2369.566162109375,173,13,1,1980-01-06T03:09:35
315965376,946500,577395,5.400000095367432,75860,2376.199462890625,184,13,1,1980-01-06T03:09:36
315965377,946500,578395,5.400000095367432,75783,2384.3115234375,196,13,1,1980-01-06T03:09:37
315965378,946500,579395,5.429999828338623,75727,2390.21435546875,209,13,1,1980-01-06T03:09:38
315965379,946500,580395,5.420000076293945,75669,2396.333740234375,220,13,1,1980-01-06T03:09:39
315965380,946500,581395,5.389999866485596,75601,2403.511474609375,231,13,1,1980-01-06T03:09:40
315965381,946500,582395,5.349999904632568,75540,2409.953857421875,244,13,1,1980-01-06T03:09:41
315965382,946500,583395,5.320000171661377,75481,2416.19140625,0,13,1,1980-01-06T03:09:42
315965383,946500,584395,5.320000171661377,75424,2422.219970703125,11,13,1,1980-01-06T03:09:43
315965384,946500,585395,5.300000190734863,75353,2429.73388671875,24,13,1,1980-01-06T03:09:44
315965385,946500,586395,5.289999961853027,75283,2437.1494140625,35,13,1,1980-01-06T03:09:45
315965386,946500,587395,5.260000228881836,75218,2444.039794921875,46,13,1,1980-01-06T03:09:46
315965387,946500,588395,5.239999771118164,75132,2453.1630859375,60,13,1,1980-01-06T03:09:47
315965388,946500,589395,5.269999980926514,75060,2460.806884765625,71,13,1,1980-01-06T03:09:48
315965389,946500,590395,5.300000190734863,75004,2466.75732421875,82,13,1,1980-01-06T03:09:49
315965390,946500,591395,5.289999961853027,74944,2473.136474609375,95,13,1,1980-01-06T03:09:50
315965391,946500,592395,5.28000020980835,74892,2478.667724609375,106,13,1,1980-01-06T03:09:51
315965392,946500,593395,5.309999942779541,74837,2484.52294921875,118,13,1,1980-01-06T03:09:52
315965393,946500,594395,5.28000020980835,74792,2489.314453125,131,13,1,1980-01-06T03:09:53
315965394,946500,595395,5.300000190734863,74743,2494.53662109375,142,13,1,1980-01-06T03:09:54
315965395,946500,596395,5.309999942779541,74674,2501.89306640625,153,13,1,1980-01-06T03:09:55
315965396,946500,597395,5.320000171661377,74615,2508.18798828125,166,13,1,1980-01-06T03:09:56
315965397,946500,598395,5.309999942779541,74548,2515.342041015625,178,13,1,1980-01-06T03:09:57
315965398,946500,599395,5.28000020980835,74465,2524.21142578125,189,13,1,1980-01-06T03:09:58
315965399,946500,600395,5.289999961853027,74413,2529.771240234375,202,13,1,1980-01-06T03:09:59
315965401,214700,601395,5.309999942779541,74339,2537.690673828125,213,13,1,1980-01-06T03:10:01
315965402,214700,602395,5.289999961853027,74273,2544.759033203125,224,13,1,1980-01-06T03:10:02
315965403,214700,603395,5.28000020980835,74215,2550.9736328125,238,13,1,1980-01-06T03:10:03
315965404,214700,604395,5.28000020980835,74159,2556.97900390625,249,13,1,1980-01-06T03:10:04
315965405,214700,605395,5.269999980926514,74110,2562.236083984375,4,13,1,1980-01-06T03:10:05
315965406,214700,606395,5.230000019073486,74029,2570.932861328125,17,13,1,1980-01-06T03:10:06
