time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian
315965845,120200,1045151,55,75600,104,13,1,1980-01-06T03:17:25
315965845,120200,1045151,55,75600,115,13,1,1980-01-06T03:17:25
315965846,320200,1046351,57,75600,128,13,1,1980-01-06T03:17:26
315965847,520200,1047551,57,75600,139,13,1,1980-01-06T03:17:27
315965848,720200,1048751,58,75600,151,13,1,1980-01-06T03:17:28
315965849,920200,1049951,57,75600,164,13,1,1980-01-06T03:17:29
315965851,120200,1051151,58,75600,175,13,1,1980-01-06T03:17:31
315965851,120200,1051151,58,75600,186,13,1,1980-01-06T03:17:31
315965852,320300,1052351,57,75600,199,13,1,1980-01-06T03:17:32
315965853,520300,1053551,58,75600,211,13,1,1980-01-06T03:17:33
315965854,720200,1054751,58,75600,222,13,1,1980-01-06T03:17:34
315965855,920200,1055951,58,75600,235,13,1,1980-01-06T03:17:35
315965857,120200,1057151,57,75600,246,13,1,1980-01-06T03:17:37
315965857,120200,1057151,57,75600,1,13,1,1980-01-06T03:17:37
315965858,320200,1058351,58,75600,15,13,1,1980-01-06T03:17:38
315965859,520200,1059551,57,75600,26,13,1,1980-01-06T03:17:39
315965860,720200,1060751,54,75600,37,13,1,1980-01-06T03:17:40
315965861,920200,1061951,56,75600,50,13,1,1980-01-06T03:17:41
315965863,120200,1063151,55,75600,61,13,1,1980-01-06T03:17:43
315965863,120200,1063151,55,75600,73,13,1,1980-01-06T03:17:43
315965864,320200,1064351,55,75600,86,13,1,1980-01-06T03:17:44
315965865,520200,1065551,54,75600,97,13,1,1980-01-06T03:17:45
315965866,720300,1066751,54,75600,108,13,1,1980-01-06T03:17:46
315965867,920300,1067951,54,75600,121,13,1,1980-01-06T03:17:47
315965869,120300,1069151,55,75600,133,13,1,1980-01-06T03:17:49
315965869,120300,1069151,55,75600,144,13,1,1980-01-06T03:17:49
315965870,320200,1070351,54,75600,157,13,1,1980-01-06T03:17:50
315965871,520200,1071551,55,75600,168,13,1,1980-01-06T03:17:51
315965872,720200,1072751,55,75600,179,13,1,1980-01-06T03:17:52
315965873,920200,1073951,53,75600,193,13,1,1980-01-06T03:17:53
315965875,120200,1075151,54,75600,204,13,1,1980-01-06T03:17:55
315965875,120200,1075151,54,75600,215,13,1,1980-01-06T03:17:55
315965876,320200,1076351,57,75600,228,13,1,1980-01-06T03:17:56
315965877,520200,1077551,57,75600,239,13,1,1980-01-06T03:17:57
315965878,720200,1078751,60,75600,251,13,1,1980-01-06T03:17:58
315965879,920200,1079951,60,75600,8,13,1,1980-01-06T03:17:59
315965881,120300,1081151,60,75600,19,13,1,1980-01-06T03:18:01
315965881,120300,1081151,60,75600,30,13,1,1980-01-06T03:18:01
315965882,320300,1082351,62,75600,43,13,1,1980-01-06T03:18:02
315965883,520200,1083551,61,75600,55,13,1,1980-01-06T03:18:03
315965884,720200,1084751,62,75600,66,13,1,1980-01-06T03:18:04
315965885,920200,1085951,63,75600,79,13,1,1980-01-06T03:18:05
315965887,120200,1087151,64,75600,90,13,1,1980-01-06T03:18:07
315965887,120200,1087151,64,75600,101,13,1,1980-01-06T03:18:07
315965888,320200,1088351,65,75600,115,13,1,1980-01-06T03:18:08
315965889,520200,1089551,64,75600,126,13,1,1980-01-06T03:18:09
315965890,720200,1090751,63,75600,137,13,1,1980-01-06T03:18:10
315965891,920200,1091951,62,75600,150,13,1,1980-01-06T03:18:11
315965893,120200,1093151,62,75600,161,13,1,1980-01-06T03:18:13
315965893,120200,1093151,62,75600,173,13,1,1980-01-06T03:18:13
315965894,320300,1094351,59,75600,186,13,1,1980-01-06T03:18:14
315965895,520300,1095551,59,75600,197,13,1,1980-01-06T03:18:15
315965896,720200,1096751,61,75600,208,13,1,1980-01-06T03:18:16
315965897,920200,1097951,60,75600,221,13,1,1980-01-06T03:18:17
315965899,391500,1099151,59,75600,233,13,1,1980-01-06T03:18:19
315965899,391500,1099151,59,75600,244,13,1,1980-01-06T03:18:19
315965900,591500,1100351,60,75600,1,13,1,1980-01-06T03:18:20
315965901,791500,1101551,57,75600,12,13,1,1980-01-06T03:18:21
315965902,991500,1102751,58,75600,23,13,1,1980-01-06T03:18:22
315965904,191500,1103951,60,75600,37,13,1,1980-01-06T03:18:24
315965905,391500,1105151,57,75600,48,13,1,1980-01-06T03:18:25
315965905,391500,1105151,57,75600,59,13,1,1980-01-06T03:18:25
315965906,591500,1106351,57,75600,72,13,1,1980-01-06T03:18:26
315965907,791500,1107551,55,75600,83,13,1,1980-01-06T03:18:27
315965908,991600,1108751,55,75600,95,13,1,1980-01-06T03:18:28
315965910,191600,1109951,56,75600,108,13,1,1980-01-06T03:18:30
315965911,391500,1111151,56,75600,119,13,1,1980-01-06T03:18:31
315965911,391500,1111151,56,75600,130,13,1,1980-01-06T03:18:31
315965912,591500,1112351,56,75600,143,13,1,1980-01-06T03:18:32
315965913,791500,1113551,55,75600,155,13,1,1980-01-06T03:18:33
315965914,991500,1114751,57,75600,166,13,1,1980-01-06T03:18:34
315965916,191500,1115951,58,75600,179,13,1,1980-01-06T03:18:36
315965917,391500,1117151,59,75600,190,13,1,1980-01-06T03:18:37
315965917,391500,1117151,59,75600,201,13,1,1980-01-06T03:18:37
315965918,591500,1118351,64,75600,215,13,1,1980-01-06T03:18:38
315965919,791500,1119551,67,75600,226,13,1,1980-01-06T03:18:39
315965920,991500,1120751,69,75600,237,13,1,1980-01-06T03:18:40
315965922,191600,1121951,68,75600,250,13,1,1980-01-06T03:18:42
315965923,391600,1123151,70,75600,5,13,1,1980-01-06T03:18:43
315965923,391600,1123151,70,75600,17,13,1,1980-01-06T03:18:43
315965924,591500,1124351,68,75600,30,13,1,1980-01-06T03:18:44
315965925,791500,1125551,66,75600,41,13,1,1980-01-06T03:18:45
315965926,991500,1126751,64,75600,52,13,1,1980-01-06T03:18:46
315965928,191500,1127951,64,75600,65,13,1,1980-01-06T03:18:48
315965929,391500,1129151,64,75600,77,13,1,1980-01-06T03:18:49
315965929,391500,1129151,64,75600,88,13,1,1980-01-06T03:18:49
315965930,591500,1130351,66,75600,101,13,1,1980-01-06T03:18:50
315965931,791500,1131551,66,75600,112,13,1,1980-01-06T03:18:51
315965932,991500,1132751,66,75600,123,13,1,1980-01-06T03:18:52
315965934,191500,1133951,65,75600,137,13,1,1980-01-06T03:18:54
315965935,391500,1135151,65,75600,148,13,1,1980-01-06T03:18:55
315965935,391500,1135151,65,75600,159,13,1,1980-01-06T03:18:55
315965936,591500,1136351,66,75600,172,13,1,1980-01-06T03:18:56
315965937,791600,1137551,64,75600,183,13,1,1980-01-06T03:18:57
315965938,991600,1138751,67,75600,195,13,1,1980-01-06T03:18:58
315965940,191500,1139951,65,75600,208,13,1,1980-01-06T03:19:00
315965941,391500,1141151,67,75600,219,13,1,1980-01-06T03:19:01
315965941,391500,1141151,67,75600,230,13,1,1980-01-06T03:19:01
315965942,591500,1142351,68,75600,243,13,1,1980-01-06T03:19:02
315965943,791500,1143551,69,75600,255,13,1,1980-01-06T03:19:03
315965944,991500,1144751,69,75600,10,13,1,1980-01-06T03:19:04
315965946,191500,1145951,71,75600,23,13,1,1980-01-06T03:19:06
315965947,391500,1147151,74,75600,34,13,1,1980-01-06T03:19:07
315965947,391500,1147151,74,75600,45,13,1,1980-01-06T03:19:07
315965948,591500,1148351,75,75600,59,13,1,1980-01-06T03:19:08
315965949,791500,1149551,75,75600,70,13,1,1980-01-06T03:19:09
315965950,991600,1150751,77,75600,81,13,1,1980-01-06T03:19:10
315965952,191600,1151951,75,75600,94,13,1,1980-01-06T03:19:12
315965953,391500,1153151,74,75600,105,13,1,1980-01-06T03:19:13
315965953,391500,1153151,74,75600,117,13,1,1980-01-06T03:19:13
315965954,591500,1154351,70,75600,130,13,1,1980-01-06T03:19:14
315965955,791500,1155551,69,75600,141,13,1,1980-01-06T03:19:15
315965956,991500,1156751,69,75600,152,13,1,1980-01-06T03:19:16
315965958,191500,1157951,68,75600,165,13,1,1980-01-06T03:19:18
315965959,391500,1159151,67,75600,177,13,1,1980-01-06T03:19:19
315965959,391500,1159151,67,75600,188,13,1,1980-01-06T03:19:19
315965960,591500,1160351,67,75600,201,13,1,1980-01-06T03:19:20
315965961,791500,1161551,68,75600,212,13,1,1980-01-06T03:19:21
315965962,991500,1162751,68,75600,223,13,1,1980-01-06T03:19:22
315965964,191600,1163951,67,75600,237,13,1,1980-01-06T03:19:24
315965965,391600,1165151,68,75600,248,13,1,1980-01-06T03:19:25
315965965,391600,1165151,68,75600,3,13,1,1980-01-06T03:19:25
315965966,591500,1166351,68,75600,16,13,1,1980-01-06T03:19:26
315965967,791500,1167551,69,75600,27,13,1,1980-01-06T03:19:27
315965968,991500,1168751,71,75600,39,13,1,1980-01-06T03:19:28
315965970,191500,1169951,72,75600,52,13,1,1980-01-06T03:19:30
315965971,391500,1171151,74,75600,63,13,1,1980-01-06T03:19:31
315965971,391500,1171151,74,75600,74,13,1,1980-01-06T03:19:31
315965972,591500,1172351,71,75600,87,13,1,1980-01-06T03:19:32
315965973,791500,1173551,73,75600,99,13,1,1980-01-06T03:19:33
315965974,991500,1174751,73,75600,110,13,1,1980-01-06T03:19:34
315965976,191500,1175951,73,75600,123,13,1,1980-01-06T03:19:36
315965977,391500,1177151,73,75600,134,13,1,1980-01-06T03:19:37
315965977,391500,1177151,73,75600,145,13,1,1980-01-06T03:19:37
315965978,591600,1178351,72,75600,159,13,1,1980-01-06T03:19:38
315965979,791600,1179551,69,75600,170,13,1,1980-01-06T03:19:39
315965980,991500,1180751,70,75600,181,13,1,1980-01-06T03:19:40
315965982,191500,1181951,71,75600,194,13,1,1980-01-06T03:19:42
315965983,391500,1183151,72,75600,205,13,1,1980-01-06T03:19:43
315965983,391500,1183151,72,75600,217,13,1,1980-01-06T03:19:43
315965984,591500,1184351,73,75600,230,13,1,1980-01-06T03:19:44
315965985,791500,1185551,74,75600,241,13,1,1980-01-06T03:19:45
315965986,991500,1186751,76,75600,252,13,1,1980-01-06T03:19:46
315965988,191500,1187951,78,75600,9,13,1,1980-01-06T03:19:48
315965989,391500,1189151,78,75600,21,13,1,1980-01-06T03:19:49
315965989,391500,1189151,78,75600,32,13,1,1980-01-06T03:19:49
315965990,591500,1190351,80,75600,45,13,1,1980-01-06T03:19:50
315965991,791500,1191551,79,75600,56,13,1,1980-01-06T03:19:51
315965992,991600,1192751,76,75600,67,13,1,1980-01-06T03:19:52
315965994,191600,1193951,70,75600,81,13,1,1980-01-06T03:19:54
315965995,391500,1195151,71,75600,92,13,1,1980-01-06T03:19:55
315965995,391500,1195151,71,75600,103,13,1,1980-01-06T03:19:55
315965996,591500,1196351,69,75600,116,13,1,1980-01-06T03:19:56
315965997,791500,1197551,70,75600,127,13,1,1980-01-06T03:19:57
315965998,991500,1198751,69,75600,139,13,1,1980-01-06T03:19:58
315966000,191500,1199951,70,75600,152,13,1,1980-01-06T03:20:00
315966001,391500,1201151,70,75600,163,13,1,1980-01-06T03:20:01
315966001,391500,1201151,70,75600,174,13,1,1980-01-06T03:20:01
315966002,591500,1202351,71,75600,187,13,1,1980-01-06T03:20:02
315966003,791500,1203551,74,75600,199,13,1,1980-01-06T03:20:03
315966004,991500,1204751,76,75600,210,13,1,1980-01-06T03:20:04
315966006,191500,1205951,76,75600,223,13,1,1980-01-06T03:20:06
315966007,391600,1207151,76,75600,234,13,1,1980-01-06T03:20:07
315966007,391600,1207151,76,75600,245,13,1,1980-01-06T03:20:07
315966008,591600,1208351,78,75600,3,13,1,1980-01-06T03:20:08
315966009,791600,1209551,80,75600,14,13,1,1980-01-06T03:20:09
315966010,991500,1210751,81,75600,25,13,1,1980-01-06T03:20:10
315966012,191500,1211951,82,75600,38,13,1,1980-01-06T03:20:12
315966013,391500,1213151,83,75600,49,13,1,1980-01-06T03:20:13
315966013,391500,1213151,83,75600,61,13,1,1980-01-06T03:20:13
315966014,591500,1214351,81,75600,74,13,1,1980-01-06T03:20:14
315966015,791500,1215551,84,75600,85,13,1,1980-01-06T03:20:15
315966016,991500,1216751,83,75600,96,13,1,1980-01-06T03:20:16
315966018,191500,1217951,84,75600,109,13,1,1980-01-06T03:20:18
315966019,391500,1219151,83,75600,121,13,1,1980-01-06T03:20:19
315966019,391500,1219151,83,75600,132,13,1,1980-01-06T03:20:19
315966020,591500,1220351,83,75600,145,13,1,1980-01-06T03:20:20
315966021,791600,1221551,81,75600,156,13,1,1980-01-06T03:20:21
315966022,991600,1222751,78,75600,167,13,1,1980-01-06T03:20:22
315966024,191600,1223951,77,75600,181,13,1,1980-01-06T03:20:24
315966025,391500,1225151,80,75600,192,13,1,1980-01-06T03:20:25
315966025,391500,1225151,80,75600,203,13,1,1980-01-06T03:20:25
315966026,591500,1226351,78,75600,216,13,1,1980-01-06T03:20:26
315966027,791500,1227551,77,75600,227,13,1,1980-01-06T03:20:27
315966028,991500,1228751,77,75600,239,13,1,1980-01-06T03:20:28
315966030,191500,1229951,78,75600,252,13,1,1980-01-06T03:20:30
315966031,391500,1231151,80,75600,7,13,1,1980-01-06T03:20:31
315966031,391500,1231151,80,75600,18,13,1,1980-01-06T03:20:31
315966032,591500,1232351,81,75600,31,13,1,1980-01-06T03:20:32
315966033,791500,1233551,81,75600,43,13,1,1980-01-06T03:20:33
315966034,991500,1234751,84,75600,54,13,1,1980-01-06T03:20:34
315966036,191500,1235951,83,75600,67,13,1,1980-01-06T03:20:36
315966037,391600,1237151,84,75600,78,13,1,1980-01-06T03:20:37
315966037,391600,1237151,84,75600,89,13,1,1980-01-06T03:20:37
315966038,591600,1238351,83,75600,103,13,1,1980-01-06T03:20:38
315966039,791500,1239551,85,75600,114,13,1,1980-01-06T03:20:39
315966040,991500,1240751,85,75600,125,13,1,1980-01-06T03:20:40
315966042,191500,1241951,87,75600,138,13,1,1980-01-06T03:20:42
315966043,391500,1243151,89,75600,149,13,1,1980-01-06T03:20:43
315966043,391500,1243151,89,75600,161,13,1,1980-01-06T03:20:43
315966044,591500,1244351,88,75600,174,13,1,1980-01-06T03:20:44
315966045,791500,1245551,90,75600,185,13,1,1980-01-06T03:20:45
315966046,991500,1246751,91,75600,196,13,1,1980-01-06T03:20:46
315966048,191500,1247951,93,75600,209,13,1,1980-01-06T03:20:48
315966049,391500,1249151,93,75600,221,13,1,1980-01-06T03:20:49
315966049,391500,1249151,93,75600,232,13,1,1980-01-06T03:20:49
315966050,591500,1250351,93,75600,245,13,1,1980-01-06T03:20:50
315966051,791600,1251551,94,75600,0,13,1,1980-01-06T03:20:51
315966052,991600,1252751,95,75600,11,13,1,1980-01-06T03:20:52
315966054,191500,1253951,95,75600,25,13,1,1980-01-06T03:20:54
315966055,391500,1255151,97,75600,36,13,1,1980-01-06T03:20:55
315966055,391500,1255151,97,75600,47,13,1,1980-01-06T03:20:55
315966056,591500,1256351,97,75600,60,13,1,1980-01-06T03:20:56
315966057,791500,1257551,96,75600,71,13,1,1980-01-06T03:20:57
315966058,991500,1258751,99,75600,83,13,1,1980-01-06T03:20:58
315966060,191500,1259951,99,75600,96,13,1,1980-01-06T03:21:00
315966061,391500,1261151,100,75600,107,13,1,1980-01-06T03:21:01
315966061,391500,1261151,100,75600,118,13,1,1980-01-06T03:21:01
315966062,591500,1262351,102,75600,131,13,1,1980-01-06T03:21:02
315966063,791500,1263551,99,75600,143,13,1,1980-01-06T03:21:03
315966064,991500,1264751,99,75600,154,13,1,1980-01-06T03:21:04
315966066,191600,1265951,97,75600,167,13,1,1980-01-06T03:21:06
315966067,391600,1267151,100,75600,178,13,1,1980-01-06T03:21:07
315966067,391600,1267151,100,75600,189,13,1,1980-01-06T03:21:07
315966068,591500,1268351,101,75600,203,13,1,1980-01-06T03:21:08
315966069,791500,1269551,102,75600,214,13,1,1980-01-06T03:21:09
315966070,991500,1270751,98,75600,225,13,1,1980-01-06T03:21:10
315966072,191500,1271951,98,75600,238,13,1,1980-01-06T03:21:12
315966073,391500,1273151,100,75600,249,13,1,1980-01-06T03:21:13
315966073,391500,1273151,100,75600,5,13,1,1980-01-06T03:21:13
315966074,591500,1274351,100,75600,18,13,1,1980-01-06T03:21:14
315966075,791500,1275551,99,75600,29,13,1,1980-01-06T03:21:15
315966076,991500,1276751,100,75600,40,13,1,1980-01-06T03:21:16
315966078,191500,1277951,99,75600,53,13,1,1980-01-06T03:21:18
315966079,391500,1279151,96,75600,65,13,1,1980-01-06T03:21:19
315966079,391500,1279151,96,75600,76,13,1,1980-01-06T03:21:19
315966080,591600,1280351,94,75600,89,13,1,1980-01-06T03:21:20
315966081,791600,1281551,93,75600,100,13,1,1980-01-06T03:21:21
315966082,991500,1282751,98,75600,111,13,1,1980-01-06T03:21:22
315966084,191500,1283951,98,75600,125,13,1,1980-01-06T03:21:24
315966085,391500,1285151,97,75600,136,13,1,1980-01-06T03:21:25
315966085,391500,1285151,97,75600,147,13,1,1980-01-06T03:21:25
315966086,591500,1286351,100,75600,160,13,1,1980-01-06T03:21:26
315966087,791500,1287551,99,75600,171,13,1,1980-01-06T03:21:27
315966088,991500,1288751,98,75600,183,13,1,1980-01-06T03:21:28
315966090,191500,1289951,97,75600,196,13,1,1980-01-06T03:21:30
315966091,391500,1291151,95,75600,207,13,1,1980-01-06T03:21:31
315966091,391500,1291151,95,75600,218,13,1,1980-01-06T03:21:31
315966092,591500,1292351,95,75600,231,13,1,1980-01-06T03:21:32
315966093,791500,1293551,95,75600,243,13,1,1980-01-06T03:21:33
315966094,991600,1294751,95,75600,254,13,1,1980-01-06T03:21:34
315966096,191600,1295951,96,75600,11,13,1,1980-01-06T03:21:36
315966097,391500,1297151,99,75600,22,13,1,1980-01-06T03:21:37
315966097,391500,1297151,99,75600,33,13,1,1980-01-06T03:21:37
315966098,591500,1298351,98,75600,47,13,1,1980-01-06T03:21:38
315966099,791500,1299551,98,75600,58,13,1,1980-01-06T03:21:39
315966100,991500,1300751,97,75600,69,13,1,1980-01-06T03:21:40
315966102,191500,1301951,100,75600,82,13,1,1980-01-06T03:21:42
315966103,391500,1303151,103,75600,93,13,1,1980-01-06T03:21:43
315966103,391500,1303151,103,75600,105,13,1,1980-01-06T03:21:43
315966104,591500,1304351,104,75600,118,13,1,1980-01-06T03:21:44
315966105,791500,1305551,104,75600,129,13,1,1980-01-06T03:21:45
315966106,991500,1306751,104,75600,140,13,1,1980-01-06T03:21:46
315966108,191500,1307951,104,75600,153,13,1,1980-01-06T03:21:48
315966109,391600,1309151,104,75600,165,13,1,1980-01-06T03:21:49
315966109,391600,1309151,104,75600,176,13,1,1980-01-06T03:21:49
315966110,591600,1310351,101,75600,189,13,1,1980-01-06T03:21:50
315966111,791500,1311551,102,75600,200,13,1,1980-01-06T03:21:51
315966112,991500,1312751,104,75600,211,13,1,1980-01-06T03:21:52
315966114,191500,1313951,106,75600,225,13,1,1980-01-06T03:21:54
315966115,391500,1315151,105,75600,236,13,1,1980-01-06T03:21:55
315966115,391500,1315151,105,75600,247,13,1,1980-01-06T03:21:55
315966116,591500,1316351,104,75600,4,13,1,1980-01-06T03:21:56
315966117,791500,1317551,104,75600,15,13,1,1980-01-06T03:21:57
315966118,991500,1318751,103,75600,27,13,1,1980-01-06T03:21:58
315966120,191500,1319951,101,75600,40,13,1,1980-01-06T03:22:00
315966121,391500,1321151,101,75600,51,13,1,1980-01-06T03:22:01
315966121,391500,1321151,101,75600,62,13,1,1980-01-06T03:22:01
315966122,591500,1322351,100,75600,75,13,1,1980-01-06T03:22:02
315966123,791600,1323551,99,75600,87,13,1,1980-01-06T03:22:03
315966124,991600,1324751,98,75600,98,13,1,1980-01-06T03:22:04
315966126,191500,1325951,100,75600,111,13,1,1980-01-06T03:22:06
315966127,391500,1327151,100,75600,122,13,1,1980-01-06T03:22:07
315966127,391500,1327151,100,75600,133,13,1,1980-01-06T03:22:07
315966128,591500,1328351,102,75600,147,13,1,1980-01-06T03:22:08
315966129,791500,1329551,103,75600,158,13,1,1980-01-06T03:22:09
315966130,991500,1330751,103,75600,169,13,1,1980-01-06T03:22:10
315966132,191500,1331951,103,75600,182,13,1,1980-01-06T03:22:12
315966133,391500,1333151,105,75600,193,13,1,1980-01-06T03:22:13
315966133,391500,1333151,105,75600,205,13,1,1980-01-06T03:22:13
315966134,591500,1334351,102,75600,218,13,1,1980-01-06T03:22:14
315966135,791500,1335551,102,75600,229,13,1,1980-01-06T03:22:15
315966136,991600,1336751,99,75600,240,13,1,1980-01-06T03:22:16
315966138,191600,1337951,96,75600,253,13,1,1980-01-06T03:22:18
315966139,391500,1339151,99,75600,9,13,1,1980-01-06T03:22:19
315966139,391500,1339151,99,75600,20,13,1,1980-01-06T03:22:19
315966140,591500,1340351,101,75600,33,13,1,1980-01-06T03:22:20
315966141,791500,1341551,101,75600,44,13,1,1980-01-06T03:22:21
315966142,991500,1342751,99,75600,55,13,1,1980-01-06T03:22:22
315966144,191500,1343951,103,75600,69,13,1,1980-01-06T03:22:24
315966145,391500,1345151,104,75600,80,13,1,1980-01-06T03:22:25
315966145,391500,1345151,104,75600,91,13,1,1980-01-06T03:22:25
315966146,591500,1346351,105,75600,104,13,1,1980-01-06T03:22:26
315966147,791500,1347551,106,75600,115,13,1,1980-01-06T03:22:27
315966148,991500,1348751,103,75600,127,13,1,1980-01-06T03:22:28
315966150,191500,1349951,104,75600,140,13,1,1980-01-06T03:22:30
315966151,391600,1351151,106,75600,151,13,1,1980-01-06T03:22:31
315966151,391600,1351151,106,75600,162,13,1,1980-01-06T03:22:31
315966152,591600,1352351,107,75600,175,13,1,1980-01-06T03:22:32
315966153,791500,1353551,108,75600,187,13,1,1980-01-06T03:22:33
315966154,991500,1354751,109,75600,198,13,1,1980-01-06T03:22:34
315966156,191500,1355951,111,75600,211,13,1,1980-01-06T03:22:36
315966157,391500,1357151,110,75600,222,13,1,1980-01-06T03:22:37
315966157,391500,1357151,110,75600,233,13,1,1980-01-06T03:22:37
315966158,591500,1358351,106,75600,247,13,1,1980-01-06T03:22:38
315966159,791500,1359551,106,75600,2,13,1,1980-01-06T03:22:39
315966160,991500,1360751,105,75600,13,13,1,1980-01-06T03:22:40
315966162,191500,1361951,102,75600,26,13,1,1980-01-06T03:22:42
315966163,391500,1363151,108,75600,37,13,1,1980-01-06T03:22:43
315966163,391500,1363151,108,75600,49,13,1,1980-01-06T03:22:43
315966164,591600,1364351,111,75600,62,13,1,1980-01-06T03:22:44
315966165,791600,1365551,113,75600,73,13,1,1980-01-06T03:22:45
315966166,991600,1366751,117,75600,84,13,1,1980-01-06T03:22:46
315966168,191500,1367951,118,75600,97,13,1,1980-01-06T03:22:48
315966169,391500,1369151,118,75600,109,13,1,1980-01-06T03:22:49
315966169,391500,1369151,118,75600,120,13,1,1980-01-06T03:22:49
315966170,591500,1370351,119,75600,133,13,1,1980-01-06T03:22:50
315966171,791500,1371551,117,75600,144,13,1,1980-01-06T03:22:51
315966172,991500,1372751,116,75600,155,13,1,1980-01-06T03:22:52
315966174,191500,1373951,118,75600,169,13,1,1980-01-06T03:22:54
315966175,391500,1375151,120,75600,180,13,1,1980-01-06T03:22:55
315966175,391500,1375151,120,75600,191,13,1,1980-01-06T03:22:55
315966176,591500,1376351,118,75600,204,13,1,1980-01-06T03:22:56
315966177,791500,1377551,116,75600,215,13,1,1980-01-06T03:22:57
315966178,991600,1378751,115,75600,227,13,1,1980-01-06T03:22:58
315966180,191600,1379951,114,75600,240,13,1,1980-01-06T03:23:00
315966181,391500,1381151,113,75600,251,13,1,1980-01-06T03:23:01
315966181,391500,1381151,113,75600,6,13,1,1980-01-06T03:23:01
315966182,591500,1382351,114,75600,19,13,1,1980-01-06T03:23:02
315966183,791500,1383551,113,75600,31,13,1,1980-01-06T03:23:03
315966184,991500,1384751,113,75600,42,13,1,1980-01-06T03:23:04
315966186,191500,1385951,115,75600,55,13,1,1980-01-06T03:23:06
315966187,391500,1387151,114,75600,66,13,1,1980-01-06T03:23:07
315966187,391500,1387151,114,75600,77,13,1,1980-01-06T03:23:07
315966188,591500,1388351,111,75600,91,13,1,1980-01-06T03:23:08
315966189,791500,1389551,111,75600,102,13,1,1980-01-06T03:23:09
315966190,991500,1390751,110,75600,113,13,1,1980-01-06T03:23:10
315966192,191500,1391951,110,75600,126,13,1,1980-01-06T03:23:12
315966193,391500,1393151,111,75600,137,13,1,1980-01-06T03:23:13
315966193,391500,1393151,111,75600,149,13,1,1980-01-06T03:23:13
315966194,591600,1394351,111,75600,162,13,1,1980-01-06T03:23:14
315966195,791600,1395551,112,75600,173,13,1,1980-01-06T03:23:15
315966196,991500,1396751,111,75600,184,13,1,1980-01-06T03:23:16
315966198,441600,1397951,112,75600,197,13,1,1980-01-06T03:23:18
315966199,641600,1399151,114,75600,209,13,1,1980-01-06T03:23:19
315966199,641600,1399151,114,75600,220,13,1,1980-01-06T03:23:19
315966200,841600,1400351,116,75600,233,13,1,1980-01-06T03:23:20
315966202,41600,1401551,114,75600,244,13,1,1980-01-06T03:23:22
315966203,241600,1402751,119,75600,255,13,1,1980-01-06T03:23:23
315966204,441600,1403951,117,75600,13,13,1,1980-01-06T03:23:24
315966205,641600,1405151,118,75600,24,13,1,1980-01-06T03:23:25
315966205,641600,1405151,118,75600,35,13,1,1980-01-06T03:23:25
315966206,841600,1406351,117,75600,48,13,1,1980-01-06T03:23:26
315966208,41600,1407551,117,75600,59,13,1,1980-01-06T03:23:28
315966209,241700,1408751,118,75600,71,13,1,1980-01-06T03:23:29
315966211,641600,1411151,120,75600,95,13,1,1980-01-06T03:23:31
315966211,641600,1411151,120,75600,106,13,1,1980-01-06T03:23:31
315966212,841600,1412351,122,75600,119,13,1,1980-01-06T03:23:32
315966214,41600,1413551,122,75600,131,13,1,1980-01-06T03:23:34
315966215,241600,1414751,121,75600,142,13,1,1980-01-06T03:23:35
315966216,441600,1415951,121,75600,155,13,1,1980-01-06T03:23:36
315966217,641600,1417151,121,75600,166,13,1,1980-01-06T03:23:37
315966217,641600,1417151,121,75600,177,13,1,1980-01-06T03:23:37
315966218,841600,1418351,123,75600,191,13,1,1980-01-06T03:23:38
315966220,41600,1419551,121,75600,202,13,1,1980-01-06T03:23:40
315966221,241600,1420751,120,75600,213,13,1,1980-01-06T03:23:41
315966222,441600,1421951,120,75600,226,13,1,1980-01-06T03:23:42
315966223,641700,1423151,120,75600,237,13,1,1980-01-06T03:23:43
315966223,641700,1423151,120,75600,249,13,1,1980-01-06T03:23:43
315966224,841700,1424351,120,75600,6,13,1,1980-01-06T03:23:44
315966226,41600,1425551,122,75600,17,13,1,1980-01-06T03:23:46
315966227,241600,1426751,120,75600,28,13,1,1980-01-06T03:23:47
315966228,441600,1427951,119,75600,41,13,1,1980-01-06T03:23:48
315966229,641600,1429151,122,75600,53,13,1,1980-01-06T03:23:49
315966229,641600,1429151,122,75600,64,13,1,1980-01-06T03:23:49
315966230,841600,1430351,123,75600,77,13,1,1980-01-06T03:23:50
315966232,41600,1431551,122,75600,88,13,1,1980-01-06T03:23:52
315966233,241600,1432751,125,75600,99,13,1,1980-01-06T03:23:53
315966234,441600,1433951,125,75600,113,13,1,1980-01-06T03:23:54
315966235,641600,1435151,124,75600,124,13,1,1980-01-06T03:23:55
315966235,641600,1435151,124,75600,135,13,1,1980-01-06T03:23:55
315966236,841600,1436351,126,75600,148,13,1,1980-01-06T03:23:56
315966238,41700,1437551,128,75600,159,13,1,1980-01-06T03:23:58
315966239,241700,1438751,123,75600,171,13,1,1980-01-06T03:23:59
315966240,441600,1439951,123,75600,184,13,1,1980-01-06T03:24:00
315966241,641600,1441151,122,75600,195,13,1,1980-01-06T03:24:01
315966241,641600,1441151,122,75600,206,13,1,1980-01-06T03:24:01
315966242,841600,1442351,119,75600,219,13,1,1980-01-06T03:24:02
