time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian
315964828,667523,30894,0.00457763671875,8.043999671936035,10,10,2,1980-01-06T03:00:28
315964830,95957,32323,0.0054931640625,8.04800033569336,26,10,2,1980-01-06T03:00:30
315964831,588606,33816,0.00640869140625,7.97599983215332,36,10,2,1980-01-06T03:00:31
315964833,36086,35263,0.00457763671875,7.995999813079834,52,10,2,1980-01-06T03:00:33
315964834,508610,36736,0.00457763671875,8.043999671936035,62,10,2,1980-01-06T03:00:34
315964835,958100,38185,0.00640869140625,7.97599983215332,72,10,2,1980-01-06T03:00:35
315964837,396009,39623,nan,nan,88,10,2,1980-01-06T03:00:37
315964838,869477,41096,0.00640869140625,7.97599983215332,98,10,2,1980-01-06T03:00:38
315964840,298611,42526,0.00457763671875,8.043999671936035,114,10,2,1980-01-06T03:00:40
315964841,706294,43933,0.00457763671875,8.043999671936035,124,10,2,1980-01-06T03:00:41
315964843,278098,45505,0.00732421875,7.9720001220703125,140,10,2,1980-01-06T03:00:43
315964844,715976,46943,0.00457763671875,8.008000373840332,150,10,2,1980-01-06T03:00:44
315964846,228603,48456,0.00457763671875,8.043999671936035,166,10,2,1980-01-06T03:00:46
315964847,638828,49866,0.00457763671875,8.043999671936035,176,10,2,1980-01-06T03:00:47
315964849,79230,51306,0.00640869140625,7.97599983215332,186,10,2,1980-01-06T03:00:49
315964850,628114,52855,0.00640869140625,7.980000019073486,202,10,2,1980-01-06T03:00:50
315964852,68587,54296,0.00640869140625,7.980000019073486,212,10,2,1980-01-06T03:00:52
315964853,505986,55733,0.00457763671875,8.04800033569336,228,10,2,1980-01-06T03:00:53
315964854,936327,57163,0.00457763671875,7.97599983215332,238,10,2,1980-01-06T03:00:54
315964856,445928,58673,0.010986328125,7.97599983215332,254,10,2,1980-01-06T03:00:56
315964857,918603,60146,0.0091552734375,8.039999961853027,8,10,2,1980-01-06T03:00:57
315964859,326010,61553,0.00457763671875,8.043999671936035,24,10,2,1980-01-06T03:00:59
315964860,788304,63015,0.010986328125,7.9720001220703125,34,10,2,1980-01-06T03:01:00
315964862,216066,64443,0.01007080078125,7.97599983215332,50,10,2,1980-01-06T03:01:02
315964863,738178,65965,0.0091552734375,7.9720001220703125,60,10,2,1980-01-06T03:01:03
315964865,156540,67383,nan,nan,76,10,2,1980-01-06T03:01:05
315964866,625860,68853,0.00457763671875,8.039999961853027,86,10,2,1980-01-06T03:01:06
315964868,108155,70335,0.00457763671875,7.97599983215332,102,10,2,1980-01-06T03:01:08
315964869,627439,71854,0.00640869140625,7.97599983215332,112,10,2,1980-01-06T03:01:09
315964871,86623,73314,0.00457763671875,8.043999671936035,122,10,2,1980-01-06T03:01:11
315964872,526619,74754,0.00457763671875,8.043999671936035,138,10,2,1980-01-06T03:01:12
315964873,966631,76194,0.00640869140625,7.980000019073486,148,10,2,1980-01-06T03:01:13
315964875,418606,77646,0.0054931640625,8.043999671936035,164,10,2,1980-01-06T03:01:15
315964876,898607,79126,0.00640869140625,7.97599983215332,174,10,2,1980-01-06T03:01:16
315964878,308599,80536,0.00457763671875,8.039999961853027,190,10,2,1980-01-06T03:01:18
315964879,728609,81956,0.00732421875,7.9720001220703125,200,10,2,1980-01-06T03:01:19
315964881,208142,83435,0.00640869140625,7.9720001220703125,216,10,2,1980-01-06T03:01:21
315964882,626526,84853,0.00732421875,7.97599983215332,226,10,2,1980-01-06T03:01:22
315964884,85967,86313,0.00457763671875,8.039999961853027,236,10,2,1980-01-06T03:01:24
315964885,528608,87756,nan,nan,252,10,2,1980-01-06T03:01:25
315964886,968606,89196,0.00640869140625,7.97599983215332,6,10,2,1980-01-06T03:01:26
315964888,448919,90676,0.00457763671875,8.008000373840332,22,10,2,1980-01-06T03:01:28
315964889,978614,92206,0.00457763671875,8.043999671936035,32,10,2,1980-01-06T03:01:29
315964891,405849,93633,0.00457763671875,8.039999961853027,48,10,2,1980-01-06T03:01:31
315964892,925845,95153,0.00457763671875,8.020000457763672,58,10,2,1980-01-06T03:01:32
315964894,438677,96666,nan,nan,74,10,2,1980-01-06T03:01:34
315964895,885964,98113,0.0054931640625,8.039999961853027,84,10,2,1980-01-06T03:01:35
315964897,306213,99533,nan,nan,100,10,2,1980-01-06T03:01:37
315964898,799083,101026,nan,nan,110,10,2,1980-01-06T03:01:38
315964900,225958,102453,0.00640869140625,7.97599983215332,120,10,2,1980-01-06T03:01:40
315964901,738108,103965,nan,nan,136,10,2,1980-01-06T03:01:41
315964903,175969,105403,nan,nan,146,10,2,1980-01-06T03:01:43
315964904,628627,106856,nan,nan,162,10,2,1980-01-06T03:01:44
315964906,198815,108426,nan,nan,172,10,2,1980-01-06T03:01:46
315964907,645951,109873,nan,nan,188,10,2,1980-01-06T03:01:47
315964909,95991,111323,0.00457763671875,8.04800033569336,198,10,2,1980-01-06T03:01:49
315964910,518952,112746,0.00640869140625,8.052000045776367,214,10,2,1980-01-06T03:01:50
315964911,956692,114184,0.00640869140625,7.984000205993652,224,10,2,1980-01-06T03:01:51
315964913,425849,115653,0.00457763671875,7.995999813079834,240,10,2,1980-01-06T03:01:53
315964914,906485,117133,0.00457763671875,8.04800033569336,250,10,2,1980-01-06T03:01:54
315964916,326341,118553,0.00457763671875,8.043999671936035,4,10,2,1980-01-06T03:01:56
315964917,855841,120083,0.00457763671875,8.027999877929688,20,10,2,1980-01-06T03:01:57
315964919,288703,121516,0.00640869140625,7.980000019073486,30,10,2,1980-01-06T03:01:59
315964920,716434,122943,0.00640869140625,7.995999813079834,46,10,2,1980-01-06T03:02:00
315964922,146295,124373,0.00457763671875,8.052000045776367,56,10,2,1980-01-06T03:02:02
315964923,638888,125866,nan,nan,72,10,2,1980-01-06T03:02:03
315964925,88615,127316,0.00640869140625,7.984000205993652,82,10,2,1980-01-06T03:02:05
315964926,588129,128815,nan,nan,98,10,2,1980-01-06T03:02:06
315964928,45848,130273,0.00457763671875,8.04800033569336,108,10,2,1980-01-06T03:02:08
315964929,495991,131723,0.00640869140625,7.980000019073486,124,10,2,1980-01-06T03:02:09
315964931,8116,133235,nan,nan,134,10,2,1980-01-06T03:02:11
315964932,455990,134683,0.00640869140625,7.97599983215332,144,10,2,1980-01-06T03:02:12
315964933,925938,136153,nan,nan,160,10,2,1980-01-06T03:02:13
315964935,448271,137675,0.00640869140625,7.984000205993652,176,10,2,1980-01-06T03:02:15
315964936,909414,139136,nan,nan,186,10,2,1980-01-06T03:02:16
315964938,367870,140595,0.00640869140625,8.055999755859375,196,10,2,1980-01-06T03:02:18
315964939,808630,142036,0.00457763671875,8.055999755859375,212,10,2,1980-01-06T03:02:19
315964941,228599,143456,0.00457763671875,8.0600004196167,222,10,2,1980-01-06T03:02:21
315964942,715952,144943,0.00457763671875,8.039999961853027,238,10,2,1980-01-06T03:02:22
315964944,225990,146453,0.00640869140625,7.992000102996826,248,10,2,1980-01-06T03:02:24
315964945,708606,147936,nan,nan,8,10,2,1980-01-06T03:02:25
315964947,165849,149393,0.00457763671875,8.0600004196167,18,10,2,1980-01-06T03:02:27
315964948,598179,150825,0.00732421875,7.98799991607666,34,10,2,1980-01-06T03:02:28
315964950,45967,152273,nan,nan,44,10,2,1980-01-06T03:02:30
315964951,578080,153805,0.00640869140625,7.992000102996826,60,10,2,1980-01-06T03:02:31
315964953,15926,155243,0.00457763671875,8.0600004196167,70,10,2,1980-01-06T03:02:33
315964954,455845,156683,0.50994873046875,7.872000217437744,80,10,2,1980-01-06T03:02:34
315964955,880386,158107,nan,nan,96,10,2,1980-01-06T03:02:35
315964957,385978,159613,0.46142578125,7.815999984741211,106,10,2,1980-01-06T03:02:37
315964958,846635,161074,nan,nan,122,10,2,1980-01-06T03:02:38
315964960,325996,162553,0.413818359375,7.900000095367432,132,10,2,1980-01-06T03:02:40
315964961,765953,163993,nan,nan,148,10,2,1980-01-06T03:02:41
315964963,188703,165416,0.4083251953125,7.900000095367432,158,10,2,1980-01-06T03:02:43
315964964,682268,166909,0.41107177734375,7.831999778747559,174,10,2,1980-01-06T03:02:44
315964966,98590,168326,0.40283203125,7.831999778747559,184,10,2,1980-01-06T03:02:46
315964967,508891,169736,0.4010009765625,7.9039998054504395,200,10,2,1980-01-06T03:02:47
315964968,949782,171177,nan,nan,210,10,2,1980-01-06T03:02:48
315964970,445853,172673,0.399169921875,7.831999778747559,220,10,2,1980-01-06T03:02:50
315964971,896671,174124,nan,nan,236,10,2,1980-01-06T03:02:51
315964973,405849,175633,0.4083251953125,7.895999908447266,246,10,2,1980-01-06T03:02:53
315964974,816212,177043,0.40924072265625,7.831999778747559,6,10,2,1980-01-06T03:02:54
315964976,356823,178584,0.4083251953125,7.883999824523926,16,10,2,1980-01-06T03:02:56
315964977,868674,180096,0.41015625,7.828000068664551,32,10,2,1980-01-06T03:02:57
315964979,335976,181563,nan,nan,42,10,2,1980-01-06T03:02:59
315964980,808690,183036,0.00457763671875,8.003999710083008,58,10,2,1980-01-06T03:03:00
315964982,295982,184523,nan,nan,68,10,2,1980-01-06T03:03:02
315964983,755971,185983,0.00640869140625,8.055999755859375,84,10,2,1980-01-06T03:03:03
315964985,255994,187483,0.00457763671875,8.052000045776367,94,10,2,1980-01-06T03:03:05
315964986,665990,188893,0.00457763671875,8.055999755859375,110,10,2,1980-01-06T03:03:06
315964988,168682,190396,nan,nan,120,10,2,1980-01-06T03:03:08
315964989,628706,191856,0.00640869140625,7.984000205993652,136,10,2,1980-01-06T03:03:09
315964991,45967,193273,0.00640869140625,7.98799991607666,146,10,2,1980-01-06T03:03:11
315964992,486444,194713,0.00457763671875,8.055999755859375,156,10,2,1980-01-06T03:03:12
315964993,905952,196133,0.00457763671875,8.039999961853027,172,10,2,1980-01-06T03:03:13
315964995,336245,197563,0.00640869140625,7.984000205993652,182,10,2,1980-01-06T03:03:15
315964996,785971,199013,0.0054931640625,8.055999755859375,198,10,2,1980-01-06T03:03:16
315965000,166342,200493,0.00457763671875,8.055999755859375,208,10,2,1980-01-06T03:03:20
315965001,596328,201923,0.00640869140625,7.984000205993652,224,10,2,1980-01-06T03:03:21
315965003,46339,203373,0.0054931640625,8.055999755859375,234,10,2,1980-01-06T03:03:23
315965004,538233,204865,0.00640869140625,7.98799991607666,250,10,2,1980-01-06T03:03:24
315965005,966196,206293,nan,nan,4,10,2,1980-01-06T03:03:25
315965007,456197,207783,0.00457763671875,8.052000045776367,14,10,2,1980-01-06T03:03:27
315965008,968543,209295,0.00732421875,7.984000205993652,30,10,2,1980-01-06T03:03:28
315965010,396320,210723,nan,nan,40,10,2,1980-01-06T03:03:30
315965011,868635,212195,0.00457763671875,8.055999755859375,56,10,2,1980-01-06T03:03:31
315965013,308966,213636,0.00457763671875,8.055999755859375,66,10,2,1980-01-06T03:03:33
315965014,746829,215073,0.0164794921875,7.98799991607666,82,10,2,1980-01-06T03:03:34
315965016,216218,216543,0.00640869140625,8.0600004196167,92,10,2,1980-01-06T03:03:36
315965017,696305,218023,0.0164794921875,7.98799991607666,108,10,2,1980-01-06T03:03:37
315965019,126319,219453,0.00457763671875,8.055999755859375,118,10,2,1980-01-06T03:03:39
315965020,536971,220864,nan,nan,133,10,2,1980-01-06T03:03:40
315965022,16545,222343,0.01556396484375,7.984000205993652,144,10,2,1980-01-06T03:03:42
315965023,456706,223783,0.00457763671875,8.027999877929688,154,10,2,1980-01-06T03:03:43
315965024,986335,225313,0.00457763671875,7.915999889373779,170,10,2,1980-01-06T03:03:44
315965026,429034,226756,0.010986328125,7.831999778747559,180,10,2,1980-01-06T03:03:46
315965027,846891,228173,0.00823974609375,7.840000152587891,196,10,2,1980-01-06T03:03:47
315965029,378553,229705,0.01007080078125,7.840000152587891,206,10,2,1980-01-06T03:03:49
315965030,796343,231123,0.00457763671875,7.9079999923706055,222,10,2,1980-01-06T03:03:50
315965032,236321,232563,0.00457763671875,7.9079999923706055,232,10,2,1980-01-06T03:03:52
315965033,656342,233983,nan,nan,248,10,2,1980-01-06T03:03:53
315965035,218958,235546,0.0091552734375,7.820000171661377,2,10,2,1980-01-06T03:03:55
315965036,688660,237015,0.00457763671875,7.900000095367432,18,10,2,1980-01-06T03:03:56
315965038,146333,238473,0.00457763671875,7.900000095367432,28,10,2,1980-01-06T03:03:58
315965039,606201,239933,0.0128173828125,7.815999984741211,38,10,2,1980-01-06T03:03:59
315965041,98228,241425,0.00732421875,7.815999984741211,54,10,2,1980-01-06T03:04:01
315965042,546354,242873,0.010986328125,7.811999797821045,64,10,2,1980-01-06T03:04:02
315965043,968966,244296,0.00457763671875,7.892000198364258,80,10,2,1980-01-06T03:04:03
315965045,398959,245726,0.00457763671875,7.840000152587891,90,10,2,1980-01-06T03:04:05
315965046,896306,247223,0.01190185546875,7.811999797821045,106,10,2,1980-01-06T03:04:06
315965048,356197,248683,nan,nan,116,10,2,1980-01-06T03:04:08
315965049,898955,250226,0.00457763671875,7.888000011444092,132,10,2,1980-01-06T03:04:09
315965051,326196,251653,0.01007080078125,7.808000087738037,142,10,2,1980-01-06T03:04:11
315965052,797252,253124,nan,nan,158,10,2,1980-01-06T03:04:12
315965054,336197,254663,0.01190185546875,7.808000087738037,168,10,2,1980-01-06T03:04:14
315965055,756327,256083,0.00457763671875,7.883999824523926,184,10,2,1980-01-06T03:04:15
315965057,169100,257496,0.00457763671875,7.883999824523926,194,10,2,1980-01-06T03:04:17
315965058,606338,258933,0.010986328125,7.803999900817871,204,10,2,1980-01-06T03:04:18
315965060,36871,260363,0.0128173828125,7.803999900817871,220,10,2,1980-01-06T03:04:20
315965061,489142,261816,0.00457763671875,7.880000114440918,230,10,2,1980-01-06T03:04:21
315965062,946310,263273,0.00457763671875,7.880000114440918,246,10,2,1980-01-06T03:04:22
315965064,376319,264703,nan,nan,0,10,2,1980-01-06T03:04:24
315965065,798959,266126,0.00457763671875,7.860000133514404,16,10,2,1980-01-06T03:04:25
315965067,289035,267616,nan,nan,26,10,2,1980-01-06T03:04:27
315965068,738962,269066,0.00457763671875,7.875999927520752,36,10,2,1980-01-06T03:04:28
315965070,189056,270516,0.00457763671875,7.808000087738037,52,10,2,1980-01-06T03:04:30
315965071,656445,271983,0.0164794921875,7.760000228881836,62,10,2,1980-01-06T03:04:31
315965073,86896,273413,0.018310546875,7.751999855041504,78,10,2,1980-01-06T03:04:33
315965074,526344,274853,0.00457763671875,7.872000217437744,88,10,2,1980-01-06T03:04:34
315965075,959075,276286,0.00457763671875,7.8480000495910645,104,10,2,1980-01-06T03:04:35
315965077,426319,277753,0.01373291015625,7.791999816894531,114,10,2,1980-01-06T03:04:37
315965078,886634,279213,0.0054931640625,7.791999816894531,130,10,2,1980-01-06T03:04:38
315965080,426649,280753,0.00457763671875,7.872000217437744,140,10,2,1980-01-06T03:04:40
315965081,846643,282173,0.00457763671875,7.868000030517578,156,10,2,1980-01-06T03:04:41
315965083,336316,283663,0.00823974609375,7.868000030517578,166,10,2,1980-01-06T03:04:43
315965084,828958,285156,0.01373291015625,7.783999919891357,176,10,2,1980-01-06T03:04:44
315965086,326310,286653,0.00457763671875,7.868000030517578,192,10,2,1980-01-06T03:04:46
315965087,796198,288123,0.00457763671875,7.863999843597412,202,10,2,1980-01-06T03:04:47
315965089,216304,289543,0.01007080078125,7.791999816894531,218,10,2,1980-01-06T03:04:49
315965090,746294,291073,0.00457763671875,7.820000171661377,228,10,2,1980-01-06T03:04:50
315965092,236197,292563,0.0091552734375,7.760000228881836,244,10,2,1980-01-06T03:04:52
315965093,706346,294033,nan,nan,254,10,2,1980-01-06T03:04:53
315965095,156205,295483,nan,nan,14,10,2,1980-01-06T03:04:55
315965096,708978,297036,0.010986328125,7.75600004196167,24,10,2,1980-01-06T03:04:56
315965098,161702,298463,0.00457763671875,7.796000003814697,40,10,2,1980-01-06T03:04:58
315965099,631586,299933,0.00457763671875,7.863999843597412,50,10,2,1980-01-06T03:04:59
315965101,84777,301386,0.0091552734375,7.751999855041504,66,10,2,1980-01-06T03:05:01
315965102,564464,302866,nan,nan,76,10,2,1980-01-06T03:05:02
315965104,61708,304363,0.0091552734375,7.748000144958496,86,10,2,1980-01-06T03:05:04
315965105,504347,305806,0.00457763671875,7.860000133514404,102,10,2,1980-01-06T03:05:05
315965106,932088,307233,0.00457763671875,7.808000087738037,112,10,2,1980-01-06T03:05:06
315965108,434357,308736,0.01007080078125,7.748000144958496,128,10,2,1980-01-06T03:05:08
315965109,914591,310216,0.00457763671875,7.75600004196167,138,10,2,1980-01-06T03:05:09
315965111,434328,311736,0.00457763671875,7.860000133514404,154,10,2,1980-01-06T03:05:11
315965112,842016,313143,0.00457763671875,7.860000133514404,164,10,2,1980-01-06T03:05:12
315965114,341722,314643,nan,nan,180,10,2,1980-01-06T03:05:14
315965115,881595,316183,nan,nan,190,10,2,1980-01-06T03:05:15
315965117,374069,317675,0.00457763671875,7.855999946594238,206,10,2,1980-01-06T03:05:17
315965118,812512,319114,0.00457763671875,7.855999946594238,216,10,2,1980-01-06T03:05:18
315965120,251905,320553,0.010986328125,7.74399995803833,232,10,2,1980-01-06T03:05:20
315965121,711720,322013,0.00823974609375,7.8520002365112305,242,10,2,1980-01-06T03:05:21
315965123,194343,323496,0.0091552734375,7.739999771118164,2,10,2,1980-01-06T03:05:23
315965124,643149,324944,0.00457763671875,7.855999946594238,12,10,2,1980-01-06T03:05:24
315965126,71818,326373,0.00457763671875,7.811999797821045,28,10,2,1980-01-06T03:05:26
315965127,551716,327853,0.01007080078125,7.739999771118164,38,10,2,1980-01-06T03:05:27
315965128,981723,329283,0.0091552734375,7.736000061035156,48,10,2,1980-01-06T03:05:28
315965130,431598,330733,0.00457763671875,7.843999862670898,64,10,2,1980-01-06T03:05:30
315965131,944060,332245,nan,nan,74,10,2,1980-01-06T03:05:31
315965133,394365,333696,nan,nan,90,10,2,1980-01-06T03:05:33
315965134,853594,335155,0.00457763671875,7.723999977111816,100,10,2,1980-01-06T03:05:34
315965136,281724,336583,0.00457763671875,7.843999862670898,116,10,2,1980-01-06T03:05:36
