time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian
315965247,748500,448175,448175,448175,5308,34,-11,0,1,5174,188,13,4,1980-01-06T03:07:27
315965272,748500,473175,473175,473175,5604,34,-11,0,1,5174,228,13,4,1980-01-06T03:07:52
315965297,748500,498175,498175,498175,5902,34,-11,0,1,5174,14,13,4,1980-01-06T03:08:17
315965322,748500,523175,523175,523175,6198,34,-11,0,1,5174,54,13,4,1980-01-06T03:08:42
315965347,748500,548175,548175,548175,6494,34,-11,0,1,5174,94,13,4,1980-01-06T03:09:07
315965372,748500,573175,573175,573175,6792,34,-11,0,1,5174,136,13,4,1980-01-06T03:09:32
315965397,748500,598175,598175,598175,7088,34,-11,0,1,5174,176,13,4,1980-01-06T03:09:57
315965423,16700,623175,623175,623175,7384,34,-11,0,1,5174,216,13,4,1980-01-06T03:10:23
315965448,16700,648175,648175,648175,7682,34,-11,0,1,5174,2,13,4,1980-01-06T03:10:48
315965473,16700,673175,673175,673175,7978,34,-11,0,1,5174,42,13,4,1980-01-06T03:11:13
315965498,16700,698175,698175,698175,8274,34,-11,0,1,5174,82,13,4,1980-01-06T03:11:38
315965523,16700,723175,723175,723175,8572,34,-11,0,1,5174,124,13,4,1980-01-06T03:12:03
315965548,16700,748175,748175,748175,8868,34,-11,0,1,5174,164,13,4,1980-01-06T03:12:28
315965573,16700,773175,773175,773175,9164,34,-11,0,1,5174,204,13,4,1980-01-06T03:12:53
315965598,16700,798175,798175,798175,9462,34,-11,0,1,5174,246,13,4,1980-01-06T03:13:18
315965623,143800,823175,823175,823175,9758,34,-11,0,1,5174,30,13,4,1980-01-06T03:13:43
315965648,143800,848175,848175,848175,10054,34,-11,0,1,5174,70,13,4,1980-01-06T03:14:08
315965673,143800,873175,873175,873175,10352,34,-11,0,1,5174,112,13,4,1980-01-06T03:14:33
315965698,143800,898175,898175,898175,10648,34,-11,0,1,5174,152,13,4,1980-01-06T03:14:58
315965723,143800,923175,923175,923175,10944,34,-11,0,1,5174,192,13,4,1980-01-06T03:15:23
315965748,143800,948175,948175,948175,11242,34,-11,0,1,5174,234,13,4,1980-01-06T03:15:48
315965773,143800,973175,973175,973175,11538,34,-11,0,1,5174,18,13,4,1980-01-06T03:16:13
315965798,143800,998175,998175,998175,11834,34,-11,0,1,5174,58,13,4,1980-01-06T03:16:38
315965823,143800,1023175,1023175,1023175,12132,34,-11,0,1,5174,100,13,4,1980-01-06T03:17:03
315965848,143800,1048175,1048175,1048175,12428,34,-11,0,1,5174,140,13,4,1980-01-06T03:17:28
315965873,143800,1073175,1073175,1073175,12724,34,-11,0,1,5174,180,13,4,1980-01-06T03:17:53
315965898,143800,1098175,1098175,1098175,13022,34,-11,0,1,5174,222,13,4,1980-01-06T03:18:18
315965923,415100,1123175,1123175,1123175,13318,34,-11,0,1,5174,6,13,4,1980-01-06T03:18:43
315965948,415100,1148175,1148175,1148175,13614,34,-11,0,1,5174,46,13,4,1980-01-06T03:19:08
315965973,415100,1173175,1173175,1173175,13912,34,-11,0,1,5174,88,13,4,1980-01-06T03:19:33
315965998,415100,1198175,1198175,1198175,14208,34,-11,0,1,5174,128,13,4,1980-01-06T03:19:58
315966023,415100,1223175,1223175,1223175,14504,34,-11,0,1,5174,168,13,4,1980-01-06T03:20:23
315966048,415100,1248175,1248175,1248175,14802,34,-11,0,1,5174,210,13,4,1980-01-06T03:20:48
315966073,415100,1273175,1273175,1273175,15098,34,-11,0,1,5174,250,13,4,1980-01-06T03:21:13
315966098,415100,1298175,1298175,1298175,15394,34,-11,0,1,5174,34,13,4,1980-01-06T03:21:38
315966123,415100,1323175,1323175,1323175,15692,34,-11,0,1,5174,76,13,4,1980-01-06T03:22:03
315966148,415100,1348175,1348175,1348175,15988,34,-11,0,1,5174,116,13,4,1980-01-06T03:22:28
315966173,415100,1373175,1373175,1373175,16284,34,-11,0,1,5174,156,13,4,1980-01-06T03:22:53
315966198,665200,1398175,1398175,1398175,16582,34,-11,0,1,5174,198,13,4,1980-01-06T03:23:18
315966223,665200,1423175,1423175,1423175,16878,34,-11,0,1,5174,238,13,4,1980-01-06T03:23:43
315966248,665200,1448175,1448175,1448175,17174,34,-11,0,1,5174,22,13,4,1980-01-06T03:24:08
315966273,665200,1473175,1473175,1473175,17472,34,-11,0,1,5174,64,13,4,1980-01-06T03:24:33
315966298,664200,1498174,1498174,1498174,17752,34,-11,0,1,5174,88,13,4,1980-01-06T03:24:58
315966323,664200,1523174,1523174,1523174,18023,34,-11,0,1,5174,103,13,4,1980-01-06T03:25:23
315966348,664200,1548174,1548174,1548174,18296,34,-11,0,1,5174,120,13,4,1980-01-06T03:25:48
315966373,664200,1573174,1573174,1573174,18567,34,-11,0,1,5174,135,13,4,1980-01-06T03:26:13
315966398,664200,1598174,1598174,1598174,18838,34,-11,0,1,5174,150,13,4,1980-01-06T03:26:38
315966423,923400,1623174,1623174,1623174,19111,34,-11,0,1,5174,167,13,4,1980-01-06T03:27:03
315966448,923400,1648174,1648174,1648174,19382,34,-11,0,1,5174,182,13,4,1980-01-06T03:27:28
315966473,923400,1673174,1673174,1673174,19653,34,-11,0,1,5174,197,13,4,1980-01-06T03:27:53
315966498,923400,1698174,1698174,1698174,19926,34,-11,0,1,5174,214,13,4,1980-01-06T03:28:18
315966524,103900,1723174,1723174,1723174,20197,34,-11,0,1,5174,229,13,4,1980-01-06T03:28:44
315966549,103900,1748174,1748174,1748174,20468,34,-11,0,1,5174,244,13,4,1980-01-06T03:29:09
315966574,103900,1773174,1773174,1773174,20741,34,-11,0,1,5174,5,13,4,1980-01-06T03:29:34
315966599,103900,1798174,1798174,1798174,21012,34,-11,0,1,5174,20,13,4,1980-01-06T03:29:59
315966624,103900,1823174,1823174,1823174,21283,34,-11,0,1,5174,35,13,4,1980-01-06T03:30:24
315966649,103900,1848174,1848174,1848174,21556,34,-11,0,1,5174,52,13,4,1980-01-06T03:30:49
315966674,103900,1873174,1873174,1873174,21827,34,-11,0,1,5174,67,13,4,1980-01-06T03:31:14
315966699,103900,1898174,1898174,1898174,22098,34,-11,0,1,5174,82,13,4,1980-01-06T03:31:39
315966724,103900,1923174,1923174,1923174,22371,34,-11,0,1,5174,99,13,4,1980-01-06T03:32:04
315966749,103900,1948174,1948174,1948174,22642,34,-11,0,1,5174,114,13,4,1980-01-06T03:32:29
315966774,103900,1973174,1973174,1973174,22913,34,-11,0,1,5174,129,13,4,1980-01-06T03:32:54
315966799,234600,1998174,1998174,1998174,23186,34,-11,0,1,5174,146,13,4,1980-01-06T03:33:19
315966824,234800,2023174,2023174,2023174,23457,34,-11,0,1,5174,161,13,4,1980-01-06T03:33:44
315966849,234800,2048174,2048174,2048174,23728,34,-11,0,1,5174,176,13,4,1980-01-06T03:34:09
315966874,234800,2073174,2073174,2073174,24001,34,-11,0,1,5174,193,13,4,1980-01-06T03:34:34
315966899,234800,2098174,2098174,2098174,24272,34,-11,0,1,5174,208,13,4,1980-01-06T03:34:59
315966924,234800,2123174,2123174,2123174,24543,34,-11,0,1,5174,223,13,4,1980-01-06T03:35:24
315966949,234800,2148174,2148174,2148174,24816,34,-11,0,1,5174,240,13,4,1980-01-06T03:35:49
315966974,234800,2173174,2173174,2173174,25087,34,-11,0,1,5174,255,13,4,1980-01-06T03:36:14
315966999,234800,2198174,2198174,2198174,25358,34,-11,0,1,5174,14,13,4,1980-01-06T03:36:39
315967024,450600,2223174,2223174,2223174,25631,34,-11,0,1,5174,31,13,4,1980-01-06T03:37:04
315967049,450600,2248174,2248174,2248174,25902,34,-11,0,1,5174,46,13,4,1980-01-06T03:37:29
315967074,450600,2273174,2273174,2273174,26173,34,-11,0,1,5174,61,13,4,1980-01-06T03:37:54
315967099,450600,2298174,2298174,2298174,26446,34,-11,0,1,5174,78,13,4,1980-01-06T03:38:19
315967124,566300,2323174,2323174,2323174,26717,34,-11,0,1,5174,93,13,4,1980-01-06T03:38:44
315967149,566300,2348174,2348174,2348174,26988,34,-11,0,1,5174,108,13,4,1980-01-06T03:39:09
315967174,566300,2373174,2373174,2373174,27261,34,-11,0,1,5174,125,13,4,1980-01-06T03:39:34
315967199,566300,2398174,2398174,2398174,27532,34,-11,0,1,5174,140,13,4,1980-01-06T03:39:59
315967224,693400,2423174,2423174,2423174,27803,34,-11,0,1,5174,155,13,4,1980-01-06T03:40:24
315967249,693400,2448174,2448174,2448174,28076,34,-11,0,1,5174,172,13,4,1980-01-06T03:40:49
315967274,693400,2473174,2473174,2473174,28347,34,-11,0,1,5174,187,13,4,1980-01-06T03:41:14
315967299,693400,2498174,2498174,2498174,28618,34,-11,0,1,5174,202,13,4,1980-01-06T03:41:39
315967324,693400,2523174,2523174,2523174,28891,34,-11,0,1,5174,219,13,4,1980-01-06T03:42:04
315967349,693400,2548174,2548174,2548174,29162,34,-11,0,1,5174,234,13,4,1980-01-06T03:42:29
315967374,693400,2573174,2573174,2573174,29433,34,-11,0,1,5174,249,13,4,1980-01-06T03:42:54
315967399,933700,2598174,2598174,2598174,29706,34,-11,0,1,5174,10,13,4,1980-01-06T03:43:19
315967424,933700,2623174,2623174,2623174,29977,34,-11,0,1,5174,25,13,4,1980-01-06T03:43:44
315967449,933700,2648174,2648174,2648174,30248,34,-11,0,1,5174,40,13,4,1980-01-06T03:44:09
315967474,933700,2673174,2673174,2673174,30521,34,-11,0,1,5174,57,13,4,1980-01-06T03:44:34
315967500,51200,2698174,2698174,2698174,30792,34,-11,0,1,5174,72,13,4,1980-01-06T03:45:00
315967525,51200,2723174,2723174,2723174,31063,34,-11,0,1,5174,87,13,4,1980-01-06T03:45:25
315967550,51200,2748174,2748174,2748174,31336,34,-11,0,1,5174,104,13,4,1980-01-06T03:45:50
315967575,51200,2773174,2773174,2773174,31607,34,-11,0,1,5174,119,13,4,1980-01-06T03:46:15
315967600,51200,2798174,2798174,2798174,31878,34,-11,0,1,5174,134,13,4,1980-01-06T03:46:40
315967625,51200,2823174,2823174,2823174,32151,34,-11,0,1,5174,151,13,4,1980-01-06T03:47:05
315967650,51200,2848174,2848174,2848174,32422,34,-11,0,1,5174,166,13,4,1980-01-06T03:47:30
315967675,51200,2873174,2873174,2873174,32693,34,-11,0,1,5174,181,13,4,1980-01-06T03:47:55
315967700,51200,2898174,2898174,2898174,32966,34,-11,0,1,5174,198,13,4,1980-01-06T03:48:20
315967725,51200,2923174,2923174,2923174,33237,34,-11,0,1,5174,213,13,4,1980-01-06T03:48:45
315967750,51200,2948174,2948174,2948174,33508,34,-11,0,1,5174,228,13,4,1980-01-06T03:49:10
315967775,51200,2973174,2973174,2973174,33781,34,-11,0,1,5174,245,13,4,1980-01-06T03:49:35
315967800,317600,2998174,2998174,2998174,34052,34,-11,0,1,5174,4,13,4,1980-01-06T03:50:00
315967825,317600,3023174,3023174,3023174,34323,34,-11,0,1,5174,19,13,4,1980-01-06T03:50:25
315967850,317600,3048174,3048174,3048174,34596,34,-11,0,1,5174,36,13,4,1980-01-06T03:50:50
315967875,317600,3073174,3073174,3073174,34867,34,-11,0,1,5174,51,13,4,1980-01-06T03:51:15
315967900,317600,3098174,3098174,3098174,35138,34,-11,0,1,5174,66,13,4,1980-01-06T03:51:40
315967925,317600,3123174,3123174,3123174,35411,34,-11,0,1,5174,83,13,4,1980-01-06T03:52:05
315967950,317600,3148174,3148174,3148174,35682,34,-11,0,1,5174,98,13,4,1980-01-06T03:52:30
315967975,317600,3173174,3173174,3173174,35953,34,-11,0,1,5174,113,13,4,1980-01-06T03:52:55
315968000,317600,3198174,3198174,3198174,36226,34,-11,0,1,5174,130,13,4,1980-01-06T03:53:20
315968025,431200,3223174,3223174,3223174,36497,34,-11,0,1,5174,145,13,4,1980-01-06T03:53:45
315968050,431200,3248174,3248174,3248174,36768,34,-11,0,1,5174,160,13,4,1980-01-06T03:54:10
315968075,431200,3273174,3273174,3273174,37041,34,-11,0,1,5174,177,13,4,1980-01-06T03:54:35
315968100,431200,3298174,3298174,3298174,37312,34,-11,0,1,5174,192,13,4,1980-01-06T03:55:00
315968125,561100,3323174,3323174,3323174,37583,34,-11,0,1,5174,207,13,4,1980-01-06T03:55:25
315968150,561100,3348174,3348174,3348174,37856,34,-11,0,1,5174,224,13,4,1980-01-06T03:55:50
315968175,561100,3373174,3373174,3373174,38127,34,-11,0,1,5174,239,13,4,1980-01-06T03:56:15
315968200,561100,3398174,3398174,3398174,38398,34,-11,0,1,5174,254,13,4,1980-01-06T03:56:40
315968225,561100,3423174,3423174,3423174,38671,34,-11,0,1,5174,15,13,4,1980-01-06T03:57:05
315968250,561100,3448174,3448174,3448174,38942,34,-11,0,1,5174,30,13,4,1980-01-06T03:57:30
315968275,561100,3473174,3473174,3473174,39213,34,-11,0,1,5174,45,13,4,1980-01-06T03:57:55
315968300,780400,3498174,3498174,3498174,39486,34,-11,0,1,5174,62,13,4,1980-01-06T03:58:20
315968325,780400,3523174,3523174,3523174,39757,34,-11,0,1,5174,77,13,4,1980-01-06T03:58:45
315968350,780400,3548174,3548174,3548174,40028,34,-11,0,1,5174,92,13,4,1980-01-06T03:59:10
315968375,780400,3573174,3573174,3573174,40301,34,-11,0,1,5174,109,13,4,1980-01-06T03:59:35
315968400,957400,3598174,3598174,3598174,40572,34,-11,0,1,5174,124,13,4,1980-01-06T04:00:00
315968425,957400,3623174,3623174,3623174,40843,34,-11,0,1,5174,139,13,4,1980-01-06T04:00:25
315968450,957400,3648174,3648174,3648174,41116,34,-11,0,1,5174,156,13,4,1980-01-06T04:00:50
315968475,957400,3673174,3673174,3673174,41387,34,-11,0,1,5174,171,13,4,1980-01-06T04:01:15
315968501,106100,3698174,3698174,3698174,41658,34,-11,0,1,5174,186,13,4,1980-01-06T04:01:41
315968526,106100,3723174,3723174,3723174,41931,34,-11,0,1,5174,203,13,4,1980-01-06T04:02:06
315968551,106100,3748174,3748174,3748174,42202,34,-11,0,1,5174,218,13,4,1980-01-06T04:02:31
315968576,106100,3773174,3773174,3773174,42473,34,-11,0,1,5174,233,13,4,1980-01-06T04:02:56
315968601,106100,3798174,3798174,3798174,42746,34,-11,0,1,5174,250,13,4,1980-01-06T04:03:21
315968626,106100,3823174,3823174,3823174,43017,34,-11,0,1,5174,9,13,4,1980-01-06T04:03:46
315968651,106100,3848174,3848174,3848174,43288,34,-11,0,1,5174,24,13,4,1980-01-06T04:04:11
315968676,106100,3873174,3873174,3873174,43561,34,-11,0,1,5174,41,13,4,1980-01-06T04:04:36
315968701,106100,3898174,3898174,3898174,43832,34,-11,0,1,5174,56,13,4,1980-01-06T04:05:01
315968726,106100,3923174,3923174,3923174,44103,34,-11,0,1,5174,71,13,4,1980-01-06T04:05:26
315968751,106100,3948174,3948174,3948174,44376,34,-11,0,1,5174,88,13,4,1980-01-06T04:05:51
315968776,106100,3973174,3973174,3973174,44647,34,-11,0,1,5174,103,13,4,1980-01-06T04:06:16
315968801,106100,3998174,3998174,3998174,44918,34,-11,0,1,5174,118,13,4,1980-01-06T04:06:41
315968826,261600,4023174,4023174,4023174,45191,34,-11,0,1,5174,135,13,4,1980-01-06T04:07:06
315968851,261600,4048174,4048174,4048174,45462,34,-11,0,1,5174,150,13,4,1980-01-06T04:07:31
315968876,261600,4073174,4073174,4073174,45733,34,-11,0,1,5174,165,13,4,1980-01-06T04:07:56
315968901,261600,4098174,4098174,4098174,46006,34,-11,0,1,5174,182,13,4,1980-01-06T04:08:21
315968926,261600,4123174,4123174,4123174,46277,34,-11,0,1,5174,197,13,4,1980-01-06T04:08:46
315968951,261600,4148174,4148174,4148174,46548,34,-11,0,1,5174,212,13,4,1980-01-06T04:09:11
315968976,261600,4173174,4173174,4173174,46821,34,-11,0,1,5174,229,13,4,1980-01-06T04:09:36
315969001,261600,4198174,4198174,4198174,47092,34,-11,0,1,5174,244,13,4,1980-01-06T04:10:01
315964820,633300,23154,23154,23154,241,29,-11,0,1,5165,241,13,4,1980-01-06T03:00:20
315964845,633300,48154,48154,48154,514,29,-11,0,1,5165,2,13,4,1980-01-06T03:00:45
315964870,633300,73154,73154,73154,785,29,-11,0,1,5165,17,13,4,1980-01-06T03:01:10
315964895,633300,98154,98154,98154,1056,29,-11,0,1,5165,32,13,4,1980-01-06T03:01:35
315964920,633300,123154,123154,123154,1338,29,-11,0,1,5165,58,13,4,1980-01-06T03:02:00
315964945,634300,148155,148155,148155,1634,29,-11,0,1,5165,98,13,4,1980-01-06T03:02:25
315964970,633300,173154,173154,173154,1930,29,-11,0,1,5165,138,13,4,1980-01-06T03:02:50
315964995,634300,198155,198155,198155,2228,29,-11,0,1,5165,180,13,4,1980-01-06T03:03:15
315965022,667600,223154,223154,223154,2524,29,-11,0,1,5165,220,13,4,1980-01-06T03:03:42
315965047,667600,248154,248154,248154,2820,29,-11,0,1,5165,4,13,4,1980-01-06T03:04:07
315965072,667600,273154,273154,273154,3118,29,-11,0,1,5165,46,13,4,1980-01-06T03:04:32
315965097,667600,298154,298154,298154,3414,29,-11,0,1,5165,86,13,4,1980-01-06T03:04:57
315965122,841100,323154,323154,323154,3710,29,-11,0,1,5165,126,13,4,1980-01-06T03:05:22
315965147,841100,348154,348154,348154,4008,29,-11,0,1,5165,168,13,4,1980-01-06T03:05:47
315965172,841100,373154,373154,373154,4304,29,-11,0,1,5165,208,13,4,1980-01-06T03:06:12
315965197,841100,398154,398154,398154,4600,29,-11,0,1,5165,248,13,4,1980-01-06T03:06:37
315965222,842100,423155,423155,423155,4898,29,-11,0,1,5165,34,13,4,1980-01-06T03:07:02
315965247,841100,448154,448154,448154,5194,29,-11,0,1,5165,74,13,4,1980-01-06T03:07:27
315965272,841100,473154,473154,473154,5490,29,-11,0,1,5165,114,13,4,1980-01-06T03:07:52
315965297,841100,498154,498154,498154,5788,29,-11,0,1,5165,156,13,4,1980-01-06T03:08:17
315965322,841100,523154,523154,523154,6084,29,-11,0,1,5165,196,13,4,1980-01-06T03:08:42
315965347,700000,548155,548155,548155,6380,29,-11,0,1,5165,236,13,4,1980-01-06T03:09:07
315965372,699000,573154,573154,573154,6678,29,-11,0,1,5165,22,13,4,1980-01-06T03:09:32
315965397,700000,598155,598155,598155,6974,29,-11,0,1,5165,62,13,4,1980-01-06T03:09:57
315965422,699000,623154,623154,623154,7270,29,-11,0,1,5165,102,13,4,1980-01-06T03:10:22
315965447,699000,648154,648154,648154,7568,29,-11,0,1,5165,144,13,4,1980-01-06T03:10:47
315965472,699000,673154,673154,673154,7864,29,-11,0,1,5165,184,13,4,1980-01-06T03:11:12
315965497,699000,698154,698154,698154,8160,29,-11,0,1,5165,224,13,4,1980-01-06T03:11:37
315965522,823800,723155,723155,723155,8458,29,-11,0,1,5165,10,13,4,1980-01-06T03:12:02
315965547,822800,748154,748154,748154,8754,29,-11,0,1,5165,50,13,4,1980-01-06T03:12:27
315965572,822800,773154,773154,773154,9050,29,-11,0,1,5165,90,13,4,1980-01-06T03:12:52
315965597,822800,798154,798154,798154,9348,29,-11,0,1,5165,132,13,4,1980-01-06T03:13:17
315965622,799700,823154,823154,823154,9644,29,-11,0,1,5165,172,13,4,1980-01-06T03:13:42
315965647,799700,848154,848154,848154,9940,29,-11,0,1,5165,212,13,4,1980-01-06T03:14:07
315965672,799700,873154,873154,873154,10238,29,-11,0,1,5165,254,13,4,1980-01-06T03:14:32
315965697,800700,898155,898155,898155,10534,29,-11,0,1,5165,38,13,4,1980-01-06T03:14:57
315965722,799700,923154,923154,923154,10830,29,-11,0,1,5165,78,13,4,1980-01-06T03:15:22
315965747,799700,948154,948154,948154,11128,29,-11,0,1,5165,120,13,4,1980-01-06T03:15:47
315965772,799700,973154,973154,973154,11424,29,-11,0,1,5165,160,13,4,1980-01-06T03:16:12
315965797,799700,998154,998154,998154,11720,29,-11,0,1,5165,200,13,4,1980-01-06T03:16:37
315965822,800700,1023155,1023155,1023155,12018,29,-11,0,1,5165,242,13,4,1980-01-06T03:17:02
315965847,799700,1048154,1048154,1048154,12314,29,-11,0,1,5165,26,13,4,1980-01-06T03:17:27
315965872,800700,1073155,1073155,1073155,12610,29,-11,0,1,5165,66,13,4,1980-01-06T03:17:52
315965897,799700,1098154,1098154,1098154,12908,29,-11,0,1,5165,108,13,4,1980-01-06T03:18:17
315965922,800700,1123155,1123155,1123155,13204,29,-11,0,1,5165,148,13,4,1980-01-06T03:18:42
315965947,799700,1148154,1148154,1148154,13500,29,-11,0,1,5165,188,13,4,1980-01-06T03:19:07
315965972,799700,1173154,1173154,1173154,13798,29,-11,0,1,5165,230,13,4,1980-01-06T03:19:32
315965997,799700,1198154,1198154,1198154,14094,29,-11,0,1,5165,14,13,4,1980-01-06T03:19:57
315966022,799700,1223154,1223154,1223154,14390,29,-11,0,1,5165,54,13,4,1980-01-06T03:20:22
315966047,799700,1248154,1248154,1248154,14688,29,-11,0,1,5165,96,13,4,1980-01-06T03:20:47
315966072,799700,1273154,1273154,1273154,14984,29,-11,0,1,5165,136,13,4,1980-01-06T03:21:12
315966097,799700,1298154,1298154,1298154,15280,29,-11,0,1,5165,176,13,4,1980-01-06T03:21:37
315966122,799700,1323154,1323154,1323154,15578,29,-11,0,1,5165,218,13,4,1980-01-06T03:22:02
315966147,799700,1348154,1348154,1348154,15874,29,-11,0,1,5165,2,13,4,1980-01-06T03:22:27
315966172,799700,1373154,1373154,1373154,16170,29,-11,0,1,5165,42,13,4,1980-01-06T03:22:52
315966197,800700,1398155,1398155,1398155,16468,29,-11,0,1,5165,84,13,4,1980-01-06T03:23:17
315966222,799700,1423154,1423154,1423154,16764,29,-11,0,1,5165,124,13,4,1980-01-06T03:23:42
315966247,799700,1448154,1448154,1448154,17060,29,-11,0,1,5165,164,13,4,1980-01-06T03:24:07
315966272,799700,1473154,1473154,1473154,17358,29,-11,0,1,5165,206,13,4,1980-01-06T03:24:32
315966297,784900,1498154,1498154,1498154,17654,29,-11,0,1,5165,246,13,4,1980-01-06T03:24:57
315966322,784900,1523154,1523154,1523154,17950,29,-11,0,1,5165,30,13,4,1980-01-06T03:25:22
315966347,784900,1548154,1548154,1548154,18248,29,-11,0,1,5165,72,13,4,1980-01-06T03:25:47
315966372,785900,1573155,1573155,1573155,18544,29,-11,0,1,5165,112,13,4,1980-01-06T03:26:12
315966397,784900,1598154,1598154,1598154,18840,29,-11,0,1,5165,152,13,4,1980-01-06T03:26:37
315966422,784900,1623154,1623154,1623154,19138,29,-11,0,1,5165,194,13,4,1980-01-06T03:27:02
315966447,784900,1648154,1648154,1648154,19434,29,-11,0,1,5165,234,13,4,1980-01-06T03:27:27
315966472,784900,1673154,1673154,1673154,19730,29,-11,0,1,5165,18,13,4,1980-01-06T03:27:52
315966497,784900,1698154,1698154,1698154,20028,29,-11,0,1,5165,60,13,4,1980-01-06T03:28:17
315966522,784900,1723154,1723154,1723154,20324,29,-11,0,1,5165,100,13,4,1980-01-06T03:28:42
315966547,785900,1748155,1748155,1748155,20620,29,-11,0,1,5165,140,13,4,1980-01-06T03:29:07
315966572,784900,1773154,1773154,1773154,20918,29,-11,0,1,5165,182,13,4,1980-01-06T03:29:32
315966597,785900,1798155,1798155,1798155,21214,29,-11,0,1,5165,222,13,4,1980-01-06T03:29:57
315966622,784900,1823154,1823154,1823154,21510,29,-11,0,1,5165,6,13,4,1980-01-06T03:30:22
315966647,784900,1848154,1848154,1848154,21808,29,-11,0,1,5165,48,13,4,1980-01-06T03:30:47
315966672,784900,1873154,1873154,1873154,22104,29,-11,0,1,5165,88,13,4,1980-01-06T03:31:12
315966697,784900,1898154,1898154,1898154,22400,29,-11,0,1,5165,128,13,4,1980-01-06T03:31:37
