time_s,time_us,time_steady,dna_temp,heater_is_on,seq,srcSystem,srcComponent,time_gregorian
315964887,456100,34395,15.162933349609375,0,142,13,0,1980-01-06T03:01:27
315964888,456100,35395,15.115478515625,0,153,13,0,1980-01-06T03:01:28
315964889,456100,36395,15.0679931640625,0,166,13,0,1980-01-06T03:01:29
315964890,456100,37395,15.0679931640625,0,177,13,0,1980-01-06T03:01:30
315964891,456100,38395,15.25762939453125,0,189,13,0,1980-01-06T03:01:31
315964892,456100,39395,15.25762939453125,0,202,13,0,1980-01-06T03:01:32
315964893,456100,40395,15.115478515625,0,213,13,0,1980-01-06T03:01:33
315964894,456100,41395,15.020416259765625,0,224,13,0,1980-01-06T03:01:34
315964895,456100,42395,16.098297119140625,1,237,13,0,1980-01-06T03:01:35
315964896,456100,43395,16.738677978515625,1,249,13,0,1980-01-06T03:01:36
315964897,456100,44395,17.5899658203125,1,4,13,0,1980-01-06T03:01:37
315964898,456100,45395,18.8526611328125,1,17,13,0,1980-01-06T03:01:38
315964899,456100,46395,19.9085693359375,1,28,13,0,1980-01-06T03:01:39
315964900,456100,47395,20.03338623046875,0,39,13,0,1980-01-06T03:01:40
315964901,456100,48395,20.651580810546875,0,53,13,0,1980-01-06T03:01:41
315964902,456100,49395,21.098968505859375,0,64,13,0,1980-01-06T03:01:42
315964903,456100,50395,21.30072021484375,0,75,13,0,1980-01-06T03:01:43
315964907,182100,51395,21.58148193359375,0,88,13,0,1980-01-06T03:01:47
315964908,182100,52395,21.7410888671875,0,99,13,0,1980-01-06T03:01:48
315964909,182100,53395,21.7410888671875,0,111,13,0,1980-01-06T03:01:49
315964910,182100,54395,21.661376953125,0,124,13,0,1980-01-06T03:01:50
315964911,182100,55395,21.661376953125,0,135,13,0,1980-01-06T03:01:51
315964912,182100,56395,21.661376953125,0,146,13,0,1980-01-06T03:01:52
315964913,182100,57395,21.820648193359375,0,159,13,0,1980-01-06T03:01:53
315964914,182100,58395,21.7808837890625,0,171,13,0,1980-01-06T03:01:54
315964915,182100,59395,21.50146484375,0,182,13,0,1980-01-06T03:01:55
315964916,182100,60395,21.461395263671875,0,195,13,0,1980-01-06T03:01:56
315964917,182100,61395,21.3409423828125,0,206,13,0,1980-01-06T03:01:57
315964918,182100,62395,21.381134033203125,0,217,13,0,1980-01-06T03:01:58
315964919,182100,63395,21.3409423828125,0,231,13,0,1980-01-06T03:01:59
315964920,182100,64395,21.3409423828125,0,242,13,0,1980-01-06T03:02:00
315964921,182100,65395,21.01800537109375,0,253,13,0,1980-01-06T03:02:01
315964922,182100,66395,20.97747802734375,0,10,13,0,1980-01-06T03:02:02
315964923,182100,67395,21.05853271484375,0,21,13,0,1980-01-06T03:02:03
315964924,182100,68395,20.77410888671875,0,33,13,0,1980-01-06T03:02:04
315964925,182100,69395,20.855560302734375,0,46,13,0,1980-01-06T03:02:05
315964926,182100,70395,20.814849853515625,0,57,13,0,1980-01-06T03:02:06
315964927,182100,71395,20.733306884765625,0,68,13,0,1980-01-06T03:02:07
315964928,182100,72395,20.651580810546875,0,81,13,0,1980-01-06T03:02:08
4,161400,3161,20.116363525390625,0,2,13,0,1970-01-01T03:00:04
5,291400,4291,20.281829833984375,0,9,13,0,1970-01-01T03:00:05
7,660900,6661,19.82513427734375,0,32,13,0,1970-01-01T03:00:07
315964931,593900,7661,19.783355712890625,0,43,13,0,1980-01-06T03:02:11
315964932,593900,8661,19.82513427734375,0,56,13,0,1980-01-06T03:02:12
315964939,593900,9661,19.615814208984375,0,67,13,0,1980-01-06T03:02:19
